# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203077624
# output
#   file = output_cal_pl_Ka_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.163888
# Diagonal elements of inverse mass matrix:
# 0.0984051, 0.0151312, 0.430534, 0.0401446, 0.108632, 0.019927, 0.0365149, 0.0503718, 0.0162536, 0.0593985, 0.0581794, 0.14326, 0.102647, 0.0238195, 0.27217, 0.0749806, 0.791094, 0.0484812, 0.129447, 0.139266, 0.69097, 0.0453556, 0.176458, 0.80351, 0.0306491, 0.306916, 1.94477, 1.5023, 0.456929, 0.0855688, 0.598527, 2.19147, 0.0611611, 0.0612172
-2582.62,0.772858,0.163888,5,31,0,2606.6,71.2143,30.1048,292.888,42.7048,174.321,65.3832,48.2711,21.9249,47.546,21.0639,163.858,217.854,31.5677,31.8553,131.93,0.0570796,-2.62986,-3.38959,-1.64784,-3.56531,-1.60015,-4.27947,-2.7389,-3.02186,-5.50546,-3.52183,-0.0457756,-0.192489,-3.33479,-3.80382,-0.132452,2.0404,-2.70828,1.51536,0.0720884,0.0337224,0.192464,0.0282883,0.201867,0.01385,0.0646411,0.0487103,0.00406451,0.0295452,0.955256,0.824903,0.035622,0.0222856,0.875945,-34.174,-40.8333,-41.5358,-49.074,-41.3042,-39.2955,-54.6312,-41.4103,-38.3779,-49.134,-51.9935,-47.7069,-34.1232,-41.5869,-45.0634,-43.2854,-36.4081,-34.3762,-43.4204,-38.8143,-35.0682,-45.1142,-34.228,-50.48,-39.6393,-42.6341,-37.1118,-38.5962,-33.1998,-43.315,-38.9608,-40.5832,-49.3191,-55.1214,-36.6595,-37.6023,-34.7488,-38.2266,-44.2703,-50.2935,-48.8906,-48.6541,-49.188,-48.4624,-38.749,-30.8272,-42.6848,-41.3754,-44.8306,-33.6655,-39.788,-45.532,-43.5635,-36.4234,-47.1673,-28.9524,-47.1778,-58.9341,-49.7533,-33.748,-40.6548,-47.2948
-2585.39,0.96716,0.163888,5,31,0,2605.59,76.6367,40.9764,292.378,35.0125,139.327,98.3061,72.6208,22.3322,59.4186,12.2453,133.814,222.701,44.3604,30.0782,81.3156,0.0846752,-3.24272,-3.61806,-2.65932,-5.44584,-3.5371,-3.6418,-4.87098,-4.59653,-5.70567,-2.98899,-0.930972,-0.661075,-3.10236,-3.91923,-0.665006,2.01223,-2.86638,2.36746,0.0390573,0.0268347,0.0699956,0.0043142,0.0290975,0.0262053,0.00766583,0.0100867,0.00332705,0.0503381,0.39417,0.516296,0.0449429,0.0198564,0.51427,-34.2653,-42.8904,-41.8686,-50.4297,-41.8277,-40.0663,-54.0111,-42.5392,-38.5472,-52.9364,-54.4805,-46.6778,-35.6537,-46.9742,-45.2682,-44.2569,-35.4275,-34.0576,-42.5555,-38.6412,-33.7927,-43.6098,-34.1685,-54.3929,-37.8793,-43.4351,-36.2978,-37.2584,-34.1453,-41.8597,-38.0749,-38.921,-48.238,-54.4063,-36.1026,-36.1081,-34.4604,-38.1071,-43.0112,-51.5464,-52.2562,-49.9234,-48.9309,-50.5668,-38.8117,-31.6605,-42.2392,-40.0906,-47.593,-32.6902,-39.9744,-44.7698,-42.6426,-35.8244,-45.6074,-28.5104,-46.8229,-57.918,-49.6866,-32.6254,-40.0476,-46.6357
-2576.82,0.928513,0.163888,5,31,0,2604.04,71.7302,35.0393,178.16,39.1744,107.379,71.6881,42.2507,22.7091,43.2062,16.3385,143.123,169.286,22.9205,28.1269,128.133,0.103428,-1.68945,-2.215,-3.68092,-3.54543,-3.34613,-3.41902,-5.02118,-1.89654,-5.64424,-2.71535,-0.153461,-1.01575,-4.59103,-4.37808,-0.296264,2.01022,-2.8046,1.42671,0.184622,0.109154,0.0251998,0.0288563,0.0352203,0.0327447,0.00659675,0.150087,0.00353783,0.0661819,0.857734,0.362132,0.0101424,0.0125494,0.743591,-34.3425,-41.3812,-42.124,-50.6255,-42.0494,-38.9055,-54.589,-42.8267,-39.8139,-47.8578,-51.8024,-47.4392,-34.6285,-43.7065,-45.5838,-42.956,-36.1629,-34.1574,-44.4125,-39.4724,-33.8634,-44.7899,-33.5196,-51.7842,-37.833,-43.0334,-37.3595,-38.6091,-31.4513,-43.7892,-38.8102,-40.3875,-49.333,-53.7492,-36.8142,-36.3862,-34.8359,-38.2537,-43.956,-50.3257,-47.895,-49.523,-49.378,-48.7039,-38.2535,-32.3517,-42.8693,-41.1382,-44.2414,-32.8631,-41.8392,-44.5146,-42.3787,-35.9052,-47.5623,-28.7486,-46.4709,-56.9395,-49.5141,-33.1374,-41.3864,-46.6674
-2575.98,0.924289,0.163888,5,31,0,2593.6,70.3818,37.1913,213.594,37.4514,89.8292,75.3658,49.1874,24.2879,44.4706,16.918,136.281,168.653,18.6761,28.5448,148.71,0.0887451,-2.92798,-2.35492,-2.64054,-4.64493,-2.47873,-2.95125,-4.76545,-1.87667,-5.54964,-3.29689,-0.194378,-0.412218,-5.01668,-4.26027,-0.319368,2.0121,-2.50072,1.46954,0.0535048,0.094901,0.071323,0.00961024,0.0838497,0.0522745,0.00851902,0.153099,0.00388887,0.0369982,0.823347,0.66218,0.00662649,0.0141185,0.726608,-34.3482,-41.513,-42.4136,-50.2561,-41.4042,-39.1672,-54.8276,-42.6126,-39.9942,-48.2004,-51.9663,-46.9571,-34.3498,-42.2675,-45.7497,-43.2184,-36.5226,-34.1368,-44.6544,-39.8014,-33.3283,-45.2583,-33.8581,-49.7846,-38.2664,-43.6284,-37.2501,-38.1687,-33.6875,-43.5682,-38.9462,-39.9746,-48.2542,-54.1429,-36.351,-36.88,-34.826,-38.2256,-43.5345,-50.3905,-50.1686,-49.0381,-50.0353,-47.335,-37.7679,-32.4138,-42.8239,-41.4005,-45.3096,-33.7135,-41.4805,-44.7284,-42.387,-35.9437,-46.3761,-27.5545,-45.845,-57.0054,-49.1882,-33.6822,-40.7241,-46.0577
-2564.62,0.978584,0.163888,4,31,0,2589.11,79.0756,33.1016,228.574,33.6242,146.737,82.6592,44.6836,26.299,50.2832,21.3767,136.257,147.985,30.6089,32.5516,73.465,0.0848355,-1.28859,-2.94579,-2.62801,-4.75133,-2.84648,-3.7594,-3.9172,-1.95571,-4.82749,-3.79929,-1.03416,-1.37407,-2.82228,-3.67383,-0.907929,2.22802,-2.98249,1.72539,0.275658,0.0525607,0.0722218,0.00864023,0.0580483,0.0232976,0.0198968,0.141463,0.00800661,0.0223867,0.355525,0.253076,0.0594703,0.0253792,0.403359,-33.8857,-40.9867,-41.9929,-49.8045,-41.6875,-39.5551,-55.4336,-43.0425,-38.6669,-48.0262,-52.4704,-47.0208,-35.058,-45.1078,-44.3447,-42.5284,-36.8192,-33.8004,-44.9947,-38.4141,-34.1402,-45.6607,-33.592,-50.8217,-39.2719,-42.9647,-36.7113,-37.5491,-32.3963,-43.1355,-37.9325,-40.1908,-48.8189,-53.6236,-36.0473,-37.3092,-34.0272,-38.0372,-42.9714,-51.7095,-48.5098,-50.4789,-50.5668,-49.8484,-37.4464,-31.406,-44.114,-41.4613,-44.9869,-33.11,-39.6705,-45.2805,-41.7582,-35.1316,-46.1111,-28.45,-45.5543,-58.0521,-48.1287,-34.2928,-41.0578,-47.1064
-2563.12,0.992984,0.163888,4,31,0,2574.24,114.125,36.2027,237.699,34.5284,133.326,72.7242,48.5932,27.1611,50.9469,17.3741,147.765,199.116,48.3118,34.6917,112.688,0.0652232,-0.733102,-3.25971,-2.50291,-4.66761,-2.16634,-3.93596,-4.48861,-1.88742,-5.01329,-2.59971,-0.182026,-0.691903,-1.79059,-3.67062,-1.31504,2.19404,-2.85282,1.38476,0.480416,0.0383994,0.0818461,0.00939469,0.114597,0.019527,0.0112363,0.151462,0.00664901,0.074295,0.83358,0.500622,0.166862,0.0254607,0.268464,-33.6946,-41.3202,-41.8576,-49.9758,-41.5866,-39.4692,-54.0494,-41.7269,-39.2415,-48.4467,-52.8427,-46.9759,-34.3629,-42.9646,-44.8771,-43.6242,-35.8191,-33.8498,-43.2245,-38.8572,-33.8661,-44.6319,-33.9163,-50.5234,-38.8587,-43.1118,-36.7495,-37.8027,-33.4339,-43.3484,-38.361,-40.2887,-48.3106,-53.7184,-36.332,-37.6227,-34.4676,-37.8399,-43.2991,-50.0552,-49.7238,-49.2681,-49.9349,-48.9153,-38.126,-31.8036,-43.3936,-40.8547,-44.852,-33.2597,-39.9707,-44.8628,-42.7621,-35.9319,-45.9473,-28.4902,-46.6111,-56.6577,-49.4492,-33.3012,-40.6502,-47.0157
