# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1350767657
# output
#   file = output_cal_g_Kpsi_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.225136
# Diagonal elements of inverse mass matrix:
# 0.0604407, 0.0145884, 0.0743516, 0.0421928, 0.113812, 0.0186276, 0.0224377, 0.0344893, 0.0174386, 0.0636746, 0.0514096, 0.067317, 0.105418, 0.0141297, 0.124863, 0.0297574, 0.446961, 0.159013, 0.0897911, 0.945922, 0.361627, 1.04253, 0.0699488, 0.224022, 0.171206, 0.124613, 0.194483, 0.14884, 0.569685, 0.07112, 0.24451, 0.0421723, 0.122781
-2609.13,0.731471,0.225136,5,31,0,2624.16,51.1378,26.2633,188.832,30.0663,135.422,55.0653,49.7553,24.3767,62.2709,21.5688,109.123,82.3411,38.3247,32.4671,65.1499,0.150813,-1.77933,-1.62146,-1.26539,-1.65641,-0.33447,-2.19265,-1.29979,-0.911452,-1.14779,0.268324,-0.595129,-1.21494,0.0859349,-1.11724,-0.719801,-1.32797,0.870837,0.168751,0.197611,0.282129,0.190823,0.715717,0.11162,0.272589,0.40194,0.317338,1.30777,0.551491,0.296727,1.08974,0.327182,0.486849,-34.7033,-43.5108,-42.3058,-49.5704,-42.6687,-41.452,-56.6141,-43.8466,-41.4855,-43.8162,-54.5995,-45.6033,-35.7438,-43.1741,-45.3719,-43.0603,-37.1836,-36.2603,-45.9763,-40.4171,-35.5444,-44.964,-34.8029,-47.1315,-40.2351,-44.5332,-37.1635,-39.1942,-33.5878,-43.328,-39.0583,-40.1202,-49.0502,-55.5616,-37.1336,-39.4587,-35.92,-39.6546,-45.0521,-53.5827,-52.8851,-49.9215,-49.1944,-48.7529,-38.6615,-33.4717,-42.7868,-41.7774,-46.5584,-32.9496,-40.9741,-45.7945,-41.3768,-36.7766,-47.7712,-27.9749,-45.8858,-56.6143,-46.7025,-33.1438,-41.7828,-45.2208
-2607.88,0.888937,0.225136,5,31,0,2628.16,70.1473,28.9809,178.151,41.6495,75.5647,68.1495,49.9601,19.6841,58.802,13.7079,123.277,105.765,33.5485,29.5875,67.7378,0.135453,-0.513693,-2.12378,-1.62445,-1.42543,-1.77443,-2.13691,-1.43405,-1.42105,-1.42233,-2.01964,-0.570466,-1.20841,-1.97995,-1.71353,-1.54511,-1.74684,0.703529,0.598282,0.119578,0.19702,0.240406,0.169581,0.118019,0.238341,0.24146,0.241152,0.132703,0.565262,0.298672,0.138077,0.180229,0.213289,-33.8991,-42.0267,-42.2841,-50.9261,-42.6215,-41.3277,-54.8311,-43.0728,-40.9228,-46.3803,-55.8055,-46.9268,-35.8716,-45.0336,-44.8987,-45.2953,-37.364,-36.2056,-44.8645,-40.4096,-35.4866,-46.1124,-33.5025,-51.2903,-39.7316,-44.3729,-37.0326,-38.1689,-31.3136,-43.1787,-39.5596,-40.1991,-47.1514,-54.5217,-37.7294,-38.0588,-34.9144,-39.5892,-44.7043,-53.1701,-52.6158,-50.2437,-49.8977,-50.1628,-37.3753,-33.0198,-43.3576,-40.8985,-47.8043,-35.1102,-40.354,-45.2309,-40.6384,-36.4408,-47.2317,-28.1061,-45.4833,-56.2935,-46.2035,-34.4007,-41.7875,-45.5732
-2606.8,0.895625,0.225136,5,31,0,2622.35,51.1305,30.7403,202.474,52.5022,150.694,58.7426,68.3152,23.9211,50.9402,19.8395,91.9592,98.7302,28.2319,32.2366,63.8344,0.192275,-1.59189,-1.53333,-1.18774,-0.780396,-0.0816116,-2.07763,-1.01198,-0.913482,-1.66099,0.358271,-0.572845,-1.53759,0.0113608,-1.38955,-1.18472,-1.15283,0.892537,0.203541,0.215815,0.30491,0.458225,0.92163,0.125226,0.3635,0.401125,0.189951,1.43085,0.563919,0.214898,1.01143,0.249186,0.305831,-35.3266,-42.5994,-40.5833,-51.2336,-42.5236,-41.8376,-56.1979,-43.8568,-41.419,-46.239,-53.8848,-45.4701,-35.7717,-43.4485,-45.4072,-44.2361,-37.0593,-36.2348,-44.3209,-40.4364,-36.3542,-45.5922,-34.7332,-52.7553,-39.3659,-44.0073,-37.3203,-39.2757,-32.9529,-42.3672,-39.211,-40.2542,-48.1868,-56.4268,-37.4002,-38.4295,-35.9058,-38.5773,-43.8175,-53.9814,-49.8829,-49.4411,-50.2691,-50.3783,-38.825,-33.8441,-43.2446,-40.3771,-45.2633,-33.7112,-43.4582,-43.7086,-41.0525,-36.6875,-47.9799,-27.4764,-45.0915,-55.5856,-48.0781,-33.0451,-41.4099,-44.813
-2609.69,0.905807,0.225136,5,31,0,2626.68,55.1145,39.1103,181.085,32.243,84.0509,61.481,46.6917,19.4123,58.279,17.0894,109.966,144.033,18.7484,32.8834,101.782,0.173097,-1.443,-0.843875,-1.36551,-1.46643,-1.48772,-2.05562,-1.60234,-1.64963,-1.58225,0.46531,0.13155,-0.791718,-1.21391,-1.26765,-1.37516,-0.973588,0.762339,0.236217,0.430041,0.255249,0.230747,0.225886,0.128014,0.201424,0.192121,0.205512,1.59251,1.1406,0.453066,0.297032,0.281491,0.2528,-33.6914,-43.3587,-41.2625,-49.7482,-42.8518,-41.8417,-55.1089,-43.226,-41.5318,-46.2824,-52.3114,-45.9964,-35.281,-42.6013,-45.6906,-43.9264,-36.6771,-36.0183,-44.9149,-40.9678,-35.1454,-44.6944,-35.0214,-53.6505,-38.0226,-44.0419,-37.7047,-39.4849,-34.1156,-42.6678,-39.9961,-40.8303,-48.0192,-55.3893,-36.9943,-37.8354,-35.82,-38.1155,-44.4785,-51.1596,-49.0837,-50.8371,-49.9473,-52.1891,-37.8637,-33.5639,-43.6624,-41.4773,-46.4416,-33.2701,-43.2081,-44.2297,-40.8349,-36.82,-49.6147,-28.8394,-46.1282,-57.7281,-49.0632,-32.6563,-42.0452,-44.8797
-2600.14,0.974152,0.225136,5,31,0,2619.99,50.0309,28.0568,196.89,33.5393,117.368,57.7675,45.5044,18.1017,54.6996,24.77,141.399,126.422,47.2681,31.148,44.5122,0.173517,-1.56008,-1.46905,-0.996984,-1.68682,-1.24979,-2.06397,-1.51701,-1.18626,-1.65694,0.214909,-0.130976,-1.05906,-0.925906,-1.47719,-1.28925,-1.19525,0.574607,0.21012,0.230145,0.36899,0.185107,0.286566,0.126949,0.219366,0.30536,0.190721,1.23975,0.877239,0.34678,0.396172,0.228277,0.275476,-34.5203,-42.0701,-43.0386,-50.3561,-42.4518,-40.3964,-55.3791,-42.5225,-39.3239,-43.9448,-52.4867,-46.786,-35.1206,-41.4594,-44.5779,-43.02,-36.329,-35.9541,-43.8453,-40.817,-35.7765,-43.9101,-33.8513,-54.3141,-39.9657,-43.1578,-37.663,-38.298,-32.6172,-43.0376,-40.7243,-41.0688,-49.8267,-54.6311,-37.1751,-38.39,-35.1479,-38.6799,-44.5073,-53.2412,-49.7248,-49.4203,-49.0859,-52.185,-37.5881,-33.1287,-43.0969,-40.7577,-47.1203,-33.917,-41.9136,-44.8562,-42.6205,-36.5347,-48.329,-28.8589,-47.272,-56.8139,-49.0935,-32.8743,-42.2397,-47.1436
-2598.4,0.981408,0.225136,5,31,0,2610.81,42.7883,27.3538,209.961,35.9749,118.468,57.5396,53.0822,20.3222,45.6428,13.3235,94.3102,92.0393,26.1514,29.1612,84.4548,0.182132,-1.66341,-1.58685,-1.16817,-1.33554,-1.3334,-2.02601,-1.15446,-0.987855,-1.612,-1.98766,-1.23146,-1.22501,-0.853598,-1.31565,-1.07192,-1.3296,0.320227,0.189491,0.204569,0.310935,0.263015,0.26358,0.13186,0.315229,0.372374,0.199488,0.137016,0.291867,0.293756,0.42588,0.2683,0.342349,-34.3921,-42.9001,-41.4775,-50.6542,-41.515,-40.5301,-56.3367,-44.0888,-40.8672,-47.3829,-53.4824,-46.786,-35.9495,-44.2679,-46.0659,-44.2309,-38.0397,-36.3582,-45.0193,-40.4017,-35.9817,-46.6155,-34.435,-51.0999,-39.9268,-44.2978,-36.9332,-38.9676,-33.0376,-43.1901,-39.2894,-39.6229,-48.6149,-55.8491,-37.153,-37.7732,-35.3394,-39.1972,-44.4775,-53.9474,-48.6191,-49.35,-50.5738,-48.4573,-39.2969,-32.8934,-43.7905,-41.7118,-46.7931,-34.1146,-41.7509,-44.459,-41.3568,-36.4313,-47.9006,-27.5626,-45.0927,-57.0398,-46.6714,-33.9097,-41.3408,-44.401
