# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kb_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1281234233
# output
#   file = output_cal_pl_Ka_Kb_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,log_b.1,log_b.2,log_b.3,log_b.4,log_b.5,log_b.6,log_b.7,log_b.8,log_b.9,log_b.10,log_b.11,log_b.12,log_b.13,log_b.14,log_b.15,mu_a,sigma_a,mu_b,sigma_b,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,b.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.0832583
# Diagonal elements of inverse mass matrix:
# 0.0914162, 0.0195163, 0.268933, 0.0357869, 0.0713655, 0.0223351, 0.0310336, 0.0393587, 0.0212343, 0.0505333, 0.0782299, 0.162441, 0.13494, 0.019214, 0.166079, 0.470667, 0.258118, 0.286246, 0.494088, 0.509412, 0.351752, 0.319313, 0.306834, 0.288932, 0.516659, 0.413256, 0.128776, 0.668156, 0.900535, 0.556623, 1.16379, 0.122609, 0.541852, 0.176749, 0.241952, 0.285397, 0.293222, 0.138295, 0.44028, 0.455803, 0.246103, 0.781348, 1.99969, 0.81564, 0.5916, 0.388526, 0.33085, 1.28744, 1.19922, 1.4993, 2.04466, 1.15918, 1.37345, 1.18284, 1.33764, 1.02796, 1.47532, 1.75088, 0.924468, 1.21482, 1.48157, 1.39615, 0.102095, 0.0963708, 0.881644, 0.725302
-2567.99,0.940866,0.0832583,6,63,0,2601.34,53.5968,41.4545,223.828,33.0184,132.413,73.741,49.8357,21.1596,58.7643,12.5961,128.443,213.95,20.9384,34.7774,88.0646,0.208674,0.138059,0.148843,0.22574,0.0628305,0.0825905,0.2293,0.130856,0.254169,0.274458,0.0614787,0.0430885,0.162762,0.275392,0.0471412,-1.73686,0.790668,-3.34826,-2.34429,-2.9632,-5.03164,-2.22859,-4.51153,-3.79932,-3.25601,-4.35614,-4.24483,-0.949711,-0.336864,-4.36401,-2.04566,-2.79928,0.729151,0.752579,0.738218,0.716001,0.715089,0.736056,0.712758,0.74614,0.719753,0.751416,0.761017,0.773008,0.812471,0.748585,0.796829,-3.75587,1.6782,0.746424,0.0269305,0.0351454,0.0959152,0.0516534,0.00652812,0.10768,0.0109816,0.022386,0.0385419,0.0128278,0.0143382,0.386853,0.714006,0.0127272,0.129295,0.0608538,2.07332,2.12247,2.0922,2.04623,2.04437,2.08768,2.03961,2.10884,2.05393,2.12,2.14045,2.16627,2.25347,2.11401,2.21849,-32.901,-42.2275,-40.9824,-51.563,-41.3784,-39.757,-54.2409,-42.2787,-38.2811,-50.1846,-50.9643,-46.5787,-34.8218,-46.7733,-45.5871,-44.3942,-36.4972,-33.7324,-44.5636,-38.6626,-34.2036,-44.6525,-34.3285,-50.6714,-39.9002,-43.7508,-37.0789,-38.2444,-32.3179,-42.9025,-37.3722,-39.7156,-48.2425,-54.7547,-36.442,-37.4772,-34.9603,-37.5649,-42.7211,-49.2251,-49.8294,-49.5116,-49.4078,-49.867,-37.8601,-31.9832,-43.4399,-40.2366,-45.6394,-32.1403,-39.7217,-45.3656,-41.3962,-35.855,-45.0575,-27.0854,-45.0525,-56.9749,-46.8282,-33.7497,-41.218,-45.1906
-2576.74,0.969541,0.0832583,5,31,0,2613.04,46.4247,39.4286,213.314,32.893,151.884,75.5301,52.3098,22.1748,53.4383,15.6263,125.995,225.539,15.7784,33.1026,71.0004,0.462438,0.129885,0.0795812,0.179134,0.122749,0.0785957,0.205029,0.102682,0.40201,0.178391,0.0589477,0.0343428,0.164705,0.386172,0.0689965,-1.46535,0.665431,-3.5001,-2.59432,-2.72321,-4.9492,-2.42473,-4.27973,-2.70817,-3.41323,-4.12204,-3.41551,-1.75391,-0.219041,-5.37765,-1.98912,-3.93441,0.705353,0.730008,0.784508,0.750313,0.736228,0.738164,0.719499,0.772363,0.751107,0.742739,0.739645,0.771,0.725068,0.724019,0.743897,-3.59516,1.25144,0.737794,0.0226407,0.0301944,0.074697,0.0656637,0.0070891,0.0885017,0.0138464,0.0666589,0.0329348,0.0162114,0.0328596,0.173096,0.803289,0.00461864,0.136815,0.0195572,2.02456,2.0751,2.19133,2.11766,2.08805,2.09209,2.0534,2.16488,2.11935,2.10168,2.09519,2.16193,2.06487,2.06271,2.10412,-33.8661,-41.3952,-40.9291,-52.1914,-42.7585,-41.0434,-54.4163,-41.5659,-39.2647,-50.135,-51.6913,-46.1817,-34.8371,-44.7089,-44.9279,-43.1775,-36.536,-33.6128,-44.8879,-39.0764,-34.6581,-44.4865,-34.2703,-51.0501,-40.6458,-43.9483,-37.2802,-38.3893,-31.112,-43.4494,-37.6897,-40.2757,-49.7123,-54.7801,-36.5829,-38.1259,-34.5756,-37.8049,-42.705,-49.6897,-47.9228,-49.9417,-49.3393,-49.6746,-38.3404,-31.678,-43.8877,-39.6424,-45.9777,-32.2501,-40.2496,-45.6384,-41.9947,-36.0159,-45.4459,-27.9685,-44.5927,-57.0311,-47.1475,-33.9883,-41.3587,-45.3221
-2569.05,0.987425,0.0832583,6,63,0,2602.79,51.6672,26.5054,201.048,36.8029,112.049,77.2096,48.1987,17.1322,52.0143,17.7204,119.809,173.66,22.2711,31.5154,79.5221,0.0187798,0.145575,0.133055,0.0457578,0.0778419,0.242365,0.19447,0.072635,0.198234,0.161061,0.12309,0.048549,0.181458,0.150412,0.11172,-1.92494,0.89484,-4.1769,-3.88186,-2.40747,-4.99327,-2.02053,-2.44047,-3.15096,-4.05734,-3.93872,-2.50865,-0.282218,-0.57816,-3.79095,-4.21477,-1.76112,0.71262,0.728699,0.784493,0.74916,0.746781,0.74119,0.785649,0.779411,0.737793,0.741057,0.750143,0.76837,0.743447,0.72384,0.750866,-2.64932,1.61023,0.745001,0.0203502,0.015346,0.0206124,0.0900426,0.00678348,0.132586,0.08712,0.0428109,0.0172949,0.0194732,0.0813779,0.754109,0.560929,0.0225742,0.0147758,0.171852,2.03933,2.07238,2.1913,2.11522,2.1102,2.09843,2.19383,2.18019,2.09131,2.09815,2.1173,2.15625,2.10317,2.06234,2.11883,-33.4179,-41.4839,-41.9012,-49.9415,-42.0021,-39.3698,-55.0248,-42.2338,-38.9315,-46.9209,-50.3478,-46.4513,-34.2119,-41.841,-45.8332,-43.5214,-36.7089,-35.1634,-44.5132,-39.8929,-34.899,-45.3438,-33.8616,-48.2042,-39.0213,-44.0223,-38.0901,-38.1839,-31.3598,-42.6575,-38.1205,-40.3359,-48.0244,-55.496,-37.3763,-37.4658,-34.7383,-38.8833,-43.6229,-50.5899,-49.8784,-51.1537,-50.2371,-49.6549,-37.6799,-31.3528,-43.281,-40.9133,-44.6655,-34.0558,-40.1736,-44.9371,-40.7541,-36.2121,-46.0574,-27.8204,-44.7299,-57.5361,-47.6599,-34.0452,-41.3452,-46.5234
-2573.2,0.917358,0.0832583,5,31,0,2604.14,73.7823,39.2671,217.467,26.7934,132.991,73.3,49.1129,24.4553,42.0744,11.8503,124.476,181.907,38.5823,27.5641,49.2717,0.165843,0.0900665,0.157238,0.385695,0.0694896,0.0855578,0.190532,0.17837,0.143128,0.143268,0.049619,0.0415109,0.0424662,0.214087,0.0555552,-1.82884,0.743038,-1.9507,-2.1978,-2.58865,-5.08994,-2.27755,-4.17087,-3.7562,-1.59558,-5.66339,-2.93408,-0.778291,-1.0795,-2.8519,-4.88672,-4.13277,0.704736,0.763647,0.728282,0.739055,0.70691,0.729983,0.748946,0.780216,0.731755,0.723575,0.720319,0.75953,0.735943,0.751994,0.731964,-3.2552,1.02822,0.730018,0.0232618,0.142175,0.111047,0.0751211,0.00615841,0.102535,0.0154389,0.0233724,0.20279,0.00347073,0.0531799,0.45919,0.339764,0.0577342,0.00754612,0.0160383,2.02331,2.14609,2.07152,2.09396,2.02772,2.07504,2.11477,2.18194,2.07873,2.06179,2.05509,2.13727,2.08745,2.12122,2.07916,-33.6086,-43.055,-42.7107,-51.8614,-43.269,-39.2963,-54.7748,-42.3276,-39.1718,-49.4493,-51.0312,-46.5602,-34.9891,-43.3808,-46.0644,-43.6651,-35.829,-33.8694,-44.5509,-39.3711,-34.3011,-44.6292,-33.8888,-49.8036,-39.9411,-41.943,-37.8719,-37.652,-32.2645,-43.4253,-37.8668,-40.8386,-49.3585,-54.2345,-36.8918,-38.0312,-35.1374,-37.9577,-42.7648,-49.0524,-48.5811,-49.4089,-49.8046,-49.0415,-36.9889,-32.2504,-44.1493,-39.8794,-45.3814,-32.4903,-39.6229,-45.3333,-41.7045,-36.1613,-45.0764,-27.1204,-44.1056,-56.2378,-47.4601,-33.9766,-41.4652,-46.036
-2581.85,0.978106,0.0832583,6,63,0,2608.71,56.8295,36.8152,260.806,50.5852,105.124,68.0055,47.5795,21.0913,53.2461,20.4916,130.777,153.845,21.1578,28.0289,48.6972,0.105349,0.0513073,0.0537449,0.0923729,0.0868354,0.228859,0.193147,0.121472,0.221114,0.0738519,0.0567013,0.0919921,0.0286774,0.0470026,0.0564087,-1.77061,1.10812,-3.35869,-2.51977,-1.7733,-2.94084,-4.38317,-3.31066,-3.58122,-3.30698,-4.37812,-3.22062,-0.111643,-1.26048,-2.99693,-4.29185,-3.7801,0.701336,0.718772,0.735363,0.741198,0.703213,0.716072,0.743178,0.713264,0.753428,0.757508,0.721493,0.726994,0.715249,0.741311,0.754194,-3.27254,1.95124,0.737105,0.0191003,0.0347806,0.0804779,0.169773,0.0528212,0.0124857,0.036492,0.0278416,0.0366268,0.012549,0.0399304,0.894363,0.283518,0.0499401,0.0136795,0.0228203,2.01645,2.05191,2.08624,2.09845,2.02023,2.04638,2.10261,2.04064,2.12427,2.13295,2.0575,2.06885,2.04469,2.09868,2.1259,-33.9662,-40.1603,-40.747,-49.1762,-42.449,-40.0011,-55.6255,-42.249,-39.6637,-49.2229,-52.0707,-46.3707,-34.5201,-41.555,-45.3753,-43.1932,-37.069,-34.2799,-44.4379,-39.4593,-34.1978,-45.5695,-34.0856,-50.7026,-40.2855,-43.3567,-37.2755,-38.1819,-34.3293,-42.6639,-38.1452,-39.8273,-49.1641,-54.7829,-36.2732,-37.8241,-35.0032,-37.8424,-43.0195,-51.903,-48.2365,-50.574,-49.8354,-49.1377,-37.9662,-31.8166,-43.1567,-41.7535,-45.0298,-33.6092,-41.0538,-44.2692,-40.8299,-35.5819,-46.5225,-27.7701,-45.0134,-58.4886,-48.5076,-34.1784,-40.1324,-46.2053
-2576.44,0.988835,0.0832583,6,63,0,2613.87,70.4868,36.3721,221.394,27.0069,166.761,91.3842,66.6042,28.9094,46.73,14.6668,135.211,211.917,41.5138,36.42,92.3363,0.131627,0.155771,0.0442067,0.0757234,0.102744,0.0464179,0.200112,0.106968,0.0621917,0.433001,0.0358026,0.0364568,0.0476509,0.162985,0.0788569,-1.9488,0.923775,-3.16018,-2.72045,-3.465,-5.5454,-2.23662,-3.9724,-2.30419,-1.94521,-5.59838,-3.19828,-1.03844,-0.653721,-1.61471,-3.39955,-2.06841,0.741028,0.726468,0.745265,0.740986,0.709219,0.717742,0.75135,0.720928,0.700196,0.762373,0.70482,0.737762,0.715726,0.748241,0.763906,-2.81679,1.14912,0.745025,0.0307285,0.0424179,0.0658451,0.031273,0.00390537,0.106819,0.0188282,0.0998401,0.142957,0.00370387,0.0408323,0.354008,0.520107,0.198949,0.0333884,0.126387,2.09809,2.06776,2.107,2.098,2.0324,2.0498,2.11986,2.05634,2.01415,2.14336,2.02348,2.09125,2.04567,2.11328,2.14665,-34.3483,-42.0124,-42.1873,-51.1609,-41.6214,-40.5402,-54.96,-42.1219,-38.472,-49.7234,-50.7628,-46.5538,-34.8611,-45.8844,-45.3715,-43.9124,-36.0945,-33.5126,-43.7098,-38.2581,-34.2182,-45.1139,-34.2811,-49.6132,-38.8679,-42.237,-37.1663,-38.001,-31.8418,-42.6475,-37.6205,-40.4325,-48.8992,-53.6185,-36.4032,-37.8261,-34.2112,-37.7671,-42.9221,-48.8511,-48.9525,-50.2233,-49.5072,-49.6014,-38.5505,-31.9363,-44.2238,-40.2361,-44.8297,-33.639,-39.3339,-45.6569,-41.8569,-35.8512,-45.8624,-28.425,-45.0873,-57.4248,-47.7632,-33.9075,-41.3832,-45.7937
