# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762785
# output
#   file = output_cal_pl_Ka_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.214
# Diagonal elements of inverse mass matrix:
# 0.0593824, 0.0160049, 0.304778, 0.0384605, 0.116542, 0.0176161, 0.0270435, 0.0430655, 0.0119535, 0.0447107, 0.0373243, 0.105462, 0.0872445, 0.0141235, 0.237704, 0.0675751, 0.435996, 0.071623, 0.0882017, 0.0778387, 0.465914, 0.0433489, 0.12151, 0.500981, 0.0153091, 0.172077, 1.42768, 0.699298, 0.321491, 0.0568943, 0.825831, 1.61237, 0.0774595, 0.0519036
-2584.35,0.935959,0.214,4,15,0,2595.01,103.221,40.2842,282.186,32.9625,115.072,80.2223,51.0788,21.9356,42.4535,18.7905,140.908,247.99,25.2093,28.5286,84.3411,0.066035,-1.44577,-3.06319,-1.56705,-5.454,-4.17466,-4.36413,-2.92973,-3.41742,-5.84349,-3.56682,-1.21734,-0.0147308,-0.979276,-4.86344,-1.94237,2.09798,-4.72508,2.15712,0.235564,0.0467384,0.208659,0.00427915,0.0153804,0.0127258,0.0534115,0.0327971,0.0028987,0.0282456,0.296018,0.985377,0.375583,0.0077239,0.143364,-33.0997,-41.1219,-40.2425,-50.7368,-41.8998,-41.5771,-55.1696,-41.6099,-38.9542,-52.2345,-52.5941,-45.8157,-34.1383,-41.0223,-45.8767,-43.1704,-37.1345,-33.6173,-44.0799,-38.6055,-34.5153,-44.7205,-34.3774,-52.549,-40.6776,-43.1731,-36.2076,-38.2137,-33.1928,-42.8971,-37.398,-39.9487,-49.3662,-55.6284,-35.8609,-37.8046,-34.4934,-37.5516,-42.3569,-51.3211,-48.5707,-50.2784,-50.0798,-50.3575,-36.7411,-31.5108,-44.3384,-40.8262,-46.2944,-33.3038,-42.301,-44.7446,-41.608,-36.0876,-46.2943,-27.5874,-44.5135,-57.4124,-49.2685,-33.7241,-40.1637,-45.7407
-2575.67,0.976402,0.214,5,31,0,2599.66,83.3541,41.756,222.017,38.5876,156.184,87.9002,55.7423,27.2962,52.3068,13.3585,114.673,190.033,28.6222,33.7058,77.4068,0.108914,-1.83092,-2.00583,-2.94606,-5.02601,-0.59481,-3.25893,-3.62663,-1.5195,-5.25321,-4.24201,-0.663296,-0.0922179,-0.530973,-3.6726,-2.37323,2.02964,-3.4025,2.05852,0.160267,0.134548,0.0525462,0.00656493,0.551667,0.0384294,0.0266056,0.218821,0.00523069,0.0143786,0.51515,0.911906,0.588032,0.0254104,0.0931797,-34.099,-41.8913,-41.789,-50.6481,-41.7632,-40.0811,-55.2165,-42.871,-38.922,-50.002,-51.4208,-46.3068,-34.6243,-43.8898,-45.5827,-44.0324,-36.4834,-33.7023,-44.2384,-38.7954,-34.0978,-45.2178,-34.6156,-52.5249,-39.2643,-42.7847,-36.3978,-37.9001,-33.6872,-42.6263,-37.9378,-39.5437,-48.0806,-54.0616,-35.8206,-37.7056,-34.7283,-37.5104,-42.5256,-50.1888,-49.9613,-50.2134,-49.9658,-49.2047,-36.8834,-32.5717,-43.2891,-41.2773,-45.1401,-33.6639,-42.1213,-43.7874,-41.1306,-35.707,-46.739,-27.4773,-44.7929,-57.9248,-48.8891,-32.8423,-40.2102,-45.5606
-2566.8,0.775266,0.214,4,31,0,2588.32,60.6294,40.8079,257.613,40.4742,199.113,64.655,49.2757,26.6152,51.0301,14.1452,141.266,208.821,50.1451,31.0761,109.73,0.0594968,-3.92487,-2.75176,-2.23977,-4.17857,-1.65727,-4.86375,-4.57782,-2.64389,-5.30606,-4.13171,-0.852559,-0.419865,-1.64058,-4.94547,-2.05509,2.11672,-2.99908,2.05574,0.0197448,0.0638152,0.106483,0.0153204,0.19066,0.00772147,0.0102772,0.0710842,0.00496143,0.0160555,0.426323,0.657135,0.193868,0.00711554,0.128082,-33.9849,-40.5481,-40.6513,-50.1849,-41.9898,-40.0198,-54.177,-41.0949,-38.8949,-50.0041,-51.9995,-47.2991,-34.2242,-42.5189,-45.6078,-43.7557,-35.9687,-33.7544,-43.3952,-38.8561,-34.5864,-44.5856,-34.0207,-51.779,-39.386,-42.8461,-37.1244,-37.7322,-33.8576,-42.6855,-38.2079,-40.2472,-48.323,-54.0584,-36.2599,-37.6534,-34.5132,-37.648,-43.1747,-51.0505,-49.9804,-50.0398,-49.2125,-49.7007,-38.6952,-31.4807,-43.0444,-40.9423,-45.8374,-32.5943,-39.1045,-45.0279,-42.6853,-35.7686,-45.6727,-28.785,-46.61,-57.4646,-48.4292,-33.876,-40.6354,-46.4315
-2570.85,0.956938,0.214,5,31,0,2583.08,87.3271,31.5886,203.476,30.2309,179.535,88.41,60.8473,24.2282,40.6102,20.2271,123.173,163.964,30.1353,32.3132,79.1019,0.0874641,-0.930597,-2.74986,-2.89252,-4.81491,-1.98197,-2.65477,-3.62487,-2.37949,-5.64745,-3.53789,-0.328109,-0.723228,-4.19534,-3.41697,-2.66538,2.13265,-2.74008,1.85736,0.394318,0.0639371,0.0554365,0.00810794,0.137797,0.070315,0.0266526,0.0925974,0.00352651,0.0290746,0.720284,0.485183,0.0150657,0.0328117,0.0695727,-35.491,-41.6883,-43.1333,-50.5766,-41.6536,-39.4059,-54.6123,-42.5274,-39.2196,-49.0792,-51.6987,-47.1103,-35.7091,-44.36,-44.9107,-43.2175,-36.2978,-33.9333,-44.8002,-39.2367,-33.8927,-45.3652,-34.0285,-50.2744,-37.4903,-42.8005,-37.014,-37.939,-32.3526,-43.4619,-38.6456,-40.5942,-49.1253,-53.3858,-36.3832,-36.9748,-34.7244,-38.766,-43.6303,-48.8991,-47.6876,-49.9739,-49.5101,-49.2743,-38.0366,-32.0957,-43.2818,-40.6073,-45.134,-32.3054,-39.792,-45.4386,-42.8381,-35.6792,-46.2669,-29.1094,-46.9189,-56.8265,-48.4075,-34.2772,-41.2767,-46.856
-2576.74,0.673094,0.214,4,15,0,2594.11,69.9569,37.9542,219.89,43.9653,75.53,71.6064,45.2563,14.8745,44.9256,12.7982,112.65,153.314,26.1765,27.927,64.2977,0.0767633,-2.81738,-3.14079,-2.36267,-4.4587,-5.5219,-4.02783,-3.98651,-5.30368,-5.5481,-4.02795,-0.642777,-1.41512,-3.30763,-2.48203,-3.95898,2.00229,-3.72576,1.44134,0.0597625,0.0432488,0.0941684,0.0115775,0.00399826,0.0178129,0.0185644,0.00497324,0.00389484,0.0178109,0.52583,0.242896,0.0366028,0.0835732,0.0190825,-34.2725,-42.0493,-40.1954,-50.7258,-42.6126,-40.9611,-54.9575,-42.8298,-41.2677,-49.2961,-54.6116,-46.8173,-35.7574,-44.2739,-45.7559,-44.3811,-36.8695,-34.347,-44.4793,-39.0921,-34.0867,-44.6244,-34.7655,-49.0024,-40.1909,-43.8893,-37.1941,-38.2995,-33.8225,-42.9759,-38.3159,-38.9102,-49.139,-54.966,-36.5012,-37.888,-35.3119,-37.9314,-42.8759,-51.074,-47.5452,-49.4853,-50.5745,-47.9222,-36.7503,-32.6599,-42.4146,-40.8868,-44.4567,-33.4432,-40.9508,-44.4429,-41.4352,-36.0779,-46.1363,-27.1287,-44.7742,-57.007,-48.0406,-33.6968,-40.4845,-46.0012
-2575.12,0.455033,0.214,5,31,0,2597.45,60.6193,37.9756,211.572,29.6773,196.711,77.8513,53.5447,24.0932,51.151,16.8171,145.378,178.675,40.6471,42.6856,91.9584,0.0707555,-3.99224,-3.70278,-4.39698,-5.73877,-1.3708,-4.46053,-4.30015,-2.54046,-5.42204,-3.76273,-0.182973,-0.60478,-2.16015,-5.24604,-2.46958,2.00551,-3.27661,1.33521,0.0184583,0.0246549,0.0123145,0.00321872,0.253905,0.0115562,0.0135665,0.0788301,0.00441811,0.0232203,0.832791,0.546195,0.115307,0.00526833,0.0846205,-35.5193,-41.3955,-43.6111,-50.9286,-42.2434,-38.8388,-55.13,-43.2501,-38.2613,-48.0034,-50.6197,-46.3302,-34.8478,-46.4023,-44.8037,-43.1757,-36.0391,-33.6442,-44.8796,-39.0289,-34.3049,-46.9844,-33.7886,-50.5766,-39.4023,-43.8285,-36.7406,-37.2367,-32.2061,-42.8916,-37.653,-41.0342,-47.6814,-53.3621,-35.9439,-37.6843,-34.6209,-38.1359,-42.5276,-50.8273,-50.9079,-49.7224,-50.1792,-49.2139,-36.8455,-31.8734,-44.4326,-40.9965,-47.0964,-32.0699,-39.4102,-45.9672,-42.5249,-34.8772,-45.0468,-27.4268,-46.0344,-56.7169,-47.5452,-34.352,-41.0834,-46.0847
-2573.51,0.972302,0.214,5,31,0,2594.68,71.6137,35.9728,184.059,40.8208,89.5373,78.5708,44.4671,18.3164,39.5551,10.8302,106.546,173.644,22.9485,21.4785,60.6661,0.0496058,-2.49598,-2.45235,-3.50962,-4.64624,-4.35585,-3.51777,-4.74415,-2.99551,-5.28652,-5.06814,-0.604845,-0.41174,-3.66536,-3.63017,-2.81347,2.08847,-3.65821,1.48035,0.0824154,0.0860913,0.0299084,0.00959759,0.0128315,0.0296656,0.00870246,0.0500111,0.00505933,0.00629412,0.546159,0.662497,0.0255949,0.0265116,0.0599964,-33.2667,-42.0316,-41.565,-50.6137,-42.7474,-40.153,-55.6498,-43.8182,-39.4668,-49.1388,-53.1029,-47.5628,-35.5973,-44.9779,-46.3057,-44.4178,-36.8923,-34.6044,-44.7647,-38.5873,-34.2129,-45.549,-34.8176,-47.3691,-39.3586,-42.3041,-37.5934,-38.2479,-33.9227,-43.2217,-38.1648,-39.0784,-49.0317,-54.6047,-37.176,-37.8413,-34.839,-38.4271,-43.3262,-48.9161,-47.6234,-50.1197,-50.4129,-46.952,-37.4432,-33.4226,-43.215,-41.3487,-44.1653,-34.8765,-40.7628,-44.457,-41.3034,-36.5211,-46.1586,-26.8038,-43.5915,-56.9379,-47.6908,-33.9768,-40.769,-46.5475
-2565.08,0.995365,0.214,4,15,0,2582.36,69.82,30.9308,195.18,32.1342,130.82,66.1164,37.191,17.5527,41.9015,12.5342,130.067,179.384,22.8651,32.0264,50.8751,0.0660321,-2.60705,-3.52991,-3.4907,-4.36668,-2.87797,-4.2161,-4.81726,-3.31823,-5.51508,-4.79392,-1.58587,-1.08283,-4.29741,-4.07941,-4.26267,2.06859,-3.64395,1.53016,0.073752,0.0293076,0.0304797,0.0126933,0.0562488,0.0147561,0.00808888,0.036217,0.00402559,0.00827996,0.20477,0.338635,0.0136037,0.0169174,0.0140847,-33.7979,-40.8557,-42.545,-50.2962,-42.2144,-38.764,-54.6318,-42.384,-39.1936,-49.1307,-51.3793,-47.8588,-34.3411,-44.1309,-45.8458,-43.2626,-35.7041,-34.1093,-44.5944,-39.1464,-34.1866,-44.8399,-33.6955,-49.7863,-39.5296,-43.6966,-36.9513,-38.8926,-30.8047,-43.8263,-38.3772,-40.4973,-49.8446,-54.2818,-36.7572,-37.702,-34.5085,-38.2577,-43.8384,-49.9478,-47.7717,-49.1772,-49.9893,-48.2259,-39.0057,-31.3783,-43.5249,-40.6563,-43.9321,-32.3767,-40.5375,-44.9648,-42.4327,-35.9299,-46.9378,-28.5869,-46.2522,-57.9283,-48.8082,-33.24,-40.9438,-47.1772
-2560.87,0.973726,0.214,5,31,0,2576.7,75.4441,40.9258,274.668,41.1635,146.846,81.5494,66.5198,27.5659,49.6448,18.156,169.636,205.84,46.9667,32.3532,83.0364,0.0589972,-2.61877,-2.55596,-2.19838,-4.1987,-2.80857,-3.85792,-2.90966,-1.4481,-5.21265,-2.70789,-0.253661,-0.717485,-1.70242,-4.47336,-2.13784,2.21072,-2.61567,1.34452,0.0728923,0.0776177,0.110983,0.015015,0.0602909,0.0211118,0.0544942,0.235017,0.00544723,0.0666771,0.775955,0.487978,0.182241,0.011409,0.117909,-33.7232,-41.2654,-41.5933,-49.2684,-41.7417,-39.9208,-54.4755,-41.7468,-38.6329,-49.2103,-52.1185,-46.5973,-34.65,-43.0122,-44.593,-42.9144,-36.0763,-33.3017,-43.4363,-38.2127,-33.8617,-44.9269,-33.6472,-51.2776,-39.6102,-42.0052,-36.7741,-37.5845,-34.3597,-42.9243,-38.4237,-40.3739,-48.9816,-53.4401,-35.9221,-37.4399,-33.9181,-37.281,-43.1133,-50.9084,-50.1584,-49.7888,-49.2623,-49.2739,-38.1648,-31.7125,-42.987,-40.5848,-45.3778,-34.0503,-39.4845,-45.3983,-43.074,-35.6667,-45.9244,-28.764,-46.5825,-57.7918,-49.0009,-33.5207,-40.6298,-47.0728
-2564.42,0.75751,0.214,5,31,0,2574.08,83.2391,36.5161,194.37,32.1489,112.959,68.6579,37.9395,17.9145,42.7634,12.4995,129.851,195.189,22.3813,33.0018,86.8753,0.0492271,-0.755163,-3.06425,-2.89169,-4.7085,-4.10186,-4.40046,-5.12856,-3.95816,-5.43896,-4.39119,-0.66589,-0.734964,-4.31947,-4.57196,-2.98741,2.0882,-3.62578,1.54254,0.469934,0.0466888,0.0554822,0.00901827,0.0165418,0.0122717,0.00592511,0.0190983,0.00434401,0.012386,0.513816,0.479523,0.013307,0.0103376,0.0504177,-33.9959,-40.6981,-41.6334,-50.7284,-42.9264,-40.4865,-54.4135,-41.7175,-39.5938,-49.2128,-52.022,-47.5478,-34.6482,-41.5584,-45.3989,-43.9137,-36.2427,-34.022,-44.811,-38.7648,-34.0241,-44.8721,-34.0058,-48.9077,-38.6933,-43.5609,-37.1333,-39.027,-32.1448,-43.5783,-37.9601,-41.0247,-49.1763,-54.4506,-37.111,-36.8846,-34.872,-37.9218,-43.8274,-48.9062,-45.7672,-49.9747,-50.5807,-49.1479,-38.5781,-32.2849,-43.9915,-40.6159,-43.4934,-32.8003,-39.9497,-45.0834,-41.6622,-36.1787,-46.2114,-28.2042,-46.1036,-56.1212,-47.4007,-34.2098,-41.2769,-46.5997
