# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351601329
# output
#   file = output_cal_g_Kgamma_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2584.04,0.898275,0.220678,4,15,0,2594.12,62.0586,33.1727,184.252,47.1179,113.458,72.6517,64.9899,19.4253,60.03,12.802,93.1157,118.231,45.8012,28.1524,61.3309,0.271729,0.0465675,0.214099,0.180325,0.235978,0.133223,0.174864,0.213551,0.0599562,0.502694,0.246809,0.125903,0.107307,0.120381,0.369866,0.147693,-1.35336,0.715613,-34.1659,-42.0353,-42.5154,-53.0958,-42.053,-40.0766,-55.1096,-42.6088,-40.2066,-50.3985,-52.3386,-46.1268,-35.493,-42.2436,-45.7688,-43.8009,-36.5745,-34.2224,-42.5974,-40.7968,-34.4121,-44.7531,-35.0688,-52.1729,-39.307,-43.8636,-37.551,-37.5839,-31.9328,-43.7137,-39.5914,-40.1486,-49.1909,-53.9489,-36.3587,-37.0613,-34.787,-39.0585,-43.6722,-51.8495,-52.4119,-49.1187,-48.1343,-50.434,-37.9405,-32.1424,-42.4652,-39.9562,-49.6681,-33.4292,-41.3089,-46.6579,-42.4395,-36.2265,-45.3803,-27.5258,-45.625,-57.6971,-46.9475,-33.1561,-41.2452,-45.0151
-2580.42,0.962922,0.220678,4,31,0,2598.18,68.8613,30.649,192.857,35.3787,105.381,75.903,60.6533,21.9944,52.243,10.3571,99.2222,131.234,32.5463,29.1691,36.2809,0.351843,0.126833,0.174131,0.144058,0.233081,0.221285,0.219538,0.33451,0.123258,0.488952,0.168739,0.0642239,0.0764552,0.0629422,0.418929,0.196898,-1.65344,0.738506,-34.498,-42.5072,-42.0412,-51.7093,-43.9021,-40.6418,-56.9539,-43.26,-40.0251,-48.5783,-52.1449,-46.3486,-35.1168,-39.3466,-46.4209,-43.5561,-36.9995,-34.5806,-43.2848,-40.6011,-33.6175,-44.8276,-34.507,-48.6121,-38.9719,-42.9002,-37.9306,-38.8478,-32.1017,-43.3588,-38.5221,-41.2295,-50.3364,-54.3711,-36.9352,-38.0455,-35.2963,-38.3076,-44.2448,-50.3541,-49.3569,-50.7994,-47.9356,-49.3103,-40.448,-32.2339,-43.0454,-40.4481,-45.4261,-33.6336,-41.7557,-45.9811,-40.8886,-36.6344,-46.6583,-28.3461,-44.0988,-57.5664,-47.3728,-33.2784,-41.559,-45.9626
-2574.81,0.861652,0.220678,4,15,0,2591.9,58.6281,32.1146,186.423,41.0863,115.241,79.0453,53.0794,19.6644,59.3414,16.3251,81.6747,126.077,41.424,31.105,95.9902,0.311745,0.123675,0.178103,0.171802,0.249239,0.145557,0.221204,0.21221,0.182183,0.450249,0.179125,0.168319,0.0466019,0.108729,0.294088,0.119238,-1.3649,0.84271,-34.0418,-41.9929,-41.1885,-52.3353,-42.304,-40.5075,-55.2962,-42.2531,-40.394,-48.6406,-51.3526,-45.7332,-35.5256,-41.4262,-45.8728,-44.1655,-37.3265,-34.7991,-43.4144,-40.2335,-34.7354,-45.5168,-35.4744,-48.4422,-38.8194,-43.1357,-38.204,-38.7206,-32.0565,-43.1482,-38.4141,-41.0796,-48.6973,-54.5764,-37.2063,-37.2261,-35.8477,-38.8935,-44.1983,-49.8856,-50.2061,-50.8521,-48.2041,-51.405,-38.0955,-32.4639,-42.9607,-40.487,-47.3,-33.8532,-39.7494,-47.4485,-40.9106,-37.1244,-45.6743,-27.6877,-45.0184,-57.2238,-45.7807,-33.9593,-42.4782,-44.7619
-2576.3,0.726351,0.220678,4,15,0,2588.48,69.9695,31.5488,222.377,39.6897,125.89,76.7548,56.1816,19.8197,57.006,15.4703,86.0195,129.626,33.2823,33.1004,89.6107,0.281032,0.151265,0.192947,0.167276,0.243798,0.167623,0.248342,0.234377,0.213258,0.476832,0.17998,0.126011,0.0463591,0.151639,0.314968,0.113133,-1.39302,0.79961,-34.4061,-42.5306,-41.9538,-51.9261,-41.9401,-39.483,-54.9673,-42.6941,-39.7289,-49.5981,-50.7102,-45.4402,-35.2583,-43.1229,-45.858,-44.2344,-36.3879,-34.5506,-43.2596,-40.0701,-34.5322,-45.806,-35.183,-48.7476,-39.251,-43.0872,-37.7494,-38.5436,-32.6327,-42.5737,-38.1937,-40.9839,-48.8598,-54.9471,-36.8032,-37.5409,-35.0947,-38.2711,-44.0769,-50.6802,-49.988,-50.385,-48.1386,-50.3408,-39.6547,-31.8373,-44.1268,-40.1774,-46.9303,-34.159,-40.5536,-46.8279,-41.4744,-37.2163,-45.9301,-28.273,-44.865,-58.6412,-46.7711,-33.9085,-41.7286,-44.4746
-2575.49,0.987344,0.220678,4,31,0,2585.78,67.2526,36.4497,221.849,39.2861,128.838,92.4912,63.551,25.9335,66.7407,14.0906,109.01,130.289,32.3718,29.6291,68.5534,0.345099,0.111927,0.148601,0.162287,0.256116,0.118368,0.248987,0.284317,0.0621184,0.386094,0.394769,0.0580166,0.0918432,0.1259,0.413234,0.150152,-1.70644,0.737823,-33.2415,-42.1989,-40.5282,-51.4611,-41.7461,-40.8493,-56.0477,-42.5164,-40.1561,-49.6008,-51.2343,-45.6412,-35.3239,-42.0318,-45.6944,-43.093,-37.6956,-34.2521,-43.8519,-39.933,-33.7103,-44.7335,-34.8558,-50.8487,-38.9783,-43.2194,-37.3263,-38.3406,-33.1411,-42.8356,-37.5415,-40.2975,-48.4244,-53.9071,-36.1064,-37.3134,-34.9468,-38.1311,-43.975,-50.5833,-52.6044,-52.079,-48.6043,-51.5778,-39.907,-32.2227,-42.4057,-41.0833,-47.4428,-34.4246,-41.2516,-45.9245,-40.2645,-36.4248,-45.8434,-28.2396,-44.3312,-57.4632,-46.1137,-33.5224,-41.6565,-44.957
-2589.66,0.731218,0.220678,4,15,0,2599.75,92.4951,36.5697,229.783,40.3477,114.178,101.374,69.1011,23.2668,68.4227,18.0353,97.1904,161.845,32.5454,35.1639,85.511,0.369175,0.113979,0.128598,0.146294,0.159762,0.170578,0.162987,0.183615,0.23701,0.429076,0.0948291,0.164467,0.0357842,0.124823,0.276823,0.334308,-1.48743,0.836686,-34.6013,-42.2764,-41.164,-50.698,-42.7612,-40.9235,-55.9199,-41.9267,-42.6273,-49.3349,-51.7885,-45.1612,-35.6855,-41.5773,-46.3105,-44.1723,-37.1522,-34.5589,-43.4599,-39.6981,-33.7472,-45.127,-35.8233,-46.8692,-38.0009,-42.7513,-37.7133,-39.8893,-33.8533,-42.4577,-38.283,-41.4798,-49.6137,-54.9124,-37.0501,-38.0319,-35.7908,-38.109,-45.0101,-49.8434,-51.7815,-51.4568,-47.8303,-51.4403,-40.776,-32.8828,-42.7919,-40.2891,-46.2156,-35.1461,-40.0853,-47.7675,-40.8443,-38.3083,-46.6285,-29.202,-45.6602,-57.6695,-47.2767,-33.5858,-42.6158,-45.1974
-2587.34,0.970096,0.220678,4,15,0,2607.18,56.0906,39.6563,195.554,38.5121,145.72,86.5754,65.773,20.1676,56.7713,14.3875,117.455,145.088,42.8045,32.4505,76.1906,0.356464,0.0890073,0.140856,0.179938,0.455562,0.145249,0.215869,0.26224,0.124247,0.45007,0.366606,0.0305971,0.0475826,0.0697443,0.225573,0.0265526,-1.60342,1.04505,-33.9571,-42.5829,-41.0551,-55.1386,-41.0954,-40.7243,-55.7649,-42.6526,-38.7425,-48.8798,-51.7626,-46.4051,-35.7284,-41.9422,-45.2154,-43.6035,-37.5422,-34.4106,-43.4044,-40.8742,-34.6251,-44.7512,-35.6374,-50.6014,-40.879,-43.411,-37.9157,-38.6244,-33.058,-43.9047,-38.5103,-41.0424,-49.6107,-53.9319,-36.9731,-37.5692,-35.5519,-38.1502,-43.5331,-49.0381,-49.2257,-50.7688,-48.4866,-50.386,-39.7145,-33.1994,-42.9403,-40.4649,-47.8548,-34.6917,-41.7174,-46.6138,-42.2573,-36.2135,-44.8337,-27.1951,-44.5818,-56.5551,-45.5492,-33.2999,-42.2559,-45.3135
-2584.59,0.98471,0.220678,4,15,0,2601.32,69.59,34.0261,216.713,45.5522,108.773,78.621,55.9457,21.9927,64.0309,15.5318,94.8362,115.621,32.5857,32.4455,68.7734,0.303243,0.0845482,0.338005,0.185366,0.149747,0.0958877,0.295028,0.298589,0.127121,0.330148,0.293427,0.253976,0.0783543,0.165488,0.592788,0.280878,-1.10008,0.632653,-33.0853,-41.6882,-41.2272,-50.3435,-43.4109,-40.3917,-55.6011,-43.0413,-41.1616,-46.7909,-50.7575,-44.7257,-34.7528,-42.8879,-46.3158,-43.399,-37.2913,-34.8173,-43.5718,-41.3317,-34.3782,-45.6684,-33.9018,-49.0919,-38.642,-45.4813,-38.1121,-38.0547,-32.6212,-42.9298,-37.9982,-39.8393,-48.1484,-54.8705,-36.6834,-37.3692,-34.5921,-38.487,-44.6082,-54.7682,-54.6571,-52.0252,-49.3338,-50.7357,-39.5475,-31.4419,-42.2364,-40.9718,-48.0321,-34.6451,-40.5884,-46.098,-40.2292,-36.9439,-46.5793,-28.1428,-44.1383,-59.503,-45.5271,-33.7041,-41.8117,-43.9361
-2577.85,0.957374,0.220678,4,15,0,2599.74,50.8111,32.7806,204.885,37.1092,109.242,85.1595,58.2225,22.6498,65.9668,20.2151,86.7751,140.854,28.5775,37.3044,50.0214,0.290142,0.162602,0.300653,0.182185,0.223122,0.159744,0.258822,0.346909,0.174663,0.330148,0.210272,0.125183,0.0792313,0.163226,0.327869,0.161029,-1.45887,0.568404,-33.34,-41.1785,-41.9053,-50.9951,-42.9382,-40.4313,-55.3951,-42.4953,-39.1094,-49.3305,-51.0491,-44.7126,-34.8021,-41.7882,-44.5793,-44.3108,-37.0961,-35.1866,-43.4062,-40.5153,-34.8314,-45.6156,-35.2274,-51.3403,-38.4504,-44.3519,-37.228,-39.5075,-31.4768,-42.5824,-37.9579,-41.0391,-48.6998,-55.3934,-37.5305,-37.5405,-35.0537,-38.3085,-44.6905,-50.886,-51.8559,-51.5742,-48.6901,-52.5572,-41.2609,-31.8358,-43.6002,-40.4117,-45.663,-34.8097,-40.6812,-45.7026,-39.7025,-37.3836,-46.8771,-28.8747,-45.5192,-57.4669,-45.9888,-33.8185,-41.8492,-44.7706
-2572,0.998111,0.220678,4,31,0,2588.33,64.7308,32.6015,189.868,44.8608,129.8,72.9183,53.6734,19.5173,58.3378,18.7495,91.4941,114.112,37.5283,32.0703,81.5335,0.299056,0.242053,0.254538,0.196166,0.246209,0.171322,0.259546,0.194532,0.260952,0.335679,0.189324,0.162169,0.115199,0.155348,0.244116,0.189956,-1.28794,0.380924,-34.87,-42.0507,-40.9162,-52.6217,-41.5398,-40.0306,-55.0739,-42.2758,-40.8434,-46.6428,-51.9557,-45.3348,-35.1257,-42.8009,-44.9747,-43.5051,-37.0303,-34.9417,-43.5849,-41.0981,-35.12,-45.2736,-35.0718,-50.7984,-40.5403,-44.7255,-37.4828,-38,-32.4746,-42.8817,-38.5592,-39.9673,-48.7381,-54.3644,-36.7335,-38.4366,-35.135,-38.4054,-43.6776,-52.5666,-51.4285,-50.2382,-48.485,-50.4269,-38.1679,-32.2339,-43.0491,-40.6466,-47.9582,-34.4416,-41.7916,-45.7604,-41.7695,-36.7697,-46.4153,-28.0202,-44.8574,-58.1092,-47.1786,-33.5024,-41.8551,-44.5945
-2583.66,0.596361,0.220678,4,15,0,2596.51,59.0643,28.17,168.458,44.2031,97.6429,66.5156,52.4149,21.7853,54.1264,20.3821,68.4199,108.836,31.7901,29.9284,57.3198,0.28369,0.0924206,0.268547,0.184571,0.151655,0.217157,0.172387,0.257969,0.113468,0.318059,0.263139,0.202224,0.113123,0.177504,0.253714,0.205001,-1.43456,0.287941,-34.9336,-41.3913,-42.604,-51.6905,-42.6392,-40.004,-55.7802,-42.7717,-40.6148,-47.1767,-52.1203,-45.7219,-35.2437,-41.8333,-45.3657,-44.2803,-37.2317,-35.6903,-43.4822,-40.8985,-35.2808,-46.0544,-35.2665,-49.3087,-38.7771,-44.3979,-37.6725,-38.8342,-32.0514,-43.3169,-39.1356,-40.3977,-49.3619,-55.0883,-37.3795,-38.4688,-35.2205,-39.0322,-44.5694,-51.353,-50.051,-49.34,-48.6075,-49.23,-38.8738,-32.4813,-43.172,-41.0396,-46.2784,-35.0035,-41.7487,-45.0304,-41.4136,-37.3792,-47.2481,-28.0129,-45.4107,-57.2387,-46.9458,-34.1423,-41.5901,-44.861
-2587.45,0.778206,0.220678,4,15,0,2599.65,45.4548,33.1843,181.3,27.3488,112.866,71.2704,51.6151,15.8092,59.9858,9.39228,93.0199,100.421,25.8241,25.7242,87.1574,0.31769,0.17176,0.0961163,0.133381,0.3634,0.122733,0.293888,0.20216,0.285239,0.36911,0.156703,0.08095,0.096545,0.144636,0.248694,0.0975454,-1.51227,0.707873,-33.8065,-43.393,-41.0393,-51.4969,-42.0022,-41.4465,-56.3763,-43.5672,-40.935,-48.2554,-52.724,-46.482,-36.2344,-41.4051,-46.4639,-43.2615,-38.0977,-34.9204,-45.2865,-41.0076,-34.1736,-45.4079,-34.914,-49.4006,-39.1988,-44.1404,-38.4392,-39.0442,-32.5272,-43.5392,-38.5066,-40.615,-48.424,-54.3352,-36.9411,-36.4627,-36.4235,-38.9054,-44.069,-50.4063,-50.1264,-51.7384,-49.5592,-51.538,-38.4114,-32.714,-42.6062,-41.3851,-47.4636,-32.4556,-40.2008,-47.055,-40.2799,-36.3188,-46.0889,-27.4382,-45.0015,-57.1033,-45.5121,-33.5102,-42.5776,-45.102
-2583.48,0.907991,0.220678,4,15,0,2606.43,58.5223,33.1391,203.715,41.6448,109.112,78.9441,59.7037,25.3163,58.669,17.7821,91.9917,121.617,35.4275,34.1457,60.1952,0.391918,0.03647,0.226083,0.156272,0.17058,0.166245,0.184545,0.153186,0.0747494,0.452815,0.272658,0.157361,0.0609641,0.0724005,0.383942,0.0964715,-1.69408,0.844871,-34.7373,-41.9777,-41.9644,-50.8727,-43.254,-40.6175,-57.0692,-43.3951,-39.4413,-47.8783,-51.3352,-45.7103,-35.2959,-40.8176,-46.3105,-43.1877,-38.0942,-34.9557,-43.573,-41.0598,-34.1262,-46.1127,-35.0543,-46.8465,-38.5857,-44.421,-38.3968,-39.1473,-32.5208,-43.8177,-38.5508,-41.1508,-49.38,-54.5099,-36.8791,-37.5043,-36.108,-39.1228,-44.9849,-51.205,-50.1137,-50.5358,-48.703,-49.4945,-38.0829,-32.1626,-42.596,-41.3912,-46.7092,-33.3237,-39.9158,-47.7909,-40.6768,-36.8069,-46.4641,-27.675,-45.3041,-58.6399,-45.4133,-34.0121,-41.9206,-44.7084
-2586.56,0.92946,0.220678,4,31,0,2604.18,67.8176,32.5315,186.931,39.7612,147.828,70.5552,48.2156,23.5442,53.5829,13.0383,79.2194,123.818,24.421,31.2697,54.1809,0.250021,0.0764416,0.210539,0.190083,0.257736,0.155677,0.247674,0.229521,0.108493,0.336753,0.295456,0.104049,0.0766783,0.0508893,0.475393,0.115144,-1.65953,0.833142,-34.2469,-41.41,-42.581,-52.5542,-42.6774,-40.1432,-55.2951,-42.8201,-39.4026,-49.1175,-51.1417,-45.7962,-34.8781,-42.1808,-45.8879,-44.5101,-36.2293,-34.8639,-42.7523,-40.5784,-35.8734,-45.2901,-35.1338,-51.3475,-40.3808,-44.0354,-37.4246,-38.9941,-31.9269,-42.2937,-38.7493,-40.4499,-49.0772,-54.9647,-37.3085,-39.2424,-34.6933,-38.1765,-43.6537,-51.9128,-49.2664,-50.7771,-49.269,-49.4852,-39.9917,-32.5987,-44.1562,-40.3551,-46.8602,-35.7544,-42.424,-43.9134,-41.2369,-36.8832,-46.381,-28.1207,-43.4224,-57.851,-46.937,-33.5641,-40.8048,-44.7865
