# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351598655
# output
#   file = output_cal_g_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2590.32,0.887118,0.224389,4,31,0,2603.55,73.8109,38.2102,241.252,47.8411,164.627,96.7719,58.018,22.2808,70.0229,11.0276,113.933,148.552,64.8502,35.1918,121.59,0.312581,0.133008,0.203762,0.0612658,0.256151,0.106464,0.152285,0.398102,0.0491034,0.441446,0.443211,0.0919769,0.0666774,0.0520083,0.285843,0.0672577,-1.80173,0.8147,-34.6519,-41.3138,-41.2464,-53.5556,-42.0681,-41.534,-54.3165,-41.137,-40.5033,-51.1648,-52.0331,-46.5962,-35.8052,-41.554,-45.1169,-44.4345,-36.0686,-34.1522,-42.7346,-40.6042,-34.3665,-43.799,-35.7254,-52.1085,-39.3992,-43.4851,-37.2673,-37.8109,-33.4789,-43.7373,-38.6827,-40.8189,-49.207,-53.3994,-36.3208,-36.7108,-34.8109,-38.3845,-43.743,-50.9312,-53.5922,-49.3734,-47.1595,-52.0777,-40.7379,-32.1189,-42.2992,-39.9458,-49.6751,-35.4121,-40.2996,-47.2813,-42.4596,-36.5641,-45.2431,-27.6053,-45.4922,-59.2936,-46.781,-32.7615,-41.4719,-44.2017
-2588.74,0.973839,0.224389,4,15,0,2605.62,83.7626,39.8608,260.521,40.9734,152.695,83.5303,73.3749,26.7473,68.6827,20.7729,114.081,186.596,30.339,30.686,59.4633,0.392924,0.0458192,0.0889554,0.138162,0.340143,0.071733,0.279344,0.203923,0.0656341,0.466216,0.168469,0.0470595,0.0338155,0.0686223,0.478187,0.0572191,-1.5492,1.58752,-32.7021,-42.4558,-41.6054,-52.0964,-42.4914,-40.0682,-56.4846,-42.549,-37.9363,-50.9126,-50.1469,-45.348,-34.3479,-40.7681,-46.6835,-43.6991,-37.654,-33.878,-43.0268,-40.3847,-34.252,-45.2001,-35.2269,-50.3878,-40.236,-42.5541,-37.9867,-38.9625,-33.6992,-43.1503,-38.2077,-41.8077,-50.1527,-54.8769,-36.6439,-38.0357,-35.617,-37.601,-43.7647,-49.4219,-51.7227,-51.2996,-47.9685,-51.2746,-39.6866,-31.9204,-43.0269,-40.7936,-47.3866,-34.295,-41.7231,-46.7114,-41.4171,-36.7391,-45.4601,-27.8222,-43.9745,-58.6814,-47.2042,-33.461,-41.2125,-45.6804
-2582.99,0.924006,0.224389,4,15,0,2603.48,69.5547,42.4639,225.44,44.9753,149.896,93.5038,65.8843,26.3094,67.3205,16.1635,118.102,140.481,43.0176,35.9582,134.797,0.356096,0.256513,0.150057,0.14431,0.183624,0.101069,0.238686,0.38176,0.145715,0.400884,0.350665,0.116086,0.0886811,0.133262,0.245429,0.144067,-1.61158,0.526429,-34.1856,-41.6848,-39.6279,-52.5484,-40.9205,-41.1124,-54.849,-41.5046,-41.6186,-48.5197,-52.0604,-45.7899,-35.5501,-43.1144,-44.9556,-44.0727,-37.2851,-34.1889,-43.469,-40.6253,-33.7166,-44.3431,-35.3335,-51.2344,-39.048,-44.0246,-37.1448,-38.6118,-33.9388,-43.0674,-37.9469,-40.4204,-48.0455,-53.909,-36.3276,-37.6522,-35.3182,-37.7538,-44.2837,-51.5098,-53.0809,-51.5555,-48.0714,-51.6059,-41.9454,-32.772,-42.4321,-40.6567,-47.7067,-34.595,-41.0753,-46.6539,-41.2205,-36.9688,-45.8966,-29.0009,-45.9744,-57.3866,-46.808,-33.4101,-42.0525,-44.4693
-2587.97,0.784075,0.224389,4,15,0,2607.26,66.4645,33.667,228.219,47.6558,167.043,88.0005,47.3946,23.568,71.0119,12.9705,111.089,157.768,34.0881,42.8022,71.0848,0.339276,0.107809,0.356543,0.263498,0.279667,0.125804,0.234544,0.253232,0.139138,0.317607,0.301144,0.0946501,0.0495004,0.0977334,0.484961,0.0882009,-0.904344,0.984094,-34.569,-42.845,-42.1328,-52.4011,-43.8053,-39.4551,-55.4868,-43.2427,-38.2505,-49.1078,-49.5158,-45.452,-34.5836,-42.2875,-45.4425,-43.8241,-36.191,-34.5727,-43.1237,-41.1352,-35.4009,-45.1829,-35.1269,-51.107,-40.5675,-45.1446,-37.9453,-38.7744,-31.3482,-42.9202,-38.0037,-41.1204,-49.2822,-55.1409,-37.1901,-38.0261,-34.9066,-38.1204,-44.07,-51.141,-51.8952,-50.1282,-48.0214,-51.1634,-39.3969,-31.3421,-42.8852,-40.5314,-47.9875,-35.7593,-41.1039,-46.5525,-41.3727,-36.7796,-46.0912,-27.5957,-44.1454,-60.0143,-45.9829,-33.0979,-41.5053,-44.0667
-2579.72,1,0.224389,4,15,0,2598.53,86.6769,38.4075,208.248,44.9466,176.587,87.7906,69.3016,26.6453,63.8325,14.5338,110.77,140.856,44.7065,28.711,103.953,0.438701,0.135069,0.193434,0.186574,0.217406,0.106925,0.233316,0.303569,0.129114,0.390383,0.388176,0.0895539,0.0900853,0.0914586,0.418178,0.247818,-1.70011,0.775161,-34.7908,-42.4067,-39.871,-52.8007,-41.8109,-41.2832,-56.0529,-41.8461,-42.1694,-47.6315,-51.2799,-46.4185,-35.482,-41.9964,-46.5822,-43.5741,-37.9449,-34.2734,-43.3056,-41.025,-34.0299,-44.317,-34.7133,-49.7553,-38.4907,-43.9067,-37.9933,-38.0298,-33.063,-42.9355,-38.1647,-40.0919,-48.5196,-53.9355,-36.458,-37.7673,-35.5007,-38.1476,-43.8862,-50.4561,-51.1208,-51.6573,-48.0506,-50.6449,-40.0182,-32.4899,-41.9163,-41.1096,-47.1014,-33.7847,-41.8548,-46.1804,-41.7566,-36.4793,-46.4071,-28.6585,-44.2188,-57.0609,-47.3486,-33.2908,-42.2917,-45.1019
-2586,0.823997,0.224389,4,15,0,2597.46,79.5914,38.2812,261.792,42.0503,129.569,106.637,58.7756,28.3654,73.8143,14.5937,128.968,190.378,33.7797,41.0083,65.0496,0.404484,0.15566,0.19856,0.125743,0.347142,0.117223,0.160557,0.29188,0.0688981,0.462394,0.183539,0.0484025,0.0266318,0.065754,0.331713,0.0436956,-1.47555,1.37158,-33.8908,-41.863,-41.7171,-52.4464,-42.9701,-40.5201,-56.1616,-42.4392,-38.4551,-51.5455,-50.8731,-45.3672,-34.8509,-39.9705,-45.88,-43.7103,-36.6609,-33.9746,-42.859,-40.3308,-33.6837,-44.4552,-35.6134,-49.5585,-40.2417,-43.302,-37.8253,-39.0336,-32.8703,-43.4467,-37.8678,-41.8072,-50.0199,-54.2655,-36.4665,-37.7879,-35.5688,-38.0023,-43.6887,-49.4616,-53.3,-49.8927,-47.4253,-51.6188,-39.8129,-31.7769,-42.6546,-40.1397,-47.8983,-35.1904,-40.7124,-48.1553,-41.2465,-36.8024,-45.2743,-27.3955,-44.6162,-59.7914,-47.0065,-32.8465,-41.5709,-44.8962
-2578.2,0.952874,0.224389,4,15,0,2598.21,88.5221,40.2035,224.943,52.9643,149.789,94.5996,70.9483,22.8723,65.1809,15.4916,117.119,155.015,50.3035,35.0109,104.921,0.445581,0.0901805,0.158181,0.229924,0.261218,0.0906936,0.230601,0.248222,0.152251,0.332296,0.407373,0.10528,0.0563532,0.0728611,0.350646,0.153836,-1.41796,0.88172,-33.8697,-43.3269,-40.1621,-53.2822,-41.8025,-40.2627,-55.9011,-42.0987,-40.5482,-47.0568,-50.5374,-45.8585,-35.2561,-43.1227,-46.0179,-43.7993,-37.7717,-34.6813,-43.5633,-40.3897,-34.5645,-44.849,-35.5044,-48.5436,-40.2548,-43.2836,-37.8161,-38.1473,-34.461,-43.1384,-37.728,-40.62,-48.7393,-54.5474,-36.755,-38.0544,-35.4799,-37.9293,-43.8651,-49.9924,-51.8109,-51.207,-48.0097,-50.1642,-39.4678,-33.0358,-42.012,-41.0671,-47.2756,-35.6916,-41.8841,-46.1377,-41.4996,-36.8349,-45.5743,-27.4041,-43.5673,-57.4361,-46.3488,-33.363,-42.1316,-44.8334
-2575.01,0.892027,0.224389,5,47,0,2594.84,69.7449,32.4913,201.946,29.6811,119.563,77.9622,56.4151,20.7171,58.249,12.7959,104.395,119.476,39.3326,29.6823,83.1566,0.325018,0.153861,0.219506,0.225293,0.394347,0.260157,0.277734,0.215512,0.242095,0.385072,0.263037,0.142221,0.0850525,0.140573,0.341077,0.153308,-1.22373,0.424983,-35.1701,-43.9685,-41.0202,-52.3486,-41.5466,-39.7785,-55.3058,-42.6856,-40.4203,-46.5842,-51.0396,-45.9372,-35.2984,-43.2988,-46.098,-43.2672,-36.8972,-34.7345,-43.9627,-41.1049,-34.221,-44.9067,-34.3882,-49.1719,-39.6014,-44.0219,-37.9409,-38.221,-32.3003,-42.8565,-38.312,-40.4769,-49.6145,-54.1967,-36.6545,-37.7429,-35.512,-38.4053,-44.0427,-51.7526,-49.4485,-51.0432,-48.7002,-50.4779,-38.5358,-32.1227,-43.0832,-40.4399,-47.2315,-33.6849,-41.2859,-46.277,-41.2127,-36.6871,-46.0351,-28.2657,-44.484,-58.02,-46.7174,-33.2645,-42.3231,-44.9778
-2575.56,0.540409,0.224389,4,15,0,2586.09,57.9536,34.2442,209.919,47.1221,123.758,85.3363,62.0721,22.8411,65.0083,20.8703,91.2237,132.464,28.9204,36.7065,54.4958,0.315271,0.163723,0.231868,0.127968,0.153036,0.0942402,0.216865,0.312347,0.182407,0.350388,0.231596,0.150014,0.0810594,0.112898,0.333514,0.185426,-1.60529,0.663913,-33.5899,-40.5324,-41.5952,-50.8357,-42.9489,-40.8981,-55.9067,-42.2873,-39.8444,-48.5924,-51.5437,-44.7639,-34.9749,-41.2492,-44.633,-43.7017,-37.3569,-34.8248,-43.4549,-40.3532,-34.472,-45.5566,-35.2168,-50.1463,-38.7738,-44.1911,-37.1259,-38.9616,-32.8218,-42.8311,-38.1789,-40.7155,-48.6972,-54.7661,-36.8823,-37.5566,-34.8408,-38.2641,-44.2449,-51.8406,-52.9454,-51.1038,-48.3731,-51.2103,-40.9781,-32.0582,-42.9923,-40.9037,-46.7601,-34.8996,-40.5245,-46.0072,-40.2391,-36.9065,-46.5689,-28.4412,-45.1742,-58.0075,-46.0903,-33.8173,-41.4264,-44.5283
-2573.33,0.965911,0.224389,4,15,0,2585.83,68.2535,35.5256,214.934,40.2783,131.28,79.6209,59.2912,24.2254,63.1364,19.6084,92.3823,129.156,32.6985,34.9306,78.4673,0.328352,0.201939,0.22789,0.17535,0.206594,0.0945888,0.267608,0.279243,0.0991259,0.353291,0.156823,0.142294,0.0810975,0.171245,0.379754,0.0922661,-1.24566,0.631099,-33.5229,-41.749,-40.9685,-51.0532,-42.2321,-40.1237,-55.3754,-42.5785,-39.2488,-47.6796,-51.0395,-44.8786,-34.6934,-41.568,-45.2664,-43.6581,-37.2305,-34.7618,-43.3749,-40.6745,-34.4146,-45.406,-35.0306,-49.692,-39.2652,-44.4252,-37.4981,-38.6563,-32.9911,-42.8999,-37.7949,-40.5406,-48.1933,-54.6734,-36.6691,-38.1419,-35.2312,-38.1826,-44.3047,-51.6494,-53.0558,-51.1221,-48.3479,-50.798,-40.0604,-32.0908,-42.8755,-40.6971,-46.8275,-34.3899,-41.0216,-45.957,-40.8921,-37.2289,-46.4062,-28.306,-44.9819,-57.7093,-46.5793,-33.6254,-41.6536,-44.355
-2575.08,0.732372,0.224389,4,31,0,2598.07,66.8319,33.9241,209.086,39.3318,132.455,81.0111,54.6589,25.7051,62.599,18.9865,97.7376,118.343,28.0049,33.6047,85.1544,0.277731,0.201543,0.239554,0.192534,0.220614,0.110824,0.257281,0.268887,0.0841694,0.349277,0.171234,0.149609,0.0855136,0.164736,0.341318,0.0889131,-1.27603,0.653039,-33.6723,-41.7699,-41.1911,-50.9738,-41.4441,-39.8752,-54.9735,-42.6513,-39.7203,-47.831,-51.5472,-44.8823,-35.0586,-43.367,-44.9969,-43.226,-36.8683,-34.4543,-43.6487,-40.5571,-34.4156,-45.6093,-34.6584,-50.7519,-39.5224,-44.6137,-37.369,-38.433,-32.2571,-42.5844,-38.0887,-40.137,-48.0294,-54.3245,-36.3138,-38.1634,-34.5622,-38.1351,-43.9627,-52.6596,-52.7618,-51.2023,-48.808,-51.0308,-40.0395,-31.8931,-43.4639,-40.7749,-48.0297,-34.5618,-40.949,-45.8726,-40.8858,-36.6845,-46.1451,-28.5308,-45.0358,-58.3536,-46.6057,-33.7137,-41.542,-44.2901
-2578.23,0.891161,0.224389,4,15,0,2589.4,58.7533,34.1311,217.727,47.2251,142.894,83.2996,66.0261,18.1643,62.3277,14.4842,100.409,133.452,38.6879,29.9629,67.0799,0.289439,0.175214,0.214615,0.156914,0.231778,0.0579291,0.195444,0.183474,0.270564,0.395351,0.344878,0.0804315,0.0554806,0.0816602,0.401661,0.227989,-1.26217,0.804742,-33.4471,-41.7165,-42.0018,-52.0453,-41.9808,-40.2688,-55.2318,-42.0172,-40.0543,-49.7453,-51.1354,-45.5853,-35.2895,-42.9803,-45.1715,-43.5473,-36.5999,-34.4591,-42.9723,-40.3906,-34.7709,-45.0706,-35.0899,-50.9852,-39.6443,-43.4705,-37.859,-38.1237,-32.8967,-42.7705,-39.0486,-40.1859,-48.5705,-54.2788,-36.9795,-37.0228,-34.385,-38.0983,-43.5541,-51.1151,-52.8401,-50.1518,-48.1577,-50.2655,-39.9516,-32.0387,-42.7754,-40.2311,-48.4638,-35.1941,-40.2027,-46.2581,-41.7414,-36.688,-45.6205,-27.8895,-44.3963,-58.1272,-46.383,-33.3447,-41.5436,-44.6203
-2578.86,0.954569,0.224389,4,15,0,2595.25,67.3709,33.8582,195.843,49.1919,135.2,82.9639,58.6998,18.0457,61.7444,15.6122,89.9428,133.534,35.2219,31.7796,76.7296,0.367855,0.122239,0.171401,0.162308,0.218453,0.0599901,0.185678,0.220775,0.256455,0.430229,0.358922,0.114824,0.0704366,0.0544339,0.30101,0.300087,-1.29394,0.760765,-33.77,-41.6893,-41.2202,-52.3525,-42.4094,-40.8721,-56.4371,-42.1417,-41.58,-49.1539,-51.2143,-45.9113,-35.365,-41.1866,-46.0792,-43.7801,-37.734,-34.5042,-43.5005,-40.2943,-34.3928,-45.1896,-35.4748,-48.879,-39.0316,-43.4578,-37.7936,-38.5283,-32.6641,-43.3082,-38.4248,-40.6196,-48.8888,-54.3993,-36.8181,-37.179,-35.7968,-38.5624,-43.659,-50.0561,-51.7849,-50.4426,-48.4136,-50.5677,-38.3472,-32.5143,-42.5573,-41.1143,-47.5426,-33.8966,-40.6899,-47.0943,-41.1185,-36.4869,-46.0286,-27.2481,-44.1844,-57.6394,-46.5139,-33.5154,-41.9552,-44.7524
-2582.11,0.893761,0.224389,4,15,0,2599.9,73.6489,30.9668,181.608,39.5562,116.744,72.2809,62.39,23.1844,60.377,14.1545,89.0806,119.925,36.412,32.189,78.715,0.348771,0.0398963,0.300079,0.166796,0.162399,0.169587,0.164234,0.269243,0.104504,0.384055,0.214327,0.0810109,0.0910478,0.16852,0.289995,0.0331645,-1.66949,0.697638,-35.2809,-42.0977,-41.7406,-51.4555,-42.2675,-40.7831,-55.904,-43.0094,-39.7471,-48.2545,-51.9942,-46.1118,-35.3035,-40.2296,-46.3105,-43.7331,-37.3702,-34.8806,-43.2373,-41.4792,-33.9316,-45.2342,-34.9969,-48.0323,-37.8887,-45.1545,-38.0476,-38.85,-31.9785,-43.648,-38.93,-40.5319,-48.8884,-54.3293,-36.8479,-37.4643,-35.4833,-38.8662,-44.9052,-50.2994,-50.6944,-49.2415,-48.1586,-49.7288,-39.6617,-32.1678,-42.1238,-40.6768,-46.6979,-33.3283,-40.9569,-46.8865,-41.8856,-36.9852,-46.8917,-28.37,-46.4715,-57.6161,-46.7503,-33.459,-41.7996,-44.5499
