# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1350767936
# output
#   file = output_cal_g_Kpsi_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.211224
# Diagonal elements of inverse mass matrix:
# 0.0320485, 0.0103565, 0.0648139, 0.0414737, 0.0834495, 0.0142488, 0.0217314, 0.0353134, 0.0139119, 0.0610653, 0.0530639, 0.0694539, 0.0934075, 0.00919155, 0.127105, 0.0274647, 0.300458, 0.125865, 0.0624066, 0.589539, 0.289083, 1.40124, 0.0741199, 0.26371, 0.127765, 0.369117, 0.246734, 0.124957, 0.21651, 0.0955003, 0.675299, 0.0464548, 0.146265
-2590.95,0.812946,0.211224,4,15,0,2608.77,62.2184,31.5703,196.021,27.1367,90.7286,61.0302,48.8916,17.5766,56.3329,15.7309,96.593,104.818,35.2253,29.4895,59.2798,0.204935,-1.53661,-1.28305,-1.38432,-1.73346,-1.63172,-1.88701,-1.6485,-1.60232,-1.60901,-0.965786,-0.806073,-1.21173,-1.08976,-1.2383,-1.68396,-1.41961,0.330793,0.215109,0.277192,0.250495,0.176672,0.195593,0.151524,0.192337,0.20143,0.200086,0.380684,0.446608,0.297682,0.336297,0.289878,0.185637,-34.2652,-43.8788,-43.1109,-49.4853,-42.2097,-39.7519,-54.816,-43.7119,-40.875,-45.4042,-52.3951,-45.7887,-35.7446,-44.8787,-45.3646,-43.8151,-36.2824,-35.5777,-44.6878,-40.8752,-34.6093,-45.0172,-34.3035,-52.2184,-39.1989,-44.07,-37.299,-38.3546,-33.6029,-42.5683,-39.6664,-39.8015,-48.7895,-54.8448,-36.6296,-38.4871,-35.3725,-38.3339,-44.3085,-53.0585,-50.5912,-49.8517,-49.8117,-50.8054,-38.0524,-32.9039,-43.7673,-41.104,-47.0209,-33.0503,-41.809,-44.4186,-41.7482,-36.9738,-48.1558,-28.5663,-46.1931,-57.544,-48.6645,-33.0104,-41.4863,-45.513
-2588.27,0.925963,0.211224,4,15,0,2604.44,57.8052,33.7221,183.214,30.6769,95.9109,65.5193,48.1377,18.2528,54.3356,14.6561,81.461,103.674,31.9714,29.2672,65.8527,0.200311,-1.61109,-1.34195,-1.35442,-1.72407,-1.60466,-1.65261,-1.65743,-1.63583,-1.61456,-1.09991,-1.03126,-1.2536,-1.09148,-1.20816,-1.57275,-1.43863,0.304854,0.19967,0.261335,0.258096,0.178339,0.200958,0.191549,0.190629,0.19479,0.198977,0.3329,0.356559,0.285475,0.335721,0.298747,0.207475,-34.2746,-43.1209,-42.7401,-50.3817,-41.9335,-40.4558,-54.7311,-43.3809,-41.3423,-46.3571,-53.2216,-45.7206,-35.8836,-44.0379,-45.3911,-44.1878,-36.526,-35.7432,-44.2151,-41.1587,-35.0721,-45.0202,-34.9602,-52.4384,-39.304,-44.7797,-37.1459,-38.5618,-33.642,-42.6141,-39.5736,-39.4416,-48.269,-54.8019,-36.7996,-38.5335,-35.3821,-38.4587,-43.9921,-52.6123,-50.3202,-50.1916,-50.3763,-50.4513,-38.1945,-33.4085,-43.6103,-40.9555,-47.0145,-34.2581,-42.0457,-43.9118,-41.4267,-37.0985,-47.7739,-28.2628,-45.6985,-56.3068,-48.0319,-33.0663,-41.4084,-45.0352
-2595.3,0.60644,0.211224,4,31,0,2610.35,40.0718,32.5092,192.338,42.7246,76.6253,59.4234,45.5421,18.1127,57.1968,18.0069,87.5368,110.1,29.9038,34.4465,56.1466,0.207888,-1.59194,-1.1774,-1.34129,-1.33318,-1.62415,-2.15813,-1.3915,-1.21589,-1.4734,-0.809508,-1.27345,-1.04003,-1.17211,-0.910737,-1.15477,-1.36978,0.378246,0.20353,0.308078,0.261508,0.263638,0.19708,0.115541,0.248701,0.296446,0.229146,0.445077,0.279864,0.353444,0.309712,0.402228,0.31513,-33.0933,-43.4544,-40.9633,-50.4683,-42.9081,-40.9402,-55.8989,-43.9766,-40.3565,-46.1252,-53.0894,-45.4555,-35.5051,-44.1981,-44.6596,-42.8309,-37.6267,-36.2876,-45.006,-40.6377,-35.7225,-45.3969,-35.4968,-53.4785,-40.7015,-44.1492,-37.1393,-38.4953,-33.7181,-43.5604,-39.2203,-39.8888,-49.1299,-55.8734,-36.7544,-37.9545,-35.6203,-38.9515,-44.1382,-53.5988,-51.0131,-49.676,-49.2763,-50.7246,-37.1101,-32.9202,-42.9527,-41.8623,-47.8023,-33.0167,-42.6056,-44.4497,-40.7074,-36.5258,-48.2006,-27.1993,-45.0582,-57.9751,-47.1347,-33.1026,-41.6186,-44.8033
-2598.7,0.944693,0.211224,5,31,0,2617.74,73.4002,32.1385,222.903,38.1828,92.6433,74.6756,52.1159,18.9664,59.5409,13.1867,114.645,113.351,17.7259,33.4983,68.7684,0.203257,-1.19843,-1.75892,-1.59514,-1.68157,-1.88365,-2.07509,-1.51826,-1.52135,-1.6766,-1.48774,-0.976651,-1.45983,-1.7518,-1.81157,-1.33578,-1.64908,0.237167,0.301667,0.17223,0.20288,0.186082,0.152034,0.125545,0.219093,0.218418,0.187008,0.225882,0.37657,0.232276,0.173461,0.163398,0.262954,-34.2696,-42.922,-43.9246,-49.639,-41.6852,-39.9159,-55.1,-44.1866,-40.5661,-47.2231,-53.1646,-45.3205,-35.502,-46.7746,-45.0344,-43.8728,-36.137,-35.3031,-44.5019,-39.5909,-35.0498,-46.1475,-33.0535,-55.7776,-39.9757,-43.8669,-36.459,-37.9506,-32.1739,-41.6932,-38.9573,-39.3647,-47.2981,-55.4305,-36.4891,-37.4836,-34.0248,-38.0641,-43.4393,-56.2116,-52.3537,-50.5766,-50.9408,-51.5827,-38.396,-32.739,-45.3327,-40.761,-47.8229,-34.8913,-43.6561,-43.8243,-40.6476,-36.0055,-48.2019,-28.2514,-44.5929,-59.3225,-48.7956,-33.0678,-40.7242,-44.7197
-2587.19,0.997265,0.211224,4,15,0,2607.17,40.1423,28.2813,193.578,36.6418,138.212,59.3769,55.8305,19.1908,54.0216,15.3855,101.289,118.269,40.3095,27.9501,83.5347,0.144456,-1.6285,-1.45623,-1.28957,-1.44937,-1.05816,-1.90092,-1.33198,-1.42411,-1.54209,-1.27847,-1.04098,-0.923913,-1.07873,-1.15831,-1.58422,-1.32761,0.264713,0.196223,0.233113,0.27539,0.234719,0.347094,0.149431,0.263955,0.240723,0.213932,0.278464,0.353108,0.396963,0.340026,0.314016,0.205108,-34.5142,-43.2022,-41.6188,-49.9445,-42.1205,-40.8477,-55.0973,-43.1617,-41.0804,-45.3039,-53.859,-46.7644,-36.5398,-43.7469,-44.3781,-43.1795,-37.4562,-36.1257,-44.7181,-41.2841,-35.9404,-45.6743,-34.7112,-51.5706,-39.6823,-43.8071,-37.0605,-38.603,-33.3787,-43.4392,-40.7052,-40.1877,-49.1874,-54.3945,-37.1513,-37.9102,-35.2796,-39.0316,-44.6601,-51.5498,-48.7394,-49.4671,-49.2028,-49.5271,-38.875,-32.9448,-42.6289,-41.7431,-47.8315,-34.2299,-40.1637,-44.5809,-42.2046,-36.4207,-47.5199,-28.3534,-46.4565,-56.4884,-47.2009,-33.604,-41.4834,-45.7527
-2586.75,0.816903,0.211224,5,31,0,2602.02,63.6785,26.8734,170.489,28.222,96.0571,57.3804,44.76,18.1679,60.4914,16.5933,92.8856,93.104,26.1042,31.7616,62.775,0.185762,-1.26982,-1.69169,-1.36329,-1.44826,-1.33458,-2.04722,-1.45544,-1.46636,-1.3696,-1.46379,-0.819494,-1.33604,-1.80649,-1.17468,-1.13609,-1.43076,0.307022,0.280882,0.184209,0.255818,0.23498,0.26327,0.129094,0.233297,0.230763,0.254208,0.231357,0.440655,0.262884,0.16423,0.308919,0.321073,-33.9508,-42.41,-41.8829,-50.0181,-42.3969,-40.5918,-55.3264,-42.9404,-41.0475,-45.2705,-53.8433,-46.1914,-35.3535,-43.0035,-45.3429,-44.2452,-37.1398,-35.8302,-44.9156,-40.8246,-34.9398,-45.3362,-34.1895,-50.2601,-38.9113,-44.5249,-37.2327,-38.8823,-31.6468,-43.1527,-39.4224,-40.4261,-48.598,-54.8525,-36.9718,-38.6034,-35.7615,-38.961,-44.6907,-52.9982,-51.9591,-50.0958,-49.3919,-50.8131,-37.9747,-33.2666,-43.1701,-41.3508,-46.4663,-32.006,-41.0938,-44.9972,-41.2263,-36.6965,-47.9621,-28.5004,-46.0384,-55.7944,-47.8714,-33.8637,-42.061,-45.5485
