# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762770
# output
#   file = output_cal_pl_Ka_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2567.75,0.989547,0.133641,5,31,0,2590.36,51.4731,37.8958,222.499,43.0054,136.406,69.6611,44.8582,28.7237,48.451,13.2981,136.406,170.971,28.1263,36.0484,83.0482,0.038877,-4.04433,-2.48212,-2.99613,-4.33795,-2.64312,-4.65119,-4.11858,-2.01633,-5.2624,-4.54198,-1.51874,-1.10598,-2.7524,-3.84811,-2.53029,2.00671,-3.56032,1.42306,0.0175214,0.0835662,0.04998,0.0130633,0.0711392,0.00955022,0.0162676,0.133144,0.00518285,0.0106523,0.218988,0.330887,0.0637744,0.0213199,0.0796358,-33.5673,-40.8715,-41.5627,-49.8292,-42.0704,-39.876,-55.2197,-42.2413,-38.7213,-48.6061,-52.1405,-47.457,-34.4717,-42.9981,-45.0692,-43.4298,-36.4092,-33.821,-44.2927,-38.43,-34.2103,-45.6185,-34.6259,-49.0162,-40.3718,-42.4873,-37.6967,-38.5716,-33.6384,-43.3328,-38.5544,-40.7011,-48.908,-53.8574,-36.3242,-38.4165,-34.4589,-37.7278,-43.309,-50.0089,-48.7921,-49.7899,-49.5812,-48.5584,-38.5768,-31.9898,-43.4552,-41.3232,-44.4739,-33.9725,-39.1115,-45.7925,-41.8972,-35.5758,-45.811,-28.2362,-46.1749,-58.837,-47.5541,-34.0346,-41.1308,-46.8461
-2570.31,0.955438,0.133641,5,31,0,2582.28,86.0868,31.8599,241.74,33.1081,129.543,74.4033,55.4138,18.4439,36.2329,20.1955,156.787,184.458,29.7251,25.9294,52.7925,0.0881622,-1.42978,-3.70151,-2.40035,-4.94609,-2.11582,-3.57048,-4.00313,-3.2792,-5.82765,-4.10946,-0.36913,-0.255825,-2.33608,-5.62296,-2.99391,2.09105,-3.45499,1.3965,0.239363,0.0246862,0.0906866,0.00711118,0.120534,0.0281423,0.0182584,0.0376585,0.002945,0.0164167,0.691335,0.774277,0.0967062,0.00361391,0.0500913,-34.0758,-40.9043,-42.8675,-49.8273,-42.5334,-39.0048,-55.1247,-42.8181,-38.7782,-48.4431,-51.026,-46.2214,-34.3856,-43.2193,-45.6325,-42.1368,-36.4095,-34.1864,-45.0117,-39.9426,-33.7835,-45.7357,-32.731,-50.6774,-39.2871,-43.6662,-36.9229,-37.4404,-32.5568,-43.7307,-38.2889,-40.4834,-49.054,-54.15,-36.3334,-36.7963,-34.1127,-38.2548,-43.2247,-52.1121,-49.7521,-49.1774,-49.9508,-47.2337,-38.0688,-31.1885,-43.776,-41.0262,-45.9589,-32.7822,-41.385,-44.8,-42.4337,-35.4846,-46.6914,-27.916,-44.9993,-57.8337,-48.8619,-33.9557,-40.2785,-46.2392
-2566.34,0.995343,0.133641,5,31,0,2585.88,81.8773,31.6636,227.756,37.5739,101.457,69.7485,43.071,23.4384,40.8516,15.2867,152.479,189.618,41.0352,23.4201,60.9591,0.0445479,-2.02222,-3.7353,-2.80715,-5.01804,-4.56923,-5.14541,-4.80115,-3.74397,-5.70459,-3.70859,-0.306788,-0.585239,-3.31087,-4.53709,-4.12175,2.01454,-3.12249,1.64112,0.132361,0.023866,0.0603768,0.00661747,0.0103659,0.00582608,0.00822029,0.0236599,0.00333063,0.0245121,0.735806,0.556972,0.0364843,0.0107045,0.0162161,-32.9685,-41.7237,-40.1958,-50.1582,-42.6403,-40.3644,-54.8187,-41.9374,-40.6287,-47.715,-53.6369,-47.0903,-35.2467,-44.2355,-45.4765,-42.9785,-37.0356,-34.2589,-44.3259,-38.5233,-34.1373,-44.747,-33.3971,-48.4386,-40.0983,-42.4508,-37.6066,-37.475,-32.8247,-42.7975,-37.4069,-39.7889,-48.8223,-53.941,-36.6575,-38.2145,-34.2974,-38.226,-43.3653,-49.7602,-46.6459,-50.8507,-50.2848,-49.476,-37.1036,-31.5743,-43.4586,-40.8038,-44.8291,-33.3888,-39.9868,-45.3626,-41.1839,-35.7875,-45.8181,-28.454,-44.6974,-57.2698,-47.6215,-34.695,-41.5703,-46.9351
-2568.71,0.940509,0.133641,5,31,0,2582.07,82.0722,35.6095,223.938,21.2291,175.85,82.9499,45.9242,30.8417,43.1306,17.7063,139.524,172.992,31.2278,32.4077,105.621,0.0599375,-1.76064,-2.83712,-2.73086,-5.65901,-0.57184,-3.49568,-4.91566,-1.89183,-5.33567,-4.22981,-0.0747495,-1.09595,-2.3289,-4.72999,-1.46575,2.14376,-2.83825,2.04296,0.171935,0.0585944,0.0651635,0.00348597,0.564486,0.030328,0.0073309,0.150796,0.0048167,0.0145552,0.927976,0.334222,0.0974033,0.00882652,0.230905,-34.0564,-41.296,-43.0795,-50.7995,-42.2556,-39.6891,-54.7893,-42.2406,-39.0887,-48.3045,-51.6241,-46.8269,-34.8364,-43.1469,-45.2012,-43.6073,-36.1531,-33.8774,-45.0881,-38.9995,-34.0028,-45.8218,-33.6836,-49.4919,-37.9265,-42.4484,-36.9668,-38.1472,-32.81,-43.4624,-37.9341,-41.2072,-48.3257,-53.6275,-36.6497,-37.3227,-34.5168,-37.9055,-43.3443,-49.2842,-48.5703,-49.5612,-51.03,-48.0959,-38.8577,-32.3176,-44.8921,-40.9955,-44.3038,-33.6178,-40.2353,-44.6791,-41.6192,-35.7926,-45.8508,-27.9407,-45.1321,-56.1379,-47.9661,-34.3865,-40.8269,-46.1416
-2571.42,0.8931,0.133641,5,63,0,2587.69,91.4524,37.2622,207.143,29.8822,166.396,67.997,52.3485,32.0971,40.191,20.2118,158.41,175.89,49.1219,22.1089,70.159,0.0620966,-1.63638,-2.68006,-3.60035,-5.63252,-2.3274,-4.6607,-3.28716,-0.522354,-5.92549,-2.7904,-0.456663,-1.17849,-2.01706,-5.25519,-3.84305,2.01568,-3.068,1.80747,0.194684,0.068559,0.0273141,0.00357955,0.0975495,0.00945982,0.0373598,0.593122,0.0026705,0.0613967,0.633394,0.307744,0.133047,0.00522033,0.0214282,-33.4279,-41.8792,-41.8536,-51.2354,-41.4632,-38.989,-54.6702,-42.4474,-39.4841,-47.8458,-51.7478,-46.9904,-35.3114,-46.1393,-45.6062,-42.4795,-36.5191,-33.471,-44.1958,-39.102,-34.5203,-45.0277,-33.4485,-51.0246,-40.5322,-42.0607,-37.4629,-37.4314,-31.9746,-43.5028,-38.4484,-40.1641,-49.3504,-53.2409,-36.3798,-38.5228,-34.5434,-38.1353,-42.9539,-49.9971,-48.4547,-49.644,-49.4127,-49.2079,-36.4386,-31.7323,-43.0655,-40.7028,-46.2906,-32.4718,-40.2843,-45.3838,-43.24,-35.4769,-45.5501,-28.2525,-45.4948,-56.9722,-48.8395,-33.5901,-41.111,-47.181
-2579.36,0.659752,0.133641,5,31,0,2595.66,75.0968,31.2024,263.155,48.1086,137.293,83.5574,40.0186,37.5527,53.6951,19.0154,132.367,211.621,26.8598,39.9227,81.8958,0.0903356,-1.08483,-3.83401,-2.07095,-3.68637,-2.15323,-4.20147,-4.1928,-0.156989,-5.08345,-1.78996,-1.78153,-0.055852,-4.39571,-3.74189,-2.69914,2.09711,-2.74356,1.58387,0.337958,0.0216226,0.126066,0.0250629,0.116108,0.0149736,0.0151039,0.854713,0.00619851,0.166968,0.168381,0.945679,0.0123301,0.0237093,0.0672635,-34.0986,-40.8879,-40.7987,-49.9705,-42.4763,-40.4126,-54.185,-41.7489,-39.5662,-49.2091,-52.2784,-46.6514,-34.93,-42.1487,-43.605,-42.4536,-36.461,-34.5571,-44.4173,-38.6715,-35.0031,-44.499,-34.3697,-53.2832,-40.0683,-43.4856,-36.2084,-37.8511,-32.2153,-43.4782,-37.9055,-40.6633,-48.5807,-54.7479,-36.1446,-37.6089,-34.076,-38.319,-43.6888,-51.0577,-49.1643,-50.1973,-49.9508,-50.9253,-37.6259,-30.799,-43.6589,-40.9484,-45.3935,-34.0532,-41.011,-45.3741,-41.3372,-35.7713,-47.2354,-28.9069,-46.4759,-58.6091,-48.515,-33.722,-41.1571,-46.8339
-2580.93,0.981999,0.133641,5,31,0,2598.14,84.8576,34.9745,259.128,51.5845,150.275,76.5446,40.1839,40.7977,50.6037,19.8516,122.686,203.501,21.7882,39.1106,70.392,0.088484,-3.21473,-3.52866,-1.85273,-3.86399,-2.23792,-4.00967,-4.32326,-0.195931,-5.30985,-1.61751,-0.919115,-0.113294,-4.71669,-3.72122,-2.51696,2.18263,-2.99717,1.87422,0.0401662,0.0293441,0.156809,0.020984,0.10668,0.0181394,0.0132566,0.822069,0.00494265,0.198392,0.398872,0.892888,0.0089447,0.0242045,0.0807043,-35.0866,-40.5854,-40.7028,-50.8623,-42.3689,-40.5896,-54.3052,-41.7311,-39.9022,-50.3759,-52.867,-46.3014,-34.5355,-41.4403,-44.9695,-43.5139,-35.9533,-33.9024,-43.9108,-38.9344,-34.5763,-44.0509,-34.4501,-52.1106,-40.6509,-44.4145,-36.1961,-37.316,-32.8307,-42.8744,-37.6934,-39.9036,-48.4251,-54.8078,-35.4201,-39.2383,-34.4214,-38.3091,-42.5769,-52.3323,-51.7173,-49.567,-49.6303,-50.4425,-36.4459,-31.1388,-43.4448,-40.759,-46.6703,-33.1072,-41.505,-45.3603,-42.4349,-35.5791,-46.1367,-28.3428,-46.0543,-58.2317,-49.6188,-33.89,-40.5033,-46.7894
-2577.58,1,0.133641,5,31,0,2596.13,92.2533,40.1574,224.632,26.2513,135.809,83.3599,59.0133,36.9777,44.5834,19.1319,162.919,184.863,47.1008,27.3777,83.0421,0.0977429,-0.236034,-2.49343,-2.74298,-5.3054,-2.49517,-3.85835,-2.1255,-0.120789,-5.42426,-4.96942,-0.221335,-0.528276,-1.18758,-5.29933,-2.69383,2.15692,-3.44391,1.88336,0.789754,0.0826263,0.0643783,0.0049647,0.0824822,0.0211028,0.119373,0.886221,0.00440832,0.00694717,0.801448,0.589621,0.304959,0.00499491,0.0676214,-33.9035,-41.3506,-42.0144,-51.021,-41.6694,-39.9206,-54.7629,-42.5805,-39.228,-47.9666,-50.8961,-46.5782,-35.1844,-45.9307,-45.1209,-42.8774,-36.8542,-33.4882,-45.1416,-39.2088,-34.0626,-45.4568,-33.0721,-52.91,-39.7252,-42.4937,-36.6202,-37.6887,-31.9313,-43.2865,-37.8329,-40.5227,-48.5701,-52.9951,-36.1526,-37.7936,-34.566,-37.6631,-43.3464,-51.2653,-48.6484,-50.4164,-50.2644,-49.4577,-36.4996,-31.9623,-43.7975,-40.5678,-45.4096,-33.3769,-41.0036,-44.6569,-41.5296,-35.7674,-46.4565,-28.6829,-45.3893,-56.7204,-47.9755,-34.4366,-40.9751,-45.9554
-2586.05,0.906095,0.133641,5,31,0,2603.57,93.238,30.8579,239.684,33.553,122.156,85.7713,94.5692,30.7488,45.1729,11.6455,107.155,195.724,12.5545,33.5589,83.2649,0.0386514,-1.12381,-3.69962,-2.30413,-4.80198,-3.82681,-3.89052,-1.52548,-1.15132,-5.58069,-2.43209,-1.76962,-0.512858,-3.85675,-3.10929,-3.05686,2.10176,-2.19775,1.51315,0.32504,0.0247328,0.0998459,0.0082135,0.021779,0.0204347,0.217517,0.31622,0.00376995,0.087853,0.170397,0.598782,0.0211366,0.0446325,0.0470351,-33.6671,-43.3574,-41.1255,-48.9615,-42.9922,-43.0535,-55.9871,-43.1738,-40.2439,-51.746,-54.2896,-46.6024,-36.311,-42.2771,-45.8227,-43.1754,-37.6226,-34.0381,-44.9369,-37.898,-33.9037,-45.4895,-34.6179,-48.014,-38.2919,-43.4168,-37.4913,-39.1009,-32.6099,-43.2141,-38.1747,-40.3762,-48.8165,-55.1767,-36.0106,-37.4566,-34.2619,-38.3753,-43.5101,-49.0321,-48.2031,-51.6832,-50.1843,-50.2994,-38.1084,-31.5434,-43.6841,-40.791,-44.7612,-32.6916,-39.5914,-46.0541,-41.6526,-35.8914,-46.5133,-28.7561,-46.2994,-57.6709,-48.2501,-33.702,-41.5775,-46.6854
-2576.07,1,0.133641,5,31,0,2597.38,93.1637,41.7681,244.903,32.9891,142.518,73.9245,62.2952,20.4749,43.0719,23.3268,171.188,178.059,49.7568,27.913,84.0673,0.0967707,-1.19993,-2.51216,-2.35592,-4.4079,-2.13439,-4.82275,-1.72862,-3.35681,-5.67398,-4.36117,-0.158537,-0.641198,-0.958419,-4.93794,-2.98936,2.09232,-3.32777,2.01835,0.301214,0.0810928,0.0948067,0.0121807,0.118317,0.00804464,0.177529,0.0348464,0.00343416,0.0127634,0.853391,0.526661,0.383499,0.00716939,0.0503195,-33.5096,-41.1558,-40.3902,-49.6091,-40.9184,-40.3252,-55.1892,-42.4191,-39.7932,-47.9847,-51.6094,-45.9404,-35.0852,-45.7394,-45.4307,-42.6151,-37.7493,-33.4959,-44.8383,-38.8922,-33.852,-45.5063,-33.1654,-51.9399,-40.5289,-42.6941,-36.6219,-38.0303,-32.8615,-42.9701,-37.2612,-39.9819,-48.1381,-53.564,-36.0793,-37.8275,-35.0966,-37.7525,-43.8025,-52.2341,-49.6902,-51.155,-49.8682,-50.5687,-37.262,-31.8402,-43.5261,-40.8586,-45.455,-32.4029,-40.7806,-45.4393,-41.5143,-35.9629,-46.7616,-28.8846,-45.9196,-56.9939,-47.9471,-34.7212,-41.3937,-45.7893
-2566.97,0.989097,0.133641,5,63,0,2589.43,92.3585,44.485,189.342,37.1242,142.409,76.6672,62.6422,24.6549,46.4147,16.4166,135.307,173.256,38.3093,27.9646,90.6797,0.0655921,-0.675273,-1.8645,-3.69662,-5.17247,-2.09046,-3.6663,-3.55481,-2.66728,-5.43769,-3.56719,-0.190181,-0.821783,-3.27413,-4.57694,-2.89692,2.13738,-2.85008,1.39965,0.509017,0.154974,0.0248071,0.00567054,0.12363,0.0255709,0.0285869,0.0694408,0.0043495,0.028235,0.82681,0.439647,0.0378499,0.0102863,0.0551932,-34.3114,-41.6509,-42.5554,-51.7713,-41.7021,-39.217,-54.3411,-42.4969,-39.2212,-49.2238,-51.7106,-47.181,-35.3969,-45.9477,-45.2561,-43.6381,-36.2507,-33.5339,-44.1283,-38.7618,-34.0328,-45.4141,-34.3659,-51.0085,-39.345,-42.0353,-37.4615,-37.3666,-33.9227,-43.0046,-38.7814,-40.0859,-48.1315,-53.1721,-36.3932,-37.7202,-34.6881,-38.0365,-42.8858,-48.9278,-48.765,-49.8757,-49.6059,-48.6995,-36.1114,-32.9805,-42.5926,-40.4488,-46.2583,-33.0093,-39.8001,-45.0654,-42.8824,-35.552,-44.7458,-27.7538,-46.0437,-56.0404,-48.2007,-34.2666,-40.9247,-46.9631
