# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203078644
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.168491
# Diagonal elements of inverse mass matrix:
# 0.0723499, 0.0157899, 0.380818, 0.0433653, 0.0643385, 0.0189544, 0.0239855, 0.0514313, 0.0240447, 0.0679542, 0.0534084, 0.143462, 0.101928, 0.0211246, 0.206083, 0.906719, 0.269432, 0.19609, 0.482622, 0.561568, 0.717699, 0.225338, 1.00143, 0.250986, 0.543415, 0.366789, 0.174602, 0.516159, 0.618617, 0.679573, 1.32715, 0.192677, 0.494938, 0.193162, 0.127377, 0.199295, 0.287672, 0.0993008, 0.200535, 0.627742, 0.252921, 0.45787, 1.53803, 0.708337, 0.441535, 0.349978, 0.321526, 2.21866, 0.0922485, 0.0674898
-2561.01,0.815288,0.168491,4,31,0,2586.64,50.7741,33.8667,252.353,36.5892,140.561,72.6829,67.4611,24.1495,57.139,17.2608,165.32,162.739,29.9835,30.2955,79.9628,0.133586,0.152981,0.181573,0.0937635,0.177133,0.127251,0.125979,0.133787,0.231969,0.0998674,0.0532922,0.0636728,0.221796,0.138209,0.141505,-1.87075,0.458178,-2.59642,-2.91978,-1.65581,-3.54741,-1.87843,-3.39541,-2.14762,-2.35003,-2.8955,-3.29805,-0.291022,-0.518512,-2.48165,-3.67198,-3.81337,2.36963,-2.55535,1.03048,0.0745403,0.0539454,0.190937,0.0287992,0.152829,0.0335268,0.116761,0.0953663,0.0552713,0.036955,0.7475,0.595406,0.0836052,0.0254261,0.0220736,-35.3077,-42.5494,-41.4244,-49.9677,-40.9025,-39.0461,-54.7896,-42.3818,-40.5566,-46.7744,-51.7367,-46.657,-35.2708,-45.3115,-44.8348,-42.2936,-36.8303,-34.5629,-44.7797,-39.6035,-34.299,-45.6948,-32.9006,-49.6997,-39.4124,-44.3032,-37.4766,-37.7623,-32.9153,-42.3946,-38.5508,-39.3658,-48.1467,-54.5109,-36.5035,-37.5552,-34.0381,-38.1468,-43.9009,-51.2635,-48.0868,-49.7969,-49.9639,-48.5177,-38.8391,-31.3547,-43.2068,-40.6573,-46.4159,-33.8073,-39.5531,-45.8443,-42.601,-35.7683,-46.2706,-28.8986,-46.5726,-56.6019,-47.1347,-34.1928,-41.5908,-45.6076
-2570.57,0.796023,0.168491,5,31,0,2595.65,67.3839,34.9765,240.241,40.2091,137.366,98.1844,82.8583,18.6879,61.657,20.8777,133.084,189.884,26.065,39.6356,59.5762,0.0561016,0.0767768,0.0451582,0.192315,0.0557342,0.112416,0.195124,0.253427,0.267901,0.285401,0.112769,0.0609115,0.0429914,0.155734,0.0823231,-1.64952,0.887288,-2.84482,-3.66618,-3.22716,-4.01337,-2.58706,-3.10402,-1.4966,-3.61718,-3.72057,-1.47091,-0.135878,-0.64821,-3.98631,-2.67087,-1.81294,2.11725,-2.6789,1.42517,0.0581447,0.0255741,0.03967,0.0180724,0.0752409,0.0448686,0.223891,0.0268584,0.0242202,0.229715,0.87295,0.522981,0.0185682,0.0691923,0.163174,-33.9867,-41.5307,-42.5477,-50.1682,-41.3605,-40.5745,-55.1169,-42.9485,-38.0903,-48.2191,-51.6824,-45.5938,-35.2854,-47.2896,-44.3954,-43.5641,-36.6427,-34.3331,-43.6756,-38.539,-34.1548,-45.4778,-34.1945,-49.7377,-39.2046,-43.6584,-36.5518,-38.0349,-32.5874,-41.9903,-37.4889,-39.952,-47.7112,-54.3793,-36.4907,-36.8632,-34.8012,-38.2946,-43.2426,-50.8213,-51.43,-50.6135,-49.2561,-50.3697,-38.5972,-32.0129,-43.2852,-40.1394,-46.704,-33.732,-39.6839,-45.923,-40.9996,-35.5484,-45.8478,-27.8046,-45.396,-57.6806,-46.9856,-33.6021,-41.0679,-46.0322
-2570.3,0.964403,0.168491,5,31,0,2592.82,83.1444,42.7283,229.287,40.5572,173.584,75.0132,47.8748,31.0864,60.8067,16.2365,149.625,234.378,36.154,29.5503,100.228,0.0788018,0.154575,0.234591,0.144896,0.0820322,0.0695153,0.225749,0.0995538,0.279695,0.13668,0.0336172,0.053499,0.118656,0.155753,0.0969494,-1.76795,1.05758,-0.838086,-1.46291,-1.03717,-4.27016,-0.434038,-3.883,-3.51798,-0.52878,-3.3438,-3.66798,-0.135695,-0.163109,-1.30781,-3.84127,-2.22168,2.08427,-1.87039,1.32499,0.432537,0.231561,0.354457,0.0139796,0.647888,0.0205889,0.0296593,0.589324,0.0353027,0.025528,0.873109,0.849498,0.270412,0.0214663,0.108427,-33.5164,-42.1976,-40.7606,-51.4925,-41.6244,-39.2788,-54.4546,-41.2187,-38.5698,-49.2472,-50.6495,-46.8912,-34.2925,-41.8167,-45.4076,-43.7971,-36.6804,-33.8157,-43.8025,-38.9308,-34.6239,-44.341,-34.1944,-51.6434,-39.208,-42.6397,-37.226,-38.3322,-32.6514,-43.2157,-38.4151,-39.9469,-48.9893,-54.4522,-36.8395,-37.3843,-34.5217,-37.0882,-43.3994,-48.1313,-48.7218,-48.8901,-48.8331,-50.293,-38.3861,-32.5302,-43.5051,-40.6865,-44.9479,-34.3868,-40.8576,-45.4042,-42.0401,-36.2013,-46.4294,-27.9091,-45.3867,-55.6286,-47.9863,-33.1757,-41.2331,-45.8008
-2569.46,0.970488,0.168491,5,31,0,2589.68,76.5248,39.3281,261.622,34.9996,181.192,78.7138,51.5413,37.8211,57.7518,13.9496,136.743,218.171,55.9765,36.8836,58.4016,0.0687593,0.220812,0.180849,0.282655,0.135125,0.146651,0.255232,0.0527185,0.347327,0.116257,0.0753669,0.017366,0.0449692,0.137329,0.0601884,-1.87498,0.919276,-2.28216,-3.05032,-1.29406,-3.5157,-0.442239,-3.09963,-2.8781,-0.830056,-3.27574,-2.71865,-0.398855,-0.571272,-1.68493,-3.48954,-2.05173,2.1268,-2.36185,1.2391,0.102064,0.0473437,0.274155,0.0297269,0.642596,0.0450657,0.0562415,0.436025,0.0377888,0.065964,0.671088,0.564806,0.185457,0.0305149,0.128512,-35.0032,-42.3494,-42.0645,-51.7198,-41.8899,-39.5443,-54.5417,-41.5092,-38.2401,-48.032,-52.5543,-45.7681,-34.5783,-42.442,-45.5597,-44.092,-35.8472,-34.1734,-42.3558,-40.6846,-34.7137,-44.6286,-34.1608,-48.2066,-39.8495,-44.7381,-38.2853,-38.022,-32.3905,-43.5765,-37.902,-39.9587,-49.559,-54.4829,-36.7441,-38.8438,-34.8868,-37.748,-43.5131,-50.6892,-49.8059,-48.6992,-48.9402,-49.1224,-38.5757,-31.9323,-43.5242,-39.5612,-46.2402,-34.1343,-39.3332,-46.1355,-41.6319,-36.3646,-44.8796,-27.3584,-45.2776,-56.4965,-46.081,-33.1682,-41.6509,-44.9568
-2565.28,0.917978,0.168491,5,31,0,2594.76,73.6232,36.4382,254.851,38.0598,111.467,69.7815,62.5678,17.4568,62.2977,17.1996,141.657,184.279,23.9122,32.2798,65.8676,0.185085,0.0988836,0.104344,0.117524,0.0451417,0.14465,0.196549,0.0889648,0.299006,0.251475,0.0468067,0.0830826,0.106489,0.299994,0.126763,-1.56345,0.815055,-1.81458,-2.46756,-2.02115,-5.13051,-3.12319,-4.40896,-1.66564,-4.29894,-3.57745,-1.01906,-0.733246,-0.592292,-3.86482,-3.01182,-1.60971,2.06614,-2.7529,1.14956,0.162907,0.0847918,0.132503,0.00591353,0.0440165,0.0121678,0.18907,0.0135829,0.0279468,0.360934,0.480347,0.553058,0.0209667,0.0492021,0.199946,-33.1554,-42.0604,-41.3668,-50.3419,-41.7193,-40.1704,-55.2918,-42.1711,-38.5601,-49.1908,-50.6452,-46.0774,-34.0148,-42.4619,-44.992,-42.7469,-36.7115,-34.159,-43.9563,-38.6056,-34.285,-44.2196,-34.0592,-52.1826,-41.3758,-42.9179,-36.8455,-37.6221,-33.1916,-42.3476,-37.6877,-40.067,-48.3735,-54.8639,-36.1758,-37.7882,-35.0327,-37.9722,-42.6968,-50.7621,-50.8431,-49.7562,-48.4975,-50.811,-36.6722,-31.5858,-43.0349,-40.2887,-46.5523,-32.8484,-41.4579,-45.1918,-41.5708,-35.5433,-45.8721,-27.1917,-44.4562,-57.7092,-48.4505,-33.6099,-40.5774,-46.0061
-2572.63,0.934841,0.168491,5,31,0,2592.83,46.7029,37.8438,211.093,32.0681,107.394,89.1842,66.1547,22.1355,52.3998,16.0404,168.419,182.697,59.8492,32.8421,89.586,0.0328465,0.18877,0.113791,0.377459,0.236966,0.101769,0.213164,0.154673,0.229745,0.353312,0.0350757,0.0316453,0.0297739,0.133946,0.100111,-1.85886,1.13336,-4.1499,-2.70811,-3.46293,-2.77707,-3.7247,-3.12177,-3.16559,-2.13613,-4.43603,-1.88194,-0.071201,-0.992165,-1.79474,-4.19602,-2.42877,2.09285,-2.49481,1.41575,0.015766,0.0666624,0.0313377,0.0622206,0.0241204,0.044079,0.0421893,0.118111,0.0118429,0.152294,0.931275,0.370773,0.166171,0.0150554,0.0881455,-35.4686,-42.1873,-42.4659,-51.1014,-41.3712,-39.3164,-54.6291,-42.5221,-39.3784,-47.1299,-51.0895,-46.4709,-35.1522,-46.2267,-45.2952,-42.9745,-35.9369,-34.4138,-43.9063,-40.0005,-33.8916,-45.4403,-33.7066,-48.9638,-38.3514,-43.1841,-38.4605,-37.9729,-32.2899,-43.2792,-38.4924,-40.4439,-49.5455,-53.5159,-37.2528,-36.5303,-34.8412,-38.2579,-43.5775,-49.921,-48.1259,-49.6759,-49.7333,-48.8091,-38.9057,-32.4822,-43.2761,-40.2861,-45.8373,-33.8899,-38.7779,-46.1686,-42.1271,-35.8827,-45.3769,-27.6789,-45.9408,-56.0873,-46.7957,-33.6586,-42.531,-45.9307
