# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203072749
# output
#   file = output_cal_pl_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2596.26,0.985383,0.118972,5,31,0,2607.06,73.9717,35.7034,191.457,48.2593,102.983,73.8657,43.5774,20.9273,62.3502,15.3129,99.0764,104.588,23.1062,33.6832,55.2378,0.13104,0.0561087,2.02228,-34.5814,-41.5017,-41.4691,-51.009,-42.0773,-39.863,-55.2877,-43.0094,-40.6211,-46.7381,-53.2597,-46.8352,-34.8647,-44.1736,-45.7909,-43.2584,-36.4549,-35.1684,-44.6988,-40.7563,-35.1407,-44.7028,-35.1424,-50.19,-41.3937,-45.5972,-36.9858,-38.4711,-32.9136,-43.4848,-39.1979,-39.671,-48.9344,-54.6509,-36.4217,-39.4141,-35.1487,-38.4279,-43.3145,-54.6471,-52.9498,-49.1,-50.125,-48.552,-37.8131,-32.7729,-42.2607,-40.9705,-46.3578,-35.2062,-42.2042,-44.0012,-41.7736,-36.1552,-47.1583,-27.7274,-44.8182,-58.3231,-49.2767,-32.6782,-40.7428,-46.536
-2594.38,0.993041,0.118972,5,31,0,2606.72,74.7434,28.7643,197.083,40.8958,123.266,80.1372,52.4948,17.6339,65.141,13.3871,95.6378,99.7304,26.7434,33.4586,91.1563,0.156405,0.0615447,2.09433,-35.0668,-42.5831,-41.0964,-50.2875,-42.0197,-39.7766,-54.9922,-43.1017,-41.5839,-46.9283,-51.7674,-47.2189,-35.4164,-44.5741,-46.1184,-43.0174,-36.4364,-35.2134,-45.5682,-40.0881,-34.874,-44.6398,-34.5905,-50.3785,-39.3102,-44.4822,-37.2014,-38.0225,-32.0853,-43.2589,-38.9122,-40.2893,-49.1652,-54.7951,-36.3981,-37.7818,-34.9212,-38.6453,-43.6327,-53.8414,-52.2377,-50.3078,-49.8905,-50.864,-38.1306,-32.1036,-42.457,-40.976,-46.2933,-33.7379,-41.4576,-44.7139,-41.9579,-36.1276,-47.7637,-28.6318,-45.2714,-58.7962,-49.8271,-32.7772,-41.7335,-46.5536
-2591.32,0.987928,0.118972,5,63,0,2598.93,40.2414,32.8051,168.221,36.5308,99.8139,69.5148,47.1008,20.3773,55.1983,11.27,71.3225,86.9811,27.5745,29.0204,59.1859,0.145827,0.209805,4.01412,-34.5143,-42.1556,-42.2195,-51.3019,-42.6693,-40.5274,-54.8886,-43.3384,-41.0746,-47.6912,-54.1641,-47.3837,-36.0165,-44.8885,-45.2572,-43.8636,-36.6368,-35.7909,-44.7732,-40.7202,-35.6441,-45.2234,-35.031,-50.7729,-38.9455,-45.168,-37.4164,-38.4713,-31.8081,-43.3199,-39.5579,-39.7272,-47.877,-54.932,-37.09,-37.8141,-35.2433,-39.1406,-43.9696,-53.1339,-50.2893,-50.2629,-51.1807,-49.2955,-37.7832,-32.7851,-42.9758,-40.4843,-45.7157,-34.0204,-40.1774,-43.9584,-41.011,-36.3837,-46.8659,-28.2275,-45.5653,-56.2545,-47.2399,-33.2973,-41.3616,-46.2963
-2592.91,0.99322,0.118972,5,63,0,2599.87,67.3421,28.9409,184.044,41.0297,105.713,78.6531,49.9313,17.4292,53.6914,24.4744,91.2517,92.5968,26.2904,32.3182,81.2057,0.148611,0.047791,2.12246,-34.4448,-41.2493,-41.158,-50.4374,-41.5818,-39.4218,-55.2633,-43.1826,-41.1683,-45.9568,-51.6033,-46.379,-35.299,-45.46,-45.6174,-42.6913,-37.2779,-35.7401,-45.9436,-39.7145,-35.3007,-45.7559,-34.8444,-49.6154,-39.7966,-44.2733,-37.0885,-38.1477,-32.3934,-43.3351,-38.4338,-40.1014,-48.5348,-55.0817,-36.8737,-38.3243,-35.0245,-39.0048,-43.8007,-53.9195,-51.36,-50.5491,-50.8411,-49.6319,-38.2721,-32.6862,-43.6095,-41.0214,-45.3199,-34.6281,-41.9916,-44.417,-41.4946,-36.3453,-47.9864,-28.5243,-44.6549,-57.2921,-49.2066,-33.9682,-41.7833,-46.4835
-2594.65,0.935917,0.118972,5,31,0,2600.92,52.0316,35.4163,193.153,32.6814,115.419,73.5877,44.7228,23.5389,61.216,14.9903,77.1374,93.9203,27.7837,37.1687,76.4959,0.105405,0.0579281,2.16171,-35.1481,-41.7146,-42.4672,-50.3984,-42.2924,-40.0563,-54.9952,-42.9299,-40.7775,-47.1722,-53.1988,-47.2882,-35.6934,-44.5714,-45.0955,-43.73,-36.5034,-35.6424,-44.9919,-40.7105,-35.353,-45.5607,-35.6246,-48.6591,-38.8464,-45.4961,-37.3962,-39.2361,-32.7441,-43.4214,-39.3489,-40.5371,-48.1281,-54.8162,-36.9484,-38.5673,-35.7728,-38.9436,-44.572,-52.2931,-50.3998,-49.8707,-50.7994,-48.8593,-38.5869,-32.7425,-42.952,-40.828,-45.0882,-34.1936,-39.6091,-44.858,-41.6043,-36.7738,-47.2439,-28.6979,-46.483,-56.6956,-47.5915,-33.5235,-41.4464,-46.326
-2597.6,0.985455,0.118972,5,31,0,2604.05,66.3355,29.752,177.65,49.6826,85.6566,80.2302,53.4953,16.0712,56.4058,18.6358,89.4045,83.9191,27.2901,27.1466,75.6086,0.116337,0.0604914,2.12729,-33.7794,-41.9242,-40.6658,-49.9912,-42.3091,-40.5731,-55.7932,-43.5744,-41.7308,-46.1426,-53.2985,-46.7579,-35.8255,-44.1292,-45.7113,-42.8487,-37.7935,-35.9073,-46.0818,-40.0274,-35.1341,-45.7734,-35.3612,-47.6054,-40.3457,-44.1055,-37.7105,-38.1819,-33.7255,-43.7298,-39.1665,-39.8237,-48.2436,-55.0291,-37.1321,-38.2118,-35.2247,-39.4953,-43.8989,-53.1533,-52.8105,-50.621,-50.4327,-49.1629,-37.744,-32.9157,-42.4437,-41.6136,-46.21,-35.4953,-40.7977,-44.9618,-41.369,-36.4903,-47.0235,-27.4151,-44.2537,-57.1582,-48.4411,-33.8882,-41.7964,-46.7037
-2599.16,0.976162,0.118972,5,31,0,2613.22,57.216,33.3845,182.612,38.5959,108.563,70.4517,45.2141,21.7533,62.717,7.43036,74.2934,101.234,26.3557,38.4472,79.399,0.183517,0.229547,3.02369,-35.8571,-43.2282,-42.1099,-52.0727,-43.3021,-40.7801,-55.4066,-43.4534,-41.8371,-47.4867,-52.9421,-47.0758,-35.691,-42.6368,-46.4654,-44.5441,-36.3096,-35.8907,-44.5289,-41.3845,-35.4293,-44.7147,-35.3877,-51.0999,-39.3813,-45.567,-37.6863,-38.896,-32.1864,-43.4972,-38.8787,-40.4892,-48.7445,-55.1387,-36.8979,-38.5386,-36.0211,-38.7802,-44.0158,-52.5047,-50.5611,-49.3723,-49.8869,-49.7475,-37.5088,-33.0308,-42.4559,-40.5951,-45.416,-33.7774,-42.5646,-44.3027,-40.9688,-36.7843,-47.9347,-27.8408,-45.4263,-57.8132,-47.8734,-32.6656,-41.6901,-44.941
-2598.87,0.98759,0.118972,5,31,0,2607.83,43.0919,30.5276,186.775,39.932,85.5604,82.9302,63.6677,17.7633,54.8458,10.7462,84.7369,87.742,32.3388,27.9459,71.2273,0.158744,0.484291,5.5316,-33.9336,-43.3751,-41.4944,-50.523,-42.7531,-40.9795,-55.4779,-43.9306,-41.7262,-46.6957,-53.8557,-46.4678,-36.6004,-44.5239,-45.2067,-43.6277,-37.3878,-36.5154,-45.4143,-40.2688,-35.4782,-45.5387,-35.2786,-49.8184,-39.0712,-43.8605,-37.4308,-38.6837,-33.8224,-43.4685,-39.1228,-39.918,-48.0034,-55.1517,-37.6953,-37.3377,-35.3499,-39.4646,-44.6223,-52.4603,-51.3489,-50.9688,-50.4735,-49.5135,-39.2531,-33.276,-42.5843,-40.8264,-45.7196,-35.6594,-40.754,-44.4015,-40.4438,-36.9973,-47.3363,-28.0231,-45.0264,-56.8574,-46.5714,-33.3675,-41.9217,-45.5476
-2600.2,0.967535,0.118972,5,31,0,2609.1,68.1135,35.4233,205.193,35.9833,130.82,74.638,42.8668,22.3265,66.2874,25.9433,84.8402,102.725,20.4428,38.4649,59.4408,0.180276,0.176507,3.65472,-35.7991,-41.0147,-42.9414,-50.45,-41.3625,-38.8741,-55.0086,-43.2827,-40.0608,-48.0919,-51.9402,-46.2298,-34.8425,-47.4262,-45.4014,-43.0295,-36.3499,-34.8774,-45.116,-40.832,-35.207,-45.8505,-34.6972,-53.2077,-39.7317,-46.3883,-36.7014,-38.1908,-31.3099,-42.7641,-38.8827,-39.9135,-48.8158,-55.0908,-35.8254,-38.6758,-34.8585,-38.2675,-43.2514,-55.9845,-52.5142,-50.1124,-51.0335,-51.0373,-37.8351,-32.0772,-44.2539,-41.0873,-47.0034,-33.1171,-41.8439,-44.3163,-41.8101,-36.0156,-47.7092,-28.8438,-46.0289,-58.3255,-49.7156,-33.614,-41.0285,-46.2043
-2595.23,0.481065,0.118972,5,31,0,2610.11,51.8716,35.5658,208.048,46.9055,122.428,94.8902,62.1852,21.2693,60.4002,14.2839,96.0842,105.373,41.0972,35.1242,86.5398,0.116562,0.0371384,2.01234,-34.2469,-41.9263,-40.8301,-51.3413,-42.1536,-40.5551,-54.2803,-42.6824,-41.2001,-47.4941,-53.4773,-46.9073,-36.3202,-46.5664,-44.4203,-43.6833,-36.6216,-35.7541,-44.9396,-39.2303,-35.6634,-44.7957,-35.436,-51.0891,-39.3521,-43.8913,-36.5906,-38.0076,-33.7328,-43.0126,-38.4293,-39.9044,-47.6719,-54.3963,-37.0706,-37.7532,-34.8571,-38.8249,-43.9719,-53.0817,-51.4935,-50.8083,-50.5754,-50.1727,-39.0681,-33.0539,-42.7354,-39.7838,-45.4836,-36.0715,-40.4882,-44.3268,-41.2232,-36.3496,-47.1902,-29.0872,-45.5685,-56.7,-47.7942,-33.2794,-41.6149,-46.4972
-2591.26,0.940893,0.118972,5,31,0,2605.24,60.3578,35.6401,208.216,39.4315,131.935,77.3094,49.0591,21.1933,66.3739,19.9509,96.4088,106.607,30.2038,34.8332,61.754,0.192605,0.418285,4.69751,-35.4229,-42.2435,-41.8807,-50.831,-41.5967,-39.2845,-54.8858,-42.9451,-40.2084,-46.4698,-52.3937,-45.9364,-35.1575,-45.6146,-45.054,-42.8246,-36.4751,-35.3685,-44.5719,-41.2698,-35.2898,-44.9777,-34.7191,-53.241,-40.0418,-45.6856,-37.1225,-38.175,-32.34,-43.1901,-38.9165,-39.7302,-49.3929,-54.5943,-36.338,-38.3125,-35.1238,-38.3317,-43.7545,-54.9087,-52.0213,-49.4505,-49.7148,-50.238,-38.2225,-32.5065,-42.6684,-40.9497,-46.9925,-34.1737,-42.3863,-44.2002,-41.5834,-36.3417,-47.7378,-28.2852,-45.6486,-58.3147,-48.322,-32.7913,-41.3198,-45.3284
-2589.1,0.960916,0.118972,5,31,0,2596.66,55.7224,34.1264,198.166,44.0734,94.2539,85.5579,62.4371,19.7482,64.1581,16.1009,83.5717,93.3624,24.02,34.846,74.6765,0.138534,0.0639221,2.34596,-34.0402,-41.9169,-41.1974,-50.12,-42.1118,-40.4371,-54.9863,-43.3911,-41.1446,-48.0613,-52.9336,-46.3896,-35.6269,-45.7844,-45.0807,-43.3086,-36.9875,-35.406,-45.5571,-39.7698,-34.7742,-45.557,-35.0874,-50.3022,-38.8763,-44.7791,-36.9599,-38.0761,-33.1692,-42.8997,-38.7608,-39.8453,-47.3284,-55.155,-36.505,-37.4026,-34.8596,-38.7678,-43.5268,-53.601,-52.9652,-51.1263,-50.6861,-50.5545,-38.167,-32.4984,-42.8495,-40.7286,-46.2696,-34.167,-40.3898,-44.5349,-40.729,-36.049,-46.7775,-28.1947,-45.3204,-56.8959,-48.1416,-33.4347,-41.4295,-46.2224
-2592.68,0.92802,0.118972,5,31,0,2598.75,67.3803,33.7822,206.569,37.8657,106.414,81.4303,47.4607,19.822,58.888,15.1812,84.7907,98.0418,35.3742,39.9039,45.7531,0.125176,0.0400019,2.01585,-34.7955,-41.7101,-42.4815,-50.4096,-42.5724,-39.3332,-55.0991,-43.1073,-39.9218,-46.991,-52.4216,-46.569,-35.1001,-44.9382,-45.2363,-43.748,-36.102,-35.6253,-44.7627,-39.7674,-35.1569,-45.1832,-35.4578,-48.9793,-40.1599,-44.4365,-36.7408,-38.3302,-33.1334,-43.1135,-38.2036,-40.2901,-48.5145,-54.7138,-36.6774,-39.1527,-35.4046,-38.7677,-44.1179,-53.5634,-52.4024,-49.6317,-50.3081,-49.2824,-38.1711,-32.7321,-43.1823,-40.0254,-44.8961,-34.7991,-40.6775,-44.7091,-41.3127,-36.7933,-47.449,-28.4903,-45.5806,-57.759,-48.2721,-33.2961,-41.2969,-46.5383
-2595.71,0.971435,0.118972,5,31,0,2601.18,62.6466,34.6773,190.525,40.1096,89.3489,87.2991,47.1585,23.1267,66.3106,16.9076,88.4251,101.44,35.1578,36.6203,37.6765,0.10985,0.0431517,2.03768,-34.0127,-41.4615,-41.8316,-50.3461,-43.1551,-40.3482,-55.1631,-42.8816,-40.2826,-47.3897,-53.709,-47.0323,-35.2698,-44.2851,-44.8685,-43.4503,-36.5132,-35.3161,-44.8679,-39.9116,-34.8101,-44.8254,-35.4271,-49.5952,-40.0447,-44.3514,-37.006,-38.4809,-32.5003,-43.0552,-38.9217,-40.4654,-48.3845,-54.2872,-36.5319,-39.1309,-35.1926,-38.7739,-44.2373,-53.3333,-53.6398,-50.5606,-50.1398,-50.4944,-37.764,-32.7649,-42.5863,-40.427,-45.3033,-34.827,-39.9051,-44.8137,-40.9017,-36.5962,-47.0261,-28.874,-46.0156,-57.0755,-48.4592,-33.6051,-41.5393,-47.6881
-2594.62,0.954775,0.118972,5,31,0,2604.2,50.1426,31.9646,150.18,39.1617,128.007,70.8331,54.9476,16.3952,55.8627,14.7497,83.5538,82.8121,22.0274,29.5639,80.4081,0.1686,0.0877838,2.29765,-35.1443,-41.8242,-40.6724,-51.2014,-42.1141,-41.2171,-55.5964,-43.0864,-41.7658,-45.903,-52.9681,-47.0208,-35.7535,-42.9455,-45.981,-42.8931,-37.6918,-35.5731,-45.6379,-41.0013,-35.3207,-45.1463,-34.7286,-49.7189,-38.9393,-45.8112,-37.7764,-38.5646,-31.8292,-43.9838,-39.2833,-39.9008,-49.0333,-54.9962,-37.1573,-37.5721,-35.4984,-39.1384,-43.6851,-53.8885,-50.3013,-50.9549,-50.9613,-50.0084,-38.2495,-32.9093,-42.2982,-41.3963,-46.2147,-33.0788,-41.1852,-44.6156,-41.5942,-35.9889,-47.2898,-27.992,-45.1396,-56.373,-47.6215,-33.1343,-42.2625,-46.0814
-2595.26,0.803369,0.118972,5,63,0,2606.52,52.8912,32.3224,153.606,37.2886,125.902,71.5373,53.4028,16.5376,56.1777,15.5117,85.2648,84.9183,23.0811,29.449,79.0655,0.166207,0.0815099,2.08309,-35.0958,-41.9767,-40.6808,-50.9196,-42.1509,-41.1714,-55.7704,-43.1385,-41.6671,-45.4637,-52.9036,-46.8916,-35.7538,-42.6843,-46.0533,-42.8094,-37.7978,-35.6862,-45.6301,-41.1092,-35.2547,-45.1662,-34.8028,-49.212,-38.9864,-45.698,-37.8535,-38.8164,-32.0053,-44.0324,-39.1696,-39.9632,-49.1171,-54.9228,-37.238,-37.7452,-35.7323,-39.1509,-43.9831,-53.4981,-50.2785,-50.7927,-50.7223,-49.6902,-38.3871,-33.0464,-42.1906,-41.5163,-45.7378,-33.2632,-41.348,-44.6458,-41.5113,-36.2568,-47.5681,-27.9626,-45.1045,-56.3206,-47.5877,-33.133,-42.318,-45.9701
-2595.87,0.957467,0.118972,5,31,0,2607.12,62.6206,34.2093,209.473,43.8036,99.3505,90.7763,56.4086,25.5267,69.3092,16.3023,90.31,116.674,31.6896,36.0576,59.8701,0.0962998,0.108893,2.67325,-33.9808,-41.7537,-42.0472,-50.139,-42.8912,-40.4768,-54.6537,-42.6355,-40.4605,-48.4475,-53.7055,-47.2112,-35.6327,-44.7343,-44.54,-43.8389,-36.2135,-35.557,-44.5359,-39.7117,-35.4386,-44.9808,-35.7786,-50.5312,-39.5183,-43.6549,-36.7178,-38.8786,-33.5152,-42.6842,-39.6401,-40.7704,-48.1777,-54.3906,-36.8208,-38.6424,-34.8736,-38.71,-44.1897,-52.0581,-52.8905,-50.4085,-49.6174,-50.5195,-39.2992,-32.8078,-42.7104,-40.4293,-45.2011,-36.3222,-39.985,-44.2167,-41.3007,-36.6964,-47.1529,-29.3663,-46.205,-57.3928,-48.9751,-33.4572,-41.0707,-47.5408
-2593.73,0.999768,0.118972,5,31,0,2601.5,62.0719,38.1177,209.887,38.2209,111.824,81.4987,53.7249,18.6286,59.2326,12.2552,91.431,93.3961,26.036,30.3111,88.0101,0.173289,0.0579881,2.02511,-34.6103,-43.2431,-40.7297,-50.5512,-41.5565,-40.3369,-54.9953,-43.8346,-41.7949,-46.5626,-53.3682,-46.0319,-36.0063,-46.8353,-45.8353,-43.228,-36.9645,-35.4553,-45.3416,-40.8046,-34.8806,-45.034,-34.7418,-50.4189,-39.4293,-45.8881,-36.9938,-38.2357,-33.3072,-43.3562,-38.0782,-38.8454,-47.826,-55.1424,-36.6037,-37.8008,-35.3378,-38.5118,-43.83,-54.8308,-52.2609,-50.3426,-51.1251,-48.7369,-38.3853,-32.7952,-42.413,-40.7142,-46.0752,-34.2668,-41.8905,-43.9877,-40.8366,-36.5428,-47.458,-27.6972,-44.4278,-57.2321,-47.5543,-32.5132,-41.2936,-44.6905
