# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1350768031
# output
#   file = output_cal_g_Kpsi_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2596.63,0.974377,0.195916,4,31,0,2618.56,44.7762,30.6254,191.787,32.8074,116.973,58.8088,46.3781,25.3114,54.2679,14.632,109.535,103.073,14.1167,29.7256,47.8361,0.162018,-1.76202,-1.27974,-1.09974,-1.7529,-0.799113,-1.70232,-1.49786,-0.389837,-1.55005,-0.940687,-0.794785,-1.14982,-1.58787,-1.43,-0.982203,-1.19614,0.566427,0.171698,0.278111,0.332958,0.173271,0.449728,0.18226,0.223608,0.677167,0.212237,0.39036,0.451678,0.316693,0.204361,0.23931,0.374485,-34.7475,-42.6283,-44.0419,-49.3262,-42.6043,-40.4965,-56.3585,-43.5827,-39.7592,-45.5163,-52.8851,-46.0739,-35.244,-41.2613,-45.2818,-42.9247,-36.7185,-35.5768,-45.0797,-41.3677,-35.2178,-45.1635,-34.3402,-51.1853,-39.9374,-44.7895,-37.4745,-39.066,-33.4243,-43.131,-40.5854,-40.3917,-49.2546,-54.9166,-36.9402,-37.8965,-35.1045,-38.5911,-43.93,-53.2951,-50.3686,-49.6836,-50.2255,-49.8427,-38.6445,-32.9401,-43.5191,-41.7626,-47.197,-34.9413,-41.4385,-44.8542,-41.2266,-36.09,-47.7224,-27.5473,-45.5444,-58.1888,-47.8197,-32.6477,-41.1826,-45.7055
-2592.07,0.984725,0.195916,5,31,0,2612.23,75.6715,26.7529,188.507,43.5133,121.854,67.4812,63.4839,14.9998,60.8249,15.7703,100.838,122.269,47.0586,29.6399,56.8198,0.157908,-1.06631,-1.74355,-1.44999,-1.20742,-1.51803,-2.00234,-1.20656,-1.8698,-1.48235,-1.22872,-0.975317,-1.02852,-1.57784,-1.60431,-1.4714,-1.4543,0.293517,0.344278,0.174898,0.234572,0.298968,0.219142,0.13502,0.299226,0.154154,0.227103,0.292667,0.377073,0.357537,0.206421,0.201029,0.229605,-34.9357,-42.6746,-41.8285,-50.2666,-42.736,-41.0116,-54.8379,-42.603,-40.3447,-45.2284,-53.9018,-46.5837,-35.7867,-43.2067,-44.5085,-43.5242,-36.6793,-36.0333,-43.8627,-40.6265,-35.686,-45.2419,-34.0445,-52.6291,-39.7598,-43.1186,-37.0285,-37.6257,-32.2779,-42.6656,-40.0366,-40.639,-48.8357,-54.466,-37.1495,-38.0357,-34.9442,-39.1082,-44.4361,-52.6044,-52.1659,-50.0332,-48.2531,-51.9598,-37.8222,-32.9972,-42.784,-40.7729,-48.599,-34.2148,-40.7881,-45.0038,-42.4435,-36.8976,-47.6984,-28.6458,-46.2995,-56.757,-48.38,-33.7198,-42.0622,-46.4914
-2592.16,0.701891,0.195916,5,31,0,2610.16,67.5202,28.0071,184.917,42.2993,127.901,61.4234,58.9592,16.7765,59.7901,15.6767,112.054,117.386,36.9567,35.0874,48.9125,0.162316,-0.990157,-1.92016,-1.34834,-1.16985,-0.767104,-1.90259,-1.23183,-1.5901,-1.49254,-0.840393,-0.754676,-0.879232,-0.373484,-1.55129,-1.35452,-1.14789,0.414423,0.371518,0.146583,0.259672,0.310412,0.464356,0.149182,0.291757,0.203904,0.2248,0.431541,0.470163,0.415102,0.688332,0.211975,0.258071,-35.5361,-42.2982,-42.316,-49.7305,-42.4793,-41.3721,-55.8537,-43.4497,-40.2899,-44.9061,-54.4428,-45.9337,-35.285,-42.1729,-44.6981,-42.8601,-36.7778,-35.803,-44.1561,-41.7655,-35.1133,-45.4772,-33.6596,-51.5074,-39.6327,-45.5864,-37.0453,-38.198,-31.4016,-43.1522,-40.1577,-40.7741,-48.3748,-54.9089,-36.5881,-37.9733,-35.1116,-39.1545,-44.1711,-53.6826,-52.4612,-49.4927,-49.1385,-50.5012,-37.7915,-32.5929,-42.6702,-41.4402,-48.8827,-33.1944,-41.217,-45.1591,-41.5837,-36.1264,-47.3406,-27.7387,-46.5203,-56.6928,-47.6027,-32.7934,-41.5762,-45.833
-2586.36,0.990339,0.195916,5,31,0,2603.69,52.6879,32.0485,194.473,37.1853,97.6748,64.1944,51.0128,23.4456,58.8101,14.7666,104.865,99.3338,20.4365,28.3044,91.478,0.160414,-1.85198,-1.56373,-1.45363,-1.51322,-1.70761,-2.1044,-1.5236,-1.17851,-1.71882,-1.30699,-1.03025,-1.44238,-1.59811,-1.55665,-1.64677,-1.57031,0.2802,0.156927,0.209354,0.233719,0.220201,0.181298,0.121919,0.217926,0.307737,0.179278,0.270633,0.356917,0.236365,0.202278,0.210842,0.192672,-33.8663,-42.3396,-41.3719,-49.3104,-41.6901,-40.7971,-54.741,-43.3654,-42.0278,-46.1684,-53.9772,-46.3612,-36.0662,-44.7322,-44.8016,-43.2309,-36.7257,-34.8192,-44.7994,-40.5238,-34.7854,-45.697,-33.6367,-52.9659,-39.2333,-43.9417,-36.954,-38.4196,-32.6114,-42.178,-40.602,-39.9203,-47.5885,-54.563,-36.3924,-37.8259,-34.5126,-38.1758,-43.7417,-54.1805,-50.6792,-50.5619,-50.5512,-51.6349,-38.1714,-32.6248,-43.5661,-41.2014,-48.0168,-33.541,-40.4772,-44.8501,-41.67,-35.8104,-46.9633,-28.4476,-46.1059,-57.1075,-48.3267,-33.6025,-41.3379,-45.8132
-2594.15,0.750713,0.195916,4,15,0,2604.82,54.6718,30.3636,197.371,39.1801,88.7426,68.0564,52.6694,22.9311,55.4314,15.4604,106.52,108.525,30.1175,27.9736,86.06,0.150046,-1.84626,-1.72243,-1.42229,-1.87761,-1.94148,-2.11241,-1.40696,-1.16256,-1.59616,-1.54384,-0.879944,-1.5618,-1.87944,-1.45875,-1.60142,-1.56702,0.340713,0.157826,0.178632,0.241161,0.152956,0.143491,0.120946,0.244887,0.312685,0.202673,0.213559,0.414806,0.209757,0.152676,0.232526,0.201609,-33.2155,-42.4561,-42.6735,-50.9477,-41.9768,-40.8455,-54.1564,-42.554,-41.4872,-46.6851,-54.1501,-46.2323,-36.1163,-44.6205,-44.6824,-45.1442,-36.7054,-35.9848,-44.5169,-39.495,-36.0913,-45.2439,-34.3496,-53.0354,-40.6776,-42.8027,-36.4096,-38.4932,-33.0777,-42.0819,-39.6101,-39.7412,-47.5514,-54.6953,-37.4275,-38.9264,-34.8538,-38.6055,-43.8537,-52.8635,-50.7775,-49.7758,-50.0356,-50.8602,-38.5646,-33.8461,-44.1704,-39.9791,-45.972,-36.0587,-41.924,-43.8402,-41.4674,-36.3745,-47.5985,-28.5388,-44.9848,-55.8854,-48.3053,-33.9922,-41.0326,-45.6758
-2595.02,0.866342,0.195916,5,31,0,2614.66,51.2226,26.0644,169.199,38.5692,114.656,51.328,44.9181,14.7817,47.8521,15.1407,87.8671,109.399,26.9529,25.2261,31.8853,0.16763,-1.0797,-1.43419,-1.47655,-1.28326,-0.783309,-2.03844,-1.42832,-1.39637,-1.51438,-1.02418,-1.10864,-0.899267,-1.3646,-1.36309,-1.09524,-1.07753,0.483692,0.339696,0.238309,0.228424,0.277131,0.456892,0.130232,0.239712,0.247494,0.219945,0.359092,0.330006,0.406868,0.255482,0.255869,0.334461,-34.2148,-43.0645,-42.8624,-49.7518,-43.3376,-40.1696,-56.8369,-44.6251,-39.6513,-44.6952,-54.0027,-46.2192,-35.5844,-42.8836,-45.1444,-42.796,-37.2491,-36.4244,-44.6558,-40.9778,-35.8849,-45.8908,-34.4973,-50.9884,-40.6647,-43.632,-37.5393,-38.5702,-32.7228,-43.7258,-39.9834,-40.0404,-49.8489,-55.1667,-37.3927,-38.4457,-35.5616,-39.2311,-44.4188,-53.0683,-49.6586,-49.0361,-49.3609,-48.516,-37.7149,-32.9159,-43.1287,-41.9355,-46.7056,-33.4309,-41.8884,-44.3067,-41.3416,-36.543,-48.1643,-27.1123,-45.0466,-57.969,-47.3822,-33.1108,-41.4,-45.9657
-2592.99,0.90413,0.195916,5,31,0,2611.11,42.9975,26.3193,189.786,28.7459,81.1718,60.6604,44.4974,17.6744,49.4546,12.1022,99.7979,86.0605,26.1495,25.8737,111.244,0.191269,-1.87238,-1.76722,-1.2902,-1.47235,-1.52622,-1.83932,-1.346,-1.3973,-1.75881,-1.49423,-1.20675,-1.57471,-1.77619,-1.47614,-1.6988,-1.50455,0.283267,0.153757,0.170807,0.275216,0.229386,0.217355,0.158925,0.260278,0.247264,0.172249,0.224422,0.299169,0.207067,0.169282,0.228519,0.182903,-34.177,-43.1297,-41.881,-49.7341,-41.4425,-40.0218,-54.3868,-43.5774,-43.5039,-45.9626,-53.8914,-47.0976,-36.5965,-44.6803,-45.4378,-43.2153,-36.8991,-35.9518,-45.373,-41.0348,-35.1135,-45.8053,-33.5307,-52.4238,-38.8601,-44.2572,-37.6118,-38.7097,-30.8877,-43.1749,-40.2997,-40.269,-47.9116,-54.9408,-37.1051,-37.2791,-35.0702,-39.0836,-44.9579,-54.0633,-49.859,-49.7817,-51.4448,-50.22,-38.5974,-32.5316,-43.4673,-40.7476,-46.3646,-33.823,-40.87,-44.8144,-41.3899,-36.5044,-47.845,-28.3966,-46.0979,-56.3375,-48.2698,-33.867,-41.9903,-45.7543
-2594.08,0.965598,0.195916,4,31,0,2609.59,62.5083,27.7951,147.708,41.8965,92.2165,54.9532,55.4927,17.7102,46.5749,10.6027,89.8581,94.0773,23.0133,29.4178,33.0624,0.177759,-1.02215,-1.33498,-1.44182,-1.40664,-1.90175,-2.08563,-1.42451,-1.49318,-1.66709,-1.52907,-1.1606,-1.1467,-1.35945,-1.46045,-1.40827,-1.34465,0.38674,0.359821,0.263163,0.236497,0.244964,0.149307,0.124229,0.240627,0.224656,0.188796,0.216736,0.313299,0.317684,0.256803,0.232132,0.244566,-34.4231,-42.2019,-42.1114,-51.0504,-43.3584,-41.2653,-56.5486,-43.8037,-40.4556,-45.4609,-54.0134,-46.7659,-35.6264,-41.4701,-45.4324,-43.7013,-37.2527,-35.5169,-44.375,-40.5992,-35.113,-45.521,-34.3685,-50.9704,-40.7495,-43.8358,-37.2896,-38.1934,-33.2454,-43.1963,-40.3363,-40.3425,-49.6168,-54.7425,-36.922,-38.9329,-34.9538,-38.7565,-43.3712,-53.8674,-48.8905,-50.0384,-49.7797,-50.3778,-37.4053,-33.0482,-43.354,-41.2074,-47.7133,-33.356,-41.7255,-44.4994,-41.5594,-35.8615,-46.9859,-27.9215,-45.3291,-57.8928,-47.3995,-33.656,-41.6351,-46.4193
-2593.68,0.963002,0.195916,5,31,0,2611.41,53.3137,34.9279,179.481,39.6443,88.3954,60.8757,42.0855,17.168,63.4433,12.3753,87.667,88.668,32.4808,27.9631,84.6909,0.204616,-1.48037,-1.45984,-1.438,-1.63168,-0.906362,-1.82899,-1.43685,-1.49704,-1.33893,-1.28614,-1.41258,-1.54629,-1.31477,-1.45041,-1.54602,-1.42243,0.2124,0.227553,0.232273,0.237402,0.1956,0.403991,0.160576,0.237675,0.223792,0.262126,0.276336,0.243515,0.213038,0.268535,0.234473,0.213095,-34.2627,-43.0439,-42.4059,-51.6322,-41.9712,-40.4317,-54.3983,-43.4342,-42.9007,-46.5557,-54.4782,-45.7919,-35.7606,-44.5616,-45.2292,-43.7358,-36.4758,-35.4583,-45.2773,-41.7948,-35.2433,-45.1638,-34.602,-53.16,-41.1485,-45.6229,-37.3524,-38.1011,-32.6346,-43.6121,-39.7854,-39.4261,-48.1368,-54.7567,-36.7183,-38.2945,-35.2082,-38.4852,-43.9662,-55.0195,-54.4322,-49.1561,-50.2352,-49.6181,-37.3116,-33.328,-42.7365,-40.8278,-48.6066,-34.3966,-42.6244,-44.5662,-40.9956,-36.6372,-47.052,-26.9161,-45.1424,-57.3867,-47.2988,-32.937,-41.2846,-44.437
-2600.59,0.89301,0.195916,5,31,0,2618.48,54.1624,25.2231,193.576,35.6133,107.305,58.6383,61.4919,19.6662,45.7864,14.8924,141.112,129.853,25.9686,30.0918,48.4103,0.132241,-1.21586,-2.04498,-1.12714,-1.29026,-1.44284,-2.05263,-0.763258,-0.914113,-1.85146,-0.883202,0.191897,-0.831933,-1.52152,-1.53857,-1.53141,-1.29773,0.493231,0.296456,0.129383,0.323957,0.2752,0.236256,0.128397,0.466145,0.400872,0.157008,0.413457,1.21155,0.435207,0.21838,0.214688,0.216231,-34.5011,-42.239,-42.0381,-48.9643,-42.3489,-41.7615,-56.1311,-43.5373,-40.2719,-44.3606,-54.7385,-47.2151,-36.3006,-41.9595,-44.6648,-43.1922,-37.5151,-36.4208,-43.885,-40.5887,-35.8835,-45.5234,-33.6538,-51.3074,-39.5901,-43.943,-37.3165,-38.8661,-30.8495,-43.1518,-40.0259,-40.8755,-48.2968,-55.1801,-37.4568,-38.0583,-35.5257,-39.6747,-44.9395,-52.6854,-48.7004,-49.9177,-50.4288,-50.672,-37.7766,-32.8065,-43.0302,-40.9943,-46.2849,-34.1509,-40.5123,-45.2628,-42.0188,-36.3673,-48.135,-28.2946,-46.6095,-55.6957,-48.1703,-33.2013,-41.9444,-47.1947
-2596.22,0.811327,0.195916,5,31,0,2619.75,49.4852,28.1045,192.698,42.5195,144.009,67.1959,53.2413,20.0368,53.0537,11.5822,97.887,96.4056,42.9653,31.0682,48.8524,0.198601,-1.26252,-1.54935,-1.28809,-1.04074,-0.814596,-2.01971,-1.50694,-1.0042,-1.47669,-1.43401,-1.28437,-1.18282,-1.40798,-1.32837,-1.5182,-1.42384,0.208093,0.282941,0.212387,0.275797,0.353192,0.442818,0.132695,0.221586,0.366339,0.228392,0.238352,0.276824,0.306412,0.244638,0.264908,0.219105,-35.0189,-43.2054,-40.5639,-51.1325,-43.0259,-41.0154,-55.4168,-43.4255,-41.1515,-44.9983,-54.2666,-46.1953,-36.5361,-44.1916,-44.5431,-43.399,-37.3051,-36.0579,-44.9829,-40.4816,-35.6618,-45.2676,-34.1784,-52.0647,-40.1382,-43.4864,-37.0398,-37.9643,-32.8575,-43.3239,-39.3533,-40.3293,-49.5564,-54.4974,-37.0779,-38.1694,-35.1815,-38.9448,-44.5375,-54.3723,-50.6285,-50.2439,-49.4365,-50.7776,-38.6367,-33.2768,-42.9945,-41.0907,-47.6024,-33.3242,-41.1119,-45.0515,-41.2791,-36.3991,-47.4829,-28.2568,-45.886,-57.127,-46.4747,-33.5299,-42.2856,-45.645
