# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351596589
# output
#   file = output_cal_g_Kgamma_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2584.76,0.778542,0.295886,4,15,0,2600.45,99.6973,40.8525,223.963,34.8772,125.095,103.476,64.4151,30.2302,70.2754,17.0487,141.698,172.492,75.9156,36.048,91.4716,0.460224,0.131736,0.233876,0.24895,0.341073,0.268538,0.18341,0.339001,0.0563999,0.34836,0.294519,0.0620969,0.0482143,0.049944,0.403764,0.0687015,-1.68044,1.02729,-35.5564,-43.5658,-40.8748,-52.3479,-41.9801,-39.5558,-55.3037,-41.9298,-39.4092,-46.755,-50.7773,-46.0513,-34.8799,-42.3407,-46.1509,-43.4564,-36.8616,-34.6136,-43.0886,-41.7295,-33.6932,-44.2279,-35.018,-48.5991,-39.8345,-43.9766,-38.4732,-38.348,-33.2644,-43.6249,-38.1586,-41.1629,-50.4173,-53.6639,-36.8747,-38.5666,-35.7289,-38.1625,-44.5215,-50.0321,-51.6511,-50.4425,-47.1822,-50.5236,-40.2917,-32.7852,-41.9743,-40.3017,-46.8953,-35.6596,-41.338,-47.1208,-41.9636,-37.2815,-45.9019,-28.2468,-44.7369,-57.2254,-47.4478,-33.1101,-42.6024,-45.3894
-2581.44,0.766277,0.295886,4,15,0,2604.42,68.5845,44.3766,234.93,45.7497,157.038,94.461,70.9493,30.053,59.0558,19.2211,112.477,186.539,36.4412,39.4687,80.2452,0.518966,0.181409,0.172054,0.186709,0.20219,0.108956,0.214003,0.167329,0.081818,0.407079,0.229743,0.0982333,0.0344806,0.0544051,0.325399,0.165675,-1.84011,0.795998,-34.0038,-42.5372,-40.6138,-52.1714,-42.7489,-40.9947,-56.5781,-42.0727,-39.413,-47.6458,-50.9438,-45.5917,-34.8717,-41.2549,-45.5301,-43.8036,-37.9957,-34.8441,-42.971,-41.1084,-34.6886,-45.3803,-35.7992,-47.4471,-39.6318,-43.9094,-37.9834,-39.8748,-33.8364,-43.7342,-38.0291,-41.4339,-49.6597,-54.9481,-37.3734,-38.91,-36.2177,-37.7248,-44.7113,-49.3514,-49.8556,-51.6026,-48.1833,-49.2955,-40.2371,-32.9458,-42.6878,-40.7612,-44.4497,-35.3682,-41.2255,-46.025,-40.9419,-37.6619,-46.3079,-28.3622,-44.1382,-56.8668,-46.5008,-33.2678,-42.0718,-45.0988
-2583.52,0.809038,0.295886,4,15,0,2600.44,80.5655,41.3367,256.032,38.4422,128.019,96.2223,61.9569,22.1983,69.6353,12.578,119.299,173.195,27.3567,30.6617,79.6128,0.403178,0.0508027,0.262835,0.0895987,0.318113,0.193267,0.218329,0.397397,0.12013,0.422968,0.235124,0.0751123,0.0489962,0.063635,0.403483,0.159913,-1.52642,1.43489,-33.8914,-41.5739,-40.3309,-51.929,-42.3565,-42.3344,-56.1969,-42.0793,-40.3485,-50.3196,-51.4613,-45.3532,-35.2026,-40.3592,-46.6084,-43.6509,-37.7627,-34.2623,-43.1377,-41.3387,-33.6927,-44.7103,-34.7959,-49.5342,-38.5587,-44.9162,-37.7513,-38.97,-33.397,-43.201,-37.6806,-40.2572,-49.1291,-54.8409,-36.6474,-36.3723,-35.368,-37.8359,-43.8672,-50.862,-51.5132,-51.4576,-48.6375,-51.2735,-41.2018,-31.7356,-42.2959,-40.8932,-46.7985,-34.6203,-41.5952,-46.6785,-40.5638,-36.6031,-46.1687,-27.3559,-43.8092,-58.3524,-46.3682,-32.4376,-41.5812,-44.1571
-2579.99,0.981283,0.295886,4,15,0,2595.75,76.676,36.4747,229.801,54.2569,140.091,92.1469,57.2037,26.3449,69.8894,17.1516,111.643,148.123,56.5163,34.7332,89.9027,0.421558,0.172974,0.195422,0.248687,0.218282,0.156528,0.208573,0.279519,0.0763799,0.320794,0.342507,0.113808,0.0855299,0.133421,0.346132,0.124254,-1.55592,0.459229,-34.8446,-43.7672,-40.7339,-52.7105,-42.2936,-39.4347,-55.5484,-42.4424,-39.8742,-47.4163,-50.9441,-45.8749,-35.1453,-43.5046,-45.2196,-43.6409,-37.1174,-34.7942,-43.6569,-40.652,-34.6756,-44.6938,-35.3665,-50.3153,-40.2859,-43.6473,-37.6864,-37.8701,-33.3712,-43.4381,-37.8149,-40.4899,-49.542,-54.3984,-36.5631,-38.2983,-35.4478,-38.2698,-44.284,-50.7841,-52.6069,-49.8298,-47.2159,-50.1911,-38.4751,-32.3303,-41.8855,-41.0368,-47.5984,-35.6312,-41.8271,-46.0275,-41.897,-37.192,-46.1137,-27.5514,-44.5166,-58.5162,-47.1489,-33.1945,-41.6819,-44.7278
-2579.09,0.848723,0.295886,4,15,0,2595.72,60.1926,41.7781,217.093,53.1842,148.681,94.3521,68.7041,24.9709,71.1763,21.1067,105.048,160.712,36.2502,29.1714,83.1336,0.414124,0.159313,0.214157,0.206323,0.160144,0.158806,0.206765,0.222972,0.168798,0.360935,0.148418,0.131966,0.0732718,0.0703684,0.283322,0.217239,-1.29156,0.604039,-34.4648,-42.596,-40.0241,-51.4889,-42.0047,-41.4907,-56.1461,-42.2422,-41.0145,-48.4622,-52.8346,-45.1279,-35.8201,-43.1703,-45.1076,-43.2264,-38.383,-34.511,-43.3696,-40.9041,-34.5939,-45.2819,-35.3327,-50.6709,-38.5728,-44.6092,-37.5781,-39.0185,-32.8586,-43.0291,-38.1514,-39.6211,-49.0627,-54.5861,-36.9489,-37.196,-35.5408,-38.0548,-44.1829,-51.0945,-51.6929,-51.5396,-47.8538,-51.018,-39.7018,-32.4759,-41.9164,-41.346,-46.7445,-34.8329,-40.9435,-46.2482,-40.7114,-36.915,-46.5741,-28.3117,-44.6797,-57.1902,-46.4171,-32.8783,-41.8116,-44.562
-2585.58,0.736165,0.295886,4,15,0,2595.69,79.7301,39.9331,257.455,30.6264,124.587,89.4112,64.5073,25.364,67.3994,10.5751,122.916,135.288,35.6033,40.4053,79.5584,0.378767,0.0421309,0.192694,0.0662617,0.438366,0.116769,0.235199,0.285664,0.117806,0.447992,0.272536,0.047554,0.078956,0.171137,0.456174,0.0558515,-1.42725,1.15087,-34.3727,-42.1743,-41.8893,-52.692,-43.5423,-41.3142,-56.0872,-43.3797,-39.7331,-49.9459,-50.8438,-45.7702,-35.3107,-39.5886,-46.4852,-43.2444,-36.9646,-34.2453,-43.9081,-41.2328,-33.2227,-44.4949,-34.915,-49.5886,-39.6066,-44.4403,-37.592,-38.1112,-34.2861,-43.2464,-37.7237,-41.5695,-48.3395,-53.542,-35.6563,-36.9798,-35.7433,-38.3843,-43.829,-50.8406,-52.1782,-50.4408,-49.1623,-51.0611,-39.3734,-31.8248,-42.4041,-40.0626,-48.215,-33.4952,-41.3972,-47.5913,-41.1427,-36.1358,-45.2942,-27.558,-45.282,-58.6528,-45.7918,-33.7179,-41.6106,-44.2852
-2582.25,0.922931,0.295886,3,15,0,2598.51,88.4456,35.48,261.307,34.502,139.72,85.7275,68.9695,22.4115,62.9709,11.6026,117.736,146.037,34.6989,38.5319,79.3995,0.370742,0.0472993,0.169012,0.0857846,0.389578,0.127233,0.214681,0.272511,0.135661,0.401905,0.189972,0.045867,0.10087,0.152588,0.39435,0.104882,-1.61065,0.847123,-34.4491,-42.4127,-42.0936,-52.6997,-42.8681,-40.3355,-55.7119,-42.6875,-39.7001,-49.335,-50.5065,-45.9137,-35.0361,-39.7931,-45.8743,-43.4656,-36.4559,-34.7519,-43.5175,-40.643,-34.0425,-44.338,-35.1507,-50.7487,-39.8419,-43.5241,-37.1893,-38.268,-34.5636,-43.0722,-38.0481,-41.5697,-49.2646,-54.1924,-36.1071,-37.5025,-35.2179,-37.9245,-43.8393,-50.144,-50.9714,-49.5103,-48.4444,-49.9539,-40.5471,-32.0028,-42.8221,-40.0181,-47.0712,-34.8252,-43.2407,-45.7437,-42.1109,-36.5199,-46.4877,-27.896,-44.801,-58.6351,-47.6302,-33.0218,-41.21,-44.6131
-2581.03,0.964037,0.295886,4,15,0,2596.22,65.8494,38.7183,231.541,35.1422,137.5,90.7124,57.4827,20.2071,70.2704,15.7057,111.764,169.565,31.9649,36.0039,41.7993,0.399441,0.249706,0.280325,0.196503,0.331982,0.183815,0.256201,0.310678,0.27075,0.39413,0.493898,0.125694,0.0280796,0.132883,0.357178,0.378127,-1.03822,0.840851,-34.3214,-42.1581,-41.2334,-51.9639,-42.6976,-40.3986,-56.3299,-41.8085,-39.2574,-48.8169,-50.6564,-45.4104,-34.643,-42.9219,-46.5744,-44.2202,-37.1279,-34.2993,-43.2447,-41.3013,-33.9697,-44.819,-34.6735,-48.3033,-39.5707,-44.8927,-38.3812,-39.0113,-32.0408,-42.8483,-37.6284,-40.5386,-50.1316,-54.8649,-37.1679,-37.8883,-35.9809,-37.7765,-43.8152,-51.2863,-51.9013,-51.1298,-47.8475,-51.6465,-39.9362,-31.7662,-42.3672,-40.4188,-46.5862,-33.7361,-39.8756,-47.6113,-40.405,-37.018,-45.6951,-27.7713,-44.2115,-58.8138,-45.9346,-33.0325,-42.4678,-45.0813
-2586.12,0.732141,0.295886,4,15,0,2598.81,85.3684,36.7202,205.44,46.6904,139.335,86.3421,68.9871,29.6624,64.5531,18.1357,99.2109,151.42,36.2877,30.1996,157.483,0.356112,0.0512091,0.198089,0.182271,0.158742,0.0792598,0.203864,0.253827,0.0569618,0.412744,0.141261,0.0660456,0.0727518,0.0996463,0.228424,0.0251608,-1.92728,0.928441,-33.5364,-42.6672,-40.0269,-51.8538,-41.2409,-41.179,-55.1297,-42.2202,-40.1755,-49.6061,-52.5451,-45.6823,-35.7363,-41.9721,-45.9065,-44.0451,-37.832,-34.4143,-43.1663,-40.5995,-34.1082,-45.0036,-35.562,-50.0149,-37.9417,-43.8841,-37.5192,-39.2025,-32.9636,-43.1944,-38.4116,-40.4265,-48.0037,-54.3484,-36.7198,-37.7946,-35.2554,-38.1918,-44.7938,-49.14,-51.6254,-51.0369,-48.2006,-51.0065,-40.7938,-32.6791,-42.7131,-40.7936,-46.6765,-34.811,-41.8335,-46.3196,-41.4297,-37.2124,-46.6995,-29.1042,-45.8398,-56.6433,-47.4154,-33.4311,-41.6299,-44.4092
-2585.93,0.900874,0.295886,4,15,0,2604.85,58.2373,34.0176,215.925,46.4189,134.39,91.4942,61.6091,21.56,62.8365,11.7032,114.021,149.787,24.12,34.8461,59.0007,0.360355,0.0714149,0.21703,0.123583,0.256196,0.137119,0.123376,0.23267,0.258273,0.386521,0.406411,0.0943938,0.0515357,0.158129,0.414745,0.145267,-1.94625,0.866114,-35.2585,-41.2984,-42.428,-53.1044,-43.2326,-41.1514,-56.3609,-42.5663,-39.5177,-49.3042,-50.9641,-46.2773,-35.3543,-40.5847,-45.6025,-43.3837,-36.9078,-34.6094,-43.4148,-40.592,-34.5196,-44.9265,-35.0007,-49.604,-39.4876,-44.1481,-37.5331,-39.1775,-32.6268,-43.098,-39.177,-41.1181,-49.6765,-54.4824,-37.05,-36.8937,-34.72,-38.0993,-44.0462,-50.6741,-50.1365,-49.2173,-48.3494,-48.9984,-40.4472,-32.0403,-42.4033,-40.59,-47.3867,-35.7308,-41.2345,-46.1294,-41.6643,-36.6821,-46.0625,-27.6692,-44.5685,-58.971,-46.1082,-33.2182,-41.2393,-44.7642
-2584.86,0.971156,0.295886,4,15,0,2601.93,72.1593,37.3647,223.146,39.4728,140.02,76.01,62.8127,28.3386,69.3747,13.3282,102.026,155.689,37.8436,33.2646,79.3711,0.312073,0.0453579,0.188878,0.177245,0.270066,0.157552,0.386268,0.313931,0.1536,0.380765,0.167702,0.0644913,0.0630879,0.137626,0.324212,0.10547,-1.04479,1.20786,-33.6613,-42.8726,-40.5482,-52.5377,-41.9175,-40.3441,-54.9034,-42.0939,-39.8378,-50.0187,-51.9374,-45.4132,-35.1519,-42.8122,-46.0164,-44.8177,-36.8607,-34.1216,-42.606,-40.8573,-34.4459,-44.3412,-35.0415,-51.9205,-39.6574,-43.8852,-37.6227,-38.9614,-32.5515,-42.0654,-37.9199,-40.7039,-48.7763,-54.5869,-36.7976,-38.387,-35.4165,-37.5847,-44.1757,-50.3508,-50.1435,-51.8191,-48.2112,-52.6883,-40.4651,-31.8633,-42.8295,-39.9275,-47.0004,-33.781,-41.5755,-46.0222,-40.299,-36.768,-45.5821,-29.1499,-45.5766,-57.8355,-46.1794,-33.4031,-41.4589,-44.9815
-2584.74,0.801872,0.295886,4,15,0,2605.41,60.3693,35.4479,187.896,36.4408,123.473,81.1076,64.7996,20.6825,62.145,13.7491,88.8079,141.127,28.4665,33.4977,70.2406,0.338049,0.108242,0.220315,0.176278,0.252665,0.163765,0.129755,0.1712,0.243649,0.401484,0.422914,0.0520483,0.0433815,0.158664,0.464483,0.126058,-1.69635,0.591651,-35.5032,-41.5204,-42.8455,-52.2978,-43.0049,-40.8602,-56.0876,-42.5965,-39.2745,-50.1004,-50.4802,-46.1389,-35.1852,-40.5605,-46.3254,-44.0875,-37.0373,-34.6477,-43.0898,-41.0165,-34.3478,-45.4169,-35.4345,-48.4639,-38.2271,-44.4667,-38.1115,-39.4536,-32.1198,-43.0417,-39.3307,-41.2785,-49.0364,-54.6255,-37.3855,-37.1249,-35.4279,-38.3747,-44.331,-49.3452,-50.3135,-49.4132,-48.2631,-49.4291,-39.6163,-32.5776,-42.5963,-40.2958,-46.7574,-34.4128,-40.1078,-46.6016,-41.6588,-37.4796,-45.9645,-27.9117,-45.225,-56.7492,-46.1054,-34.0087,-41.8223,-44.5904
-2587.27,0.96216,0.295886,4,15,0,2601.96,64.8636,35.5015,217.641,40.2072,127.574,64.1402,52.9404,26.2148,61.5875,14.8178,90.6622,117.328,36.5956,28.2009,73.9084,0.272965,0.0761376,0.209509,0.0875306,0.278253,0.159376,0.317209,0.293232,0.09757,0.45517,0.0703269,0.0329503,0.0681086,0.0420642,0.22729,0.121476,-1.36363,0.891313,-34.0591,-42.0726,-41.5198,-52.1678,-41.6675,-40.2638,-55.2538,-42.6744,-40.8758,-50.4599,-54.1229,-45.3165,-35.8365,-42.9475,-45.9902,-43.6712,-36.7803,-34.1506,-42.8901,-41.4634,-34.3614,-45.363,-35.172,-50.8922,-40.2019,-44.7322,-38.1938,-37.9742,-32.77,-42.7824,-38.4761,-39.7372,-48.456,-54.0569,-36.0418,-38.249,-35.2771,-38.4968,-43.3817,-51.8261,-50.4978,-49.9981,-48.5915,-50.2754,-38.5359,-31.609,-43.3474,-40.4494,-49.0293,-32.8636,-40.9796,-46.9718,-41.2445,-35.8205,-45.1508,-27.5251,-45.1677,-58.7243,-46.1208,-33.6599,-41.0253,-44.0436
-2582.01,0.884536,0.295886,4,15,0,2602.26,64.0412,32.3441,201.2,39.8442,124.409,75.219,59.1647,21.3024,57.8004,17.7334,89.6989,125.604,29.8717,32.2748,85.1482,0.298277,0.161844,0.22816,0.146637,0.222451,0.107167,0.128941,0.245409,0.101046,0.335802,0.318007,0.152144,0.0615342,0.17114,0.438236,0.0522724,-1.93161,0.717549,-34.692,-41.0887,-42.9648,-51.6215,-42.314,-39.8595,-55.3554,-42.6348,-38.7697,-47.68,-50.3687,-45.8041,-34.8557,-41.5114,-45.3483,-43.8096,-36.6734,-35.1103,-43.2419,-40.8174,-34.9244,-45.7851,-35.0196,-49.1164,-39.0734,-44.3283,-37.6972,-38.9073,-32.8841,-43.359,-39.4061,-40.877,-48.8941,-54.7687,-37.2794,-37.6841,-34.7409,-38.3814,-44.2428,-51.2396,-51.7834,-48.7829,-48.1227,-48.4535,-40.5949,-32.2823,-42.8892,-40.77,-47.3494,-35.7313,-40.8987,-45.3001,-42.3379,-37.4811,-46.3836,-27.6209,-44.8312,-57.9443,-47.0228,-33.8324,-41.2385,-44.3965
