# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1442902118
# output
#   file = output_cal_g_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2600.86,0.965533,0.419165,3,7,0,2608.89,51.9508,26.2063,153.169,32.4769,109.188,66.0148,51.4644,20.2416,53.4883,14.7378,72.4733,73.4312,25.4113,29.0889,46.4597,0.218934,0.211755,-35.699,-42.3597,-43.2489,-50.8643,-42.4105,-40.0977,-55.7632,-43.6073,-41.2547,-46.0846,-53.2917,-46.3306,-35.8488,-43.423,-45.3813,-43.2596,-36.8564,-35.6035,-44.9635,-41.5051,-35.2103,-45.8993,-34.5024,-50.7844,-39.1082,-45.0209,-37.584,-37.9663,-31.5536,-42.9821,-40.0607,-40.2902,-49.2031,-54.6773,-36.7245,-38.4438,-34.8643,-39.3119,-43.8997,-54.1615,-50.5557,-50.7296,-50.5628,-50.6631,-38.1012,-32.4096,-43.6937,-41.2238,-48.2639,-33.569,-40.753,-44.9246,-41.2077,-36.4148,-46.8194,-28.5878,-45.6711,-57.6292,-47.1219,-34.1096,-41.8824,-45.9202
-2599.12,0.997449,0.419165,3,7,0,2607.21,55.1813,27.764,157.636,34.3787,107.109,69.1713,52.6385,16.4082,49.1121,16.1948,78.928,80.9147,26.7711,24.4847,55.4303,0.225825,0.19743,-34.6522,-42.2264,-42.3627,-50.6395,-41.7641,-40.1566,-55.5555,-43.5223,-41.2875,-45.7571,-53.3627,-45.9883,-35.9394,-43.6528,-45.4978,-43.2032,-37.1913,-36.1129,-44.9043,-40.9064,-35.6441,-45.8066,-34.6844,-50.9718,-39.6715,-44.3999,-37.4196,-38.3488,-32.507,-43.0915,-39.6111,-39.5675,-48.885,-54.746,-37.3097,-38.2685,-34.9031,-39.2658,-44.1508,-53.8389,-50.9173,-50.6782,-50.5647,-49.6078,-39.1631,-33.1585,-43.4594,-41.1784,-47.2831,-35.2388,-41.8467,-44.1986,-41.3404,-36.9325,-47.4934,-28.2666,-44.8118,-56.8767,-47.364,-33.747,-41.8418,-45.5952
-2599.64,0.963721,0.419165,3,15,0,2606.23,51.7514,32.7044,165.967,35.576,103.264,65.9437,47.1639,16.1106,60.8487,15.8771,77.2551,92.0345,23.8421,27.5552,106.098,0.261071,0.21745,-34.7997,-42.6814,-41.5649,-51.0518,-41.5204,-40.4572,-54.9243,-43.2454,-42.5489,-46.6767,-52.8489,-45.9874,-35.4054,-43.1228,-45.718,-43.4625,-37.2832,-35.6895,-45.0463,-42.1931,-35.2397,-45.6736,-34.8622,-52.9537,-38.9433,-46.1864,-37.8476,-38.6072,-32.0458,-43.6169,-39.6349,-39.8197,-48.5329,-54.8994,-36.8499,-37.2205,-35.5516,-38.7663,-43.9552,-53.3659,-51.9014,-50.0374,-50.0651,-50.5014,-37.9639,-32.9296,-42.6813,-41.6239,-48.0748,-34.0815,-42.4914,-44.6476,-41.3239,-36.7917,-47.8444,-27.4678,-45.3688,-56.9693,-47.5856,-33.1236,-42.095,-44.3671
-2600.06,0.938516,0.419165,3,7,0,2608.42,47.88,26.1333,178.305,35.037,91.3874,73.3314,53.6364,19.0186,52.9711,18.6907,71.5309,82.8511,32.2992,29.9272,47.1129,0.234793,0.214134,-34.8456,-42.8299,-43.3011,-50.6681,-42.5742,-39.5567,-55.7794,-43.9065,-40.7066,-46.2786,-52.6423,-45.5632,-35.8527,-44.22,-44.8062,-43.4841,-37.201,-36.3947,-44.9974,-40.7142,-35.5724,-46.5122,-35.0054,-51.3364,-39.2761,-43.8405,-37.2773,-38.1143,-32.5302,-42.8565,-39.0827,-40.3665,-48.7187,-55.1409,-37.1908,-38.1803,-35.0271,-39.4244,-44.4705,-52.9795,-51.0048,-50.6036,-50.0597,-50.3466,-38.4318,-32.6771,-44.0872,-41.2486,-46.9165,-35.055,-41.4955,-44.5278,-40.6106,-37.1854,-47.5854,-28.3391,-45.2914,-57.4676,-46.8596,-34.4239,-41.8583,-45.396
-2599.19,0.971876,0.419165,3,7,0,2605.81,55.1534,30.2508,162.623,40.1609,104.565,64.9232,50.1237,15.865,58.5444,16.8023,69.6832,89.7284,17.9318,27.7642,89.6348,0.24372,0.195663,-34.735,-42.0943,-42.0466,-50.7453,-41.7193,-40.5037,-55.4333,-43.403,-41.8214,-47.3228,-52.6825,-45.9105,-35.3154,-42.5555,-45.7204,-43.6164,-37.3593,-35.7235,-45.0861,-41.6777,-35.5365,-46.1879,-35.1154,-51.9226,-39.2082,-45.6778,-37.5256,-38.5978,-32.4226,-43.3479,-39.8968,-39.9266,-48.5242,-55.2901,-36.874,-37.506,-35.1592,-38.9102,-43.5043,-52.9794,-51.6059,-50.146,-50.1081,-50.3976,-38.1256,-32.8484,-43.2056,-41.8699,-48.1712,-34.5744,-42.2251,-44.4075,-41.4224,-36.6076,-47.5153,-27.2874,-44.8896,-57.1891,-47.8604,-33.4512,-41.6294,-44.7033
-2601.53,0.922739,0.419165,3,7,0,2605.68,56.6394,29.9914,159.819,36.9957,106.612,77.0797,48.0322,17.6482,56.4945,18.5621,67.6969,91.9868,17.1498,29.4638,85.2295,0.232328,0.185914,-34.3503,-41.4983,-41.7936,-50.5184,-41.9138,-41.2088,-55.4188,-43.1915,-41.9161,-47.6988,-52.8867,-45.5867,-35.7254,-42.5097,-45.4526,-43.7245,-37.5601,-36.0329,-45.2834,-40.6619,-35.8096,-46.2754,-35.4482,-51.6865,-38.8864,-44.6787,-36.9991,-39.1173,-32.2905,-42.7202,-39.1504,-40.1732,-47.8943,-55.2354,-37.157,-37.9137,-35.0789,-39.1403,-44.0161,-52.4067,-51.3193,-51.6772,-50.7985,-51.4612,-38.9212,-33.3546,-44.0858,-41.6731,-46.8453,-35.4977,-42.053,-44.3017,-40.5354,-37.0744,-47.9593,-28.19,-44.7498,-56.3632,-47.4918,-33.9506,-41.9759,-44.9378
-2599.8,0.925722,0.419165,3,7,0,2610.61,51.7835,29.7323,189.617,38.053,103.199,67.0493,53.7701,19.557,57.4347,10.4811,92.8367,92.5539,33.2138,28.6667,67.7285,0.255245,0.219503,-35.3684,-43.9693,-42.6191,-51.5306,-42.0344,-39.4092,-55.06,-43.6786,-41.43,-45.9853,-53.2302,-46.2446,-35.7532,-44.7284,-45.306,-43.4461,-36.2285,-35.7935,-44.3833,-41.8016,-35.2142,-45.1154,-34.3924,-53.2319,-39.9907,-45.2371,-37.4568,-37.9108,-32.6241,-43.3446,-39.7841,-39.7361,-49.4206,-54.5274,-36.6885,-37.9785,-34.8284,-38.6362,-44.0652,-54.5311,-51.584,-48.9414,-49.4163,-49.0132,-38.6055,-32.4338,-42.655,-40.7767,-48.3705,-34.9294,-42.6224,-44.1335,-41.5817,-36.6072,-47.4562,-28.0109,-45.4967,-59.0256,-47.6208,-32.7795,-41.3133,-44.7414
-2600.98,0.954827,0.419165,3,15,0,2606.77,52.3533,30.6946,146.69,39.9237,107.329,72.2918,47.9207,17.3482,57.3238,19.004,84.1275,86.5788,28.389,27.7902,76.4141,0.272378,0.222241,-34.9152,-41.8781,-40.9809,-51.854,-41.9136,-40.9895,-55.4336,-42.9004,-42.2002,-45.3454,-53.2502,-45.917,-35.7021,-42.4302,-45.2966,-42.9567,-37.8497,-35.7327,-45.1615,-41.7385,-35.383,-45.4278,-34.9248,-52.3542,-39.8135,-45.5449,-37.7735,-38.3092,-31.8843,-43.6269,-39.3675,-39.9939,-49.0302,-54.3897,-36.9469,-37.9965,-35.3891,-39.0826,-43.9564,-53.8347,-51.9188,-50.9489,-49.9468,-51.0291,-37.8302,-33.1747,-42.6048,-41.6994,-48.167,-34.5977,-42.5938,-44.7809,-41.1451,-36.641,-47.5482,-27.9132,-45.0943,-56.7566,-47.1626,-33.6604,-42.5143,-45.2945
-2601.91,0.985538,0.419165,3,7,0,2608.71,48.7462,31.0862,197.521,38.3272,97.842,75.9462,51.5574,21.0127,58.3998,19.5684,71.8107,100.813,23.9474,25.8265,83.6778,0.235565,0.202819,-34.2893,-42.9499,-42.4236,-50.7124,-41.681,-39.9617,-55.059,-43.7801,-41.5146,-47.8895,-53.1156,-45.3557,-35.9997,-45.7886,-44.9283,-43.7756,-37.233,-36.326,-44.8228,-40.9007,-35.9879,-46.4717,-35.1504,-53.9568,-38.9687,-44.4682,-37.0346,-38.59,-32.7972,-42.4844,-39.1614,-39.4355,-47.8158,-55.4677,-37.1281,-37.6548,-34.8507,-38.8936,-44.186,-52.7965,-51.0952,-50.4912,-50.357,-50.0329,-38.8364,-32.9225,-44.0114,-41.4371,-47.001,-36.0738,-42.8063,-43.4118,-40.5058,-37.2384,-48.1491,-28.1562,-44.6403,-57.086,-47.5758,-33.8908,-41.2117,-44.3203
-2601.63,1,0.419165,3,7,0,2606.11,57.102,30.5667,160.874,38.4249,111.702,71.1343,58.6091,15.6332,61.5143,13.089,94.5567,86.5881,26.8484,31.7697,54.6896,0.288531,0.217619,-35.2804,-42.8192,-41.6144,-50.9846,-42.364,-40.6416,-55.9294,-43.2974,-41.3076,-45.3329,-53.1295,-46.0053,-35.3102,-41.8678,-45.5408,-42.9714,-37.2386,-35.4203,-45.1427,-41.9498,-34.6982,-44.9785,-34.6584,-51.4413,-39.9436,-46.0084,-37.698,-38.2781,-32.5332,-43.9103,-39.6091,-40.2786,-50.0493,-54.3511,-36.6424,-37.8715,-35.3313,-38.8005,-43.834,-54.7496,-53.3507,-50.1852,-49.274,-50.7953,-38.7203,-32.7906,-41.9532,-41.4732,-48.7827,-33.8999,-42.0187,-45.3029,-41.4499,-36.3093,-47.246,-27.7434,-45.6319,-58.5058,-47.2733,-32.7534,-42.1795,-45.4541
-2601.48,0.86981,0.419165,3,7,0,2611.94,58.0213,30.4215,202.276,39.0701,101.578,76.6299,53.9548,23.2433,59.1608,18.5737,75.3962,104.847,24.8558,30.9729,60.5465,0.248836,0.205026,-34.7624,-42.8628,-42.7253,-50.9771,-41.9916,-39.5712,-55.2362,-43.457,-40.6643,-47.5768,-52.6876,-45.1962,-35.3765,-44.7231,-45.0238,-43.959,-36.6845,-36.3159,-44.3276,-40.8229,-35.8426,-46.0341,-35.3155,-53.6385,-39.6606,-44.4056,-36.8678,-38.5963,-33.1457,-42.3345,-38.9555,-39.8965,-48.4805,-55.309,-36.8924,-38.6805,-34.8413,-38.7501,-44.1448,-53.1045,-51.5614,-50.0427,-49.6902,-49.9137,-39.0628,-32.9059,-44.0713,-41.0602,-46.8678,-36.1834,-43.3996,-43.464,-40.6613,-37.2796,-48.277,-28.4866,-44.9127,-57.9576,-48.0223,-33.6786,-41.0849,-44.5565
-2603.44,0.970137,0.419165,3,7,0,2611.02,58.196,34.9124,192.357,45.2924,124.236,88.0203,58.7153,17.1418,65.9514,13.9841,103.142,99.6534,29.9238,33.1791,64.8347,0.294972,0.189448,-34.7218,-42.7239,-40.9817,-50.8319,-42.0535,-41.0048,-55.4825,-43.1281,-41.4607,-46.2936,-53.7288,-45.4689,-35.884,-43.0955,-44.5937,-42.9406,-37.1968,-35.7709,-45.0985,-41.2314,-35.3481,-44.8892,-35.5412,-52.1736,-40.5505,-45.3829,-36.8139,-38.55,-34.1382,-43.5903,-38.9538,-39.8724,-49.4899,-54.3309,-36.7413,-37.9374,-35.0794,-38.814,-44.0563,-54.339,-54.2166,-50.6177,-49.2125,-50.9401,-39.5434,-33.1887,-41.9125,-41.4424,-48.6272,-36.357,-41.9174,-44.8576,-41.0881,-36.8454,-47.1648,-27.7758,-45.3038,-58.4684,-46.6126,-32.5461,-41.8014,-44.8693
-2605.95,0.941637,0.419165,3,7,0,2613.2,59.1896,34.4559,186.997,43.341,120.505,87.9121,59.0141,17.2862,67.9289,11.818,108.614,101.296,25.5803,30.763,51.0498,0.308881,0.192074,-34.6111,-43.113,-40.854,-50.5654,-42.4151,-41.3995,-56.0231,-43.4725,-41.4654,-46.1387,-54.2636,-45.6852,-35.9526,-42.8411,-45.0113,-42.6897,-37.3512,-35.5314,-45.3593,-41.3723,-34.9462,-44.549,-35.1263,-52.2582,-40.4987,-45.6344,-37.0219,-38.6963,-33.647,-43.6616,-39.0552,-39.7199,-49.9277,-54.2135,-36.6144,-37.9117,-35.0321,-38.6168,-44.0056,-54.8161,-54.7089,-50.7723,-49.1081,-50.9928,-39.6382,-33.0567,-41.4986,-41.6059,-48.5212,-35.9158,-42.2182,-44.7306,-40.8265,-36.5973,-47.3673,-27.8509,-45.0592,-58.9686,-46.9444,-32.2013,-41.7565,-45.2518
-2601.3,0.867119,0.419165,3,7,0,2614.86,56.049,30.3603,195.308,41.1562,107.843,69.9587,56.1655,22.3723,63.482,11.5171,73.6472,103.264,26.8515,29.3345,88.2259,0.253452,0.215663,-35.3202,-43.8381,-42.3196,-51.7492,-42.1769,-39.9595,-54.7283,-43.4293,-41.9094,-47.9897,-52.9689,-46.0564,-35.6061,-44.4353,-45.5284,-44.3631,-36.2446,-35.8493,-44.2673,-41.6056,-35.5866,-45.2871,-34.9885,-54.37,-39.0387,-45.1163,-37.3819,-38.0487,-32.6315,-42.6897,-39.6483,-39.8007,-48.6188,-55.1648,-36.6057,-37.8583,-34.8456,-38.5454,-43.6322,-53.0163,-51.4596,-49.4718,-49.297,-50.2899,-38.1598,-32.4958,-43.0524,-40.8411,-48.2049,-34.9851,-43.154,-43.6988,-41.2642,-36.7979,-47.8093,-28.1562,-45.1997,-58.368,-48.319,-32.9782,-41.1957,-44.3018
-2601.8,0.953362,0.419165,3,7,0,2609.59,54.9963,31.1342,187.75,37.544,114.939,76.2886,52.4886,16.3795,61.6363,18.4024,93.5497,87.5026,33.7074,28.1803,40.9881,0.275423,0.183994,-34.7596,-42.7581,-42.2802,-49.8425,-42.186,-39.9217,-56.0705,-43.6766,-40.4993,-45.4849,-53.6608,-45.7033,-35.7771,-43.625,-44.6392,-42.509,-37.3108,-35.8352,-45.205,-41.587,-35.2136,-45.6552,-35.1143,-50.7174,-40.411,-45.1485,-37.2539,-38.3694,-33.5258,-43.7233,-39.5068,-39.8826,-49.973,-54.3139,-36.8417,-38.1959,-35.1909,-39.1158,-44.4332,-54.221,-53.5036,-49.9665,-49.1773,-50.0084,-39.0044,-32.738,-42.281,-41.8085,-48.4195,-35.4406,-40.7378,-45.1429,-41.5086,-36.9928,-47.1077,-27.7145,-45.6177,-58.4189,-46.738,-33.2705,-41.703,-45.5572
