# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1216915248
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.132076
# Diagonal elements of inverse mass matrix:
# 0.101555, 0.0197581, 0.200602, 0.034223, 0.086861, 0.0214907, 0.0296408, 0.0331038, 0.0148628, 0.0343638, 0.0719434, 0.201021, 0.1164, 0.0178266, 0.215551, 0.587387, 0.194678, 0.168142, 0.421602, 0.585486, 0.321035, 0.44562, 0.693535, 0.32565, 0.308648, 1.24775, 0.173047, 1.04918, 1.20761, 1.3917, 1.13048, 0.194091, 0.571992, 0.276179, 0.264034, 0.178996, 0.298303, 0.0913555, 0.160508, 0.284603, 0.162859, 0.25177, 0.703041, 1.58474, 0.375813, 0.145168, 0.295013, 2.03908, 0.088015, 0.0795022
-2573.41,0.990722,0.132076,5,31,0,2598.85,90.3825,40.1841,260.6,36.6101,126.002,81.6299,56.7338,32.0474,56.1914,18.6643,163.192,210.063,21.8145,28.1647,37.8027,0.0522658,0.0829608,0.175645,0.0667586,0.146622,0.109827,0.2283,0.0869443,0.20499,0.0779466,0.0636289,0.0782108,0.109424,0.0921359,0.28897,-1.76163,0.58147,-1.52181,-2.90912,-1.97704,-4.95394,-1.96295,-3.99318,-2.06803,-0.0127144,-4.33332,-1.25671,-0.321216,-0.199237,-4.28129,-4.49453,-3.37796,2.23756,-2.60783,1.62202,0.218316,0.0545236,0.138478,0.00705556,0.140443,0.018441,0.126435,0.987366,0.0131239,0.28459,0.725267,0.819356,0.0138249,0.0111699,0.0341168,-33.3516,-43.0147,-41.5572,-49.7005,-41.9436,-39.5107,-55.08,-42.8444,-39.1389,-48.3388,-52.3437,-45.8747,-34.9275,-44.5179,-44.6482,-42.1834,-36.5657,-33.6858,-44.2021,-38.4504,-34.1877,-44.3385,-33.243,-52.4609,-40.9905,-43.2383,-36.4147,-37.4317,-32.7971,-42.6384,-37.1316,-39.235,-48.8901,-54.6313,-35.9462,-38.6365,-34.2004,-37.4423,-43.0066,-51.4546,-50.3593,-50.0698,-50.2091,-49.6481,-36.8972,-31.7836,-43.4175,-40.2997,-45.8662,-34.3013,-41.8012,-44.7772,-41.453,-35.4944,-45.9742,-27.4658,-44.6259,-56.0532,-48.2605,-33.0421,-40.6921,-46.8975
-2566.47,0.913463,0.132076,5,31,0,2593.04,62.1947,45.4371,267.191,41.9024,127.387,81.7281,56.0701,35.704,44.7604,13.6463,129.496,214.899,41.9721,38.4049,102.732,0.0907972,0.145565,0.101075,0.119158,0.147886,0.153306,0.205691,0.124017,0.153493,0.150237,0.0604731,0.0650247,0.0870292,0.189233,0.0559525,-1.95953,0.470619,-3.60294,-2.07767,-1.81747,-3.45649,-2.45603,-3.33421,-3.03643,-0.0404873,-5.6304,-3.75299,-1.79396,-0.0859619,-1.60785,-3.39749,-1.34079,2.05672,-2.90083,1.66964,0.0272436,0.125222,0.162437,0.0315402,0.0857748,0.0356428,0.0480061,0.960321,0.00358716,0.0234474,0.1663,0.917629,0.200318,0.0334571,0.26164,-34.6725,-41.2608,-40.9637,-50.6868,-41.7663,-40.4093,-54.5191,-41.7472,-38.9457,-50.5086,-52.2153,-45.7857,-34.4628,-42.3104,-45.3196,-43.2753,-36.1606,-33.6673,-43.4442,-39.981,-33.8324,-44.5648,-34.7322,-51.1042,-39.426,-43.5937,-36.7038,-38.0632,-33.9368,-43.4133,-37.9359,-39.984,-49.0258,-54.0183,-35.733,-37.3911,-34.6207,-37.4045,-43.452,-51.1546,-49.3131,-49.6925,-49.0667,-48.8379,-38.717,-31.8787,-43.019,-40.1643,-45.3787,-33.7525,-40.4219,-45.2673,-41.255,-36.2613,-46.0733,-28.3842,-46.162,-57.6722,-47.0686,-33.4847,-40.596,-44.3815
-2565.34,0.914343,0.132076,5,31,0,2596.59,72.7194,33.0023,213.892,39.6674,96.3454,80.468,44.5707,29.6081,51.9866,14.6674,132.487,204.848,26.4235,29.922,133.247,0.105442,0.114716,0.125851,0.150036,0.0710373,0.104023,0.0747498,0.137294,0.102946,0.105798,0.12062,0.0625821,0.0944906,0.158627,0.0861723,-1.96178,0.389495,-2.2175,-3.21921,-2.09685,-4.63096,-4.31831,-3.38267,-4.53306,-0.118639,-5.09989,-3.96899,-0.595214,-0.00285886,-4.22258,-4.03304,-2.51721,2.02768,-2.64139,1.65526,0.108881,0.0399868,0.122843,0.00974542,0.0133224,0.0339566,0.0107478,0.888129,0.00609743,0.0188925,0.551445,0.997145,0.0146608,0.0177204,0.0806841,-34.289,-41.2195,-40.769,-51.1792,-41.7358,-39.993,-53.9369,-41.3857,-40.3386,-47.878,-51.4677,-47.5466,-34.7373,-41.8008,-45.5457,-43.4579,-36.4623,-34.2594,-44.6583,-39.3826,-34.2815,-44.4781,-33.794,-50.2199,-38.7565,-43.4784,-37.4455,-37.706,-32.2757,-43.1001,-38.8474,-40.1165,-48.5518,-54.4548,-36.6299,-36.8532,-34.4714,-38.0849,-42.9784,-50.0239,-48.069,-49.9156,-49.7485,-49.3873,-36.4893,-31.9152,-42.6202,-41.0476,-45.715,-34.0375,-40.5675,-44.9595,-42.0288,-35.9389,-46.0137,-27.7666,-45.2644,-56.8427,-48.8309,-33.7328,-41.3132,-46.6207
-2559.52,0.979571,0.132076,5,31,0,2584.76,82.6588,42.8552,245.398,36.0869,170.243,75.3495,63.6471,33.3826,47.9278,13.9069,119.725,173.919,34.9675,32.3759,48.2472,0.11142,0.140381,0.132778,0.0935667,0.0915329,0.144068,0.177171,0.0822671,0.144069,0.1305,0.165365,0.0913767,0.123886,0.121722,0.145198,-1.95743,0.274332,-1.11967,-2.07949,-1.72463,-4.60915,-1.46974,-3.93166,-2.39446,-0.312585,-4.96359,-3.39273,-0.0964419,-0.294845,-3.13377,-3.48906,-4.41312,2.22223,-2.29337,1.9231,0.326387,0.124994,0.178238,0.00996029,0.229986,0.019611,0.0912223,0.731553,0.0069878,0.0336169,0.908063,0.744647,0.0435535,0.0305296,0.0121173,-34.0324,-42.217,-41.1421,-50.8317,-42.3129,-40.6452,-54.9734,-41.9368,-40.0199,-47.8973,-52.1146,-46.1406,-35.1978,-43.6318,-44.8841,-44.0977,-36.933,-33.755,-44.0796,-38.8917,-34.4167,-44.5246,-33.9687,-51.2041,-39.948,-43.1738,-36.6499,-37.2586,-34.1639,-43.063,-37.4734,-39.2781,-48.5357,-54.122,-36.0289,-38.8084,-35.005,-37.6148,-42.7669,-51.5899,-49.2461,-50.655,-50.1649,-50.1209,-36.7547,-32.1694,-42.8683,-40.1833,-45.2045,-32.8093,-40.2636,-44.612,-41.2588,-35.7606,-45.639,-27.8577,-45.2734,-56.9513,-46.8966,-33.7861,-41.0943,-45.4049
-2570.55,0.857408,0.132076,5,31,0,2590.01,44.784,33.1139,206.674,40.8003,142.263,79.086,52.9783,27.4814,52.7444,22.2294,165.05,199.162,14.9463,29.8096,68.087,0.134654,0.140013,0.139429,0.178749,0.113546,0.144498,0.105401,0.119823,0.246648,0.236925,0.0592474,0.0813615,0.154401,0.099125,0.091393,-1.86874,0.434867,-4.49512,-3.78376,-2.9735,-3.76984,-1.19323,-4.25577,-3.86195,-0.20407,-3.81389,-1.07287,-0.023905,-0.328399,-4.05721,-4.87878,-2.28902,2.06724,-2.77639,1.38885,0.0111633,0.022737,0.0511242,0.0230558,0.30324,0.0141822,0.0210269,0.815405,0.0220621,0.342027,0.976378,0.720076,0.0172971,0.00760626,0.101366,-33.0662,-41.0016,-40.3255,-50.1358,-41.4931,-40.4359,-55.1453,-42.6277,-38.3341,-47.003,-50.9008,-45.5543,-33.8784,-43.319,-44.8506,-41.9678,-37.2965,-34.6997,-44.9971,-38.9407,-34.8093,-44.9137,-33.0461,-52.0025,-39.6018,-44.19,-36.7629,-38.4008,-31.2285,-42.8926,-37.3669,-39.8656,-47.7116,-54.7653,-36.9717,-37.3234,-34.117,-38.0605,-43.3175,-51.5517,-50.8271,-51.4905,-50.348,-50.4287,-38.8302,-31.7978,-44.1606,-41.1133,-44.9783,-33.6994,-42.1305,-44.7653,-40.9014,-35.3566,-47.3671,-28.399,-44.5917,-56.5152,-48.1806,-33.1863,-41.5884,-46.1547
-2563.71,0.995584,0.132076,5,31,0,2589.48,87.8934,41.3621,240.213,34.2681,127.53,75.8064,61.801,29.7109,58.2668,14.8026,123.41,203.612,27.8756,33.3579,110.631,0.0767496,0.100391,0.0973735,0.0775034,0.122224,0.129572,0.212372,0.0837775,0.208915,0.131458,0.0968704,0.0514311,0.0640258,0.129407,0.08038,-1.98022,0.438153,-1.19952,-2.13757,-2.09868,-4.32981,-2.72207,-3.51206,-1.76477,-1.16588,-3.20545,-2.59403,-0.011617,-0.439685,-3.5947,-2.63321,-2.14665,2.54953,-2.55922,1.93723,0.30134,0.117941,0.122619,0.0131701,0.0657383,0.0298355,0.171226,0.31165,0.0405406,0.0747186,0.98845,0.64424,0.0274688,0.0718474,0.116875,-33.8127,-42.2623,-41.3032,-50.6474,-41.2463,-40.3948,-54.0326,-41.7687,-39.2397,-48.3492,-51.7694,-46.4858,-34.8974,-44.6827,-44.7049,-44.7994,-36.5878,-34.0436,-43.8289,-38.1944,-34.6952,-44.8255,-34.4334,-50.2543,-39.6838,-43.0653,-36.7622,-38.1303,-33.8506,-42.3852,-37.5089,-39.7597,-48.3251,-54.4912,-36.6035,-38.3951,-34.9583,-37.4606,-42.9508,-49.5718,-47.9321,-50.4714,-49.5479,-50.9315,-37.4645,-32.4154,-43.7674,-39.6965,-44.9138,-34.1046,-40.1852,-44.908,-41.2753,-36.041,-45.4998,-27.9243,-45.0921,-56.4209,-47.2895,-34.0349,-41.0333,-45.5984
