# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kb_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762960
# output
#   file = output_cal_pl_Ka_Kb_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,log_b.1,log_b.2,log_b.3,log_b.4,log_b.5,log_b.6,log_b.7,log_b.8,log_b.9,log_b.10,log_b.11,log_b.12,log_b.13,log_b.14,log_b.15,mu_a,sigma_a,mu_b,sigma_b,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,b.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.0683523
# Diagonal elements of inverse mass matrix:
# 0.0917608, 0.0124751, 0.265495, 0.0464729, 0.18354, 0.0158447, 0.0279536, 0.0379968, 0.0182589, 0.0623942, 0.0321445, 0.180281, 0.156458, 0.0206922, 0.158916, 0.342644, 0.192378, 0.146867, 0.402703, 0.432336, 0.193579, 0.296614, 0.581271, 0.318618, 0.504894, 0.267235, 0.159962, 0.491714, 0.614334, 0.495343, 2.1871, 0.098605, 0.58131, 0.115249, 0.139337, 0.385327, 0.922956, 0.116786, 0.322317, 0.690557, 0.230596, 0.683233, 0.817407, 1.38943, 0.662836, 0.440943, 0.438885, 1.32648, 1.08095, 1.25898, 1.29724, 1.47011, 1.37842, 1.24828, 1.13644, 2.33253, 1.2231, 1.16649, 1.39516, 0.902352, 1.26114, 1.10698, 0.13344, 0.078677, 0.92055, 1.07767
-2572.43,0.997986,0.0683523,6,63,0,2611.92,48.8083,35.58,268.42,39.4487,134.202,81.3367,60.3789,24.8356,56.672,16.1245,127.679,223.326,23.6883,33.2739,82.51,0.289968,0.167228,0.244696,0.237425,0.167434,0.103674,0.386865,0.110595,0.416269,0.473523,0.0515182,0.0403902,0.0833162,0.137345,0.0116426,-1.91826,0.842859,-2.94561,-2.47709,-0.316517,-2.07299,-1.50828,-2.95672,-1.55825,-2.33967,-2.68883,-2.74948,-0.307721,-0.422959,-2.78274,-2.99146,-2.19766,1.11176,0.989127,1.04927,1.03278,0.971512,1.01485,1.03379,0.913302,1.05189,0.967081,1.08208,1.06925,0.919121,0.893871,0.96427,-1.80139,0.738384,1.00243,0.0849375,0.0525701,0.0839876,0.728683,0.125809,0.221291,0.0519891,0.210504,0.0963598,0.0679602,0.063961,0.73512,0.655106,0.0618685,0.050214,0.111063,3.0397,2.68889,2.85556,2.80886,2.64194,2.75894,2.8117,2.49254,2.86307,2.63026,2.9508,2.9132,2.50708,2.44458,2.62287,-34.0444,-42.9795,-40.2385,-51.5534,-41.5288,-39.8643,-54.1899,-41.9121,-37.7841,-51.7378,-51.5696,-46.3176,-34.6693,-44.4841,-45.6323,-45.0607,-36.473,-34.1519,-43.7282,-38.7503,-34.4648,-44.6668,-34.0448,-51.3811,-38.7361,-43.2218,-36.9328,-38.6332,-31.0113,-42.6819,-37.3438,-39.9855,-48.6611,-56.5523,-36.9898,-37.1877,-34.8197,-37.6413,-43.5882,-49.872,-49.691,-49.4703,-48.5021,-50.569,-40.3454,-31.8835,-44.6212,-39.8308,-45.1745,-33.3692,-40.0771,-45.8223,-40.8345,-36.5543,-46.0026,-27.8683,-44.7285,-55.7615,-47.5619,-34.0934,-41.3084,-45.0452
-2563.88,0.810216,0.0683523,6,63,0,2597.82,84.7001,35.6945,247.629,34.1572,97.2346,71.4954,46.3691,25.3661,58.6029,14.0546,143.813,217.383,26.5015,31.2606,98.1262,0.0761869,0.108275,0.167153,0.107044,0.0344333,0.0833498,0.107884,0.124677,0.369464,0.0922112,0.0569295,0.0448231,0.254223,0.491769,0.156209,-1.79205,1.33427,-1.61094,-2.40855,-0.847937,-4.06424,-3.35667,-3.41735,-3.09296,-1.62377,-2.2804,-2.27923,-0.327834,-0.0461512,-0.774297,-0.999035,-1.93441,0.824531,0.859508,0.93567,0.85413,0.88303,0.936854,0.908061,0.969732,0.902162,0.887711,0.858025,0.934816,0.862908,0.908082,0.921056,-1.40326,2.03083,0.892389,0.0436253,0.1997,0.0899452,0.428298,0.017176,0.034851,0.0327994,0.0453676,0.197155,0.102243,0.102363,0.720483,0.954898,0.461028,0.368235,0.14451,2.28081,2.362,2.54892,2.34933,2.41822,2.55194,2.47951,2.63724,2.46493,2.42956,2.3585,2.54674,2.37004,2.47956,2.51194,-32.3959,-41.9789,-40.1855,-51.1226,-42.472,-40.6346,-54.5813,-41.5708,-40.1684,-48.9193,-51.4645,-46.0893,-34.5817,-41.7944,-46.1184,-43.4127,-37.0463,-34.163,-44.0238,-38.4977,-33.9689,-44.0998,-33.8209,-49.0296,-39.0914,-43.1282,-37.063,-38.6587,-33.0764,-42.5957,-37.9148,-40.2375,-48.6095,-55.2913,-36.4025,-37.8744,-34.3858,-37.6226,-43.6946,-49.19,-48.1813,-49.9943,-49.1413,-49.6224,-38.5501,-32.2753,-43.8344,-40.3644,-45.2108,-33.3919,-41.4663,-45.6278,-41.8847,-36.6357,-46.7245,-28.6434,-44.6367,-55.2742,-47.5903,-33.5811,-41.3596,-45.3841
-2568.78,0.54384,0.0683523,6,127,0,2599.65,61.9267,36.8477,217.142,40.3324,154.39,83.866,62.3259,31.8433,57.5103,12.5017,120.14,180.674,67.5193,46.3175,52.1051,0.137359,0.240953,0.298708,0.179723,0.0761951,0.125912,0.200191,0.105784,0.289124,0.106915,0.0924184,0.0367823,0.0369615,0.262513,0.0793102,-1.72927,0.602003,-3.29624,-2.06115,-0.751201,-3.70121,-2.83733,-3.5642,-1.68289,-0.605272,-3.57197,-3.64019,-1.41203,-0.788236,-1.61858,-1.18301,-3.34325,0.850298,0.849907,0.811846,0.838389,0.804014,0.804023,0.840366,0.785104,0.783334,0.816813,0.825822,0.79,0.781801,0.803089,0.85949,-2.41299,1.00624,0.801577,0.0276299,0.0370219,0.127307,0.4718,0.0246937,0.0585816,0.0283195,0.185836,0.545926,0.0281006,0.0262474,0.243649,0.454646,0.198179,0.306354,0.035322,2.34034,2.33943,2.25206,2.31264,2.23449,2.23451,2.31721,2.19263,2.18876,2.26328,2.28376,2.2034,2.1854,2.23243,2.36195,-33.8595,-43.2092,-40.3434,-51.6553,-42.6901,-40.3217,-55.041,-41.4346,-38.8718,-48.2449,-51.5936,-46.551,-35.2497,-43.6516,-45.9225,-44.3971,-37.1001,-34.0889,-43.4768,-38.9969,-34.5999,-44.3933,-34.9292,-48.9916,-40.9191,-43.6518,-38.0927,-37.6506,-31.8174,-43.1829,-37.6745,-40.225,-49.4757,-54.2309,-36.422,-39.6068,-35.0867,-38.0283,-43.1125,-50.4404,-50.1766,-50.5058,-48.4367,-52.0612,-37.393,-32.593,-43.1027,-39.6582,-46.1674,-33.1382,-38.5593,-47.6595,-41.6163,-35.7562,-45.4836,-28.1666,-45.3455,-56.4239,-46.3665,-33.9941,-42.8598,-45.8972
-2563.03,0.946373,0.0683523,6,63,0,2596.23,91.392,36.5002,277.199,37.7577,125.584,73.718,53.3085,21.4478,64.0324,20.1817,135.29,206.265,19.5364,27.6072,96.0016,0.0561675,0.0703086,0.0817524,0.156463,0.0598282,0.152497,0.188291,0.125646,0.35479,0.280195,0.0808674,0.035845,0.362884,0.179774,0.178311,-1.75367,0.826703,-0.953309,-2.56581,-2.17001,-3.24719,-1.81474,-3.15326,-2.42601,-2.26089,-2.6027,-0.647425,-0.814218,-0.262079,-2.82163,-4.07409,-2.1179,0.903659,0.915569,0.749867,0.879884,0.86298,0.845797,0.876183,0.804643,0.893465,0.867593,0.828233,0.85642,0.895265,0.859803,0.897568,-2.39525,1.06936,0.832663,0.0568278,0.385464,0.0768566,0.114177,0.0388835,0.16288,0.0427126,0.0883891,0.104258,0.0740731,0.523392,0.442986,0.769451,0.0595091,0.0170077,0.120284,2.46862,2.4982,2.11672,2.41062,2.37021,2.32983,2.40172,2.2359,2.44358,2.38117,2.28927,2.35472,2.44798,2.3627,2.45363,-33.3341,-41.1199,-41.8313,-49.8199,-40.7831,-39.3738,-54.4855,-41.9659,-39.6121,-49.3412,-50.0118,-45.917,-34.1816,-43.758,-46.1459,-42.7104,-36.2362,-34.1929,-44.0608,-39.3235,-34.1499,-45.0689,-33.6162,-48.9679,-39.2409,-43.8608,-37.9735,-38.1979,-33.3639,-42.6641,-38.0252,-39.8031,-48.1532,-55.3805,-36.3852,-36.765,-34.5904,-37.9558,-43.8377,-50.8291,-50.8186,-49.4219,-49.6653,-49.453,-38.6498,-31.3645,-43.0101,-40.5405,-47.7388,-33.4726,-40.2553,-46.5295,-41.9402,-36.6206,-45.8742,-27.5155,-45.7538,-57.5137,-47.2967,-33.4439,-41.2266,-45.2168
-2559.54,0.977641,0.0683523,6,63,0,2599.76,65.7383,33.5759,275.261,34.2738,119.32,87.1721,58.6787,21.2052,65.2661,14.2902,159.559,231.385,33.136,44.9333,41.5926,0.0404655,0.0839567,0.0872551,0.129766,0.227673,0.131135,0.304096,0.165344,0.381116,0.267676,0.0702954,0.0590509,0.0347834,0.222547,0.181297,-1.86964,0.941866,-2.81163,-3.56415,-1.84071,-4.70492,-1.69056,-3.92388,-2.71366,-2.01253,-2.61329,-3.80075,-0.095999,-0.143052,-3.17601,-1.8192,-3.26,0.775622,0.774117,0.747665,0.770707,0.77118,0.761327,0.762309,0.756146,0.75556,0.762792,0.752756,0.753452,0.777668,0.768355,0.783574,-2.60037,1.41958,0.771405,0.0179353,0.0601071,0.0283212,0.158704,0.00905064,0.184417,0.0197642,0.0662936,0.13365,0.0732928,0.0223541,0.908465,0.866709,0.0417518,0.162155,0.0383882,2.17194,2.16868,2.11206,2.16129,2.16232,2.14112,2.14322,2.13005,2.1288,2.14425,2.12284,2.12432,2.17639,2.15622,2.18928,-33.6114,-41.3517,-41.0519,-50.9194,-42.6502,-40.6154,-54.8245,-41.0683,-38.7913,-49.8132,-51.2014,-46.0246,-34.2045,-42.6892,-44.9349,-44.247,-36.669,-34.3895,-43.903,-38.1415,-33.9468,-44.1622,-33.8846,-50.12,-39.8986,-42.8276,-36.1281,-38.325,-32.63,-42.6391,-36.756,-40.9172,-49.747,-54.5449,-36.3435,-37.7589,-34.8363,-37.8119,-43.5897,-50.0673,-49.5981,-50.4267,-48.3943,-52.102,-39.5143,-31.6845,-44.1939,-39.8985,-45.3248,-32.9482,-40.6863,-46.4465,-40.3281,-35.3763,-46.3291,-28.2815,-45.1332,-57.5553,-46.8524,-33.5195,-41.1631,-45.8626
-2567.57,0.666922,0.0683523,6,63,0,2595.45,99.4797,37.8051,276.938,30.2869,212.123,72.2086,64.103,22.7584,62.0302,13.7078,161.362,232.14,26.7005,29.0031,62.5636,0.0792643,0.170651,0.157431,0.0526013,0.0534873,0.0733429,0.182745,0.0717857,0.2734,0.213286,0.0259828,0.0342487,0.105602,0.284764,0.054177,-1.84941,0.987986,-0.786975,-2.15829,-1.58009,-4.88151,-0.560631,-4.20727,-2.41995,-1.43789,-3.78538,-1.61611,-0.143834,-0.0712133,-3.94687,-3.81634,-3.58084,0.751209,0.782923,0.746846,0.805569,0.785828,0.777555,0.778736,0.763734,0.784119,0.738182,0.750965,0.734524,0.781183,0.753425,0.776995,-2.56589,1.56109,0.768195,0.02709,0.45522,0.115523,0.205956,0.00758552,0.570849,0.0148869,0.0889262,0.237428,0.0227003,0.19867,0.866031,0.931263,0.0193151,0.0220082,0.0278522,2.11956,2.18786,2.11033,2.23797,2.19422,2.17614,2.17872,2.14628,2.19048,2.09213,2.11904,2.08449,2.18405,2.12426,2.17493,-33.5074,-43.1091,-41.6377,-49.045,-41.6499,-39.5788,-54.6716,-41.714,-38.215,-49.577,-49.8348,-46.602,-34.6531,-42.8322,-45.7626,-42.8041,-36.176,-33.6146,-43.8706,-38.51,-34.2198,-43.8635,-33.5343,-49.89,-39.5476,-42.7256,-37.9021,-37.8661,-33.2672,-43.0482,-38.0697,-39.7725,-49.1609,-54.7773,-36.4278,-37.2131,-34.2846,-37.5523,-43.5261,-48.8389,-50.406,-49.5929,-48.8241,-50.5755,-38.6591,-31.3987,-43.0129,-40.1861,-45.5324,-32.82,-38.9615,-46.469,-42.9838,-35.9613,-45.951,-28.155,-45.9777,-57.2407,-48.1227,-32.9763,-41.4825,-46.2666
