# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1205501277
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.147062
# Diagonal elements of inverse mass matrix:
# 0.0707585, 0.0157104, 0.246845, 0.0405424, 0.122276, 0.0218118, 0.0415355, 0.0430458, 0.0271329, 0.0511174, 0.0420628, 0.13851, 0.0889581, 0.0176095, 0.197312, 0.438451, 0.308471, 0.28784, 0.352698, 0.22133, 0.314219, 0.31208, 0.23736, 0.511459, 0.433305, 0.282544, 0.111139, 0.597234, 0.443579, 0.500326, 1.51525, 0.144042, 0.437932, 0.118729, 0.162003, 0.288844, 0.362993, 0.108586, 0.190936, 0.627435, 0.198861, 0.615092, 1.10053, 2.14584, 0.534714, 0.221215, 0.292637, 1.74872, 0.0627593, 0.0758403
-2556.03,0.946627,0.147062,5,31,0,2580.54,99.1246,34.5623,256.421,30.9465,125.178,81.3032,62.645,15.8459,46.1721,15.2415,140.976,194.036,20.6605,32.0795,87.3949,0.12293,0.15448,0.154223,0.130118,0.122223,0.125227,0.154828,0.116432,0.15479,0.114227,0.116702,0.0928192,0.126426,0.123714,0.101184,-1.96763,0.149752,-0.500937,-3.01373,-1.8718,-5.06231,-3.46457,-3.17615,-2.98191,-3.62658,-5.09191,-3.47152,-0.524132,-0.759866,-3.16309,-3.0415,-2.70475,2.16998,-3.40875,1.17948,0.605963,0.0491081,0.153847,0.00633093,0.0312865,0.0417461,0.0506958,0.026607,0.00614629,0.0310697,0.592069,0.467729,0.0422951,0.0477632,0.0668873,-33.9587,-43.0103,-41.5702,-50.2749,-40.9545,-39.4406,-54.276,-42.4337,-39.0726,-48.9914,-51.6474,-46.2661,-34.7697,-44.3717,-45.317,-43.4924,-36.2379,-34.2843,-44.6606,-39.2685,-34.2123,-44.615,-33.7915,-52.1268,-39.1593,-44.0675,-36.5296,-38.1154,-33.2176,-43.4361,-38.024,-39.5425,-49.5019,-55.3929,-36.5105,-36.7683,-34.4189,-37.6652,-42.7782,-51.5007,-47.9818,-49.4156,-50.4566,-48.4696,-38.5454,-31.8055,-43.6548,-40.4781,-44.4467,-33.7425,-42.5013,-43.7569,-42.2591,-36.0946,-47.1384,-27.8618,-44.926,-57.7793,-49.5019,-32.6511,-40.5439,-45.5764
-2557.17,0.886309,0.147062,5,31,0,2582.41,102.394,33.3757,257.481,31.243,130.046,85.5352,59.4463,20.1346,46.7681,16.0645,146.789,180.367,22.0388,33.5313,67.1534,0.114404,0.115606,0.0899667,0.112401,0.106854,0.0995479,0.136345,0.142118,0.0810454,0.12836,0.108986,0.109014,0.116234,0.106667,0.112658,-1.98678,0.161972,-0.774119,-2.94908,-1.88702,-4.55099,-3.3847,-3.59584,-3.39244,-4.32914,-4.98426,-4.36999,-1.11708,-0.540731,-3.80652,-3.46718,-3.22765,2.20441,-3.24633,1.34705,0.46111,0.0523879,0.151523,0.0105567,0.0338877,0.0274376,0.0336267,0.0131788,0.00684482,0.0126513,0.327233,0.582323,0.0222253,0.031205,0.0396506,-34.6257,-41.5349,-41.1581,-50.0182,-41.4921,-40.3501,-54.5839,-41.8997,-39.9184,-48.0359,-51.9897,-46.8182,-35.1335,-44.1934,-45.0202,-42.7578,-36.3903,-34.0708,-45.0844,-38.7623,-33.7426,-44.3411,-33.4137,-51.95,-39.2819,-43.6963,-36.0933,-37.7522,-33.7743,-42.731,-38.0273,-39.9797,-49.2756,-54.3196,-36.0655,-37.3595,-33.9868,-37.5855,-43.0416,-52.2916,-47.5057,-50.3907,-50.8798,-49.1825,-39.1,-31.6222,-43.8585,-40.5788,-44.7661,-33.6514,-42.0362,-44.2351,-41.805,-35.6988,-47.3713,-29.3402,-45.5569,-58.2062,-49.2798,-34.0423,-40.8198,-46.5127
-2554.89,1,0.147062,5,31,0,2571.63,70.1929,39.4336,219.073,45.1364,139.972,80.2551,52.0454,30.109,54.3968,19.9035,110.125,167.782,29.4019,31.6887,87.1878,0.130348,0.161962,0.161098,0.171459,0.13131,0.141155,0.141965,0.141817,0.2441,0.129279,0.118907,0.103232,0.119968,0.17742,0.151014,-1.76201,0.287221,-3.16631,-2.03871,-3.46872,-3.08923,-2.55673,-4.379,-3.73746,-1.1394,-4.56667,-3.07622,-2.03791,-1.39363,-2.87118,-4.37913,-3.30785,2.0193,-2.26335,1.22285,0.0421587,0.130196,0.0311569,0.045537,0.0775582,0.0125378,0.0238144,0.320011,0.0103925,0.0461332,0.130301,0.248172,0.0566319,0.0125363,0.0365947,-33.9875,-41.7725,-40.4908,-50.662,-41.9598,-39.311,-54.7293,-42.8773,-40.0387,-48.6049,-50.6622,-45.5712,-34.8223,-46.7617,-45.281,-42.8955,-36.7371,-34.1366,-44.6428,-38.5969,-34.7606,-45.4148,-34.2923,-52.3696,-39.3044,-42.6687,-36.5431,-37.7653,-32.4429,-42.399,-37.3223,-39.7977,-48.3824,-54.4384,-36.2135,-37.9349,-34.4001,-37.7003,-43.1091,-51.6752,-49.3326,-51.0368,-49.4977,-50.7432,-37.7557,-31.8668,-44.0699,-40.665,-45.1958,-33.3362,-41.8243,-44.431,-41.0051,-36.0262,-47.1468,-28.7015,-44.6205,-57.6363,-48.3934,-33.8587,-41.3769,-45.2759
-2556.92,0.772539,0.147062,5,31,0,2582.68,66.5303,32.7932,230.143,41.4836,108.448,61.8397,50.5021,24.8817,41.6711,21.7328,123.722,185.34,33.7996,27.2966,59.167,0.112525,0.140306,0.127907,0.126776,0.0893295,0.119994,0.191696,0.125835,0.0736287,0.140678,0.0978578,0.0671073,0.136052,0.112875,0.110331,-1.97315,0.371204,-1.17655,-3.11543,-1.6547,-3.87063,-2.72285,-3.98683,-3.10332,-0.812151,-5.59103,-2.61662,-0.805923,-0.176369,-3.01315,-3.79054,-3.42365,2.07092,-2.99408,1.56254,0.308341,0.0443596,0.191149,0.0208452,0.0656873,0.0185584,0.0448998,0.443902,0.00373119,0.0730497,0.446675,0.838309,0.0491367,0.0225834,0.0325933,-33.7236,-41.3254,-41.302,-50.3214,-41.8579,-39.4591,-54.8755,-42.1348,-39.3438,-48.1269,-51.8441,-46.5694,-34.7044,-42.2001,-45.1013,-42.8207,-37.1293,-34.5518,-44.0809,-39.8934,-34.5056,-45.0814,-33.7417,-50.1799,-39.7777,-43.8018,-37.7108,-37.7754,-32.3541,-43.9622,-38.7369,-39.6585,-49.1356,-54.8203,-36.779,-37.4009,-35.0377,-38.5265,-43.5418,-50.6775,-48.2738,-48.9477,-49.5309,-48.3565,-36.7511,-31.4434,-42.3995,-41.1027,-45.435,-32.538,-39.9842,-45.1184,-42.1594,-36.0258,-46.1271,-27.4349,-45.9929,-56.4729,-47.8438,-33.905,-41.154,-46.3797
-2558.7,0.503481,0.147062,5,31,0,2585.05,90.5013,29.5277,207.531,34.1083,121.859,61.2318,53.7383,23.4467,48.478,16.6378,116.933,129.691,26.2166,26.8077,63.5971,0.101187,0.0918619,0.143221,0.109702,0.116501,0.0988242,0.120032,0.115168,0.198394,0.107653,0.0984559,0.0664996,0.102122,0.129324,0.116582,-1.98147,0.304796,-1.75678,-3.29982,-2.46871,-4.08148,-2.80611,-4.78058,-2.44061,-2.97466,-4.71119,-3.25557,-0.555416,-1.30001,-2.1669,-4.70094,-3.9729,2.11227,-2.40669,1.54721,0.172601,0.0368898,0.0846942,0.0168824,0.0604396,0.00839112,0.0871081,0.0510649,0.00899407,0.038559,0.573834,0.272529,0.114532,0.00908676,0.0188187,-34.2014,-41.9856,-40.8272,-49.3499,-41.9479,-39.8605,-55.8524,-42.9371,-40.6804,-47.3271,-51.3686,-46.5644,-34.9477,-43.7498,-46.7156,-42.9203,-37.3679,-34.3575,-44.889,-38.9234,-34.2288,-46.0136,-33.3747,-47.183,-39.6261,-43.4824,-37.9927,-37.9575,-32.1191,-42.4124,-37.7659,-39.8935,-48.0395,-54.9197,-36.4127,-38.7119,-34.9792,-38.6623,-43.3394,-51.6678,-48.0426,-51.1133,-50.4119,-49.2736,-36.6878,-31.4681,-43.6904,-41.2302,-45.3503,-31.7674,-39.825,-45.5348,-41.4094,-35.9133,-46.3161,-28.3197,-44.7998,-57.181,-48.097,-34.8179,-41.7083,-46.3131
-2566.32,0.947646,0.147062,5,31,0,2591.41,47.9466,28.3025,220.757,46.1913,127.528,72.1219,67.4234,20.4186,41.992,13.8608,131.786,163.183,25.5922,26.0488,37.2552,0.0995279,0.209644,0.169674,0.119447,0.100279,0.105448,0.120147,0.0548403,0.136574,0.164493,0.0860194,0.0820089,0.140981,0.101541,0.0910367,-1.97382,0.436551,-2.93094,-3.10342,-1.18643,-3.39492,-2.00666,-3.43411,-1.97818,-2.16715,-5.25876,-3.32613,-0.373369,-0.304759,-3.25754,-4.78058,-2.79062,2.08787,-3.09511,1.86517,0.053347,0.0448954,0.305308,0.0335434,0.134437,0.0322542,0.138321,0.114503,0.00520176,0.035932,0.688411,0.737301,0.038483,0.00839116,0.0613833,-34.1132,-42.0452,-41.5085,-50.1847,-42.8008,-40.4421,-56.0487,-42.9427,-38.6242,-48.191,-51.9739,-46.8838,-34.9474,-40.5894,-45.5571,-42.7342,-37.4264,-34.7319,-44.2038,-39.663,-34.6858,-45.1035,-33.3779,-49.9189,-39.6434,-43.4405,-37.6694,-37.6734,-31.6075,-43.6229,-38.6968,-39.6282,-49.1088,-55.0145,-36.8867,-37.3426,-34.4382,-38.7917,-43.7018,-51.4161,-49.6255,-49.6684,-49.6036,-48.2656,-36.9561,-31.4944,-42.2779,-40.8891,-45.1448,-33.6017,-40.349,-44.8197,-41.9194,-35.795,-46.6198,-27.6268,-45.1052,-57.1235,-47.6593,-33.7113,-41.2822,-46.7549
