# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351186214
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.131188
# Diagonal elements of inverse mass matrix:
# 0.170925, 0.0193951, 0.137405, 0.054129, 0.373439, 0.0115601, 0.04098, 0.0782378, 0.0176779, 0.0694524, 0.0787866, 0.437586, 0.217309, 0.0203821, 0.195983, 0.852484, 0.219546, 0.10407, 0.933222, 0.975055, 0.664798, 0.175658, 0.98716, 0.175277, 0.525213, 0.767877, 0.882208, 1.24428, 0.669305, 0.922394, 0.841346, 0.490524, 0.162848, 0.17268, 0.28831, 0.672824, 0.192148, 0.540125, 0.0421647, 0.453886, 0.439702, 0.166242, 1.27712, 0.182471, 0.771807, 0.113272, 0.0568668, 0.976677, 0.0854362
-2585.94,0.893446,0.131188,5,31,0,2614.25,80.9386,25.1243,162.902,38.7933,180.318,61.0745,56.9779,21.9074,61.6543,15.5255,151.46,226.516,24.2879,36.1379,60.4955,-0.38513,-1.82043,-1.66808,-0.32864,-0.247074,-1.84401,-1.23296,-1.51323,-1.2137,-0.26831,-0.0542435,0.219939,-2.12244,-0.707226,-1.49757,0.0431804,0.307826,0.187725,0.212625,0.11799,0.104131,0.302901,0.06549,0.360018,0.129686,0.0455066,0.0284407,0.0186768,0.376372,0.0954065,-0.825003,0.678531,-1.83127,1.22422,0.680362,0.161956,0.188609,0.719902,0.781083,0.158181,0.291428,0.220197,0.297096,0.764671,0.947201,1.246,0.119739,0.49301,0.223673,-35.7108,-42.2823,-42.463,-50.5462,-42.9846,-40.8649,-55.3511,-42.5101,-39.192,-46.6689,-52.3197,-46.4469,-35.8408,-43.3491,-45.4674,-42.8785,-36.288,-34.9667,-43.3666,-40.9289,-34.544,-44.6643,-33.8844,-47.0613,-37.3803,-44.6536,-38.6656,-39.236,-29.0115,-43.6511,-38.9949,-41.0339,-49.7246,-54.2315,-37.2832,-37.287,-35.9324,-39.3453,-45.0153,-48.4405,-48.9953,-49.4322,-48.3614,-49.2631,-39.5463,-32.792,-42.2603,-40.8199,-47.2504,-30.7756,-38.5674,-47.2425,-41.7628,-35.7572,-46.469,-28.1645,-45.8908,-56.2414,-46.2236,-32.8384,-42.4019,-45.6403
-2585.83,0.991695,0.131188,5,31,0,2611.9,137.956,33.7056,229.215,36.282,171.173,66.1653,60.5206,18.169,59.606,14.8745,143.678,230.779,43.8052,41.5004,85.9541,0.0676278,-1.72921,-0.958895,-1.08677,-1.05023,-1.77929,-1.26051,-1.17816,-1.7438,-0.869544,-0.47099,-0.257894,-0.589732,-0.821679,-1.13917,0.0118526,0.0371089,0.252344,0.319072,0.0394426,0.248858,0.261739,0.267232,0.493642,0.68425,0.0467568,0.0439899,0.255155,0.529979,0.0996412,-1.0107,0.64209,-0.81454,1.62198,1.06997,0.177424,0.383316,0.337304,0.349857,0.168758,0.283509,0.307846,0.174855,0.419143,0.624384,0.772677,0.554476,0.439693,0.320083,-33.2275,-41.9149,-41.8054,-52.5886,-41.6681,-39.6513,-54.5532,-42.608,-38.5001,-50.56,-50.6132,-46.9068,-35.178,-44.1148,-47.732,-44.9651,-36.3915,-33.5675,-43.0895,-39.8388,-33.6448,-44.516,-33.9266,-50.782,-38.9153,-43.5057,-38.0843,-38.23,-31.9679,-42.8028,-38.2507,-41.2686,-48.1701,-54.6476,-36.0456,-36.5798,-36.3704,-37.9376,-44.0362,-48.3536,-49.2555,-49.6878,-49.2031,-51.7822,-38.2859,-33.7039,-42.8491,-40.123,-50.1676,-30.8198,-39.5918,-48.1724,-42.3682,-36.3164,-44.8231,-27.5813,-47.0737,-54.1391,-46.1297,-34.3554,-42.2834,-45.1661
-2581.56,0.992545,0.131188,5,31,0,2604.56,96.1126,31.396,189.367,42.3137,155.419,69.533,58.6183,35.2009,70.7281,19.6737,168.441,242.474,34.1227,39.1853,88.6917,-0.60031,-1.533,-1.47842,-0.738783,-0.381443,-1.93092,-1.3072,-0.431355,-1.19226,-0.922709,-0.102072,-0.588251,-1.37359,-0.854965,-1.17761,0.0855147,0.392925,0.14737,0.28244,0.193984,0.13823,0.33437,0.0448419,0.400786,0.0766636,0.0442268,0.0264696,0.00930362,0.321731,0.131784,-0.826348,0.608872,-1.90728,0.854957,0.548641,0.215888,0.227998,0.477695,0.682876,0.145015,0.270575,0.649628,0.303534,0.397441,0.902965,0.555298,0.253197,0.425298,0.308015,-34.3358,-41.3024,-40.6763,-51.2258,-42.8206,-41.6462,-54.6198,-41.2035,-39.9223,-48.3526,-52.6725,-45.1145,-35.1228,-41.8955,-45.1628,-43.901,-36.5084,-34.0874,-42.7809,-40.606,-34.2809,-44.5042,-34.1006,-48.8933,-37.9965,-44.3321,-37.8946,-39.3106,-29.92,-43.8083,-38.4323,-41.0065,-50.1542,-54.3588,-37.3744,-37.265,-35.6367,-38.3315,-44.1731,-48.9961,-51.378,-49.8338,-47.5395,-51.8684,-39.7015,-32.546,-42.8315,-40.5541,-47.1482,-31.9821,-39.4566,-47.6428,-41.7336,-36.0657,-46.2493,-27.966,-45.5928,-56.4573,-47.258,-32.3109,-42.2834,-44.793
-2584.66,1,0.131188,5,31,0,2610.08,100.101,29.309,236.657,54.8787,156.588,69.0249,61.3792,21.449,53.6681,10.2482,150.269,241.821,46.3928,29.4924,77.8307,-0.251789,-1.83138,-1.06966,-1.00004,-0.708496,-2.07072,-1.37798,-1.2465,-1.51528,0.13689,-0.306099,0.102858,-1.63745,-1.41438,-1.67305,0.0509949,0.0183899,0.17707,0.147031,0.0668318,0.163653,0.193225,0.149614,0.439817,0.429216,0.0692302,0.0369593,0.0133376,0.487066,0.016186,-0.922459,0.687272,-1.58883,1.02924,0.777409,0.160192,0.343124,0.367864,0.492384,0.126095,0.252087,0.287508,0.219748,1.1467,0.736314,1.10833,0.194475,0.243075,0.187673,-33.8048,-42.643,-40.4572,-51.3563,-42.6702,-41.4242,-54.4111,-41.8103,-39.3563,-48.0533,-52.5544,-46.8354,-35.593,-42.8009,-45.3577,-43.6232,-36.4744,-34.5091,-43.0412,-38.9965,-34.6453,-44.7005,-33.3963,-49.8141,-39.4702,-41.2175,-37.9261,-37.5056,-32.6995,-42.9482,-38.5901,-41.0257,-48.3355,-54.5243,-36.6862,-37.1979,-34.8185,-38.2728,-44.5432,-49.7204,-49.8358,-50.3112,-48.041,-49.6419,-38.103,-33.6265,-43.0113,-40.1049,-48.7576,-33.1486,-39.3354,-46.508,-41.0973,-36.0863,-45.7584,-27.9424,-44.5457,-55.1832,-46.0243,-33.9724,-41.5622,-45.5303
-2598.03,0.983747,0.131188,5,31,0,2613.35,83.5934,31.9648,213.75,53.2866,118.213,80.2252,61.1392,18.7895,57.2934,9.34595,159.943,261.38,21.196,29.5152,95.232,-0.502981,-1.76127,-1.41009,-0.902391,-1.19304,-1.37702,-1.30635,-1.43888,-1.85016,0.40298,-0.183224,-0.24946,-1.25435,-1.14222,-0.245773,0.0895194,0.0167295,0.118749,0.217547,0.217766,0.181827,0.19445,0.244162,0.488786,0.598196,0.0775806,0.0656664,0.0264951,0.32982,0.0464559,-1.2629,0.672988,-1.89865,1.87693,0.604725,0.171827,0.244121,0.405599,0.303297,0.25233,0.270808,0.237193,0.157211,1.49628,0.832582,0.779222,0.285261,0.31911,0.7821,-34.5073,-42.0277,-41.8235,-52.1331,-41.5377,-41.219,-55.4944,-42.8967,-39.5264,-51.5386,-54.0866,-47.1089,-35.2077,-44.1017,-46.1661,-44.5255,-36.2536,-33.8966,-42.3392,-39.6345,-34.1674,-45.0074,-33.8686,-53.8911,-39.0654,-43.12,-36.7286,-38.8969,-30.9337,-42.9235,-38.6375,-40.0828,-49.7779,-54.369,-36.366,-36.2083,-35.3717,-37.7842,-43.1889,-50.2777,-47.7834,-49.9689,-48.5075,-50.3889,-38.2785,-32.7724,-43.319,-40.8242,-48.8814,-33.5004,-41.2566,-45.3446,-40.959,-35.7643,-46.095,-27.4675,-45.2114,-58.4413,-48.2122,-32.2806,-40.2022,-45.178
-2589.97,0.981275,0.131188,5,31,0,2620.56,109.863,26.8206,221.104,30.5926,185.917,53.5812,53.4349,38.4912,59.2119,26.4379,141.229,249.67,52.7756,37.6606,88.061,-0.249003,-1.25788,-1.04662,-1.2342,-0.131018,-1.99763,-0.799731,0.0859656,-0.839089,-1.20594,-0.344052,0.416999,0.498864,-0.736488,0.212351,0.0626137,0.390252,0.197832,0.367304,0.0691606,0.204787,0.336577,0.0352133,0.391186,0.11909,0.0345256,0.0433046,0.207087,0.416818,0.0843243,-0.598034,0.760422,-1.54161,1.30213,0.779578,0.284257,0.351123,0.291066,0.877202,0.135657,0.44945,1.08977,0.432104,0.299412,0.708892,1.5174,1.64685,0.478793,1.23658,-33.7225,-41.4639,-42.5457,-52.9047,-42.7691,-39.1914,-55.5728,-41.6041,-37.7175,-47.0976,-50.1027,-45.9414,-34.0079,-40.5921,-45.4757,-43.2758,-37.133,-35.2494,-43.4648,-40.6654,-35.1273,-45.0715,-34.3114,-48.4161,-39.6594,-43.7242,-37.8417,-38.4924,-31.7972,-44.1722,-37.9067,-41.345,-50.0669,-55.3104,-36.9679,-38.5155,-35.662,-38.5364,-45.2935,-48.6309,-50.6987,-48.7464,-47.9757,-48.8682,-39.3194,-32.0914,-43.8567,-40.6132,-45.3799,-32.7033,-42.5563,-46.1059,-43.4447,-37.2595,-47.4243,-28.356,-45.7178,-56.1377,-48.1591,-33.7236,-42.2166,-45.4425
