# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351191948
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.163613
# Diagonal elements of inverse mass matrix:
# 0.161202, 0.0160689, 0.301146, 0.0571588, 0.275726, 0.0117045, 0.0294211, 0.073536, 0.0229113, 0.0583414, 0.109877, 0.671043, 0.145028, 0.0180074, 0.156139, 0.650211, 0.213321, 0.12135, 0.703004, 0.744215, 0.575094, 0.119152, 0.761784, 0.259441, 0.863195, 1.28693, 1.09235, 2.50449, 0.284639, 0.360528, 0.400194, 0.313006, 0.18889, 0.159675, 0.343148, 0.350809, 0.100043, 0.621891, 0.0563991, 0.292003, 0.354451, 0.233031, 0.751155, 0.0925557, 0.758277, 0.121702, 0.115189, 1.58835, 0.0681151
-2583.48,0.830661,0.163613,5,31,0,2614.36,44.8726,28.6714,194.049,48.3812,110.746,66.2114,49.6014,19.9702,78.8057,10.8612,161.995,238.808,39.6245,29.2666,53.692,-1.84795,-1.54386,-1.41022,-0.601391,-1.4853,-1.9331,-1.44483,-1.87804,-0.576539,-1.37742,0.249945,-0.114845,-0.596728,-1.00515,-1.87333,0.126801,0.154456,0.104725,0.19739,0.026269,0.219159,0.285974,0.0312864,0.289405,0.224431,0.0626427,0.0188953,0.0451076,0.390135,0.246677,-1.13271,0.778592,-1.80788,1.22408,0.15756,0.213554,0.244089,0.548049,0.226435,0.144699,0.235787,0.152889,0.561839,0.252228,1.28395,0.891504,0.55061,0.365991,0.153612,-32.5157,-41.33,-40.2165,-51.3336,-43.506,-41.8664,-55.8202,-41.6844,-41.548,-47.8224,-53.0938,-46.0459,-35.3437,-42.2284,-45.7381,-43.9688,-37.3569,-34.1496,-43.625,-39.172,-34.0965,-44.7642,-33.4307,-47.4562,-38.9122,-42.5019,-38.1947,-39.0147,-31.2176,-42.4353,-37.7549,-40.3331,-49.422,-54.0955,-36.9115,-38.4407,-35.1755,-38.0772,-44.1498,-49.5891,-52.9549,-51.1454,-47.9775,-49.6636,-39.777,-33.2284,-42.2125,-41.6542,-46.5872,-32.2115,-39.8537,-45.7331,-40.8253,-35.9784,-45.9123,-28.0326,-44.0071,-56.8293,-46.0444,-33.3865,-42.0316,-45.6987
-2577.1,0.854531,0.163613,5,31,0,2605.47,58.876,27.8006,193.095,48.0427,132.705,64.1458,48.9197,19.6612,61.9123,13.8877,151.199,223.29,50.1148,33.7103,79.2591,-1.74182,-1.64331,-1.38058,-1.1301,-0.886363,-1.87935,-1.43909,-1.16921,-0.933103,-0.811834,-0.504778,-0.183221,-1.15412,-0.973391,-1.39644,0.11022,0.260473,0.185044,0.207407,0.0111336,0.158779,0.273085,0.116965,0.299663,0.289111,0.0324468,0.0458417,0.0953354,0.490202,0.256032,-1.01441,0.493089,-1.55923,1.66044,0.175201,0.193339,0.251432,0.323001,0.412152,0.152689,0.237143,0.310613,0.393331,0.444043,0.603639,0.832584,0.315336,0.3778,0.247477,-32.9072,-41.5707,-41.6467,-52.2655,-42.721,-40.2969,-54.8165,-41.4189,-41.0791,-46.5381,-51.1015,-46.0961,-34.3605,-41.2077,-45.3729,-43.3097,-36.3006,-35.0514,-42.9874,-39.7764,-35.0009,-44.045,-33.8571,-48.9702,-40.0119,-42.8156,-37.4162,-38.1185,-31.4364,-43.6022,-38.3264,-40.5284,-49.1825,-54.0634,-37.183,-38.448,-34.6756,-38.4136,-44.7613,-49.885,-54.4163,-49.3523,-48.6845,-48.078,-39.3722,-33.2747,-42.6441,-40.6168,-46.9024,-34.289,-41.5199,-45.3926,-42.5891,-36.567,-46.8772,-27.8919,-44.2004,-55.8307,-47.4937,-32.8947,-41.8938,-45.078
-2579.17,0.981312,0.163613,5,31,0,2600.33,56.8182,30.4929,204.967,27.5738,161.946,61.1595,62.0251,21.4532,51.6152,17.89,153.939,216.549,30.743,27.3286,75.4417,-1.04489,-1.31972,-1.31736,-1.45453,-0.666052,-1.72146,-1.54893,-1.20099,-1.68231,-0.555669,-0.265965,-0.497269,-1.49891,-1.14774,-1.15065,0.148173,0.107146,0.126796,0.406938,0.202226,0.149142,0.311847,0.112564,0.518044,0.203095,0.014248,0.0485713,0.0463547,0.281708,0.0235607,-0.907796,0.384403,-1.44195,1.34488,0.351731,0.267209,0.267841,0.23351,0.513733,0.178805,0.212474,0.300895,0.185943,0.573688,0.766466,0.60819,0.223373,0.317354,0.316432,-35.3,-43.0155,-43.6296,-51.3679,-41.7122,-39.8316,-55.0548,-42.8138,-38.6255,-48.812,-52.0748,-46.494,-35.6859,-42.3873,-44.848,-43.3528,-36.0218,-34.1586,-43.5611,-39.882,-34.0188,-44.6948,-33.8966,-50.6623,-38.161,-42.0336,-37.6574,-38.548,-32.2027,-43.8061,-39.399,-41.0909,-51.2771,-54.0522,-36.9291,-36.546,-35.3596,-37.944,-43.7034,-48.0132,-45.7566,-48.8193,-48.2804,-49.7732,-39.8016,-32.8313,-44.2073,-40.6833,-47.4663,-32.0358,-39.9971,-46.3198,-42.6422,-35.8169,-45.798,-27.906,-45.9792,-56.6074,-47.8122,-32.939,-41.3699,-45.5802
-2580.44,0.832895,0.163613,5,31,0,2607.94,79.8236,30.8184,230.615,38.4147,127.588,65.474,56.9353,17.6625,52.9746,20.1714,186.923,231.017,48.3715,35.9131,110.372,-0.573215,-1.7153,-1.22933,-1.12125,-1.29407,-1.82376,-0.803215,-1.40266,-1.50778,-0.563106,-0.064646,-0.140717,-1.27099,-1.15534,-1.20035,0.0481299,0.287294,0.171174,0.435606,0.0830602,0.266388,0.390047,0.0776374,0.387722,0.401411,0.0408171,0.0471465,0.073028,0.510371,0.136674,-1.38137,0.86622,-1.63584,1.09116,0.56371,0.17991,0.292489,0.325873,0.274153,0.161418,0.447887,0.245942,0.221401,0.569437,0.937399,0.868735,0.280554,0.314951,0.30109,-33.0653,-41.6892,-41.9721,-53.2381,-41.5115,-39.9704,-54.5766,-42.0387,-39.2103,-46.4908,-50.397,-46.1286,-34.9516,-43.5456,-44.7138,-42.7468,-36.8438,-34.9912,-43.1426,-41.4309,-35.1254,-45.0478,-33.4229,-51.811,-40.1364,-44.3434,-37.9368,-37.44,-31.4165,-43.9406,-38.0652,-41.0112,-48.4769,-54.7097,-36.8013,-36.6394,-35.2661,-38.6258,-44.0842,-49.6157,-49.2906,-49.7638,-49.5645,-50.0161,-38.5775,-32.1953,-43.612,-40.7453,-49.1412,-33.5909,-41.1538,-46.0606,-42.6219,-35.5908,-45.7884,-26.691,-44.5287,-55.5656,-46.2017,-33.6707,-42.0826,-44.4103
-2576.34,0.996656,0.163613,5,31,0,2600.45,96.378,36.423,244.683,55.8884,141.073,71.2541,59.4997,29.7508,64.6538,18.4084,153.245,245.343,33.3977,38.0762,71.8181,-0.1755,-1.37431,-0.919455,-0.733262,-0.959087,-1.88082,-1.25566,-0.848071,-1.30857,-1.15713,0.108113,-0.195838,-0.557617,-1.20821,-1.64114,0.174775,0.365539,0.194897,0.245528,0.0851555,0.267968,0.143842,0.0312583,0.345462,0.271904,0.105612,0.0253074,0.082558,0.3142,0.180605,-0.866066,0.482359,-1.53571,0.713595,0.839038,0.253015,0.398736,0.48034,0.383243,0.152464,0.284889,0.42824,0.270205,0.314386,1.11417,0.822146,0.572572,0.298731,0.19376,-32.8275,-41.0064,-39.1704,-51.4126,-41.8212,-42.0464,-55.3376,-41.5312,-39.5365,-47.4205,-51.34,-44.1471,-34.2308,-41.9784,-44.8152,-43.8345,-37.9089,-34.0571,-43.25,-40.7231,-34.6784,-45.703,-34.0738,-48.9999,-40.1339,-45.3766,-37.9083,-38.3179,-32.64,-43.3988,-37.4669,-39.8045,-48.5283,-55.0729,-36.4099,-38.8014,-35.019,-37.3273,-43.1587,-51.4717,-54.2515,-51.2269,-48.6111,-51.9799,-37.7185,-32.4055,-43.0697,-41.0342,-48.4455,-33.1472,-39.8316,-46.6824,-40.7761,-36.3106,-45.3612,-27.102,-44.1994,-57.0619,-45.8928,-33.3407,-42.2634,-43.9278
-2577.36,0.968597,0.163613,5,31,0,2595.85,52.1388,29.7399,252.64,42.6629,182.478,78.465,82.0756,31.27,62.0794,18.5167,159.022,218.984,48.3068,31.7208,62.2461,-1.55763,-1.78481,-0.884187,-0.961649,-0.435798,-1.61189,-0.896615,-0.316593,-1.4335,-0.319041,-0.00928929,-0.198782,-0.309513,-1.19678,-1.02369,0.0670025,0.0848937,0.133767,0.354247,0.126556,0.21471,0.201342,0.196158,0.470672,0.333078,0.0380322,0.07213,0.0633955,0.29064,0.117761,-0.933254,0.570194,-1.95507,1.32286,0.210634,0.167829,0.41305,0.382262,0.646748,0.19951,0.407948,0.728627,0.238473,0.726846,0.990754,0.819729,0.733804,0.302167,0.359266,-34.6723,-42.0121,-40.6549,-52.6777,-41.1782,-42.0952,-55.8879,-41.9404,-39.5556,-49.7448,-53.1567,-45.6277,-35.9156,-42.8833,-44.886,-43.1108,-37.4518,-34.2796,-43.1796,-39.5914,-34.3162,-44.3472,-33.8174,-52.0564,-39.06,-43.0274,-36.7475,-37.8164,-31.3709,-42.0277,-37.7579,-40.3435,-48.3394,-54.2475,-35.9222,-36.5492,-35.6901,-38.4955,-43.368,-49.3018,-50.2861,-50.7595,-48.4144,-51.8492,-37.7066,-33.0084,-43.105,-40.548,-49.7437,-32.5056,-40.9995,-46.5889,-41.0097,-35.214,-45.3765,-27.775,-45.0998,-54.746,-46.7149,-33.2346,-41.4071,-45.2828
