# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280763406
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.15777
# Diagonal elements of inverse mass matrix:
# 0.116891, 0.0168319, 0.565523, 0.045079, 0.109515, 0.0224367, 0.0258252, 0.0349357, 0.0178731, 0.0638262, 0.0582443, 0.0987815, 0.117986, 0.0169421, 0.148155, 0.308829, 0.358833, 0.235017, 0.48344, 0.400941, 0.81288, 0.553945, 0.81515, 0.230564, 0.402317, 0.287532, 0.158998, 0.693816, 0.791016, 0.567109, 1.0321, 0.147447, 1.12982, 0.147185, 0.14264, 0.391142, 0.257865, 0.0939261, 0.217275, 0.433862, 0.219587, 0.279593, 0.881548, 0.775725, 0.919817, 0.300998, 0.352004, 1.46341, 0.105544, 0.0875673
-2573.18,0.868578,0.15777,5,31,0,2595.74,59.0484,34.4891,210.59,32.4364,156.05,66.0235,43.6459,26.1668,44.0015,20.1354,115.698,179.243,30.3462,32.4836,106.206,0.149646,0.0784203,0.156349,0.259049,0.0166016,0.19189,0.292757,0.113036,0.10496,0.0971194,0.117216,0.0689093,0.0204365,0.0923997,0.0944612,-1.88559,0.971786,-2.73079,-3.16202,-2.07107,-2.37411,-1.94557,-3.04683,-3.64883,-1.47844,-4.51669,-2.76018,-0.540851,-0.246686,-1.93061,-4.03096,-1.22119,2.26789,-2.3203,1.04961,0.0651681,0.0423403,0.12605,0.0930972,0.142906,0.0475092,0.0260216,0.227993,0.0109251,0.0632801,0.582253,0.781386,0.145059,0.0177573,0.29488,-33.67,-40.9981,-41.7298,-50.1303,-41.5176,-39.23,-55.1769,-42.2493,-39.1442,-46.4694,-51.9126,-46.6467,-34.2274,-42.2657,-45.5106,-43.2913,-36.8413,-34.6949,-44.1633,-40.6163,-34.8815,-46.011,-33.9136,-49.8495,-38.3793,-44.6534,-37.5816,-38.3716,-31.9791,-43.6387,-38.3441,-40.4262,-48.095,-55.1491,-37.1407,-37.5358,-35.3582,-38.2912,-43.4115,-51.4121,-49.2516,-50.2406,-51.0978,-48.0621,-38.778,-31.9729,-44.2113,-41.8198,-45.4389,-33.0247,-40.3291,-44.256,-41.4356,-36.2052,-46.3999,-27.4427,-45.0473,-55.5473,-48.1879,-33.81,-41.4607,-45.8699
-2579.21,0.87525,0.15777,5,31,0,2603.4,80.6629,35.7156,239.408,38.585,88.5469,76.3498,63.8961,26.8384,48.8622,12.3136,142.403,190.914,40.9282,27.499,41.7846,0.0743461,0.0340185,0.0902624,0.0478228,0.055336,0.0302638,0.125353,0.0856342,0.255027,0.306127,0.0547569,0.0267735,0.100703,0.0140669,0.0862291,-1.84286,1.22422,-2.37146,-3.83977,-2.71372,-5.45312,-4.84449,-4.04875,-3.23665,-2.15232,-5.18962,-3.63467,-0.643118,-1.25468,-0.994823,-5.18467,-3.57314,2.14544,-3.67255,1.28256,0.0933441,0.0214985,0.0662895,0.0042829,0.00787162,0.0174442,0.0392952,0.116214,0.0055741,0.0263925,0.525651,0.285166,0.369789,0.00560177,0.0280676,-34.0102,-41.7269,-42.3157,-52.8467,-42.3966,-39.7003,-54.9428,-42.5182,-39.2227,-50.6177,-51.9525,-46.7988,-34.361,-44.3728,-46.3369,-44.1982,-35.6182,-33.9337,-43.3984,-38.8906,-34.3211,-45.1589,-33.7387,-49.4074,-40.9611,-43.2051,-38.0439,-37.1195,-32.8588,-43.016,-38.2744,-39.9376,-49.6019,-54.8032,-36.4537,-38.8641,-33.8427,-37.7861,-41.881,-51.3845,-49.1835,-48.4052,-49.7325,-47.4115,-36.7397,-31.6405,-43.4438,-39.7272,-46.9379,-33.9562,-41.1433,-45.1544,-42.6277,-35.7486,-44.4123,-26.879,-44.2365,-57.8282,-48.1886,-33.6298,-40.4076,-47.0119
-2569.24,0.986265,0.15777,5,31,0,2595.99,58.5465,32.5176,210.667,29.7946,163.804,71.0975,38.3593,18.1974,48.6969,19.285,132.268,154.176,21.1561,31.3159,107.829,0.147822,0.205045,0.154027,0.220647,0.108503,0.125222,0.199571,0.147656,0.175564,0.131237,0.0679727,0.0913994,0.108828,0.290506,0.105601,-1.82975,0.453453,-3.37242,-2.88462,-2.2479,-2.47441,-1.02554,-3.92626,-4.00015,-3.94109,-4.66286,-2.48097,-0.934799,-1.08566,-5.27839,-3.48867,-1.29593,2.00313,-3.28047,1.07645,0.0343064,0.0558762,0.105621,0.0842129,0.358601,0.0197172,0.0183129,0.0194269,0.00943943,0.083662,0.392665,0.33768,0.00510066,0.0305415,0.273644,-34.5578,-41.2637,-40.7305,-49.963,-41.8886,-39.6838,-54.6378,-42.0867,-39.6492,-46.5213,-51.5365,-46.6916,-34.6774,-42.4758,-45.5911,-42.352,-36.7064,-34.7838,-44.8245,-40.1081,-34.5893,-44.5875,-33.6135,-50.2541,-38.2847,-44.5246,-37.5545,-38.7414,-31.2889,-43.2644,-38.2269,-40.4276,-48.2425,-54.7383,-37.0901,-36.9679,-35.235,-38.4861,-44.5154,-50.9863,-48.8861,-49.9583,-50.2586,-49.1034,-38.9018,-31.7863,-43.2818,-40.9402,-44.01,-32.5868,-40.9195,-45.0697,-42.1151,-36.5227,-47.6676,-28.6056,-45.9081,-55.8214,-48.3705,-33.8189,-42.2912,-46.04
-2576.54,0.970325,0.15777,4,15,0,2602.65,58.3701,32.4081,209.55,22.562,147.644,73.1192,39.7933,15.5626,47.117,19.496,114.162,156.948,16.255,30.1909,137.348,0.17028,0.106866,0.179636,0.19959,0.13375,0.158494,0.228951,0.128382,0.142705,0.159988,0.124096,0.0749037,0.309551,0.0934924,0.0700486,-1.78335,0.538413,-3.22374,-3.07812,-2.10351,-5.23413,-0.564862,-3.8247,-2.68372,-3.49683,-5.01006,-2.99156,-0.773922,-0.880882,-1.88739,-4.32541,-3.6271,2.0055,-2.70286,1.49779,0.0398058,0.0460459,0.122027,0.00533146,0.568438,0.021825,0.0683085,0.0302934,0.00667051,0.050209,0.461201,0.414417,0.151467,0.0132281,0.0265931,-34.155,-42.4422,-40.8926,-49.5826,-41.0677,-39.9055,-55.0237,-42.86,-40.9498,-47.3544,-50.4338,-46.5632,-35.1167,-42.9095,-46.3305,-43.0114,-37.5071,-34.6457,-46.8016,-39.5606,-34.5946,-45.9948,-33.8468,-48.8543,-38.5863,-44.1632,-37.6885,-39.2694,-31.2773,-43.4056,-37.7585,-40.6667,-48.1183,-55.8626,-36.983,-36.7822,-35.748,-38.551,-44.0757,-50.2094,-47.9009,-50.969,-51.8453,-49.7262,-38.1054,-32.0823,-44.3335,-41.7181,-43.8564,-32.5312,-40.9423,-45.1934,-41.1292,-36.685,-47.4276,-27.4385,-45.107,-55.907,-48.0881,-34.1415,-42.1644,-45.4917
-2564.62,0.924515,0.15777,4,15,0,2598.42,72.9604,34.5555,211.297,28.4451,143.145,76.1907,50.6307,20.8659,45.4318,20.7973,134.397,145.164,25.4508,34.8956,95.1286,0.090082,0.108048,0.17589,0.0985929,0.147625,0.169741,0.119196,0.152262,0.0721298,0.137047,0.105604,0.0912169,0.0749339,0.272995,0.177331,-1.92159,0.365736,-1.55962,-3.2688,-2.57425,-4.8526,-0.981915,-3.76599,-4.85072,-3.59466,-5.32226,-2.80091,-0.0713704,-1.37688,-5.00301,-3.69607,-1.62924,2.04907,-3.2054,1.54266,0.210216,0.0380521,0.0762107,0.00780806,0.374593,0.0231447,0.00782273,0.0274701,0.00488171,0.0607545,0.931117,0.252364,0.00671772,0.0248209,0.196078,-34.7041,-41.8525,-41.8406,-49.6909,-41.9089,-39.1832,-54.637,-42.5157,-40.3482,-46.5544,-51.4587,-46.1811,-34.9871,-44.4299,-45.0116,-43.0752,-36.8107,-34.4502,-45.1218,-39.4651,-33.9783,-45.3409,-33.3772,-49.7828,-37.537,-43.9794,-37.2082,-38.2657,-32.552,-43.0363,-37.7663,-40.6367,-47.9683,-54.4918,-37.0293,-36.8037,-34.9241,-38.2879,-44.0401,-50.9603,-47.995,-50.9919,-50.9413,-49.0308,-39.052,-32.1219,-43.6199,-40.699,-43.813,-32.4196,-40.2857,-44.7772,-41.1227,-35.9547,-46.4964,-28.8193,-45.9717,-55.0708,-47.3329,-34.5685,-41.7513,-46.167
-2567.81,0.952843,0.15777,5,31,0,2594.3,63.0476,40.6982,243.605,51.4647,172.01,79.0097,58.3003,27.8571,50.3629,11.5866,157.189,243.923,35.0517,29.2681,73.2365,0.117099,0.130951,0.0793412,0.213033,0.0714137,0.120647,0.142852,0.151121,0.206014,0.141868,0.0591135,0.0358847,0.0628876,0.118829,0.0688042,-1.99665,0.737905,-2.37915,-2.66764,-2.5728,-1.07725,-2.08043,-3.91128,-3.99765,-1.6016,-5.16085,-4.79338,-0.997674,-0.0408638,-2.88938,-4.67795,-3.27495,2.10071,-3.13424,1.4943,0.0926293,0.0694159,0.0763218,0.340532,0.124877,0.0200149,0.0183588,0.201574,0.00573684,0.00828439,0.368736,0.95996,0.0556104,0.00929809,0.0378186,-33.7733,-40.504,-40.2537,-51.7568,-42.1796,-40.3931,-54.255,-41.3106,-39.2505,-49.6837,-52.1633,-47.076,-34.6919,-44.2273,-45.717,-43.3318,-36.0971,-33.6269,-43.34,-39.4979,-34.3055,-44.4388,-33.4295,-51.0007,-39.1066,-43.0532,-37.5141,-37.9584,-32.6612,-43.1541,-38.2038,-40.1116,-49.0929,-53.7512,-36.7834,-36.9389,-34.3438,-37.2451,-43.2103,-50.331,-48.5004,-49.8845,-49.0525,-49.2224,-39.3336,-31.5285,-42.4518,-40.3464,-46.3484,-32.9714,-39.3351,-45.1823,-42.0565,-35.817,-45.2239,-28.2879,-45.8001,-57.6901,-47.3223,-33.4282,-41.5492,-45.9572
