# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1350768397
# output
#   file = output_cal_g_Kpsi_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.206765
# Diagonal elements of inverse mass matrix:
# 0.0432428, 0.0139277, 0.0528872, 0.0470645, 0.101235, 0.0129773, 0.0309005, 0.0312077, 0.0142951, 0.0597118, 0.0649903, 0.0605346, 0.0757878, 0.0228531, 0.138744, 0.0292887, 0.364289, 0.204923, 0.0637781, 0.52673, 0.576747, 0.620161, 0.0804304, 0.23695, 0.138464, 0.171321, 0.287848, 0.109987, 0.680814, 0.0854816, 0.19897, 0.0613179, 0.138165
-2592.35,0.926935,0.206765,4,31,0,2603.79,63.7956,30.9087,210.794,33.1861,128.546,59.7189,50.1726,19.6934,53.942,17.5736,108.093,102.945,15.8813,30.5305,61.3643,0.163417,-1.31939,-1.6581,-1.3778,-1.70474,-1.42943,-2.18878,-1.38296,-1.39554,-1.72707,-1.12395,-0.992607,-1.27228,-1.67424,-1.71465,-2.01121,-1.52495,0.264315,0.267298,0.1905,0.252133,0.18182,0.239445,0.112053,0.250835,0.247699,0.177805,0.324993,0.370609,0.280192,0.187452,0.180027,0.133827,-34.859,-42.1985,-43.1419,-48.7323,-41.6746,-40.0734,-55.1746,-43.557,-40.4494,-45.5604,-52.7124,-45.8552,-35.6867,-44.3754,-44.6844,-42.5702,-36.6731,-35.2111,-44.7951,-40.3468,-35.4392,-46.2591,-33.5545,-52.637,-40.5889,-44.2951,-36.7547,-38.293,-32.9002,-42.2739,-40.0049,-39.6362,-48.1753,-55.475,-36.4691,-38.8438,-34.4787,-38.5574,-43.6034,-55.095,-49.6759,-49.9738,-50.8986,-50.2377,-38.5588,-32.2988,-44.5098,-41.4212,-48.1716,-33.708,-41.3164,-44.775,-41.8914,-35.9135,-47.4021,-27.97,-45.5864,-57.9334,-48.0224,-33.5294,-40.8038,-45.8786
-2596.29,0.904665,0.206765,5,63,0,2606.36,46.8775,27.9198,179.764,40.0015,106.564,72.6341,48.4143,17.766,56.8473,14.5034,109.938,108.115,34.6275,31.7762,77.6374,0.195257,-1.5795,-1.57223,-1.32754,-1.09559,-1.89225,-1.4447,-1.69883,-1.27361,-1.35734,-1.57223,-0.863945,-1.14954,-1.6621,-1.15795,-0.7436,-1.33491,0.352472,0.206079,0.207582,0.265129,0.334342,0.150733,0.235816,0.182897,0.27982,0.257344,0.207582,0.421496,0.316781,0.18974,0.31413,0.475399,-34.6862,-42.2118,-41.4314,-51.4101,-42.204,-39.9421,-55.0969,-42.5192,-41.2114,-45.5225,-53.8056,-46.4593,-35.7534,-43.6396,-45.0252,-44.1152,-36.8746,-36.4022,-44.1909,-41.0566,-35.409,-44.8314,-34.4542,-52.5086,-38.9591,-44.8603,-37.2953,-38.6229,-32.6792,-43.3872,-39.5001,-40.1401,-49.6397,-54.1301,-37.3377,-37.8698,-35.4139,-39.023,-44.4977,-53.5795,-50.9513,-50.0084,-49.4188,-50.4013,-38.9033,-33.5483,-42.6833,-41.4518,-47.1744,-35.054,-42.091,-44.2371,-41.943,-36.7668,-47.9816,-28.6931,-46.0429,-57.1074,-47.5758,-33.0253,-42.2338,-45.4899
-2593.35,1,0.206765,5,31,0,2610.26,68.0415,26.8713,170.05,34.8188,108.132,56.0569,43.4696,27.9931,46.7691,17.7982,120.26,118.889,31.5813,29.0257,62.492,0.133415,-1.01503,-1.83471,-1.60131,-1.69211,-1.54364,-2.16774,-1.39768,-0.929445,-1.72631,-0.776561,-0.741371,-1.08065,-0.747446,-1.63559,-1.72432,-1.36761,0.396658,0.362393,0.15966,0.201632,0.18413,0.213603,0.114436,0.247169,0.394773,0.177939,0.459985,0.47646,0.339376,0.473574,0.194838,0.178295,-34.424,-41.8992,-43.4446,-49.9908,-41.7876,-40.4764,-55.329,-43.6453,-40.3834,-44.0106,-53.5845,-46.5409,-35.7178,-43.8185,-44.7301,-43.1047,-36.5444,-35.9441,-43.9213,-40.2604,-36.1024,-45.7706,-33.902,-51.7524,-40.8909,-43.6166,-36.8195,-38.8413,-31.5457,-42.6566,-40.2168,-40.1255,-48.2464,-54.8491,-37.3844,-39.6472,-34.8396,-39.2952,-44.2427,-52.7191,-47.7694,-49.5007,-50.4936,-49.0709,-38.2158,-32.6925,-44.2018,-41.0093,-46.7322,-34.9236,-41.8056,-44.4228,-41.951,-36.3588,-47.8428,-28.626,-45.9118,-57.0256,-48.084,-33.2806,-41.0411,-46.463
-2599.44,0.981627,0.206765,5,31,0,2612,50.5295,28.3517,180.386,37.4274,101.75,60.2567,48.6418,15.4187,54.5074,11.0238,83.6882,88.3416,18.6285,23.5918,75.9687,0.210068,-1.56883,-1.61005,-1.18125,-0.945231,-1.07121,-1.91947,-1.22461,-1.81858,-1.44512,-1.76502,-0.934954,-1.31291,-2.25914,-1.08166,-0.913816,-1.47301,0.368977,0.208288,0.199877,0.306893,0.38859,0.342595,0.146684,0.293874,0.162256,0.235717,0.171183,0.392604,0.269035,0.104441,0.339031,0.400991,-34.1198,-43.5871,-40.007,-50.8977,-42.5762,-41.8557,-55.7844,-43.63,-42.3063,-46.8685,-55.2396,-46.6258,-36.3399,-44.1017,-46.332,-44.7012,-38.068,-36.0045,-45.2457,-40.9602,-35.1457,-45.4396,-34.0529,-51.0515,-38.6086,-44.8734,-37.5393,-38.7823,-31.7627,-42.8678,-38.8801,-39.1879,-47.8962,-55.4831,-37.077,-37.5696,-35.9698,-38.9079,-44.3189,-53.4213,-51.3871,-50.5247,-50.0223,-50.0282,-37.6316,-33.4625,-42.4209,-41.5155,-46.4148,-32.4288,-41.9223,-44.0581,-40.4111,-36.598,-47.764,-27.3399,-44.1147,-55.3374,-47.3155,-33.8739,-41.943,-44.8088
-2596.06,0.951496,0.206765,5,31,0,2616.61,62.1908,29.2804,184.202,47.4903,109.064,60.5774,55.9985,22.1022,52.7163,11.0741,122.234,139.699,18.2212,34.4734,91.3709,0.135752,-1.28825,-1.812,-1.53599,-0.590984,-0.939735,-2.16319,-1.27293,-0.952166,-1.64652,-1.40757,-0.433223,-0.855434,-1.78529,-1.73553,-1.10012,-1.29818,0.44923,0.275752,0.163328,0.215243,0.553782,0.390732,0.114958,0.280011,0.385904,0.19272,0.244738,0.648416,0.425099,0.167749,0.176307,0.33283,-34.8513,-42.0611,-42.1105,-49.5975,-42.4242,-41.2988,-55.8928,-43.4057,-40.7638,-45.4549,-53.9499,-46.3773,-35.3218,-42.4683,-45.4863,-44.3191,-37.1104,-35.988,-43.8258,-40.7088,-35.4345,-46.4987,-33.4084,-51.8996,-38.338,-43.9091,-37.1635,-39.2447,-31.5489,-42.5943,-39.9489,-41.0047,-47.1971,-54.9236,-37.3662,-37.7673,-35.6376,-38.6989,-44.5445,-52.4562,-50.3114,-49.9077,-50.2511,-50.448,-38.2691,-33.407,-43.9623,-41.3794,-46.5011,-33.4697,-41.8601,-44.8286,-41.127,-36.4026,-48.2148,-27.8913,-45.9008,-56.8657,-48.1798,-33.5109,-41.6833,-45.2874
-2588.54,0.968356,0.206765,5,31,0,2609.23,49.5833,29.7833,198.649,30.122,118.639,64.5023,49.9037,17.9248,53.8274,20.3167,107.574,120.518,36.7807,25.7394,56.2784,0.150305,-1.88656,-1.6628,-1.32508,-1.86325,-1.18811,-1.98461,-1.62382,-1.38105,-1.71153,-1.31267,-0.676662,-1.13573,-1.07504,-1.42301,-1.72181,-1.52171,0.318214,0.151592,0.189607,0.265782,0.155167,0.304797,0.137434,0.197143,0.251315,0.18059,0.269101,0.508311,0.321187,0.341285,0.240988,0.178742,-33.4442,-42.415,-43.0386,-48.9886,-41.9049,-40.3527,-54.9108,-43.0826,-40.2373,-45.6218,-53.6149,-46.0524,-35.8699,-43.8446,-44.6216,-43.8594,-37.1108,-35.7457,-44.4156,-40.3825,-35.5445,-45.6153,-33.9455,-52.5578,-39.3515,-43.2634,-36.94,-38.5101,-32.8328,-42.4029,-40.2561,-39.7337,-48.2571,-54.6729,-37.1668,-38.2671,-34.9498,-38.6449,-44.2469,-52.0143,-49.9427,-50.2587,-50.153,-50.8311,-38.5582,-33.2509,-44.0858,-41.3368,-46.6173,-34.2822,-40.621,-44.3055,-41.8981,-36.5629,-47.7626,-28.4435,-46.048,-55.2993,-48.3153,-33.6645,-41.283,-46.3543
