# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203078649
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.143268
# Diagonal elements of inverse mass matrix:
# 0.0623497, 0.0134508, 0.305938, 0.0352626, 0.133417, 0.0155209, 0.0374202, 0.03772, 0.0165854, 0.0621228, 0.0605688, 0.179538, 0.0820092, 0.0118868, 0.19054, 0.860153, 0.284474, 0.461526, 0.628154, 1.55742, 0.48327, 0.41607, 1.25915, 0.143241, 0.674931, 0.711025, 0.119684, 1.61769, 0.799731, 1.42106, 1.22813, 0.207667, 0.555934, 0.109872, 0.244361, 0.575408, 0.580392, 0.0987984, 0.260543, 0.420427, 0.191101, 0.423871, 1.35172, 1.58883, 1.04363, 0.24998, 0.415405, 1.378, 0.089653, 0.0871338
-2556.93,0.80956,0.143268,6,95,0,2582.83,79.3502,30.4943,260.555,37.369,154.726,73.9191,53.1057,21.0797,56.6895,14.333,141.553,168.998,32.0902,29.0875,74.5287,0.0965602,0.131592,0.121246,0.122149,0.175602,0.182152,0.119674,0.177547,0.220805,0.23426,0.121289,0.0624477,0.0782079,0.173237,0.149422,-1.87203,0.410236,-1.26433,-3.8373,-1.40554,-3.82016,-1.57243,-3.54945,-3.73435,-2.36036,-3.92393,-2.19093,-0.793746,-0.855987,-3.50139,-3.66559,-2.59917,2.08887,-2.26554,1.04193,0.282429,0.0215518,0.245234,0.0219243,0.207541,0.0287404,0.0238886,0.0943866,0.0197633,0.111813,0.452148,0.424864,0.0301554,0.025589,0.0743349,-34.9623,-41.7367,-40.487,-49.4836,-41.4334,-40.0136,-54.5951,-41.5889,-39.8884,-46.8683,-51.6,-46.8248,-34.893,-42.7036,-45.3995,-42.6031,-36.6096,-34.6798,-43.8527,-39.6694,-34.5991,-44.1617,-33.2305,-49.4576,-38.8998,-44.0801,-37.609,-37.7089,-33.0032,-42.8523,-38.454,-39.5914,-49.0372,-54.7464,-36.7695,-36.9095,-34.309,-38.3328,-43.605,-52.4993,-48.5418,-50.5346,-49.54,-49.8145,-38.6375,-30.944,-42.366,-40.7381,-45.8583,-33.2238,-39.4157,-45.4152,-41.7211,-35.7235,-46.2454,-28.6189,-45.6377,-57.8387,-47.81,-33.2066,-41.499,-46.4458
-2567.82,0.882242,0.143268,5,31,0,2586.48,56.9365,46.7973,197.593,42.0868,100.91,83.2178,60.3015,22.7505,64.1527,17.6887,162.739,208.562,48.3524,37.0839,77.5438,0.0312203,0.119308,0.207424,0.193803,0.124272,0.0838748,0.102509,0.0668653,0.367271,0.10409,0.0224936,0.0391931,0.0231925,0.174577,0.0315284,-1.93043,1.09881,-3.37822,-2.27989,-2.74268,-3.16099,-3.12773,-3.75058,-3.72745,-3.23104,-2.9575,-2.88272,-0.250239,-0.280391,-3.06329,-3.74842,-3.50252,2.04138,-2.63805,0.988504,0.034108,0.102296,0.0643976,0.042384,0.0438172,0.0235042,0.0240542,0.0395163,0.0519488,0.0559822,0.778615,0.755488,0.0467338,0.023555,0.0301215,-34.3611,-41.6212,-41.3228,-51.3996,-41.8132,-39.54,-54.2628,-41.4712,-39.1987,-48.6968,-52.1437,-45.9053,-34.869,-43.595,-45.2827,-43.109,-36.4622,-33.7646,-43.4063,-39.1692,-33.3974,-44.8365,-34.3775,-49.6444,-39.6015,-43.2067,-37.7883,-38.201,-33.0687,-42.7648,-38.15,-40.3912,-48.1487,-53.0776,-36.4313,-37.569,-35.1576,-37.8915,-43.8384,-48.7844,-50.3619,-49.8318,-48.3837,-50.6259,-37.7383,-33.4751,-43.2399,-39.9318,-47.231,-32.9145,-39.2786,-47.6695,-41.8675,-35.6994,-45.0726,-27.8083,-46.7291,-55.1542,-46.1092,-34.2803,-42.339,-45.6041
-2564.87,0.960893,0.143268,5,31,0,2590.93,81.2812,43.8833,240.059,42.6413,153.277,77.8655,60.4377,19.1819,58.1213,12.6742,122.463,203.802,44.7011,30.4503,80.8517,0.124677,0.10814,0.0984547,0.14746,0.0538503,0.0742304,0.280596,0.1342,0.265625,0.325741,0.106031,0.0297439,0.0545874,0.19011,0.184857,-1.98079,0.628053,-1.49965,-1.39614,-2.38957,-3.96119,-1.93824,-3.93505,-2.59011,-3.06916,-4.35594,-2.96911,-1.21757,-0.463151,-0.765396,-3.99335,-2.18209,2.14064,-2.36335,1.42098,0.223207,0.247551,0.091669,0.0190405,0.143957,0.0195447,0.0750118,0.0464602,0.0128304,0.0513491,0.295949,0.629297,0.46515,0.0184378,0.112806,-33.4005,-41.6024,-41.3253,-50.3371,-42.2383,-40.1462,-55.2733,-41.7989,-39.4846,-49.8621,-50.3022,-46.704,-34.4117,-43.3996,-46.1884,-43.7703,-36.3425,-33.5955,-43.5947,-38.3256,-34.0779,-45.009,-34.3565,-49.2965,-39.2332,-41.7629,-38.2156,-37.615,-33.8875,-42.7545,-38.1469,-39.9966,-49.0274,-54.4948,-36.3919,-36.6738,-34.5117,-37.4956,-42.6923,-50.1182,-49.8904,-49.9029,-48.4339,-50.1568,-38.4214,-32.0589,-43.1085,-40.7797,-46.482,-33.1773,-38.672,-46.2118,-41.763,-35.9644,-45.3821,-27.0947,-44.8863,-58.3965,-47.3722,-33.5608,-41.5299,-45.7324
-2567.33,0.953897,0.143268,5,31,0,2588.94,89.3288,42.9068,214.059,38.5113,114.374,72.0983,65.6449,19.3186,66.5123,12.7445,144.806,232.07,46.1638,32.1144,96.7394,0.0469635,0.158097,0.146028,0.127069,0.0947262,0.0261119,0.181665,0.178885,0.294422,0.256571,0.0587773,0.0429936,0.126097,0.117081,0.0335128,-1.78038,1.39036,-1.68834,-2.27473,-2.69758,-2.94127,-2.09623,-3.97057,-1.64042,-2.40897,-2.38935,-1.82594,-0.549574,-0.194829,-0.599811,-3.30172,-2.4193,2.37167,-1.82993,1.00341,0.184827,0.102825,0.0673685,0.0527984,0.122919,0.0188627,0.1939,0.0899074,0.0916888,0.161067,0.577196,0.822975,0.548915,0.0368199,0.0889841,-33.6146,-42.2492,-41.0054,-50.7462,-41.0403,-40.2072,-54.2872,-42.1846,-38.6469,-48.7053,-51.3917,-46.0752,-34.338,-45.0571,-45.7986,-43.8623,-36.2202,-33.9182,-42.7863,-38.6592,-34.0652,-44.5751,-34.0584,-49.5437,-39.6764,-43.5067,-36.9091,-38.8417,-32.3518,-42.4576,-37.8891,-39.4716,-47.9907,-54.2879,-36.8278,-37.4549,-34.9531,-37.45,-44.209,-49.6983,-50.9949,-49.0412,-48.4342,-50.3046,-39.0696,-32.4968,-43.0942,-39.6787,-45.9753,-33.4237,-40.2506,-46.2838,-42.0576,-36.8348,-46.5397,-28.2424,-46.398,-56.2784,-47.3142,-32.8841,-41.4127,-45.2461
-2576.27,0.942556,0.143268,5,31,0,2596.89,58.7566,28.4766,255.845,34.057,122.476,70.1314,66.2529,25.3858,48.4709,16.7631,148.913,199.283,54.7624,33.8775,73.274,0.0963113,0.138219,0.155567,0.191474,0.0913911,0.129017,0.23747,0.0361691,0.274851,0.175541,0.0223548,0.0602954,0.0301606,0.222011,0.120089,-1.98311,1.78231,-3.56232,-3.69439,-1.10548,-3.91753,-2.82189,-4.12313,-2.08396,-2.63204,-4.50236,-3.66072,-0.410195,-0.0847232,-0.498653,-3.81645,-2.15871,2.04242,-3.46589,2.12557,0.028373,0.0248625,0.331051,0.0198901,0.0594935,0.0161937,0.124436,0.0719318,0.0110828,0.0257139,0.663521,0.918767,0.607348,0.0220057,0.115474,-33.6608,-42.004,-41.2115,-50.0095,-41.8068,-39.6805,-55.5443,-41.8034,-38.9334,-48.4073,-51.074,-46.4486,-34.1785,-40.7748,-45.5322,-42.9682,-37.0266,-34.7274,-43.6947,-39.1821,-34.3397,-45.2094,-33.5998,-49.6426,-39.0188,-42.7775,-37.2729,-37.8519,-32.0365,-43.0402,-37.8515,-40.5833,-48.8358,-54.9932,-36.6672,-37.8261,-34.5694,-38.4296,-43.6498,-49.5326,-48.6458,-49.7477,-48.9112,-49.0531,-38.6966,-31.3291,-43.9115,-40.5578,-44.8123,-33.2014,-40.3629,-45.0542,-41.6099,-35.8924,-46.4913,-28.2875,-45.1274,-55.6549,-48.03,-34.2749,-41.3479,-45.9606
-2579.69,0.993045,0.143268,5,31,0,2598.31,71.1932,39.5624,172.295,35.9214,115.724,71.9722,46.0586,26.2603,62.5379,16.1701,139.371,239.109,27.8109,29.0742,62.4841,0.0292608,0.0543065,0.168813,0.0657064,0.0412902,0.0628887,0.229936,0.00745108,0.341911,0.133056,0.00438283,0.0227392,0.0374099,0.141142,0.0636114,-1.97971,2.80645,-2.79533,-2.80659,-3.77622,-4.31191,-3.29395,-4.28553,-3.82696,-2.58196,-2.14809,-3.38091,-0.699189,-0.0996335,-2.51679,-3.29546,-3.97454,2.13346,-2.66439,1.00653,0.061095,0.0604107,0.0229092,0.0134079,0.0371069,0.0137664,0.0217757,0.0756257,0.116707,0.0340164,0.496988,0.905169,0.0807183,0.0370511,0.0187879,-32.381,-41.5463,-40.9645,-51.119,-41.7119,-39.2473,-54.8854,-41.888,-39.0852,-49.2294,-51.9223,-46.4532,-34.4123,-45.1839,-45.9895,-43.7958,-36.5442,-33.8145,-43.5457,-38.3398,-34.0952,-44.8716,-34.3756,-48.25,-39.7008,-43.0202,-37.6624,-39.2793,-31.2582,-42.7871,-37.5243,-39.8747,-49.1941,-54.106,-36.9288,-39.1049,-34.7655,-37.755,-43.7962,-47.7638,-49.11,-50.5208,-48.9374,-49.6289,-39.6439,-33.1249,-44.2809,-40.5489,-45.229,-33.2772,-40.5052,-45.924,-41.2753,-36.1634,-46.0233,-28.4,-45.0194,-54.8325,-46.9021,-33.6611,-41.5851,-45.9595
