# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1351596716
# output
#   file = output_cal_g_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2584.52,0.861829,0.272865,4,15,0,2602.31,96.1452,36.7436,236.394,39.7268,130.166,81.7904,62.6076,23.9901,67.8369,15.414,120.752,134.822,39.628,29.2686,128,0.312792,0.0274061,0.211183,0.0992281,0.312469,0.217638,0.247891,0.279814,0.0585127,0.357457,0.268151,0.0911189,0.0458523,0.0583113,0.461789,0.103075,-1.56826,1.22967,-34.5124,-41.8349,-40.6138,-51.5855,-41.3228,-40.6537,-54.8391,-41.7203,-41.3135,-48.1426,-51.1118,-45.4308,-35.0263,-42.0468,-46.8257,-42.9355,-36.8933,-34.1655,-43.4955,-41.2742,-33.9804,-44.8118,-34.4811,-49.4616,-39.7733,-44.3553,-38.6134,-37.9164,-34.0226,-42.9371,-38.6545,-40.3045,-49.2951,-53.7507,-36.1594,-37.5135,-34.5744,-37.9083,-43.5453,-52.064,-51.7401,-50.8464,-48.1834,-50.8565,-40.1098,-32.0742,-42.31,-40.8323,-49.536,-35.1682,-41.5352,-46.7219,-42.0041,-36.2213,-45.5077,-27.6447,-44.3058,-58.9034,-46.9854,-33.3209,-41.9574,-44.169
-2583.77,0.963292,0.272865,4,15,0,2601.11,60.7567,38.0133,205.272,47.949,149.709,90.4762,60.6765,28.8199,59.4287,19.143,130.89,156.331,45.2284,36.4316,49.0806,0.431149,0.302097,0.241793,0.261244,0.160199,0.175817,0.213734,0.293416,0.101245,0.442048,0.230384,0.0850964,0.0349529,0.0550594,0.301708,0.111653,-1.74388,0.988916,-34.9557,-42.931,-40.6901,-51.682,-42.4704,-39.9148,-56.4926,-42.5756,-38.8235,-46.888,-52.0909,-45.8624,-34.8652,-42.5601,-45.4769,-42.8813,-37.3996,-34.2353,-43.0376,-41.4195,-33.848,-45.1565,-34.6631,-48.1007,-40.0719,-44.3222,-38.5538,-38.9199,-31.868,-43.803,-38.3191,-40.7402,-50.3879,-53.7813,-36.9114,-38.7338,-35.4868,-37.9913,-44.5676,-51.4179,-50.8723,-51.1127,-47.313,-49.6556,-40.6475,-32.3821,-42.6233,-40.8676,-46.0985,-34.2502,-40.1127,-47.6471,-41.4214,-36.6514,-46.038,-28.8559,-45.0756,-58.3134,-46.6829,-33.1805,-42.3739,-45.7975
-2597.01,0.677334,0.272865,4,15,0,2613.26,83.7733,34.7051,256.557,39.94,161.062,91.6181,71.7463,28.9647,65.4587,14.119,148.326,158.22,31.9603,32.3125,100.435,0.493605,0.00598701,0.19859,0.149247,0.353531,0.0488969,0.186751,0.206205,0.146859,0.447788,0.365712,0.027456,0.0708868,0.00437626,0.265923,0.0304986,-1.21384,1.95935,-34.0469,-43.7447,-40.9277,-52.8772,-41.16,-40.6805,-57.1382,-43.0405,-39.2032,-49.0775,-51.2893,-46.656,-35.6633,-42.5463,-46.7369,-42.4055,-38.2719,-34.084,-44.0355,-41.446,-33.4816,-45.0085,-34.3333,-49.6055,-39.6105,-44.0173,-38.0057,-38.4483,-32.9264,-43.699,-38.66,-40.7548,-49.1211,-53.7616,-35.9566,-36.7749,-35.6134,-38.2711,-44.0524,-49.728,-50.054,-50.534,-49.1354,-49.7061,-39.0491,-31.4532,-43.0626,-41.8613,-47.8013,-33.4616,-42.1972,-47.5516,-41.9286,-35.1678,-46.3755,-27.9758,-44.7388,-59.7806,-47.6921,-32.8785,-41.3859,-45.0205
-2585.23,0.925051,0.272865,4,15,0,2609.44,104.602,38.4276,250.97,53.0309,178.964,88.6045,72.4826,26.1446,62.6659,16.919,122.838,170.046,56.3365,33.3327,101.229,0.516425,0.00657177,0.238269,0.121312,0.194258,0.0863282,0.202253,0.22056,0.114876,0.431482,0.369756,0.0348572,0.056367,0.0160745,0.474315,0.0181749,-1.61172,1.51272,-34.6471,-41.7707,-40.6747,-52.3561,-42.903,-41.2791,-56.5431,-42.5636,-38.971,-48.6192,-50.7216,-46.1951,-35.2821,-40.5421,-46.9749,-43.0961,-38.0315,-34.3676,-42.771,-41.618,-34.1521,-44.8791,-34.8803,-48.1453,-39.062,-43.927,-38.3454,-38.1296,-33.7812,-43.4847,-38.3785,-40.935,-48.8163,-53.8418,-36.5711,-37.1899,-35.6059,-38.1693,-44.3548,-49.5432,-50.3027,-50.6975,-47.9613,-49.7441,-39.2563,-32.0755,-42.1393,-41.11,-46.5603,-34.3003,-41.6855,-46.9943,-42.0102,-36.2628,-46.5113,-28.1037,-44.042,-58.5402,-47.0237,-33.5498,-41.4536,-44.7049
-2591.01,0.604192,0.272865,4,15,0,2610.75,98.9158,43.0261,243.83,37.3261,133.509,101.986,64.0196,26.6833,77.9384,17.5519,119.604,167.788,24.5818,33.5557,82.0612,0.437417,0.0128342,0.135567,0.21808,0.472229,0.082604,0.147268,0.375746,0.0891055,0.448056,0.191901,0.0547575,0.0578906,0.254691,0.27414,0.15739,-1.55316,0.988184,-33.825,-43.9267,-41.7483,-53.418,-41.1815,-39.6301,-56.3413,-42.7994,-39.6752,-51.4936,-50.8856,-45.4979,-35.5172,-43.0898,-47.021,-43.651,-37.4214,-33.7255,-44.0704,-40.661,-33.1804,-44.6145,-35.6251,-49.934,-39.1546,-44.3035,-37.561,-38.3633,-33.5254,-43.426,-37.7326,-40.5517,-49.2902,-54.8051,-35.6433,-36.9789,-36.2937,-38.461,-43.4729,-49.2044,-53.1095,-49.029,-49.0435,-51.1653,-38.9986,-32.5156,-42.194,-40.8766,-49.7351,-33.6861,-42.1201,-48.3958,-42.1368,-36.2738,-44.8499,-26.2719,-45.1549,-57.6045,-46.6636,-32.7169,-41.6705,-44.5182
-2586.99,0.990991,0.272865,4,31,0,2606.13,84.2202,41.5177,233.96,37.3879,136.107,102.181,57.8201,29.2299,69.1536,20.1359,112.092,160.152,28.2379,35.7927,46.017,0.399686,0.0900214,0.254284,0.166813,0.320846,0.140395,0.190828,0.422596,0.144542,0.326546,0.219495,0.0883508,0.0796509,0.184636,0.342191,0.520889,-1.53303,1.16149,-33.8752,-41.3633,-41.2119,-52.5573,-42.5557,-40.9604,-56.0966,-41.7845,-41.3134,-48.2521,-51.8937,-44.9663,-35.1865,-41.9523,-45.0912,-43.5306,-37.285,-34.8819,-43.2918,-41.1985,-34.2572,-44.5136,-35.483,-50.3265,-39.1525,-45.1301,-37.1013,-39.0783,-33.6347,-42.6918,-37.5627,-40.2413,-49.3125,-54.9175,-36.635,-39.0413,-35.2373,-37.9257,-44.2206,-50.9074,-52.2764,-50.8613,-48.9972,-50.3702,-41.6134,-32.5392,-42.5004,-40.6133,-46.0847,-36.0873,-42.8207,-45.0342,-40.7223,-37.3556,-46.4416,-28.0653,-44.2897,-56.2567,-46.5468,-33.0371,-41.8691,-44.9374
-2587.73,0.950872,0.272865,4,15,0,2600.52,64.3607,37.2238,233.264,49.4238,161.14,87.3322,75.3963,23.5555,58.0518,11.9412,110.355,151.178,53.7691,33.6556,130.514,0.461207,0.152284,0.224817,0.163984,0.175544,0.0948658,0.253953,0.182743,0.152842,0.406297,0.194573,0.0785751,0.0389199,0.0377179,0.415945,0.0197404,-1.98075,1.46036,-34.474,-43.2851,-40.0769,-52.0268,-43.0628,-41.6116,-56.2647,-42.9771,-39.2628,-47.5049,-51.3183,-46.1553,-35.6946,-41.1063,-46.26,-43.4883,-38.1488,-34.9941,-43.2953,-41.1969,-34.5774,-45.4321,-35.0799,-47.2085,-38.811,-43.6666,-38.7124,-38.5893,-33.6742,-43.5678,-38.1779,-41.0192,-48.3,-54.4286,-37.2636,-37.0327,-35.6942,-38.3727,-44.6428,-49.6055,-50.0513,-52.2237,-47.8927,-50.1845,-39.7195,-32.405,-42.3201,-40.8966,-45.8017,-34.3936,-40.1113,-47.0379,-41.1677,-36.9101,-46.3538,-28.5564,-44.1577,-57.9162,-45.9498,-33.5017,-42.3998,-44.6581
-2593.9,0.936711,0.272865,4,15,0,2606.89,84.8792,35.5932,215.183,34.0882,106.222,85.8708,45.1481,19.6766,60.7665,17.1151,105.839,117.357,28.5225,29.5197,45.2635,0.314592,0.0634305,0.22317,0.13793,0.351836,0.148966,0.146547,0.514081,0.197453,0.427716,0.390258,0.0727501,0.053844,0.0855358,0.363006,0.046549,-1.99705,0.907311,-34.0743,-41.259,-42.1897,-51.7973,-41.6605,-39.8902,-56.1981,-43.3467,-39.3744,-49.0087,-51.7797,-45.6544,-35.3457,-42.7,-46.6687,-42.8175,-36.9239,-34.4332,-43.9378,-41.1279,-33.3447,-45.4152,-34.8742,-48.0298,-39.9738,-44.6644,-38.3497,-38.2715,-33.1367,-43.2868,-38.2255,-40.1047,-48.8941,-54.2727,-36.1009,-37.3009,-35.2096,-38.6065,-43.7708,-52.0376,-52.6975,-49.6054,-48.7133,-49.3221,-40.2459,-32.5092,-43.4597,-41.4548,-48.4784,-34.6461,-41.2774,-47.2224,-41.4036,-36.4612,-45.7428,-26.444,-43.9402,-58.508,-46.4255,-33.5641,-41.7687,-44.5941
-2591.08,0.955824,0.272865,4,15,0,2611.92,55.1712,32.357,216.492,51.7315,136.177,75.4436,68.9988,24.2582,64.1185,15.1168,87.4352,114.887,24.0841,37.1825,114.902,0.333534,0.0841628,0.188963,0.157968,0.154151,0.134461,0.333377,0.226652,0.0652836,0.356971,0.0990743,0.098393,0.0963813,0.0655731,0.305186,0.037453,-1.90302,1.10972,-34.0449,-42.6578,-40.3665,-50.6741,-42.6261,-41.1699,-56.3924,-43.7093,-39.8659,-49.1633,-51.8412,-45.0831,-35.6241,-41.2962,-45.6147,-43.5983,-38.423,-34.8251,-44.3653,-40.3801,-34.559,-46.3375,-35.344,-49.5687,-38.7473,-44.4296,-37.6827,-38.6801,-33.5298,-43.2709,-37.7468,-40.8659,-48.2916,-55.1282,-36.4104,-37.0422,-35.3057,-38.6702,-44.0187,-51.2337,-50.926,-52.7035,-48.9428,-52.0457,-39.4559,-31.8687,-43.2941,-41.9873,-47.5314,-33.3784,-40.8836,-46.7301,-40.09,-35.9791,-46.4783,-28.1902,-45.108,-59.0379,-45.6553,-33.8276,-41.5573,-44.1395
-2587.75,0.898812,0.272865,4,15,0,2606.94,80.2687,37.375,206.564,26.6217,120.592,85.8203,52.2003,24.254,61.2537,19.615,109.643,133.278,45.0087,25.2555,49.7292,0.355146,0.0777256,0.146707,0.188592,0.373394,0.0937593,0.17941,0.290919,0.0347952,0.461319,0.303265,0.0638228,0.0313384,0.107847,0.431694,0.101878,-1.93402,0.955876,-33.2912,-42.4698,-42.08,-51.3461,-41.4527,-39.548,-56.2439,-42.6496,-38.9481,-48.4932,-51.2694,-46.0416,-35.3769,-42.4539,-47.0278,-42.8625,-37.4022,-34.4759,-43.4785,-41.0113,-33.4859,-45.0232,-34.8857,-47.8561,-39.3196,-43.3327,-39.117,-38.6998,-32.7406,-43.7566,-38.4901,-40.7126,-49.5881,-53.5917,-36.6064,-38.0397,-35.9126,-38.8465,-44.6733,-50.0381,-52.426,-50.386,-48.4431,-50.0217,-39.3267,-32.9048,-42.7988,-40.861,-47.4653,-34.0808,-40.1911,-47.6279,-41.682,-37.2356,-45.6,-27.5455,-44.8668,-56.6504,-46.4549,-33.8098,-42.7549,-45.6624
-2586.45,1,0.272865,4,15,0,2601.46,63.1487,37.0885,237.403,45.4318,148.684,86.8923,69.1567,25.7024,60.1071,14.0431,93.8459,131.34,37.6865,36.778,64.565,0.374616,0.0809291,0.140114,0.0930539,0.244171,0.0915205,0.198621,0.359753,0.156307,0.487947,0.206459,0.162191,0.0864334,0.0388097,0.318897,0.349212,-1.94619,1.11484,-34.3438,-41.6319,-41.6308,-52.7541,-43.2282,-41.0543,-56.5325,-42.2903,-41.6149,-49.0168,-51.8022,-45.8032,-35.6102,-40.9191,-45.2954,-44.0651,-37.2701,-34.5901,-43.126,-40.4279,-34.1554,-45.123,-35.4245,-49.556,-38.4348,-43.3817,-37.2264,-38.2712,-34.1843,-43.2102,-38.2512,-41.112,-49.2942,-54.6746,-36.3157,-37.3836,-35.626,-38.4121,-43.6714,-51.2193,-50.453,-50.7114,-48.553,-50.0253,-40.5609,-32.2705,-42.9628,-40.8002,-47.6924,-33.7431,-40.9731,-46.7188,-40.9097,-36.1482,-45.6712,-27.6265,-44.5642,-58.1622,-45.9525,-33.3849,-41.3828,-44.6537
-2583.89,0.921346,0.272865,4,15,0,2602.41,81.6004,37.1109,230.764,44.2166,123.431,75.2655,54.4857,22.4755,66.4039,15.3933,105.43,139.271,23.8379,27.9598,71.6924,0.346222,0.0909056,0.241362,0.102479,0.219424,0.156538,0.265176,0.200183,0.059264,0.428535,0.284248,0.0949019,0.0303444,0.203428,0.432345,0.0822637,-1.14086,0.781549,-33.7447,-41.3521,-40.5548,-51.0486,-41.8545,-41.1444,-56.0456,-42.5944,-39.5391,-49.691,-51.2936,-45.1835,-34.6408,-40.9907,-47.5834,-43.3646,-37.5376,-34.0716,-43.2441,-41.1132,-33.9205,-45.146,-34.6945,-48.0659,-40.0017,-45.0937,-38.8528,-38.6976,-33.0718,-43.15,-38.0732,-39.7926,-48.9317,-54.5842,-36.3523,-37.7718,-35.2981,-38.184,-43.7885,-52.0785,-52.7861,-50.5674,-48.1284,-50.4712,-38.8346,-31.6511,-41.917,-40.9338,-48.2214,-33.763,-40.9117,-47.6643,-41.3197,-36.7681,-45.8073,-27.2726,-44.5066,-59.6597,-46.2929,-33.2032,-41.7148,-44.1548
-2588.85,0.91567,0.272865,4,15,0,2608.13,65.6943,29.3852,200.819,39.4309,107.276,79.5061,60.0082,25.2881,56.6007,16.7739,82.2194,95.5235,30.4307,30.3637,97.7618,0.277245,0.0945007,0.173892,0.0656619,0.299623,0.129783,0.141595,0.416297,0.0486716,0.472643,0.137326,0.0933768,0.118698,0.11966,0.293834,0.062872,-1.94057,1.2244,-34.5563,-41.4508,-42.1809,-52.3886,-42.2803,-40.7514,-55.5441,-42.988,-40.9984,-49.6328,-52.7136,-45.6497,-36.0582,-41.0362,-45.3458,-43.5048,-37.1801,-34.8388,-44.2554,-40.1392,-34.0153,-45.9776,-35.4093,-49.6332,-38.4035,-43.4977,-37.2937,-37.7079,-33.1183,-43.221,-38.4211,-40.6472,-47.9166,-54.8088,-36.097,-37.2442,-34.8778,-39.4288,-43.6485,-51.0567,-51.3739,-49.7353,-48.9624,-49.8853,-39.8569,-32.1971,-43.792,-41.1306,-49.2705,-33.7882,-41.3139,-46.7194,-41.5722,-36.2685,-45.7295,-27.1771,-44.8139,-57.7341,-46.5691,-34.3592,-41.261,-44.1758
-2586.81,0.926606,0.272865,4,31,0,2608.4,69.967,34.2507,186.313,47.1204,151.977,80.7299,46.4889,18.8832,63.3411,14.4869,92.1702,139.255,46.6834,27.751,54.1539,0.359665,0.182025,0.162431,0.276709,0.290735,0.111462,0.232001,0.165956,0.153491,0.336573,0.326482,0.0943032,0.0306643,0.0766472,0.40135,0.198072,-1.58821,0.575965,-33.9977,-43.1794,-41.1948,-52.9458,-42.5849,-39.83,-56.2457,-42.3994,-39.5189,-47.7714,-50.9458,-46.1291,-35.0384,-42.1747,-46.3061,-44.0904,-37.2447,-34.6476,-43.383,-40.4235,-35.4653,-44.943,-35.69,-48.7482,-41.337,-43.1983,-38.8768,-38.4,-32.2391,-43.1506,-38.209,-40.4104,-49.7422,-54.7479,-37.4577,-39.0822,-35.7915,-38.4108,-43.6618,-49.9889,-51.9254,-50.6525,-47.692,-50.5739,-37.5658,-32.9152,-42.1989,-40.9729,-48.0078,-35.2382,-40.5332,-46.6774,-41.7576,-37.3296,-45.3997,-26.7571,-43.1425,-57.7706,-46.2454,-33.4031,-42.4584,-45.5188
