# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280763020
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.140436
# Diagonal elements of inverse mass matrix:
# 0.0686935, 0.0161355, 0.43837, 0.0353244, 0.151334, 0.0153066, 0.0360806, 0.0378049, 0.0149182, 0.0720296, 0.0530573, 0.18085, 0.112866, 0.0230137, 0.212098, 0.382153, 0.244212, 0.284394, 0.445595, 0.353512, 0.337382, 0.263217, 0.482428, 0.167155, 0.506705, 0.216195, 0.11942, 0.566043, 0.60315, 0.702406, 1.0347, 0.0892279, 0.457932, 0.120083, 0.134236, 0.366851, 0.53744, 0.0762305, 0.348078, 0.686417, 0.207917, 1.00369, 4.5292, 1.37089, 0.564668, 0.337188, 0.546593, 1.4324, 0.117026, 0.10873
-2562.59,0.852843,0.140436,5,31,0,2584.17,119.195,34.7799,238.641,44.468,168.12,81.5018,53.6374,30.3411,59.2107,23.5063,119.058,162.242,26.4931,30.9164,67.9803,0.0736579,0.168279,0.116792,0.135571,0.102179,0.141501,0.119599,0.110959,0.128668,0.177189,0.0888277,0.0665106,0.141569,0.153526,0.128729,-1.90086,0.349793,-0.209204,-2.50677,-1.78543,-2.9229,-1.0903,-2.64364,-3.74558,-0.693999,-4.03665,-1.40052,-0.836327,-1.05519,-3.49974,-3.21978,-1.28216,2.18041,-1.58191,1.11314,0.81123,0.0815311,0.167724,0.0537776,0.336117,0.0711017,0.0236219,0.499574,0.0176565,0.24647,0.433299,0.348125,0.0302053,0.0399637,0.277437,-34.6318,-40.8307,-41.3257,-49.3903,-41.6567,-39.8177,-55.019,-41.9023,-39.2836,-47.5096,-51.7222,-46.6639,-34.6688,-42.2951,-45.1775,-42.7801,-36.3974,-34.2016,-43.5896,-39.7677,-34.3323,-44.4656,-34.4652,-49.4986,-38.8049,-43.8267,-37.6587,-37.7688,-34.0778,-42.7181,-39.0854,-39.7499,-48.5008,-54.3835,-36.4072,-37.7564,-34.3768,-38.1033,-43.4467,-51.1179,-50.6255,-50.3211,-49.3403,-49.7327,-38.3897,-31.7642,-42.1034,-41.3577,-45.6109,-34.3056,-39.6788,-44.9453,-42.6178,-36.2542,-46.0697,-28.4979,-46.3003,-57.1031,-49.1857,-33.4089,-41.3917,-47.1783
-2562.56,0.860441,0.140436,5,31,0,2586.8,76.3552,40.4167,245.367,46.8577,114.564,87.5792,49.515,24.0993,50.5593,13.9118,154.547,194.626,32.1967,35.3735,125.025,0.218442,0.0948012,0.16083,0.207311,0.137323,0.115158,0.215633,0.140129,0.231654,0.17082,0.119475,0.095127,0.155995,0.135094,0.0405946,-1.722,0.504111,-0.769538,-2.25853,-1.95106,-3.44269,-3.0218,-3.26357,-3.56749,-2.84078,-4.79964,-4.04995,-0.354379,-0.554574,-2.62143,-3.85511,-2.62939,2.2658,-2.92335,1.29321,0.463227,0.104504,0.142123,0.0319787,0.0487133,0.0382515,0.0282265,0.05838,0.00823269,0.0174233,0.701609,0.574317,0.0726986,0.0211713,0.0721223,-34.8041,-41.8523,-40.9431,-52.4625,-41.8277,-39.578,-53.6383,-41.9291,-39.8679,-49.2847,-51.869,-46.8424,-35.0371,-44.5232,-44.6898,-43.8497,-35.8795,-33.5735,-44.9491,-39.0058,-33.9369,-44.811,-33.5986,-53.8048,-40.0383,-42.7989,-36.337,-37.1325,-33.0873,-43.2744,-37.8164,-40.3054,-48.652,-54.0411,-36.0428,-36.9073,-34.2424,-37.242,-42.3737,-51.5752,-48.3929,-49.3084,-49.5469,-49.3877,-37.1453,-32.1603,-43.7473,-40.4413,-46.3933,-34.0838,-41.8847,-44.4918,-41.6434,-35.6603,-45.9574,-27.7052,-45.0557,-57.9885,-48.4729,-34.019,-40.6738,-45.3603
-2565.61,0.911078,0.140436,5,31,0,2583.06,84.5644,37.2212,244.357,39.6817,133.69,77.093,64.2991,24.063,59.5995,14.723,110.546,183.769,26.1522,28.7344,56.4396,0.0143951,0.117109,0.135085,0.236614,0.0869663,0.144664,0.148641,0.08371,0.148929,0.150226,0.0611316,0.0417923,0.0682102,0.077524,0.267476,-1.95493,0.732139,-1.74384,-3.12874,-2.4648,-3.21336,-2.65348,-4.02352,-1.89882,-3.04301,-4.1128,-3.96927,-1.10726,-1.11648,-4.40048,-5.03944,-2.7652,2.02811,-2.58104,1.11316,0.174848,0.043773,0.0850256,0.0402213,0.0704055,0.0178899,0.149746,0.0476913,0.0163619,0.0188872,0.330463,0.327429,0.0122715,0.0064774,0.0629633,-33.6023,-41.5293,-41.566,-50.4574,-41.933,-39.8329,-55.2473,-42.0564,-39.232,-48.8981,-51.064,-46.6725,-34.6446,-43.9455,-45.6025,-43.9886,-36.7378,-34.3559,-43.3201,-38.8597,-34.9678,-45.2605,-34.3636,-49.0632,-39.4811,-43.4349,-37.5656,-38.162,-33.0247,-41.9367,-37.7604,-39.8053,-48.111,-55.174,-36.8983,-38.2553,-34.8464,-37.8321,-43.6176,-49.9,-49.3209,-50.1999,-50.0557,-49.6111,-37.3064,-31.7731,-42.7328,-40.0593,-45.5137,-34.3847,-39.7794,-44.3984,-41.1563,-36.4866,-45.3159,-27.3812,-44.6954,-56.1527,-47.0196,-34.1856,-41.5131,-46.3289
-2566.66,0.982563,0.140436,5,31,0,2584.96,61.7347,40.0889,251.235,38.0267,133.293,87.1164,55.4211,32.6503,65.3457,15.9589,160.359,209.686,42.4933,43.3444,102.432,0.243983,0.125583,0.144757,0.0734831,0.082515,0.142465,0.295934,0.0684069,0.380595,0.175664,0.0489354,0.0439705,0.0819831,0.276594,0.0189054,-1.85816,0.799915,-2.35232,-1.96237,-1.54616,-4.41883,-2.08347,-2.69909,-3.4376,-1.53126,-2.75221,-1.44093,-0.0601366,-0.277052,-1.02641,-1.3153,-1.37609,2.27976,-2.07294,1.17161,0.0951485,0.140525,0.213065,0.0120483,0.124498,0.067267,0.0321417,0.216264,0.063787,0.236708,0.941636,0.758015,0.358291,0.268395,0.252564,-33.5815,-42.0133,-41.2327,-50.5434,-42.0053,-39.9678,-54.5692,-41.8282,-38.3475,-49.3038,-51.5038,-45.8124,-34.6652,-42.5966,-44.6781,-43.6239,-36.1089,-33.6185,-43.4884,-39.2196,-33.305,-44.1253,-34.2573,-50.1396,-39.3153,-43.1628,-37.1591,-38.0977,-33.2779,-43.1672,-37.8481,-40.5928,-48.8319,-53.6432,-35.9588,-37.7462,-34.5133,-37.4818,-42.9672,-49.4103,-50.7698,-49.8187,-48.0244,-50.732,-39.7123,-32.3265,-43.4175,-40.4904,-46.52,-33.2648,-39.2974,-46.8555,-41.4615,-35.443,-45.3394,-28.3883,-45.9708,-57.3901,-47.3297,-33.0992,-40.8138,-45.1143
-2568.23,0.950901,0.140436,5,31,0,2586.17,60.8193,39.5412,251.418,38.258,141.808,87.4419,57.0066,32.8385,64.014,14.9805,157.982,214.275,42.9417,40.8615,103.412,0.221232,0.11096,0.148593,0.101995,0.0982879,0.148231,0.270221,0.0649194,0.406283,0.17489,0.0501677,0.043398,0.0953331,0.253147,0.0242691,-1.8367,0.792515,-1.81513,-2.12537,-1.74194,-4.86049,-1.97083,-2.56433,-3.44604,-1.1823,-3.13466,-1.17137,-0.0703629,-0.134802,-1.23394,-1.22337,-1.44434,2.2533,-2.14953,1.16931,0.162818,0.119389,0.17518,0.00774665,0.139341,0.0769709,0.0318715,0.306574,0.0435145,0.309942,0.932055,0.873889,0.291142,0.294237,0.235901,-33.6973,-42.7415,-41.5531,-51.3046,-41.6302,-39.7792,-54.4972,-42.1648,-38.295,-49.8691,-51.6927,-46.0404,-35.1306,-43.7326,-44.7346,-43.6252,-36.0462,-33.5694,-43.5323,-39.3472,-33.5951,-44.1702,-34.3616,-50.8922,-39.5967,-43.1176,-37.3219,-37.6394,-33.178,-43.5221,-37.9698,-40.3149,-49.1483,-53.6782,-35.9407,-37.4398,-34.6484,-37.6746,-42.4609,-49.0009,-49.8843,-49.3774,-48.0494,-50.4876,-38.5113,-32.2353,-43.1318,-40.4542,-47.3812,-32.964,-39.3551,-46.9217,-41.8256,-35.1112,-44.6671,-27.6123,-45.818,-57.5522,-47.149,-32.7469,-40.6988,-45.1842
-2585.2,0.937679,0.140436,5,31,0,2605.85,62.448,42.7793,259.22,35.0037,142.049,85.1312,79.1967,25.084,71.5912,18.8,149.87,193.663,19.0179,31.4022,98.7454,0.0643768,0.181562,0.168581,0.0315234,0.137899,0.108458,0.151918,0.166269,0.245392,0.49204,0.0734391,0.0538938,0.062998,0.118443,0.339932,-1.5839,1.16424,-3.05533,-2.73558,-1.9913,-4.9022,-1.24423,-3.96995,-0.756792,-0.696193,-3.12724,-1.46954,-0.116467,-0.24612,-3.32514,-5.04039,-0.353285,2.02452,-2.13082,1.61585,0.0471069,0.0648562,0.136517,0.00743023,0.288163,0.0188744,0.469169,0.49848,0.0438387,0.230031,0.890059,0.781828,0.0359676,0.00647122,0.702377,-34.3234,-42.06,-41.4373,-48.6555,-41.0018,-40.8683,-55.9702,-42.3931,-40.8997,-48.7275,-50.7082,-45.5766,-34.6402,-44.8246,-45.7109,-42.671,-37.5765,-33.7882,-44.3212,-39.4305,-33.7096,-45.5318,-33.3397,-49.5824,-38.5189,-44.8526,-37.4938,-38.504,-32.6071,-42.1102,-37.5911,-39.1902,-47.5154,-54.6788,-36.1057,-36.5231,-34.8321,-37.5688,-43.7389,-51.6227,-52.3562,-51.2891,-49.8152,-50.9844,-38.1089,-32.0312,-43.2221,-41.2994,-46.6856,-33.5589,-39.3034,-46.8825,-40.8708,-35.591,-46.3911,-27.7255,-45.28,-56.7407,-46.5931,-33.6469,-41.7782,-44.6435
