# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1280762762
# output
#   file = output_cal_pl_Ka_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2567.02,0.966204,0.148916,5,31,0,2584.36,95.6759,32.1693,218.513,25.429,129.336,68.493,61.8119,22.7398,45.597,14.8264,151.863,194.313,46.7687,31.9405,40.3065,0.0493421,-1.13332,-4.14675,-3.20832,-5.73573,-3.09258,-4.4807,-3.22879,-2.46427,-5.59546,-3.80088,-0.0747002,-0.53799,-1.95163,-3.88383,-5.34166,2.01899,-3.05538,1.87964,0.321961,0.0158157,0.0404246,0.00322852,0.0453846,0.0113254,0.0396055,0.0850708,0.00371471,0.0223511,0.928022,0.583921,0.142042,0.020572,0.00478794,-33.4561,-41.8972,-42.7691,-50.4156,-42.0082,-39.3497,-55.1395,-42.1318,-39.4771,-48.0226,-52.3935,-47.0542,-34.6819,-44.1698,-45.3311,-43.2253,-36.1636,-33.8914,-43.4338,-38.9723,-33.9488,-44.9803,-33.5342,-48.942,-39.7373,-43.3986,-37.3894,-37.7107,-32.3387,-43.4176,-38.4601,-40.0574,-49.367,-53.5278,-36.3573,-38.5804,-34.6476,-38.2787,-43.0532,-49.1834,-48.4002,-49.2032,-50.1671,-48.5616,-36.6733,-31.4424,-42.9224,-40.3985,-45.6607,-32.0667,-39.3856,-45.2617,-42.8897,-35.4469,-45.2898,-27.8794,-46.2629,-56.965,-48.4203,-33.2079,-41.2683,-47.2605
-2564.66,0.871018,0.148916,5,31,0,2580.99,53.1335,39.8558,231.678,42.5281,118.084,75.0862,45.2722,20.9407,42.788,13.0925,133.506,155.294,23.308,30.6972,131.633,0.0860226,-3.43153,-2.55655,-1.89348,-4.0541,-3.57524,-3.43985,-4.50394,-3.34723,-5.38891,-3.96397,-1.29383,-0.960153,-2.33407,-4.00978,-2.59707,2.15268,-3.29245,1.11587,0.0323374,0.0775718,0.150548,0.0173511,0.0280088,0.0320695,0.0110654,0.0351815,0.00456697,0.0189876,0.274217,0.382834,0.0969008,0.0181375,0.0744917,-34.6199,-41.062,-40.58,-50.7838,-41.6761,-40.6919,-54.5601,-42.1435,-41.2836,-49.4593,-53.253,-47.041,-35.4091,-42.6427,-45.4697,-42.877,-36.6122,-33.8361,-45.0857,-39.7254,-33.7042,-44.9907,-33.8584,-50.8345,-38.9829,-44.345,-36.9358,-37.9578,-33.5196,-43.5828,-38.6201,-39.6809,-48.4387,-54.2378,-35.9608,-36.4617,-34.3185,-37.8813,-42.8422,-52.0752,-47.998,-49.6933,-50.7236,-47.8508,-38.2003,-32.0075,-43.2266,-41.547,-45.9592,-33.301,-40.6242,-44.8597,-42.0121,-35.2751,-46.0154,-27.5932,-45.5528,-57.2852,-47.8717,-33.7129,-40.5713,-45.3935
-2573.81,0.835975,0.148916,5,31,0,2585.08,102.917,32.7786,227.758,29.7062,173.532,72.9236,66.9994,26.3285,46.2803,19.3973,167.55,218.068,61.3525,32.7545,39.7792,0.0437583,-1.58123,-3.70894,-3.11518,-5.64622,-2.01139,-4.78633,-3.82066,-2.43486,-5.27399,-4.43135,-0.370337,-0.327382,-1.50601,-4.87077,-4.84591,2.04337,-3.10104,2.64624,0.205721,0.0245034,0.0443706,0.00353085,0.133802,0.00834303,0.0219132,0.0876103,0.00512311,0.0118984,0.690501,0.720808,0.221793,0.00766742,0.0078605,-33.2706,-40.8953,-42.4765,-50.8908,-42.2455,-39.4083,-55.1822,-41.3766,-38.8935,-46.7868,-51.1526,-47.0513,-34.1773,-43.8047,-45.1044,-43.0877,-36.2819,-34.033,-43.6536,-38.3474,-34.6568,-45.3575,-33.7205,-49.5769,-40.7739,-41.9508,-37.2267,-37.2762,-33.9545,-42.8696,-38.254,-40.9394,-49.3883,-53.4631,-36.8793,-39.5402,-34.1391,-37.8994,-42.8971,-49.09,-48.5817,-49.9432,-49.882,-49.2087,-38.2729,-31.8242,-43.8131,-40.3215,-45.5938,-34.0446,-40.2723,-45.1403,-43.1244,-35.688,-45.3905,-28.7069,-45.714,-56.9903,-48.8351,-34.235,-41.5239,-47.9582
-2574.93,0.964884,0.148916,5,31,0,2586.25,69.5578,35.7981,226.587,38.94,95.2916,77.8785,47.7997,23.0608,45.4303,12.6335,126.581,235.131,23.1243,31.2905,150.482,0.0575512,-2.36512,-2.37165,-2.57115,-4.79955,-4.23541,-3.81369,-5.21659,-4.19004,-5.50491,-3.83628,-0.244719,-0.050796,-4.29162,-4.21369,-2.27742,2.03199,-3.98378,1.29954,0.0939381,0.0933267,0.0764474,0.00823343,0.0144738,0.0220665,0.00542577,0.0151457,0.00406675,0.0215737,0.782925,0.950473,0.0136827,0.0147917,0.102549,-34.2135,-41.7148,-41.7105,-51.0793,-42.8417,-40.3996,-53.9044,-41.4479,-40.1958,-50.1494,-52.0542,-47.6155,-34.8575,-41.7655,-45.1253,-44.5438,-35.9901,-34.4129,-44.3723,-38.5745,-34.2406,-44.8159,-34.5927,-50.3764,-37.7855,-42.2774,-36.7503,-38.6497,-33.6884,-42.9981,-38.5115,-41.0297,-49.1528,-54.902,-37.0893,-36.7424,-34.6261,-37.693,-43.5934,-47.4906,-45.757,-49.4492,-49.7749,-48.6836,-38.7738,-32.5197,-43.7672,-40.5947,-43.628,-34.4924,-41.2232,-44.0051,-41.7062,-36.5258,-46.5788,-28.4616,-45.604,-56.8461,-48.9136,-34.3222,-40.4849,-46.3516
-2568.45,0.977638,0.148916,5,31,0,2593.43,95.5095,43.3577,229.928,40.2261,116.921,90.0018,48.3406,23.5869,44.0568,14.0169,179.214,191.684,19.0773,33.1179,88.2181,0.0617101,-1.04799,-3.2195,-3.34984,-4.54962,-3.57167,-3.81502,-3.7594,-2.96634,-5.52267,-4.39921,-0.0609672,-0.561798,-5.1459,-5.02033,-2.4508,2.06648,-3.16127,2.20861,0.350641,0.0399751,0.03509,0.0105712,0.0281087,0.0220373,0.0232978,0.0514915,0.00399517,0.012287,0.940854,0.570183,0.00582321,0.00660238,0.0862247,-34.0443,-40.8457,-41.7315,-50.4735,-41.4846,-39.9259,-54.3827,-42.7059,-39.1423,-48.1442,-52.7736,-46.4158,-34.9348,-45.8833,-44.9032,-43.2238,-36.1981,-33.2374,-44.7097,-38.7888,-33.2913,-45.278,-33.3714,-49.7936,-39.9605,-44.2515,-36.4619,-38.1126,-33.4096,-43.0873,-37.3434,-39.7525,-47.7697,-53.3052,-35.9755,-37.5441,-34.0371,-37.4037,-43.2662,-51.2497,-49.3526,-49.8939,-50.9187,-47.5488,-38.0111,-32.4505,-43.3345,-40.3057,-45.7902,-34.5789,-40.9488,-45.6375,-41.808,-35.6565,-45.9584,-28.0524,-45.6537,-57.1867,-47.1013,-33.7553,-40.7848,-45.7796
-2564.21,0.998801,0.148916,5,31,0,2579.09,60.6879,35.6149,241.248,35.1241,131.285,71.8615,50.0152,24.3933,47.7438,18.8575,140.41,211.015,44.519,30.4366,64.7893,0.0631729,-3.38132,-3.37443,-2.32735,-4.82238,-2.74236,-4.22356,-2.97052,-3.05782,-5.19208,-3.20154,-0.959882,-0.0685626,-1.31319,-4.15712,-2.67145,2.01944,-3.13979,1.16822,0.0340025,0.0342375,0.0975537,0.00804759,0.0644184,0.0146463,0.0512768,0.0469902,0.00556043,0.0406995,0.382938,0.933735,0.268962,0.0156526,0.0691521,-33.4615,-41.1745,-41.3927,-49.7556,-41.7629,-39.9835,-54.8408,-41.607,-38.5768,-47.6168,-52.737,-46.7668,-34.3255,-42.1555,-44.5744,-42.9478,-36.5074,-34.3019,-43.318,-39.0413,-34.8232,-44.9203,-34.2622,-50.5929,-40.3412,-43.1048,-36.7138,-38.219,-32.9619,-42.8736,-38.5194,-39.9283,-48.8058,-54.3068,-36.5618,-38.6442,-34.5518,-37.8927,-43.5045,-50.4541,-48.7939,-49.2661,-49.989,-47.8253,-37.6884,-31.6689,-43.0865,-40.8711,-44.8084,-34.309,-40.2963,-44.4219,-42.2051,-36.2488,-46.5364,-28.3127,-45.6677,-57.0218,-48.4629,-33.517,-40.4396,-46.8718
-2571.65,0.913771,0.148916,5,31,0,2581.11,56.8504,37.0494,216.453,41.0032,108.288,79.5789,61.4126,33.5351,40.3091,14.1315,137.911,218.46,14.3694,26.6022,73.3689,0.0606112,-3.13273,-2.51807,-2.70026,-4.49342,-3.39979,-3.79333,-4.29915,-0.8719,-5.64551,-4.34202,-0.454253,-0.32631,-3.63123,-5.05621,-1.22208,2.21454,-3.34076,2.09437,0.0435988,0.0806152,0.0671882,0.0111823,0.0333802,0.0225205,0.0135801,0.418156,0.00353336,0.0130102,0.634922,0.721581,0.0264837,0.00636963,0.294618,-32.9917,-40.825,-41.5967,-50.6168,-42.9624,-40.6127,-55.1962,-42.7522,-38.3136,-52.521,-51.8951,-46.7214,-34.1015,-42.1922,-46.1503,-43.7453,-36.4951,-33.8532,-44.6661,-38.305,-33.7863,-45.1169,-33.4974,-51.6731,-38.0067,-42.2823,-36.8349,-38.4842,-32.6329,-43.0564,-38.0733,-40.4311,-49.1251,-54.6268,-36.4892,-36.6778,-34.0266,-38.0714,-43.0442,-50.0592,-49.0773,-50.7794,-49.2861,-49.4025,-38.6066,-32.0268,-43.8885,-40.815,-44.9823,-32.8478,-41.0234,-44.7034,-41.366,-35.4512,-46.0086,-28.4217,-45.3383,-57.5957,-48.6729,-33.8411,-40.2406,-46.4835
-2568.7,1,0.148916,5,31,0,2578.92,91.7276,33.4347,243.62,37.1842,151.07,75.6398,51.3566,22.5195,49.0159,16.34,140.869,208.141,72.3976,36.7418,67.1007,0.0710879,-1.99593,-3.4475,-2.79139,-5.22944,-2.82026,-4.36313,-5.26588,-3.53597,-5.47554,-4.08547,-0.667605,-0.887566,-0.759792,-3.90533,-1.82099,2.01115,-3.0415,1.25958,0.135888,0.0318251,0.061336,0.00535654,0.0595906,0.0127385,0.00516482,0.0291304,0.00418795,0.0168152,0.512935,0.411657,0.467764,0.0201344,0.161865,-33.8777,-41.0926,-42.1425,-51.2179,-42.092,-39.0771,-54.3135,-41.6274,-38.2989,-48.9031,-52.0276,-47.2543,-34.0977,-43.3414,-44.7727,-44.2266,-35.4975,-34.2846,-42.9851,-38.5337,-34.5361,-44.5459,-34.2391,-51.467,-39.5698,-42.2635,-36.3645,-37.479,-33.3568,-42.9097,-38.1529,-40.7046,-49.4635,-53.9439,-36.7882,-38.047,-34.3533,-37.82,-43.0483,-49.8918,-48.7827,-48.6814,-48.7064,-49.5476,-38.9544,-31.7162,-43.5694,-40.2553,-44.8052,-33.6463,-40.6633,-44.3166,-42.871,-36.0752,-46.0435,-28.6275,-46.2391,-57.7482,-49.3908,-33.4331,-40.5231,-47.2885
-2567.91,0.990062,0.148916,5,31,0,2580.6,54.219,41.7958,236.711,39.5329,130.946,75.9653,50.0528,17.2258,44.0916,18.2037,129.941,193.123,16.8633,31.2399,53.8983,0.0695241,-3.49522,-2.62984,-2.71326,-4.35674,-3.29512,-4.26861,-3.38322,-4.51725,-5.30177,-3.48697,-0.389402,-0.0475869,-5.39004,-3.68686,-4.29667,2.0582,-3.34979,1.85176,0.0303419,0.0720898,0.0663205,0.0128202,0.0370635,0.0140012,0.0339381,0.010919,0.00498276,0.0305935,0.677462,0.953528,0.0045618,0.0250506,0.0136138,-33.6357,-41.0654,-41.1673,-49.9258,-41.8831,-40.1658,-55.025,-42.4402,-39.125,-48.2352,-52.5358,-46.0748,-35.0043,-44.6037,-44.4584,-43.505,-36.8545,-34.1139,-44.6007,-38.4195,-34.4032,-45.1967,-34.5073,-49.8381,-40.3164,-43.7234,-36.4236,-38.4459,-34.244,-42.5441,-37.4644,-39.2775,-48.4043,-54.7621,-36.4775,-38.1636,-34.9797,-37.6551,-43.3866,-50.0549,-47.6985,-49.8839,-50.6969,-48.0131,-37.8726,-32.5818,-43.2913,-40.5817,-44.5395,-33.9005,-40.7708,-44.8075,-41.6866,-36.2498,-46.4297,-27.6988,-45.3944,-57.1198,-46.8458,-34.0028,-40.7739,-45.6679
-2566.58,0.924589,0.148916,4,15,0,2580.75,53.0755,39.0141,228.642,37.1855,134.009,71.8443,53.621,14.6663,45.7997,19.8345,144.07,188.021,15.708,34.3095,49.5161,0.0675373,-3.36983,-2.79894,-2.59202,-4.50401,-2.53192,-4.10712,-4.01846,-4.65896,-5.26358,-3.80613,-0.449672,-0.0477454,-4.75511,-4.37764,-2.94383,2.09317,-3.85894,1.73028,0.0343954,0.0608745,0.0748687,0.0110646,0.0795064,0.016455,0.0179806,0.00947628,0.00517676,0.022234,0.637837,0.953376,0.00860763,0.012555,0.0526638,-34.0451,-40.2863,-42.1551,-49.2891,-41.9052,-39.7955,-55.4192,-42.6046,-38.0349,-48.3009,-51.4639,-46.3123,-34.2552,-42.7698,-44.8338,-42.6894,-36.8111,-33.9844,-45.0239,-38.7106,-33.8253,-45.7376,-33.7527,-49.7215,-39.7904,-43.8616,-36.8074,-38.4083,-33.8653,-42.7899,-38.1088,-40.0307,-48.4521,-54.5474,-36.401,-36.9387,-34.7066,-37.779,-43.281,-50.9591,-49.1393,-49.7986,-50.2649,-48.1322,-38.615,-32.17,-43.5601,-41.1939,-45.0618,-32.8454,-40.1577,-45.298,-42.1232,-35.4889,-46.1473,-27.601,-46.0322,-57.5114,-47.5081,-34.103,-40.734,-46.5728
-2575.94,0.918792,0.148916,5,31,0,2590.16,81.5271,30.4756,194.935,41.9414,109.654,63.641,60.3314,36.1936,45.0124,9.70206,122.532,179.391,45.7165,27.8682,88.9863,0.0579293,-1.51956,-3.72367,-3.45836,-4.57035,-2.29676,-4.70128,-3.08999,-0.525102,-4.97524,-3.68507,-1.1032,-1.01055,-0.77992,-4.91906,-1.49596,2.01141,-2.98093,1.34532,0.218808,0.0241453,0.0314812,0.0103544,0.100584,0.00908365,0.0455022,0.591495,0.00690683,0.0250953,0.331808,0.36402,0.458442,0.00730602,0.224033,-33.1163,-41.8514,-41.9036,-50.8659,-42.4001,-40.1009,-55.4475,-42.9241,-38.9132,-47.683,-52.4652,-47.5426,-34.653,-43.0326,-45.8444,-44.2879,-36.587,-34.8959,-43.0749,-38.7918,-35.2409,-45.4511,-34.3485,-49.1954,-39.7816,-42.5073,-37.2788,-38.3489,-32.9652,-43.2156,-38.7785,-40.3471,-48.254,-54.5366,-37.4856,-38.8505,-34.5677,-38.43,-43.5549,-49.7327,-48.5299,-49.7999,-50.1101,-47.4469,-37.7518,-31.9555,-43.0632,-40.4155,-43.8817,-35.0714,-40.9791,-43.8378,-41.6111,-36.489,-46.3979,-28.4901,-44.9015,-56.9571,-48.669,-33.3926,-40.6406,-47.0111
