# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1203071976
# output
#   file = output_cal_pl_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2593.83,0.970454,0.124156,5,31,0,2600.17,56.6314,25.7885,156.993,36.5868,80.198,73.5223,45.8519,17.812,50.775,12.5885,79.9824,81.3279,31.8405,24.8986,63.6151,0.137554,0.334347,5.25875,-33.8501,-42.3615,-41.6358,-50.4637,-42.7748,-40.3791,-55.1381,-43.3121,-41.8077,-46.4677,-53.6606,-47.4378,-35.9855,-43.8079,-45.8702,-43.3212,-36.9373,-36.0546,-45.4914,-40.0257,-35.3646,-45.2089,-34.8757,-48.8666,-39.4374,-43.4029,-37.6582,-38.2619,-31.98,-43.3293,-39.5326,-40.1229,-48.2084,-54.6841,-37.3209,-38.2438,-34.9987,-39.5977,-44.3533,-52.6495,-51.2179,-50.7687,-50.7628,-49.6975,-37.9126,-32.8207,-43.1366,-40.7246,-45.4363,-34.9431,-40.4786,-44.5135,-41.0429,-36.7601,-47.3299,-28.5212,-44.8494,-56.7542,-48.3529,-33.9124,-41.9291,-47.0595
-2594.45,0.947802,0.124156,5,31,0,2602.84,59.6675,28.6821,159.704,36.0584,95.9968,72.8613,40.0429,16.3808,47.9412,10.9164,77.5384,84.1252,35.5738,26.1392,68.0115,0.171005,0.295351,4.95284,-34.3318,-42.3506,-41.3888,-51.6418,-42.429,-40.2187,-54.6434,-43.1295,-41.9924,-46.4674,-53.5195,-47.236,-35.9273,-44.5036,-46.2262,-43.8533,-36.5855,-36.077,-45.1005,-40.0493,-35.7856,-44.7187,-34.842,-50.2007,-39.9118,-43.9932,-37.3379,-37.9949,-31.6481,-43.3277,-38.6489,-39.5637,-48.1972,-54.7474,-37.2609,-38.5527,-35.1785,-39.3434,-44.1464,-53.7011,-51.0693,-50.5668,-51.2489,-49.6419,-37.5385,-33.1458,-43.4104,-40.2004,-45.3381,-34.8039,-41.6374,-44.0875,-41.2068,-36.9624,-47.7084,-28.3385,-44.5018,-56.6833,-48.2926,-33.3992,-41.9519,-46.3161
-2594.55,0.989229,0.124156,5,31,0,2604.81,44.3696,28.3671,182.842,36.7924,102.157,69.2511,51.5749,19.1848,61.8889,15.715,91.7815,86.9475,33.3886,25.3251,46.6512,0.152244,0.259867,4.44481,-34.5627,-42.5541,-42.6391,-50.0713,-42.3299,-39.2788,-55.1753,-43.7021,-40.3572,-46.8054,-53.4598,-47.7248,-35.8875,-46.3033,-44.9629,-42.4272,-36.6378,-35.3855,-45.2308,-41.0682,-35.0683,-45.2672,-34.1868,-51.5419,-39.2218,-44.7095,-37.8047,-37.7624,-31.489,-43.5297,-40.5427,-39.9336,-49.2702,-54.5091,-36.6885,-37.3487,-34.5909,-39.0471,-43.9875,-54.2255,-51.5827,-49.9254,-50.0597,-50.1131,-37.8446,-31.7247,-42.3014,-41.0791,-47.3837,-33.4301,-39.5738,-44.6009,-41.9617,-35.9362,-46.6939,-28.6272,-46.2052,-58.0871,-48.548,-33.3668,-41.4347,-47.5566
-2595.29,0.913792,0.124156,4,31,0,2602.31,43.4349,28.4467,180.627,47.1362,110.52,68.8369,60.1887,18.9799,56.5223,16.584,89.4828,91.9403,30.6478,26.3819,49.1264,0.137941,0.315396,4.93622,-34.553,-41.9445,-42.5817,-50.9145,-42.2717,-39.4982,-55.2606,-43.4527,-40.1457,-46.9655,-53.3756,-47.4401,-35.776,-45.4915,-44.7039,-42.9659,-36.7509,-35.829,-44.7957,-40.6384,-35.8697,-45.5123,-34.7493,-51.5722,-40.0128,-44.2873,-37.5632,-37.8081,-32.8358,-43.4911,-40.6431,-39.902,-49.1927,-54.7717,-37.167,-37.7133,-34.5016,-39.1536,-43.4775,-53.6903,-50.6792,-49.5525,-49.9068,-49.1922,-38.5511,-32.3053,-42.5479,-40.9042,-47.1584,-35.073,-40.5486,-43.8901,-42.2406,-35.8293,-46.5667,-28.3223,-45.5168,-57.9267,-48.4262,-33.4228,-41.0677,-47.354
-2588.53,0.975447,0.124156,5,31,0,2599.94,53.5613,31.5645,174.76,34.328,110.111,77.383,44.4924,16.5301,56.2038,15.013,77.2704,89.9933,26.9541,28.8528,71.4965,0.152491,0.0467351,2.07753,-34.1004,-42.0416,-40.8231,-50.5209,-42.2182,-40.3286,-55.0339,-43.1489,-41.1013,-46.8109,-52.6275,-46.9541,-35.5936,-44.4929,-45.8515,-43.1955,-37.1102,-35.7107,-45.5704,-40.1222,-35.3027,-45.0235,-34.8576,-49.8296,-38.7128,-44.7648,-37.3932,-38.5016,-31.57,-43.4504,-38.3957,-39.6779,-48.2389,-55.0999,-37.031,-37.5989,-35.4737,-39.0415,-44.1148,-53.1222,-50.8289,-50.942,-51.0411,-49.9808,-37.8023,-32.7906,-42.8573,-40.8095,-44.7487,-33.6276,-40.9981,-44.2987,-40.9329,-36.5878,-47.914,-28.2766,-44.8526,-56.2368,-48.0761,-33.1074,-41.9439,-46.2032
-2591.69,0.992512,0.124156,5,31,0,2595.53,50.8087,28.7383,159.439,39.8969,92.8784,63.1715,46.7821,19.3537,47.6494,15.8638,77.5333,81.6688,25.4256,32.1433,60.3043,0.0879881,0.0658778,2.63858,-34.6725,-41.0126,-42.6597,-50.966,-42.395,-39.611,-55.2645,-43.0178,-40.7346,-46.7569,-53.0325,-47.7266,-35.2631,-44.0244,-45.4612,-43.502,-36.6685,-35.9193,-45.2381,-40.0177,-35.5521,-45.8945,-35.2362,-47.8352,-39.8037,-44.6557,-37.7025,-38.4382,-32.4641,-43.6499,-39.6832,-40.3282,-48.2541,-54.9319,-37.2106,-38.7186,-35.2403,-39.4534,-43.8306,-52.9223,-49.8313,-49.5263,-51.2881,-47.6796,-38.0701,-32.6438,-43.5693,-40.5961,-45.0251,-34.6602,-40.2354,-44.4319,-41.894,-36.1338,-46.8687,-28.425,-45.4351,-56.7537,-48.4657,-34.0269,-41.2677,-47.5898
-2590.31,0.99929,0.124156,5,31,0,2596.34,56.7132,30.4686,183.466,33.0353,109.501,79.0516,44.3316,17.2927,54.4248,14.8288,78.811,89.9872,22.4024,28.1675,69.0175,0.187959,0.0766134,2.37621,-34.1726,-42.6642,-40.7683,-50.4792,-42.0931,-40.1434,-55.1728,-43.5886,-41.1988,-46.7455,-52.3615,-46.4099,-35.5505,-45.3852,-46.2183,-43.0666,-37.1407,-35.7751,-45.807,-40.0948,-35.2807,-45.1381,-34.5131,-50.7779,-38.8008,-44.7947,-37.3438,-38.4103,-31.392,-43.1912,-37.9222,-39.3896,-48.3371,-55.4411,-36.8843,-37.7074,-35.3083,-38.9268,-43.9948,-54.0084,-50.7646,-51.2939,-51.3678,-50.0833,-37.9753,-32.7154,-43.3993,-40.9069,-44.8127,-33.5802,-42.2229,-43.9255,-40.4443,-36.5527,-48.4316,-28.3595,-44.1679,-56.9623,-48.2207,-32.9845,-41.8806,-45.6505
-2598.05,0.973671,0.124156,4,15,0,2604.5,47.7436,31.1198,163.068,35.8586,113.648,67.0875,50.453,19.8013,53.3194,13.1541,66.2134,95.1227,22.8346,38.7364,65.1801,0.115093,0.296248,4.87155,-35.3804,-41.138,-43.5009,-51.2979,-42.8639,-40.472,-55.1893,-42.7132,-40.4346,-48.1183,-52.7792,-47.4887,-35.3875,-42.3556,-45.3252,-44.4427,-36.4095,-36.0669,-44.5113,-40.2586,-36.109,-45.86,-35.7707,-49.6033,-38.8891,-44.6518,-37.1738,-39.3261,-32.4646,-43.1523,-39.914,-41.1938,-48.1814,-55.0781,-37.4256,-38.4373,-35.5022,-39.2409,-44.1149,-51.6957,-49.3769,-50.032,-50.704,-49.7378,-39.1709,-33.1593,-44.1275,-40.5148,-44.5853,-34.6668,-40.2856,-44.2955,-41.8715,-36.6102,-47.356,-28.9043,-46.4862,-56.5858,-48.0339,-33.7655,-41.5605,-46.8119
-2590.3,0.999678,0.124156,4,31,0,2602.85,43.2801,31.2294,164.443,40.6713,115.662,64.7236,47.1596,17.6173,52.9812,13.9956,71.81,90.041,25.4224,29.7016,59.9462,0.12802,0.167824,3.39617,-34.7186,-41.4958,-42.3132,-51.2245,-42.4947,-40.1841,-55.2415,-43.0766,-40.4143,-47.24,-53.2128,-47.4885,-35.5565,-43.484,-45.3009,-43.716,-36.8065,-35.9762,-44.7092,-40.6209,-36.0961,-45.4839,-35.3396,-49.9078,-39.503,-44.9349,-37.5048,-38.6916,-32.2489,-43.6395,-39.815,-40.0358,-48.6198,-55.0779,-37.3861,-37.9961,-35.3959,-39.2599,-43.8019,-52.5598,-49.5302,-49.6218,-50.6356,-48.7484,-38.1567,-32.8813,-42.9298,-40.8963,-45.3914,-34.4993,-40.5055,-43.9457,-41.8368,-36.3465,-47.0718,-27.9196,-45.3811,-56.5886,-47.7263,-33.2496,-41.3098,-46.5992
-2596.63,0.967992,0.124156,4,15,0,2600.69,42.9608,30.2421,158.308,46.8375,122.231,61.9454,56.6514,17.1334,54.776,12.341,77.4207,83.3287,26.3915,29.2031,39.3949,0.143376,0.20571,3.54011,-35.2288,-41.8833,-42.4805,-51.5943,-42.964,-40.3961,-55.9517,-43.4799,-40.1987,-46.643,-53.6727,-47.5527,-35.5937,-42.9617,-45.3737,-43.4595,-36.9365,-35.8116,-44.6629,-41.1483,-35.8752,-45.3014,-35.1011,-49.9378,-40.2443,-45.3175,-37.8545,-38.1647,-32.6623,-43.9668,-40.3582,-39.9894,-49.6396,-54.9933,-37.2734,-38.2579,-35.2275,-39.2816,-43.3871,-53.6686,-50.3353,-49.4354,-50.0537,-48.8901,-37.8772,-32.6821,-42.1246,-41.1049,-46.9762,-33.9987,-40.5185,-44.2621,-42.288,-35.8895,-46.4088,-27.5424,-45.4174,-57.5504,-47.5315,-33.0383,-41.3745,-46.9611
-2593.9,0.943196,0.124156,5,31,0,2605.65,46.0389,30.2282,183.498,33.0928,141.811,76.5678,46.1371,19.0075,57.6498,14.0528,79.5384,93.0322,19.9517,27.4967,41.645,0.159713,0.342643,4.58782,-34.6815,-42.3551,-41.9243,-50.0584,-42.5754,-40.4583,-55.8784,-43.7507,-39.9025,-47.0688,-53.2355,-46.8371,-35.894,-44.421,-45.3679,-42.9339,-37.0112,-35.7809,-45.2176,-40.4063,-35.7937,-45.2662,-34.8072,-50.8556,-39.016,-44.8589,-37.228,-39.0068,-31.6989,-43.211,-39.0231,-39.6737,-49.5439,-55.0979,-37.1166,-37.9326,-35.1463,-38.9907,-44.1253,-53.5837,-49.8434,-50.8232,-50.7086,-49.9345,-39.125,-32.5671,-43.0804,-41.3503,-45.3939,-34.1892,-40.8436,-44.0149,-41.0257,-36.411,-47.9584,-28.5311,-44.9644,-57.8111,-47.4598,-32.7591,-41.4446,-46.2334
-2594.24,0.761952,0.124156,5,31,0,2606.86,45.0307,33.4488,177.72,30.6466,109.174,73.0121,63.2053,18.2586,56.9645,17.1778,82.1443,82.9025,31.6618,33.6323,50.3402,0.194024,0.42332,5.13557,-35.1618,-42.4942,-42.374,-50.3796,-42.1763,-40.0598,-55.4677,-43.4586,-40.4184,-45.7598,-52.879,-46.032,-35.5997,-44.5156,-45.1289,-43.1644,-37.1924,-35.9111,-45.1,-41.3127,-34.9716,-45.6856,-34.7692,-50.3837,-38.6183,-45.5902,-37.5535,-38.5478,-32.7469,-43.5905,-39.2023,-40.1559,-48.829,-55.0144,-37.1792,-37.7847,-35.6209,-39.066,-44.4199,-54.0991,-51.2615,-50.6176,-50.5451,-50.0193,-39.1811,-32.9221,-42.8692,-40.8029,-46.2182,-33.1257,-40.551,-44.8862,-41.1107,-36.6926,-47.2228,-28.4349,-46.3026,-56.3917,-46.6416,-33.4931,-42.1226,-45.6628
-2592.22,0.970329,0.124156,5,31,0,2601.27,50.8344,30.1513,187.792,44.1167,99.8757,75.7748,34.1141,19.6006,57.5808,14.0152,83.6992,97.3833,22.4999,31.5387,85.1146,0.135288,0.0594748,2.36251,-34.0683,-41.6822,-41.3459,-51.2274,-42.3104,-39.7174,-54.6388,-43.2038,-41.4143,-47.9663,-52.6792,-47.4771,-35.4869,-45.4245,-45.4719,-43.5276,-36.4765,-35.5797,-45.5862,-39.9902,-35.7865,-45.2114,-35.0827,-51.1904,-39.9993,-44.6818,-37.0768,-38.4024,-31.2463,-43.3642,-38.8328,-39.9313,-48.0921,-55.3093,-36.7698,-38.0159,-35.0519,-38.9232,-43.5817,-53.3186,-50.495,-50.0045,-51.1141,-49.4543,-37.2342,-32.439,-43.377,-40.8921,-45.4015,-34.8644,-41.5475,-44.0113,-40.97,-36.1506,-47.6889,-27.9862,-44.5721,-57.9723,-48.7999,-33.1017,-41.0779,-46.4547
-2594,0.866113,0.124156,5,31,0,2602.65,66.4403,34.5458,197.459,35.3232,128.45,77.6516,68.401,20.0093,65.2618,19.22,86.6073,92.2827,32.568,28.614,59.7186,0.136605,0.0486312,2.12634,-34.8757,-42.1973,-41.454,-49.8157,-41.5685,-39.8116,-55.0642,-43.2339,-40.4781,-46.8572,-53.0757,-46.9565,-35.6752,-46.7619,-45.5251,-42.8942,-36.8416,-35.2148,-45.0886,-40.4436,-34.65,-45.0615,-34.6134,-49.973,-38.4557,-45.2626,-37.3876,-37.9118,-33.1731,-43.0002,-39.3708,-39.4318,-48.5559,-54.6909,-36.575,-37.9227,-34.9647,-38.686,-43.8859,-54.4113,-52.8729,-50.7343,-50.2134,-50.0568,-38.8673,-32.2742,-42.075,-40.7386,-46.7039,-33.1551,-39.8933,-44.5557,-42.3675,-36.3048,-46.9185,-29.0832,-46.2097,-56.5754,-49.1366,-33.2579,-41.6014,-47.1092
-2592.38,0.997064,0.124156,5,31,0,2598.87,54.4788,31.4075,177.876,43.4868,97.1682,74.9616,36.0595,19.4261,55.7385,13.0435,82.837,96.9672,22.6939,35.482,81.5586,0.169614,0.30279,4.31802,-34.597,-41.7217,-41.6326,-51.5882,-42.4059,-40.1227,-54.884,-43.0433,-41.5731,-47.2227,-52.617,-46.555,-35.2817,-43.3788,-45.6011,-43.726,-36.5493,-35.9049,-45.0573,-40.4782,-35.8558,-45.2436,-35.3395,-51.379,-40.473,-44.8752,-37.0706,-38.7474,-31.8919,-43.3733,-38.6781,-40.2178,-48.2332,-55.1403,-36.9551,-38.5663,-35.3591,-38.9424,-43.7798,-53.2701,-50.7011,-49.8585,-50.7726,-49.6752,-37.5944,-33.0616,-43.5002,-40.8554,-45.6231,-35.2263,-42.5338,-44.1174,-40.6755,-36.5138,-47.7849,-27.633,-44.5761,-57.8349,-47.8797,-33.1495,-41.411,-45.3138
-2590.37,0.979192,0.124156,5,31,0,2597.69,48.2041,33.0809,196.557,37.8315,111.368,78.2416,60.9896,20.2734,59.776,20.4512,84.0077,88.9975,29.5132,29.3465,47.0749,0.131223,0.0432717,2.08192,-34.3255,-41.9517,-41.8282,-49.871,-42.1154,-39.7771,-55.524,-43.6922,-39.994,-46.7402,-53.1586,-46.5958,-35.7936,-46.6793,-44.8153,-42.7428,-37.2187,-35.6201,-45.3703,-40.1787,-35.0457,-45.7263,-34.8069,-49.7534,-38.8871,-44.8741,-37.3118,-38.1416,-32.9107,-43.194,-39.0021,-39.5262,-48.3766,-54.9694,-36.8843,-37.7749,-35.042,-38.95,-44.0057,-53.8097,-51.4977,-50.5191,-50.5864,-49.1685,-38.5274,-32.3463,-42.6055,-40.8776,-45.8276,-33.8681,-39.915,-44.3288,-41.2835,-36.2161,-46.9639,-28.5073,-45.5351,-56.6637,-47.7562,-33.5838,-41.3662,-46.7612
-2591.07,0.98483,0.124156,5,31,0,2597.7,58.0949,30.1678,174.209,36.5981,138.975,73.3942,49.076,19.7218,56.0388,11.6061,74.6095,95.1823,28.9194,36.0565,61.4298,0.12234,0.0727398,2.44095,-35.3658,-41.6481,-42.2404,-51.2384,-42.7589,-40.226,-54.994,-42.6351,-40.438,-47.415,-52.53,-47.7823,-35.5095,-43.3393,-45.6294,-43.9597,-36.1131,-35.6684,-44.6325,-39.8468,-35.7734,-44.8273,-35.3145,-49.3513,-38.9964,-44.4699,-37.0705,-38.5682,-32.079,-43.1924,-39.0886,-40.5831,-48.9509,-54.7239,-37.0335,-38.559,-35.2681,-39.0098,-43.8885,-52.5856,-49.7964,-50.1223,-50.4539,-49.8834,-38.5486,-32.696,-43.1692,-40.2482,-44.7339,-34.1012,-40.3364,-44.3405,-42.0217,-36.3987,-47.4728,-29.0733,-45.8734,-57.1826,-48.5553,-33.1295,-41.6028,-47.0626
-2595.12,0.976572,0.124156,5,31,0,2605.25,43.9335,33.06,166.34,40.2242,77.6211,75.4197,44.7328,18.0591,54.2669,20.8053,92.3823,83.5636,20.0939,26.5368,65.2196,0.148194,0.11147,2.85129,-33.4724,-41.474,-41.0344,-50.274,-41.9111,-40.5548,-55.611,-43.7735,-41.4245,-46.2624,-53.8678,-46.407,-35.7802,-45.5168,-45.1884,-42.3313,-37.9929,-35.6409,-46.1948,-40.762,-35.0426,-45.9897,-34.657,-50.1642,-39.9008,-45.5606,-37.5214,-38.6535,-31.9372,-43.8852,-39.234,-39.4664,-47.9552,-55.0474,-37.0002,-37.6583,-35.1197,-39.1423,-43.9722,-54.5616,-51.8333,-50.95,-51.7854,-49.066,-37.8694,-32.8862,-43.1166,-41.6328,-46.215,-34.5302,-41.1301,-44.3898,-40.4035,-36.0635,-47.1987,-27.6189,-44.6256,-56.4764,-47.429,-33.832,-41.6055,-46.218
