# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1442892253
# output
#   file = output_cal_g_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2601.09,0.872806,0.524451,3,7,0,2614.93,49.3683,29.1132,181.956,31.6003,103.295,87.3126,55.1551,19.6428,64.0597,12.9515,82.8573,97.6858,27.202,30.3192,73.6532,0.256199,0.206163,-34.2391,-43.2293,-41.5265,-50.2154,-42.4435,-40.9878,-55.0525,-43.2684,-41.7922,-47.3571,-53.033,-45.8625,-36.0818,-43.3762,-44.9685,-43.4214,-37.0216,-36.0092,-45.353,-40.7793,-35.1385,-45.1921,-34.9686,-52.9587,-38.0431,-44.2986,-37.135,-38.8746,-32.0688,-42.8327,-39.0056,-40.4751,-48.5707,-54.7084,-36.9969,-37.1465,-34.9953,-38.9755,-44.7238,-52.5196,-52.2142,-51.9927,-49.9621,-52.5694,-39.4346,-32.8249,-43.0751,-41.099,-46.9983,-35.0166,-41.4476,-44.6951,-39.9854,-37.1568,-48.1599,-29.1294,-45.6639,-57.3699,-47.0627,-33.2174,-42.3398,-45.1982
-2607.05,0.714722,0.524451,3,15,0,2616.67,43.9568,28.6319,150.447,30.1123,99.7467,78.0171,59.7047,17.6014,58.9563,9.58539,74.1239,96.2366,28.123,27.8771,64.0133,0.23748,0.173992,-34.0813,-42.8165,-42.17,-50.7264,-43.1139,-41.79,-55.0987,-43.0623,-41.6959,-47.6896,-53.964,-46.8439,-36.319,-41.6298,-45.4009,-44.1982,-36.8395,-36.3107,-44.8697,-41.1266,-35.5775,-44.9177,-35.2053,-52.2509,-37.7718,-44.1117,-37.5246,-39.4168,-32.0164,-43.1996,-40.2751,-40.8799,-48.7027,-54.6481,-37.7636,-37.2993,-35.1741,-39.2309,-44.8959,-51.3548,-51.2022,-51.7627,-49.9657,-52.1796,-39.9969,-33.4825,-42.7925,-40.5861,-46.4039,-35.1121,-40.7881,-44.4837,-40.6889,-37.3805,-47.9382,-29.2894,-46.2775,-55.9449,-47.193,-33.1827,-42.5367,-46.007
-2609.03,0.832413,0.524451,3,7,0,2623.07,40.5248,30.0264,188.459,35.7941,95.1121,82.6204,54.5621,17.0869,66.22,10.6851,67.9184,96.2146,17.6848,32.5102,53.5268,0.225632,0.202121,-34.0529,-43.1482,-42.9914,-49.9196,-43.1468,-41.0724,-55.5431,-44.2248,-40.82,-49.7928,-53.1604,-45.8724,-36.0519,-43.7827,-45.0871,-44.1684,-36.8494,-35.8991,-45.3219,-40.8122,-35.4096,-46.0481,-35.194,-53.7854,-38.1406,-44.7656,-37.1007,-38.9026,-31.9775,-42.7293,-39.3891,-40.4872,-48.2318,-55.6844,-36.9302,-36.5816,-34.93,-38.9827,-44.0888,-52.7843,-52.5301,-51.7906,-50.5305,-53.0849,-38.8193,-32.6165,-43.7411,-41.3416,-47.6362,-34.5713,-40.9631,-44.7414,-39.6883,-36.7814,-47.7423,-28.0904,-45.4728,-58.2033,-46.8006,-33.0636,-41.7111,-45.0781
-2604.81,0.967444,0.524451,3,7,0,2615.46,47.4869,30.5111,166.426,40.0867,107.332,65.7742,46.6214,20.4913,50.3952,21.3376,87.6396,86.3871,35.2844,29.4949,91.4982,0.257778,0.222018,-35.6221,-42.1702,-42.1758,-52.5923,-41.4087,-39.6151,-55.0563,-43.0818,-42.1598,-44.726,-52.9322,-45.9154,-35.8263,-44.4158,-44.8307,-43.1413,-37.3664,-36.2517,-44.6074,-41.9188,-35.9542,-46.0657,-34.9537,-52.7534,-40.4512,-45.3913,-37.6363,-38.2407,-32.5846,-43.6236,-39.6235,-40.0554,-49.0168,-54.5297,-37.1951,-38.6499,-35.3141,-39.1665,-44.3925,-54.1483,-50.0184,-49.5986,-50.2254,-48.7698,-38.2745,-33.1865,-43.5087,-41.3636,-47.8347,-35.5401,-43.1387,-44.2854,-41.8188,-36.9254,-47.6491,-28.1014,-45.5315,-57.1999,-47.1034,-34.1751,-42.066,-44.7459
-2605.51,0.992646,0.524451,3,7,0,2611.56,46.1424,27.8207,178.797,30.7858,89.2576,73.8109,44.7949,15.8478,63.3089,10.8536,71.5379,91.8447,18.6394,32.5928,60.4562,0.223348,0.182085,-34.3379,-42.8115,-43.6226,-49.4,-42.8943,-40.3327,-55.5618,-43.9627,-40.8866,-48.7618,-52.6605,-46.4195,-35.7047,-42.8077,-45.4146,-43.8166,-36.5569,-35.8214,-45.3103,-41.2138,-35.1851,-46.1034,-35.011,-52.0843,-38.3662,-44.7736,-37.3312,-39.1745,-31.4759,-43.1614,-39.9231,-40.9819,-48.6796,-55.2968,-36.9464,-36.9978,-35.0847,-39.0507,-44.4829,-52.4078,-51.9953,-50.8175,-50.3447,-52.1439,-38.7304,-32.3944,-43.7852,-41.4501,-47.1697,-34.2568,-40.4725,-45.1765,-40.3946,-36.9407,-47.8295,-28.079,-45.9338,-58.4454,-47.4037,-33.2244,-41.763,-45.4151
-2602.82,0.879429,0.524451,3,7,0,2616.45,60.967,29.7601,165.563,36.2249,89.1279,65.2272,49.6603,19.6841,47.432,12.6721,76.9531,87.6146,27.6705,29.6335,43.632,0.23145,0.181423,-34.8619,-42.228,-43.3895,-51.3414,-42.2193,-39.7708,-55.6203,-43.5139,-40.9187,-46.1503,-53.7068,-45.8862,-35.413,-42.8162,-45.7515,-44.2317,-36.4612,-36.4352,-43.9448,-41.0223,-35.8101,-45.7001,-35.2963,-50.5672,-40.9169,-44.4848,-37.1138,-38.8436,-33.4195,-42.9736,-39.4911,-39.8906,-48.7284,-54.7744,-37.4302,-39.8335,-35.2936,-39.1686,-44.3452,-53.5958,-51.1909,-49.3878,-50.2723,-48.0635,-39.2,-33.604,-43.714,-40.5272,-46.5123,-36.2845,-42.6839,-43.8619,-41.2598,-37.398,-47.5511,-28.0816,-45.0463,-57.3778,-47.4481,-33.6293,-41.2418,-45.2654
-2601.77,0.885956,0.524451,3,7,0,2611.89,51.0139,25.5676,160.428,34.1318,96.4165,65.2999,45.8173,18.6559,58.3224,12.9618,59.9873,75.0272,23.5426,28.4782,52.5259,0.267299,0.204068,-35.2199,-43.3239,-42.5232,-50.5167,-43.2118,-40.5495,-56.3435,-44.0154,-41.4344,-46.6242,-53.0966,-46.3054,-35.6539,-41.7614,-45.7698,-43.7208,-37.3824,-35.9868,-45.486,-41.7651,-35.2335,-46.0665,-35.2831,-49.3005,-38.8925,-45.2211,-37.8926,-38.5282,-32.0862,-43.5141,-39.5049,-40.5396,-49.1964,-55.2975,-36.9658,-38.1976,-35.7791,-39.6095,-44.2672,-52.3346,-51.3669,-50.3755,-49.778,-50.4308,-37.2692,-32.4514,-42.9932,-41.9487,-47.6104,-33.7006,-40.7776,-45.2705,-40.7216,-37.0012,-47.3097,-27.5232,-45.1545,-57.8298,-46.8093,-33.8012,-41.9323,-45.2457
-2602.35,0.731641,0.524451,3,7,0,2614.27,54.1035,29.1089,187.879,36.5571,103.214,64.8226,53.857,16.823,53.9741,15.0887,90.9722,96.3928,35.2166,25.3137,80.3979,0.238607,0.197654,-34.9365,-43.2471,-42.9499,-50.9497,-41.3954,-38.9771,-54.8649,-43.4546,-41.3235,-45.9795,-52.821,-46.2908,-35.6918,-44.9723,-45.3316,-43.3878,-36.5376,-36.2076,-44.4259,-41.5557,-35.6985,-45.6736,-34.5392,-53.1383,-39.9103,-44.6333,-37.5282,-38.2244,-32.9386,-43.4282,-40.18,-39.7226,-49.2854,-54.637,-37.2292,-37.8307,-34.8308,-38.8047,-44.3328,-53.7563,-51.1178,-48.8758,-49.5708,-48.775,-39.3503,-32.78,-43.0915,-40.9413,-47.7352,-35.7066,-42.6564,-43.9162,-42.2358,-37.0441,-47.91,-28.1905,-45.5748,-58.1347,-48.3573,-33.2709,-41.4476,-45.0795
-2600.49,0.938014,0.524451,3,7,0,2608.88,47.5717,27.6829,162.183,36.523,100.474,72.1682,49.2245,19.3737,57.1562,12.7302,65.006,84.1815,19.6539,34.769,49.4142,0.257268,0.232192,-35.2116,-42.7445,-42.4759,-51.4013,-43.2215,-40.7147,-55.9963,-43.8218,-41.0287,-47.2419,-52.5782,-45.7084,-35.3633,-41.8266,-45.543,-43.9182,-37.1209,-35.978,-45.069,-41.1096,-35.403,-45.8886,-35.2102,-51.7522,-39.0946,-45.1358,-37.4581,-38.5642,-31.7445,-42.9998,-38.7335,-40.6062,-48.8559,-55.4182,-36.8452,-38.1409,-35.4491,-39.197,-43.8448,-53.0582,-51.0242,-50.9933,-50.1914,-51.2622,-37.8069,-32.7205,-43.6828,-41.3639,-47.0908,-33.976,-42.3117,-44.7464,-40.0501,-36.6376,-47.7462,-27.9004,-44.9335,-57.7395,-46.6514,-33.5677,-41.9805,-44.9321
-2603.78,0.824518,0.524451,3,7,0,2612.36,53.0247,32.248,186.499,23.1848,116.176,71.4533,46.876,20.1539,58.1851,16.4361,86.3756,92.1306,30.1511,32.6192,65.4839,0.232993,0.204238,-35.4537,-42.6483,-43.5068,-50.1643,-41.3953,-39.2788,-54.8813,-43.172,-40.7985,-46.1538,-52.7652,-45.9708,-35.5652,-44.7521,-45.0767,-43.2788,-36.3269,-35.8517,-44.5831,-41.8063,-35.1285,-45.7303,-34.581,-52.6431,-38.7229,-45.538,-37.2504,-39.1254,-31.9651,-43.0507,-39.6452,-40.4025,-49.047,-54.3919,-36.933,-38.3005,-35.3445,-38.7378,-45.135,-54.0359,-51.0501,-50.2783,-50.4716,-50.3746,-39.9207,-32.9223,-43.8917,-40.8278,-47.0404,-34.2102,-41.3494,-44.9082,-41.4345,-37.3288,-48.1614,-29.2974,-46.8784,-57.4417,-47.3383,-33.4512,-41.9338,-45.0403
-2597.63,1,0.524451,3,7,0,2608.5,49.5171,27.3978,165.806,33.1607,106.774,68.0748,46.5857,17.1268,55.0929,15.8809,67.9442,90.1756,27.7829,27.0372,54.625,0.220369,0.172516,-34.6238,-42.0575,-43.3876,-50.2609,-42.3582,-39.9035,-55.3587,-43.3247,-40.6281,-47.2847,-53.0072,-46.428,-35.755,-43.0702,-45.1321,-43.7305,-36.7412,-36.151,-44.5631,-41.0282,-35.9418,-46.0029,-35.1056,-51.5857,-38.9736,-44.0721,-37.3496,-38.6761,-31.9219,-42.999,-40.0503,-40.3111,-48.8622,-54.8571,-37.3492,-37.9648,-35.0075,-39.2528,-44.3338,-52.1639,-50.4948,-50.1609,-50.048,-50.5332,-38.7158,-32.8051,-43.6298,-41.1049,-46.7085,-35.1013,-40.8322,-44.2754,-41.32,-37.1639,-47.5836,-28.3381,-45.5219,-56.9733,-47.5317,-33.8201,-41.6207,-45.7863
-2606.16,0.581551,0.524451,3,7,0,2609.25,49.1073,24.854,172.194,30.8438,103.346,64.6029,43.4774,18.6662,45.6914,13.7404,64.5355,87.6731,26.8072,27.9151,101.591,0.22288,0.15854,-35.1788,-42.5924,-43.7852,-50.7166,-42.0793,-39.6563,-55.3213,-43.5439,-41.9336,-46.9341,-52.5372,-46.626,-36.1712,-43.2182,-45.6693,-44.414,-36.861,-37.0877,-44.8072,-40.6024,-36.674,-46.7364,-35.604,-50.0065,-38.885,-43.4818,-37.3402,-39.4381,-32.7261,-43.0602,-39.6427,-40.7008,-48.3185,-55.4117,-38.1613,-38.4679,-35.5489,-39.7907,-45.1045,-50.9178,-48.0549,-49.7714,-50.6983,-48.5582,-39.7122,-33.1954,-44.6566,-41.1211,-45.0773,-36.3612,-41.5956,-44.1845,-41.4542,-37.8446,-48.4509,-28.591,-45.3124,-57.177,-47.4174,-34.3547,-41.7225,-44.9354
-2608.03,0.845762,0.524451,3,7,0,2618.23,49.382,28.1875,154.322,36.599,86.5539,62.6932,47.0339,12.0619,54.3308,14.7246,77.8081,70.2719,26.9752,22.9782,32.8183,0.27261,0.242262,-34.5347,-43.5652,-42.1469,-50.7722,-42.931,-40.3149,-56.755,-44.5529,-40.8768,-45.1518,-53.7364,-46.0074,-35.5759,-42.9145,-46.0305,-42.9132,-37.9438,-35.8038,-45.6786,-42.1026,-34.9448,-45.9269,-34.5575,-50.3226,-40.507,-45.8956,-38.3261,-37.9541,-32.1486,-44.1526,-39.3364,-39.4736,-49.842,-55.2293,-37.0764,-37.8751,-35.831,-39.4667,-44.0458,-55.1563,-53.3879,-50.2052,-49.976,-49.751,-37.196,-32.6623,-42.2665,-42.1773,-48.6405,-33.4955,-41.8461,-45.358,-41.1176,-36.7441,-47.2582,-26.4902,-44.4759,-58.2492,-46.7495,-33.2482,-42.0766,-45.7384
-2606.11,0.973493,0.524451,3,7,0,2621.57,47.0986,27.3555,166.907,27.4013,110.329,71.1543,44.6982,21.4323,53.7431,11.3547,68.0247,86.8974,22.9135,31.1828,111.967,0.208275,0.181248,-35.4828,-42.625,-43.4892,-50.8278,-42.1606,-40.5016,-54.7431,-43.3768,-42.9763,-47.7211,-53.1893,-46.8101,-36.4743,-43.9207,-45.4518,-44.1045,-36.4598,-36.1128,-45.1648,-40.985,-35.8172,-46.1144,-34.9173,-51.7677,-37.6837,-44.402,-37.2419,-39.1155,-31.2962,-42.6617,-39.8733,-40.8447,-47.8922,-54.9255,-37.2747,-37.7168,-35.0304,-39.2526,-44.7509,-51.9979,-48.7527,-51.0963,-51.3813,-50.964,-39.2752,-32.8257,-44.6115,-40.8476,-46.2851,-34.6085,-40.8395,-44.5609,-40.9131,-37.0978,-47.9511,-29.3206,-46.0804,-57.0615,-47.2978,-34.0647,-42.0548,-45.0778
-2606.78,0.946249,0.524451,3,7,0,2616.57,46.6327,31.9395,176.576,34.6273,80.3754,68.8116,53.9333,13.7471,57.8491,18.8469,86.0936,83.9993,24.1873,30.2783,42.1616,0.254008,0.271454,-34.2806,-43.3964,-42.5773,-50.622,-42.2818,-39.6104,-55.8614,-44.3161,-40.3925,-45.9864,-52.7176,-45.0007,-35.1149,-44.7236,-45.6299,-42.9724,-37.4983,-35.737,-45.3646,-42.0126,-34.6555,-46.2189,-34.2803,-53.5991,-39.8955,-46.3365,-38.0241,-38.02,-31.9996,-43.6614,-38.8797,-39.7174,-49.0699,-55.489,-36.7421,-37.3118,-35.4997,-38.8043,-43.8879,-56.0632,-53.8849,-50.3485,-50.3315,-50.6419,-38.084,-32.6929,-43.208,-41.687,-48.4071,-33.3637,-43.195,-45.0236,-40.4269,-36.5052,-47.9031,-27.0891,-45.0022,-58.1204,-46.9827,-33.2251,-42.0158,-44.8987
-2605.66,0.971019,0.524451,3,7,0,2614.81,43.253,26.9475,175.301,33.0818,82.1083,72.1394,47.8361,15.7656,53.697,19.3396,85.1737,82.7404,35.062,32.0979,42.7647,0.235415,0.258164,-34.711,-43.0739,-43.3859,-51.0094,-42.6896,-39.0538,-55.643,-44.0759,-40.518,-45.5852,-52.2621,-45.5123,-35.5841,-44.8084,-44.9556,-42.9381,-37.1739,-36.1634,-45.3298,-41.1455,-35.1405,-46.291,-34.3414,-53.185,-39.7598,-44.5565,-37.7616,-37.8452,-31.4114,-43.3964,-38.8781,-40.5169,-49.2917,-54.9888,-36.9862,-37.6532,-35.1759,-39.1917,-44.5476,-54.8074,-52.0056,-50.5388,-50.2707,-51.0888,-37.8874,-32.5264,-44.0316,-41.2889,-47.4325,-34.0894,-42.3784,-45.0096,-40.5243,-36.8596,-47.9793,-28.1205,-45.6141,-58.2115,-46.9599,-34.0991,-42.3598,-45.5798
-2600.77,0.994652,0.524451,3,7,0,2613.45,63.5213,33.0218,177.012,26.6974,108.131,70.8437,50.2877,19.5212,60.5978,16.9607,78.9049,89.4355,27.2758,29.9185,70.9807,0.263723,0.23329,-35.2716,-43.1125,-41.9448,-50.4837,-41.499,-39.9908,-55.106,-43.1949,-41.4946,-45.984,-52.7379,-45.5714,-35.2665,-43.9337,-45.8154,-43.4699,-36.9278,-35.6466,-44.7809,-42.0636,-34.6962,-45.4053,-34.7073,-52.1155,-38.7573,-46.0851,-37.6198,-38.6819,-32.2475,-43.022,-39.0624,-39.8644,-48.7072,-54.7177,-36.5969,-38.3007,-35.6841,-38.7541,-44.5791,-54.2186,-52.4859,-50.6243,-50.1215,-50.5901,-38.7594,-32.9401,-43.1971,-41.2134,-47.4419,-33.5998,-42.3702,-44.8154,-41.0738,-37.3202,-48.1362,-28.6031,-45.8675,-57.0497,-47.7594,-33.2532,-42.1153,-44.6885
-2599.9,0.676132,0.524451,3,7,0,2614.46,49.5019,26.9014,166.424,25.8729,82.5322,68.8552,46.0827,16.7256,53.7121,13.3708,70.6879,83.6869,29.1452,28.2447,63.2108,0.273681,0.217735,-34.4361,-43.6218,-42.3147,-50.3273,-42.6344,-40.0726,-55.7153,-43.7618,-41.3981,-45.8324,-52.4883,-46.1151,-35.5169,-42.1839,-45.9259,-43.6578,-37.2445,-36.5992,-45.2689,-41.3855,-35.1148,-45.7666,-35.046,-50.275,-38.4283,-44.6484,-38.0145,-39.1332,-32.0972,-43.5169,-38.9214,-40.5547,-48.8037,-55.2143,-37.4817,-37.8834,-36.0135,-39.4807,-45.2553,-52.0307,-50.9801,-50.5997,-50.0112,-49.9857,-38.5596,-33.0307,-43.2609,-41.3162,-45.5584,-34.2183,-41.9463,-44.8543,-40.4444,-37.7533,-48.5978,-28.2148,-45.4843,-56.8118,-47.1128,-33.5422,-42.4872,-45.063
