# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1394900616
# output
#   file = output_cal_g_Kpsi_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.217819
# Diagonal elements of inverse mass matrix:
# 0.0628139, 0.0135924, 0.0985517, 0.0340773, 0.104716, 0.0116395, 0.0295588, 0.035837, 0.018122, 0.0770313, 0.0854776, 0.0732311, 0.0719676, 0.015625, 0.105342, 0.0319918, 0.592211, 0.18353, 0.0700769, 0.37725, 0.256944, 0.715736, 0.0925573, 0.355146, 0.225864, 0.193026, 0.362143, 0.149066, 0.482734, 0.0577724, 0.214208, 0.0885031, 0.176597
-2595.2,0.801506,0.217819,4,31,0,2616.66,63.1538,24.8189,161.936,45.2879,100.801,57.399,51.0393,24.1438,50.668,19.1732,133.205,113.863,42.9805,26.6269,92.1201,0.180413,-0.844006,-1.70337,-1.42925,-1.1733,-1.84001,-1.75701,-1.42412,-0.97751,-1.55623,-0.631772,-0.253842,-0.971354,-1.23135,-1.23333,-1.34561,-1.18054,0.44979,0.429984,0.182069,0.239489,0.309346,0.158816,0.17256,0.240719,0.376247,0.21093,0.531649,0.775815,0.37857,0.291899,0.291321,0.26038,-35.2017,-42.711,-41.142,-51.7541,-41.7928,-40.5657,-54.8986,-42.8963,-41.8281,-42.971,-53.8411,-47.0989,-36.1745,-44.3463,-44.6601,-43.1656,-36.8346,-36.2251,-44.0957,-41.6611,-35.6503,-44.6641,-33.8357,-52.6507,-39.5176,-44.5,-37.7289,-38.0322,-31.6918,-43.6133,-40.7456,-40.2742,-49.2849,-53.9608,-37.3002,-38.274,-35.3568,-39.3539,-44.3352,-53.2098,-48.7795,-49.2735,-49.302,-49.7674,-37.0796,-33.0795,-42.2097,-41.4077,-48.1816,-34.3304,-42.0265,-44.2286,-42.8612,-36.2783,-47.7972,-28.6761,-46.3431,-56.7707,-48.6655,-32.9889,-42.1124,-46.2535
-2595.11,0.940557,0.217819,5,31,0,2613.34,68.7141,27.6607,165.613,38.573,106.303,60.3905,43.8674,15.8883,55.9051,17.5102,113.333,97.7462,17.3996,29.4286,107.256,0.178839,-1.06755,-1.75814,-1.50883,-1.1355,-1.25073,-2.08827,-1.30339,-1.90247,-1.5869,-1.24042,-0.667263,-1.29177,-2.02513,-1.10703,-1.69161,-1.38234,0.285602,0.343851,0.172365,0.221168,0.321261,0.286297,0.123901,0.271609,0.1492,0.204559,0.289262,0.513111,0.274783,0.131977,0.33054,0.184222,-33.9681,-42.342,-39.709,-49.7038,-41.7394,-41.4353,-54.8145,-43.4359,-42.9945,-44.6772,-54.2616,-46.3182,-36.4469,-45.3221,-45.0483,-43.4295,-37.6848,-35.4759,-45.5242,-40.7579,-35.003,-45.7947,-33.8659,-51.1112,-39.3336,-44.756,-37.0654,-38.9952,-30.9553,-42.9941,-39.534,-40.1342,-47.8858,-54.8429,-36.8171,-38.0051,-35.6002,-38.8658,-44.2362,-53.4813,-50.334,-50.6299,-50.2451,-51.0802,-37.7065,-32.9598,-42.8924,-41.8546,-47.0475,-31.9791,-41.1467,-44.8196,-41.2115,-36.0252,-47.7576,-27.9561,-45.3877,-56.1036,-48.2802,-33.9947,-42.072,-45.7084
-2592.29,0.973583,0.217819,4,15,0,2607.73,58.6549,28.0467,177.925,37.7253,122.39,63.6617,50.814,17.8943,57.7976,11.8763,95.11,129.687,26.0189,28.739,81.3634,0.152446,-1.02717,-1.80578,-1.47315,-1.79998,-1.27831,-2.14786,-1.5309,-1.42269,-1.6388,-1.43282,-0.82368,-0.923222,-1.91587,-1.36632,-1.36067,-1.66698,0.570475,0.358018,0.164347,0.229202,0.165303,0.278506,0.116733,0.216341,0.241064,0.194213,0.238636,0.438814,0.397237,0.147213,0.255043,0.256488,-33.5558,-43.0041,-42.5237,-50.3094,-42.591,-41.5831,-54.7054,-43.0233,-40.6021,-46.6424,-54.3051,-46.925,-36.1272,-43.4954,-44.4191,-44.4281,-37.0454,-35.7695,-44.3672,-40.6877,-35.8316,-45.1956,-34.2635,-53.1276,-39.1726,-43.8476,-36.8777,-37.8847,-32.0565,-42.9511,-40.3604,-40.1528,-47.8733,-54.8698,-36.8794,-37.411,-34.9051,-38.9144,-43.6609,-51.2457,-49.0047,-50.5525,-49.6517,-51.9975,-37.0181,-32.9407,-43.4466,-41.1956,-48.1753,-33.1569,-40.5854,-44.5592,-41.475,-35.8218,-47.3859,-28.0773,-45.75,-55.8702,-47.673,-33.431,-41.5683,-45.8138
-2598.58,0.791373,0.217819,5,47,0,2620.47,57.4364,26.6724,176.369,45.667,83.7823,54.9629,52.876,20.1141,47.9886,12.9594,114.157,85.5566,22.8751,25.4948,29.201,0.21599,-1.1716,-1.56346,-1.40619,-0.809423,-1.77107,-2.1021,-1.56959,-1.38725,-1.5365,-1.00643,-0.746201,-1.37685,-1.73594,-1.24625,-1.9688,-1.3066,0.385385,0.309872,0.20941,0.245076,0.445115,0.17015,0.1222,0.208131,0.24976,0.215133,0.365523,0.474164,0.252372,0.176234,0.287581,0.139624,-34.3445,-43.2878,-40.498,-51.0153,-43.3042,-40.4537,-55.9453,-44.452,-41.1891,-43.5275,-54.3526,-45.9357,-36.2995,-45.5311,-45.1695,-43.2161,-37.0479,-35.9092,-44.7614,-40.5919,-35.0636,-45.2519,-33.5495,-51.2994,-40.7821,-44.1272,-37.3058,-38.2299,-32.8463,-42.8916,-39.6012,-39.3802,-49.5221,-55.1396,-36.9927,-39.8153,-35.301,-38.8302,-43.8239,-56.313,-50.6686,-49.4489,-50.0112,-48.6885,-38.0817,-33.0168,-42.8456,-41.3053,-46.9205,-32.5943,-42.5259,-43.6862,-41.2945,-35.9558,-47.2677,-27.8074,-44.5619,-57.9736,-47.6775,-33.2574,-41.3138,-46.4026
-2597.61,0.987233,0.217819,5,31,0,2615.3,54.9381,30.7618,202.378,34.1962,165.672,66.2451,55.7835,19.1081,51.9281,26.7201,108.047,120.492,22.136,36.9544,154.007,0.187238,-1.41097,-1.52439,-1.29524,-1.5018,-0.701489,-2.00425,-1.39748,-1.29576,-1.62161,-1.0873,-0.672755,-1.06758,-1.53715,-1.16424,-0.241399,-1.2154,0.502603,0.243906,0.217753,0.273832,0.22273,0.495846,0.134761,0.24722,0.27369,0.197581,0.337126,0.510301,0.34384,0.214993,0.312158,0.785528,-34.7291,-42.0011,-41.563,-49.8844,-41.473,-40.6852,-55.1823,-42.8477,-41.8187,-45.3498,-52.53,-45.1763,-35.8054,-44.508,-44.6224,-43.7131,-37.5801,-36.3831,-44.4961,-40.1038,-36.1326,-45.9417,-34.8136,-52.8604,-38.7839,-43.8574,-36.7623,-39.1069,-33.4276,-42.7558,-38.9724,-40.3634,-48.4841,-55.4982,-37.1496,-37.8934,-35.6011,-38.9015,-44.4396,-52.9083,-48.5031,-50.7734,-50.577,-51.0269,-39.2156,-33.8043,-44.4565,-41.7233,-46.1553,-33.8137,-42.6296,-44.4801,-41.4909,-36.5204,-48.9523,-28.6015,-46.035,-55.8061,-48.0013,-33.6099,-42.2578,-44.6263
-2597.82,0.893443,0.217819,5,31,0,2612.82,74.8061,37.4624,195.397,61.3975,101,59.005,45.24,17.6506,64.5101,8.48759,111.328,106.532,41.9857,28.0045,91.661,0.171718,-0.942474,-1.10198,-1.25378,-1.0306,-1.3892,-1.84327,-1.43591,-1.07375,-1.32005,-1.21918,-0.665727,-0.967047,-0.977651,-1.39456,-1.27548,-1.20061,0.229188,0.389663,0.332214,0.285424,0.356791,0.249276,0.158299,0.2379,0.341726,0.267121,0.295474,0.5139,0.380204,0.376194,0.247942,0.279298,-35.0638,-43.5214,-40.7355,-52.0151,-43.0332,-41.3888,-55.3412,-43.5799,-42.6866,-45.646,-54.7124,-46.5367,-36.0396,-43.2987,-45.2241,-44.2132,-36.8691,-35.2918,-45.039,-41.6744,-35.3276,-44.8966,-34.9533,-51.6648,-41.1176,-44.99,-37.2744,-37.5228,-35.1544,-43.849,-39.9812,-39.5886,-48.8275,-54.3773,-36.5825,-38.2119,-35.5457,-38.4655,-43.4693,-53.9706,-54.0624,-48.6268,-48.6878,-49.9551,-36.3104,-33.2123,-41.5435,-41.9714,-50.1915,-34.8804,-41.6999,-44.997,-42.4473,-36.6177,-46.4573,-26.2694,-45.011,-59.2135,-47.3162,-32.4756,-41.2715,-44.5452
