# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1186089052
# output
#   file = output_cal_pl_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2590.62,0.930351,0.142636,5,31,0,2598.28,57.7928,29.6639,187.922,33.2881,115.704,73.7623,47.8989,16.6033,54.4086,16.6131,77.0236,85.5767,32.9261,24.7786,52.8147,0.1364,0.0571086,2.3772,-34.2816,-42.3787,-41.7339,-50.007,-42.1287,-39.4308,-55.2275,-43.716,-40.385,-46.7167,-52.9024,-47.2526,-35.8527,-46.691,-45.7353,-43.0543,-36.8769,-35.7371,-45.462,-39.925,-35.3488,-45.3466,-34.6593,-49.2832,-38.9309,-44.314,-37.4244,-37.9414,-32.0581,-43.2488,-38.7039,-39.2835,-48.6185,-55.0416,-37.0064,-37.9511,-35.112,-39.1541,-44.16,-53.744,-51.2299,-50.4429,-50.9045,-49.1768,-37.9554,-32.2945,-42.9516,-40.7,-45.2838,-33.7477,-40.2104,-44.3057,-41.7156,-36.6628,-47.6003,-28.5447,-44.9453,-56.8775,-48.6657,-33.3778,-41.5506,-46.9936
-2591.42,0.999246,0.142636,5,31,0,2597,47.7165,30.595,159.067,38.0531,100.294,67.8394,48.0492,21.5065,53.0454,15.5475,74.8287,87.1115,34.6661,29.7391,66.9506,0.108531,0.0344839,2.04812,-34.6001,-41.5576,-41.6559,-51.5635,-42.6156,-40.1822,-54.8854,-42.6664,-41.1263,-46.5156,-53.3601,-47.8621,-35.6061,-44.0258,-45.3703,-43.5653,-36.838,-35.8721,-44.9857,-40.37,-35.5332,-45.1673,-35.1778,-48.9006,-39.0123,-44.7014,-37.6716,-38.3547,-31.902,-43.5824,-39.5032,-40.1901,-48.217,-54.6989,-37.2508,-38.4434,-35.442,-39.34,-44.1926,-52.4033,-49.7798,-49.9946,-50.8487,-48.5999,-37.5474,-32.765,-42.7321,-40.457,-44.8485,-34.0674,-40.1422,-44.2169,-41.7277,-36.4499,-47.0739,-28.8038,-45.7741,-55.6604,-48.2345,-33.9006,-41.6797,-47.3568
-2589.51,0.970086,0.142636,5,31,0,2599.35,61.1195,34.2012,214.944,41.1107,117.557,83.2881,52.1847,17.8867,61.8639,16.9685,95.9792,102.013,19.4928,34.7239,63.9644,0.15339,0.0969179,2.374,-34.3766,-42.1347,-41.5271,-49.6575,-41.7522,-39.7706,-55.4842,-43.656,-40.1861,-47.0648,-52.2257,-45.9242,-35.3166,-45.4243,-45.332,-42.7837,-36.8844,-35.532,-45.4113,-40.1112,-35.178,-45.4929,-34.9655,-50.5457,-39.893,-45.0686,-36.7451,-38.7165,-33.1742,-43.1994,-38.3849,-39.6632,-48.6598,-55.2383,-36.6068,-37.8597,-35.05,-38.5254,-43.7118,-54.2039,-52.0224,-50.1389,-50.4164,-49.3881,-39.0849,-32.5817,-42.9843,-41.2086,-45.7112,-34.8846,-41.8041,-44.1747,-40.9719,-36.2548,-47.7998,-27.8521,-44.6981,-58.4249,-48.1693,-32.6407,-41.0478,-45.4758
-2597.83,0.984407,0.142636,4,15,0,2601.5,80.8502,35.0663,189.914,37.4308,142.686,81.1244,44.8481,20.6803,65.4507,15.2566,93.9051,102.6,19.9957,29.7329,50.6088,0.163166,0.13031,2.4298,-35.0878,-42.1989,-40.7652,-50.2542,-42.0295,-40.6826,-55.7901,-43.237,-40.6749,-46.4499,-53.258,-46.5072,-35.3924,-44.1048,-46.2895,-42.8946,-36.9206,-35.1112,-45.0672,-40.7957,-35.0417,-44.4167,-34.8294,-50.4779,-40.2503,-45.6995,-37.1234,-38.8076,-32.3393,-43.0759,-38.6491,-39.3544,-49.5253,-54.678,-36.3922,-39.1724,-35.3041,-38.4584,-43.7607,-54.9059,-52.5968,-50.6109,-50.2331,-50.1334,-38.5811,-32.7866,-42.3342,-41.4505,-46.2483,-34.2317,-42.2701,-44.2001,-41.5223,-36.5134,-47.9867,-28.4058,-44.6599,-58.2694,-49.079,-32.4232,-41.4,-46.1679
-2592.25,0.995607,0.142636,4,15,0,2607.77,71.3894,38.4779,209.889,33.6056,130.897,85.295,50.9656,21.1907,62.9543,14.227,95.6486,103.402,34.2444,38.9535,74.3785,0.153142,0.0705947,2.13235,-35.2666,-42.1634,-41.5031,-50.5497,-41.6647,-39.9053,-54.5904,-42.7365,-40.8245,-46.4559,-52.7254,-46.2913,-35.4999,-45.3598,-45.4016,-43.4788,-36.182,-35.4216,-44.6252,-40.5412,-35.0104,-44.5474,-35.1903,-50.3116,-39.5853,-45.4441,-36.7095,-38.6692,-33.2584,-43.1624,-38.2536,-39.9286,-48.4985,-54.4019,-36.5771,-38.7929,-35.5012,-38.4301,-44.3206,-54.1888,-52.2458,-50.1341,-50.4769,-49.7795,-39.0697,-33.0449,-42.6715,-40.1313,-45.5094,-34.5427,-41.2809,-44.5639,-41.478,-36.9035,-47.6913,-28.8704,-45.9539,-57.27,-48.0438,-32.7351,-41.595,-45.5123
-2591.51,0.994594,0.142636,4,15,0,2596.16,70.7303,38.3327,208.346,33.8472,128.165,85.4669,51.5398,21.3236,62.7716,14.1887,95.3508,103.147,34.3036,39.6307,76.8328,0.150865,0.0693459,2.17875,-35.2501,-42.0557,-41.5555,-50.6064,-41.6638,-39.9092,-54.4891,-42.6812,-40.914,-46.5912,-52.7232,-46.3305,-35.4864,-45.4273,-45.3478,-43.5103,-36.1311,-35.3733,-44.6445,-40.4409,-34.9757,-44.5809,-35.1661,-50.3742,-39.4968,-45.4066,-36.6511,-38.6057,-33.1821,-43.1213,-38.2717,-39.9948,-48.3501,-54.3577,-36.5333,-38.7225,-35.4166,-38.4096,-44.259,-54.187,-52.2962,-50.194,-50.5613,-49.9023,-39.0416,-33.0141,-42.783,-40.0318,-45.5331,-34.506,-41.1694,-44.5916,-41.4659,-36.8184,-47.6225,-28.9564,-46.0464,-57.1891,-48.0953,-32.8257,-41.6049,-45.5901
-2596.25,0.90273,0.142636,5,31,0,2606.78,41.4121,29.6193,172.499,33.2512,101.115,78.3143,55.9427,17.2905,51.7276,24.9617,77.0215,92.5766,22.8003,28.4663,57.7444,0.125555,0.0384214,2.28019,-33.4603,-41.0497,-41.4984,-50.376,-42.113,-40.0438,-55.3868,-43.5237,-40.2012,-47.4989,-52.312,-46.9338,-35.6971,-46.5238,-45.1894,-42.9375,-37.6913,-36.0927,-46.1321,-39.3053,-35.5874,-46.1339,-34.7826,-50.683,-37.9996,-44.2471,-37.2449,-38.7032,-31.6203,-43.1971,-38.6918,-39.9413,-47.8951,-55.5449,-37.4374,-37.1417,-35.0672,-39.2403,-44.2472,-53.1101,-50.0177,-51.7649,-51.6907,-49.994,-39.2412,-32.9192,-44.2039,-40.7701,-43.9746,-34.0206,-40.9496,-43.9579,-40.952,-36.3252,-48.3253,-29.4247,-45.4051,-55.4461,-48.6859,-34.1221,-41.9014,-47.4627
-2595.59,0.995054,0.142636,5,31,0,2606.49,44.7509,30.468,187.083,40.3176,123.819,78.8248,44.0677,18.3938,56.8025,19.0094,69.4222,86.1598,18.9669,33.02,39.3667,0.146016,0.0359084,2.02296,-34.4138,-41.5437,-41.7746,-50.3773,-42.9223,-40.1719,-56.0999,-43.9356,-39.7105,-47.6672,-52.4342,-46.5143,-35.4895,-45.2477,-45.1512,-43.1134,-37.415,-35.6919,-45.9471,-39.7731,-35.6608,-46.0483,-35.1736,-49.8059,-39.4134,-45.0334,-37.1346,-38.443,-31.6184,-43.2853,-38.1035,-39.8131,-48.8098,-55.7863,-36.8888,-38.0876,-35.3056,-39.1366,-43.6312,-53.8215,-50.3568,-51.0108,-51.3391,-49.969,-37.5047,-32.3482,-43.6367,-41.3476,-45.1414,-33.619,-40.7149,-44.3455,-40.5224,-36.1258,-47.5676,-27.8857,-44.4397,-57.5174,-47.4112,-33.4874,-41.3878,-46.4127
-2597.85,0.997465,0.142636,5,31,0,2607.31,55.6583,31.2583,185.52,39.445,83.7292,73.897,45.0861,20.6465,56.2241,14.6432,101.121,96.4196,35.8236,32.0306,134.909,0.0855496,0.0471192,2.30393,-34.375,-41.7219,-41.7926,-50.929,-41.6623,-39.4635,-53.9768,-42.7783,-42.7627,-46.8596,-53.5062,-48.2172,-35.9354,-46.1383,-45.1989,-43.2763,-36.3003,-35.5327,-45.7201,-40.1989,-35.1079,-45.2539,-34.9824,-49.4731,-39.4099,-44.4556,-37.5153,-38.4048,-32.4724,-43.8949,-39.8561,-40.5587,-47.8785,-54.2536,-36.9258,-37.8507,-35.0167,-39.0108,-44.3126,-52.8088,-51.0758,-49.6317,-51.2088,-48.515,-38.4521,-32.5433,-42.9059,-40.3415,-45.5215,-35.4023,-40.1431,-44.8456,-42.1413,-36.2329,-47.2427,-29.0934,-46.2434,-57.0104,-49.3489,-33.7951,-41.5314,-47.5265
-2594.76,0.999247,0.142636,5,31,0,2605.7,49.0076,34.8149,199.264,33.5344,103.694,81.2738,48.9144,17.5263,61.2153,21.6027,79.2105,104.039,28.0682,29.3647,90.9238,0.0887522,0.0312328,2.08435,-33.4265,-41.2896,-41.3932,-49.9627,-41.6835,-39.8474,-54.5008,-43.0905,-40.675,-48.3428,-52.7956,-47.5061,-35.7594,-46.9476,-44.934,-43.3804,-37.0143,-35.6019,-45.6498,-39.5883,-35.3698,-45.7368,-35.2704,-50.339,-38.0064,-44.5287,-37.2259,-38.9037,-32.2556,-43.1726,-39.1173,-39.8962,-47.3229,-55.0847,-37.0272,-36.896,-35.2713,-38.8663,-44.5445,-52.2311,-51.4288,-51.0241,-51.2072,-49.7183,-38.9195,-32.7348,-43.318,-40.7668,-44.3811,-34.5659,-39.7937,-44.4074,-41.7005,-36.6743,-47.9965,-29.1896,-46.1144,-55.5804,-49.1227,-33.5194,-41.5234,-47.4785
-2591.98,0.999531,0.142636,5,31,0,2602.07,67.0063,31.9393,193.375,44.4302,121.255,72.6659,52.5946,22.6977,64.5894,12.862,98.6446,96.0512,28.5145,34.3269,42.4121,0.139858,0.0577587,2.13734,-35.4438,-42.1148,-42.2186,-50.8798,-42.4669,-39.515,-55.391,-43.22,-40.2471,-46.6253,-53.1645,-47.3637,-35.2165,-44.996,-45.4792,-42.9335,-36.0235,-34.8911,-44.6211,-40.7122,-34.8074,-44.5183,-34.5413,-50.3372,-40.5103,-45.3469,-37.0936,-37.7344,-32.3402,-43.2992,-39.5441,-39.9336,-49.6194,-54.2842,-36.1169,-39.0123,-34.6931,-38.44,-43.2141,-55.0429,-52.4059,-49.1923,-49.7259,-49.2779,-37.6867,-31.9141,-41.9934,-40.6473,-47.0774,-33.7823,-40.8313,-44.326,-42.129,-35.6357,-46.5662,-28.455,-45.6445,-59.0506,-49.1323,-32.7453,-40.8725,-47.2071
-2593.38,0.989751,0.142636,5,31,0,2599.61,65.3947,35.8748,192.662,48.1664,112.941,90.695,50.0414,18.8091,57.9954,17.3222,72.2771,103.579,29.5993,29.485,73.2057,0.14009,0.106693,2.75825,-33.6384,-41.5684,-40.3412,-51.2998,-42.2075,-41.0165,-54.6762,-42.9159,-41.2429,-48.2361,-53.6023,-46.2551,-35.8721,-45.4882,-45.348,-44.2441,-37.1256,-35.9369,-44.9221,-39.2686,-36.1255,-45.1029,-35.8667,-51.0232,-39.9629,-44.0136,-36.5879,-38.205,-33.4317,-42.5992,-38.0013,-39.1872,-47.1858,-55.1824,-37.0886,-38.5197,-35.1566,-38.9771,-43.576,-53.0248,-52.5227,-51.3239,-50.9131,-50.5121,-38.0131,-33.6031,-43.3084,-40.4464,-45.3031,-36.2276,-41.8076,-43.6719,-40.7786,-36.9408,-47.5912,-28.1285,-43.9795,-56.0107,-48.2704,-33.4279,-41.4138,-45.9625
-2592.92,0.994294,0.142636,5,31,0,2606,51.8661,33.7471,200.399,38.5965,117.941,71.2381,64.0401,22.6213,64.5112,14.2527,106.422,98.9428,29.7226,34.5352,64.4944,0.15397,0.0685271,2.19676,-35.4885,-42.5326,-42.3304,-50.6943,-41.789,-39.3439,-54.9661,-43.1794,-40.5159,-46.2781,-52.8793,-47.121,-35.4488,-45.9727,-45.1298,-42.6752,-36.2636,-35.1667,-44.8106,-41.2595,-34.7182,-44.8333,-34.2252,-51.5409,-39.2767,-45.8247,-37.2897,-38.1523,-32.5854,-43.6179,-39.9734,-40.0927,-49.3852,-54.3924,-36.4834,-37.8088,-34.833,-38.3806,-43.7317,-54.8681,-51.4232,-49.2229,-49.9345,-49.0452,-39.0048,-32.0905,-42.001,-40.5664,-46.9626,-33.4484,-40.8995,-44.2758,-42.1261,-35.6486,-46.903,-28.8388,-46.5749,-58.297,-48.6069,-32.7343,-41.1602,-46.5049
-2598.11,0.920979,0.142636,5,31,0,2607.57,61.2356,32.5846,191.557,44.1524,118.873,88.9002,47.4741,18.6566,60.5244,19.8095,60.0109,95.841,25.8175,31.2524,85.7134,0.124747,0.0764125,2.20442,-34.0901,-41.7159,-40.6458,-50.2691,-42.6756,-41.2274,-55.481,-43.2408,-41.3753,-48.0071,-52.8408,-46.4134,-36.1227,-43.9417,-45.3841,-44.0588,-37.7328,-36.2625,-45.7007,-39.5802,-36.1257,-45.9494,-36.378,-48.58,-39.0032,-44.0115,-37.1655,-38.9239,-33.4902,-43.0071,-38.2448,-40.0675,-47.6347,-55.701,-37.4057,-38.2452,-35.8219,-39.531,-44.2612,-51.3553,-51.4363,-51.4781,-50.6837,-50.6228,-37.9818,-33.3873,-43.2843,-41.4851,-44.7411,-35.581,-40.6522,-44.5373,-40.7271,-37.3397,-47.7892,-27.8811,-44.3514,-56.1442,-47.6865,-33.9846,-41.8693,-45.8168
-2589.92,0.996533,0.142636,5,31,0,2605.72,49.3587,30.8501,174.627,32.1842,102.108,71.8926,53.8989,19.0147,56.95,10.6282,91.0505,86.9582,28.6426,33.5662,48.7677,0.132842,0.0575213,2.36878,-34.7412,-42.2013,-42.3955,-50.4636,-42.5831,-39.8418,-55.1267,-43.2727,-40.4291,-46.7859,-53.1188,-47.6131,-35.5184,-44.7396,-45.553,-43.0673,-36.219,-35.3845,-45.0957,-40.3495,-34.6907,-44.7691,-34.4069,-49.6754,-38.8513,-45.072,-37.3849,-38.3834,-31.7611,-43.5727,-39.3773,-40.2335,-48.8203,-54.5137,-36.7532,-37.8503,-35.0174,-38.831,-44.104,-54.0639,-51.1918,-50.183,-50.793,-49.3601,-38.625,-32.3193,-42.6435,-40.1742,-45.5091,-33.128,-39.9248,-44.5967,-41.465,-35.9836,-47.0595,-28.9552,-46.2513,-57.3585,-48.213,-32.9277,-41.5869,-47.2226
-2590.58,0.682015,0.142636,5,31,0,2598.32,49.428,30.7296,173.218,31.5969,119.123,70.2971,48.3738,21.8538,54.5852,17.3018,85.3342,84.0095,25.6785,30.2134,58.5485,0.125412,0.0318479,2.03491,-34.8632,-41.6757,-41.7693,-50.4828,-42.0019,-39.7012,-55.223,-43.1289,-40.5875,-46.1188,-52.9048,-47.3253,-35.5455,-45.6131,-45.3593,-42.6434,-36.8283,-35.4066,-45.5012,-40.4729,-35.0234,-45.2882,-34.4782,-49.2055,-38.6585,-45.5106,-37.452,-38.4484,-31.4546,-43.5658,-39.1013,-39.8811,-48.8644,-54.7207,-36.8142,-38.225,-35.1239,-38.9599,-44.1123,-54.0786,-49.831,-50.3658,-51.4373,-48.6766,-38.3148,-32.2226,-42.9873,-40.7239,-45.3406,-33.1093,-40.1549,-44.3864,-41.5413,-36.031,-47.3231,-29.1089,-45.751,-56.6726,-48.1446,-33.5176,-41.5274,-46.9635
-2590.14,0.997322,0.142636,5,31,0,2595.25,49.0826,32.4176,196.19,32.2797,104.945,76.0407,50.5135,18.9901,55.9822,18.0913,90.2804,84.4621,27.0061,28.9488,55.7765,0.121257,0.0347832,2.0552,-34.1962,-42.0859,-41.8647,-49.4683,-41.8267,-39.4309,-55.4034,-43.8067,-40.3224,-46.261,-53.0688,-46.7586,-35.7835,-47.0563,-45.0907,-42.4602,-37.0505,-35.5141,-45.8021,-40.2634,-34.7927,-45.7258,-34.5396,-48.955,-38.9124,-45.1822,-37.3983,-38.4113,-32.4045,-43.547,-38.7788,-39.5085,-48.3889,-54.8672,-36.8212,-37.7133,-35.118,-38.9092,-44.3174,-54.1457,-51.1538,-50.3465,-51.3024,-48.4116,-38.5988,-32.246,-42.8989,-40.8603,-45.5227,-33.7532,-39.8822,-44.6557,-41.1682,-36.2482,-47.3197,-28.502,-45.4023,-57.0276,-47.7099,-33.3924,-41.3931,-46.5414
-2591,0.984864,0.142636,5,31,0,2596.99,62.5484,31.4307,180.542,48.8583,110.715,77.8841,45.6759,20.058,55.9268,14.3442,78.4692,102.788,32.3513,35.7199,86.5262,0.120014,0.0868497,2.45985,-34.6611,-41.3381,-41.4981,-51.7347,-42.5335,-40.2623,-54.6163,-42.4156,-41.2894,-47.4267,-52.6844,-47.2091,-35.4534,-43.2387,-45.3643,-44.2738,-36.4108,-36.0364,-44.6266,-39.7552,-36.2062,-45.0372,-35.9517,-49.7249,-40.2639,-43.8789,-36.9048,-38.4796,-33.0544,-43.2029,-38.9455,-40.4539,-48.1248,-54.8909,-37.2454,-38.8978,-35.3744,-39.1715,-43.7314,-51.9371,-50.6194,-49.6647,-50.1087,-49.4553,-37.9765,-33.2187,-43.096,-40.3515,-44.9303,-36.0438,-41.4275,-44.0854,-41.6189,-36.7168,-47.3787,-28.2411,-44.9773,-56.9951,-48.5674,-33.4862,-41.3623,-46.4355
