# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kb_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1206051226
# output
#   file = output_cal_pl_Ka_Kb_Kgamma_EPs_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,log_b.1,log_b.2,log_b.3,log_b.4,log_b.5,log_b.6,log_b.7,log_b.8,log_b.9,log_b.10,log_b.11,log_b.12,log_b.13,log_b.14,log_b.15,mu_a,sigma_a,mu_b,sigma_b,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,b.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.0713014
# Diagonal elements of inverse mass matrix:
# 0.0745214, 0.0146709, 0.201823, 0.0637869, 0.0790061, 0.0185586, 0.0348831, 0.0239214, 0.0205823, 0.107248, 0.053852, 0.128742, 0.124583, 0.0264935, 0.190407, 0.305401, 0.224238, 0.171941, 0.30551, 0.309249, 0.176968, 0.179574, 0.220568, 0.302956, 0.332962, 0.265341, 0.148194, 0.416134, 0.453488, 0.580529, 2.12887, 0.175699, 0.494503, 0.143277, 0.134119, 0.497167, 0.305398, 0.0949315, 0.340831, 0.229865, 0.333361, 0.87666, 1.40697, 1.39402, 0.647483, 0.302975, 0.523696, 1.09351, 1.14755, 0.968849, 0.975935, 0.95147, 1.054, 1.09102, 0.99167, 1.00483, 1.32545, 1.07564, 0.872444, 1.12023, 1.02302, 1.05757, 0.117214, 0.147109, 0.90672, 1.29166
-2561.25,0.639926,0.0713014,3,10,1,2593.33,55.9396,28.2269,199.831,36.042,121.825,68.2522,63.9914,24.3959,57.2883,17.7552,86.273,152.739,33.6063,33.9124,78.1078,0.200545,0.185441,0.190664,0.170448,0.0638156,0.0738485,0.190096,0.0457036,0.410561,0.303561,0.102667,0.0515063,0.034874,0.279795,0.0385176,-1.49163,1.11346,-1.37717,-1.2703,-0.730256,-1.65985,-0.798499,-1.7059,-0.549762,-0.551762,-0.739275,-0.737664,-0.843702,-0.0551969,-0.649574,-0.574907,-0.644139,1.5207,1.54039,1.59312,1.52708,1.57471,1.61742,1.61499,1.55871,1.56842,1.55457,1.54007,1.59281,1.59369,1.54364,1.56124,-1.06395,0.574882,1.56653,0.0647219,0.252291,0.280748,0.481785,0.190167,0.450004,0.181608,0.577087,0.575934,0.47746,0.47823,0.430115,0.946299,0.522268,0.562757,0.525114,4.57541,4.6664,4.9191,4.60472,4.82935,5.04006,5.02784,4.7527,4.79908,4.73306,4.6649,4.91753,4.92186,4.6816,4.76474,-33.1045,-42.402,-41.5964,-50.7229,-41.9732,-40.4254,-55.4109,-42.5796,-38.1518,-49.237,-51.054,-45.7758,-34.8113,-43.372,-45.3976,-43.5144,-37.1153,-34.8373,-43.7528,-38.5644,-34.8244,-45.4205,-34.8542,-48.334,-38.9791,-42.6105,-37.3528,-38.2574,-31.1451,-43.1916,-38.1787,-40.3123,-48.4611,-55.3414,-36.6519,-37.7635,-34.7228,-39.0117,-43.6975,-50.1264,-51.214,-49.9513,-48.0714,-49.9481,-38.5976,-32.0684,-44.5126,-40.5769,-46.1709,-32.2285,-39.8329,-46.5735,-41.3703,-36.1062,-46.6682,-27.823,-44.2074,-56.6367,-47.2264,-33.89,-41.4619,-45.027
-2582.78,0.729961,0.0713014,6,63,0,2609.99,41.8094,28.8907,186.138,36.0279,119.973,72.1948,41.7754,25.1935,60.3091,14.5773,100.193,144.175,20.3413,35.7459,84.6484,0.263584,0.153486,0.130952,0.189603,0.0255342,0.107393,0.151681,0.091967,0.219089,0.215132,0.192051,0.0807996,0.0284764,0.318402,0.0882535,-1.79627,0.954357,-0.964327,-1.37949,-0.866622,-0.933025,-1.23804,-1.45125,-0.862063,-1.17706,-1.16506,-0.256604,-0.198506,-0.0879351,-1.1254,-0.944228,-0.406305,1.65038,1.5636,1.558,1.64187,1.5919,1.64929,1.61806,1.46875,1.54168,1.48856,1.54911,1.42847,1.53976,1.55338,1.59193,-0.699971,0.324247,1.5292,0.0662834,0.38124,0.251706,0.420369,0.393362,0.289952,0.234277,0.42229,0.308184,0.311904,0.773674,0.819955,0.91582,0.324523,0.38898,0.666107,5.20896,4.77601,4.74932,5.16483,4.91306,5.2033,5.04332,4.3438,4.67244,4.4307,4.70729,4.17232,4.66345,4.72744,4.91321,-33.6281,-41.5005,-41.4812,-50.2353,-43.5001,-41.7676,-55.47,-42.5816,-39.6327,-46.4302,-52.4847,-46.7153,-35.1076,-42.0725,-44.6402,-43.041,-36.9029,-35.0949,-44.3958,-39.8493,-35.2922,-45.205,-34.0548,-50.5307,-38.8406,-44.4352,-37.3817,-38.9653,-30.3969,-42.8898,-39.1063,-40.9602,-47.9954,-54.9116,-37.0519,-37.7333,-35.0938,-38.874,-43.8437,-52.1636,-50.2267,-51.2244,-49.5924,-50.9995,-37.7126,-32.1573,-43.5381,-41.4808,-47.0569,-33.1058,-39.4748,-45.5717,-40.6821,-35.8464,-47.1084,-28.0294,-44.9112,-57.5027,-47.1037,-33.4987,-41.7565,-45.7329
-2588.31,0.99743,0.0713014,6,127,0,2626.61,86.2023,36.1099,191.027,31.6437,133.063,59.4463,60.2853,23.4493,53.2116,16.1974,118.258,142.593,30.9241,28.6634,89.2856,0.015074,0.141617,0.091038,0.190144,0.129649,0.224914,0.231291,0.0838763,0.264411,0.331162,0.0192051,0.049415,0.128569,0.215155,0.0854386,-1.77925,1.03373,-0.366545,-0.754446,-0.802098,-0.959994,-0.500059,-1.10588,-0.329517,-0.589722,-0.926232,-0.0797138,-0.203513,-0.284423,-0.27812,-1.13089,-0.0116892,1.33643,1.24529,1.58276,1.67808,1.60098,1.60931,1.33724,1.67382,1.67002,1.36597,1.41393,1.51266,1.39151,1.63739,1.5096,-0.564151,0.313003,1.5251,0.129146,0.693125,0.470271,0.448387,0.382895,0.606495,0.330919,0.719271,0.554482,0.396043,0.923381,0.81586,0.752449,0.757206,0.322745,0.988379,3.80543,3.47395,4.86836,5.35525,4.95789,4.99936,3.80852,5.3325,5.31225,3.91952,4.11207,4.53879,4.0209,5.14171,4.52491,-34.5445,-41.7609,-42.4976,-50.5059,-41.5799,-40.3433,-55.8742,-42.5533,-39.5411,-47.0919,-51.0492,-46.6686,-34.7376,-41.7013,-46.2548,-42.9003,-36.697,-34.5634,-43.6989,-40.4875,-34.4738,-45.0463,-34.335,-48.3383,-39.1816,-43.6108,-38.3653,-39.0782,-32.6394,-42.9646,-38.9834,-40.5576,-48.9597,-54.1998,-37.0245,-37.8971,-35.1646,-38.0949,-44.4043,-49.4911,-47.345,-49.6774,-49.375,-49.2944,-39.6012,-32.1151,-43.0105,-40.5289,-45.1942,-33.8588,-40.8139,-45.2154,-41.6642,-36.4155,-46.4767,-28.2966,-45.885,-57.2408,-47.07,-33.6361,-41.5682,-45.4936
-2589.46,0.982678,0.0713014,6,63,0,2625.3,62.9337,30.4588,199.297,37.8474,136.035,69.323,53.0329,21.2563,55.0237,15.6473,102.326,163.845,34.3477,34.3283,57.7876,0.0245855,0.134726,0.160881,0.299773,0.0687311,0.248348,0.242241,0.0339909,0.514485,0.287575,0.0107439,0.0265559,0.128696,0.340748,0.272311,-1.48907,1.75388,-1.26064,-1.05191,-0.789552,-0.688423,-1.07098,-1.43687,-0.43758,-0.896635,-0.667388,-0.84354,-0.664933,-0.84994,-1.18574,-0.743981,-0.00350229,1.59468,1.69141,1.57018,1.6906,1.26868,1.57719,1.68816,1.63236,1.68328,1.47056,1.51308,1.0614,1.50697,1.35395,1.27778,-0.75214,0.411443,1.53513,0.20366,0.283473,0.349271,0.454048,0.502368,0.342672,0.23767,0.645597,0.40794,0.513047,0.430185,0.514308,0.427441,0.30552,0.475219,0.996504,4.92677,5.42712,4.80752,5.42272,3.55614,4.84132,5.4095,5.11594,5.38319,4.35165,4.54072,2.89041,4.51304,3.87271,3.58867,-32.6158,-41.5686,-41.4283,-52.6295,-42.4044,-40.3288,-55.7714,-41.8703,-40.0698,-50.6765,-51.8358,-46.1564,-34.7941,-42.6277,-46.5573,-43.3724,-36.9291,-34.2953,-43.2416,-39.4461,-34.5692,-44.6508,-35.015,-48.1645,-39.6258,-42.7945,-38.1375,-38.2148,-30.7133,-43.2608,-37.5674,-40.9413,-49.1926,-54.7034,-36.3649,-38.3087,-35.3662,-39.1124,-43.7534,-49.3287,-50.3445,-50.8347,-48.7271,-50.9413,-37.9657,-31.9129,-43.6458,-39.9199,-46.6777,-31.5665,-40.2432,-46.8652,-41.2828,-36.0274,-45.037,-27.7927,-44.4968,-55.4575,-46.1562,-34.226,-42.42,-46.0549
-2583.62,0.998933,0.0713014,7,127,0,2615.1,90.697,42.6609,282.555,32.5407,129.182,83.4708,62.4587,23.0175,53.6082,21.7263,117.28,177.187,30.9878,40.3093,68.0391,0.168319,0.0958957,0.140784,0.163198,0.0765102,0.173927,0.180334,0.123681,0.405608,0.190523,0.0856939,0.0509372,0.1816,0.343565,0.174275,-1.35368,0.90515,-0.595934,-1.45234,-0.191114,-1.82117,-1.16275,-2.26496,-1.23174,-0.952003,-1.90289,-0.76896,-0.291438,-0.344095,-1.65276,-0.736909,-0.00462916,1.13508,0.958453,1.29059,1.58431,1.17362,1.00122,1.39784,1.49993,1.17653,1.08022,1.00762,1.24152,1.25046,1.34566,1.16727,-1.00034,0.90642,1.21007,0.162666,0.551048,0.234023,0.826039,0.161837,0.312626,0.103834,0.291784,0.385967,0.149137,0.463495,0.747188,0.708862,0.19152,0.478591,0.995382,3.11143,2.60766,3.63494,4.87594,3.23368,2.7216,4.04644,4.48137,3.24311,2.94534,2.73908,3.46086,3.49194,3.84073,3.21321,-33.2819,-42.0399,-42.6039,-50.5773,-42.5859,-39.9793,-55.1656,-41.7856,-38.8483,-48.553,-50.8207,-44.9287,-34.5507,-41.9264,-44.6943,-44.0305,-36.4773,-34.487,-43.5874,-38.7871,-34.1255,-44.6803,-35.2872,-48.4642,-39.8475,-42.436,-36.9453,-38.5534,-35.6586,-42.7746,-37.5703,-40.9522,-48.8342,-55.0594,-36.4833,-38.8235,-35.0272,-37.5362,-44.0052,-50.116,-50.6483,-50.4669,-49.2191,-49.7946,-39.6886,-33.0214,-44.3306,-39.5883,-44.9517,-34.7095,-40.517,-45.6155,-41.3475,-37.3753,-46.0887,-28.5049,-45.0988,-55.7062,-47.0784,-34.1348,-41.3488,-45.1508
-2584.44,0.955266,0.0713014,7,127,0,2614.37,78.6886,37.5809,183.03,29.2833,123.567,77.5721,67.844,26.3191,54.4564,25.853,130.552,180.476,55.3622,37.9507,142.151,0.0312445,0.249247,0.212678,0.125318,0.0821838,0.164091,0.198885,0.0447874,0.445231,0.253221,0.0256994,0.00821912,0.0313692,0.277424,0.00801286,-1.93873,1.4673,-1.04174,-1.61809,-1.41703,-2.68651,-1.32824,-1.87706,-1.40657,-0.764532,-1.5223,-0.696852,-0.753651,-0.665223,-0.901265,-1.81026,-0.0178798,1.1536,1.02313,1.23158,1.41767,1.21356,1.09847,1.26502,1.10352,1.36247,1.14189,0.960424,0.930439,1.14074,0.89004,1.2818,-1.20843,0.583352,1.1613,0.172281,0.352842,0.198277,0.242434,0.0681181,0.264943,0.153039,0.244982,0.465552,0.21821,0.498151,0.470645,0.514159,0.406056,0.163612,0.982279,3.16957,2.78188,3.42663,4.1275,3.36545,2.99956,3.54315,3.01477,3.90582,3.13268,2.6128,2.53562,3.12909,2.43523,3.60312,-33.4315,-42.4219,-43.246,-50.4221,-40.7947,-39.8054,-54.8904,-42.3429,-37.9389,-48.247,-50.5862,-45.4734,-35.0658,-43.5034,-46.3569,-43.039,-37.1024,-34.2942,-43.564,-40.6111,-33.797,-45.6279,-34.7548,-46.8175,-38.1703,-44.3194,-39.7908,-38.5815,-31.9908,-44.2978,-38.724,-40.7103,-48.6508,-53.7846,-36.8954,-37.1741,-34.9115,-38.6889,-44.1206,-48.3627,-49.5839,-50.7028,-49.2799,-50.656,-39.3581,-32.8916,-44.5931,-40.2968,-45.8629,-32.6863,-38.782,-48.4096,-41.9648,-36.0022,-45.7386,-28.4087,-46.4288,-55.3039,-46.1344,-34.259,-42.8813,-44.955
