# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_modified_a_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median_only_abies.dump
# init = 2 (Default)
# random
#   seed = 1215693796
# output
#   file = output_cal_pl_Kgamma_EPs_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.143279
# Diagonal elements of inverse mass matrix:
# 0.0512549, 0.0139704, 0.199164, 0.019668, 0.0829884, 0.0220856, 0.0279581, 0.0168883, 0.0138811, 0.0509898, 0.0370552, 0.0578945, 0.0897737, 0.026551, 0.129717, 0.390166, 0.147057, 0.254921, 0.166545, 0.363285, 0.0712146, 0.223171, 0.442212, 0.0488499, 0.487694, 0.487668, 0.190052, 0.745597, 0.136292, 0.571036, 1.93913, 0.0939979, 0.856922, 3.82424
-2580.68,0.9645,0.143279,5,31,0,2609.47,74.4473,38.5343,212.851,46.1346,133.806,82.9365,67.7768,23.7714,59.8717,16.6618,95.5831,140.879,43.884,27.5681,88.3371,0.0186537,0.125029,0.177613,0.164142,0.186107,0.18592,0.223634,0.0992799,0.433308,0.0827476,0.0823046,0.0868292,0.0614695,0.440885,0.233487,-1.66978,1.01623,0.785091,5.5357,-34.6469,-42.3937,-41.1813,-51.8854,-42.5045,-40.2734,-55.3074,-42.2556,-41.3952,-49.4217,-52.0186,-45.9997,-35.8091,-42.8351,-46.0379,-43.2365,-37.1528,-34.5539,-43.0635,-40.3452,-34.5251,-44.9178,-35.0146,-50.512,-38.0668,-43.0033,-37.6608,-38.4371,-32.8081,-43.0314,-38.6402,-40.4326,-49.2093,-54.384,-36.7124,-37.1298,-35.2593,-38.4086,-44.4421,-50.3829,-49.1382,-50.6887,-48.6678,-49.6871,-39.3052,-32.6909,-42.6849,-40.307,-46.1583,-33.9578,-41.7155,-45.4358,-41.6679,-36.6496,-46.6606,-28.5314,-44.6639,-55.9686,-47.3381,-33.2332,-41.5501,-45.2137
-2576.81,0.998231,0.143279,5,31,0,2594.72,75.9196,35.9905,223.236,45.2249,128.525,96.5547,59.2378,23.4655,65.3097,15.6846,115.682,132.878,23.4992,41.1544,119.868,0.139278,0.198277,0.150581,0.269735,0.0897888,0.124128,0.185383,0.0856953,0.339838,0.357278,0.0922093,0.0466467,0.194785,0.288847,0.0759528,-1.63162,0.580093,0.639765,5.51194,-34.4449,-41.2574,-41.6491,-52.223,-41.4532,-40.2731,-54.9493,-42.3105,-40.0039,-49.239,-50.4516,-45.6793,-35.2615,-43.3611,-45.4927,-43.1236,-36.44,-34.3751,-44.318,-39.8418,-34.3035,-45.2192,-35.1822,-48.9363,-39.8525,-44.3578,-37.5539,-38.5592,-32.7297,-43.1453,-38.3221,-40.804,-48.0798,-54.4067,-36.1956,-37.5453,-34.5023,-38.1294,-43.4022,-51.4645,-52.6725,-49.3873,-49.0457,-50.145,-39.6157,-32.1673,-43.0374,-40.3481,-47.7352,-34.9727,-40.9469,-46.4604,-41.8881,-36.309,-45.655,-27.4859,-44.8789,-58.5097,-47.0251,-33.524,-41.678,-44.4871
-2580.56,0.873745,0.143279,4,31,0,2597.52,80.3206,33.4153,226.089,40.2058,147.106,96.7212,65.2355,23.5515,61.6992,12.6218,115.115,148.583,31.559,26.4277,108.604,0.093424,0.162287,0.13598,0.125574,0.145488,0.155118,0.195257,0.180735,0.344386,0.287077,0.125011,0.0585629,0.131494,0.265182,0.177684,-1.87713,0.550137,0.744667,4.05495,-34.9902,-42.9051,-40.2454,-50.95,-41.9688,-41.453,-56.0665,-42.3751,-41.9958,-47.3014,-51.7225,-46.7458,-36.2245,-42.934,-46.4843,-43.0628,-37.6045,-34.906,-44.2747,-40.1815,-34.2269,-44.5814,-34.4687,-47.391,-37.643,-43.2163,-37.9216,-39.4872,-32.8191,-42.9664,-38.6216,-40.2698,-49.4256,-54.4483,-37.1657,-37.1012,-35.2489,-38.2275,-45.2305,-50.3601,-48.995,-51.2173,-48.4884,-49.6289,-41.1769,-32.3603,-42.0528,-40.9601,-44.7637,-34.7436,-40.9294,-45.901,-41.4266,-37.2783,-47.622,-29.5489,-44.9756,-58.0372,-47.6094,-33.0037,-42.2109,-45.4293
-2581.21,0.984119,0.143279,5,31,0,2594.63,64.9623,40.5546,238.073,43.6324,137.139,85.6131,64.5579,26.7506,67.6034,19.7541,101.773,143.529,40.7185,49.4138,54.6608,0.166036,0.137537,0.164635,0.22796,0.130548,0.249868,0.350591,0.098245,0.366676,0.224271,0.062902,0.0846113,0.0713569,0.360736,0.0852409,-1.87112,1.28781,0.417287,3.15147,-34.6132,-41.7077,-42.2219,-51.5811,-44.0393,-39.5558,-56.0994,-43.1998,-38.6151,-49.2358,-50.3222,-45.2466,-34.5486,-41.4506,-45.068,-43.8992,-36.8351,-34.62,-43.8447,-40.3959,-34.1696,-45.4069,-35.5393,-50.0521,-39.7075,-43.7567,-37.3434,-38.5161,-33.3005,-43.166,-37.4034,-42.0033,-49.0763,-54.8366,-36.4739,-38.2151,-35.9099,-38.0735,-43.7938,-50.7578,-51.3646,-50.5316,-48.2104,-51.1821,-40.0398,-32.3931,-43.1442,-40.3849,-46.0287,-33.1656,-41.0442,-46.4041,-40.3935,-36.3014,-45.894,-27.8277,-45.0474,-57.5099,-46.3441,-34.1959,-41.3347,-45.0665
-2578.72,0.99245,0.143279,5,31,0,2595.84,53.1425,41.9318,211.687,39.8696,139.168,81.1641,63.7631,25.78,62.6141,21.665,114.568,121.32,52.513,39.0005,65.6173,0.2305,0.137184,0.193267,0.280595,0.15162,0.199452,0.156361,0.155921,0.399803,0.167361,0.0702513,0.0831634,0.026264,0.370072,0.0971989,-1.39269,0.930982,0.462882,3.52174,-35.4923,-42.3066,-42.0922,-52.1676,-42.6304,-39.5734,-55.8405,-42.7876,-39.26,-47.4851,-51.6893,-45.6479,-35.2448,-43.0812,-44.9619,-42.3345,-37.1699,-34.4461,-43.8901,-41.4638,-34.3386,-45.5861,-35.1611,-50.0461,-40.4591,-44.3975,-38.0704,-38.015,-32.8337,-43.6403,-38.7307,-41.1956,-49.13,-53.6369,-36.4018,-38.1234,-35.9826,-38.5117,-43.5742,-51.6972,-50.4895,-50.0443,-48.35,-49.6621,-37.5983,-32.6168,-42.7625,-40.5513,-47.8846,-32.8719,-40.1511,-47.1494,-41.5943,-35.7737,-45.32,-27.6259,-45.0651,-56.8166,-46.2124,-34.0438,-41.8118,-45.177
-2583.13,0.922354,0.143279,5,31,0,2601.07,109.171,38.331,262.851,52.3943,153.45,106.113,74.0947,26.0139,76.1779,13.0059,110.005,171.467,27.1343,35.4171,77.6557,0.042769,0.223906,0.138181,0.170887,0.0731817,0.167549,0.257718,0.0638256,0.344962,0.303498,0.136774,0.054629,0.228802,0.239236,0.154424,-1.40464,0.578664,0.79219,4.62961,-33.56,-42.3296,-40.4187,-51.2021,-42.0048,-41.3159,-55.6829,-42.2179,-40.4942,-50.1111,-51.4643,-45.4119,-35.4669,-43.2225,-46.5152,-44.2725,-36.9372,-34.2521,-43.3775,-39.6685,-33.9448,-44.0892,-35.1513,-48.4442,-38.4718,-44.0475,-37.0691,-38.7491,-33.6967,-42.7181,-37.5079,-39.7531,-48.9567,-54.9879,-36.2388,-37.54,-34.8629,-37.7696,-44.0532,-51.2878,-54.2091,-50.3377,-48.1977,-51.5913,-41.1171,-31.9121,-41.5495,-40.2659,-46.6121,-34.943,-41.3483,-46.1832,-41.243,-37.011,-46.3218,-28.2993,-45.0501,-59.2187,-47.3862,-32.3589,-41.3276,-44.6282
