# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92685608
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.124944
# Diagonal elements of inverse mass matrix:
# 0.216776, 0.0183338, 0.339683, 0.0466984, 0.48415, 0.0164499, 0.0351838, 0.0989511, 0.0130136, 0.0312321, 0.0756469, 0.774836, 0.184247, 0.0354186, 0.185672, 1.46508, 0.904596, 0.156544, 0.578517, 2.13977, 1.54919, 0.119229, 1.03556, 0.13598, 0.551254, 0.920817, 2.59671, 1.6013, 0.746134, 1.04469, 0.574796, 0.326879, 0.269965, 0.147566, 0.718737, 0.444697, 0.243134, 0.53685, 0.0357059, 0.335929, 0.638456, 0.173347, 0.594421, 0.136532, 0.672212, 0.144005, 0.0718596, 0.809194, 0.0597009
-2643.88,0.999651,0.124944,5,31,0,2661.44,101.569,27.0728,186.925,48.231,151.858,62.5889,54.7779,32.3224,58.5614,33.5607,161.769,211.349,38.8197,36.7364,121.055,-0.00376573,-1.57972,-1.38646,-1.02336,-0.543636,-1.96298,-1.48154,-0.232699,-1.48708,0.275445,-0.391843,-0.345299,-0.341854,-0.70474,-1.6918,0.0202828,0.249596,0.205188,0.295908,0.114427,0.226746,0.289127,0.125562,0.44239,0.0985767,0.0286591,0.0572934,0.128224,0.358266,0.106547,-0.538523,0.69221,-1.86941,1.07679,0.996241,0.206032,0.249958,0.359387,0.580633,0.140439,0.227288,0.792392,0.226032,1.31712,0.67581,0.708009,0.710452,0.494237,0.184188,-33.6391,-41.238,-41.3532,-52.0961,-41.4914,-40.5515,-55.1861,-42.1038,-41.8655,-48.7261,-51.0382,-45.4442,-35.4793,-42.1095,-46.292,-41.7049,-38.9352,-34.7208,-47.0779,-43.0598,-35.932,-46.2704,-35.4132,-50.864,-41.2506,-43.7263,-37.6804,-40.2272,-31.0943,-43.4776,-38.7045,-42.255,-48.6059,-57.825,-36.6017,-38.32,-35.3421,-41.0222,-46.5288,-50.7905,-58.5091,-53.0113,-52.2782,-51.9321,-38.0498,-32.359,-44.4369,-41.8363,-49.0749,-33.8581,-41.0871,-47.7143,-42.5038,-35.4836,-48.0675,-27.9503,-46.095,-55.1579,-48.4265,-34.8627,-43.5407,-47.3383
-2647.92,0.931617,0.124944,5,31,0,2667.3,159.663,32.3361,230.971,39.9114,176.909,67.7174,46.7711,33.0954,58.9297,35.3897,165.143,207.885,33.3513,40.486,65.4211,0.0959861,-1.24883,-0.864891,-0.553275,-0.497903,-1.76795,-1.35404,-0.680897,-1.01807,-0.427029,0.410242,-0.14486,-0.907995,-0.598979,-0.556031,0.0260643,0.172454,0.223838,0.225646,0.115978,0.192683,0.243092,0.0820092,0.377807,0.107378,0.0246957,0.0498409,0.179967,0.582208,0.0982367,-0.808669,0.651078,-1.55018,0.88408,1.10074,0.286839,0.421098,0.575064,0.607804,0.170683,0.258196,0.506163,0.361291,0.652444,1.50718,0.865143,0.403332,0.549372,0.573481,-34.8808,-40.8172,-42.6642,-51.2965,-43.9966,-39.5189,-56.8986,-42.6149,-39.898,-47.1491,-50.2791,-45.4696,-34.2595,-39.8769,-47.0965,-41.9441,-38.1529,-35.0644,-46.3517,-42.9339,-35.5377,-45.9619,-35.6572,-47.407,-41.2855,-42.9171,-37.7754,-40.984,-34.006,-42.7684,-37.8721,-43.2375,-49.285,-57.7107,-36.7149,-40.9164,-35.9431,-40.358,-47.899,-51.3026,-60.7989,-53.529,-51.9464,-49.7559,-39.5815,-34.1041,-44.3699,-41.6914,-45.9469,-36.5523,-42.0042,-46.7194,-42.8958,-37.5629,-48.9821,-29.1294,-45.156,-54.2671,-48.8373,-35.5281,-43.7635,-47.8683
-2645.7,0.935743,0.124944,5,31,0,2678.83,101.908,44.3692,184.568,39.5038,136.23,60.0287,46.2452,32.0047,69.4268,38.6929,175.143,224.5,26.1968,41.8006,89.2534,0.319576,-0.613865,-1.43646,-1.42825,-0.842834,-1.97312,-1.40585,-0.409848,-1.11287,0.442941,-0.0337288,-0.0744676,-1.67258,-0.758787,-0.9752,0.0932599,0.255386,0.274219,0.244782,0.153877,0.24189,0.295549,0.110528,0.347837,0.0750275,0.0857115,0.0385362,0.05825,0.425787,0.132632,-0.735909,0.446458,-1.69676,1.05425,1.37654,0.541255,0.237767,0.239729,0.430489,0.139023,0.245159,0.663751,0.328616,1.55728,0.966834,0.928238,0.187762,0.468234,0.377117,-33.9733,-41.447,-43.4764,-50.564,-42.6717,-39.2973,-55.3758,-41.5866,-39.9105,-46.6049,-49.922,-45.0497,-33.8357,-41.8833,-46.1035,-41.4815,-37.9836,-34.5155,-46.5418,-43.5655,-35.6416,-45.9839,-35.6865,-49.2006,-41.6647,-44.7387,-38.4713,-40.149,-32.6379,-43.6878,-38.5838,-42.1039,-49.5124,-57.0637,-36.7836,-39.0851,-35.5461,-40.2178,-46.5456,-53.2304,-62.0278,-52.8764,-51.1077,-51.5849,-38.0519,-32.3769,-44.0392,-41.8301,-48.876,-34.5984,-39.9363,-48.6814,-42.2568,-36.0252,-48.202,-28.0793,-45.8393,-58.291,-48.057,-33.9275,-43.6672,-46.7599
-2647.98,0.950249,0.124944,5,31,0,2672.83,147.458,37.5163,254.2,70.2655,147.14,76.5166,68.1069,29.2322,66.0864,32.3213,158.787,272.44,47.858,33.7684,64.092,0.156833,-1.27858,-1.24237,0.124594,-1.13115,-2.12232,-1.1158,-0.857806,-1.38334,0.471868,-0.449137,-0.222538,-0.579615,-0.901269,-1.67468,0.0696244,0.186726,0.183364,0.190178,0.0809333,0.135988,0.263234,0.0733442,0.455559,0.0876958,0.0767889,0.0444485,0.148848,0.392107,0.113558,-1.01685,1.08572,-1.97606,0.826487,1.1698,0.278434,0.288698,1.13269,0.322661,0.119753,0.327654,0.424091,0.25074,1.60299,0.638178,0.800484,0.560114,0.406054,0.187368,-32.64,-41.7455,-41.0476,-51.6743,-42.3275,-41.3921,-55.5429,-41.9198,-40.3299,-49.9408,-51.8153,-44.7507,-35.0209,-42.825,-45.5239,-42.3475,-38.6245,-33.9923,-45.6011,-41.7598,-35.6602,-45.8774,-35.9162,-51.4702,-41.9429,-41.8563,-36.6677,-40.0891,-33.6654,-42.7923,-37.6619,-41.5122,-49.5045,-58.0305,-36.0936,-39.7153,-35.2691,-39.65,-46.6029,-52.2949,-64.2632,-52.461,-50.4983,-51.836,-39.4048,-32.9932,-44.2604,-40.8756,-48.7225,-35.2594,-40.897,-46.9562,-42.968,-36.8842,-48.0451,-28.0144,-45.0835,-56.1517,-49.1564,-34.4033,-42.7094,-47.2936
-2650.05,0.952025,0.124944,5,63,0,2670.98,61.3141,26.3604,184.224,30.5472,134.7,57.5894,49.237,24.5719,55.7058,38.8186,166.236,187.828,59.3507,42.054,99.5273,-1.76601,-1.41676,-1.4861,-1.40725,-0.999976,-2.00626,-1.2894,-0.836136,-1.37289,-0.746973,0.0186355,-0.590356,-0.853154,-0.599683,-0.63619,0.0563622,0.158154,0.17582,0.287079,0.0656668,0.164645,0.202265,0.180983,0.391915,0.0217854,0.0254345,0.0387448,0.000877307,0.412757,0.0767035,-1.13278,0.417042,-1.94687,2.01657,0.171014,0.2425,0.226252,0.244817,0.367888,0.134491,0.275437,0.433382,0.253372,0.473799,1.01881,0.55413,0.426069,0.548986,0.529305,-33.6785,-40.8299,-44.4779,-50.3095,-42.6822,-38.931,-56.4788,-42.2255,-39.9667,-46.653,-50.4698,-45.8833,-34.4452,-40.4581,-46.5795,-42.0699,-38.1335,-35.0983,-45.7519,-42.7235,-35.9014,-47.2603,-35.7433,-47.6105,-41.3497,-42.1697,-38.2698,-40.7915,-31.5519,-43.3891,-39.0516,-43.4307,-49.6595,-57.0647,-37.1082,-39.8629,-35.869,-41.0835,-47.2194,-50.4992,-60.0458,-52.2641,-51.439,-50.8128,-38.4816,-33.1852,-45.5355,-42.4772,-47.3163,-34.5564,-39.6314,-48.1859,-43.2804,-36.3269,-48.5909,-28.7115,-45.9932,-55.9362,-49.5099,-35.4423,-43.7775,-48.0235
-2648.42,0.909912,0.124944,5,31,0,2665.07,149.577,31.7066,220.139,46.6449,139.07,70.3647,51.7125,18.6715,59.6976,31.798,131.564,237.516,44.7958,27.9346,48.8207,0.150734,-1.62901,-1.09635,-1.01471,-0.765535,-1.78081,-1.53484,-1.38607,-1.26116,-0.716711,-0.63152,-0.0110469,-0.904272,-1.35083,-1.42134,0.0439273,0.264945,0.224639,0.176069,0.0870634,0.169157,0.368912,0.103318,0.401303,0.0307616,0.0919862,0.0378375,0.00331005,0.435381,0.151071,-0.955126,0.76807,-1.05783,1.51805,1.16269,0.196124,0.334088,0.362509,0.465085,0.168502,0.21549,0.250056,0.283326,0.488356,0.531783,0.989014,0.404836,0.259026,0.241391,-32.9828,-40.7572,-42.1289,-49.7476,-42.0631,-40.103,-56.1168,-41.8253,-40.7097,-48.2239,-52.8671,-44.5612,-34.4945,-40.3814,-46.5055,-41.8612,-38.3696,-34.9625,-45.2382,-43.5042,-35.6262,-46.4122,-35.38,-48.5123,-41.0507,-43.8039,-37.9272,-40.222,-32.5101,-43.2338,-38.2769,-41.1212,-48.8901,-58.6266,-36.797,-39.4965,-34.9178,-40.8743,-47.3328,-53.5911,-64.2714,-53.4895,-51.7647,-50.2113,-39.9297,-33.2632,-44.8612,-42.2109,-48.184,-36.6527,-40.5391,-47.0956,-41.8028,-36.9068,-48.5728,-27.8104,-44.6096,-54.5894,-48.6409,-33.9524,-43.1447,-47.0893
