# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94248849
# output
#   file = output_cal_pl_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2671.38,0.694548,0.256974,4,31,0,2677.73,64.0095,35.5493,209.232,42.5883,115.122,84.158,63.4546,23.3896,66.9152,19.2178,108.318,113.706,33.8138,36.1549,83.9457,0.156432,0.130817,2.50744,-35.2773,-41.7101,-42.5207,-50.5408,-41.4495,-39.7135,-55.7009,-43.0506,-42.2871,-47.3156,-52.4842,-46.4878,-35.6327,-44.2935,-46.1225,-42.47,-37.9432,-35.7438,-47.1745,-44.8865,-37.2346,-46.17,-37.0803,-52.0226,-42.6581,-44.841,-36.8636,-41.3884,-33.477,-43.1957,-39.3209,-42.0694,-48.8098,-58.8477,-36.6737,-40.7675,-34.9449,-41.6182,-47.7068,-56.9131,-64.0721,-53.3324,-53.4997,-50.2536,-39.4449,-32.8371,-43.339,-40.9405,-46.2907,-39.19,-42.0129,-44.2007,-41.8194,-36.4162,-50.1653,-29.0319,-46.1316,-57.1803,-50.666,-34.6616,-43.3894,-48.9755
-2671.28,0.842758,0.256974,4,15,0,2682.49,60.5735,35.415,204.777,41.7968,123.091,83.5057,50.3274,17.8769,63.7371,28.9086,88.811,102.58,26.515,33.8297,59.7213,0.162508,0.314758,3.6119,-36.0414,-41.0767,-42.3321,-49.767,-41.8194,-40.0187,-57.6652,-44.6492,-41.2,-47.2124,-52.3603,-45.6569,-36.5937,-44.8871,-45.9763,-42.3086,-38.8387,-36.3249,-47.3897,-44.3795,-37.4257,-47.5815,-37.4519,-50.5072,-42.7324,-45.0206,-37.093,-41.4517,-33.673,-43.4649,-38.577,-41.4685,-49.0231,-59.2306,-37.0866,-40.5073,-35.6617,-41.755,-47.4558,-56.105,-63.2173,-53.2457,-53.4512,-50.3779,-38.867,-33.105,-43.743,-42.5105,-45.9599,-38.8491,-41.7991,-44.7826,-41.453,-37.0935,-50.0345,-27.8046,-45.2332,-56.8815,-49.1401,-35.6214,-43.1945,-47.9518
-2674.6,0.814987,0.256974,4,15,0,2680.87,66.1157,34.3653,207.151,41.0481,110.067,82.7229,62.7298,24.7566,62.0168,19.8362,93.368,109.391,32.153,34.6093,96.6433,0.166306,0.633696,5.03087,-35.4336,-42.3207,-42.2972,-50.7568,-41.7452,-40.2027,-56.2791,-43.3359,-42.9111,-46.8156,-52.5682,-45.9851,-35.94,-43.1387,-46.441,-43.0424,-38.6389,-36.6731,-47.3638,-45.0083,-37.6315,-46.7056,-37.7804,-50.5813,-42.4984,-44.6442,-37.284,-41.9529,-34.4413,-43.2122,-38.92,-42.0408,-48.6111,-59.4734,-37.3079,-41.3144,-35.7087,-42.0815,-48.2414,-55.3945,-62.593,-53.3077,-53.3741,-49.2866,-39.6554,-33.4017,-43.6014,-41.4954,-45.4652,-39.887,-42.9029,-44.1701,-41.4131,-37.4896,-50.631,-28.6975,-45.5564,-56.577,-49.837,-35.0766,-43.5547,-47.7901
-2674.77,0.754928,0.256974,4,31,0,2686.09,58.0887,32.863,186.831,39.7024,128.819,87.4877,64.9919,21.3113,62.3913,22.7525,94.0944,101.332,27.4434,29.2209,96.8612,0.168361,0.384948,4.86658,-35.5301,-41.4362,-41.5104,-50.3207,-41.2681,-40.7356,-56.3456,-43.7565,-42.9353,-47.5175,-52.8514,-46.3395,-36.713,-45.2536,-46.1169,-42.273,-38.6506,-35.8899,-47.6736,-44.3733,-37.5092,-46.8207,-36.9974,-52.0715,-41.5634,-44.4972,-36.9359,-41.3519,-32.983,-42.8622,-39.2407,-41.5898,-48.2698,-59.1674,-36.9363,-40.0393,-34.706,-41.9336,-47.6091,-56.5706,-63.1455,-55.0633,-54.231,-51.5979,-39.749,-32.9569,-43.8731,-41.6389,-46.5735,-38.9363,-41.498,-44.2737,-41.5033,-36.4297,-50.131,-29.3498,-45.5867,-56.0468,-50.0747,-35.4806,-43.8478,-48.8553
-2673.8,0.818412,0.256974,4,15,0,2681.79,58.7167,34.5345,206.353,41.897,104.869,74.0612,46.6225,18.9528,65.1609,22.5167,84.2234,98.9119,35.255,31.3586,51.8741,0.148086,0.239235,4.10364,-35.6069,-41.2091,-43.6373,-49.9735,-41.7293,-38.9121,-56.4798,-44.2738,-41.1518,-48.4855,-52.8112,-46.8057,-35.8827,-46.1494,-45.942,-42.7402,-37.669,-35.6097,-46.8923,-44.9903,-37.5398,-47.2441,-37.3565,-51.6308,-43.2795,-44.9677,-36.9963,-40.8668,-32.7885,-43.1939,-39.601,-41.5066,-48.5303,-59.3509,-36.4686,-40.8743,-34.9697,-41.9496,-47.4673,-57.2578,-64.755,-52.8084,-53.8964,-50.3259,-37.6003,-32.2925,-43.795,-41.459,-47.1264,-38.6378,-40.3646,-44.5425,-42.1054,-36.5336,-49.3551,-27.9698,-45.8742,-57.3757,-50.4804,-35.3785,-42.8547,-49.5884
-2671.36,1,0.256974,4,15,0,2678.99,58.5495,31.3295,182.024,39.3215,101.68,84.9486,49.7149,20.3835,55.9665,22.7456,89.4774,90.2013,23.6163,32.7718,82.6053,0.174468,0.208553,3.25147,-35.3663,-41.3279,-41.7344,-50.2335,-41.7696,-40.4283,-56.9708,-44.2332,-42.7424,-46.6742,-52.3888,-45.8916,-36.4318,-44.3381,-46.3763,-42.2283,-38.9738,-36.1971,-48.1267,-44.2685,-37.3454,-47.3624,-37.1965,-49.8892,-42.4725,-44.5972,-37.0664,-41.5764,-32.7667,-43.2373,-38.3799,-41.8377,-48.1083,-59.4692,-37.0289,-40.7356,-35.3239,-42.2204,-47.829,-56.4949,-62.3527,-54.7056,-54.7613,-50.3843,-38.6448,-33.0688,-44.4335,-41.9593,-45.6058,-38.8639,-41.9816,-44.6207,-40.5735,-36.7036,-50.3018,-28.4047,-44.7019,-56.4748,-49.2563,-35.8167,-43.8076,-48.3047
-2670.86,0.834918,0.256974,4,15,0,2681.21,61.3806,33.9726,210.722,42.5589,124.788,81.3869,57.2879,20.1554,64.9648,24.9342,74.4513,109.118,36.3838,33.7954,71.5313,0.140058,0.151043,2.60268,-35.7542,-41.4335,-42.8027,-50.1658,-42.1197,-39.878,-56.7477,-43.8675,-41.4359,-48.1428,-52.1705,-46.3945,-36.244,-44.2196,-46.011,-43.2748,-38.377,-36.5406,-46.9689,-44.2525,-37.9148,-47.279,-37.9709,-50.188,-42.0101,-44.1807,-37.1112,-41.4013,-34.0629,-43.2066,-39.0067,-41.9372,-48.7157,-59.4265,-37.3503,-40.6556,-35.7252,-42.0511,-47.7222,-54.5669,-62.5676,-53.0337,-53.1029,-50.3385,-38.7847,-33.1157,-43.6573,-41.7,-45.256,-39.163,-41.111,-44.41,-41.938,-37.4255,-50.0705,-28.3421,-45.7235,-56.2599,-49.8618,-35.5743,-43.2412,-48.5762
-2672.26,0.917876,0.256974,4,15,0,2678.03,57.1538,33.554,211.974,43.2007,125.825,83.6276,56.6896,20.1209,64.7953,25.8049,71.6055,110.808,35.9152,34.6718,76.0321,0.145385,0.147668,2.86549,-35.8379,-41.1499,-42.8301,-50.4341,-42.0162,-39.7432,-56.5443,-43.952,-41.3351,-48.925,-51.8895,-46.4721,-36.3638,-45.2623,-45.8284,-43.4393,-38.1259,-36.4496,-46.8617,-43.9196,-38.1057,-47.4409,-37.9243,-51.45,-41.7963,-43.9639,-36.8725,-41.2156,-33.587,-42.9021,-38.9115,-41.973,-48.3131,-59.5826,-37.2279,-40.3526,-35.4322,-42.0065,-47.5834,-54.736,-62.5864,-53.4544,-53.4131,-51.1092,-38.671,-33.0307,-44.1687,-41.4393,-45.2951,-39.1645,-41.1102,-44.2351,-41.821,-37.1989,-50.1675,-28.6284,-45.7834,-56.239,-50.1347,-35.7949,-43.2459,-48.7946
-2681,0.313133,0.256974,4,15,0,2687.43,61.0128,36.7901,213.496,49.6756,121.902,86.2981,51.8718,19.5446,57.3809,32.0786,107.827,107.288,38.0213,32.339,57.5059,0.180776,0.140275,2.65335,-36.5031,-40.9838,-41.9942,-51.4949,-41.3371,-39.3138,-57.4241,-44.9478,-41.1388,-46.2807,-52.7636,-45.593,-37.1662,-48.0439,-45.718,-42.1832,-38.483,-36.4302,-46.8247,-44.2172,-37.8026,-47.3189,-36.9711,-52.9685,-44.221,-44.8806,-36.9411,-40.4995,-33.8435,-43.4646,-38.392,-40.8499,-49.1085,-58.8486,-37.0698,-41.1611,-35.1077,-41.4849,-47.1918,-58.1795,-63.5856,-52.9053,-53.7542,-49.6043,-38.7598,-33.401,-43.9819,-41.7171,-46.6706,-39.9179,-43.5189,-44.0332,-41.8942,-36.8341,-50.0998,-28.1918,-44.8397,-57.4358,-49.6967,-35.9658,-43.017,-48.1827
-2679.32,0.95845,0.256974,4,15,0,2688.33,62.725,32.9215,202.618,37.8329,119.278,84.6113,56.9223,24.8883,72.0122,16.0019,81.266,104.959,26.1252,36.46,116.299,0.120925,0.123088,2.53645,-35.1158,-41.9705,-42.8004,-49.7003,-42.1807,-40.7377,-55.7262,-43.077,-43.3692,-48.9423,-52.7335,-47.3605,-35.9843,-43.0669,-46.3719,-43.0997,-38.2882,-35.6812,-48.1354,-44.9565,-37.4223,-46.7799,-37.9229,-49.6272,-41.1899,-44.7225,-37.1502,-42.1809,-33.1874,-43.0609,-39.7389,-42.9634,-48.1511,-59.5367,-36.745,-40.5602,-35.3204,-42.2766,-48.2632,-54.8365,-63.3535,-54.5317,-54.0722,-51.3233,-39.0311,-32.5614,-43.7066,-41.6245,-45.8545,-38.7071,-39.8998,-44.9491,-41.6737,-36.7591,-50.131,-29.1739,-46.4701,-56.7085,-50.6015,-35.0679,-43.8223,-49.4922
-2679.32,0.0366856,0.256974,4,15,0,2692.06,62.725,32.9215,202.618,37.8329,119.278,84.6113,56.9223,24.8883,72.0122,16.0019,81.266,104.959,26.1252,36.46,116.299,0.120925,0.123088,2.53645,-35.1158,-41.9705,-42.8004,-49.7003,-42.1807,-40.7377,-55.7262,-43.077,-43.3692,-48.9423,-52.7335,-47.3605,-35.9843,-43.0669,-46.3719,-43.0997,-38.2882,-35.6812,-48.1354,-44.9565,-37.4223,-46.7799,-37.9229,-49.6272,-41.1899,-44.7225,-37.1502,-42.1809,-33.1874,-43.0609,-39.7389,-42.9634,-48.1511,-59.5367,-36.745,-40.5602,-35.3204,-42.2766,-48.2632,-54.8365,-63.3535,-54.5317,-54.0722,-51.3233,-39.0311,-32.5614,-43.7066,-41.6245,-45.8545,-38.7071,-39.8998,-44.9491,-41.6737,-36.7591,-50.131,-29.1739,-46.4701,-56.7085,-50.6015,-35.0679,-43.8223,-49.4922
-2677.35,0.761308,0.256974,4,15,0,2690.65,56.3816,33.3559,203.845,40.7974,127.512,76.185,66.4355,24.7038,60.9939,23.3052,99.5172,105.9,20.9664,30.6952,117.322,0.119283,0.0486912,2.03391,-35.6623,-41.3102,-42.3136,-50.2462,-40.9135,-39.8128,-56.4069,-44.0096,-42.7066,-47.7676,-52.5118,-47.1193,-36.2934,-46.1223,-46.3091,-42.2345,-38.3652,-35.8118,-47.6468,-44.4337,-37.3899,-47.3405,-36.8689,-50.6896,-41.4372,-45.1903,-37.0615,-41.6302,-33.5548,-43.2288,-39.8834,-41.7175,-48.3458,-59.2651,-36.9874,-40.1143,-34.8692,-41.7245,-47.3815,-56.2791,-61.3073,-53.5769,-54.4918,-48.8537,-40.2253,-32.5255,-43.8818,-41.6845,-45.8362,-38.9103,-41.4567,-43.869,-42.4318,-36.0204,-50.1224,-29.4188,-45.947,-56.6259,-51.0551,-35.3556,-42.9637,-49.4146
-2677.6,0.99613,0.256974,4,15,0,2685.09,56.5011,34.3016,201.942,39.4901,99.9103,88.8799,48.6864,18.0788,63.4678,24.7791,79.5819,96.1523,40.9181,30.9806,28.3323,0.139149,0.0472146,2.06711,-34.8664,-41.2551,-42.7743,-49.7656,-42.8973,-39.8849,-57.4109,-44.9616,-40.7219,-48.027,-53.2243,-46.4491,-36.4824,-46.0293,-45.9128,-42.6966,-38.5342,-36.0266,-47.3782,-43.7957,-37.2262,-47.186,-37.4245,-50.0571,-42.8428,-44.0483,-37.0269,-40.843,-32.8514,-43.1576,-38.3119,-41.4676,-48.5627,-59.1783,-36.9384,-40.9846,-35.4229,-42.1169,-47.9055,-56.6493,-64.8048,-54.2963,-54.0432,-51.0777,-37.6021,-32.8185,-43.7854,-41.3332,-45.3874,-38.4841,-40.0912,-44.8614,-40.9783,-37.0522,-49.8596,-28.324,-45.3205,-56.3997,-49.5737,-35.834,-43.5644,-50.1535
-2675.21,0.948928,0.256974,4,15,0,2683.63,60.7762,32.0597,186.435,42.9763,124.238,69.4095,50.1336,17.5928,54.0261,19.5008,89.1465,92.7954,18.5497,35.7189,102.096,0.132902,0.14384,3.09908,-35.8481,-40.6827,-43.0815,-50.3103,-41.102,-39.5321,-56.511,-43.8092,-42.4256,-47.6976,-51.8481,-46.7776,-35.5963,-43.9656,-46.6497,-42.6356,-38.1854,-35.8648,-47.8374,-44.6579,-37.9062,-47.6198,-37.5148,-49.4666,-43.0946,-45.4025,-36.9927,-41.8195,-33.2997,-43.6393,-39.3688,-42.0874,-48.5389,-59.8447,-36.9357,-40.837,-35.1584,-42.211,-47.3219,-56.9481,-61.721,-53.1553,-55.0377,-48.8314,-39.1806,-32.7218,-44.6798,-41.7335,-46.1085,-39.0898,-41.5645,-44.4872,-42.331,-36.095,-50.0707,-27.9948,-45.2745,-57.5106,-50.4955,-35.1324,-43.1742,-48.8701
-2676.89,0.996379,0.256974,4,15,0,2685.16,52.4304,32.0501,211.385,35.2957,87.5464,82.5142,50.848,21.1318,64.2677,22.7894,84.0046,94.2576,41.5,30.4857,34.9011,0.168337,0.123929,2.6653,-35.1627,-42.4071,-43.4559,-49.6129,-42.7442,-39.2729,-57.1135,-44.9003,-41.0831,-47.4562,-53.0615,-46.3356,-36.3309,-46.0964,-45.9862,-42.5122,-38.357,-36.1757,-47.5935,-44.6899,-37.0639,-47.2628,-37.1003,-50.6575,-42.5228,-44.2522,-37.2913,-41.0253,-32.7441,-43.1961,-38.801,-41.7564,-48.7605,-59.3945,-36.9084,-40.8964,-35.4432,-42.2217,-48.3317,-56.7025,-64.2193,-53.7452,-53.7789,-50.5422,-37.7627,-32.4353,-43.8058,-41.4724,-45.8524,-38.1684,-40.4436,-44.8362,-40.8628,-37.1607,-50.0078,-28.4661,-45.8356,-57.107,-49.5312,-35.7826,-43.4652,-49.4648
-2678.35,0.123637,0.256974,4,15,0,2685.76,53.3681,31.3623,211.412,37.9881,89.1035,84.324,50.7327,21.03,64.4225,23.9388,85.4965,91.9014,40.4095,30.1906,34.9259,0.175341,0.14377,2.41286,-35.321,-42.7525,-43.0715,-49.7314,-43.0689,-39.6658,-57.6656,-45.0871,-41.3606,-46.6925,-53.2051,-46.078,-36.6028,-45.2465,-46.0246,-42.3449,-38.927,-36.4461,-47.9679,-44.7827,-37.0135,-47.3467,-37.1654,-49.7493,-42.7298,-44.3059,-37.5751,-41.0391,-33.156,-43.4842,-38.6355,-41.7695,-49.1814,-59.3829,-37.1471,-40.9511,-35.8097,-42.3326,-48.307,-56.3256,-63.7305,-53.6481,-53.4345,-50.3335,-37.6466,-32.5767,-43.4675,-42.0782,-45.8854,-38.2819,-40.8884,-45.0884,-40.7331,-37.3749,-49.9822,-28.0481,-45.4207,-57.3202,-48.945,-35.8503,-43.5684,-49.0009
-2672.66,0.929618,0.256974,4,15,0,2687.66,57.4065,29.6625,208.613,45.4483,99.4687,73.2039,54.131,19.242,58.7536,22.4974,91.8067,96.1325,24.9424,37.4254,89.7242,0.16002,0.11107,2.36105,-35.8722,-41.8201,-43.164,-50.1734,-41.8821,-39.0369,-56.9415,-44.3181,-42.1358,-47.0768,-51.3371,-46.258,-35.7429,-44.271,-46.3613,-42.47,-38.4261,-36.3444,-47.9853,-44.6424,-37.4564,-47.7914,-37.2787,-49.7705,-42.8696,-44.7425,-37.2917,-41.3313,-33.5002,-43.6902,-39.083,-42.3665,-48.8749,-59.8842,-37.0322,-40.5062,-35.412,-42.1298,-47.5124,-56.1117,-61.8453,-52.5429,-53.7905,-49.0249,-38.4628,-32.471,-44.2111,-42.0068,-45.9871,-38.6858,-42.1026,-44.7318,-41.685,-36.4983,-50.1604,-27.7162,-45.2195,-58.0969,-50.0539,-35.5383,-43.1686,-48.2468
-2681.4,0.935406,0.256974,3,15,0,2689.02,60.2455,38.4389,192.296,28.1824,114.155,84.6964,65.4046,20.2366,65.3196,22.3901,90.2893,93.7268,17.9152,27.6534,52.4143,0.137931,0.0684341,2.10001,-34.774,-41.7874,-42.0499,-48.5888,-41.5947,-41.096,-57.4458,-44.7394,-41.6591,-47.5484,-53.6391,-46.2362,-36.4065,-45.2095,-46.8903,-41.9999,-39.2766,-35.6627,-48.1506,-44.8101,-36.4564,-47.1884,-36.8565,-49.2834,-41.0217,-45.9963,-37.3816,-42.3116,-33.4736,-43.2146,-39.1508,-41.1562,-48.2134,-59.4351,-36.9504,-40.2794,-35.5181,-41.7937,-48.1255,-57.1688,-64.2823,-55.4028,-54.9174,-50.2475,-40.3276,-33.1061,-43.5494,-42.1589,-45.6821,-37.4886,-40.5483,-44.7867,-41.2401,-36.7733,-50.2998,-29.0027,-45.8573,-55.456,-49.7844,-35.0329,-43.6909,-49.2572
