# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 91372489
# output
#   file = output_neus_7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.426733
# Diagonal elements of inverse mass matrix:
# 0.0206981, 0.0109964, 0.0338161, 0.0224896, 0.0355533, 0.0118992, 0.0163671, 0.0111045, 0.0103422, 0.0149946, 0.0217077, 0.0157804, 0.0724491, 0.0209833, 0.0964969, 0.0209679, 0.0137107
-2689.93,0.846623,0.426733,4,15,0,2696.32,48.6138,24.4881,162.922,40.6959,98.8782,67.3133,46.51,19.8436,49.0966,19.5329,77.9819,76.7786,28.5326,28.0095,31.7937,0.29838,0.190438,-35.8532,-42.2527,-43.6003,-51.024,-43.2187,-40.0207,-58.4385,-44.9381,-41.7484,-45.5599,-53.4655,-46.261,-36.3054,-41.7338,-46.2464,-42.5843,-39.3081,-36.9964,-47.9685,-45.3825,-38.1421,-47.7676,-37.8606,-48.7489,-44.0796,-44.4603,-37.7797,-41.8675,-33.2524,-43.8817,-39.2905,-42.2878,-50.2389,-59.8823,-37.6172,-42.2417,-35.7569,-43.1041,-48.45,-56.202,-61.4823,-53.1805,-53.4572,-48.5658,-38.416,-32.9478,-44.1483,-42.7111,-46.6388,-39.9812,-42.0484,-44.8871,-41.3053,-37.3072,-50.1579,-27.7636,-44.895,-57.8777,-48.3786,-35.9988,-43.6449,-48.7099
-2689.07,0.944455,0.426733,3,7,0,2701.07,56.8,33.5309,185.478,34.6331,115.658,69.4522,44.512,18.7689,62.5349,22.2638,73.7884,97.3562,21.8041,29.9686,27.4142,0.260372,0.219596,-36.091,-41.7815,-43.8784,-50.2675,-42.312,-39.642,-57.7959,-44.866,-40.5645,-47.9376,-53.227,-45.4301,-35.8076,-43.8939,-46.4893,-42.9675,-38.2618,-35.9593,-46.9881,-45.9374,-37.6649,-47.4086,-37.4746,-53.3255,-43.5354,-46.031,-37.3574,-41.8463,-32.373,-43.0052,-38.9872,-41.3316,-49.7636,-60.0117,-36.6043,-41.7145,-35.4677,-41.8125,-47.7133,-57.8143,-64.7334,-53.1283,-53.4782,-50.6112,-38.2363,-32.8315,-44.2643,-42.3238,-47.6354,-38.7893,-42.8334,-44.3945,-41.1327,-37.0746,-50.5384,-27.7456,-45.2713,-57.8107,-49.3645,-35.184,-43.0319,-47.9394
-2690.09,0.932345,0.426733,3,7,0,2698.14,64.3322,34.6982,182.292,36.2739,99.434,68.3408,50.3441,19.615,59.1743,23.258,76.2266,88.7122,29.3117,23.7398,30.3731,0.272349,0.222226,-36.0846,-42.5241,-43.1904,-50.6524,-42.0949,-39.9874,-57.953,-45.1669,-41.5043,-46.645,-54.3376,-45.3877,-36.419,-44.9384,-46.6355,-42.8514,-38.8234,-36.0353,-47.0725,-46.1922,-37.2781,-47.4574,-37.3107,-51.8667,-43.835,-46.0227,-37.5181,-41.2204,-33.4103,-43.0652,-39.0861,-40.5474,-49.146,-59.6815,-36.6694,-42.0266,-35.5393,-41.9375,-47.7948,-58.1802,-65.5465,-53.0975,-53.4069,-49.3691,-37.9586,-33.0594,-43.7353,-42.4606,-48.1496,-39.0626,-42.7959,-44.2963,-41.429,-37.4711,-49.9121,-27.5733,-44.8818,-57.0058,-49.276,-35.6647,-42.9906,-47.9018
-2685.66,1,0.426733,3,7,0,2694.53,51.9826,26.6234,181.153,41.5179,101.168,75.9046,57.4925,20.6901,60.3119,25.4066,85.2266,97.4145,21.8863,32.1278,43.2395,0.26972,0.183112,-36.0652,-41.4569,-43.5261,-50.028,-42.5088,-39.9829,-58.2177,-44.7492,-41.3164,-47.3132,-52.5986,-45.6308,-36.2537,-42.9882,-45.715,-42.4278,-38.7836,-36.4614,-47.5792,-44.9963,-37.6242,-48.0312,-37.488,-51.6215,-42.8614,-44.5466,-37.1138,-41.7865,-33.0568,-43.2932,-39.6652,-42.4187,-49.9028,-59.6468,-37.0665,-40.969,-34.8478,-42.1314,-47.7154,-55.921,-63.3422,-53.3371,-52.9287,-50.8003,-39.3909,-32.5734,-44.419,-42.8069,-47.3769,-39.9311,-42.1408,-44.6836,-41.1105,-36.8225,-50.1386,-28.4619,-45.5681,-58.0437,-49.2343,-36.1595,-43.1735,-48.2941
-2686.29,0.785869,0.426733,3,7,0,2696.15,52.0513,28.3641,189.331,42.7538,111.649,75.2626,59.8278,18.6795,57.7908,26.6924,87.2378,90.8639,21.6393,32.7793,40.7666,0.270379,0.187108,-36.4731,-41.4559,-43.6009,-49.9568,-42.2011,-39.7576,-58.548,-45.1337,-40.9914,-46.9396,-52.5715,-45.3096,-36.443,-43.7992,-45.6034,-42.2632,-38.8994,-36.4983,-47.5379,-44.9001,-37.6678,-48.3818,-37.5403,-50.983,-43.3228,-44.877,-37.0051,-41.5781,-33.8854,-43.3716,-39.3809,-41.9978,-49.8986,-59.7793,-37.0443,-40.9524,-34.957,-42.1561,-47.5502,-56.7001,-63.4539,-53.1346,-53.0902,-50.0881,-39.6837,-32.6871,-44.4741,-43.0311,-47.825,-39.9518,-41.9887,-44.8979,-41.4411,-36.7783,-49.8018,-27.9883,-45.4281,-58.2965,-48.6309,-36.1518,-43.0225,-47.905
-2688.3,0.921924,0.426733,3,7,0,2694.49,52.0688,28.9786,197.147,42.8981,99.8586,77.4786,53.3285,21.3031,56.4871,22.2816,85.3177,85.7005,21.5504,29.1795,33.052,0.274758,0.185058,-35.5971,-42.2192,-43.5256,-49.9239,-42.4656,-39.9205,-58.3669,-45.2442,-41.4496,-46.9804,-53.5771,-45.2783,-36.3135,-43.7788,-45.7179,-42.3164,-39.0032,-36.5678,-47.8663,-45.0272,-37.8013,-48.1427,-37.8026,-50.2359,-44.0323,-44.8082,-36.9198,-41.7549,-34.2476,-43.1812,-38.9953,-41.5248,-49.5115,-60.0636,-37.0253,-41.7244,-35.0918,-42.5192,-47.9827,-57.205,-63.9082,-53.4479,-53.6345,-49.0526,-39.248,-32.7285,-44.3725,-42.9275,-47.6808,-40.7045,-41.9278,-44.609,-40.7707,-37.0701,-49.7792,-27.6885,-44.6899,-58.564,-48.2047,-35.7915,-42.7737,-47.8847
-2689.9,0.94454,0.426733,3,7,0,2697.52,52.4548,33.998,182.03,37.7533,110.919,73.8626,54.4393,15.434,65.1567,28.1046,80.8622,111.339,39.223,31.0363,44.8413,0.293643,0.201965,-36.3063,-41.4511,-43.2228,-50.9019,-42.345,-39.9432,-57.5847,-44.3474,-40.8935,-47.3992,-52.8327,-45.7161,-36.5075,-43.6142,-46.0244,-43.1764,-38.7393,-36.7618,-46.7527,-45.5157,-37.6888,-47.3381,-37.6599,-53.9083,-42.6464,-45.1982,-37.8863,-41.6031,-33.1593,-43.7553,-39.3012,-41.9147,-49.9995,-59.1849,-37.4004,-40.497,-35.8009,-41.6638,-47.9715,-55.5861,-64.6629,-52.6597,-52.1241,-51.5955,-38.7989,-33.4928,-43.4997,-42.2911,-46.9608,-39.2414,-42.9479,-44.7945,-41.9825,-37.7997,-50.7973,-28.1303,-46.4643,-56.4609,-49.5117,-35.7868,-43.8971,-47.9071
-2688.45,0.988461,0.426733,3,15,0,2696.41,54.2563,35.0775,190.719,39.4664,102.685,76.6156,56.9413,17.6296,64.6633,27.3147,76.6817,104.226,41.2511,31.6549,47.025,0.251605,0.188161,-36.2761,-41.2055,-43.7334,-50.6042,-41.9967,-39.8223,-57.3277,-44.3912,-41.1211,-48.0774,-53.1813,-45.4508,-36.5725,-44.6343,-45.4369,-43.4296,-38.307,-36.4299,-46.4259,-45.5111,-37.8247,-47.8192,-37.9998,-53.3056,-42.9399,-44.924,-37.0527,-41.4238,-33.7768,-43.1871,-39.5921,-41.7461,-48.9817,-59.3517,-37.1472,-40.8935,-35.3498,-41.9026,-47.9935,-55.96,-65.4629,-52.948,-52.7761,-51.5395,-38.7693,-33.3491,-43.9399,-41.9921,-47.9158,-40.0205,-41.5026,-44.7408,-41.7637,-37.755,-49.7073,-28.122,-46.5471,-56.2439,-48.9355,-36.2024,-43.3281,-47.8467
-2692.8,0.870234,0.426733,3,7,0,2698.6,54.2601,38.0904,185.08,39.111,109.162,78.2403,53.3569,18.5609,67.5358,28.4599,77.2406,103.591,44.3803,33.9062,44.4617,0.257302,0.18746,-36.6376,-40.8268,-43.6165,-51.0102,-42.1094,-40.2798,-57.3702,-44.2533,-41.2846,-48.0068,-53.7267,-45.4796,-36.7376,-44.5597,-45.2433,-43.4951,-38.4087,-36.2567,-46.371,-45.9115,-37.7143,-47.7103,-38.1742,-53.3809,-43.1461,-45.583,-37.0507,-41.4795,-33.7171,-43.3528,-39.6136,-41.843,-49.0276,-58.9668,-37.059,-41.2261,-35.647,-41.8228,-48.0373,-56.2617,-66.0991,-53.086,-52.8107,-52.0765,-38.4805,-33.5821,-43.7325,-42.068,-48.3828,-39.7614,-41.1308,-45.1647,-41.8433,-37.8612,-49.378,-28.1712,-47.0775,-55.9327,-48.4596,-36.3083,-43.5111,-47.8368
-2692.15,0.911617,0.426733,3,7,0,2704.77,51.4964,29.1993,200.207,41.9359,110.562,79.7162,54.2662,16.2359,67.7391,27.8943,81.3926,117.248,47.5785,31.0828,53.6279,0.299704,0.190462,-36.1159,-42.1004,-43.2953,-50.816,-42.7911,-39.6202,-57.3503,-44.1666,-41.2091,-47.8595,-52.3656,-46.0277,-36.5597,-43.5266,-45.6459,-43.2743,-38.6366,-37.1314,-47.188,-44.9855,-38.0635,-47.362,-37.8699,-53.9245,-42.4551,-44.0207,-37.7985,-41.3626,-33.2736,-43.7845,-39.3129,-42.4537,-50.3922,-59.3672,-37.5961,-40.191,-35.5475,-41.976,-48.2611,-54.5099,-64.3957,-52.5988,-51.6457,-52.1649,-38.6779,-33.0163,-43.6324,-42.3922,-46.8788,-40.0682,-42.6176,-44.8827,-42.0536,-38.0635,-51.0171,-28.4356,-46.4579,-57.4805,-49.9103,-35.9377,-43.9025,-48.1393
-2686.37,0.994226,0.426733,3,7,0,2698.58,58.8939,33.6181,193.557,44.8166,101.516,77.5052,47.8424,19.1168,58.5732,22.189,92.4638,84.5811,25.2223,33.0696,98.5396,0.307956,0.19921,-35.8696,-42.2272,-42.0869,-50.8978,-41.5451,-40.2607,-57.156,-44.2673,-43.4501,-46.2924,-52.8609,-45.3771,-36.2564,-43.4126,-46.0038,-42.4243,-39.2724,-36.4551,-48.12,-45.6876,-37.5125,-47.7606,-38.0009,-50.0328,-43.8485,-45.917,-37.2167,-41.7067,-34.649,-43.7795,-38.7538,-41.7134,-48.6324,-59.7922,-36.9427,-41.134,-35.8245,-42.395,-48.0654,-57.0531,-64.2305,-53.3688,-53.8263,-49.2614,-38.6563,-33.1603,-43.8645,-43.0152,-48.2073,-40.2734,-42.5256,-45.3435,-41.3265,-37.3087,-49.7184,-27.1784,-45.0249,-57.7624,-48.1643,-35.5233,-43.5011,-46.774
-2699.79,0.763281,0.426733,3,15,0,2704.84,54.8738,24.3316,173.527,45.9829,115.926,65.3477,57.7688,18.2775,63.111,23.763,66.2524,107.509,32.0953,20.7108,105.277,0.326703,0.152789,-36.1641,-43.0581,-42.8223,-50.8408,-43.1836,-41.1346,-57.8562,-44.3843,-43.7709,-47.4799,-53.4052,-47.2467,-36.847,-41.7314,-46.7642,-43.3187,-39.9531,-37.2088,-48.5775,-45.7996,-38.4632,-47.9784,-37.8939,-50.7309,-41.3907,-44.4773,-38.4666,-41.7548,-33.3654,-44.4676,-40.6519,-42.4294,-50.4195,-59.9,-38.0962,-40.0933,-35.7081,-42.5693,-48.0274,-53.0599,-61.8209,-52.6677,-52.1852,-50.3939,-38.5258,-32.8513,-43.4285,-43.6236,-46.8899,-39.9199,-42.3192,-44.4942,-42.7609,-37.8106,-50.8732,-28.18,-45.3001,-56.9492,-50.6326,-36.2781,-43.8476,-48.3384
-2689.15,1,0.426733,3,7,0,2709.23,56.6533,29.3199,186.564,48.0742,115.634,64.9155,58.5205,18.291,63.3757,20.2423,70.8412,107.153,27.9028,24.34,77.0599,0.293831,0.196532,-35.8322,-42.8143,-42.8586,-51.432,-42.2619,-40.0991,-56.9715,-44.019,-42.4566,-48.0832,-52.8673,-46.2801,-35.9145,-42.7323,-46.7518,-43.5006,-38.8491,-36.5066,-47.4612,-45.8985,-38.2965,-47.2698,-37.7225,-53.4369,-42.7066,-45.1157,-38.0182,-41.3194,-33.3908,-43.5449,-39.9091,-41.5345,-49.7343,-60.2595,-37.1985,-40.5809,-35.2518,-42.0259,-47.3634,-55.3782,-63.3718,-52.3931,-52.3852,-50.075,-38.1035,-32.8129,-43.4631,-42.5074,-48.091,-39.7114,-43.6426,-43.9412,-42.3577,-37.1127,-50.7104,-27.5532,-44.8652,-57.5393,-50.5682,-35.1848,-43.2806,-47.6377
