# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684160
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.190144
# Diagonal elements of inverse mass matrix:
# 0.197586, 0.0182297, 0.234642, 0.0444681, 0.300042, 0.0107079, 0.0584945, 0.0814254, 0.016938, 0.0380578, 0.070751, 0.449275, 0.214101, 0.0314459, 0.175864, 1.01412, 0.234313, 0.135494, 0.803109, 0.583681, 0.919414, 0.161899, 1.09359, 0.113238, 0.342183, 1.11099, 0.970443, 1.73837, 0.585486, 0.593162, 0.805304, 0.252076, 0.188181, 0.151971, 0.260123, 0.259726, 0.184428, 0.544589, 0.0556763, 0.293485, 0.387763, 0.124963, 1.1034, 0.133378, 0.681564, 0.155456, 0.0562446, 0.957755, 0.077005
-2644.71,0.988333,0.190144,4,31,0,2664.98,55.3716,30.8871,205.497,37.0022,244.687,66.331,56.9635,30.2971,59.6218,44.4234,145.014,272.156,50.462,43.2494,107.762,-0.921707,-1.80105,-1.41479,-1.15655,-0.158095,-1.86558,-1.44209,-1.02264,-1.44863,0.429017,-0.130022,0.0776381,-0.968132,-1.29941,-0.885034,0.22481,0.220825,0.191526,0.265686,0.0806918,0.19086,0.28121,0.0749242,0.34182,0.0828633,0.109232,0.0325993,0.0385501,0.389075,0.105925,-0.913974,0.628596,-1.87463,0.898762,0.39784,0.165125,0.242977,0.314569,0.853769,0.154807,0.236434,0.359644,0.234892,1.53575,0.878076,1.08073,0.379792,0.272692,0.4127,-34.7488,-40.2398,-44.1638,-51.1087,-42.684,-39.7017,-55.2339,-41.2237,-39.3175,-47.0829,-51.1043,-45.2653,-34.5457,-41.5777,-44.4211,-42.9014,-37.2384,-36.0037,-44.6487,-43.5483,-37.4772,-46.5986,-35.792,-50.8083,-40.0858,-44.0793,-38.1054,-40.5414,-30.9193,-43.5788,-39.1872,-43.2427,-49.3563,-58.1595,-37.8303,-39.407,-35.6706,-40.8739,-46.788,-51.5478,-60.2117,-52.3989,-51.1439,-51.4276,-40.0335,-32.9271,-45.1811,-41.1351,-48.3149,-35.589,-39.3105,-47.0673,-42.5599,-37.0138,-48.0086,-28.6938,-46.9259,-54.7419,-48.0223,-34.476,-43.5332,-46.9348
-2643.1,0.859431,0.190144,5,31,0,2665.16,119.841,33.5363,219.623,49.0455,89.0978,63.3084,57.9547,23.7665,60.0394,32.0698,175.741,247.73,45.271,42.7435,67.0042,-0.25604,-1.61013,-1.38507,-0.738672,-1.68444,-2.23464,-1.13016,-1.49473,-1.44991,-0.541635,0.152426,-0.209877,-1.21253,0.115801,-1.93137,0.0521885,0.250301,0.246307,0.317633,0.261699,0.182366,0.362714,0.0579617,0.374424,0.10602,0.0436862,0.0514284,0.0532874,0.421819,0.0912075,-0.968659,0.825712,-1.81159,1.09022,0.774111,0.199861,0.250306,0.477748,0.185548,0.10703,0.322982,0.22431,0.234591,0.581796,1.16466,0.810684,0.297444,1.12277,0.14495,-33.4875,-41.5724,-41.4263,-52.0608,-42.1177,-39.6058,-54.9279,-41.8253,-40.2751,-47.7902,-51.1774,-44.8659,-34.4024,-43.3927,-45.6585,-42.6363,-38.1787,-35.063,-45.1593,-43.4842,-36.2079,-46.4915,-35.8768,-51.0307,-43.218,-43.6611,-36.9971,-40.0679,-32.7573,-43.1064,-37.8245,-41.6155,-49.4539,-58.8284,-36.4804,-40.9854,-35.654,-40.6326,-46.4038,-52.3743,-60.4778,-52.0146,-51.3973,-50.0593,-37.9099,-33.1507,-44.4345,-41.4145,-48.7827,-35.133,-41.5425,-45.7282,-42.6688,-36.1855,-47.7777,-27.1878,-44.2341,-54.4782,-48.6629,-34.8938,-42.5951,-47.2835
-2649.11,0.737906,0.190144,5,31,0,2670.7,83.7288,34.9973,186.125,43.8475,114.621,60.7352,48.7855,24.2504,61.3418,31.0293,160.079,206.824,61.5052,41.2462,62.9037,-0.657047,-1.52089,-1.37892,-1.31902,-1.53286,-2.17227,-1.0983,-1.01152,-1.24354,-0.665254,-0.086776,-0.0851087,-0.434153,-0.048337,-1.81631,0.0530212,0.33432,0.221842,0.242757,0.262168,0.141791,0.354164,0.105534,0.435403,0.115535,0.0450559,0.0405218,0.017542,0.394136,0.0969541,-1.0639,0.954514,-1.78851,1.14582,0.51838,0.218517,0.251849,0.267397,0.215917,0.113918,0.333438,0.363668,0.288361,0.514143,0.916882,0.918412,0.647813,0.952813,0.162625,-34.4819,-40.3635,-41.6799,-51.585,-42.0229,-41.1924,-55.9085,-42.1302,-40.4665,-47.8605,-51.8354,-45.2868,-34.9184,-42.2231,-46.1827,-41.7301,-39.1304,-34.4784,-45.7518,-44.3411,-35.8292,-47.0885,-35.7281,-48.7043,-42.8076,-45.5595,-37.9151,-40.0735,-31.8861,-44.2081,-38.1198,-41.0986,-49.7121,-57.6452,-36.1747,-39.8989,-35.7433,-41.2702,-46.5838,-53.9602,-61.3659,-52.8761,-51.7849,-50.3489,-37.1915,-33.2512,-44.3177,-42.3616,-49.5853,-34.072,-39.8955,-48.232,-42.6201,-35.2821,-47.8897,-27.1038,-44.8827,-55.3634,-47.0281,-34.8199,-43.391,-47.0032
-2644.41,0.816575,0.190144,5,31,0,2672.07,59.5042,35.9983,238.479,41.9914,194.17,75.3971,58.3802,30.2514,74.1684,36.5141,157.774,245.054,21.7632,30.6386,99.5653,-1.44127,-1.51617,-1.35763,-1.05647,-0.397865,-1.73514,-1.21322,-0.614358,-1.25556,-0.0420952,-0.31634,-0.556325,-1.63607,-0.811001,-0.851556,0.114848,0.164027,0.17318,0.310256,0.0744398,0.198074,0.161355,0.195924,0.349713,0.0746388,0.131079,0.0413429,0.135907,0.378255,0.210303,-1.04387,0.401489,-1.79946,0.802591,0.236628,0.219551,0.257269,0.347681,0.671753,0.176375,0.297239,0.540988,0.284916,0.958778,0.728812,0.573312,0.194744,0.444413,0.42675,-33.4491,-41.69,-42.9699,-51.2285,-41.0023,-40.5327,-55.3802,-41.2838,-40.9802,-48.6218,-51.8816,-44.836,-35.2509,-44.3669,-45.6935,-42.7523,-38.2937,-34.6179,-45.4975,-43.0734,-36.475,-45.8595,-35.428,-51.745,-41.4873,-43.9512,-37.3599,-41.0672,-31.888,-42.4116,-38.7096,-41.1847,-49.1268,-58.17,-37.0767,-39.1743,-35.6185,-39.9398,-46.7186,-53.4636,-64.5636,-52.9932,-51.8197,-51.3732,-39.0453,-32.9282,-43.7473,-41.6357,-49.3459,-36.441,-40.6834,-46.5323,-42.152,-36.9943,-47.9291,-27.9468,-45.0975,-56.7639,-48.758,-33.4493,-42.8874,-46.8267
-2646.42,0.880272,0.190144,5,31,0,2673.27,116.984,36.2243,208.755,40.658,102.763,58.4082,53.8862,25.7837,51.48,24.74,157.816,213.244,58.2016,40.0275,90.1947,0.144626,-1.13488,-1.12777,-1.20648,-1.53732,-2.03565,-1.46837,-0.647878,-1.52177,-0.0199093,0.419402,-0.379917,0.429619,-0.176342,-1.45585,0.0332882,0.183847,0.244282,0.234862,0.140742,0.120918,0.292429,0.0958761,0.48851,0.125298,0.0266967,0.0399135,0.0376831,0.493647,0.0580594,-0.797238,0.677398,-1.43315,1.57073,1.15561,0.321461,0.323755,0.299249,0.214956,0.130595,0.230301,0.523154,0.218324,0.980288,1.52105,0.683918,1.53667,0.838331,0.233202,-33.2018,-41.9536,-42.9757,-50.8269,-42.9487,-39.9265,-55.5857,-42.6739,-39.8729,-48.7718,-50.0316,-45.6322,-34.592,-40.6303,-46.8878,-42.5724,-38.4972,-34.3983,-46.3099,-42.992,-35.4372,-46.6145,-35.9946,-48.4119,-40.9957,-42.8793,-37.7966,-40.9152,-33.9468,-43.8766,-38.6866,-42.6634,-49.345,-58.1953,-36.7819,-38.8931,-35.6104,-40.4588,-47.3,-50.6941,-58.6199,-52.5089,-51.9409,-49.4331,-38.7248,-33.714,-45.1208,-41.5688,-47.4455,-35.3379,-40.1778,-47.1055,-42.9321,-36.4916,-48.5611,-27.543,-44.918,-54.8218,-48.4239,-34.8513,-43.2697,-47.131
-2647.33,0.910954,0.190144,5,31,0,2674.91,136.183,27.3808,189.682,33.9306,170.696,63.3678,60.8149,27.8925,59.1926,37.1731,126.228,274.29,30.3362,33.0008,74.1764,-0.237521,-1.94235,-1.58249,-1.63935,-0.0663449,-2.06133,-1.3016,-0.422933,-1.31547,-0.0643431,-0.221604,0.350451,-1.14668,-1.41416,-0.811418,0.0839916,0.181327,0.183521,0.253075,0.112651,0.190321,0.211537,0.139543,0.322146,0.0647996,0.0734895,0.0153865,0.0955169,0.330649,0.0855231,-1.12696,0.90617,-1.93455,0.709614,0.788581,0.143366,0.205464,0.194107,0.935808,0.127285,0.272097,0.655123,0.268348,0.937683,0.801232,1.41971,0.317689,0.243129,0.444228,-33.525,-41.1,-44.9262,-50.0108,-41.8611,-39.9122,-55.8432,-41.7793,-39.126,-47.5643,-51.2,-44.655,-33.808,-41.0512,-46.5501,-42.9865,-37.6282,-35.6758,-45.4634,-42.5246,-36.9595,-46.4926,-36.2002,-46.4857,-41.3485,-43.3428,-38.8821,-40.4759,-31.5664,-42.6925,-38.3791,-42.1339,-48.977,-59.286,-37.5644,-40.0136,-35.2917,-41.268,-46.738,-51.1673,-61.6204,-53.0588,-51.4415,-50.6681,-38.9707,-33.2841,-45.5263,-40.8903,-47.8409,-35.9897,-40.345,-47.2758,-42.0246,-37.6215,-48.4395,-28.0731,-45.2604,-55.4648,-48.839,-34.2555,-43.731,-47.4165
