# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92685261
# output
#   file = output_cal_g_Kpsi_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2665.58,0.955445,0.139309,5,31,0,2684.45,72.4782,27.3768,198.767,31.7266,128.008,60.7313,43.1981,30.9966,52.2647,35.9043,122.521,130.114,33.5908,33.6873,56.8775,0.123544,-1.01613,-1.69982,-1.38311,-1.91141,-1.14064,-2.19942,-1.60319,-0.477453,-1.85733,0.182543,-0.135785,-1.01526,-0.566448,-1.31639,-1.31645,-1.188,0.632126,0.361993,0.182716,0.250798,0.147872,0.319616,0.110868,0.201254,0.620361,0.156089,1.20027,0.87303,0.36231,0.567538,0.268101,0.268086,-33.7242,-41.4803,-44.9374,-48.6479,-41.7891,-40.4903,-56.5629,-43.7846,-40.3922,-46.0859,-52.893,-46.5306,-35.6362,-42.8707,-45.1489,-43.2272,-38.2677,-36.3182,-46.6162,-43.1785,-37.3701,-46.8555,-36.2479,-51.0863,-41.7733,-43.1855,-36.8997,-40.9391,-33.3959,-42.8527,-40.583,-42.2188,-48.5113,-58.5157,-37.3316,-40.6034,-35.5189,-41.3639,-46.8936,-53.5728,-58.0363,-53.0766,-53.6023,-52.1423,-38.2857,-33.0923,-45.781,-42.0455,-46.2084,-36.2788,-40.3385,-45.8266,-42.6692,-36.8413,-49.7158,-28.9157,-47.3106,-55.9133,-50.082,-35.0372,-42.8235,-49.2857
-2669.38,0.924548,0.139309,5,31,0,2682.49,55.9873,27.9077,184.671,42.8227,145.718,64.5884,49.1254,17.5949,53.1205,26.512,141.475,175.409,35.0353,26.8338,69.2043,0.106266,-1.18549,-1.73633,-1.61064,-1.00506,-0.852149,-2.11042,-1.47874,-1.80746,-1.57839,-0.472963,0.0781516,-0.293374,-0.69111,-1.66408,-0.895568,-1.45211,0.832738,0.305596,0.176167,0.19976,0.366022,0.426497,0.121187,0.227924,0.16407,0.206307,0.623153,1.08129,0.745743,0.50102,0.189366,0.408375,-33.9107,-41.512,-43.287,-48.5862,-42.3603,-41.1207,-56.7332,-43.5122,-40.9101,-45.2689,-54.6192,-46.192,-35.268,-42.5644,-45.6193,-42.4507,-38.6145,-36.8756,-46.4139,-44.0797,-37.8807,-47.0696,-35.4835,-51.7872,-41.0311,-43.196,-37.0129,-41.4706,-32.5781,-42.629,-40.2784,-41.8869,-48.0536,-58.3334,-37.8917,-39.9634,-35.7586,-41.8586,-48.2037,-54.1249,-60.3257,-53.3957,-53.4204,-50.0262,-39.0537,-33.7687,-44.6779,-42.3839,-46.956,-37.3358,-41.3661,-44.9844,-41.9174,-36.9053,-50.9508,-28.8728,-46.4785,-56.4735,-49.3134,-34.406,-42.9767,-48.6099
-2669.54,0.922542,0.139309,5,31,0,2684.1,51.5586,30.201,200.222,35.9659,111.52,60.612,59.5814,30.72,48.0979,27.0205,121.656,105.272,32.0065,33.5613,54.9505,0.151456,-1.5484,-1.34939,-1.38914,-2.08304,-1.26556,-2.12667,-1.26693,-0.385362,-1.82673,-0.533469,-0.808709,-1.10367,-1.75709,-1.23684,-1.28662,-1.28104,0.706212,0.212587,0.259398,0.249291,0.124552,0.28208,0.119234,0.281694,0.680204,0.16094,0.586566,0.445433,0.331653,0.172547,0.290301,0.276203,-34.6047,-42.9337,-46.1341,-49.5748,-41.6538,-39.9073,-56.562,-43.9486,-40.8667,-45.0156,-52.6694,-46.2712,-36.2812,-44.1475,-44.7573,-42.5179,-38.4778,-36.1618,-47.3827,-43.6758,-37.3584,-47.0566,-36.6026,-51.0254,-43.8495,-42.8765,-36.8141,-40.2178,-34.8674,-43.0438,-40.3409,-41.8666,-49.0006,-58.1051,-37.0221,-40.9277,-35.2555,-41.6682,-46.9114,-55.6217,-59.2879,-52.3736,-53.7638,-50.718,-37.8771,-33.0114,-45.5565,-41.3826,-47.423,-37.6386,-40.204,-45.8857,-42.5571,-36.0805,-48.813,-28.1708,-46.5669,-57.2653,-48.9945,-35.6223,-42.7833,-48.8331
-2674.06,0.687157,0.139309,5,31,0,2693.58,74.7917,22.1296,165.821,52.8547,128.068,55.6783,52.2389,16.4679,54.252,31.3663,106.492,109.547,32.0966,24.3646,100.775,0.150352,-0.409072,-1.66197,-1.61361,-0.806899,-0.402278,-2.02815,-1.27205,-1.72941,-1.70494,-0.580589,-0.482811,-1.16781,-1.39927,-1.59351,-1.89838,-1.38834,0.541297,0.664266,0.189765,0.199167,0.44624,0.668795,0.131579,0.280257,0.177389,0.181783,0.559569,0.617046,0.311046,0.246777,0.203211,0.149811,-35.7442,-41.9148,-42.3363,-49.6351,-42.7988,-40.3151,-56.1937,-43.9166,-43.4223,-45.4216,-53.0531,-47.2687,-36.7003,-44.1946,-45.4965,-42.5383,-38.6581,-36.5055,-47.7648,-44.8963,-37.4003,-47.9619,-35.5188,-52.2815,-40.9639,-42.9631,-38.3503,-40.6185,-30.9712,-43.387,-41.6062,-43.0644,-48.6919,-58.5831,-37.8908,-39.5415,-35.5558,-41.9251,-47.3243,-53.6711,-58.9687,-52.7045,-52.7459,-52.1261,-36.8202,-32.4346,-43.9562,-42.5308,-47.1551,-36.1441,-40.6638,-45.3799,-42.5363,-36.9104,-49.6467,-28.1752,-46.4104,-56.2369,-50.8158,-36.1853,-43.7121,-49.7479
-2672.92,0.999429,0.139309,5,63,0,2688.89,87.9623,27.5756,163.863,46.8519,154.033,56.4692,55.81,17.1577,45.4878,39.4079,133.827,120.007,29.7556,27.4991,54.5667,0.118847,-0.0307404,-1.8418,-1.7022,-0.890117,0.0761698,-2.15681,-1.46856,-1.58598,-1.63184,0.212327,-0.255546,-1.00402,-1.07775,-1.57403,-1.83322,-1.23666,0.9332,0.969727,0.158532,0.182282,0.410608,1.07915,0.115694,0.230256,0.204746,0.19557,1.23655,0.774494,0.366404,0.340359,0.207207,0.159898,-34.9575,-40.9044,-42.4186,-49.2649,-42.0733,-40.6313,-56.6311,-43.8525,-41.5057,-43.7921,-54.227,-45.7543,-35.8959,-44.2267,-45.5976,-42.6214,-38.7213,-37.2646,-46.6388,-43.6612,-37.6126,-47.5502,-35.6088,-50.1325,-41.9818,-43.725,-37.6422,-41.3751,-32.7742,-43.3115,-40.5033,-41.9551,-48.415,-58.1177,-38.6378,-40.9682,-36.1208,-41.989,-47.5167,-54.8421,-59.2587,-52.6233,-53.2906,-49.1791,-39.2619,-33.8039,-44.5329,-42.2383,-46.0621,-36.6435,-41.3972,-45.4057,-42.3664,-37.2761,-49.9759,-28.4771,-46.6417,-55.3017,-49.2197,-35.1179,-43.2519,-48.9706
-2671.61,0.995764,0.139309,5,31,0,2687.21,62.3783,25.9607,182.746,38.3631,147.92,61.8432,56.2501,34.8169,46.3329,25.3176,99.312,103.552,30.4983,32.0086,76.5834,0.161309,-1.2391,-1.61725,-1.65215,-1.29629,-0.233772,-2.01804,-0.959599,-0.0502814,-1.73405,-0.11028,-0.863969,-1.06542,-1.15844,-1.57343,-0.935888,-1.02968,0.49833,0.289646,0.198444,0.191637,0.273545,0.791542,0.132916,0.383046,0.950962,0.176568,0.895584,0.421486,0.344582,0.313974,0.207333,0.392237,-36.0208,-42.554,-44.8619,-49.5077,-42.1704,-40.3645,-57.1435,-44.3302,-41.9379,-44.8578,-53.0617,-45.9873,-36.144,-44.3234,-45.7842,-42.4268,-38.7221,-36.4599,-47.182,-43.9556,-37.4768,-48.0786,-36.019,-50.4217,-42.2747,-43.0891,-37.1926,-40.9137,-32.0005,-42.6038,-39.5377,-42.3535,-48.1201,-58.4052,-37.4174,-40.6813,-35.6963,-42.1279,-47.8979,-55.4134,-59.1289,-53.0307,-53.8166,-49.8943,-37.7719,-33.0523,-45.7073,-41.618,-46.454,-37.4723,-41.6126,-45.6002,-41.3588,-36.9309,-50.1852,-28.3103,-46.0418,-57.5461,-49.1046,-35.5751,-43.2325,-48.0372
-2669.9,0.884283,0.139309,5,31,0,2686.63,54.0021,27.3581,180.346,51.2814,125.717,60.4413,55.5779,20.1577,56.3604,38.2793,130.307,154.275,44.1536,24.7796,60.8014,0.120738,-1.50695,-1.95442,-1.32531,-0.861336,-1.42335,-2.16166,-1.4949,-1.50673,-1.50875,-0.386807,-0.350192,-0.70948,-1.23084,-1.5476,-1.7919,-1.15979,0.776918,0.221586,0.141647,0.265721,0.422597,0.240907,0.115134,0.224272,0.221633,0.221186,0.679222,0.704552,0.4919,0.292046,0.212757,0.166643,-34.5364,-40.9002,-40.7697,-50.1779,-42.466,-41.8016,-55.8651,-42.7102,-41.924,-44.8244,-55.1628,-46.5211,-36.1372,-42.8105,-45.2558,-42.4289,-38.7209,-37.4749,-46.2005,-44.3077,-38.1891,-46.332,-35.5962,-52.597,-41.3478,-43.8313,-37.3708,-40.4451,-32.3834,-42.8209,-41.079,-41.7869,-48.5079,-58.1179,-37.9636,-40.7327,-35.5311,-42.0243,-47.3966,-54.3821,-60.9657,-52.7567,-52.1357,-51.3959,-38.5042,-33.5454,-43.4182,-42.2281,-48.2012,-36.8204,-41.205,-44.9219,-43.3054,-37.08,-49.97,-29.4165,-47.0529,-53.6607,-49.943,-35.4331,-43.3678,-49.5384
-2669.45,0.990173,0.139309,5,31,0,2684.66,65.5881,33.1883,192.499,40.1938,128.874,69.2326,55.7863,18.8168,56.3505,27.3961,117.771,113.572,45.901,42.1056,83.6631,0.165309,-1.15008,-1.52424,-1.79506,-1.47124,-1.3687,-2.2591,-1.30831,-1.43595,-1.68871,0.190524,-0.767348,-1.23101,-0.658178,-1.51018,-1.45326,-1.23368,0.539774,0.316612,0.217786,0.166118,0.22964,0.254437,0.104445,0.270277,0.23789,0.184757,1.20988,0.464243,0.291997,0.517794,0.22087,0.233807,-34.8166,-41.7846,-44.67,-49.9901,-41.7907,-40.5083,-56.0445,-44.0555,-41.359,-45.5037,-52.126,-45.6035,-35.5401,-45.1882,-44.8379,-42.9701,-38.2261,-35.8194,-46.7742,-43.0544,-37.2069,-47.6376,-36.1813,-52.9108,-42.4231,-43.1311,-36.1835,-40.6112,-33.0283,-42.5734,-39.098,-42.6275,-48.0197,-57.9503,-36.9745,-40.3469,-35.293,-41.1633,-47.2738,-55.6767,-61.1211,-53.5253,-53.0927,-52.8543,-38.2954,-33.0458,-45.7988,-41.0448,-47.5,-36.1287,-40.9979,-46.062,-42.0914,-36.6421,-49.7643,-28.7563,-47.4804,-57.9496,-48.6808,-35.1644,-43.6795,-47.9381
-2669.66,0.880965,0.139309,5,31,0,2687.76,77.5293,34.3611,215.809,60.7033,139.577,66.4508,63.63,24.449,67.1411,33.4589,116.639,154.105,28.3251,35.8294,53.4042,0.154782,-0.482936,-1.60255,-1.20432,-0.503466,-0.638293,-1.86381,-1.23729,-1.17298,-1.49004,-0.34575,-0.798387,-0.749867,-0.932004,-1.43347,-1.698,-1.18031,0.643933,0.616969,0.201383,0.299896,0.604432,0.528193,0.155081,0.29017,0.309443,0.225364,0.707689,0.450054,0.472429,0.393764,0.238479,0.183049,-35.6392,-41.1057,-41.8935,-50.2652,-42.2549,-41.4824,-56.2552,-43.0752,-41.2154,-46.7941,-54.0118,-45.3802,-35.52,-42.7014,-44.8232,-42.2967,-38.5128,-36.2734,-46.6233,-45.7411,-36.9985,-46.8035,-35.875,-55.0396,-42.3452,-45.6748,-37.0715,-40.8519,-33.2193,-43.1627,-40.8269,-42.2418,-48.9739,-58.1571,-36.7505,-40.5334,-35.6624,-40.6461,-46.7306,-55.8595,-64.0553,-52.2026,-52.1351,-51.9087,-38.2797,-33.4965,-43.4188,-42.2675,-49.1408,-36.8689,-42.2337,-44.8032,-42.0038,-36.5168,-49.5395,-27.9314,-46.9728,-55.4225,-49.6091,-34.7194,-42.7942,-48.1009
-2672.77,0.994055,0.139309,5,31,0,2684.99,80.5518,30.864,202.86,41.3065,201.704,60.3264,69.5566,28.2979,55.1142,27.032,112.028,114.007,28.4545,27.7017,60.5349,0.14879,-0.316702,-1.31278,-1.45511,-1.33541,-0.0789376,-2.24998,-0.875126,-0.898787,-1.83914,-0.273494,-0.829204,-1.09518,-1.49289,-1.61188,-1.13914,-1.11971,0.493466,0.728548,0.269072,0.233374,0.26305,0.924098,0.105401,0.41681,0.407063,0.158954,0.760717,0.436396,0.334481,0.224721,0.199512,0.320093,-35.6997,-42.6756,-43.6496,-48.772,-42.3433,-40.7607,-56.997,-43.8025,-41.2117,-45.8613,-53.4682,-46.8928,-36.1037,-44.0851,-44.861,-41.8396,-38.6344,-35.5592,-46.9055,-44.1406,-37.3825,-47.1925,-35.9062,-53.4503,-42.125,-42.6331,-37.3908,-40.3207,-33.4237,-42.7475,-40.8933,-42.2448,-49.3033,-58.3371,-36.89,-39.9409,-35.0618,-41.2906,-47.0879,-56.2467,-59.2181,-53.2917,-53.0423,-52.3078,-37.6573,-32.1637,-44.4851,-41.6794,-47.7244,-36.5309,-40.0577,-45.6753,-42.4492,-36.4162,-49.2474,-28.6825,-46.8648,-57.8354,-49.8889,-35.1709,-43.0938,-49.2937
-2677.13,0.9454,0.139309,5,31,0,2689.57,43.3204,22.912,189.904,45.2093,77.3388,70.6799,53.3176,17.0148,59.0113,34.3621,151.593,148.467,34.1321,33.4348,83.377,0.154341,-1.61918,-1.76787,-1.60975,-1.45355,-1.73486,-2.20905,-1.49011,-1.88106,-1.6239,-0.101343,0.372173,-0.818375,-0.921331,-1.38438,-1.49294,-1.22234,0.672385,0.198062,0.170696,0.199937,0.233739,0.176424,0.109805,0.225347,0.152428,0.197128,0.903623,1.45088,0.441148,0.397989,0.250479,0.224712,-33.486,-42.2023,-42.873,-49.2048,-42.4798,-40.9804,-56.2865,-43.7803,-41.4937,-45.7845,-52.5629,-46.2483,-35.7144,-44.5164,-44.9905,-42.6306,-38.9129,-37.0706,-47.2932,-43.1204,-37.2194,-47.1693,-35.5192,-53.9775,-41.2322,-42.5388,-36.8882,-40.5297,-32.039,-42.7744,-40.1943,-42.9631,-48.5626,-58.5986,-37.4234,-38.9194,-35.0918,-41.8306,-47.3467,-54.2725,-60.4222,-53.8487,-52.46,-53.5005,-37.3925,-32.7704,-45.2159,-42.5966,-47.6532,-36.4936,-41.9782,-45.4437,-41.5592,-36.2939,-50.899,-29.2046,-46.7827,-57.7435,-50.2963,-35.4788,-43.563,-49.0899
