# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246450
# output
#   file = output_cal_pl_Ka_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2636.89,0.99129,0.121558,5,31,0,2651.57,154.459,38.6841,233.992,37.4479,164.837,71.3198,46.7489,26.726,59.2268,42.5427,168.408,255.91,73.2988,38.1927,95.8426,0.0697102,3.16582,-3.57342,-3.02288,-6.40076,-2.46389,-4.44823,-5.63185,-2.66847,-5.47431,3.84143,2.76309,1.58955,-1.10894,-5.29173,-5.53416,2.04612,-1.41806,3.20745,23.7081,0.0280597,0.0486606,0.00166029,0.0851029,0.0116993,0.00358195,0.0693582,0.00419314,46.5921,15.8487,4.90152,0.329908,0.00503305,0.00394953,-34.7668,-40.0762,-44.0928,-51.4493,-42.0386,-38.862,-54.1712,-40.832,-42.8795,-47.898,-50.7921,-46.909,-33.9317,-42.1473,-45.6842,-42.4847,-36.5762,-34.6833,-45.9275,-42.7138,-36.0672,-45.3707,-35.673,-52.3998,-41.9855,-43.9172,-36.9462,-38.758,-33.7737,-43.5285,-39.2113,-42.2382,-49.1901,-56.6694,-36.8345,-40.5089,-35.1516,-40.3038,-45.3877,-51.2657,-58.2412,-51.7081,-53.6077,-49.9075,-36.6892,-32.1206,-44.3394,-41.4666,-48.0858,-36.0174,-40.6789,-45.4449,-45.1063,-36.3514,-46.9735,-28.8182,-46.8755,-55.1993,-51.4713,-34.559,-42.3238,-49.7606
-2639.07,0.975668,0.121558,5,63,0,2669.94,127.639,34.2992,248.469,34.7249,164.989,77.9106,41.8992,22.8808,54.516,34.83,157.42,166.808,43.7485,35.3123,72.063,0.0673917,3.03392,-3.54022,-3.09889,-5.93706,-1.54904,-3.90355,-3.81623,-2.88412,-5.6889,4.36315,3.53733,-0.396698,0.403232,-5.08821,-6.03823,2.09568,-1.70886,2.32751,20.7785,0.029007,0.0450994,0.00263977,0.212453,0.0201701,0.0220107,0.0559037,0.00338332,78.5039,34.375,0.672537,1.49665,0.00616903,0.00238578,-34.4034,-41.0409,-44.9995,-49.0122,-42.0265,-39.0536,-56.0894,-42.9894,-42.4685,-48.1496,-50.7247,-46.1128,-34.9791,-43.9582,-46.1057,-41.8514,-37.758,-34.3449,-47.4276,-42.3694,-35.5861,-47.3407,-35.2358,-49.1547,-41.672,-43.903,-37.5172,-39.4912,-33.3316,-43.3692,-38.5446,-41.7636,-48.2122,-57.3746,-36.3921,-39.9664,-35.0607,-40.8184,-45.7084,-52.1415,-58.2404,-52.7379,-55.1214,-48.2526,-36.4265,-31.6987,-44.84,-42.4093,-47.3877,-35.746,-39.4367,-46.7517,-43.355,-35.8534,-47.4916,-27.6649,-45.4653,-57.1971,-49.6109,-34.7092,-42.4188,-48.7127
-2636.46,0.333711,0.121558,5,31,0,2658.19,123.283,33.4656,250.073,34.5369,158.611,78.2945,43.6404,24.1884,54.5157,34.4145,154.583,165.673,46.0713,35.6063,73.3263,0.0644147,3.23527,-3.58894,-3.05328,-5.91881,-1.69989,-4.00158,-3.60921,-2.77875,-5.58176,4.23211,3.35302,-1.0327,-0.0626345,-5.1017,-6.31923,2.07804,-1.64161,2.32644,25.4133,0.0276277,0.0472036,0.00268839,0.182703,0.0182868,0.0270733,0.0621161,0.00376595,68.8626,28.5888,0.356045,0.939287,0.00608638,0.00180132,-34.0499,-40.9367,-44.9682,-49.1461,-42.2003,-39.0856,-55.8222,-42.7354,-42.5021,-48.2232,-50.5635,-46.2126,-34.9859,-43.5621,-45.7411,-42.2786,-37.5733,-34.4829,-47.0777,-42.0193,-35.8881,-47.1277,-35.362,-49.4852,-41.3747,-43.3389,-37.404,-39.7889,-33.1494,-43.2686,-38.5644,-42.0925,-48.3405,-57.4995,-36.7757,-40.1457,-34.9916,-40.6762,-45.9161,-51.6089,-57.8966,-52.5821,-55.0237,-48.4685,-36.89,-31.6666,-44.8518,-41.8315,-46.0593,-36.3423,-39.5176,-46.1469,-43.1342,-36.1633,-47.7214,-28.0782,-45.4735,-56.8643,-49.7847,-34.7131,-42.4255,-48.9123
-2632.17,0.987225,0.121558,5,31,0,2651.69,134.536,37.2203,265.536,36.3206,148.858,78.7946,71.1176,31.3257,56.2155,47.6547,183.202,248.994,26.6464,39.499,32.3927,0.0683475,1.32461,-3.55269,-3.07629,-4.79486,-2.56566,-4.60271,-3.36387,-1.58144,-5.92822,2.90418,0.638019,4.20154,-3.02244,-3.71948,-6.36646,2.05775,-2.90309,4.36544,3.76072,0.0286474,0.0461301,0.00827213,0.0768682,0.0100246,0.0346011,0.205678,0.00266321,18.2503,1.89273,66.789,0.0486825,0.0242466,0.00171824,-33.949,-40.7673,-44.353,-48.3552,-41.3969,-38.8892,-56.151,-42.3087,-39.5393,-48.0343,-51.2995,-45.3339,-33.7958,-44.2729,-45.1627,-41.1922,-37.4775,-34.3256,-45.8272,-41.5099,-34.9618,-46.2591,-34.6892,-51.1606,-41.7722,-43.7888,-36.3634,-39.5835,-34.6726,-43.1109,-38.6262,-41.4265,-49.7864,-56.6419,-36.0639,-40.8963,-34.7061,-39.9394,-45.7011,-52.713,-58.7406,-52.8695,-53.3312,-49.508,-38.5757,-31.4669,-44.1947,-41.6492,-46.7782,-35.3225,-40.6276,-46.5424,-43.7782,-35.6941,-48.1445,-29.6199,-47.3783,-57.6465,-50.3067,-34.1862,-42.1439,-49.5615
-2637,0.887688,0.121558,5,63,0,2653.98,96.6077,42.4393,245.2,33.264,139.64,85.1704,45.856,31.823,58.8213,32.7186,184.907,282.921,48.3015,29.26,106.619,0.0336147,-0.405983,-3.04877,-2.52304,-7.257,-3.6993,-4.45941,-5.61506,-1.04774,-6.75323,1.07894,1.05961,3.94142,-1.85906,-5.69034,3.33254,2.00705,-1.63386,2.97675,0.666321,0.0474172,0.0802157,0.000705223,0.0247408,0.0115691,0.00364259,0.350729,0.0011671,2.94155,2.88525,51.4916,0.155819,0.00337843,28.0095,-32.7466,-40.6701,-43.4713,-49.6365,-42.793,-40.7128,-55.2856,-41.653,-39.6638,-49.398,-53.4129,-46.7006,-34.5342,-40.1923,-45.8192,-41.4894,-37.9486,-33.8424,-45.9606,-41.9149,-35.43,-45.1523,-35.8701,-50.6094,-41.4166,-42.673,-37.8383,-39.7673,-33.5391,-43.9663,-38.9208,-41.9738,-49.9879,-56.6919,-36.6461,-38.5804,-34.7784,-40.1753,-46.3939,-51.6217,-58.4836,-53.4466,-54.1349,-50.3441,-37.2299,-32.5545,-44.0445,-42.0232,-49.2942,-36.7454,-38.605,-47.535,-43.5058,-35.8062,-45.8429,-28.4084,-46.0358,-55.5593,-49.046,-34.0494,-42.8506,-50.1775
-2638.3,0.828994,0.121558,5,31,0,2664.33,121.95,42.5443,257.387,30.8824,122.21,82.7968,48.9661,26.6401,54.9927,38.7433,173.971,285.592,53.1609,31.1064,86.9762,0.039325,0.640329,-3.44892,-3.02796,-7.35569,-2.59422,-4.84919,-6.65369,-2.97783,-6.78235,0.182206,1.26997,3.35203,-4.24891,-6.22934,2.66665,2.00822,-1.17277,3.11699,1.8971,0.0317799,0.0484142,0.000638949,0.0747038,0.00783474,0.00128925,0.0509034,0.00113361,1.19986,3.56075,28.5607,0.0142797,0.00197076,14.3917,-33.0429,-40.3624,-44.4313,-49.9714,-42.5645,-39.2929,-54.6274,-41.6793,-39.2601,-48.5863,-53.1291,-45.9552,-33.8775,-41.8406,-45.607,-42.4166,-37.3825,-34.5965,-45.6219,-42.1419,-35.5453,-45.531,-35.7932,-50.2363,-41.3186,-42.976,-37.3967,-39.4129,-34.4023,-43.8289,-38.0346,-41.9742,-49.3545,-56.9425,-37.3012,-39.4557,-35.1537,-40.3717,-47.002,-51.8382,-60.0312,-52.3513,-54.3518,-49.2493,-38.0307,-32.4959,-44.3335,-40.8091,-48.6251,-37.0535,-39.3443,-46.9433,-43.169,-36.7674,-45.507,-28.6056,-46.1038,-55.0089,-48.6901,-35.128,-42.6758,-49.6299
-2632.85,0.955169,0.121558,5,63,0,2652.62,94.7517,36.9676,207.087,32.14,147.347,76.5238,46.5982,25.1186,54.7282,31.9343,157.798,254.409,25.3855,36.3663,139.924,0.0479117,-0.508285,-2.69226,-3.44724,-6.83855,-4.02053,-4.20367,-5.536,-2.53309,-5.59798,-0.335413,0.797749,0.690284,-7.14813,-4.21427,-1.32994,2.08715,-3.65875,3.05151,0.601526,0.0677279,0.0318335,0.00107165,0.0179434,0.0149407,0.00394225,0.0794133,0.00370533,0.715043,2.22054,1.99428,0.000786337,0.0147832,0.264494,-34.6457,-40.6817,-44.4897,-51.2713,-41.6246,-39.1439,-54.3962,-41.5773,-39.5534,-48.8319,-50.8484,-47.7119,-34.5292,-42.1401,-45.3481,-42.6893,-37.1021,-34.3877,-46.7812,-41.8033,-36.0791,-45.9644,-36.3287,-50.5751,-40.8227,-43.2053,-36.8248,-40.3132,-32.976,-43.9905,-38.8247,-42.9571,-50.4691,-57.6308,-37.315,-39.0883,-34.8969,-40.6325,-46.4549,-50.2405,-55.3096,-52.2713,-54.2796,-50.3251,-37.758,-32.4425,-44.8086,-41.3171,-46.554,-36.3942,-40.3059,-45.9005,-44.474,-36.3623,-46.6437,-29.0272,-47.0041,-55.4986,-50.0003,-34.9311,-43.0157,-50.5662
-2626.77,0.989072,0.121558,5,31,0,2644.73,109.843,38.3062,218.742,32.3507,121.407,76.6254,51.8319,33.3208,51.0903,37.2117,157.078,206.547,13.1938,33.3329,140.829,0.0512725,0.674597,-2.78538,-2.78412,-6.86614,-3.70965,-4.42317,-4.10436,-1.23637,-6.13318,-0.424807,0.139092,0.658749,-6.2894,-4.50282,-0.243947,2.05556,-2.92506,2.06935,1.96324,0.0617059,0.0617837,0.0010425,0.0244862,0.0119962,0.0165006,0.290436,0.00216966,0.653896,1.14923,1.93237,0.00185587,0.0110778,0.783529,-33.9398,-40.5604,-42.8383,-49.9799,-41.232,-40.5117,-55.8414,-42.5877,-39.9526,-48.1517,-51.7827,-46.126,-34.2613,-41.0245,-45.9555,-41.3922,-38.3745,-34.1862,-47.5094,-41.7568,-35.2759,-46.6091,-35.6715,-49.2049,-41.2114,-43.8904,-37.2936,-40.3046,-34.0236,-43.5458,-38.608,-42.0515,-48.6638,-57.6831,-36.4449,-39.2775,-34.849,-40.4793,-45.9083,-51.9072,-56.3107,-53.3057,-54.7718,-49.5282,-37.3514,-32.4185,-44.7615,-42.1973,-47.5624,-36.0718,-40.8657,-46.7683,-43.1799,-35.6629,-46.3727,-28.4811,-45.9705,-55.7911,-48.9953,-35.3436,-42.8564,-49.0775
-2629.23,0.922661,0.121558,5,31,0,2641.11,108.339,34.4223,236.525,27.281,166.586,73.1031,50.834,18.5955,51.4938,41.378,175.483,262.396,44.5392,35.4377,109.599,0.0481919,1.17711,-3.35729,-3.57621,-6.16893,-0.97447,-4.70184,-3.39133,-5.39199,-6.65624,1.19378,1.22281,2.282,1.01222,-4.33083,-1.87372,2.0321,-2.84751,3.9862,3.24497,0.0348295,0.0279816,0.00209348,0.377392,0.00907858,0.033664,0.00455292,0.00128597,3.29952,3.39671,9.7963,2.7517,0.0131566,0.153551,-33.6081,-41.2803,-44.6066,-48.4938,-40.7853,-38.8178,-55.5393,-42.6076,-38.9957,-48.2755,-50.6083,-45.9408,-34.2075,-43.9957,-45.9255,-41.7156,-37.7988,-34.5235,-46.5566,-41.9286,-35.7569,-47.2659,-35.5126,-49.8603,-40.654,-43.0952,-37.1123,-40.7702,-32.611,-43.7557,-38.6781,-42.501,-49.2408,-57.6419,-37.1138,-38.4152,-35.4132,-40.3299,-46.801,-50.74,-56.341,-52.5864,-54.6981,-48.5405,-38.335,-31.646,-45.1409,-41.9916,-46.1723,-35.1584,-39.7657,-47.1038,-43.0859,-36.4843,-48.0693,-29.1245,-46.7927,-56.7237,-49.6815,-34.4098,-42.2642,-48.9407
-2622.29,0.999962,0.121558,5,31,0,2639.81,75.2715,37.2842,254.773,36.3718,201.952,73.4481,52.1471,34.5713,53.0852,35.481,158.88,223.081,47.6005,28.5239,50.1152,0.0629204,-2.01054,-2.68964,-2.81279,-5.64656,0.111749,-4.29451,-2.99079,-0.778939,-5.93289,0.327979,2.95741,1.69904,-0.690691,-4.76964,-3.40025,2.09175,-2.06988,2.04885,0.133916,0.0679052,0.0600375,0.00352965,1.11823,0.0136433,0.0502476,0.458892,0.00265082,1.38816,19.2481,5.46871,0.50123,0.00848345,0.0333651,-33.7863,-41.1954,-44.0753,-49.0338,-41.5539,-38.9572,-55.9761,-42.5357,-39.5049,-48.4131,-51.0456,-45.9544,-34.6587,-43.5342,-45.7086,-42.0356,-37.8742,-34.2927,-46.1787,-42.0008,-36.2799,-46.6043,-35.287,-50.4717,-42.4765,-42.2699,-37.103,-39.4933,-33.7537,-43.2059,-38.7012,-41.3139,-49.0552,-57.2776,-36.4333,-40.6469,-35.1156,-40.4021,-45.9709,-52.1039,-58.6245,-52.3374,-53.8566,-48.3128,-36.2886,-31.8972,-44.0616,-42.1152,-46.722,-36.2598,-39.935,-45.9155,-43.0378,-35.9538,-47.4715,-28.023,-45.2465,-57.4113,-49.518,-34.3545,-41.6107,-49.3794
-2626.81,0.826899,0.121558,5,31,0,2636.53,86.7301,37.3969,221.869,31.8095,224.99,72.8565,52.6325,38.5801,51.288,30.185,166.621,260.557,36.1914,30.5816,61.6573,0.0519973,-1.05787,-2.5611,-2.27428,-4.82778,2.35091,-3.98507,-4.45473,0.521782,-5.91097,2.97237,3.01352,1.99809,-3.09518,-4.4499,-2.80082,2.08111,-1.96983,2.89275,0.347194,0.07722,0.102871,0.00800426,10.4951,0.0185912,0.0116234,1.68503,0.00270957,19.5381,20.3589,7.37499,0.0452668,0.0116797,0.0607605,-33.9139,-40.9684,-44.0077,-49.362,-42.7431,-40.2721,-54.9511,-41.2418,-40.1574,-48.2101,-51.7207,-46.9172,-34.8747,-39.8675,-45.5884,-42.1101,-37.6006,-34.2439,-46.2231,-41.9429,-35.9987,-45.0591,-35.1504,-50.2416,-40.4617,-41.9279,-37.1328,-40.5063,-33.5607,-43.9099,-39.2916,-42.4969,-49.8617,-56.9004,-37.1272,-39.6909,-34.9968,-40.2963,-47.0111,-50.5911,-57.8059,-52.8489,-53.6937,-49.19,-38.6446,-32.5781,-43.9456,-41.2148,-44.2115,-36.5377,-39.785,-45.6209,-43.3184,-36.3502,-48.4463,-29.4132,-46.7423,-55.1496,-50.1946,-34.2913,-42.5827,-50.5302
