# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92683299
# output
#   file = output_cal_g_Kpsi_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2673.19,1,0.218792,5,31,0,2688.18,66.6101,24.1376,173.626,36.4546,175.247,54.6969,50.2415,30.9711,51.4851,30.5335,128.48,166.123,30.6548,27.2115,115.139,0.0924137,-1.00993,-1.80118,-1.70721,-1.64637,-0.392756,-2.11515,-1.05526,-0.894748,-1.74204,-0.0955407,0.142466,-0.316669,-1.31441,-1.46621,-1.19836,-0.897997,0.679478,0.364244,0.165103,0.181371,0.192749,0.675194,0.120616,0.3481,0.408711,0.175162,0.908881,1.15311,0.728572,0.268633,0.230799,0.301689,-34.8697,-42.3257,-45.3823,-49.2826,-41.5748,-40.4333,-56.2338,-43.4127,-41.373,-45.205,-53.2778,-47.7107,-35.8628,-43.6264,-45.4089,-42.9927,-38.5689,-36.6525,-46.5082,-44.8393,-38.1328,-47.4905,-36.1876,-50.6931,-41.7057,-43.4029,-37.5595,-40.8562,-31.7298,-43.3049,-41.5493,-42.5091,-48.2009,-58.0384,-37.6361,-40.7502,-35.9166,-42.2836,-47.7497,-52.0447,-57.015,-52.7279,-53.2605,-50.4104,-37.351,-32.9205,-44.7458,-42.3175,-47.6967,-37.187,-40.3216,-45.7734,-43.0865,-36.7678,-49.9664,-28.9543,-47.2051,-56.6988,-50.3169,-34.9243,-42.8778,-49.4326
-2667.79,1,0.218792,5,31,0,2688.23,68.2728,23.7719,170.986,39.4067,184.074,58.9328,53.2687,29.0002,52.4414,31.6736,142.395,161.51,26.1145,26.009,96.4154,0.0965382,-1.06221,-1.73985,-1.6844,-1.58038,-0.170708,-2.06755,-1.28746,-0.714085,-1.56385,-0.486923,0.153561,-0.281579,-1.49512,-1.45968,-1.01844,-0.962782,0.614991,0.34569,0.175547,0.185557,0.205896,0.843068,0.126495,0.275972,0.48964,0.209329,0.614514,1.16598,0.754592,0.224222,0.23231,0.361157,-34.8018,-42.0622,-44.498,-48.9321,-41.8538,-40.5676,-56.5859,-43.4178,-41.1103,-44.4716,-53.3532,-46.8216,-35.7563,-43.352,-45.5578,-42.4345,-38.5943,-36.7657,-47.0861,-44.3397,-37.9925,-47.1903,-35.8986,-49.7552,-41.881,-43.1968,-37.2302,-40.6465,-32.6847,-43.3462,-40.9509,-42.0753,-48.6462,-57.7159,-37.6127,-40.4103,-35.5903,-42.2453,-47.4824,-52.912,-58.9572,-52.8107,-52.7185,-49.9728,-38.011,-33.2737,-44.5286,-42.8151,-47.6976,-37.7709,-40.7726,-45.7192,-42.7765,-36.4012,-50.166,-28.8381,-46.4588,-57.0109,-49.8913,-34.7747,-42.8871,-48.9655
-2674.15,0.753813,0.218792,4,31,0,2689.93,68.8846,28.6855,175.604,39.4999,130.366,56.4017,47.6779,35.5113,45.5737,27.1391,109.62,143.264,34.5663,33.5555,139.533,0.125596,-1.12516,-1.86614,-1.61303,-1.29753,-1.30212,-2.21383,-1.42365,0.185136,-2.06365,-0.0143172,-0.120154,-0.812552,-1.01328,-1.51055,-0.550868,-1.31864,0.648555,0.324602,0.15472,0.199283,0.273206,0.271954,0.109281,0.240833,1.20338,0.126989,0.985785,0.886783,0.443724,0.363026,0.220788,0.576449,-34.4991,-41.0825,-43.5489,-49.7208,-41.5195,-40.8525,-55.8432,-43.2788,-42.5288,-46.1559,-54.2207,-47.2923,-35.7208,-43.1864,-45.6664,-43.6363,-38.3954,-36.3899,-45.9023,-43.5841,-37.8451,-47.1731,-36.3928,-51.8473,-40.6949,-43.6354,-37.1415,-41.1048,-31.9855,-42.9693,-40.4509,-42.3189,-47.3804,-58.7408,-37.5537,-40.272,-35.9786,-42.0686,-47.5012,-53.8922,-57.6023,-53.3734,-54.4796,-51.423,-37.473,-33.3629,-45.3402,-41.5051,-46.2511,-36.1051,-40.7155,-45.5376,-43.2022,-37.0419,-49.9976,-29.0404,-47.8416,-55.3131,-50.5599,-34.9285,-43.6099,-49.2956
-2667.79,0.875417,0.218792,5,31,0,2689.63,74.3465,24.5973,200.866,55.0212,143.2,66.2193,53.241,17.5383,55.1772,33.8471,144.471,136.248,49.2744,27.1213,46.5734,0.122552,-0.800361,-2.01155,-1.51688,-0.701572,-1.04308,-2.18238,-1.34717,-1.40743,-1.69908,-0.0546681,0.0978955,-1.02619,-0.604107,-1.5273,-1.57984,-1.04319,0.585692,0.449167,0.133781,0.219396,0.495805,0.352369,0.112773,0.259975,0.244771,0.182852,0.946799,1.10285,0.358371,0.546562,0.217121,0.206008,-33.8232,-41.4332,-41.9279,-48.629,-42.3843,-41.008,-56.5572,-43.9235,-40.8546,-45.2843,-54.2184,-46.6651,-35.9065,-44.0964,-44.9671,-42.6722,-38.6867,-36.969,-46.2258,-43.2861,-37.9998,-47.0804,-35.4958,-52.2043,-41.3469,-42.7195,-37.0936,-40.7913,-31.5101,-42.8528,-40.4221,-42.263,-48.7658,-58.5242,-38.0055,-39.9977,-35.4059,-41.9986,-47.5571,-54.5458,-60.6105,-52.8411,-52.3992,-51.9918,-38.7795,-32.5432,-44.0554,-42.1188,-46.6025,-36.6737,-40.3046,-45.4102,-42.6618,-37.1769,-50.0812,-28.7996,-46.6934,-56.2982,-50.2021,-34.8035,-43.2039,-49.9008
-2677.24,0.620842,0.218792,5,31,0,2688.81,35.6334,26.5967,178.124,55.2993,163.245,55.6809,60.4583,20.3356,51.6427,29.957,132.271,136.024,39.7155,31.0651,93.4906,0.150034,-2.13031,-1.99192,-1.65395,-0.633154,-0.750307,-2.06173,-1.1595,-1.04775,-1.73163,-0.266757,0.648224,-0.85388,-1.28019,-1.64021,-1.28658,-1.08158,1.2365,0.118801,0.136434,0.191293,0.530914,0.472222,0.127234,0.313642,0.350726,0.176995,0.765859,1.91214,0.42576,0.277986,0.193939,0.276214,-36.151,-41.35,-43.412,-50.3184,-41.4079,-40.2663,-56.0836,-43.2851,-41.4664,-45.0707,-53.3058,-46.9139,-35.7013,-44.2157,-45.2977,-42.8474,-38.458,-37.1052,-45.8328,-44.9613,-38.4177,-47.4185,-35.4595,-53.9787,-40.3955,-44.147,-37.8751,-40.5815,-30.1409,-43.012,-41.0214,-42.4863,-48.1699,-58.4737,-37.8612,-39.0061,-35.9192,-42.3941,-47.4044,-54.9349,-59.5315,-51.9258,-53.1059,-51.0586,-37.5776,-32.7081,-44.1337,-41.9825,-47.6953,-36.2039,-41.0717,-45.1193,-43.2765,-36.5575,-49.8359,-28.1287,-47.249,-55.8883,-50.0415,-34.7431,-43.4875,-48.8183
-2679.66,0.903487,0.218792,5,31,0,2696.94,75.702,34.5582,186.243,53.5934,131.534,62.0347,61.5539,33.3081,51.3078,30.7771,118.501,129.751,40.0367,28.8586,88.6741,0.145105,0.666509,-1.28784,-1.43868,-0.897159,-1.10011,-1.92702,-1.3894,0.130431,-1.79863,0.614104,-0.581031,-0.836323,-0.692066,-1.5822,-1.05336,-1.1069,1.38486,1.94743,0.275866,0.23724,0.407726,0.332836,0.145581,0.249225,1.13932,0.165525,1.848,0.559321,0.433301,0.500541,0.205522,0.348762,-35.2972,-41.6422,-42.7085,-50.0528,-42.0336,-41.1199,-56.3907,-43.5004,-41.6733,-45.4552,-53.6959,-46.5041,-35.9267,-43.1461,-44.866,-42.1557,-38.7111,-36.1163,-46.6956,-44.7242,-37.2818,-47.1322,-36.0763,-53.6185,-41.0277,-43.7139,-37.6805,-40.5686,-34.312,-43.2353,-41.4279,-42.1552,-48.2702,-57.6944,-37.5999,-39.0879,-35.7002,-41.1688,-46.9342,-54.9397,-59.3346,-52.9219,-53.3102,-51.414,-38.2613,-33.4545,-44.0961,-41.9236,-48.0477,-37.423,-40.5651,-45.2692,-42.7523,-36.8253,-49.1769,-28.2853,-47.1748,-56.2221,-49.2145,-35.015,-43.372,-48.4435
-2668.18,0.836599,0.218792,5,31,0,2698.3,49.496,29.6779,201.092,38.5126,136.245,58.113,57.0794,17.6511,56.6587,33.0962,128.886,123.34,27.8621,30.1227,78.5408,0.127508,-2.00323,-1.59211,-1.39866,-1.42398,-1.19048,-2.24572,-1.56402,-1.22316,-1.82276,-0.936407,-0.722962,-1.145,-1.51692,-1.4707,-1.57302,-1.33098,0.393412,0.134899,0.203497,0.246927,0.240753,0.304077,0.105852,0.209293,0.294299,0.161579,0.392034,0.485313,0.318225,0.219386,0.229764,0.207418,-34.7154,-40.8008,-42.409,-48.2921,-41.2682,-40.0593,-56.4298,-43.4322,-41.1446,-46.0003,-52.6773,-47.007,-35.7549,-43.5192,-45.2616,-42.2117,-38.3049,-35.7535,-46.4014,-44.0895,-37.0792,-47.3769,-35.6904,-52.7995,-41.5072,-43.1697,-37.2574,-40.9055,-33.5842,-42.9128,-41.8731,-42.4478,-48.9467,-58.4294,-37.0221,-39.5208,-34.9152,-41.1926,-47.2351,-55.5054,-60.6258,-53.0925,-53.0137,-53.0715,-39.0553,-32.536,-44.4967,-42.8118,-47.8932,-36.0858,-39.4521,-46.1732,-44.1222,-36.2037,-49.275,-29.086,-48.2266,-56.194,-50.9852,-35.5515,-43.4523,-49.9686
-2675.45,0.979579,0.218792,4,15,0,2686.18,55.869,31.5026,157.951,34.8025,160.95,60.809,40.2821,16.4194,56.1533,22.5994,115.705,132.579,60.6062,30.1496,72.463,0.137737,-1.30878,-1.35839,-1.69479,-1.60953,-0.756292,-1.90795,-1.3313,-1.84309,-1.56421,0.0459305,-0.481365,-0.726871,-0.625016,-1.80368,-1.45119,-1.41239,0.681631,0.270148,0.257074,0.183638,0.199982,0.469404,0.148384,0.264134,0.158327,0.209254,1.047,0.61794,0.483419,0.535253,0.164691,0.234291,-35.9511,-41.9592,-46.069,-50.3539,-42.3844,-40.4479,-55.6356,-42.6995,-41.2822,-45.1831,-52.3578,-47.0184,-35.3905,-41.5927,-45.5758,-42.6157,-37.842,-36.1697,-46.7717,-45.2983,-37.8634,-46.5465,-36.2115,-52.5739,-42.4102,-43.5054,-37.6473,-40.6227,-32.3841,-43.0851,-40.857,-42.5769,-48.8126,-57.6466,-37.6549,-40.4739,-35.7158,-42.003,-48.0286,-54.1465,-60.593,-52.9091,-53.0897,-51.1555,-37.1779,-33.4551,-44.6025,-41.3854,-48.4132,-38.0376,-41.0209,-45.4006,-42.7051,-37.5129,-49.9324,-28.4213,-47.1244,-57.221,-49.2657,-34.6387,-43.5535,-48.9629
-2666.84,0.952201,0.218792,4,15,0,2684.15,72.3652,30.3809,183.718,39.2177,101.767,59.4085,57.4613,17.1716,53.1631,32.0572,121.376,142.072,28.9669,26.2848,62.5293,0.142572,-1.06776,-1.52319,-1.60618,-1.54159,-1.14921,-2.18096,-1.67609,-1.5981,-1.61806,-0.174474,-0.584217,-0.787838,-0.842254,-1.59862,-1.38536,-1.14375,0.759153,0.343779,0.218016,0.200652,0.21404,0.316887,0.112933,0.187104,0.20228,0.198283,0.839898,0.557542,0.454827,0.430739,0.202176,0.250234,-33.6929,-41.7583,-43.7637,-48.924,-41.6828,-40.2779,-56.4596,-44.0281,-40.776,-45.5217,-52.9347,-45.5457,-35.0245,-43.3927,-45.9906,-42.4292,-38.3973,-36.6215,-46.5868,-43.8073,-37.0902,-47.034,-35.6677,-52.6237,-41.9539,-43.3837,-37.1119,-40.6184,-34.7889,-42.7697,-40.7085,-41.3615,-48.2338,-58.563,-37.4381,-40.04,-35.2085,-41.2741,-46.9015,-55.1493,-60.9584,-53.0837,-53.0739,-50.3082,-38.8171,-33.4859,-44.95,-42.2936,-47.8373,-37.1776,-42.7469,-44.5026,-42.3257,-36.8261,-50.2631,-28.4314,-46.1618,-56.6746,-50.2915,-34.7327,-42.7029,-48.3427
-2670.97,0.87059,0.218792,4,15,0,2683.48,63.6239,23.6256,183.901,33.3823,200.631,61.2817,42.1393,27.8502,48.2814,26.722,134.856,138.248,23.8068,33.503,52.7066,0.112443,-1.02872,-1.962,-1.47675,-1.46021,-0.296043,-2.06576,-1.22756,-0.711191,-1.62828,-0.549661,0.0180071,-0.758203,-1.52225,-1.4304,-1.47556,-1.42297,0.535767,0.357464,0.140577,0.228379,0.232188,0.743756,0.126722,0.293007,0.491059,0.196267,0.577145,1.01817,0.468507,0.218221,0.239214,0.228651,-35.0492,-41.2541,-44.1026,-48.8861,-42.0074,-40.6238,-56.4539,-43.1127,-40.4678,-44.9727,-53.1091,-46.5464,-35.7541,-42.2,-45.4657,-43.0053,-38.3801,-37.2425,-46.7483,-43.7174,-38.605,-47.0106,-36.3017,-49.7397,-42.5146,-43.3799,-36.8558,-41.7643,-31.4797,-43.0231,-39.6301,-42.6658,-48.8405,-58.7429,-38.0256,-41.4611,-35.9385,-42.6211,-48.3636,-53.9778,-58.282,-52.8694,-53.5065,-50.1393,-38.94,-33.1821,-45.2573,-42.1661,-45.7102,-37.861,-40.7558,-46.0073,-42.1165,-36.9765,-51.01,-28.9709,-46.7271,-56.6706,-49.1548,-34.5651,-43.2038,-49.0107
-2672.95,0.849503,0.218792,4,31,0,2690.8,82.2395,29.4114,190.749,33.6365,145.369,60.367,47.342,22.3131,56.5921,27.74,143.497,150.392,30.0815,27.1215,35.2668,0.14189,-1.01856,-1.87633,-1.44596,-1.78405,-0.750593,-2.14299,-1.83069,-1.09406,-1.75159,-0.628114,0.412244,-0.742234,-1.9843,-1.52459,-1.69551,-1.39646,0.797636,0.361115,0.153152,0.235519,0.167956,0.472086,0.117304,0.160303,0.334853,0.173498,0.533597,1.5102,0.476049,0.137477,0.217711,0.183506,-34.4167,-41.5237,-44.5848,-48.87,-42.1118,-39.8763,-55.4096,-42.9394,-40.7745,-45.115,-54.0963,-46.5684,-35.3601,-43.4066,-45.3514,-42.8633,-37.5491,-36.0779,-46.3854,-44.6282,-37.1289,-45.6292,-35.164,-53.1086,-42.5664,-43.9713,-37.1238,-39.9607,-32.9718,-42.7271,-41.0684,-41.5436,-48.7787,-57.9592,-36.8051,-41.1973,-35.0241,-41.4913,-47.0061,-56.0862,-61.6207,-52.8987,-53.3201,-51.796,-37.3927,-33.0397,-44.5923,-41.8912,-48.2248,-36.6131,-41.2236,-45.0227,-43.0452,-36.2514,-49.6788,-28.9309,-47.0571,-55.8639,-51.0674,-34.3621,-42.8667,-50.3535
