# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92345662
# output
#   file = output_cal_g_Kpsi_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2670.78,1,0.198408,5,63,0,2697.11,57.4198,24.5913,160.224,45.1412,141.095,51.1923,37.4635,15.3166,55.0044,22.371,126.396,104.797,24.2666,25.079,65.6008,0.191135,-1.13159,-1.61614,-1.39479,-1.06806,-0.834293,-2.23541,-1.45486,-1.58206,-1.36584,-0.0736004,-0.10578,-0.89205,-0.96609,-1.35829,-1.14559,-1.19186,0.540932,0.322521,0.198665,0.247884,0.343676,0.434181,0.106948,0.233433,0.205552,0.255165,0.929043,0.899622,0.409815,0.380568,0.257099,0.318037,-34.8146,-42.1944,-41.5991,-50.422,-42.4146,-41.0767,-56.9872,-43.8523,-42.2478,-44.4121,-53.7292,-46.4052,-35.5236,-42.54,-46.4917,-41.999,-39.2603,-36.379,-47.9172,-44.6148,-37.7574,-46.3517,-35.5898,-51.6264,-42.4814,-44.5678,-37.6317,-40.7881,-31.6603,-43.5398,-39.6148,-41.5941,-49.6451,-59.2631,-37.0908,-40.3213,-35.7526,-42.2254,-47.092,-57.669,-61.3635,-52.9117,-53.0728,-50.0478,-36.9222,-32.8017,-43.8973,-42.8998,-47.9545,-35.0945,-42.843,-44.7111,-41.891,-36.1064,-50.4909,-27.4006,-44.8112,-57.3072,-49.6941,-34.3614,-43.538,-48.3558
-2669.89,0.976007,0.198408,4,31,0,2685.1,62.5708,25.8916,173.153,58.7629,86.5434,68.3889,61.6675,17.6327,51.0808,34.6808,90.943,103.818,30.3076,28.7848,85.6142,0.141985,-1.20557,-1.84584,-1.47922,-0.365565,-1.80098,-2.03979,-1.27659,-1.8612,-1.67822,0.0293777,-1.03431,-1.32809,-1.60985,-1.36118,-1.67734,-1.29513,0.592497,0.299522,0.157893,0.227816,0.693805,0.165137,0.130056,0.278988,0.155486,0.186706,1.02981,0.355471,0.264984,0.199918,0.256357,0.18687,-34.304,-41.4979,-40.9105,-49.9541,-42.555,-42.2597,-56.3022,-43.8067,-43.343,-45.9285,-54.7999,-46.0959,-37.2095,-44.0816,-45.227,-42.6888,-39.2909,-37.1507,-47.0641,-43.3883,-37.4354,-47.5761,-36.3707,-50.6141,-40.9926,-43.1559,-37.1967,-41.0622,-32.1653,-42.6954,-40.0669,-42.3612,-47.6854,-58.5717,-38.0577,-40.0901,-35.834,-42.0355,-47.3945,-53.9458,-59.9847,-53.7098,-53.3375,-52.1,-38.5583,-33.6714,-44.2804,-41.5709,-46.2424,-36.5356,-40.6194,-45.2505,-41.8786,-37.2569,-49.4705,-28.6674,-46.0767,-53.828,-49.3414,-36.4151,-43.8337,-48.8004
-2669.67,0.909215,0.198408,5,31,0,2681.96,55.564,29.5244,192.606,28.3496,147.098,59.9108,50.3546,30.8835,53.4351,18.8005,128.37,122.354,34.7367,29.815,83.4082,0.134334,-1.3412,-1.40933,-1.48543,-1.75553,-0.530174,-2.09808,-1.58802,-0.487345,-1.88902,-0.833524,-0.391339,-1.03062,-1.1932,-1.56105,-1.28057,-1.1413,0.461249,0.261532,0.244308,0.226405,0.172816,0.588503,0.122692,0.20433,0.614255,0.151219,0.434515,0.676151,0.356786,0.303249,0.209915,0.277879,-34.598,-42.4764,-45.5198,-48.4541,-41.8267,-39.839,-55.8574,-43.3055,-41.73,-45.7205,-52.6232,-47.39,-35.8504,-42.8891,-45.4806,-42.8869,-37.9528,-35.3181,-47.2045,-44.6627,-36.9324,-46.8437,-35.7573,-51.8661,-41.1125,-42.5744,-37.4657,-41.3331,-33.2323,-42.6692,-41.4276,-42.9756,-48.2673,-58.2925,-37.0145,-39.901,-35.1347,-41.4396,-48.2154,-54.3796,-58.7789,-53.7703,-54.1386,-52.0618,-38.1126,-32.7595,-45.3048,-41.7308,-46.5691,-37.014,-39.6352,-45.8958,-42.6863,-36.4142,-49.897,-29.2483,-47.9634,-57.0204,-50.4859,-34.7347,-43.5848,-49.8208
-2669.44,0.957474,0.198408,4,15,0,2686.02,65.6618,28.9816,179.429,37.8398,208.649,62.712,46.0739,26.1775,54.2641,31.9943,127.376,107.899,31.6292,27.0337,39.3828,0.149357,-1.25852,-1.70764,-1.3384,-1.55997,-0.48657,-1.93568,-1.43516,-0.796024,-1.54858,-0.286368,-0.0859775,-1.02693,-1.05728,-1.4731,-0.456725,-1.15408,0.535703,0.284074,0.181293,0.262266,0.210143,0.614731,0.144326,0.238076,0.451119,0.212549,0.750986,0.917615,0.358106,0.347398,0.229213,0.633355,-35.8671,-41.2087,-43.8501,-49.7273,-42.4761,-41.0832,-57.4013,-43.7701,-40.7726,-44.4845,-55.0345,-45.9851,-36.2847,-43.293,-45.4546,-42.5336,-38.3931,-36.1885,-46.6383,-44.25,-37.6393,-46.1188,-35.6027,-50.662,-42.7691,-44.3998,-37.157,-40.3937,-32.7729,-42.8766,-40.0557,-41.1041,-49.7225,-57.7996,-37.2271,-41.4197,-35.4637,-41.7706,-46.8988,-56.838,-61.484,-53.0553,-53.1558,-50.5787,-38.0449,-33.655,-44.1056,-42.3237,-48.2015,-37.3692,-41.0772,-45.3218,-42.5126,-36.5212,-49.3676,-28.3867,-46.0295,-56.2998,-48.9253,-34.5331,-42.9086,-48.9374
-2669.97,0.975985,0.198408,5,47,0,2683.85,101.004,24.6039,185.647,46.6167,123.807,62.7235,45.5014,25.8208,55.2381,25.5899,111.007,112.085,18.9422,32.0085,108.105,0.153242,-0.221006,-1.84859,-1.51876,-1.1084,-0.633282,-2.17265,-1.58775,-0.849386,-1.60431,-0.564739,-0.668267,-1.0818,-1.91959,-1.61956,-1.89968,-1.07293,0.725297,0.801712,0.157458,0.218983,0.330086,0.530847,0.113875,0.204385,0.427677,0.201028,0.568509,0.512596,0.338986,0.146667,0.197986,0.149617,-35.1543,-41.5183,-42.0916,-49.0141,-42.4047,-40.6357,-55.533,-43.1608,-43.6241,-45.372,-52.8249,-45.9216,-35.6682,-42.9426,-45.5766,-42.4298,-38.3936,-36.2975,-48.4645,-43.9641,-37.2422,-47.4846,-35.6458,-51.2191,-41.8823,-43.5135,-37.1026,-40.6682,-32.0677,-42.8079,-39.9975,-42.7812,-47.5549,-58.9641,-37.1161,-40.5554,-35.0352,-41.9507,-47.2944,-55.4933,-61.2254,-53.4849,-53.5836,-51.6492,-37.5235,-32.5689,-45.3088,-42.3581,-47.3091,-36.7512,-41.2922,-45.7167,-41.433,-36.5517,-50.0506,-28.2722,-45.704,-56.9118,-50.1451,-35.6478,-43.4747,-48.5402
-2667.65,0.81699,0.198408,4,31,0,2689.57,69.5623,28.2991,174.634,58.1105,111.859,60.4452,58.5613,26.825,47.5243,23.6341,106.184,125.556,24.5982,23.8422,102.113,0.125277,-0.801217,-1.69192,-1.54746,-0.715182,-1.64323,-2.22393,-1.14539,-0.656451,-1.80885,-0.405931,-0.774382,-1.03187,-1.60027,-1.4343,-1.62081,-1.24646,0.658955,0.448782,0.184165,0.212787,0.489103,0.193355,0.108183,0.318099,0.518689,0.163842,0.666356,0.460988,0.356342,0.201843,0.238283,0.197739,-33.7498,-42.0553,-41.2568,-49.7126,-42.2089,-42.1878,-56.3151,-43.8435,-43.1969,-45.6733,-54.8314,-46.829,-36.6398,-43.6794,-45.3825,-42.7087,-39.6668,-36.2964,-47.3308,-43.6819,-37.8977,-47.6473,-36.1517,-51.8294,-41.7823,-43.0373,-37.0926,-41.3282,-32.3467,-42.9727,-40.1983,-41.6956,-47.8549,-58.6372,-37.8128,-40.177,-35.6426,-41.7861,-47.3603,-54.4627,-58.5096,-53.5745,-53.933,-51.127,-37.9016,-33.3449,-44.2424,-41.8647,-46.4822,-37.0434,-40.6583,-44.854,-42.2726,-36.6289,-49.7846,-28.156,-45.6318,-54.993,-49.5223,-35.5181,-43.4197,-48.8521
-2676.64,0.737832,0.198408,4,15,0,2691.77,63.4093,22.5545,167.458,54.0547,131.488,55.4751,67.1397,25.6637,57.8585,29.8033,135.511,128.598,22.0117,29.6965,64.1184,0.151655,-0.758319,-1.88706,-1.41005,-0.543152,-1.20559,-2.11776,-0.931115,-0.301839,-1.24264,-0.0146865,0.451099,-0.335838,-1.82313,-1.48508,-0.45905,-1.0003,0.675631,0.468453,0.151517,0.244132,0.580914,0.299517,0.120301,0.394114,0.739457,0.288622,0.985421,1.57004,0.714739,0.161519,0.226483,0.631884,-35.7139,-41.9055,-42.7422,-50.2449,-42.9884,-41.5538,-57.5428,-43.6296,-41.4593,-43.8091,-54.337,-46.3451,-35.6057,-42.1937,-45.5192,-41.7905,-39.3455,-37.1628,-47.8616,-44.5616,-37.7619,-46.9918,-35.3879,-50.8486,-41.5841,-44.5202,-37.6162,-40.5062,-31.3599,-43.5833,-39.867,-42.4643,-49.3923,-58.5253,-37.6238,-39.9623,-36.1877,-42.4631,-47.3048,-56.1809,-62.1815,-52.6416,-52.1053,-50.3714,-37.9718,-33.1741,-43.5839,-42.6873,-47.8991,-35.4899,-41.7445,-45.5936,-42.4054,-36.1158,-50.3011,-28.0875,-45.8756,-56.4493,-49.0842,-35.0667,-43.7115,-48.7901
-2681.44,0.958246,0.198408,5,31,0,2696.67,50.796,24.9566,214.236,33.1491,157.642,64.1491,48.1332,18.2928,55.2215,25.2737,121.442,132.871,51.2018,32.6847,68.7987,0.137209,-1.31006,-1.89806,-1.22671,-1.9961,-1.0473,-2.27054,-1.28731,-1.52573,-1.6405,0.511136,0.401113,-0.60442,0.218217,-1.4678,-1.35977,-1.36736,1.27107,0.269804,0.149858,0.293256,0.135864,0.350883,0.103257,0.276013,0.217461,0.193882,1.66718,1.49349,0.546391,1.24386,0.230432,0.25672,-34.2218,-42.912,-45.1207,-49.284,-42.1565,-41.5724,-56.3176,-43.2016,-40.6658,-46.1669,-52.9959,-46.5704,-35.6685,-41.8841,-44.9696,-43.0345,-39.0127,-36.9474,-47.401,-44.0909,-38.3781,-46.7377,-36.3201,-51.3499,-42.0304,-43.6976,-36.8798,-40.201,-32.989,-42.8389,-39.8693,-42.3638,-48.1465,-59.4704,-37.1806,-40.1049,-35.6496,-42.6022,-47.3756,-54.0223,-59.048,-53.5829,-53.3793,-52.1323,-37.3404,-32.7679,-45.6756,-41.7546,-48.1699,-36.3031,-40.2549,-45.9392,-42.0711,-36.5995,-50.0772,-28.3873,-46.5905,-55.7887,-48.5943,-34.8989,-43.2231,-48.6377
-2678.77,0.975511,0.198408,5,31,0,2693.34,47.0886,34.157,172.617,40.6958,211.755,64.7446,58.8759,32.2171,48.4937,40.5152,113.003,120.654,26.5151,28.7321,74.5147,0.123854,-1.52371,-1.01068,-1.56845,-1.26271,-0.399354,-2.085,-1.41695,-0.168057,-1.82184,0.460364,0.00736061,-0.903538,-1.64281,-1.47871,-1.52256,-0.986569,0.542524,0.217902,0.363973,0.208367,0.282888,0.670753,0.124308,0.242452,0.845305,0.161728,1.58465,1.00739,0.405134,0.193435,0.227931,0.218153,-35.8739,-41.7916,-42.6954,-49.0507,-42.6628,-41.4257,-56.7038,-43.6593,-41.4574,-45.0976,-52.637,-46.5658,-37.0812,-44.2774,-44.9732,-42.6563,-38.9541,-36.4551,-47.5306,-43.1682,-37.7255,-47.3409,-36.6853,-50.5564,-40.3267,-42.2324,-37.7468,-40.781,-34.6011,-42.8892,-40.845,-42.7898,-49.0327,-57.4892,-38.0259,-39.6359,-35.9869,-41.4287,-47.3531,-53.1118,-56.6447,-54.1814,-53.289,-52.8988,-38.5205,-33.7262,-45.0139,-42.4342,-46.435,-36.6763,-39.6203,-46.4432,-42.7388,-37.0407,-49.7327,-29.3458,-47.3266,-56.9889,-48.9841,-35.7442,-43.9039,-49.0144
-2678.91,0.922139,0.198408,4,31,0,2696.99,61.3059,25.7234,206.066,41.3993,124.079,58.5657,56.3096,24.9258,50.9015,27.2118,160.55,161.006,39.3171,29.0045,64.2564,0.134031,-1.05687,-1.9409,-1.43594,-1.47217,-1.80745,-2.2518,-1.26067,-0.757091,-1.83604,0.641168,0.203975,-0.54402,-0.353724,-1.60417,-1.32752,-1.1681,1.44656,0.347541,0.143575,0.237892,0.229427,0.164072,0.10521,0.283464,0.469029,0.159448,1.8987,1.22627,0.58041,0.702069,0.201056,0.265134,-34.0759,-41.864,-43.8142,-48.9352,-41.1621,-40.4896,-56.1879,-43.4265,-40.451,-45.3522,-53.3147,-47.2414,-35.2378,-43.2757,-45.3419,-41.8883,-38.5471,-36.6686,-46.3222,-43.8984,-37.8252,-46.6326,-35.1157,-53.7853,-42.0389,-43.9678,-36.884,-40.1563,-32.2796,-42.9251,-40.7525,-41.8607,-48.8549,-58.6881,-37.0576,-39.544,-34.8804,-42.0009,-47.0147,-56.1698,-58.8381,-52.5886,-53.318,-51.2728,-37.5872,-32.1507,-44.6438,-41.8627,-48.3875,-36.9792,-41.6252,-45.124,-43.456,-36.1096,-50.498,-28.9078,-47.1231,-57.537,-50.7171,-33.974,-42.844,-49.7106
-2679.43,0.99227,0.198408,5,31,0,2701.12,89.9213,26.1307,169.124,35.2766,64.0193,55.2685,46.267,32.3565,56.1752,30.2669,125.63,151.353,26.3276,26.1961,80.9257,0.109635,-0.586303,-1.99757,-1.43033,-1.37451,-2.12871,-2.20237,-1.41443,-0.40849,-1.33776,0.628479,0.132293,-0.46328,-1.7009,-1.71102,-0.6542,-1.02413,0.980505,0.55638,0.135665,0.23923,0.252963,0.118991,0.11054,0.243065,0.664653,0.262434,1.87476,1.14144,0.629216,0.182519,0.180681,0.519858,-33.8306,-41.6226,-43.4777,-49.4039,-42.5649,-41.3593,-56.0187,-42.558,-41.5556,-44.82,-54.7107,-46.174,-34.5576,-40.5381,-46.1929,-42.7689,-38.4836,-37.8853,-46.8642,-44.3919,-37.7032,-46.0898,-36.1125,-49.8418,-41.5974,-44.3733,-37.6505,-41.0246,-32.9676,-43.1879,-40.3694,-41.8393,-47.9387,-58.9484,-38.179,-40.9645,-36.122,-42.9113,-47.9742,-54.5206,-61.9459,-52.9191,-52.9197,-49.4865,-37.379,-34.0793,-44.349,-41.8126,-47.2277,-38.1117,-42.2259,-45.3248,-41.9083,-37.7765,-50.7547,-28.7494,-46.0677,-54.7774,-49.6038,-34.7481,-43.2288,-48.4813
