# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92968092
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.143604
# Diagonal elements of inverse mass matrix:
# 0.155637, 0.0221197, 1.20936, 0.0373182, 0.339336, 0.0138926, 0.0317508, 0.0739909, 0.0127712, 0.0390782, 0.0898716, 0.692048, 0.144492, 0.0254636, 0.233702, 0.677177, 0.307891, 0.323845, 0.442748, 0.260261, 0.401163, 0.407433, 0.417582, 0.322089, 0.26434, 0.699417, 0.108376, 0.573948, 0.651336, 0.447881, 1.23459, 0.16259, 0.260185, 0.0577128, 0.043194, 0.203246, 0.247978, 0.0403183, 0.103834, 0.366317, 0.131772, 0.262565, 0.421849, 0.222998, 0.585083, 0.156804, 0.463856, 1.67216, 0.0594898, 0.0736861
-2631.09,0.882597,0.143604,5,31,0,2656.2,115.291,37.565,250.98,36.9511,159.973,71.7324,63.059,24.367,52.2659,40.2841,163.529,235.895,39.4369,41.1789,119.7,0.0615063,0.0327532,0.0894144,0.120716,0.146955,0.120995,0.36,0.224361,0.154435,0.0675225,0.0546834,0.0724562,0.0972439,0.0431884,0.0526764,-1.79897,0.793271,0.407441,-3.07593,-2.67118,-3.89362,-2.14338,-3.85521,-2.41931,0.468806,-5.95058,2.19402,1.6954,0.798495,0.584561,-4.21454,-1.38639,2.09764,-0.639642,2.59903,1.50297,0.0461466,0.0691706,0.0203714,0.117258,0.0211691,0.0889831,1.59809,0.00260432,8.9712,5.44881,2.22219,1.7942,0.0147791,0.249977,-35.4334,-40.6308,-44.2365,-49.5489,-40.944,-39.1306,-55.3967,-42.5342,-39.1602,-49.3913,-50.2057,-45.915,-33.8792,-41.7683,-46.1999,-42.6038,-37.5155,-34.4507,-46.5162,-42.195,-35.3692,-47.1362,-35.1752,-51.1237,-40.2767,-43.4894,-36.9995,-40.3455,-33.4633,-43.7103,-38.3772,-42.5423,-49.648,-58.1125,-36.9563,-37.9398,-35.6738,-40.0678,-46.1197,-51.8901,-56.3543,-51.8573,-53.0033,-49.5655,-40.3172,-32.2705,-44.903,-41.6697,-45.9457,-35.2635,-41.333,-46.7502,-43.3217,-36.334,-48.9814,-28.654,-47.3405,-56.3646,-49.9941,-34.3659,-42.3554,-48.2147
-2639.81,0.817814,0.143604,5,31,0,2668.05,108.518,37.8734,243.009,40.4228,175.907,82.1648,48.7398,34.0921,51.6885,39.7669,164.635,256.372,20.3147,25.2354,80.5788,0.102394,0.030325,0.0256245,0.296768,0.0978188,0.158393,0.158046,0.0363084,0.165197,0.0513153,0.00905585,0.0335566,0.0472408,0.0674738,0.100791,-1.91156,1.46676,3.98431,-3.15004,-2.73255,-4.19149,0.639725,-2.86953,-3.17685,0.144326,-5.97563,-0.0682854,0.417592,2.35304,-5.62904,-4.40045,-1.92711,2.00769,-1.51798,3.06274,53.7481,0.0428503,0.0650529,0.0151238,1.89596,0.0567254,0.041717,1.15526,0.00253989,0.933994,1.5183,10.5175,0.00359202,0.0122718,0.145568,-33.9234,-40.4228,-43.1819,-51.0281,-41.2362,-39.6668,-55.542,-42.129,-40.002,-49.1014,-52.1552,-46.0939,-34.6053,-41.7598,-45.7891,-41.6485,-37.919,-34.2504,-46.6722,-42.671,-36.0494,-46.0844,-35.4326,-50.1441,-42.5948,-43.5126,-38.1625,-39.5755,-33.422,-44.2064,-38.4651,-41.3333,-49.5224,-57.3542,-36.8163,-39.6153,-34.9702,-40.269,-45.4284,-50.9063,-58.9785,-52.5005,-53.8269,-48.6795,-36.8608,-32.1631,-43.4312,-41.6497,-47.5899,-37.3403,-41.0868,-46.3911,-43.1671,-36.2745,-46.7975,-26.8305,-44.9294,-55.8888,-49.4573,-34.6334,-42.7058,-49.0309
-2644.78,0.934676,0.143604,5,31,0,2674.14,107.404,30.1285,229.734,27.0088,150.803,85.5872,37.8617,29.6708,55.8697,41.4707,149.595,215.064,29.2158,41.4389,79.5269,0.0665815,0.0265805,0.032582,0.240015,0.0742549,0.18961,0.101358,0.0603948,0.391466,0.0851057,0.110342,0.0263578,0.0349782,0.0421919,0.0552925,-1.55061,1.18308,2.80924,-3.54597,-2.92569,-3.28482,-2.91751,-2.93604,-4.68199,0.297135,-3.2855,1.44142,1.70858,0.249671,-2.46717,-4.33058,-3.19336,2.06989,-1.50448,2.11446,16.5973,0.0288407,0.0536274,0.0374474,0.0540683,0.0530755,0.00926059,1.346,0.037422,4.22671,5.5211,1.2836,0.0848247,0.01316,0.0410337,-34.6114,-39.8904,-44.1301,-49.4294,-42.4607,-39.7159,-55.8689,-41.8885,-39.8277,-47.118,-49.3386,-46.088,-34.2469,-40.8604,-46.1788,-42.0133,-37.8563,-35.1111,-47.7373,-42.3642,-35.4758,-47.5111,-35.1689,-46.6673,-40.2355,-43.5596,-38.6138,-40.9249,-32.0259,-44.3477,-37.7255,-43.9501,-50.2163,-57.257,-37.3453,-38.6769,-35.9037,-40.9524,-46.8251,-51.5167,-57.4318,-54.4894,-53.0005,-52.9735,-39.0256,-32.0534,-46.6569,-42.2376,-46.074,-35.0562,-38.895,-48.9049,-41.7421,-36.6346,-48.6477,-28.7937,-46.9327,-58.2897,-48.1659,-35.2621,-44.4472,-48.6374
-2631.68,0.975473,0.143604,5,31,0,2669.36,107.81,35.5744,207.768,38.5016,226.282,72.657,57.8358,22.517,57.7391,23.2641,167.921,222.032,27.6035,26.6307,105.093,0.0978016,0.109786,0.150342,0.224159,0.0657195,0.108722,0.0956444,0.187427,0.245506,0.092485,0.0244866,0.088478,0.0986957,0.170196,0.0717531,-1.98133,0.996202,2.15682,-2.52839,-2.59677,-4.17006,1.43359,-3.33852,-3.30092,-0.760581,-4.03453,-0.579255,0.525385,2.37883,-3.43795,-3.71937,-1.53751,2.22253,-1.57397,3.15799,8.64364,0.0797877,0.0745137,0.0154513,4.19373,0.0354894,0.0368493,0.467395,0.017694,0.560315,1.69111,10.7923,0.0321306,0.0242492,0.214916,-34.3123,-41.9884,-43.4033,-50.6746,-40.7306,-38.9566,-54.937,-42.1222,-39.7904,-49.2457,-51.2393,-47.0041,-34.6591,-42.3663,-46.3812,-41.3883,-37.8016,-34.1717,-46.9434,-43.2906,-36.244,-45.4152,-35.2034,-53.4367,-41.8419,-43.1329,-37.3153,-39.5849,-32.6079,-43.2663,-39.242,-41.3343,-48.0926,-57.4789,-36.4938,-38.564,-34.763,-40.9862,-45.9661,-51.7827,-60.1271,-52.6317,-53.0753,-49.9695,-36.579,-32.1782,-43.9966,-41.4875,-47.1542,-35.7052,-41.3797,-45.595,-43.6943,-35.1033,-48.7355,-27.9213,-45.8614,-55.4687,-51.2381,-33.8425,-42.9071,-49.7438
-2628.93,0.950497,0.143604,5,31,0,2655.59,67.328,37.0558,211.757,43.4792,109.167,77.9212,56.224,24.0941,63.2929,39.5993,129.612,243.822,35.64,40.142,42.5187,0.186543,0.22589,0.204783,0.12354,0.190194,0.159122,0.204758,0.0729944,0.350524,0.0426443,0.013163,0.0216782,0.0264551,0.333885,0.0606559,-1.99106,0.795461,-2.39227,-1.95123,-2.05719,-3.4912,-2.56884,-3.12342,-1.75133,-0.683039,-2.60026,0.762368,-0.802002,0.405169,-2.03213,-1.76403,-1.66447,2.40244,-1.48136,1.13787,0.0914222,0.1421,0.127812,0.0304643,0.0766246,0.0440064,0.173542,0.50508,0.0742539,2.14335,0.44843,1.49956,0.131056,0.171352,0.18929,-33.4561,-40.996,-43.3617,-49.3653,-42.8469,-39.6214,-56.3763,-42.4746,-38.4388,-50.3412,-50.4297,-44.7072,-33.8631,-40.2755,-46.2903,-42.0378,-38.2213,-34.7716,-45.4951,-42.1376,-35.8964,-46.3778,-36.522,-48.4789,-42.9668,-43.5157,-38.5592,-40.2619,-31.8854,-43.5601,-37.8548,-41.8957,-50.6531,-58.0376,-37.0296,-40.2255,-35.2282,-40.6346,-45.9081,-51.9612,-61.9185,-53.3108,-51.2278,-52.6276,-37.5918,-32.3454,-44.7783,-40.9662,-46.3863,-35.8438,-39.3176,-48.4712,-42.0388,-36.6044,-47.8709,-27.7916,-45.4265,-56.7415,-48.6096,-34.5801,-43.5275,-48.0636
-2629.31,0.955476,0.143604,5,31,0,2654.68,74.801,43.3796,240.962,34.1032,142.518,74.4741,56.0629,39.1288,67.3711,38.4212,197.024,199.762,38.2344,28.2488,108.507,0.0761466,0.115632,0.139868,0.183301,0.14262,0.0780939,0.263437,0.0918139,0.457076,0.0335523,0.0802077,0.0878178,0.0361015,0.058029,0.165741,-1.98658,1.18721,-1.0827,-1.17153,-1.10158,-3.67115,-0.706886,-2.67539,-1.27117,0.940175,-1.38513,1.07255,1.85808,-0.161829,-1.19816,-2.15583,0.603992,3.65573,-0.265644,1.54713,0.338678,0.309894,0.332344,0.0254471,0.493178,0.06888,0.280502,2.56043,0.250291,2.92282,6.41143,0.850587,0.30175,0.115807,1.82941,-33.4096,-42.9545,-44.2456,-52.4557,-40.9943,-39.7708,-55.0976,-41.6476,-40.872,-49.0396,-53.0243,-45.65,-34.4689,-42.6464,-45.2234,-41.7634,-37.8554,-34.0521,-46.306,-41.4249,-35.7877,-44.9888,-34.7485,-54.5165,-41.8949,-42.274,-36.4976,-39.6275,-32.6011,-42.9135,-38.1477,-41.1555,-49.1114,-56.9523,-36.2332,-39.4175,-34.9968,-40.33,-45.4966,-53.7887,-61.3766,-52.2759,-52.5506,-52.7768,-37.4083,-32.5287,-46.726,-40.6737,-47.4259,-35.2758,-42.451,-47.3051,-42.8815,-35.134,-48.0506,-28.5641,-45.6806,-55.6734,-50.0643,-33.9328,-42.2788,-48.0823
