# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 91319939
# output
#   file = output_neus_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2686.92,0.714302,0.498438,3,7,0,2699.5,65.2276,36.4166,205.601,38.1017,115.543,84.1079,64.4096,22.339,67.3106,26.8147,93.291,92.4436,24.5774,38.7477,53.4622,0.326488,0.218055,-36.7455,-42.3463,-42.491,-50.2918,-42.0048,-40.301,-57.8555,-44.558,-41.853,-46.5388,-52.898,-44.727,-36.3172,-44.3488,-45.8461,-42.4565,-39.1033,-36.0952,-47.6958,-45.6971,-36.5738,-47.5055,-37.5749,-50.8458,-42.8424,-46.4554,-37.0502,-41.4422,-34.5666,-43.247,-38.5235,-41.8104,-49.2441,-59.5144,-36.4564,-41.2038,-35.7809,-41.7216,-47.7286,-57.8167,-65.9399,-53.8015,-53.0443,-50.8095,-39.5551,-32.9307,-43.7513,-42.8172,-48.1679,-38.6881,-42.4437,-45.5396,-41.0352,-37.2247,-49.6623,-28.2174,-45.923,-57.7781,-48.3316,-35.6051,-43.366,-47.1214
-2684.31,0.986649,0.498438,3,7,0,2691.66,57.2433,31.6283,199.63,40.9614,121.478,79.1739,51.6517,19.5661,68.4545,19.4704,85.57,108.792,37.491,26.8826,90.2538,0.299983,0.178649,-35.353,-42.7282,-42.4826,-50.437,-42.0025,-40.2739,-56.2798,-43.4334,-43.0165,-47.7158,-53.1876,-46.2386,-36.2148,-42.8961,-45.9007,-42.968,-38.6537,-36.3964,-47.7842,-45.7199,-37.9703,-46.6999,-37.9097,-52.6179,-42.434,-44.7729,-37.3808,-41.7162,-33.5753,-43.5315,-39.4824,-41.8382,-49.52,-59.4353,-37.1409,-40.4674,-35.3622,-42.1307,-48.3095,-55.2163,-64.5252,-53.1151,-52.5381,-50.9277,-38.8433,-32.8095,-43.0836,-42.2611,-47.6637,-40.3847,-41.8998,-44.5543,-41.7834,-37.6434,-50.4437,-28.2195,-45.6956,-57.3449,-49.5763,-34.9484,-43.5541,-47.6651
-2686.04,0.871453,0.498438,3,7,0,2692,58.9849,34.2342,184.658,38.8457,108.631,75.5868,52.7997,16.7562,58.7726,19.878,85.346,88.1551,19.5909,35.4337,95.8904,0.30607,0.228223,-35.8239,-42.3742,-42.1605,-50.8084,-41.6358,-40.467,-56.9665,-44.2018,-43.1488,-46.7542,-52.1043,-45.2406,-35.8038,-42.7244,-46.6543,-42.7411,-39.2391,-36.2335,-48.13,-45.8329,-37.3054,-47.5623,-37.7303,-51.1074,-42.9547,-46.3843,-37.4391,-41.973,-33.741,-43.6101,-38.3849,-41.9383,-48.6218,-60.2584,-36.7994,-40.652,-35.8944,-42.1197,-47.9164,-57.3336,-64.2011,-54.0319,-54.1462,-50.1411,-38.9517,-33.1813,-44.1344,-42.6401,-47.5352,-39.0217,-43.3344,-45.1435,-41.0319,-37.0637,-50.5272,-27.3758,-44.9591,-57.38,-48.6826,-35.0284,-43.9494,-46.7867
-2682.08,0.995848,0.498438,3,7,0,2688.67,56.7164,29.0856,187.594,36.5865,108.886,73.4902,55.8885,17.7268,63.8672,17.528,87.6684,97.8047,27.805,29.8505,65.2572,0.26544,0.203056,-35.3291,-42.5228,-43.2527,-49.9204,-41.864,-39.6336,-56.5086,-43.7376,-42.0856,-47.4583,-52.3624,-46.0035,-35.6384,-42.7209,-46.2846,-42.6435,-38.2281,-35.9276,-47.7344,-45.8399,-37.5122,-46.8826,-37.3387,-52.5912,-42.5936,-45.0234,-37.3436,-41.713,-32.661,-43.2895,-39.624,-42.1755,-49.5794,-59.7783,-36.6928,-40.4751,-34.9283,-42.1279,-48.1079,-56.7145,-64.6149,-53.4576,-53.1415,-51.1073,-38.9847,-32.4158,-43.7287,-41.9458,-48.0783,-39.2803,-41.953,-44.7755,-41.4769,-36.8054,-50.4687,-28.2644,-45.753,-58.0157,-49.8614,-34.8178,-43.633,-48.145
-2685.22,0.595171,0.498438,3,7,0,2692.46,55.6973,34.9131,180.394,41.8874,111.129,81.7008,45.4004,22.2433,64.7714,20.837,82.7468,92.0783,26.8085,32.5578,87.8674,0.323834,0.199655,-35.7659,-42.0283,-41.7912,-51.2286,-42.0621,-41.1402,-56.9267,-43.8047,-43.5351,-46.9633,-53.448,-45.6378,-36.3886,-42.579,-45.9971,-42.7864,-39.4121,-36.2889,-48.0421,-45.894,-37.5498,-47.1172,-38.1574,-50.9946,-42.9485,-45.9701,-37.3921,-41.9439,-33.6835,-43.5901,-38.7171,-41.8435,-48.6757,-59.4977,-36.9455,-41.1662,-36.0625,-42.3111,-48.0974,-56.1465,-64.1395,-54.084,-53.5954,-50.6754,-38.1711,-33.2885,-43.443,-42.725,-47.6199,-39.717,-42.3235,-45.1401,-40.7732,-37.432,-49.9141,-27.7283,-45.2565,-56.7496,-48.1024,-35.3809,-43.8094,-47.114
-2691.03,0.845271,0.498438,3,7,0,2697.03,75.0988,34.22,200.075,45.7091,153.9,73.9307,46.902,21.7566,65.8401,18.5654,82.8105,108.786,27.4811,30.0236,67.8387,0.288004,0.18726,-36.2013,-42.0523,-42.7331,-51.3762,-41.6209,-40.0299,-56.4349,-43.2237,-42.286,-48.0228,-53.185,-46.0399,-35.5461,-42.8319,-46.4393,-43.4834,-38.0792,-35.9875,-47.035,-45.935,-38.3846,-46.4422,-38.2281,-52.9775,-44.2091,-45.6883,-37.0387,-41.7087,-33.9401,-43.0653,-39.3006,-41.3982,-49.978,-59.7308,-36.6548,-42.2871,-35.312,-41.9036,-47.5968,-57.1011,-64.7764,-52.6942,-52.8519,-50.1294,-38.7818,-33.0416,-43.6513,-42.1247,-48.6041,-40.6438,-43.3124,-44.1131,-42.4615,-37.3575,-50.3577,-27.9994,-45.1137,-58.4993,-50.3096,-34.4895,-42.9162,-47.5781
-2684.61,0.990348,0.498438,3,7,0,2696.3,62.8098,30.8839,185.536,44.908,131.296,74.262,47.116,20.0866,61.8868,20.683,84.569,92.6488,27.8882,32.0554,87.5195,0.311226,0.16921,-36.1369,-41.8718,-42.4932,-50.7483,-41.958,-40.4006,-57.0832,-43.6496,-43.0072,-46.8155,-52.9542,-46.1011,-36.086,-41.8974,-46.0703,-42.7918,-38.9512,-36.4522,-47.9087,-45.655,-38.0426,-47.2609,-38.2854,-49.8106,-43.4255,-45.3693,-37.3032,-41.8642,-34.2353,-43.8263,-39.3374,-42.1033,-49.6542,-59.5026,-37.1109,-41.4467,-35.7404,-42.4663,-47.9488,-55.6706,-63.3105,-52.8572,-52.9689,-49.7516,-38.8108,-33.0165,-43.5229,-42.862,-47.8671,-40.286,-41.827,-45.1672,-42.0459,-37.3624,-49.8348,-27.6803,-45.4457,-57.7791,-48.8563,-35.2977,-43.4404,-47.4457
-2688.36,0.837571,0.498438,3,7,0,2694.51,49.1134,32.3803,192.558,33.0972,98.3389,75.9923,54.0515,18.398,62.3332,16.9636,95.9449,96.4447,35.3269,30.6498,59.4382,0.290657,0.252778,-35.2432,-43.5687,-42.851,-50.9275,-42.0257,-39.5278,-56.2343,-43.8607,-42.1081,-46.4134,-52.6429,-45.7235,-35.7428,-43.8223,-46.4676,-42.5972,-38.4939,-36.1235,-47.7665,-46.3135,-37.1653,-46.5413,-36.9281,-54.1904,-42.7558,-45.6797,-37.9948,-41.5154,-32.3419,-43.4618,-38.8354,-41.907,-49.412,-59.775,-36.723,-40.4751,-35.4915,-42.0283,-48.6449,-58.2403,-65.1236,-53.8461,-53.4799,-50.8743,-38.634,-32.7294,-43.6318,-41.5749,-47.6537,-38.6869,-43.3251,-44.814,-40.8915,-37.0346,-51.1338,-28.365,-45.8454,-57.8994,-49.34,-34.5859,-44.2549,-47.8644
-2688.54,0.895602,0.498438,3,7,0,2699.55,47.0843,33.8283,201.849,32.598,105.052,78.1933,59.8932,21.4364,59.1082,22.7031,84.9815,101.556,42.2213,33.5957,75.994,0.25722,0.213458,-36.1545,-42.3477,-43.6034,-51.0805,-41.4986,-39.382,-56.2397,-43.8597,-42.0073,-47.1994,-52.574,-45.5268,-36.3964,-45.0457,-45.5092,-43.3483,-38.0886,-36.8113,-46.7725,-45.6053,-37.9145,-47.4956,-37.716,-53.797,-42.1937,-44.8273,-37.1524,-41.8672,-33.6198,-42.9908,-39.1581,-42.0886,-48.5368,-59.7127,-37.3183,-40.8,-35.384,-42.0968,-48.9346,-56.2372,-63.4709,-53.5208,-53.5558,-50.5182,-39.9183,-33.3173,-44.5582,-41.3773,-46.8748,-40.0983,-42.334,-44.4699,-41.3915,-37.8741,-50.6782,-29.1077,-46.8842,-56.3345,-48.7613,-35.8152,-43.8086,-47.3024
-2688.72,0.948559,0.498438,3,7,0,2697.09,52.5981,27.3663,172.466,42.3367,87.5645,71.2137,49.7132,19.4203,63.2515,17.0268,84.8911,86.5848,19.6447,33.3431,64.9922,0.334388,0.208877,-35.3733,-42.8726,-42.7922,-50.627,-43.032,-40.5819,-57.7008,-44.4048,-42.9942,-46.6728,-52.7865,-46.0113,-35.6629,-41.0162,-46.7925,-42.5296,-39.5816,-36.1657,-48.9225,-46.0877,-37.1043,-47.4156,-37.5138,-50.0942,-43.0354,-45.8704,-38.0125,-41.9954,-32.6543,-44.0724,-39.2162,-42.7272,-49.735,-60.0848,-36.893,-40.8561,-35.9048,-42.5135,-47.9937,-56.5423,-63.8873,-53.5718,-53.4207,-50.3498,-37.8056,-32.5104,-43.5833,-42.9503,-47.6835,-38.5331,-42.6553,-45.5643,-40.7151,-36.6035,-50.4589,-27.3031,-45.0392,-58.4758,-49.0819,-35.2005,-43.9132,-47.9523
-2685.49,1,0.498438,3,7,0,2692.54,53.2945,29.5229,174.849,37.6897,90.3807,71.769,48.0451,20.0514,63.5995,18.8762,84.2039,89.3803,20.7935,32.2813,65.0577,0.335973,0.210983,-35.4773,-42.7568,-42.6408,-50.4161,-42.7078,-40.5073,-57.5928,-44.3597,-42.7651,-46.5643,-52.8348,-45.8741,-35.7888,-41.6047,-46.7731,-42.5051,-39.4798,-36.2284,-48.5855,-46.116,-36.9714,-47.3187,-37.4192,-50.4406,-42.648,-46.0118,-38.0459,-42.0931,-32.6704,-43.9281,-39.0898,-42.4163,-49.5135,-59.8683,-36.9246,-40.8262,-36.078,-42.3102,-48.1329,-56.3821,-63.7406,-53.5362,-53.3835,-50.2762,-38.0305,-32.6996,-43.5511,-42.8724,-47.1625,-38.378,-42.7344,-45.3894,-40.6481,-36.9038,-50.609,-27.548,-45.2244,-57.8312,-49.0104,-35.221,-43.8925,-47.7165
-2689.25,0.931973,0.498438,3,7,0,2695.47,44.8321,31.5708,182.858,35.9008,98.7876,75.2137,52.4235,18.9928,58.6084,26.9873,92.8186,90.8491,33.5221,24.3947,38.967,0.254636,0.206974,-36.1748,-41.961,-43.2525,-50.2181,-41.9157,-39.8228,-58.0866,-45.387,-41.4191,-46.2937,-53.9647,-45.6272,-37.3355,-46.1074,-45.4661,-41.923,-38.9445,-36.2812,-47.3295,-45.5881,-37.4524,-47.9079,-36.9018,-52.9775,-43.1195,-45.0783,-37.378,-41.3219,-32.7688,-43.3835,-39.6323,-41.0913,-49.4632,-59.1592,-37.0649,-40.6311,-34.9836,-42.0397,-48.1638,-57.6043,-64.175,-53.4682,-53.5058,-50.2885,-39.0039,-32.8338,-43.8726,-42.6651,-48.0761,-39.6486,-41.722,-44.5764,-41.2051,-37.0517,-49.8064,-28.2939,-45.6856,-57.0639,-48.4521,-36.3242,-43.3019,-48.2151
-2688.68,0.897998,0.498438,3,7,0,2696.32,67.7886,29.8657,166.941,40.2617,117.938,75.9033,52.8344,19.1142,57.4243,16.9989,70.816,86.9933,24.2351,34.7801,91.975,0.294324,0.179896,-35.7882,-41.8279,-42.5532,-50.8802,-42.2177,-41.0477,-56.9193,-43.5287,-43.4913,-47.2785,-52.582,-45.9539,-35.8902,-40.6109,-46.7097,-43.5414,-39.0839,-36.5769,-48.0466,-45.4343,-38.0697,-47.3233,-38.7178,-48.8337,-42.8803,-45.0647,-37.2331,-42.3419,-34.1231,-43.4164,-38.8959,-42.6503,-48.8043,-60.0895,-37.2348,-41.7622,-35.8973,-42.8692,-48.298,-55.2104,-63.3215,-54.2096,-53.769,-50.4831,-38.9758,-33.4818,-44.232,-42.3242,-47.042,-40.1116,-41.9654,-45.2111,-41.4579,-37.63,-50.286,-28.0158,-45.3504,-56.7717,-49.0124,-35.4342,-44.1334,-47.6183
-2688.19,0.592576,0.498438,3,7,0,2701.2,49.6253,29.0839,210.222,33.9872,107.404,68.7312,54.6482,18.2155,62.8489,22.7742,90.3756,91.3439,28.8962,24.9441,47.9543,0.303434,0.204156,-36.0591,-43.8693,-43.6159,-49.3735,-42.3168,-39.248,-57.9544,-45.1825,-41.492,-46.3979,-53.0884,-45.9289,-36.3849,-44.7141,-46.1546,-41.9948,-39.006,-36.4197,-48.25,-46.0277,-37.1701,-47.8014,-36.8718,-51.3555,-42.5052,-45.4826,-37.8328,-41.4549,-33.4029,-43.79,-39.5868,-41.5536,-50.2672,-59.8567,-36.9756,-40.2593,-35.4645,-42.1149,-48.3527,-57.0113,-63.8629,-52.4768,-52.7507,-49.285,-39.0612,-32.1358,-43.5924,-43.1564,-47.8284,-38.76,-41.8126,-44.9914,-41.7879,-37.1665,-50.436,-27.8504,-45.6278,-58.6938,-49.1995,-35.3793,-43.1608,-47.7896
-2687.04,0.840065,0.498438,3,7,0,2701.12,58.2538,27.5037,180.596,41.5253,103.988,60.3171,47.0566,19.4878,58.8605,18.7876,70.1247,82.8674,22.5547,29.144,95.1916,0.259484,0.188196,-36.367,-42.4378,-43.6887,-50.5494,-41.8578,-39.5723,-57.106,-44.2883,-43.1549,-47.4288,-52.4123,-46.3461,-35.8351,-42.7895,-46.6244,-43.0686,-38.6021,-36.0425,-47.9527,-46.389,-37.8956,-48.1306,-37.817,-50.2371,-42.9796,-45.6744,-37.6149,-41.5674,-33.1402,-43.5806,-40.1248,-42.2301,-49.0623,-60.3087,-36.7137,-41.0993,-35.3296,-42.5773,-47.7528,-56.0616,-62.6704,-52.5341,-53.6491,-49.4493,-37.6163,-32.2613,-44.3159,-42.8919,-48.7556,-39.1562,-41.6255,-45.0526,-42.1067,-36.7864,-49.7722,-27.322,-45.3601,-58.2009,-49.6492,-35.7954,-43.2239,-47.5271
-2685.66,0.970042,0.498438,3,7,0,2694.96,49.9767,26.517,172.173,33.4803,125.427,66.9131,44.8153,18.9826,53.9525,22.8597,68.0043,88.6169,20.8379,27.1807,57.7327,0.249576,0.195007,-36.544,-41.6784,-43.621,-50.226,-42.0294,-39.8022,-57.8392,-44.7668,-41.5112,-47.3691,-52.33,-46.1434,-36.529,-43.5606,-46.3846,-42.8128,-38.6893,-36.5515,-47.4973,-45.2393,-38.3591,-48.1519,-37.5901,-51.3632,-42.2746,-44.7304,-37.4258,-42.1048,-32.1475,-43.126,-39.4066,-41.917,-49.5372,-60.2277,-37.2826,-41.0264,-35.2869,-42.5198,-48.0873,-55.6952,-60.8477,-53.5147,-53.9337,-50.0839,-38.9372,-32.6668,-44.9677,-42.7755,-46.6147,-39.3229,-42.0133,-44.3669,-41.4803,-37.1344,-50.7103,-28.3448,-45.164,-57.217,-49.2588,-36.0841,-43.3891,-47.9359
-2683.7,0.864091,0.498438,3,7,0,2693.61,52.7914,28.3316,178.609,44.5402,100.077,74.3736,55.7359,20.4423,61.9939,17.8372,89.7176,92.1433,31.2323,32.1925,73.7129,0.302732,0.181269,-35.463,-42.3645,-42.9009,-50.7857,-42.4423,-40.3073,-56.9262,-43.6762,-42.9984,-46.6182,-53.0675,-46.174,-35.9209,-41.5324,-45.8746,-42.6481,-38.9314,-36.3492,-48.1105,-45.8602,-37.6389,-47.1087,-37.8462,-50.5196,-43.1454,-45.0054,-37.4469,-41.7082,-33.5653,-43.92,-39.6967,-42.611,-49.6858,-59.4445,-37.058,-40.9916,-35.3426,-42.5251,-48.1528,-55.8779,-63.866,-53.1257,-52.947,-50.1584,-38.5831,-32.7146,-43.3652,-42.3363,-47.9447,-39.9894,-41.6846,-45.1299,-41.4437,-36.9452,-49.8324,-27.9238,-45.7347,-57.811,-48.8797,-35.3238,-43.7065,-48.0399
