# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92967988
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.16764
# Diagonal elements of inverse mass matrix:
# 0.172245, 0.0179625, 0.221708, 0.0281336, 0.342578, 0.012136, 0.0256401, 0.074206, 0.00986172, 0.0290365, 0.0603295, 0.590023, 0.213786, 0.02145, 0.256188, 0.509003, 0.403634, 0.173778, 0.472935, 0.244391, 0.449054, 0.334274, 0.31973, 0.359087, 0.233041, 0.311721, 0.0925771, 0.743272, 0.859555, 0.379825, 1.63948, 0.0807409, 0.381698, 0.0445879, 0.0236852, 0.0905848, 0.295582, 0.0363423, 0.0803486, 0.430148, 0.120724, 0.186592, 0.278219, 0.238084, 0.488015, 0.234352, 0.408198, 2.04383, 0.0389131, 0.0502826
-2630.3,0.849589,0.16764,5,31,0,2649.34,111.762,38.3844,224.117,45.0011,162.151,73.1176,72.5855,29.535,59.0196,30.5273,148.202,267.506,45.2611,33.0095,60.1421,0.0291844,0.222039,0.194391,0.0998711,0.0794746,0.125966,0.215956,0.131223,0.190463,0.150593,0.0723616,0.05263,0.166195,0.298323,0.332124,-1.87987,0.655488,-0.381712,-3.53939,-3.67806,-3.62397,-3.01974,-5.55009,-2.67281,-1.79743,-4.13597,1.02614,0.215816,1.50183,-1.98079,-4.71585,-2.81709,2.02084,-2.3696,1.80982,0.682692,0.029031,0.0252719,0.0266765,0.0488138,0.0038871,0.0690577,0.165724,0.0159872,2.79029,1.24087,4.48992,0.13796,0.00895222,0.0597794,-33.4554,-41.4197,-42.4717,-49.9788,-41.5975,-39.143,-55.3898,-41.8763,-40.1562,-48.1384,-50.2096,-45.1949,-33.9398,-45.3252,-46.497,-42.5612,-38.2665,-35.1818,-45.0271,-42.9927,-36.9638,-46.0145,-35.4232,-50.9092,-41.0266,-44.6464,-36.9635,-39.9494,-32.8329,-42.4461,-37.6704,-40.7494,-48.7559,-58.6307,-37.4336,-40.4479,-34.5913,-40.6806,-46.878,-53.3904,-59.7548,-53.9315,-53.2298,-50.604,-38.9559,-31.7902,-44.1933,-40.3535,-46.0143,-36.539,-40.5227,-44.9759,-42.4745,-36.9337,-48.7017,-29.5988,-46.2462,-54.6474,-48.4624,-34.4185,-43.2455,-48.4805
-2634.32,0.991141,0.16764,5,31,0,2657.51,62.2889,38.9067,224.733,35.1729,154.706,76.243,42.7454,18.8324,57.4578,52.0484,165.85,222.011,21.4781,33.9678,101.362,0.228345,0.0748309,0.0296384,0.157163,0.146409,0.0648612,0.128309,0.126882,0.229711,0.0305579,0.0734193,0.0387734,0.0592501,0.0247166,0.0214061,-1.91874,1.34703,-2.35016,-3.18504,-2.86342,-3.22542,-0.104639,-3.68346,-3.23696,-3.41367,-3.59146,1.19141,2.04261,-0.00627382,-5.33344,-4.09598,-1.32991,2.39781,-2.08929,2.31571,0.0953541,0.0413765,0.0570732,0.0397391,0.90065,0.0251359,0.039283,0.0329201,0.0275581,3.29171,7.71071,0.993746,0.00482745,0.0166394,0.264501,-34.864,-39.4994,-43.2917,-49.9163,-41.4239,-39.6914,-54.5782,-42.2066,-38.9907,-47.5194,-52.0775,-45.7495,-34.0743,-42.9378,-45.3112,-42.5208,-37.2836,-35.1313,-46.3764,-41.9284,-36.077,-46.5249,-35.0832,-49.3722,-41.1486,-44.9472,-37.7903,-40.3757,-32.387,-43.078,-38.2165,-41.7007,-48.1353,-57.7012,-37.6938,-38.8061,-35.401,-40.4978,-46.3663,-53.2317,-60.777,-52.2651,-53.389,-50.5143,-38.4668,-32.1841,-44.9813,-41.0997,-46.3918,-35.5643,-39.8138,-47.6408,-43.381,-37.307,-48.1549,-28.4796,-47.2577,-55.9452,-49.488,-34.8758,-43.3305,-49.013
-2630.58,0.97449,0.16764,5,31,0,2655.57,151.783,36.4659,238.898,40.2251,138.331,93.3344,65.2154,39.4226,60.567,34.6999,178.155,274.807,56.6283,42.5155,83.5629,0.0155966,0.167884,0.153582,0.0401558,0.0347897,0.119699,0.325991,0.0599204,0.219436,0.101617,0.013905,0.0531338,0.0480789,0.379282,0.104029,-1.74287,1.48159,1.08205,-2.40048,-2.66939,-5.47484,-3.43745,-3.91393,-0.765406,-0.120504,-3.88325,0.285423,3.21896,2.00997,2.51168,-2.81193,-3.48614,2.08198,-0.891407,2.80482,2.95073,0.0906745,0.0692943,0.0041909,0.0321464,0.0199619,0.465145,0.886473,0.0205839,1.33032,25.0021,7.46312,12.3257,0.0600887,0.0306188,-33.0292,-41.0644,-42.9256,-49.5712,-42.5039,-40.0044,-55.8964,-41.505,-40.4391,-48.9967,-48.9881,-45.4452,-34.0902,-41.8449,-45.6309,-42.3128,-38.2791,-34.43,-46.3881,-41.4373,-35.6812,-46.0896,-35.8162,-50.9659,-41.5163,-42.3583,-36.788,-39.9691,-33.0201,-42.7386,-37.1641,-42.6061,-48.9635,-57.3541,-36.4735,-40.1243,-34.7585,-40.0427,-46.4753,-49.2786,-58.3426,-54.2095,-52.8666,-52.3711,-38.5205,-32.6856,-45.551,-41.1294,-44.8869,-38.1039,-41.4898,-45.8961,-41.6762,-35.99,-48.8547,-29.1514,-45.1466,-55.3632,-49.3256,-35.1288,-42.6437,-48.2143
-2620.45,0.972903,0.16764,5,31,0,2651.6,70.4534,39.4683,265.474,37.4365,219.029,79.5503,52.3679,34.6067,54.9158,44.8403,172.64,270.345,39.3466,33.285,96.6082,0.171143,0.162565,0.151001,0.234371,0.14522,0.0509364,0.200943,0.103673,0.106775,0.0727879,0.0398219,0.0404575,0.0484181,0.161425,0.0812949,-1.92778,0.615065,-1.81189,-1.91684,-2.01926,-3.04109,0.263485,-3.93954,-3.30399,0.986742,-4.91001,0.630026,2.71103,1.88548,-2.15686,-4.54722,-1.00481,2.28222,-2.11447,2.30265,0.163345,0.147071,0.132753,0.0477826,1.30146,0.0194572,0.0367361,2.68248,0.00737239,1.87766,15.0447,6.58955,0.115687,0.0105966,0.366115,-35.2252,-40.8576,-42.9871,-49.1385,-42.1425,-38.8012,-55.5255,-41.7201,-38.8892,-48.9574,-50.0099,-45.6562,-34.0934,-42.0228,-45.5624,-41.6523,-37.4059,-34.5877,-46.227,-41.6398,-36.4003,-46.3714,-35.318,-50.4917,-40.5484,-42.0933,-37.7505,-39.4252,-33.5909,-43.3434,-38.3576,-41.9138,-50.2909,-57.7636,-37.2209,-38.4241,-34.9369,-39.9425,-45.9076,-51.829,-58.1948,-52.3719,-52.7782,-50.3746,-38.0704,-32.1469,-44.8927,-42.0734,-45.7347,-36.3768,-38.9796,-46.8754,-43.6843,-36.7437,-48.1952,-28.2894,-45.8555,-56.4255,-49.7662,-34.8091,-43.1672,-48.7382
-2625.54,0.977602,0.16764,4,15,0,2649.13,90.606,41.9049,233.046,37.1901,117.622,80.3421,54.2831,32.4221,54.3639,36.2497,179.842,188.103,25.312,30.2837,52.0741,0.0731704,0.142727,0.224383,0.0414248,0.0941368,0.230302,0.186768,0.108329,0.308212,0.0997221,0.0736533,0.0639289,0.238701,0.169065,0.160069,-1.90037,0.636105,-0.700139,-2.03861,-1.8606,-5.33208,-4.05986,-2.96182,-2.57643,2.93874,-3.86546,2.01005,2.85794,-0.642732,-2.44193,-4.43635,-5.04665,2.07282,-1.07084,2.37094,0.496516,0.130209,0.155579,0.00483398,0.0172514,0.0517249,0.0760447,18.8921,0.0209532,7.46367,17.4257,0.525854,0.0869929,0.0118391,0.00643083,-33.7413,-42.2999,-43.0642,-49.753,-41.4336,-38.7094,-55.7511,-42.3193,-40.707,-47.3684,-49.8383,-45.4166,-34.4882,-42.6135,-46.1994,-41.6961,-38.1413,-34.455,-47.0686,-42.6459,-35.3785,-45.8362,-34.865,-49.9438,-41.9659,-43.8231,-37.5732,-40.1769,-33.2497,-43.1781,-37.7331,-41.1979,-49.6798,-57.6293,-36.8346,-40.0124,-35.0032,-39.9467,-46.2334,-52.6637,-57.7075,-53.6821,-53.6119,-50.5293,-37.8427,-32.5075,-44.3974,-41.0224,-44.9292,-37.0995,-41.3009,-46.0758,-42.0308,-36.4269,-48.1982,-28.847,-45.8649,-55.7575,-48.6866,-34.365,-42.797,-48.1171
-2629.14,0.941913,0.16764,5,31,0,2654.16,74.1489,28.7604,262.406,28.4697,165.381,72.4559,57.8588,19.1015,56.6631,39.4914,141.367,261.279,61.2061,30.5829,127.058,0.120037,0.144617,0.237741,0.387461,0.145802,0.0649132,0.248467,0.093256,0.28098,0.0465064,0.0651655,0.0300966,0.0235204,0.0990284,0.121153,-1.86485,1.64203,-1.13699,-3.25007,-0.503629,-1.96502,0.80561,-3.69868,-1.75633,-2.59024,-2.96392,0.292778,0.21839,2.83715,1.05258,-4.03009,0.0504862,2.3328,-1.42556,1.98039,0.320782,0.0387714,0.604333,0.140154,2.23806,0.0247562,0.172677,0.0750022,0.0516161,1.34014,1.24407,17.0671,2.86503,0.0177728,1.05178,-34.2946,-42.7152,-42.6681,-49.4416,-41.4584,-38.6747,-55.9636,-41.5728,-39.6974,-47.8916,-50.5194,-45.991,-33.9741,-39.8209,-46.4396,-41.6016,-38.314,-36.1614,-46.0542,-42.6579,-36.8329,-47.0392,-35.426,-48.2254,-39.9785,-42.864,-38.554,-40.2664,-31.7649,-43.4725,-38.5009,-42.4809,-49.5847,-59.8085,-37.9135,-38.1027,-35.7973,-41.4297,-47.0998,-50.9085,-58.3604,-52.174,-52.3235,-50.9805,-38.3336,-31.9435,-45.7412,-41.7368,-46.4111,-35.8903,-39.4468,-47.4615,-42.6559,-37.421,-48.6303,-27.5089,-45.6257,-53.6854,-49.5104,-34.5678,-44.4317,-48.3755
