# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94245909
# output
#   file = output_cal_pl_Ka_EPs_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2620.11,0.998342,0.115149,5,63,0,2635.7,103.994,42.4484,243.22,33.7667,144.518,77.8425,55.898,18.8751,52.9736,35.5974,166.431,217.034,52.6393,26.8011,94.8926,0.0635295,-1.00378,-2.26077,-2.48492,-5.59739,-2.45221,-4.60425,-3.49437,-4.11171,-5.8161,0.0814941,2.70154,1.5299,0.0135077,-4.49862,-3.01116,2.10046,-2.28211,2.40727,0.366493,0.10427,0.0833322,0.00370751,0.086103,0.0100092,0.030368,0.0163798,0.00297921,1.08491,14.9026,4.61772,1.0136,0.0111243,0.0492343,-33.1313,-41.2344,-41.9126,-48.8739,-41.0493,-40.3464,-55.5936,-41.9601,-40.935,-48.0961,-51.6556,-45.8229,-34.7576,-42.7132,-46.2479,-41.7508,-38.6131,-34.1793,-46.6959,-41.7143,-35.4543,-46.1196,-35.365,-49.8085,-41.5694,-42.3079,-37.1033,-39.6178,-35.2794,-42.7555,-38.3542,-41.1812,-48.1235,-57.2788,-36.4703,-39.2066,-35.309,-40.2818,-46.0663,-51.9413,-57.9991,-53.8694,-54.1091,-50.0662,-36.9183,-32.7563,-44.2781,-42.2123,-46.5214,-35.9344,-39.9052,-46.2668,-43.1253,-36.1999,-47.6873,-28.4847,-45.4952,-55.6847,-49.5169,-34.9089,-42.6256,-48.9785
-2623.83,0.98171,0.115149,5,31,0,2635.55,103.4,32.0879,199.168,40.1676,121.071,75.41,49.9961,42.5954,48.3618,43.3176,167.186,266.888,25.6596,33.4884,80.5738,0.0329996,-0.668591,-4.07031,-3.93156,-4.7653,-3.35932,-5.12014,-4.94839,3.21433,-6.1452,0.177232,0.503989,3.72652,-4.38014,-4.60547,-2.50571,2.08975,-2.74748,3.19986,0.51243,0.0170722,0.0196131,0.00852031,0.034759,0.00597519,0.00709482,24.8866,0.00214375,1.19391,1.65531,41.5345,0.0125236,0.00999698,0.0816173,-32.9239,-39.8825,-42.5754,-49.2232,-41.5119,-39.3485,-55.2528,-42.2462,-39.5376,-47.9472,-51.1187,-45.9352,-34.1015,-42.6037,-45.8846,-41.4586,-38.2267,-34.9917,-46.623,-41.2739,-35.8705,-46.7059,-35.0369,-48.0998,-40.7918,-43.3596,-37.5058,-39.977,-32.5339,-43.9877,-37.8989,-41.8855,-49.2282,-57.3584,-37.3593,-39.6437,-34.5231,-40.9126,-46.3407,-50.8951,-57.033,-53.5739,-54.1494,-50.208,-38.2225,-31.9745,-44.978,-41.7904,-45.5218,-36.2646,-39.9618,-47.3692,-42.8734,-36.2354,-47.7959,-29.2878,-46.2004,-55.4429,-48.9844,-35.2127,-43.3794,-49.875
-2631.38,0.746494,0.115149,5,31,0,2643.24,85.3921,40.4817,217.7,32.1396,168.074,78.3682,57.4314,16.4648,51.6703,35.9953,185.316,265.558,57.7961,30.9628,94.0654,0.0666752,-1.69811,-2.6266,-3.56335,-5.94082,-1.67294,-5.26104,-4.32045,-6.37328,-5.70375,1.93339,3.86817,4.91893,-0.56459,-4.96467,-3.51846,2.03994,-1.44045,4.1385,0.18303,0.0723243,0.0283438,0.00262987,0.187694,0.00518991,0.0132939,0.00170655,0.00333345,6.91288,47.8549,136.856,0.568593,0.00698025,0.029645,-32.9908,-41.1721,-42.7352,-49.5321,-41.1704,-39.5776,-54.8397,-41.492,-40.6067,-47.1892,-50.6172,-45.9353,-34.6282,-44.5263,-46.0396,-41.815,-38.205,-34.7661,-46.6407,-41.5748,-36.1588,-45.8115,-35.0878,-51.6486,-41.281,-41.9308,-36.6574,-39.895,-34.1868,-42.7754,-37.9752,-41.9041,-48.6898,-57.1601,-37.4476,-38.8153,-35.3422,-40.2042,-46.4663,-51.0631,-57.0228,-53.9278,-54.1532,-50.4661,-38.4482,-32.8819,-45.1316,-41.2477,-45.2747,-36.0372,-40.9275,-45.4312,-42.7906,-36.4121,-48.4831,-29.4906,-45.9678,-54.9903,-49.8382,-34.4296,-42.8647,-49.2285
-2629.64,0.914089,0.115149,5,31,0,2643.16,129.93,35.1159,223.86,36.5363,188.608,66.4972,49.2213,33.5659,56.8118,43.7863,141.507,270.656,64.183,34.1682,97.409,0.0563423,0.601549,-3.45337,-3.16994,-5.56067,0.21148,-4.971,-3.58952,-1.72442,-5.8426,0.733839,1.7047,4.56667,3.07129,-4.68624,-0.29144,2.05733,-0.944821,3.223,1.82494,0.0316389,0.0420059,0.00384621,1.2355,0.00693624,0.0276114,0.178276,0.00290128,2.08306,5.49971,96.2234,21.5697,0.00922132,0.747187,-33.7167,-40.2246,-43.5893,-49.9404,-41.5396,-39.1884,-55.4869,-41.8203,-39.0582,-49.3298,-51.3101,-46.0882,-33.4604,-41.5503,-46.27,-42.958,-37.4464,-34.8395,-45.0386,-41.9387,-36.5822,-46.241,-35.9773,-51.053,-41.4471,-43.0244,-37.1275,-39.9699,-33.0663,-43.4781,-39.0224,-42.0514,-49.0626,-57.6627,-36.9434,-40.7042,-35.4878,-40.557,-46.0305,-51.1848,-58.7728,-52.3523,-53.4944,-49.7245,-36.4031,-32.0391,-44.3732,-41.8362,-46.0759,-35.4696,-40.585,-45.5695,-43.3873,-36.8003,-47.7633,-28.9204,-46.3915,-56.0485,-50.6833,-34.467,-41.8875,-49.7416
-2636.71,0.569515,0.115149,5,31,0,2656.29,47.753,34.423,220.231,33.5762,150.116,70.2334,49.0089,46.6538,47.5649,46.5557,166.417,183.783,67.0061,35.0413,71.9429,0.0442761,-3.46213,-2.73248,-3.55985,-5.95811,-1.86334,-4.76839,-5.31684,3.68361,-5.87976,3.77489,3.31079,-1.01741,4.43705,-4.55623,-4.20839,2.07636,-1.3939,2.89982,0.0313627,0.0650575,0.0284431,0.00258478,0.155154,0.00849401,0.00490826,39.7896,0.00279546,43.5926,27.4068,0.36153,84.5255,0.0105015,0.0148703,-33.4763,-40.6684,-44.6206,-50.0178,-42.1869,-38.6764,-55.828,-42.5418,-40.5638,-47.1647,-50.4103,-46.2516,-34.9246,-43.8867,-45.1655,-42.4331,-37.8011,-35.2829,-47.0033,-41.3737,-36.3789,-47.5064,-35.4119,-49.5565,-41.0425,-41.8673,-37.7048,-40.286,-33.3695,-43.9399,-38.7352,-43.0063,-49.5185,-57.0226,-37.9837,-40.1982,-35.3068,-40.6361,-46.386,-49.9995,-55.8776,-52.1282,-53.7712,-48.9657,-39.1139,-32.3624,-45.6438,-42.051,-44.4765,-36.5753,-39.5819,-46.2711,-43.14,-36.5524,-47.3061,-28.9866,-46.3962,-56.0457,-48.8634,-35.2946,-42.6117,-49.3448
-2635.2,0.0662611,0.115149,6,63,0,2652.13,144.714,45.7949,269.864,43.8779,195.01,85.7978,60.3044,26.1324,60.644,53.1421,199.021,296.637,79.6799,37.8563,47.7688,0.0425438,4.04334,-2.73136,-3.28223,-5.76366,-1.30376,-4.58708,-4.85607,-4.2952,-6.26234,2.34745,3.31848,3.36722,-0.525313,-3.80349,-4.90681,2.12905,-3.1363,3.51595,57.0162,0.0651306,0.0375445,0.0031396,0.27151,0.0101825,0.007781,0.0136339,0.00190678,10.4589,27.6184,28.9978,0.59137,0.0222928,0.00739606,-33.556,-40.6566,-44.2199,-50.371,-41.7112,-38.786,-54.9908,-41.4557,-40.2082,-49.4588,-52.3884,-45.6455,-34.4799,-46.1856,-44.9254,-42.355,-36.8959,-33.8883,-45.1396,-41.0873,-35.2559,-45.9149,-35.7452,-52.2553,-42.5577,-42.4264,-36.962,-38.6382,-35.5309,-43.1352,-38.4747,-41.5647,-49.7571,-56.0286,-36.4628,-40.3548,-34.911,-39.5063,-45.2306,-50.5272,-58.0544,-52.2684,-53.6647,-50.0301,-37.6188,-32.5597,-44.125,-41.5322,-49.0124,-35.7072,-39.1882,-47.6135,-44.1651,-35.7848,-45.6976,-28.9036,-47.0431,-56.8534,-49.3106,-34.657,-42.0323,-49.5982
-2634.98,0.979893,0.115149,5,31,0,2648.61,114.419,39.1006,281.902,39.535,107.432,82.117,53.3363,25.6462,60.0524,33.4349,225.337,245.507,67.4856,29.1416,141.971,0.0600608,0.978994,-3.51277,-3.20041,-5.49358,-4.4619,-4.62669,-4.73804,-4.36085,-6.13099,0.46006,3.66121,1.74308,1.86209,-8.23048,-1.43816,2.03728,-1.54914,3.65238,2.66178,0.0298142,0.0407457,0.00411309,0.0115405,0.00978712,0.00875577,0.0127676,0.00217443,1.58417,38.9084,5.71493,6.43717,0.000266408,0.237365,-33.9841,-41.056,-44.8859,-48.887,-41.0545,-38.6168,-54.8116,-42.4368,-40.5977,-48.1987,-51.6616,-46.0246,-34.1454,-42.5099,-46.1305,-41.0169,-37.6091,-34.2824,-46.9142,-42.8188,-35.1683,-46.6003,-34.2037,-51.7255,-41.2997,-43.7277,-37.2891,-39.1455,-34.314,-42.85,-38.8665,-41.39,-48.3809,-57.0265,-36.4134,-38.0382,-34.3722,-40.4199,-46.153,-54.0834,-58.6327,-52.9953,-54.2227,-48.1624,-37.2802,-31.2624,-44.2056,-42.2972,-48.6702,-36.9159,-39.9276,-46.8154,-43.5989,-35.6944,-47.6027,-28.9045,-46.1586,-57.7273,-50.0394,-34.4065,-41.8594,-49.2584
-2645.1,0.961334,0.115149,5,31,0,2664.04,141.413,46.9644,250.084,33.9585,183.808,85.4479,54.2879,21.4365,63.7534,34.4398,150.734,277.038,34.4561,34.5661,30.6862,0.0510627,4.75983,-2.74388,-2.71993,-6.67874,-0.0175001,-5.40142,-5.01975,-3.6193,-5.75377,-0.802882,-0.471901,4.08767,-3.84364,-5.47348,-5.62067,2.00121,-1.80847,5.24006,116.726,0.0643201,0.0658797,0.00125736,0.982652,0.00451016,0.00660615,0.0268014,0.00317081,0.448036,0.623815,59.6006,0.0214154,0.0041966,0.00362222,-32.8575,-39.9768,-42.9345,-48.971,-43.082,-40.6049,-55.8579,-40.815,-39.9627,-49.8604,-51.5386,-45.5813,-33.7938,-40.9063,-45.7202,-41.9454,-38.1974,-33.8863,-46.269,-41.4264,-35.53,-45.4195,-36.142,-51.3882,-43.1021,-42.3758,-36.6927,-39.8586,-35.0989,-42.912,-37.9843,-41.9922,-49.313,-57.2776,-36.389,-40.5204,-35.0263,-39.8916,-46.4174,-51.6401,-61.0487,-54.3889,-54.1645,-52.0146,-37.557,-32.6356,-44.5523,-41.6186,-46.9338,-36.059,-39.3045,-46.2107,-42.3151,-36.0778,-46.3407,-28.5441,-45.9539,-55.2954,-49.1781,-35.0743,-42.9361,-50.1231
-2644.36,0.996294,0.115149,5,31,0,2662.96,168.471,37.8141,260.171,40.5364,194.119,82.287,58.6709,22.5023,57.0068,39.7268,133.848,273.037,38.4639,34.2564,55.7146,0.0430471,3.89123,-3.05762,-3.39721,-5.84038,-2.02974,-4.88832,-3.47275,-4.52583,-5.72365,2.47303,-1.00139,2.89382,-2.22865,-4.60223,-6.45829,2.00138,-4.63478,6.62944,48.9712,0.0469992,0.0334666,0.00290775,0.131369,0.0075341,0.0310316,0.0108258,0.00326776,11.8583,0.367369,18.0622,0.107674,0.0100295,0.00156748,-33.445,-40.9241,-44.1344,-49.106,-41.8657,-39.3764,-55.6719,-41.6424,-40.6599,-49.2301,-50.6654,-46.0142,-34.4683,-43.9636,-45.62,-41.8569,-37.4912,-34.3773,-45.6982,-41.0608,-36.353,-46.4223,-36.5475,-49.8596,-42.5016,-42.1823,-36.9261,-39.2711,-35.2999,-42.3524,-38.4494,-41.6704,-49.419,-57.7514,-36.5694,-40.8997,-34.6908,-40.0168,-45.4193,-50.2664,-57.2808,-53.1456,-53.733,-49.7237,-37.6836,-32.0355,-44.7629,-41.3287,-46.8861,-36.9715,-39.9411,-46.1368,-43.6419,-36.5796,-47.4798,-28.8821,-45.4407,-57.0581,-50.1923,-34.7331,-42.3026,-49.5159
-2639.09,0.984133,0.115149,5,31,0,2660.24,52.2948,38.8485,244.212,39.8753,232.513,88.0338,49.1301,29.4399,52.786,36.9698,211.207,266.76,34.9905,32.3636,101.213,0.0749959,-3.96975,-3.30478,-3.65187,-3.97815,-0.27244,-4.36384,-5.47545,-1.34071,-6.53428,1.34917,1.43786,5.51432,-3.03636,-5.13271,-1.86646,2.06766,-1.07786,2.07143,0.0188781,0.0367071,0.0259425,0.0187203,0.761519,0.0127294,0.00418835,0.261661,0.00145277,3.85421,4.21167,248.221,0.0480094,0.00590055,0.154671,-33.8236,-40.7515,-43.0973,-48.9273,-41.2771,-38.9433,-54.6446,-42.2537,-39.693,-47.9662,-51.7902,-46.0731,-34.6616,-45.7333,-45.0234,-40.8517,-37.5403,-34.2483,-46.7937,-42.1623,-35.8995,-45.8773,-34.2586,-53.74,-40.3524,-42.9361,-36.3585,-39.7332,-32.0699,-43.6761,-38.0168,-41.5613,-48.9904,-56.4244,-36.6117,-38.2541,-34.2806,-40.2882,-46.7509,-53.6537,-60.1641,-53.4523,-53.6679,-49.462,-39.8776,-31.5447,-44.4477,-42.0086,-46.8587,-36.4089,-40.7604,-46.6167,-43.0533,-35.5376,-49.0359,-29.6823,-46.5148,-56.6213,-49.8901,-33.7472,-42.473,-49.0099
-2631.88,0.97858,0.115149,5,31,0,2659.35,81.3152,32.3495,199.583,35.5324,137.732,72.353,53.004,25.3641,45.7098,44.309,162.583,267.55,53.3511,29.1084,83.7167,0.0434415,-1.79344,-3.23123,-3.96082,-5.99319,-3.34225,-4.09433,-4.10015,-2.81971,-6.67332,0.501899,5.40469,4.54276,-0.300926,-6.02816,-2.87071,2.01193,-2.56864,5.55856,0.166387,0.0395088,0.0190476,0.0024957,0.0353574,0.016667,0.0165702,0.0596233,0.00126419,1.65185,222.448,93.9495,0.740133,0.00240991,0.0566589,-33.8874,-40.4208,-44.5292,-50.2429,-41.8336,-38.5961,-55.505,-41.9692,-39.4644,-47.5736,-50.2592,-46.5434,-34.1514,-42.1023,-45.8394,-41.8845,-37.4683,-35.0107,-45.981,-42.056,-36.4473,-47.1372,-35.3563,-49.2239,-40.5746,-42.3717,-37.5051,-39.7975,-32.6743,-43.696,-39.2418,-42.3605,-49.9764,-57.3344,-37.7126,-39.7948,-34.8909,-40.6871,-46.1521,-49.8768,-54.9855,-52.1929,-53.7054,-47.8371,-37.3712,-32.3035,-44.6535,-41.9626,-46.3783,-37.0027,-40.6319,-45.8634,-44.0681,-36.7504,-47.5856,-29.1022,-45.6865,-55.3009,-50.306,-34.7704,-42.1158,-49.8167
