# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92682785
# output
#   file = output_cal_g_Kpsi_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2668.41,0.848081,0.181928,5,31,0,2692.32,80.5021,22.569,165.393,60.7215,110.072,55.3704,55.4036,23.09,43.8013,30.4962,102.792,128.263,48.8512,30.6298,77.3607,0.117251,-0.693046,-1.8214,-1.47762,-0.0945042,-1.38932,-2.1006,-1.18223,-0.773595,-1.75727,-0.628808,-0.542896,-0.544279,-0.347028,-1.41962,-0.855842,-0.977218,0.620154,0.500051,0.161799,0.22818,0.909824,0.249244,0.122383,0.306595,0.461352,0.172514,0.533227,0.581063,0.58026,0.706785,0.241805,0.424925,-35.0765,-41.0391,-42.3515,-49.7707,-42.5999,-41.3853,-57.9597,-44.2574,-41.6853,-44.6828,-54.112,-46.7918,-36.0199,-41.6983,-45.7049,-42.5729,-39.6159,-37.1313,-46.5842,-44.296,-37.8399,-48.3737,-36.4958,-48.7531,-41.3143,-43.3207,-37.5606,-40.9757,-32.2622,-43.5047,-40.4804,-42.7638,-48.3884,-58.5372,-37.7699,-40.5619,-36.4225,-42.5921,-47.6436,-53.4041,-58.279,-52.5262,-53.159,-50.7494,-37.582,-33.3183,-44.579,-42.8552,-46.6455,-36.0289,-40.1907,-46.0373,-43.042,-37.0776,-49.6692,-28.0796,-46.7693,-55.3487,-49.4479,-36.1334,-43.7781,-49.0882
-2671.93,0.926947,0.181928,5,31,0,2683.04,110.005,27.2682,178.201,53.4681,140.687,57.5313,49.8128,19.5448,49.1042,29.3257,132.458,142.539,36.5574,25.4061,70.3015,0.118788,0.166449,-2.03113,-1.60871,-1.30302,-1.18837,-2.1526,-1.4316,-1.40852,-1.93523,-0.287783,-0.569268,-0.561585,-1.269,-1.4837,-1.5631,-1.32216,0.523511,1.1811,0.131187,0.200146,0.271709,0.304718,0.116182,0.238926,0.244505,0.144391,0.749924,0.565939,0.570305,0.281111,0.226797,0.209486,-34.4436,-41.4784,-42.4192,-49.3496,-41.4182,-40.8333,-55.9317,-43.5938,-42.227,-44.9805,-55.6554,-47.497,-35.903,-44.2647,-45.0806,-41.9142,-38.5947,-36.0306,-46.4177,-44.5639,-37.5125,-46.7711,-35.7271,-52.1876,-43.1014,-44.2577,-37.138,-39.4337,-32.161,-43.4266,-41.4605,-41.2979,-48.1024,-57.971,-36.8197,-40.5335,-34.9425,-42.3088,-46.5315,-56.0591,-60.0714,-52.7571,-53.7023,-50.7589,-36.7634,-32.232,-43.8456,-42.3408,-49.7582,-36.5659,-39.909,-45.5363,-43.8899,-36.0124,-48.6812,-28.2377,-46.8163,-56.3331,-50.8304,-34.6574,-42.8729,-50.3287
-2672.47,0.993924,0.181928,4,15,0,2686.2,84.4738,24.3719,154.118,51.9216,103.187,57.2198,58.3862,21.4865,49.5029,29.039,103.83,147.304,20.9892,33.6557,75.2281,0.145661,-0.68845,-1.50427,-1.44918,-0.902969,-1.20469,-2.0014,-1.10846,-1.09467,-1.56358,-0.264479,-0.524142,-0.0808959,-1.73458,-1.49076,-1.14808,-0.896249,0.882123,0.502354,0.22218,0.234762,0.405364,0.299786,0.135146,0.330065,0.334651,0.209385,0.767606,0.592063,0.92229,0.176474,0.225202,0.317245,-35.4789,-41.4769,-42.9783,-50.3322,-42.9506,-41.5036,-57.1574,-43.3466,-41.7422,-45.0374,-52.7772,-46.2876,-35.2051,-40.0884,-46.0715,-42.3568,-39.0432,-36.9031,-47.2728,-44.632,-37.3788,-47.3946,-36.2431,-51.3386,-41.9798,-43.5328,-37.4811,-40.6879,-32.6375,-43.3609,-40.2722,-43.1817,-48.6053,-58.221,-37.2976,-40.8224,-36.1038,-41.8943,-47.2141,-54.1085,-60.0287,-52.9211,-52.7545,-51.3378,-37.106,-33.6215,-44.8112,-42.3026,-47.3753,-36.5341,-42.5264,-45.2969,-42.0931,-36.6199,-50.5678,-28.2241,-46.0556,-56.2599,-50.2277,-35.7486,-43.7763,-48.5668
-2669.61,0.996705,0.181928,5,31,0,2683.72,63.2485,27.1779,201.252,28.1016,119.835,65.8827,41.9635,22.0828,58.7265,31.6381,130.937,115.482,54.4846,35.3164,106.895,0.157738,-0.99939,-1.8772,-1.42293,-2.19059,-1.29079,-2.19167,-1.59415,-1.14815,-1.60102,-0.366813,-0.149526,-1.17285,-0.486923,-1.74667,-1.41614,-1.3334,0.648898,0.368104,0.153018,0.241006,0.111851,0.275053,0.111729,0.20308,0.317223,0.20169,0.692939,0.861116,0.309485,0.614515,0.174353,0.242649,-35.1536,-42.0723,-46.4568,-49.7055,-41.4935,-40.1165,-55.4911,-43.0079,-41.5042,-45.1912,-51.7753,-46.1496,-35.5416,-42.9998,-44.7836,-42.9381,-37.8411,-36.5823,-47.5434,-43.7833,-37.6018,-47.0322,-35.2247,-53.1302,-40.9953,-43.5226,-37.1319,-40.2499,-31.8815,-42.8363,-40.0546,-42.6403,-47.724,-58.6074,-37.4729,-39.538,-35.0145,-41.8067,-47.4142,-54.5528,-60.2818,-53.1272,-53.7453,-52.6661,-37.8507,-32.683,-46.8224,-41.6019,-47.2937,-36.9434,-40.9021,-46.0081,-42.3262,-36.9804,-50.0601,-29.0909,-47.3136,-55.9395,-49.2182,-35.4428,-43.409,-48.0771
-2672.04,0.912288,0.181928,5,31,0,2689.15,61.1011,31.5431,181.044,38.9743,138.226,57.0297,65.151,22.6354,54.107,28.8847,102.282,130.257,30.0187,23.9297,45.7685,0.153477,-1.30423,-0.918054,-1.56872,-1.80402,-0.697453,-2.1731,-1.25001,-1.13671,-1.56111,-0.179835,-0.644018,-0.765157,-1.06952,-1.31945,-1.38339,-1.24988,0.583332,0.271382,0.399296,0.208313,0.164636,0.497852,0.113824,0.286501,0.320872,0.209904,0.835408,0.525178,0.465261,0.343174,0.267283,0.250728,-34.41,-43.6726,-44.9559,-49.3395,-42.8766,-40.6301,-57.193,-44.5533,-40.7003,-45.7084,-52.4358,-46.0481,-35.858,-44.0104,-45.8668,-42.5515,-38.9344,-36.4162,-47.878,-44.059,-37.5624,-47.0038,-36.5522,-51.7402,-42.6238,-42.7856,-37.3824,-40.0466,-34.6741,-42.914,-40.5607,-41.6378,-49.705,-58.5879,-37.107,-40.6711,-35.0767,-41.406,-46.6289,-54.1642,-59.7446,-52.8874,-52.1359,-50.8983,-37.6042,-32.6556,-44.7874,-42.2174,-47.8782,-36.9532,-42.2572,-44.603,-42.1119,-36.4707,-50.3225,-28.3961,-45.2154,-58.7155,-50.321,-34.9792,-42.6173,-48.7349
-2664.4,1,0.181928,5,31,0,2684.16,57.5716,31.9061,173.054,40.1424,131.919,56.3171,63.9873,21.5075,51.242,28.1864,98.4199,146.04,29.7328,23.8811,60.4484,0.13679,-1.24939,-1.00113,-1.45749,-1.39607,-1.13606,-2.09632,-1.10801,-1.15096,-1.71792,-0.422241,-1.01742,-0.68412,-1.03602,-1.41027,-1.35621,-1.2905,0.396212,0.28668,0.367463,0.23282,0.247568,0.321083,0.122907,0.330214,0.316332,0.17944,0.655576,0.361526,0.504534,0.354863,0.244076,0.257634,-34.243,-42.4271,-43.1079,-49.1498,-42.4589,-41.1169,-56.9277,-43.8838,-41.0767,-46.1395,-52.7927,-46.8899,-35.8187,-42.221,-45.768,-41.6371,-39.0216,-36.32,-47.1232,-44.321,-37.6219,-47.015,-36.5162,-52.951,-41.9632,-42.7816,-37.3729,-40.6884,-33.6536,-43.2005,-41.1999,-42.1057,-49.6595,-58.2829,-37.1237,-40.0119,-35.0034,-41.2616,-47.1317,-53.8781,-58.5079,-52.9831,-52.5258,-51.6,-38.2423,-32.5326,-44.1944,-42.1577,-47.4622,-37.0971,-41.6285,-44.6713,-42.7539,-36.5981,-50.4767,-28.9285,-46.3392,-57.3092,-50.6764,-35.0418,-43.1251,-49.2799
-2663.9,0.92915,0.181928,5,31,0,2674.63,48.4928,28.9297,176.981,30.929,138.037,59.0658,61.0968,24.3009,51.6851,33.5314,105.848,124.42,27.3729,26.2516,86.5543,0.11828,-1.50668,-1.61504,-1.38434,-1.88929,-1.03916,-2.05416,-1.00505,-1.00407,-1.66253,-0.584306,-0.525067,-1.00741,-1.66529,-1.52856,-1.58493,-1.14183,0.432622,0.221645,0.198883,0.250488,0.151178,0.353751,0.1282,0.366026,0.366386,0.189659,0.557493,0.591516,0.365163,0.189136,0.216849,0.204963,-34.8884,-41.9138,-44.9472,-49.5422,-41.6988,-41.2647,-56.1691,-43.1603,-41.2386,-45.574,-52.9362,-46.5155,-36.3843,-42.4207,-45.1387,-43.088,-38.7475,-36.66,-46.9185,-44.1198,-37.9134,-47.317,-36.11,-51.4644,-41.7836,-43.3265,-37.385,-41.1245,-32.6549,-42.9454,-40.7162,-41.9657,-48.131,-58.2033,-37.9919,-40.4779,-35.7716,-41.6567,-47.5585,-52.7711,-58.557,-53.0028,-53.5301,-51.1382,-38.3345,-33.7315,-44.9283,-41.7829,-46.6602,-37.852,-40.4579,-45.3962,-42.5774,-37.0242,-49.6815,-28.671,-46.6725,-54.1302,-49.0237,-35.7653,-43.0629,-48.543
-2663.91,1,0.181928,4,31,0,2672.85,61.3913,27.6537,196.826,31.4113,161.026,58.3137,66.384,23.4287,50.1402,28.9118,126.933,129.628,25.1902,27.5556,88.3825,0.10217,-1.28505,-1.50923,-1.43589,-1.74975,-0.611993,-2.07069,-1.07544,-0.992358,-1.7434,-0.444176,-0.333186,-0.915291,-1.24153,-1.52303,-1.30777,-1.3347,0.452356,0.276637,0.221081,0.237903,0.173818,0.542269,0.126099,0.341147,0.370701,0.174925,0.641353,0.716637,0.4004,0.288941,0.21805,0.270422,-34.5751,-42.4219,-45.3337,-48.1361,-41.4573,-40.6516,-56.7636,-43.5889,-40.9896,-45.4541,-52.5392,-46.6567,-35.8488,-42.3432,-45.6718,-42.7144,-38.7692,-36.2823,-46.9714,-43.9206,-37.4759,-47.6816,-35.9589,-49.8615,-41.6001,-42.8805,-37.3206,-41.2725,-33.9271,-43.0303,-40.8658,-42.2523,-48.4639,-58.2965,-37.6442,-40.1439,-35.5491,-41.5341,-47.6191,-53.1921,-58.6067,-52.984,-53.5702,-50.3718,-39.0435,-33.2323,-45.1478,-42.1715,-46.5149,-37.8706,-40.2351,-45.7882,-42.906,-36.8021,-49.9563,-28.6825,-46.8917,-56.3854,-49.8481,-34.9668,-42.8849,-48.7831
-2672.85,0.710184,0.181928,5,31,0,2685.59,68.844,29.3379,187.16,42.0889,101.562,63.0913,42.7329,21.6677,56.9196,27.8318,125.319,100.006,21.7477,32.1453,45.5324,0.120556,-1.02953,-1.79107,-1.49969,-1.19014,-1.75991,-1.99165,-1.57086,-1.63369,-1.58035,0.384444,-0.227114,-1.30589,-2.1461,-1.52143,-1.67632,-1.33742,0.797938,0.357175,0.166781,0.223199,0.304178,0.17206,0.13647,0.207866,0.195208,0.205904,1.4688,0.79683,0.270932,0.116939,0.218399,0.187061,-34.5705,-41.1984,-43.7174,-49.2819,-42.5603,-40.7803,-55.726,-43.3082,-41.7419,-45.0647,-54.7079,-46.3348,-35.8061,-43.0319,-45.0483,-43.0049,-37.892,-36.1827,-46.883,-44.2515,-36.9207,-46.7056,-35.628,-49.8687,-42.2281,-44.6214,-37.2784,-41.1527,-32.7987,-42.7762,-40.3967,-42.1693,-48.3909,-57.8516,-37.5597,-41.5263,-35.6444,-41.6514,-47.5761,-55.7365,-61.4996,-52.8904,-53.5247,-50.5892,-38.1808,-33.528,-44.3233,-41.5663,-47.533,-37.2447,-39.8908,-45.8058,-42.2526,-36.7804,-49.1343,-28.6704,-46.8909,-56.6015,-48.6461,-35.015,-43.1405,-49.1488
-2669.87,0.941932,0.181928,4,31,0,2690.92,76.4538,26.1357,195.823,49.4788,125.985,59.1652,46.2153,26.0143,46.259,35.0569,101.298,122.564,28.9104,31.5315,47.5467,0.15877,-0.715353,-1.63873,-1.38188,-0.586808,-1.33896,-2.15897,-1.58002,-1.14687,-1.78134,-0.165103,-0.278787,-1.01748,-1.03101,-1.66962,-1.35449,-1.14516,0.515286,0.489019,0.194226,0.251106,0.5561,0.262117,0.115444,0.205971,0.317629,0.168412,0.847806,0.756701,0.361504,0.356648,0.188319,0.258078,-35.6354,-40.8869,-42.7874,-49.9866,-42.6565,-40.4308,-57.2928,-44.159,-40.8372,-45.5421,-53.1889,-45.9385,-35.7517,-42.9163,-45.5245,-43.1685,-38.4325,-37.1743,-46.1641,-43.5335,-38.0591,-47.7067,-35.9323,-52.6802,-41.0964,-42.9301,-37.5001,-40.975,-33.122,-42.4735,-40.0476,-42.4097,-48.5536,-59.1244,-37.9594,-41.0963,-35.9695,-41.6516,-47.1129,-55.0053,-57.7439,-52.711,-53.6222,-51.0404,-38.2163,-33.3985,-45.8096,-42.1756,-45.8313,-36.697,-42.3048,-44.6227,-42.1079,-37.4499,-50.29,-28.7501,-46.1074,-56.2658,-49.7853,-35.9043,-43.0375,-48.3932
-2673.82,0.913352,0.181928,5,63,0,2683.36,52.1926,30.2001,197.11,34.3599,125.204,70.6849,69.5481,23.6408,67.8239,24.172,143.493,121.078,34.5433,31.3207,105.418,0.183449,-1.73905,-1.59631,-1.50982,-1.64234,-1.38166,-2.11255,-1.12612,0.061295,-1.29718,-0.387419,-0.132048,-1.06802,-1.38054,-1.24514,-1.58669,-1.15341,0.5977,0.175688,0.202644,0.220949,0.193527,0.25116,0.12093,0.324291,1.06321,0.2733,0.678807,0.876299,0.343687,0.251442,0.2879,0.204603,-34.2546,-43.4131,-42.9842,-49.6267,-41.5284,-41.3759,-55.3454,-43.2238,-42.7437,-44.8927,-52.64,-45.6193,-36.0305,-45.1165,-45.5718,-42.9391,-38.8672,-35.9651,-48.6192,-43.6202,-36.8395,-46.1594,-35.2542,-53.2234,-41.6407,-43.8525,-36.8534,-40.6638,-32.481,-42.7954,-38.8593,-41.6319,-48.6349,-58.1011,-37.1425,-39.1648,-35.4288,-41.1917,-47.6751,-56.3502,-65.1179,-54.0806,-52.3593,-52.529,-38.9478,-33.6724,-43.9568,-41.6775,-48.1094,-36.2892,-41.8591,-45.596,-42.0054,-36.2041,-50.9518,-28.8354,-46.1873,-56.8764,-49.4712,-34.3687,-43.9222,-47.812
