# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246227
# output
#   file = output_cal_pl_Ka_EPs_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.130392
# Diagonal elements of inverse mass matrix:
# 0.118735, 0.0151036, 0.366132, 0.0271778, 0.331555, 0.0128252, 0.031801, 0.10941, 0.00917011, 0.0338102, 0.0612786, 0.603326, 0.19741, 0.0316803, 0.316132, 0.0416371, 0.721159, 0.0244726, 0.0332524, 0.0795289, 0.577068, 0.0375453, 0.123039, 0.949448, 0.0573193, 0.387427, 0.457642, 0.160498, 0.698391, 1.63657, 0.527914, 1.87239, 0.0585294, 0.0503787
-2638.02,0.938713,0.130392,5,31,0,2656.02,137.782,38.8746,234.331,37.1754,263.705,96.9197,60.843,34.7212,58.3554,47.3501,200.456,259.082,58.0516,26.2365,106.678,0.0501799,2.81134,-3.51218,-3.35372,-6.893,0.94933,-4.62889,-4.36168,-0.851767,-6.9398,3.49609,1.21033,4.02563,2.1187,-6.77532,-4.11101,2.01829,-2.08866,3.7641,16.6323,0.0298319,0.034954,0.00101486,2.58398,0.0097656,0.012757,0.42666,0.000968467,32.9861,3.35458,56.0157,8.32031,0.0011416,0.0163913,-32.9732,-40.4935,-41.8938,-49.6949,-41.1734,-40.8992,-55.3356,-41.3847,-41.732,-48.4268,-51.6684,-45.8592,-35.0413,-43.1534,-46.1568,-40.6337,-38.7389,-33.9652,-47.1333,-41.2388,-35.5932,-45.8421,-35.5732,-51.6959,-40.9512,-42.2781,-37.3924,-38.7717,-33.2791,-43.3952,-38.4479,-41.3724,-47.9767,-56.1134,-36.5004,-38.6255,-34.1501,-40.2465,-45.8169,-51.1657,-59.2849,-55.2335,-54.34,-51.434,-37.6686,-32.042,-44.3216,-42.6251,-50.0696,-35.9941,-39.6522,-48.3788,-43.6564,-35.5162,-46.4732,-29.4304,-45.6846,-55.0819,-49.8603,-34.3658,-43.2896,-49.5377
-2634.08,0.998242,0.130392,5,31,0,2649.15,137.396,38.9738,247.289,43.7996,217.724,88.7493,56.6879,41.2401,53.8147,40.0727,194.237,283.353,70.5801,37.2428,135.286,0.0536638,4.37693,-2.86917,-3.67791,-5.31459,2.41905,-3.60292,-3.88215,0.758833,-6.45756,1.56528,3.08758,3.39321,3.37086,-6.124,1.99459,2.02072,-1.40209,5.18177,79.593,0.0567463,0.0252757,0.00491931,11.2352,0.027244,0.0206065,2.13578,0.00156862,4.78403,21.9239,29.7614,29.1035,0.00218969,7.34923,-34.5664,-40.5414,-45.9148,-49.656,-42.0133,-38.3045,-55.3171,-42.0654,-39.0745,-48.286,-50.5336,-45.9727,-34.0184,-42.9834,-45.1096,-42.0229,-36.8536,-34.0522,-46.0763,-41.8407,-35.9734,-46.8305,-35.2553,-51.2149,-41.0706,-41.8305,-36.7325,-39.3359,-34.111,-43.9258,-38.9935,-42.5541,-49.4322,-56.5034,-36.7959,-39.3395,-34.4449,-39.9638,-45.9493,-51.0229,-59.5266,-51.7497,-53.2481,-47.8639,-37.7366,-32.2395,-44.3302,-41.5503,-46.6252,-38.3905,-40.6988,-46.2882,-43.7315,-36.4771,-47.6584,-28.7024,-46.0485,-56.9026,-50.5932,-34.1328,-41.5832,-49.303
-2628.23,0.98901,0.130392,5,63,0,2645.7,97.6859,34.7636,235.834,34.6044,191.463,63.2268,49.4122,29.1971,54.7231,43.7637,166.234,188.561,21.304,30.2417,63.7716,0.0536257,0.91239,-3.19069,-2.83821,-5.62432,-0.441307,-5.48023,-3.75446,-1.36639,-5.39074,0.0438831,1.4207,-0.182244,-5.02356,-5.90428,-5.07631,2.0045,-3.21343,2.60496,2.49027,0.0411433,0.0585305,0.00360903,0.643196,0.00416836,0.0234131,0.255027,0.00455859,1.04486,4.14001,0.833398,0.00658103,0.00272775,0.00624291,-33.9619,-39.8429,-43.3261,-49.0607,-41.6755,-39.1103,-55.8965,-42.0751,-40.5153,-47.0269,-50.0393,-46.4718,-34.3742,-41.9613,-45.904,-41.6111,-38.2041,-34.8502,-47.0777,-41.8805,-36.2757,-46.6728,-34.9725,-49.5509,-41.907,-43.4626,-37.8611,-40.0904,-33.7676,-43.4703,-39.0765,-42.0889,-48.9235,-57.5436,-37.2066,-40.12,-35.1122,-40.5573,-46.1414,-51.6683,-57.1422,-52.7665,-54.2085,-49.3215,-37.5078,-31.6189,-44.1026,-42.4118,-45.4186,-35.5853,-39.6544,-46.3605,-43.6809,-36.0161,-47.6105,-28.6299,-46.4239,-56.3756,-49.3759,-35.1688,-42.8041,-49.8417
-2628.55,0.889642,0.130392,5,31,0,2643.92,45.0771,36.1178,230.611,31.857,211.851,79.8749,55.9893,24.1566,50.8475,45.3503,156.761,255.888,43.7479,33.3937,91.219,0.0589553,-4.3693,-3.42906,-3.70874,-6.84113,-0.574177,-5.18005,-4.58051,-2.72122,-6.73604,2.41084,0.451432,1.60234,-2.31577,-3.84034,-3.66242,2.08422,-3.11648,2.78585,0.0126602,0.0324174,0.0245083,0.0010689,0.563168,0.0056277,0.0102497,0.0657942,0.00118735,11.1433,1.57056,4.96465,0.0986898,0.0214863,0.0256704,-33.0697,-41.6021,-42.9918,-49.872,-41.3203,-39.4527,-54.8919,-42.2462,-40.2163,-48.8548,-51.5719,-45.572,-35.1217,-45.6426,-44.9391,-41.8025,-38.1381,-34.9892,-46.9508,-41.536,-36.4945,-46.5149,-36.448,-52.3072,-40.9899,-42.4877,-36.7307,-39.5757,-32.5051,-43.7074,-37.9104,-41.9082,-48.8391,-57.227,-37.1334,-39.067,-35.1495,-40.713,-46.1858,-50.6588,-57.6159,-53.4877,-54.1477,-50.6475,-38.0481,-31.7855,-45.2395,-41.6341,-47.9174,-34.7234,-39.8066,-46.9519,-42.707,-35.8693,-46.3439,-29.0691,-46.0051,-55.363,-48.7073,-34.732,-42.7712,-48.6181
-2628,0.999862,0.130392,4,31,0,2644.38,76.4484,37.936,251.405,42.2081,168.645,76.7762,55.6606,30.3592,54.9557,37.2615,162.079,212.746,20.1608,26.6112,65.9462,0.0588804,-1.72774,-2.80455,-3.03302,-4.27867,-1.47279,-3.53879,-3.13921,-1.5409,-5.39098,-0.341347,1.25843,0.0511219,-4.4597,-5.66791,-3.2223,2.01944,-3.88271,2.50484,0.177686,0.0605337,0.0481701,0.0138611,0.229285,0.0290485,0.0433169,0.214189,0.00455752,0.710812,3.51989,1.05245,0.0115658,0.00345508,0.0398633,-34.4197,-40.1372,-44.454,-48.7823,-41.1231,-38.5862,-55.7724,-42.5477,-39.247,-48.3112,-50.6307,-46.6778,-34.5587,-43.5069,-45.4839,-41.9456,-37.738,-34.5037,-46.0496,-42.3047,-36.2463,-46.9489,-35.2678,-50.438,-41.4784,-43.1645,-37.2643,-40.2431,-34.0524,-43.0798,-39.6292,-41.221,-48.8585,-57.6245,-36.9884,-39.7487,-34.5887,-40.2775,-46.3429,-52.1797,-59.0367,-52.1734,-53.7371,-47.3419,-38.2429,-31.9548,-43.3634,-42.3783,-45.7378,-38.0611,-40.3578,-45.1981,-43.9179,-36.4466,-48.4914,-28.579,-45.9668,-57.2995,-50.4502,-34.5009,-41.5849,-49.9562
-2624.74,0.920089,0.130392,5,31,0,2643.17,110.412,39.7038,229.531,37.5799,113.698,74.3827,53.3574,25.5487,56.0981,43.4354,178.629,245.546,62.8669,36.074,109.59,0.0525641,0.917425,-3.51501,-2.88971,-5.62761,-3.30698,-4.47106,-3.90422,-2.65273,-5.93419,0.466095,3.45687,2.06609,0.826783,-4.07333,-3.0985,2.02093,-3.29749,4.38523,2.50284,0.0297476,0.0555925,0.00359717,0.0366267,0.0114352,0.0201566,0.0704585,0.00264736,1.59376,31.7175,7.8939,2.28595,0.0170206,0.0451168,-33.7598,-40.2766,-42.7647,-49.8422,-40.9023,-39.8191,-55.0016,-41.5446,-40.7231,-47.9859,-52.1168,-46.0967,-34.2256,-42.059,-45.3004,-42.0667,-37.8911,-34.4821,-45.8405,-42.1663,-35.3071,-46.2872,-35.3193,-50.3367,-41.277,-43.9161,-37.1888,-39.779,-33.9414,-43.6832,-39.162,-41.7431,-48.4256,-56.6728,-36.6324,-39.3747,-35.252,-40.3281,-45.9944,-51.2743,-57.887,-52.4698,-53.8555,-49.4661,-36.6683,-32.3373,-43.9509,-42.1611,-46.8352,-35.8388,-39.669,-46.5707,-43.7126,-36.0523,-47.2277,-28.5692,-47.238,-55.2894,-49.5652,-34.5894,-42.4529,-49.3437
