# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684999
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.134195
# Diagonal elements of inverse mass matrix:
# 0.132279, 0.0204903, 0.274295, 0.0629983, 0.233172, 0.0154261, 0.049825, 0.0897192, 0.0214685, 0.042147, 0.0932764, 0.672259, 0.135441, 0.0260707, 0.185933, 0.761867, 0.334803, 0.112412, 1.58761, 4.90546, 0.978793, 0.249093, 1.72816, 0.200816, 1.32461, 0.986852, 0.998542, 1.09836, 0.300845, 1.68691, 0.484551, 0.518595, 0.189935, 0.167132, 0.257078, 0.440256, 0.240842, 0.445481, 0.0480574, 0.287348, 0.706171, 0.121377, 0.755084, 0.170356, 0.803721, 0.142062, 0.048412, 1.29032, 0.079036
-2664.24,0.991207,0.134195,6,63,0,2687.95,137.846,32.1484,286.745,61.3847,260.733,64.5318,56.119,41.8222,62.2663,38.5747,183.216,242.221,41.0471,32.3427,92.0068,0.689323,-1.56412,-0.109352,0.208687,0.206606,-1.9055,-1.38417,0.328149,-1.16121,0.550259,-0.223109,-0.00561047,-0.95636,-0.698128,0.134041,0.0475199,0.291995,0.226816,0.20222,0.0132627,0.156327,0.336239,0.047071,0.493788,0.0894773,0.00742393,0.0465516,0.0312806,0.402987,0.084237,-0.440296,0.895066,-1.73686,1.42369,1.99237,0.209272,0.896415,1.23206,1.2295,0.148749,0.250531,1.3884,0.313108,1.7337,0.800027,0.994405,0.384289,0.497516,1.14344,-33.3824,-41.5565,-41.2071,-52.0743,-41.44,-40.5439,-56.4136,-41.6576,-39.8982,-49.2921,-52.8335,-45.6743,-35.1647,-42.2395,-46.7516,-41.3273,-38.9671,-34.4098,-45.0342,-43.6948,-35.5727,-45.4415,-35.1645,-50.4079,-40.7212,-44.2392,-37.7882,-39.8254,-32.2935,-44.1786,-38.5221,-41.136,-49.1464,-57.7454,-36.2444,-38.8972,-35.5956,-40.5311,-46.5305,-52.3467,-64.4586,-52.5309,-51.7783,-50.4893,-39.6604,-32.9561,-43.983,-42.0888,-48.4583,-34.367,-40.8531,-48.2804,-43.6501,-35.8076,-47.9717,-28.2293,-45.4736,-53.4492,-49.338,-33.9029,-43.3043,-47.6823
-2656.56,0.931084,0.134195,5,31,0,2687.98,119.866,29.8433,286.399,31.7273,157.259,66.3185,64.0192,18.3473,64.3438,39.5612,152.625,261.515,42.5269,31.3734,82.9357,-0.514721,-1.68106,-0.811326,-1.58348,0.219971,-2.21738,-1.37801,-1.76816,-1.1712,0.491386,0.59828,0.436283,-0.86892,-1.05752,-1.38578,0.0555648,0.0447463,0.135491,0.33357,0.250079,0.128888,0.273452,0.122832,0.375885,0.0778814,0.0927812,0.0345732,0.124633,0.408619,0.0424082,-1.25483,0.960054,-1.67235,0.804017,0.597667,0.186177,0.444268,0.20526,1.24604,0.108895,0.25208,0.170647,0.309995,1.63458,1.81899,1.54695,0.419404,0.347318,0.25013,-34.543,-41.7738,-42.9038,-51.0132,-41.8359,-40.7811,-55.3226,-41.2261,-39.7712,-48.1341,-51.5324,-45.2449,-34.4893,-40.8672,-46.082,-42.8438,-38.2496,-35.7088,-45.944,-41.8301,-36.2668,-45.8072,-35.8672,-47.9856,-41.2535,-41.8026,-37.8688,-39.9535,-35.5507,-42.5348,-38.3362,-42.3549,-50.3509,-59.5582,-36.922,-39.206,-35.6684,-40.6143,-46.7028,-51.9369,-59.6375,-52.6142,-50.657,-50.5157,-39.2669,-34.0418,-44.7694,-41.0017,-48.7018,-35.2002,-41.2751,-47.0361,-42.7313,-37.4209,-48.1938,-28.0371,-45.3812,-53.6624,-48.804,-34.7697,-43.2097,-47.5247
-2653.45,0.877112,0.134195,5,31,0,2681.77,108.711,28.7082,266.148,40.69,143.334,57.5932,55.2803,18.4568,67.5246,38.4647,171.449,240.035,33.6186,37.4386,63.2987,-0.0649809,-1.81318,-0.77626,-0.623,-0.345562,-2.26911,-1.19537,-1.56273,-1.16949,0.635992,0.0654357,-0.170156,-0.185461,-1.52712,-1.6521,0.039639,0.13118,0.185788,0.391763,0.148877,0.0947897,0.207767,0.0939263,0.334944,0.103665,0.0750092,0.0468303,0.149811,0.318918,0.0310874,-1.0464,1.0348,-1.76718,0.944229,0.937085,0.163134,0.460124,0.536333,0.707823,0.103405,0.302593,0.209563,0.310524,1.8889,1.06762,0.843533,0.830721,0.21716,0.191648,-34.7331,-41.1301,-42.8453,-52.274,-41.6314,-39.6184,-55.7861,-42.0477,-38.984,-48.0005,-50.743,-45.4792,-33.8749,-40.3016,-45.5414,-41.8909,-38.0509,-35.7978,-46.1173,-42.9543,-36.7583,-46.3182,-35.4005,-50.6451,-42.5149,-43.6976,-37.3799,-40.3391,-32.5704,-43.1239,-38.9109,-43.2585,-49.7198,-59.9005,-36.8388,-39.4929,-35.6864,-41.1106,-46.4721,-52.5955,-61.2599,-50.4321,-51.2913,-50.3712,-37.6087,-32.5762,-44.5156,-41.3255,-49.0965,-34.9357,-42.0486,-47.0993,-43.3371,-36.7731,-47.8698,-26.8594,-46.1812,-54.4915,-48.8374,-34.5894,-43.0152,-47.9954
-2654.5,0.835656,0.134195,5,31,0,2685.79,90.5865,31.2206,214.893,36.8547,112.764,69.5105,53.2953,28.8169,67.8272,39.746,159.814,269.832,35.9174,35.7601,84.6231,-0.445852,-1.72804,-1.68595,-1.62503,-2.0249,-2.29187,-1.49918,-1.11868,-1.12005,-0.885222,-0.27643,-0.0948161,-1.20199,-1.23814,-1.49759,0.0982494,0.0563749,0.124,0.180293,0.0498922,0.136289,0.390798,0.141479,0.428994,0.0473674,0.0330782,0.0179291,0.0317026,0.407727,0.31011,-1.41185,0.679675,-1.76358,1.13604,0.640278,0.177632,0.185269,0.196906,0.132007,0.101077,0.223313,0.326712,0.326264,0.412622,0.758487,0.90954,0.300595,0.289924,0.223669,-32.977,-39.7911,-44.3664,-51.1309,-42.0651,-39.7825,-56.0579,-41.2645,-41.3302,-49.3905,-51.3449,-45.4865,-34.2012,-43.4746,-45.205,-42.5086,-37.9378,-34.4236,-45.363,-41.5384,-35.5977,-47.8034,-35.8023,-49.1709,-40.7697,-42.1838,-38.2502,-40.5825,-31.9801,-42.6198,-37.9995,-42.6926,-49.2576,-58.305,-36.6084,-39.5617,-34.8768,-40.9262,-46.942,-50.7689,-60.2807,-53.5869,-51.0701,-51.186,-39.9387,-33.4124,-46.6325,-42.4316,-48.6563,-34.7229,-39.6339,-48.498,-42.5252,-36.2607,-48.2555,-29.3579,-46.3458,-55.7039,-47.8363,-35.6144,-43.794,-47.5681
-2655.31,0.863326,0.134195,5,31,0,2683.72,41.5832,26.5196,237.09,39.4649,136.367,62.177,70.7082,17.5875,54.002,41.0606,171.356,232.619,50.1571,32.7543,75.0117,-1.79245,-1.55357,-1.0198,-0.31112,-0.353069,-2.07242,-1.17942,-2.18912,-1.54718,0.361152,0.630049,0.049802,-0.351036,-1.01407,-1.64639,0.196321,0.280966,0.211774,0.376052,0.15471,0.109765,0.239967,0.147761,0.375356,0.0492332,0.0476017,0.0549253,0.0257224,0.450561,0.0319826,-1.08862,0.937036,-1.57464,1.47874,0.166551,0.211491,0.360668,0.732626,0.702529,0.125881,0.307456,0.112016,0.212847,1.43498,1.8777,1.05106,0.703959,0.362739,0.192744,-34.1169,-42.4726,-42.2334,-50.9691,-42.4076,-40.1793,-55.7366,-42.4089,-39.7205,-47.6843,-51.3342,-45.1657,-35.3229,-41.7433,-45.4377,-41.7791,-38.5732,-36.2894,-46.2022,-43.5966,-36.5646,-46.9119,-35.2361,-50.6316,-40.7829,-43.2172,-37.9656,-40.1465,-32.1834,-42.8875,-39.3325,-42.5198,-49.2434,-59.1787,-37.5486,-38.2354,-35.847,-41.1714,-46.4878,-51.0659,-58.6287,-51.8358,-51.4833,-50.2775,-38.7084,-32.7588,-45.0289,-41.714,-48.1581,-34.4341,-40.6639,-46.7257,-42.978,-36.4754,-48.7345,-27.6282,-45.1508,-54.3176,-49.4809,-34.8229,-43.1315,-47.4563
-2651.23,0.987991,0.134195,5,31,0,2671.18,55.1172,28.0685,228.898,40.2025,177.77,61.3417,48.0398,16.1667,53.9909,35.6391,189.059,233.27,51.8218,36.2113,126.549,-1.93903,-1.64114,-0.962219,-1.28179,0.0182141,-2.04086,-1.30618,-1.61962,-1.53945,0.373836,0.546077,0.285234,-1.09142,-1.18979,-1.58893,0.0946444,0.252311,0.188306,0.326977,0.131268,0.158619,0.171211,0.141681,0.432455,0.0438687,0.0600053,0.0479937,0.0474593,0.552506,0.0686535,-1.10796,0.969456,-1.46664,1.42511,0.143844,0.193759,0.382044,0.27754,1.01838,0.129917,0.270853,0.197975,0.214499,1.4533,1.72647,1.33007,0.33574,0.304286,0.204145,-34.5865,-41.3149,-42.9292,-51.5628,-42.8857,-39.9481,-54.7126,-41.6372,-41.3932,-47.1338,-50.9713,-45.6453,-35.2365,-40.1465,-46.2345,-41.3544,-38.0444,-35.377,-46.3951,-43.3184,-36.7274,-45.8999,-35.1093,-50.1748,-42.1077,-42.9737,-38.1355,-39.4054,-31.8355,-43.0646,-38.9515,-42.9292,-48.8145,-57.9329,-36.8859,-38.9511,-35.4933,-41.3424,-46.5716,-52.1531,-59.9021,-52.1037,-51.3686,-51.0452,-36.4591,-32.6752,-44.5958,-41.0966,-49.6128,-35.0537,-40.6187,-48.1764,-43.7246,-36.147,-48.2757,-27.6159,-45.3923,-54.5245,-49.3528,-34.8463,-43.6717,-47.4455
