# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92683081
# output
#   file = output_cal_g_Kpsi_EPs_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2679.1,0.979047,0.171961,5,31,0,2690.67,91.5031,26.2011,200.988,35.3842,97.6731,62.7734,45.599,21.1957,49.9351,44.5703,161.013,139.607,42.8035,25.6153,54.2247,0.105075,0.000715088,-1.64148,-1.40466,-1.74844,-1.19413,-2.01643,-1.99143,-1.39413,-1.97493,0.534056,0.126697,-0.883882,-0.461753,-1.50637,-1.69233,-1.13519,0.939789,1.00072,0.193694,0.245449,0.174045,0.302966,0.133131,0.1365,0.248049,0.138771,1.70584,1.13507,0.413176,0.630178,0.221714,0.18409,-33.8254,-41.2834,-44.5354,-48.0835,-42.3093,-39.7749,-56.4658,-44.0732,-41.5426,-44.9714,-54.194,-47.3089,-36.1333,-43.6941,-44.7707,-42.0691,-38.1968,-36.2298,-47.1164,-43.2364,-36.3399,-47.0371,-35.0457,-51.9236,-41.4712,-42.6101,-37.6056,-40.2355,-34.4585,-43.4506,-42.0313,-42.2454,-49.0747,-57.2678,-37.6357,-39.8884,-34.952,-41.1575,-47.0012,-53.9928,-58.3487,-53.1318,-53.9043,-51.4186,-38.6244,-32.8461,-45.3913,-43.1115,-46.696,-37.2731,-39.7773,-45.955,-43.6799,-36.7459,-49.1627,-29.4756,-48.2323,-56.7338,-51.066,-35.3261,-42.9654,-50.9445
-2682.18,0.831673,0.171961,5,31,0,2705.97,110.244,26.4516,200.678,36.6534,176.363,56.1202,39.7049,25.9834,47.3844,35.7856,151.609,89.2843,48.6033,27.8339,68.3393,0.125134,-0.161083,-1.85382,-1.27199,-2.04154,-0.657334,-2.20412,-1.61574,-0.962004,-1.89108,0.078083,0.245359,-1.6786,-0.725483,-1.69067,-0.0507377,-0.856007,0.7744,0.851221,0.156638,0.280273,0.129829,0.518231,0.110347,0.198744,0.382126,0.150908,1.08121,1.27808,0.186635,0.484091,0.184397,0.950528,-35.1634,-40.8776,-45.9438,-49.8594,-41.8984,-39.6052,-56.6303,-43.39,-41.6829,-44.772,-54.7826,-47.0748,-36.0304,-43.2737,-45.126,-42.9675,-37.4246,-36.4766,-46.5284,-43.1796,-38.2741,-46.1661,-35.7513,-51.3684,-43.2891,-42.7327,-37.6317,-39.8214,-33.6895,-42.9776,-41.0427,-41.7273,-48.7409,-58.3139,-37.6392,-41.3919,-35.013,-42.0026,-46.3448,-57.3704,-59.754,-51.6651,-54.5263,-50.5859,-38.5975,-32.8711,-45.7504,-41.1057,-46.0608,-38.1333,-40.5632,-45.2849,-43.6777,-36.799,-48.7254,-28.823,-46.5889,-56.4956,-50.9176,-34.9992,-42.5784,-50.236
-2677.52,0.99063,0.171961,4,15,0,2693.41,64.9527,27.9761,179.468,38.159,190.756,70.6568,62.8557,18.1792,59.2642,32.3743,142.473,215.551,44.1916,35.736,113.698,0.118735,-1.33339,-1.8985,-1.68703,-1.87866,-0.436769,-2.06241,-1.1259,-1.60804,-1.72283,-0.348355,-0.701294,0.238023,-0.882434,-1.32265,-1.87609,-1.35285,1.05906,0.263581,0.149793,0.185068,0.152795,0.64612,0.127147,0.324359,0.20028,0.178561,0.705848,0.495943,1.26874,0.413775,0.266429,0.153188,-34.6458,-41.8899,-44.5269,-49.5472,-41.1824,-41.0981,-54.7795,-42.3293,-42.339,-46.3508,-53.3584,-46.8545,-36.0754,-44.1001,-44.9834,-42.0598,-37.9826,-36.649,-47.0999,-44.3759,-37.8477,-46.3401,-36.015,-54.8276,-42.917,-43.516,-36.2791,-40.1426,-31.2928,-42.939,-40.9318,-42.4668,-48.539,-57.3343,-36.6623,-40.2738,-34.9143,-41.6675,-47.0831,-52.9878,-60.1044,-53.1841,-52.6241,-53.0639,-38.0101,-33.0137,-44.794,-41.3739,-48.6707,-36.8557,-41.8622,-45.3111,-43.1593,-35.8841,-50.6756,-29.5346,-47.8162,-55.6138,-51.3563,-34.4131,-43.2025,-49.8167
-2676.12,0.984924,0.171961,5,31,0,2692.95,72.2261,31.147,205.916,43.2712,134.536,61.7081,67.5991,21.0103,51.6293,33.4301,149.175,192.752,67.5311,27.3912,134.035,0.0884401,-1.03351,-1.63153,-1.46163,-1.10737,-1.12285,-2.22201,-1.16498,-1.25752,-1.86862,-0.283229,0.317054,-0.0132415,0.058887,-1.77873,-1.24934,-1.31829,0.935805,0.355755,0.195631,0.231858,0.330426,0.325352,0.108391,0.31193,0.284357,0.154337,0.753347,1.37308,0.986846,1.06066,0.168853,0.286695,-34.3075,-41.637,-42.9325,-48.6068,-41.2866,-41.2139,-55.9826,-42.7293,-41.9319,-45.3596,-53.966,-47.2655,-35.4432,-42.208,-45.3265,-42.598,-38.781,-36.4739,-45.9687,-44.1644,-37.5189,-47.4117,-35.5887,-52.2376,-40.572,-42.6175,-37.5292,-40.5676,-34.3575,-42.9982,-41.5759,-42.2537,-47.5263,-57.7718,-37.7154,-39.5528,-35.9241,-41.4805,-48.1368,-53.3477,-59.6102,-53.3195,-53.5937,-51.6579,-38.4041,-33.69,-44.4025,-41.9469,-48.1633,-37.2122,-40.1343,-46.1934,-44.0223,-37.4198,-49.9128,-29.3232,-48.4198,-55.3002,-50.3798,-35.083,-43.3868,-49.2979
-2667.49,0.98484,0.171961,5,31,0,2686.87,54.9548,29.3113,196.384,37.0883,136.202,56.2749,58.1094,22.6834,58.3452,22.1603,70.9896,99.0324,22.8678,30.3346,64.6632,0.185426,-1.31698,-1.59247,-1.36432,-1.09367,-0.824497,-2.04897,-1.08488,-1.09575,-1.32765,-0.579363,-1.40735,-1.33348,-2.10487,-1.45364,-1.61328,-1.30445,0.391353,0.267943,0.203422,0.255554,0.334986,0.438456,0.128868,0.337943,0.33429,0.265099,0.560255,0.24479,0.26356,0.121861,0.233717,0.199234,-35.5227,-42.417,-43.1194,-50.299,-42.0183,-40.3258,-55.7049,-43.3613,-41.922,-46.8433,-52.8135,-45.6951,-35.7233,-43.1138,-45.8792,-42.8212,-38.2659,-36.9426,-47.4446,-44.5094,-38.0867,-46.9615,-36.764,-51.9427,-42.1999,-44.3194,-37.1222,-41.4236,-32.5886,-42.8655,-39.2164,-41.9584,-48.7369,-59.7622,-37.396,-41.0376,-35.7407,-41.9608,-48.0513,-55.8959,-62.3647,-52.4442,-52.8309,-49.6575,-38.8004,-33.2137,-44.3474,-41.1082,-46.2015,-36.802,-42.4195,-44.6059,-41.5657,-37.3327,-50.453,-28.126,-45.7323,-55.6303,-49.0685,-35.0663,-43.2539,-47.4796
-2664.95,0.803115,0.171961,5,31,0,2685.64,57.4921,27.3193,195.197,35.5103,103.447,67.0266,47.5386,22.2378,52.6818,30.1355,156.331,114.918,32.8421,27.4026,78.8016,0.137997,-1.60821,-1.64024,-1.49936,-1.4797,-1.529,-2.06858,-1.58168,-1.06799,-1.95362,-0.635329,-0.348144,-1.08781,-0.975991,-1.47252,-1.75354,-1.35465,0.455812,0.200246,0.193933,0.223274,0.227706,0.216753,0.126366,0.20563,0.343698,0.14176,0.529761,0.705998,0.336952,0.376819,0.229348,0.17316,-34.0737,-41.6858,-42.7305,-47.7849,-41.3654,-40.2771,-56.2202,-44.114,-42.6301,-44.6705,-53.6062,-47.1226,-36.5374,-44.8878,-45.3135,-41.6731,-38.5729,-35.2813,-47.5909,-43.3981,-36.0228,-47.2173,-34.655,-51.7569,-41.6063,-42.8706,-37.0492,-40.6039,-32.3171,-42.6786,-40.8752,-42.0216,-48.3505,-57.4484,-36.6965,-39.8664,-34.7097,-41.1821,-47.4907,-56.0086,-60.3512,-53.9769,-54.0472,-52.5987,-38.0767,-32.5375,-44.7033,-42.7435,-47.5177,-36.4578,-39.578,-46.37,-43.1244,-35.9844,-49.4522,-29.2737,-47.6996,-57.2088,-50.7644,-35.25,-43.5226,-50.339
-2662.96,0.964842,0.171961,5,31,0,2679.14,63.6749,32.207,203.692,41.1387,106.488,62.6962,50.2384,19.0048,51.5102,33.4907,126.048,127.351,43.9941,30.8364,38.4677,0.129699,-1.17913,-1.55867,-1.35091,-1.7003,-1.40298,-2.00996,-1.54559,-1.72383,-1.83283,-0.582158,-0.573044,-0.90513,-1.19641,-1.53971,-1.4594,-1.34441,0.338282,0.307546,0.210416,0.259005,0.182628,0.245864,0.133995,0.213186,0.178381,0.15996,0.558691,0.563807,0.404489,0.302278,0.214442,0.232375,-34.7134,-41.0978,-44.8747,-49.4153,-41.9407,-40.0141,-56.482,-43.6554,-40.5942,-45.4249,-54.1671,-46.2653,-35.8689,-43.1912,-44.5512,-42.699,-37.9747,-36.1097,-45.7295,-44.1675,-37.0402,-46.924,-36.0111,-51.9938,-43.5126,-43.3782,-36.9747,-39.8841,-34.8711,-42.8193,-40.983,-41.6257,-48.5622,-57.7089,-37.0872,-41.074,-35.2693,-41.3556,-46.9059,-55.5025,-60.4653,-52.2515,-53.4884,-50.9567,-37.3167,-33.4511,-44.653,-41.8761,-48.6387,-38.0419,-40.1249,-45.6081,-43.0893,-36.6539,-48.4818,-28.2432,-47.3801,-56.3793,-49.1557,-35.4095,-42.5807,-49.317
-2666.45,0.969748,0.171961,5,31,0,2676.02,53.7952,24.7392,173.819,38.1412,99.8803,50.3339,54.024,23.126,56.1422,28.3827,109.116,100.574,22.238,31.5883,116.708,0.186814,-1.32617,-1.71916,-1.5087,-1.22396,-1.43881,-2.20314,-1.14869,-0.554544,-1.30413,-0.585555,-0.387421,-1.25792,-1.60031,-1.50164,-0.952388,-1.26451,0.409088,0.265492,0.179217,0.221198,0.294063,0.23721,0.110456,0.317053,0.574334,0.271408,0.556797,0.678805,0.284246,0.201833,0.222765,0.385819,-35.3341,-41.6694,-43.2486,-50.4874,-41.6589,-39.8491,-56.379,-43.732,-42.2093,-44.9645,-51.7909,-46.0175,-35.31,-43.3282,-46.2802,-42.9953,-38.4028,-37.095,-47.2298,-43.9444,-37.752,-47.3858,-35.7899,-51.6832,-41.2355,-44.1017,-37.6782,-41.2475,-31.6832,-43.2067,-39.4706,-42.3495,-48.4166,-59.5257,-37.7836,-39.7418,-35.8998,-42.0788,-47.5706,-55.7187,-61.2253,-52.1639,-52.7342,-50.1055,-38.2057,-33.1354,-44.6594,-42.0808,-46.3653,-36.0883,-43.0493,-45.1606,-42.317,-36.8406,-50.9269,-28.175,-45.9688,-56.5577,-49.8651,-35.2621,-43.7199,-47.3732
-2664.11,0.981355,0.171961,5,31,0,2676.74,63.8214,28.3053,189.818,38.7865,127.598,61.9905,46.2751,16.3515,47.1482,28.2759,100.797,135.013,36.6096,26.1436,37.138,0.156991,-1.28737,-1.58574,-1.41247,-1.61145,-1.21432,-2.09847,-1.54481,-1.69636,-1.93734,-0.750854,-0.850734,-1.02304,-1.22308,-1.46007,-1.63593,-1.464,0.301655,0.275994,0.204797,0.243541,0.199597,0.296912,0.122644,0.213352,0.18335,0.144087,0.471963,0.427101,0.3595,0.294322,0.23222,0.194772,-34.1297,-41.3861,-43.5796,-49.3711,-42.2985,-40.1758,-56.3318,-43.8941,-40.8628,-46.5446,-53.638,-46.4277,-36.1175,-43.3806,-45.4727,-43.0018,-38.1454,-36.44,-46.0979,-43.1799,-37.8717,-46.6657,-36.2156,-53.8611,-43.1714,-42.2599,-36.883,-40.5169,-33.0795,-42.6257,-40.0014,-41.3714,-49.1458,-58.8153,-37.3755,-41.0948,-35.0258,-41.41,-47.0685,-55.1262,-59.1567,-52.8378,-53.5681,-51.5254,-37.6894,-33.2144,-45.0968,-41.5919,-46.1572,-37.6295,-42.0046,-44.226,-42.5378,-36.949,-50.207,-28.5389,-46.1145,-56.007,-50.6899,-35.2017,-42.8395,-49.6689
-2668.55,0.926881,0.171961,4,31,0,2682.18,47.7141,26.417,202.516,38.3332,98.4421,65.3265,38.8118,27.6086,52.0037,27.0508,112.467,104.191,18.4889,31.2912,92.6213,0.174311,-1.92893,-1.51066,-1.14682,-1.45877,-1.39208,-1.97589,-1.77107,-0.435086,-1.56682,-0.454229,-0.32435,-1.23301,-1.35044,-1.38098,-1.00223,-1.28504,0.584857,0.145304,0.220764,0.317646,0.232522,0.248559,0.138637,0.170151,0.647209,0.208707,0.634937,0.722997,0.291414,0.259125,0.251332,0.367059,-34.2299,-41.5054,-42.402,-49.479,-42.4228,-40.8254,-56.5913,-43.6518,-42.411,-46.0244,-52.6923,-45.5733,-35.7654,-42.1847,-46.0646,-42.9976,-38.6936,-36.6898,-47.9296,-43.3989,-37.4878,-46.8185,-36.1164,-51.4364,-41.2778,-43.4541,-37.1204,-41.4092,-33.3941,-42.6539,-39.3486,-42.0782,-48.123,-59.3892,-37.5148,-39.9247,-35.4892,-41.693,-47.3829,-55.4709,-60.5576,-53.7818,-54.0758,-51.4213,-38.4574,-33.5477,-45.7195,-42.6235,-46.0716,-37.8245,-42.1243,-45.1201,-41.1548,-36.7788,-50.7436,-28.4009,-45.2953,-56.5249,-49.532,-35.248,-43.4132,-47.577
-2663.49,0.979891,0.171961,4,15,0,2678.36,75.5645,28.6311,174.587,41.6798,99.9501,57.2872,50.2506,17.42,60.3304,28.9121,108.7,112.285,31.6029,29.186,55.2619,0.160521,-1.14981,-1.89481,-1.50396,-1.28201,-1.27054,-2.15528,-1.51962,-1.53695,-1.24796,-0.576554,-0.557046,-1.03234,-1.72574,-1.46571,-1.62279,-1.2978,0.374286,0.316696,0.150348,0.222248,0.277479,0.28068,0.115871,0.218796,0.215036,0.28709,0.561831,0.572899,0.356173,0.178042,0.230913,0.197347,-34.5804,-41.4089,-42.4215,-50.2929,-42.0008,-40.6192,-55.6767,-43.1818,-41.9905,-44.6653,-54.1914,-45.4418,-35.3057,-43.2234,-45.836,-43.1679,-38.2253,-36.897,-46.8517,-44.1112,-37.3512,-46.3882,-35.8858,-50.5165,-42.8466,-44.5968,-37.0284,-40.4836,-32.8399,-43.0993,-39.3641,-41.4243,-48.2031,-58.6935,-37.4452,-41.544,-35.6766,-42.0352,-47.4631,-56.3027,-64.559,-52.5102,-52.4433,-49.7814,-37.8191,-33.6953,-43.8913,-41.9028,-47.7819,-36.6166,-42.364,-45.0304,-42.2551,-37.0678,-49.9363,-28.1436,-45.8629,-55.1462,-49.4069,-35.012,-43.2166,-48.1269
