# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684097
# output
#   file = output_cal_g_Kgamma_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.155505
# Diagonal elements of inverse mass matrix:
# 0.0685151, 0.0234201, 1.03045, 0.0536989, 0.216663, 0.044453, 0.0208659, 0.0295417, 0.0130606, 0.0417775, 0.0647027, 0.651032, 0.111092, 0.0214223, 0.295745, 0.516997, 0.372942, 0.114195, 0.0707115, 0.143268, 0.254015, 0.0890545, 0.0852234, 0.417104, 0.0522842, 0.314149, 0.52662, 0.267652, 0.682072, 0.0988555, 0.599776, 1.03585, 0.0759991
-2660.7,0.962084,0.155505,5,31,0,2675.32,100.832,51.4747,228.443,35.9043,148.156,111.671,73.5994,30.1483,78.4287,23.0939,150.957,222.634,44.4538,35.2981,76.4981,0.548208,0.0875125,0.189152,0.310733,0.3909,0.218834,0.156393,0.326848,0.128684,0.41403,0.141785,0.082806,0.0313458,0.0709961,0.45172,0.395645,-1.2425,1.12933,-35.2534,-43.6332,-43.2229,-52.711,-42.2067,-39.2569,-56.5921,-41.4199,-42.0919,-49.6837,-50.3848,-45.7691,-35.0267,-42.3653,-48.2535,-43.0249,-38.7932,-33.9409,-45.5668,-45.7379,-35.2289,-45.878,-36.6487,-49.5829,-41.2865,-44.7611,-38.4827,-41.3442,-32.589,-43.3747,-38.5475,-42.6793,-51.1695,-58.2386,-36.7893,-39.9551,-36.3363,-40.4141,-46.9318,-52.3848,-62.7053,-53.3472,-51.5145,-50.8812,-40.3574,-32.8215,-43.0911,-40.7803,-47.6722,-38.0403,-41.4128,-48.5873,-42.4302,-36.9452,-47.6284,-27.939,-44.9634,-56.0831,-48.8645,-33.8448,-44.3281,-48.0766
-2657.92,0.929202,0.155505,5,31,0,2672.57,97.9574,35.2319,254.56,63.4762,188.424,94.3181,73.9365,25.7358,62.8793,37.6158,124.61,187.104,53.2862,43.6392,92.4606,0.649643,0.0439396,0.285712,0.201259,0.15099,0.0651122,0.200958,0.212112,0.109013,0.395312,0.0891832,0.0374041,0.0395893,0.0902256,0.383283,0.0490667,-1.75565,0.875618,-35.046,-41.9401,-42.2728,-52.0146,-43.6834,-39.8535,-57.7596,-43.0304,-39.5484,-48.4061,-50.3226,-45.658,-35.4399,-40.471,-47.1965,-42.647,-39.7532,-35.5968,-45.7094,-44.7129,-36.0762,-47.2833,-36.8016,-46.5683,-41.3786,-44.4204,-38.9874,-40.774,-33.3642,-44.2325,-38.263,-43.1603,-49.6358,-58.406,-37.5287,-39.5926,-36.346,-40.9815,-47.8967,-51.2692,-60.6448,-53.1864,-51.409,-50.5703,-39.6759,-32.2035,-43.519,-41.9983,-45.6522,-37.266,-41.456,-48.7105,-43.0642,-37.4011,-48.9365,-28.6762,-45.7203,-57.4929,-48.3881,-35.4371,-43.8268,-47.4515
-2663.72,0.961252,0.155505,5,31,0,2676.79,90.4754,41.0133,246.689,65.8997,162.233,106.973,76.2613,27.2455,72.2675,41.286,120.353,182.908,55.0974,42.2757,82.8859,0.449598,0.0660869,0.272604,0.205712,0.108914,0.0933822,0.210189,0.174228,0.158467,0.442752,0.206575,0.0951626,0.0398768,0.0683342,0.376524,0.0702119,-1.7409,0.818683,-36.3387,-40.4924,-41.3837,-51.215,-42.6415,-40.5995,-58.1695,-43.4793,-39.8382,-50.0466,-51.0802,-44.7184,-37.1335,-44.8208,-46.6942,-42.7474,-39.7239,-34.7826,-44.8053,-44.0743,-35.5567,-47.5674,-37.1546,-48.332,-41.1881,-44.2286,-38.0463,-40.9249,-33.3253,-43.2557,-37.8809,-42.3693,-48.8804,-57.8944,-36.885,-39.4502,-35.6479,-40.6982,-47.6727,-52.9227,-64.3716,-54.5736,-50.7028,-52.931,-39.7937,-32.1664,-43.5514,-42.1069,-47.0194,-37.8969,-39.9874,-49.4047,-41.6625,-37.4942,-48.1457,-29.574,-46.3003,-57.7845,-47.6231,-36.7884,-43.6204,-47.0722
-2658.42,0.858678,0.155505,4,15,0,2682.47,71.3472,39.676,240.281,45.8893,165.421,81.559,77.0963,28.821,69.0132,28.9931,123.108,178.671,45.0464,35.7928,93.5343,0.456247,0.184304,0.165799,0.141439,0.232079,0.109713,0.265833,0.264029,0.0932407,0.360683,0.0101077,0.114688,0.0676856,0.0402994,0.355134,0.120955,-1.755,0.995206,-34.2708,-41.4024,-42.1294,-51.8597,-42.6733,-40.4512,-56.7298,-41.9231,-41.1329,-48.1773,-51.99,-45.539,-35.2751,-39.8953,-46.2716,-42.992,-39.36,-34.9616,-45.5854,-44.4626,-36.1466,-46.3251,-36.4823,-51.0191,-41.8317,-43.835,-38.0799,-41.1136,-33.5887,-43.5139,-38.622,-42.8721,-50.0926,-58.2122,-37.2105,-40.1563,-35.808,-40.2796,-46.8801,-53.1451,-62.3444,-53.7617,-50.8316,-51.6442,-40.8764,-32.1732,-43.3926,-41.7142,-46.5832,-37.4871,-42.1277,-46.6465,-42.1512,-36.7774,-48.6647,-28.8903,-45.3189,-57.4292,-49.4681,-34.3075,-43.2161,-47.6273
-2654.22,0.991375,0.155505,5,31,0,2668.89,83.9987,41.9097,245.437,44.6119,134.943,93.2868,54.6164,28.2556,70.3291,39.4179,112.688,175.643,41.1631,30.679,79.0344,0.403131,0.0439449,0.193004,0.175874,0.216254,0.118672,0.203279,0.313911,0.0510887,0.405015,0.0753315,0.0552308,0.0427016,0.137718,0.363854,0.114432,-1.86951,0.900463,-34.4706,-40.6975,-41.8672,-51.6362,-41.4866,-39.8354,-57.2447,-42.4244,-40.2427,-50.3989,-51.2519,-45.1204,-35.501,-41.9111,-46.5594,-42.6876,-39.3181,-34.9048,-45.0267,-44.0241,-35.6361,-47.1692,-37.0823,-49.6097,-41.4072,-44.0562,-38.117,-41.3163,-33.5404,-43.4667,-38.0732,-42.0003,-49.4256,-58.1392,-36.9834,-39.7766,-35.8403,-40.4907,-47.758,-51.9212,-63.0112,-52.9831,-51.4953,-51.5265,-40.2022,-32.4008,-43.7063,-42.2918,-46.7439,-38.5829,-41.3587,-47.5553,-42.1905,-37.9619,-47.9839,-28.3159,-45.9621,-56.3494,-48.0636,-35.4326,-43.2862,-46.9454
-2656.01,0.998937,0.155505,5,31,0,2667.55,85.7309,45.5255,256.793,38.5883,167.357,109.464,76.7408,25.6228,67.8885,30.6233,122.971,169.475,50.1641,39.2724,106.909,0.434498,0.0686886,0.16604,0.197284,0.333295,0.0835917,0.163044,0.277397,0.104344,0.535375,0.0217279,0.0424306,0.0449158,0.108475,0.42646,0.0471646,-1.47345,1.33098,-34.1293,-41.9156,-42.7549,-52.5167,-41.9991,-39.6258,-56.3774,-42.3536,-39.6082,-51.831,-50.6349,-45.4339,-35.7879,-40.9488,-47.0671,-42.5475,-38.9459,-34.4806,-45.4968,-44.2819,-35.0893,-46.8235,-37.4987,-49.3021,-40.7541,-43.5299,-37.9641,-40.6191,-34.1657,-43.6497,-38.0871,-43.1547,-48.7418,-57.922,-36.3368,-38.4429,-36.1927,-41.1904,-47.1416,-51.4006,-63.2955,-53.4119,-51.8463,-51.9225,-40.1351,-32.7943,-44.0869,-41.2044,-48.3115,-37.2672,-40.3399,-49.5776,-42.816,-37.1695,-47.1925,-28.1851,-46.156,-55.9905,-47.8308,-34.8473,-43.7906,-47.0419
-2662.29,0.984599,0.155505,5,31,0,2673.5,81.987,40.144,245.286,39.1813,191.182,84.2465,60.2837,34.5084,64.5459,35.2306,130.188,175.039,42.188,29.5871,66.1643,0.570827,0.0656499,0.139135,0.143381,0.217308,0.0350549,0.224687,0.289276,0.0281863,0.37635,0.0720543,0.0328814,0.0351404,0.00757886,0.431867,0.313149,-1.75717,1.24956,-33.9282,-41.2642,-42.3899,-51.0577,-42.8484,-40.2296,-58.3628,-42.1852,-41.7583,-47.8757,-51.2649,-46.1507,-35.5832,-40.3504,-47.441,-41.8449,-40.0631,-35.2036,-45.9344,-44.5361,-35.7296,-46.8994,-36.164,-47.869,-40.907,-43.6038,-39.3783,-41.2751,-33.5771,-44.1257,-38.6842,-42.828,-50.3954,-57.6165,-37.2325,-40.346,-36.3251,-40.6391,-47.4993,-51.3652,-60.3125,-54.3231,-52.0734,-50.4723,-40.6038,-32.414,-43.7329,-42.8179,-45.6273,-37.0819,-41.2629,-47.5784,-42.3133,-36.8833,-48.7853,-28.6762,-44.9911,-56.153,-48.7305,-35.0957,-44.1074,-48.3026
-2656.38,0.901448,0.155505,5,31,0,2676.81,91.9807,47.9024,259.922,52.1621,184.136,107.458,65.9687,34.2379,62.5624,28.3405,127.955,184.102,47.5625,33.5107,101.491,0.582357,0.076305,0.0818564,0.129356,0.218949,0.0341134,0.18262,0.368118,0.0760514,0.500542,0.0700203,0.0565474,0.0546017,0.0424604,0.421236,0.100929,-1.83204,1.24693,-33.621,-41.0155,-41.6786,-53.0302,-42.7509,-40.8323,-57.2032,-41.9455,-41.0338,-49.9605,-51.2748,-46.2878,-35.9405,-40.2591,-46.9449,-42.5526,-39.9172,-34.4799,-45.8554,-44.1984,-35.4266,-46.2977,-37.0962,-49.4691,-41.1141,-42.5454,-38.099,-40.6929,-34.7224,-43.9771,-38.3352,-43.2447,-49.3684,-57.7356,-36.4535,-39.4669,-36.2268,-40.6722,-46.9957,-51.4975,-61.4108,-54.6413,-51.9892,-51.0196,-40.5494,-32.9519,-43.7338,-41.8875,-46.7212,-37.9208,-41.9766,-47.4765,-42.0183,-36.7385,-47.9381,-28.4228,-44.4236,-56.0265,-48.7849,-34.9813,-43.3626,-48.1726
