# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94247244
# output
#   file = output_cal_pl_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2675.7,0.999634,0.133032,5,31,0,2682.88,46.4198,35.3489,188.733,35.8916,125.492,79.853,63.6815,21.47,63.0535,21.2944,83.3876,92.7862,44.8128,32.5998,93.3343,0.170529,0.251213,3.32308,-36.1313,-42.0623,-42.476,-50.8642,-41.8309,-40.4772,-56.213,-43.6071,-42.8299,-46.7364,-53.0064,-46.6061,-36.7989,-44.5439,-45.8101,-42.8493,-38.8305,-36.3311,-47.5035,-45.4082,-37.548,-47.0163,-37.4744,-50.6149,-41.271,-45.1242,-37.5496,-41.3792,-33.4074,-43.6501,-39.3916,-42.0845,-48.5326,-59.0978,-37.3682,-40.1436,-35.8028,-42.353,-48.3447,-55.638,-62.1366,-54.0375,-53.8966,-50.7133,-38.8801,-33.1064,-43.3056,-41.4623,-46.32,-38.0528,-40.2679,-45.0585,-41.8522,-37.174,-49.7219,-28.8332,-46.7908,-55.3184,-48.6473,-35.6699,-44.2655,-48.4234
-2670.46,0.850118,0.133032,4,15,0,2678.93,51.8539,32.6736,203.332,39.8124,117.995,76.9627,57.6426,19.2514,63.9352,19.2541,86.7565,103.315,37.5075,31.5829,96.2896,0.150844,0.187897,2.97502,-35.3717,-42.0719,-42.8443,-50.229,-41.7739,-39.702,-55.9578,-43.5019,-42.3896,-47.5979,-52.3041,-46.8949,-36.1105,-44.096,-46.0747,-42.7726,-38.3369,-36.2305,-47.5229,-44.976,-37.7629,-46.8954,-37.4552,-50.8716,-41.8304,-44.4643,-37.3441,-41.472,-33.2869,-43.5393,-39.4944,-42.131,-48.7044,-59.3811,-37.2042,-39.9846,-35.4193,-42.2127,-48.0706,-55.2798,-62.2994,-53.1906,-53.5448,-50.1215,-38.7898,-32.7081,-43.3904,-41.4546,-45.8682,-38.7766,-40.8018,-44.5275,-42.0198,-36.8856,-50.1555,-28.4121,-46.0684,-56.5265,-49.9194,-35.052,-43.6531,-48.7598
-2669.35,0.878847,0.133032,5,31,0,2676.63,57.7657,34.2423,194.198,45.2502,110.458,82.4084,49.0102,21.8936,61.3404,24.1925,91.6721,96.0342,26.184,32.4519,57.1193,0.170319,0.212754,3.42483,-35.6584,-41.0588,-42.2097,-50.5235,-41.7605,-39.9573,-56.9909,-44.3419,-41.7289,-47.3065,-52.9468,-45.9088,-36.313,-45.5226,-45.8943,-42.2132,-38.4383,-35.7509,-47.3603,-44.5584,-37.4163,-47.1644,-37.1171,-51.3868,-43.3018,-45.0767,-36.8198,-40.9693,-32.8133,-43.0978,-38.7278,-41.2827,-48.4619,-59.2062,-36.5758,-41.0286,-34.9587,-41.8295,-47.1686,-57.5034,-63.5936,-53.7263,-54.2258,-50.2438,-37.9669,-32.7063,-43.9534,-41.8096,-46.7912,-38.8637,-41.7515,-44.3187,-41.0131,-36.2942,-49.5478,-28.0431,-44.8356,-57.0879,-49.394,-35.5758,-43.009,-48.5421
-2671.46,0.982162,0.133032,5,31,0,2679.45,56.1105,28.4698,183.464,34.3796,106.812,71.1317,55.2794,17.4602,56.1466,17.9515,78.5172,95.1155,22.3082,30.8506,77.0537,0.149374,0.212649,3.36886,-35.0351,-41.8084,-43.1014,-49.5703,-41.9413,-39.7629,-56.6744,-43.9122,-41.8828,-47.5875,-51.7171,-46.8118,-35.6451,-42.7726,-46.9682,-42.7465,-38.5222,-36.3712,-47.8983,-44.6473,-37.7336,-47.3218,-37.4045,-49.3318,-41.7284,-44.3273,-37.4262,-42.191,-32.805,-43.3954,-39.3437,-42.3589,-48.7208,-60.0627,-37.3505,-40.3991,-35.4548,-42.479,-48.1315,-55.2809,-61.3136,-53.743,-54.2261,-49.5634,-39.3481,-32.7828,-44.3062,-41.6915,-44.7669,-38.4852,-41.3883,-44.3542,-41.6022,-36.8136,-50.8359,-28.4327,-45.3775,-56.6328,-50.4529,-35.0973,-43.6886,-49.0717
-2681.34,0.19055,0.133032,5,63,0,2693.08,62.3406,36.365,233.063,46.0183,118.412,83.2318,54.4974,23.6015,61.2908,26.3997,96.7917,108.524,32.8597,36.5282,64.2871,0.151871,0.422431,5.95139,-36.3878,-40.9241,-43.8626,-50.4507,-41.0315,-38.6255,-56.5579,-44.3844,-41.2173,-48.4291,-52.6894,-45.8128,-36.1858,-48.1863,-45.2749,-42.9148,-37.3664,-35.8854,-46.5231,-44.2693,-37.9373,-47.7909,-37.4532,-52.8795,-43.8728,-44.7253,-36.1591,-40.8774,-34.133,-42.6338,-39.0162,-41.3097,-48.1915,-59.2647,-36.5494,-41.4085,-34.5794,-41.5674,-47.2658,-57.9265,-64.4223,-52.6289,-54.2131,-49.5908,-39.3291,-32.7034,-44.9227,-41.1337,-47.1369,-40.4439,-41.7285,-43.9678,-41.9134,-36.4899,-49.5406,-28.6426,-45.6854,-58.2331,-50.1269,-35.799,-42.2112,-48.4871
-2676.36,1,0.133032,5,31,0,2687.83,61.9432,39.1139,227.657,42.6571,129.785,86.5998,45.6106,19.5304,72.6528,24.8151,95.4309,104.363,35.9315,32.3479,79.6459,0.184835,0.178795,2.40651,-35.9553,-42.4742,-41.8938,-50.2066,-41.7275,-39.8883,-56.6413,-44.2144,-42.2271,-47.1837,-52.8053,-45.8528,-36.6072,-45.8978,-46.1078,-42.2946,-38.7675,-35.9068,-47.7866,-45.3601,-37.179,-46.7898,-37.2328,-51.7921,-42.8196,-45.8129,-37.44,-40.97,-33.4789,-43.651,-38.416,-41.127,-49.0071,-59.2189,-36.7145,-40.2943,-35.963,-41.6964,-47.6781,-57.1137,-64.5159,-53.2034,-53.4042,-50.7483,-37.6972,-32.7359,-42.8761,-42.3537,-47.1391,-38.2766,-41.8966,-45.0925,-41.5022,-37.1587,-49.9772,-27.5399,-45.3279,-57.4663,-49.165,-34.9035,-43.3928,-47.5866
-2675.54,0.987835,0.133032,5,31,0,2688.28,64.6493,32.7597,230.805,45.3449,106.869,81.9201,62.7443,20.0693,67.6017,22.8147,98.7578,100.848,26.9782,39.3204,63.119,0.130602,0.0326354,2.0398,-35.6404,-41.3274,-43.458,-49.4922,-41.5593,-38.4811,-56.5386,-44.4668,-41.1791,-48.8534,-51.3942,-46.6143,-35.5595,-47.2461,-46.0991,-42.2803,-37.5499,-35.3437,-47.7643,-43.9789,-36.7096,-47.5457,-36.9016,-50.8712,-42.6083,-44.8509,-36.6187,-40.5325,-33.4041,-43.0406,-39.0112,-41.9635,-48.4915,-59.6033,-36.1023,-40.2973,-34.5169,-41.5848,-47.0122,-58.0337,-65.1697,-53.2987,-54.0634,-50.2305,-38.4574,-31.7024,-44.07,-41.142,-46.9472,-38.1059,-40.6271,-44.7546,-42.0562,-35.7348,-49.5191,-28.5949,-45.806,-58.5434,-51.3755,-35.2486,-42.7497,-50.0713
-2675.81,0.928067,0.133032,5,31,0,2684.72,52.0306,34.9014,170.609,34.7727,122.152,80.0961,44.4421,19.7607,56.7667,25.0092,75.1117,96.8796,28.3729,30.8018,109.98,0.162541,0.108447,2.64819,-35.8567,-40.7237,-41.5388,-51.0159,-41.5206,-40.7282,-56.4572,-44.0776,-43.1878,-47.5799,-52.7036,-46.6588,-36.99,-45.3551,-46.4754,-42.8424,-38.8071,-36.2361,-47.6549,-44.4753,-37.8862,-47.2734,-37.3788,-51.1641,-41.3347,-45.1398,-37.2383,-41.6817,-31.9019,-43.3965,-38.6128,-41.6844,-47.7577,-59.3389,-37.2741,-40.2599,-35.6762,-42.1362,-47.8768,-55.6831,-61.2055,-54.7377,-55.2098,-50.9214,-38.3585,-33.4267,-44.4932,-41.6197,-44.8839,-38.2144,-41.5771,-44.3387,-41.2833,-36.9565,-50.6309,-28.8841,-45.4778,-54.6141,-49.6321,-36.0946,-44.1251,-48.5163
-2675.51,0.845845,0.133032,5,31,0,2685.13,61.3957,30.8788,194.978,46.8837,99.1419,75.3,55.9036,20.2068,61.5903,19.9638,92.0491,95.6704,33.4453,34.5031,41.6363,0.0792639,0.0411803,2.07297,-34.9761,-40.8258,-43.7132,-49.7289,-42.4859,-39.3292,-56.8058,-43.877,-41.0635,-48.0323,-52.7495,-47.6792,-35.4132,-43.8666,-45.987,-42.5872,-37.884,-35.7415,-47.1938,-44.1538,-37.2176,-47.2139,-37.609,-48.1725,-43.3762,-44.0605,-37.4974,-41.0793,-33.7604,-43.5484,-40.0302,-42.407,-49.0742,-58.9265,-36.8048,-41.3453,-35.0013,-42.3266,-47.5542,-56.2172,-63.7424,-52.9278,-53.7937,-49.1058,-38.3606,-32.3239,-43.5036,-41.3085,-45.8331,-39.3301,-39.5431,-44.9126,-42.4567,-36.1166,-49.1755,-28.524,-45.8951,-57.5893,-50.8698,-35.3848,-43.1307,-51.5345
-2675.23,0.994587,0.133032,5,31,0,2683.69,56.8893,30.9783,203.324,41.8893,121.347,79.6083,48.8064,20.1423,54.0433,16.0954,79.146,88.9623,24.9488,31.5914,59.2534,0.0912209,0.0283708,2.1175,-34.5186,-41.2655,-43.0231,-50.0353,-42.0503,-39.4212,-56.2432,-44.0057,-41.6446,-48.6831,-52.6579,-47.2398,-35.7942,-45.9136,-46.3863,-42.9699,-38.0267,-35.7289,-47.9734,-43.6957,-37.8487,-47.2919,-37.6513,-48.6054,-42.8141,-44.3936,-36.9243,-41.2483,-33.0233,-43.0487,-38.4043,-41.6233,-48.0281,-60.0147,-36.8051,-41.2187,-34.8777,-42.4575,-47.717,-57.1782,-62.3657,-54.1507,-55.8308,-48.639,-38.3127,-32.2384,-44.756,-40.7539,-45.3239,-39.3988,-40.1819,-44.4384,-41.4767,-36.078,-50.1976,-28.5538,-44.4533,-57.3481,-50.4298,-34.9986,-43.1146,-50.4604
-2673.48,0.996494,0.133032,5,31,0,2681.24,56.239,32.4148,194.842,42.8637,129.21,72.6894,50.7183,20.0974,54.6317,17.6138,80.2947,87.0911,22.8528,31.6031,68.6313,0.10016,0.0441358,2.06249,-35.1607,-41.142,-43.0068,-49.9439,-41.7902,-39.7519,-56.6873,-43.959,-41.7213,-47.7734,-52.7315,-47.0793,-35.8616,-44.3593,-46.4185,-42.7879,-38.4209,-35.9415,-47.7387,-44.3591,-37.8862,-47.4572,-37.7716,-47.8219,-42.8477,-45.0035,-37.321,-41.6283,-33.7322,-43.4677,-39.095,-41.6566,-48.424,-59.7657,-37.0881,-41.1722,-35.3658,-42.4973,-47.6102,-56.3991,-61.3965,-53.366,-55.0789,-48.0024,-38.6812,-32.5605,-44.0904,-41.5566,-45.6201,-39.15,-40.2882,-44.5202,-41.9716,-36.2867,-49.7713,-27.9726,-44.8832,-57.0713,-49.752,-35.0422,-43.0737,-49.5234
-2672.13,0.982377,0.133032,5,31,0,2680.32,58.7635,33.3036,209.194,39.8576,95.6011,82.9846,48.835,20.6046,64.3843,27.9759,94.0514,100.012,38.8149,34.4714,67.9846,0.101553,0.043069,2.07011,-35.5316,-40.6952,-42.9444,-49.4553,-41.7925,-39.1711,-56.8757,-44.4404,-41.4294,-47.7636,-52.3624,-47.0272,-36.401,-46.4797,-45.5687,-42.3563,-38.0411,-35.8452,-47.3475,-43.8695,-36.9199,-47.7369,-37.2885,-49.3626,-42.3181,-44.1736,-37.1776,-40.9949,-33.2,-43.4448,-39.3336,-42.0718,-48.3178,-58.6304,-36.8062,-40.4515,-35.2203,-41.8753,-47.84,-55.7369,-63.6004,-53.1189,-53.8982,-49.9951,-38.3938,-32.4535,-43.8233,-41.5582,-45.6028,-38.8593,-39.6314,-45.23,-41.9376,-36.6771,-49.5368,-28.7943,-46.2566,-56.6806,-50.2802,-36.2399,-43.195,-50.1344
-2674.41,0.957328,0.133032,5,31,0,2682.84,48.5606,31.4343,191.576,42.0052,128.55,87.8967,44.6285,20.5679,55.8256,23.4477,83.2706,98.4198,23.7329,29.6296,52.3645,0.155182,0.072119,2.19178,-35.0847,-41.1457,-41.839,-50.5321,-42.3254,-40.4227,-57.2629,-44.5146,-41.3077,-47.5924,-52.6653,-46.3557,-36.6392,-45.1999,-46.0544,-42.4036,-38.9343,-36.3442,-47.8138,-43.695,-38.1377,-47.2227,-37.3284,-50.9082,-42.6194,-44.2074,-36.9617,-41.5246,-32.3125,-43.1714,-38.1232,-41.4262,-48.7514,-59.6371,-37.308,-40.741,-35.272,-42.2096,-47.6377,-56.3105,-61.0712,-54.6696,-54.7953,-50.2659,-38.6164,-33.0598,-44.4924,-41.8497,-44.7917,-39.2865,-41.9189,-43.9743,-40.6189,-36.628,-50.6874,-28.5221,-44.2247,-56.6694,-49.2324,-35.5058,-43.4315,-48.9798
-2682.11,0.879114,0.133032,5,31,0,2690.29,76.5505,36.2082,217.808,29.3805,117.556,77.2754,61.2341,21.097,69.5346,24.2963,87.35,102.04,29.7103,44.0005,117.832,0.119827,0.0743115,2.12743,-36.5223,-41.3423,-43.6737,-49.0902,-41.2055,-39.3738,-56.3887,-43.5534,-42.4692,-47.7934,-51.3558,-46.7612,-35.6631,-44.2614,-46.6011,-42.9749,-37.922,-35.922,-47.7016,-44.9477,-36.6473,-47.6359,-37.6854,-48.2684,-41.0424,-45.5824,-37.35,-42.0927,-34.3307,-43.5199,-39.6864,-43.0511,-48.4554,-59.2258,-36.8453,-40.6869,-35.9892,-41.7735,-48.36,-55.2713,-63.7784,-53.3258,-53.7936,-50.5474,-39.9476,-32.8232,-44.0637,-41.7483,-45.7693,-37.6235,-40.1111,-45.9416,-42.9129,-37.3017,-50.1588,-29.3148,-47.7209,-56.6606,-50.7993,-35.6758,-43.8202,-48.9517
-2677.18,0.985192,0.133032,5,31,0,2692.77,63.0759,34.4896,209.084,38.8531,106.435,89.0178,62.2658,17.1795,56.3129,28.3044,92.2013,91.422,32.0146,33.948,88.4686,0.167774,0.0765675,2.08478,-35.8438,-41.6988,-41.7826,-49.7661,-41.4314,-39.9505,-57.3341,-44.888,-42.3394,-46.353,-52.0447,-45.4549,-37.0008,-46.4259,-46.2141,-42.4056,-39.1232,-36.6097,-48.0237,-43.9504,-37.0828,-47.8644,-37.2628,-49.133,-42.1038,-44.5833,-37.121,-41.1701,-34.4296,-43.4716,-38.0614,-41.5383,-48.0278,-59.525,-37.3791,-40.2376,-35.6959,-42.0596,-47.9237,-56.3782,-63.0186,-54.305,-54.3829,-49.9974,-39.4609,-33.3079,-44.1972,-41.9252,-45.5083,-38.7972,-41.7399,-44.9825,-41.2112,-37.3055,-50.1855,-28.2744,-45.0906,-56.1636,-49.059,-36.1416,-43.8353,-47.8758
-2674.97,0.992853,0.133032,5,31,0,2685.97,48.0269,32.6727,182.454,35.3993,110.41,76.1214,58.2635,19.7065,59.1646,23.9491,98.8156,108.415,24.9571,31.3151,68.6742,0.115873,0.0902379,2.27234,-35.0996,-40.9796,-42.8045,-49.801,-41.8636,-40.1603,-57.0064,-43.9372,-41.3066,-47.2039,-52.5068,-47.1132,-36.0933,-43.6116,-46.103,-42.2334,-38.6625,-36.3295,-47.4283,-44.4861,-37.5423,-47.2305,-37.1699,-50.0942,-41.8146,-44.5859,-37.3868,-42.4122,-33.0253,-43.7938,-39.9954,-42.3448,-49.103,-58.9848,-37.672,-40.1732,-35.5182,-42.0136,-48.1326,-55.0962,-61.1155,-53.4562,-53.9202,-49.4207,-40.4589,-33.1989,-43.7688,-41.8569,-44.5185,-39.0575,-41.0676,-44.3466,-42.0368,-36.7042,-50.5032,-29.1856,-46.3709,-55.9584,-50.1905,-35.343,-43.4762,-49.777
-2682.11,0.928667,0.133032,5,31,0,2690.04,79.6929,32.8334,200.603,31.8676,116.676,81.0115,44.3073,21.5539,61.192,20.1505,76.5882,84.8244,46.3693,34.8578,76.9674,0.176639,0.131194,2.67524,-36.3219,-42.2956,-42.7496,-50.3667,-41.9644,-39.4968,-56.1892,-43.6831,-42.8471,-46.6781,-52.3587,-46.5266,-36.1287,-44.9378,-46.8726,-43.2474,-38.1342,-36.0074,-47.7668,-45.0539,-37.1997,-46.8435,-37.648,-48.599,-42.601,-44.9101,-37.2898,-41.0933,-33.1175,-43.209,-38.3252,-42.1514,-48.4705,-59.3478,-36.7404,-42.0224,-35.994,-42.5194,-48.678,-56.9068,-64.1201,-54.1988,-54.5056,-50.7847,-37.4881,-32.7469,-44.3097,-41.2675,-46.2818,-37.8778,-40.5661,-45.6058,-41.8883,-37.8246,-50.1697,-28.8265,-46.066,-56.8107,-50.1406,-35.8525,-44.2103,-48.8128
-2674.01,0.996725,0.133032,5,31,0,2689.5,67.1789,33.8717,204.486,34.3987,99.011,82.505,46.8928,21.3519,59.7731,20.8106,73.5425,96.3422,43.6663,33.3838,68.564,0.146279,0.0678073,2.22265,-35.213,-41.7747,-42.7989,-50.2512,-42.1017,-39.5106,-56.0636,-43.7465,-42.0828,-47.6597,-52.4877,-46.5412,-35.9974,-45.0635,-46.5137,-43.4305,-38.0793,-36.2783,-47.3306,-44.3402,-37.4831,-46.9733,-37.7981,-49.2959,-42.2559,-44.2051,-37.0726,-41.3362,-33.2733,-43.0398,-38.3188,-41.9328,-47.8402,-59.4453,-37.0609,-41.475,-35.8234,-42.3293,-48.4711,-55.7008,-63.4453,-53.8667,-54.3877,-50.0469,-37.9236,-33.0677,-44.2613,-40.8287,-44.8561,-38.7846,-40.794,-44.7021,-41.314,-37.6581,-50.4131,-28.7191,-45.6531,-55.8619,-50.0971,-35.7421,-43.7088,-49.0519
