# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92685280
# output
#   file = output_cal_pl_Kgamma_EPs_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2648.97,0.800961,0.193875,4,31,0,2665.74,70.0071,33.026,229.886,43.5704,148.429,103.054,70.0971,27.998,65.4618,34.5714,99.4673,159.225,40.4177,36.6615,67.7737,0.146519,0.263476,0.19148,0.221779,0.119204,0.208623,0.207751,0.0948002,0.434167,0.0573362,0.0630842,0.0537993,0.0519807,0.360495,0.0936171,-1.52552,0.840485,0.97274,5.40874,-34.4283,-41.1146,-41.7666,-51.1663,-42.8413,-40.4258,-57.4491,-42.7314,-40.019,-50.6783,-50.6554,-44.9988,-35.5701,-41.2071,-46.4622,-42.5474,-39.3591,-35.2333,-45.8246,-43.2301,-36.1614,-47.3832,-36.962,-49.0507,-40.5792,-43.0698,-37.9611,-40.9545,-31.8283,-42.9394,-37.6547,-42.6242,-48.8843,-58.5174,-37.1814,-39.4602,-35.6298,-41.4145,-47.2392,-51.9577,-61.8214,-55.2737,-51.7992,-53.2777,-39.5197,-31.8751,-44.6008,-41.6472,-45.7957,-36.8943,-40.3748,-47.8147,-41.0958,-36.9981,-48.6533,-29.4305,-45.0203,-56.7733,-48.4473,-35.6635,-43.8384,-47.8164
-2661.27,0.803402,0.193875,4,15,0,2673.9,81.2356,48.7291,234.171,34.844,133.644,86.1886,58.524,22.6319,72.6025,24.6533,143.758,172.582,38.6209,35.7208,44.4722,0.0926836,0.146972,0.207908,0.18873,0.212584,0.321185,0.373142,0.253486,0.333755,0.0885242,0.0459629,0.0377945,0.111397,0.427331,0.348293,-1.45327,0.763332,1.14225,3.84223,-34.4806,-42.1724,-42.166,-50.5024,-43.2439,-39.8892,-57.4692,-42.4215,-41.4722,-47.9576,-51.6533,-45.6577,-35.0382,-41.4967,-48.2304,-42.3864,-39.6724,-34.69,-46.8123,-45.1994,-35.078,-46.2523,-36.0936,-47.5888,-41.7388,-44.6354,-39.2857,-42.0122,-33.4768,-43.0182,-37.8562,-42.6549,-50.3505,-58.4117,-37.3753,-40.2795,-36.832,-40.5042,-48.0801,-53.4406,-60.7298,-56.0079,-52.208,-52.0683,-41.3606,-32.9033,-42.9574,-41.5377,-44.9342,-36.2292,-40.8026,-48.3565,-40.7082,-37.1408,-48.863,-29.2592,-45.7221,-55.5531,-47.5565,-34.7232,-44.8155,-49.0956
-2650.32,0.91404,0.193875,4,15,0,2673.73,60.5758,34.208,208.505,38.9451,153.069,95.0049,65.4983,23.4364,71.4317,34.0524,102.429,159.938,49.5705,35.3957,91.0414,0.132957,0.265517,0.23042,0.286622,0.0954098,0.165353,0.220522,0.128094,0.346142,0.0700939,0.0560128,0.0525791,0.0935235,0.380207,0.06327,-1.55518,0.998807,0.787675,5.38465,-35.0482,-41.0835,-42.6552,-51.7035,-42.2854,-39.6838,-56.5928,-42.4672,-39.5779,-50.3508,-50.2027,-45.6473,-35.7559,-42.0646,-46.1217,-42.6927,-38.67,-35.3506,-45.6622,-43.9816,-36.7646,-47.1628,-37.0672,-50.7175,-40.6409,-43.8104,-38.2231,-41.0122,-31.1082,-43.243,-38.7198,-42.7375,-48.8387,-58.4507,-37.6051,-38.859,-35.5736,-41.454,-47.3189,-51.6097,-62.3978,-53.1346,-51.5975,-52.9878,-39.564,-32.0573,-43.9075,-41.271,-46.6439,-37.2871,-39.8748,-47.4837,-42.321,-37.1486,-48.4298,-28.8161,-46.0842,-55.7717,-48.5869,-35.6118,-43.9647,-47.7698
-2649.97,0.992111,0.193875,4,15,0,2660.99,91.1801,41.137,218.327,46.4617,141.379,82.6726,51.3338,24.282,63.8529,23.892,114.653,158.165,33.1117,34.9662,91.5803,0.054621,0.129359,0.207082,0.180987,0.166565,0.215528,0.281755,0.11036,0.377224,0.0943945,0.0440937,0.0553982,0.194701,0.38792,0.251593,-1.61711,0.790229,0.635613,4.67427,-34.7183,-41.0933,-42.3242,-51.9681,-41.8432,-39.1247,-55.9614,-41.9531,-42.351,-50.1659,-50.7623,-45.9379,-34.8553,-41.8957,-47.1194,-42.7196,-38.049,-34.3791,-45.8331,-44.2469,-36.2367,-46.2437,-37.0664,-49.8353,-42.3722,-43.8773,-37.7517,-41.619,-32.716,-43.0314,-38.2542,-42.5695,-49.499,-58.5364,-36.627,-40.6514,-35.4389,-40.6965,-47.6154,-53.0705,-61.1325,-53.1059,-52.3985,-50.2439,-40.1369,-32.6893,-43.8175,-40.7702,-45.9591,-38.2882,-42.226,-46.083,-42.3927,-37.1084,-48.538,-28.6329,-45.55,-55.5989,-49.2642,-34.9179,-43.4364,-48.043
-2653.55,0.991868,0.193875,4,15,0,2663.12,72.1654,37.7759,235.935,38.1462,134.471,99.6087,85.2911,24.4568,62.313,30.5596,106.073,154.427,56.9795,33.4066,86.5056,0.165121,0.21711,0.131223,0.283126,0.126713,0.147131,0.154348,0.113279,0.388946,0.0672256,0.0487715,0.0550286,0.126305,0.344561,0.0466372,-1.57034,0.872264,0.804934,5.42512,-34.9746,-41.0188,-42.5256,-52.2339,-41.9982,-40.574,-56.2897,-42.3242,-40.2036,-49.7925,-51.4116,-45.4817,-35.8992,-41.9218,-45.7509,-42.746,-38.6316,-35.5057,-45.5001,-43.9474,-36.3331,-46.928,-37.2697,-49.4619,-41.2232,-43.225,-37.7895,-40.7984,-33.7571,-43.1951,-38.776,-42.5815,-48.6483,-58.1181,-37.314,-39.6771,-35.1387,-41.2396,-47.5727,-52.2782,-63.0789,-53.3068,-51.6886,-51.1593,-40.3542,-32.6105,-44.0049,-40.4757,-46.1276,-38.4033,-40.6396,-46.4324,-42.9514,-37.8323,-48.3156,-29.2216,-46.0156,-55.5056,-49.1924,-35.6255,-43.8024,-47.8845
-2657.37,0.975059,0.193875,5,47,0,2670.5,89.812,46.5897,263.008,45.5638,175.036,94.4999,47.7941,26.0691,70.6762,25.9312,123.308,177.611,39.6169,40.4677,69.142,0.116822,0.158847,0.198483,0.240323,0.118107,0.256055,0.408937,0.193749,0.344637,0.112113,0.0437171,0.0468612,0.270584,0.378885,0.0846245,-1.42184,0.831934,0.693252,4.8974,-34.4483,-41.0375,-42.1465,-52.993,-41.7962,-38.8338,-55.4237,-41.9977,-39.6909,-50.5312,-50.6006,-45.5215,-34.8224,-43.6021,-46.1878,-43.2635,-37.4917,-34.4407,-45.5857,-44.512,-36.5481,-45.8425,-37.3737,-51.2244,-43.7674,-44.3846,-37.4894,-41.3512,-33.5461,-42.5322,-37.5543,-42.4862,-49.0591,-58.8158,-36.6637,-40.9855,-35.5028,-40.2015,-47.6606,-53.9136,-63.4044,-53.5512,-51.9932,-51.4658,-41.2842,-32.483,-44.1568,-40.3441,-46.3155,-39.2467,-42.0988,-45.9745,-42.2615,-37.7352,-48.0187,-28.8896,-45.8122,-56.6422,-48.7472,-34.7851,-43.2107,-47.9393
-2658.46,0.999837,0.193875,4,31,0,2672.28,89.7392,47.0191,262.721,40.7775,153.17,99.2621,49.2754,26.1162,78.0723,27.4367,134.106,165.644,43.3915,45.6306,72.5213,0.096795,0.164612,0.202817,0.210313,0.113292,0.207196,0.502589,0.136488,0.335022,0.152667,0.102783,0.0538723,0.106391,0.403681,0.161948,-1.35776,0.995176,1.27479,2.8974,-35.0499,-42.1374,-42.5946,-50.6782,-43.874,-39.0352,-57.3747,-43.0022,-40.6579,-47.811,-50.3247,-45.8072,-35.3511,-42.0025,-47.6198,-42.6188,-39.1192,-34.8811,-47.3607,-45.5026,-34.9597,-46.4672,-36.421,-47.227,-41.2393,-45.2576,-39.0328,-41.1869,-33.999,-44.1081,-37.9646,-43.4434,-49.9395,-58.5267,-36.7516,-39.4243,-37.1118,-40.9714,-47.8343,-53.707,-62.6462,-53.8122,-51.8235,-51.3847,-40.4777,-32.5818,-42.9311,-42.1155,-46.5188,-36.4194,-40.7957,-48.8329,-41.3756,-36.9216,-48.5373,-27.5352,-45.5847,-57.311,-47.8678,-34.937,-44.2718,-47.7979
-2655.3,0.972829,0.193875,4,15,0,2672.52,89.4137,45.3844,262.394,60.1872,176.966,103.818,85.7035,31.803,64.83,34.6154,145.882,217.034,42.4577,32.6817,123.481,0.10784,0.230123,0.234668,0.190752,0.135805,0.178748,0.196985,0.0383246,0.360947,0.0835634,0.0586997,0.0335913,0.100947,0.406176,0.0931891,-1.83009,0.908718,2.31842,5.58132,-34.9578,-42.9225,-41.6703,-52.625,-41.8404,-40.1323,-56.7962,-42.2096,-40.2597,-48.3429,-50.8879,-45.5837,-35.5547,-42.7435,-46.6502,-42.394,-39.5721,-35.2467,-45.3682,-44.8642,-36.4416,-46.9501,-36.5779,-48.8672,-41.6877,-44.547,-38.3695,-41.0551,-33.8348,-44.0039,-38.5512,-41.97,-50.047,-58.7528,-37.5936,-39.871,-35.3525,-40.2272,-47.4672,-52.0449,-61.0455,-53.4063,-51.1842,-49.2419,-41.0432,-32.4569,-43.4015,-41.6988,-45.6158,-39.2689,-42.5201,-46.4473,-43.46,-37.7839,-48.5924,-28.696,-44.6865,-56.4407,-49.2145,-34.386,-43.447,-47.3607
-2650.58,0.952595,0.193875,5,47,0,2666.58,88.7921,49.4577,252.882,46.7605,134.958,100.756,71.8527,33.9889,74.8407,32.2287,119.65,164.792,46.7854,37.9165,128.633,0.0940657,0.081624,0.220068,0.202055,0.115245,0.17999,0.223588,0.132657,0.357488,0.0454059,0.0672204,0.0558785,0.117054,0.424222,0.0842175,-1.5931,0.827216,0.812977,4.8178,-34.9854,-41.9282,-42.3943,-51.8752,-41.5608,-39.1405,-55.8855,-42.0268,-41.1482,-50.2576,-51.1481,-45.1922,-35.5056,-43.6258,-46.4235,-42.7972,-38.3723,-34.5891,-45.6701,-43.8376,-35.6337,-47.0616,-37.3974,-50.4033,-41.6792,-43.5092,-37.7118,-41.017,-34.664,-42.5356,-38.3558,-42.6347,-48.1435,-58.0289,-36.4263,-40.1661,-35.6877,-40.3888,-47.4712,-52.7115,-63.2984,-53.2661,-51.7398,-50.6599,-40.0947,-33.2818,-43.7045,-41.1261,-47.5557,-38.5707,-41.2312,-46.9609,-42.0338,-37.5787,-47.5467,-28.8555,-46.1468,-55.2806,-48.5167,-35.5963,-43.0803,-47.0445
-2661.37,0.9604,0.193875,5,31,0,2670.72,90.2721,37.2527,255.109,58.9211,192.623,96.1214,51.2974,23.1947,66.9778,29.4759,130.133,167.723,45.9236,36.4051,56.2743,0.0868157,0.313482,0.188448,0.233606,0.0497962,0.176576,0.398542,0.297829,0.452959,0.0510772,0.0397985,0.0323217,0.0184616,0.330449,0.153878,-1.90338,0.996705,1.1709,4.58953,-34.4768,-41.3125,-42.2682,-52.9766,-42.5281,-39.7541,-57.3565,-42.2714,-40.4273,-49.9654,-51.7933,-45.6808,-35.5093,-41.8073,-47.5885,-41.9214,-38.9539,-34.5803,-45.6144,-45.601,-35.8945,-46.8864,-36.508,-48.3818,-42.5681,-45.2053,-39.1893,-40.0018,-32.4215,-43.6755,-38.6121,-41.7384,-49.3433,-58.207,-36.707,-39.3433,-35.897,-41.2712,-46.5344,-53.6335,-62.5703,-53.0427,-51.6316,-50.7103,-39.1159,-31.6348,-44.0971,-41.9824,-48.4533,-36.7825,-40.9682,-49.5632,-42.7863,-35.7866,-48.1346,-27.6182,-44.4789,-58.2436,-48.4877,-34.4478,-43.5359,-47.5162
-2663.14,0.999761,0.193875,4,15,0,2676.32,83.122,32.3854,246.771,48.5686,171.184,108.899,52.0064,20.7934,62.052,38.1919,132.344,176.388,69.3897,36.1057,73.6401,0.0723378,0.251068,0.186315,0.210194,0.0350311,0.168464,0.336652,0.160919,0.494071,0.0741696,0.0595969,0.0291687,0.0215393,0.308391,0.241507,-1.94213,1.40433,1.41795,4.3038,-33.9596,-41.6486,-41.9555,-51.745,-42.9979,-39.5483,-57.705,-42.1304,-41.3146,-49.0708,-50.7571,-46.2826,-36.0278,-41.3136,-47.4555,-42.0578,-39.5485,-35.4385,-46.2642,-44.2993,-35.6883,-46.8855,-36.4864,-47.1136,-40.8921,-42.9865,-39.5615,-40.5986,-32.091,-44.6325,-38.4936,-43.1941,-50.3567,-57.6331,-37.5769,-38.6402,-36.8038,-41.7261,-47.79,-51.15,-60.9687,-54.0782,-51.8317,-52.4727,-39.3475,-32.1189,-44.0116,-42.2821,-46.5624,-36.6153,-39.9142,-50.337,-42.4685,-36.8239,-48.7561,-28.5316,-45.397,-57.1598,-48.5124,-35.2381,-44.9867,-48.629
