# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92685107
# output
#   file = output_cal_g_Kgamma_EPs_8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2656.42,0.885077,0.111491,5,63,0,2670,112.048,47.8079,253.722,55.4308,196.374,104.855,70.1027,35.0547,64.2915,39.6009,149.149,217.699,59.4655,42.8583,75.7111,0.723777,0.0421863,0.134738,0.221093,0.180961,0.0918692,0.202863,0.371686,0.0812903,0.422637,0.0329623,0.0503742,0.0367899,0.180035,0.353077,0.173319,-1.63064,1.10101,-34.5859,-42.0666,-42.2262,-53.7347,-43.0036,-39.1476,-56.6697,-41.6013,-40.6025,-47.883,-51.0194,-46.3929,-35.5238,-41.0477,-46.8767,-43.2192,-39.0653,-34.9429,-45.424,-44.3521,-35.4021,-45.8328,-36.8006,-47.7788,-41.2371,-43.3392,-38.5752,-40.7435,-34.3306,-44.0246,-38.4105,-43.5488,-50.7801,-57.7364,-37.2056,-40.594,-36.3832,-39.9464,-47.8024,-50.5212,-59.35,-53.3371,-51.0474,-50.7384,-41.8092,-33.0353,-43.127,-41.1228,-45.2444,-37.6933,-42.1636,-48.1174,-43.6176,-38.0369,-47.9841,-29.5958,-46.8727,-55.5874,-48.8659,-34.7667,-44.1719,-48.8479
-2657.37,0.957923,0.111491,5,31,0,2670.77,127.3,49.2585,245.926,45.2268,189.395,102.227,66.1069,37.211,71.1242,35.5705,148.524,216.338,37.4824,43.7991,100.125,0.960573,0.0535486,0.174434,0.263493,0.217399,0.141337,0.218747,0.377902,0.0544107,0.44036,0.0400233,0.0494617,0.0331517,0.13138,0.400215,0.120215,-1.9272,1.3359,-34.9525,-43.1293,-42.087,-51.9248,-43.1279,-39.2292,-57.0771,-42.3367,-40.2235,-48.9194,-50.2645,-45.897,-35.1002,-40.9583,-49.0534,-43.0141,-39.4308,-34.3724,-46.1576,-45.2607,-34.7201,-46.1668,-36.2141,-46.6819,-40.4932,-44.87,-39.2463,-41.0167,-33.2385,-44.0632,-38.0269,-43.2338,-50.6254,-57.9862,-36.8055,-39.8619,-37.3883,-40.3284,-47.1542,-51.2467,-59.5489,-54.0685,-51.4725,-51.5429,-40.5184,-32.7723,-43.205,-41.5162,-46.0348,-35.5138,-41.7862,-49.9487,-42.5151,-36.9369,-48.2832,-28.7393,-45.8514,-56.4257,-48.7205,-34.378,-44.2754,-48.0845
-2658.49,0.983443,0.111491,5,31,0,2672.03,120.619,59.7438,268.21,52.0809,186.377,121.979,76.7528,36.0539,69.0296,39.6848,171.217,271.529,61.319,41.6877,125.686,0.983402,0.04207,0.125681,0.275172,0.311905,0.0999733,0.22926,0.327485,0.12097,0.459281,0.0492243,0.0443671,0.0225399,0.0557165,0.484077,0.0729955,-1.47654,0.955196,-33.7209,-43.5534,-41.5668,-54.7468,-43.024,-39.2386,-56.1976,-41.4784,-39.503,-49.0179,-49.7675,-45.8853,-35.1104,-42.0943,-47.9229,-42.9262,-39.4061,-34.3636,-45.6523,-44.9856,-35.4745,-45.9796,-36.7564,-49.0318,-41.8101,-43.1218,-38.7895,-40.397,-34.2396,-43.8065,-38.1951,-43.8626,-50.0922,-57.852,-37.0775,-39.5576,-36.7149,-39.5756,-46.8628,-49.8383,-59.4521,-55.573,-51.5391,-51.987,-40.2606,-33.28,-43.7509,-41.0757,-46.4,-37.9225,-42.6264,-48.8312,-42.6347,-37.2799,-47.3352,-28.9621,-44.3914,-55.4166,-48.4535,-34.4817,-44.2171,-48.6744
-2663.87,0.97527,0.111491,5,31,0,2675.97,151.053,55.0908,291.591,37.1541,216.731,124.116,75.8766,29.789,74.9804,29.3852,167.048,278.448,51.551,40.1259,178.102,1.18736,0.0234571,0.207809,0.213118,0.340934,0.111021,0.169964,0.309182,0.206586,0.463081,0.127218,0.0472295,0.0239737,0.105786,0.477444,0.0842133,-1.61034,1.68472,-35.2544,-42.9774,-42.0809,-53.2856,-42.2651,-39.9834,-55.8932,-41.0223,-40.0916,-50.0644,-49.0517,-46.307,-35.3192,-42.0084,-49.3831,-43.1462,-39.1768,-34.2366,-45.5818,-46.7774,-35.0834,-45.6196,-36.4139,-47.5715,-40.1363,-44.9961,-38.99,-40.9822,-33.7366,-43.8222,-38.6844,-43.4337,-50.0415,-58.1926,-37.0464,-38.4405,-37.2064,-40.3336,-47.5063,-50.2392,-59.8409,-54.0528,-51.8477,-51.5603,-40.5103,-32.6032,-43.3897,-40.4334,-46.3407,-37.1369,-41.6947,-49.7268,-43.0753,-37.3986,-48.4379,-29.115,-45.4862,-56.189,-49.2936,-34.2271,-44.4585,-47.8427
-2662.52,0.984793,0.111491,5,31,0,2684.01,117.809,59.7355,293.63,43.1919,183.172,135.161,87.9838,46.2573,74.7213,46.9988,142.792,243.491,78.0153,43.4302,78.8031,1.49733,0.0361715,0.125533,0.18821,0.303765,0.0845527,0.140227,0.227303,0.0174015,0.414503,0.0534187,0.0661215,0.040904,0.0260953,0.455142,0.0712052,-1.78235,0.982431,-34.6435,-42.1369,-42.9925,-52.8335,-43.7654,-39.8205,-57.443,-42.2073,-39.3119,-49.0307,-50.443,-45.443,-35.9892,-41.4498,-47.0501,-42.7704,-39.5991,-35.2576,-45.3661,-44.7641,-35.394,-46.2995,-37.3034,-48.5513,-40.966,-43.517,-38.5509,-40.3926,-35.4409,-44.4642,-38.3206,-43.7149,-50.6484,-57.1973,-37.0248,-39.9094,-37.3515,-40.2705,-47.0318,-50.4112,-61.2236,-53.6792,-51.4021,-51.3476,-39.3488,-33.4487,-43.1333,-41.2258,-46.428,-38.0373,-41.8918,-48.4345,-42.4714,-37.763,-47.6607,-28.2981,-45.0862,-55.8847,-48.3425,-34.8941,-43.5983,-47.8776
-2657.98,0.981749,0.111491,5,31,0,2677.78,123.506,49.6247,253.84,39.3096,192.063,122.172,70.003,30.5152,75.7073,36.7558,183.14,228.529,49.6488,34.9199,183.056,0.980033,0.0412238,0.158315,0.227379,0.380512,0.11155,0.153211,0.346112,0.160104,0.436905,0.0679635,0.0167713,0.0367475,0.0584386,0.438813,0.0799663,-1.82583,1.53464,-35.2043,-42.8103,-41.8008,-53.5658,-41.5191,-39.6547,-56.6028,-41.5672,-40.8668,-49.2925,-49.8676,-46.5263,-35.9168,-41.7606,-48.8484,-41.8967,-39.749,-34.316,-46.3979,-45.4469,-34.7615,-45.8747,-35.9575,-48.8652,-40.4894,-44.0312,-39.2215,-40.2277,-33.1235,-43.861,-38.7361,-43.0783,-49.7034,-57.0622,-36.7264,-38.0108,-36.9205,-40.6991,-46.6017,-49.7927,-59.3712,-53.8992,-51.5661,-51.9961,-39.6652,-32.6799,-43.328,-41.8438,-47.8191,-36.5182,-42.0688,-50.2971,-43.6131,-36.2497,-48.239,-28.6007,-45.5563,-56.0381,-49.6015,-34.3605,-44.6563,-48.1095
-2664.82,0.989722,0.111491,5,31,0,2674.85,127.894,45.8516,295.198,51.7631,189.334,141.474,70.6472,35.8814,82.6891,31.1,148.997,244.152,70.8716,43.8215,145.854,1.2161,0.00569638,0.208502,0.174665,0.210769,0.0694353,0.124131,0.328192,0.0615624,0.315415,0.119567,0.0120062,0.0320038,0.0487549,0.406403,0.0267993,-1.67817,1.32785,-34.7766,-41.7982,-42.1975,-51.6724,-43.2614,-40.2923,-56.9095,-42.2646,-39.952,-49.6186,-49.9353,-45.7251,-36.6007,-41.1714,-47.2078,-42.951,-39.6926,-35.4089,-45.8714,-44.7668,-35.6647,-45.9488,-37.3993,-46.8357,-40.0868,-43.937,-38.7781,-41.1167,-34.6976,-44.155,-37.8614,-43.3266,-49.7107,-58.2027,-37.3959,-38.9518,-36.5475,-40.8946,-48.3417,-49.6356,-62.197,-53.5957,-52.1474,-51.3927,-41.0249,-33.0295,-42.5782,-41.4477,-45.384,-39.3078,-41.3213,-48.1451,-42.0252,-37.8934,-48.6702,-28.2568,-45.1466,-56.4476,-48.1921,-34.9208,-44.0042,-47.2861
-2668.99,0.995736,0.111491,5,31,0,2677.56,146.337,60.6807,256.221,35.4253,199.919,129.278,78.7204,40.3525,73.2122,42.2664,190.626,258.162,42.5523,39.9455,161.089,1.11519,0.00346735,0.14682,0.298966,0.453132,0.153762,0.198892,0.328302,0.056041,0.477563,0.0588155,0.0649008,0.018373,0.0731915,0.492934,0.0166987,-1.73634,2.29391,-34.7411,-44.0231,-41.6007,-53.8343,-41.7719,-39.246,-56.4276,-42.0223,-38.6658,-48.6176,-49.2173,-46.0223,-35.2319,-42.7758,-49.6709,-42.2373,-39.6483,-34.1347,-46.2728,-45.7186,-34.7236,-46.106,-36.0098,-48.0679,-40.881,-44.4492,-39.4425,-40.392,-33.7638,-44.2516,-38.2714,-43.5233,-50.8566,-57.3141,-36.5008,-38.7702,-37.0258,-40.1287,-46.6162,-51.0324,-59.0511,-55.5179,-52.2521,-52.5521,-40.3154,-33.2342,-43.8489,-41.6374,-47.6647,-36.7485,-42.424,-50.558,-43.1189,-36.549,-47.4019,-28.8105,-45.1966,-56.6516,-48.4983,-34.1847,-44.8407,-48.4471
-2663.36,0.988162,0.111491,5,31,0,2683.29,113.149,43.6085,254.841,23.9164,188.542,113.76,65.9756,26.1904,77.1565,32.6365,149.802,197.63,65.7379,39.3944,154.849,0.6713,0.00250174,0.196415,0.240483,0.476657,0.0845224,0.175595,0.303235,0.15342,0.33143,0.085182,0.0251122,0.0230174,0.0442912,0.434732,0.0729429,-1.45037,1.52748,-34.6631,-43.6826,-42.7782,-51.2221,-42.0349,-39.0205,-56.5,-41.9429,-40.2453,-47.8915,-49.1048,-46.087,-35.8303,-41.6394,-48.1973,-42.2277,-39.3062,-35.4371,-46.9512,-45.5269,-35.236,-46.3532,-36.6321,-46.3166,-40.0714,-44.2749,-39.746,-41.0337,-33.8463,-44.1096,-38.2745,-43.7014,-49.6792,-57.8062,-37.3123,-38.4551,-36.9722,-41.4102,-48.2073,-49.6554,-60.3974,-54.0851,-52.8396,-52.0922,-40.4616,-33.0443,-43.757,-41.7331,-46.1875,-37.4853,-40.3559,-49.3779,-42.4188,-37.4209,-48.3736,-28.4809,-45.7992,-55.4522,-47.953,-34.8141,-45.4305,-47.5877
-2662.09,0.98986,0.111491,5,63,0,2677.68,103.398,42.9926,245.254,38.3996,156.346,88.6239,61.6455,29.4199,65.5084,33.8041,139.96,162.6,60.2326,33.291,141.152,0.458126,0.00211171,0.174292,0.207977,0.473006,0.0739023,0.258553,0.277446,0.117395,0.407255,0.0665195,0.0149426,0.0509225,0.0452661,0.461061,0.0173917,-1.9099,1.5923,-34.0693,-42.5812,-41.7881,-54.2977,-41.1445,-39.1551,-56.3466,-42.2947,-39.8433,-48.315,-50.3104,-45.7165,-35.2442,-41.6299,-47.3632,-41.786,-39.334,-34.7852,-45.8406,-45.2222,-35.8065,-46.6657,-36.6656,-50.0834,-43.0632,-43.8384,-38.773,-39.8959,-34.2647,-43.5455,-38.2793,-42.7435,-48.4294,-57.5629,-36.4601,-39.9351,-35.9962,-40.8429,-46.9456,-51.3119,-60.9648,-53.9186,-52.4125,-51.1345,-38.5278,-32.7042,-44.1721,-41.979,-48.6695,-37.9753,-43.0319,-48.0793,-43.2877,-36.4464,-47.4607,-27.8361,-44.6397,-55.9437,-48.2467,-35.257,-43.7632,-47.2401
-2667.14,0.655003,0.111491,5,31,0,2678.17,109.954,43.2972,230.435,28.4329,187.605,95.9975,70.1319,29.9252,60.079,37.1056,136.516,161.265,62.4526,30.3449,130.53,0.517911,0.00146147,0.109616,0.227357,0.291961,0.110037,0.19628,0.258234,0.0462405,0.502428,0.0658782,0.0145178,0.0485849,0.0217502,0.460276,0.0273149,-1.90816,1.76224,-35.0215,-43.0913,-42.0091,-51.3951,-41.3182,-39.3027,-57.143,-42.4507,-39.7874,-48.6926,-50.2231,-46.6696,-35.7285,-41.47,-48.3571,-41.7315,-39.6722,-34.9347,-46.1455,-44.8424,-34.975,-46.9445,-36.5567,-47.7974,-40.0795,-43.0374,-39.2397,-40.9013,-33.9367,-44.2016,-38.8751,-43.4679,-49.8504,-57.0443,-36.8234,-39.0931,-36.8033,-41.1661,-48.0432,-50.2484,-58.5937,-54.5731,-51.9156,-51.3671,-40.4445,-33.3321,-44.5181,-42.4376,-46.4544,-36.5249,-41.1381,-49.1953,-43.2613,-37.1086,-48.4942,-29.4754,-46.1569,-55.2543,-49.0326,-35.3297,-44.5404,-48.3251
-2665.05,0.989807,0.111491,6,63,0,2681.02,94.8904,37.8519,243.459,30.1956,146.775,95.0597,63.7552,24.3469,68.5773,30.35,124.145,174.555,27.375,37.6375,73.8011,0.395429,0.0079757,0.161501,0.144011,0.447829,0.028618,0.168773,0.391697,0.104205,0.446482,0.011836,0.00337982,0.0322827,0.161685,0.388845,0.0722096,-1.5679,2.3223,-33.2099,-40.8782,-43.6961,-51.9285,-42.0968,-39.4609,-57.0597,-42.4279,-39.7842,-51.4894,-50.429,-45.5077,-35.123,-39.0595,-47.3206,-42.6237,-38.7503,-34.5073,-46.0719,-44.1958,-34.9084,-46.6475,-36.9882,-48.7001,-41.1346,-43.6896,-38.2441,-41.4959,-33.3211,-43.8126,-38.3397,-43.6633,-49.9208,-58.4892,-36.6149,-39.1871,-35.6904,-40.8575,-47.2684,-51.0052,-63.2452,-52.4435,-53.0953,-51.7465,-41.8607,-32.2836,-44.4727,-41.531,-47.2156,-37.6305,-41.5123,-48.2473,-42.588,-37.027,-47.6232,-27.8992,-45.9641,-56.3932,-48.4898,-34.8465,-43.6559,-47.5556
-2666.36,0.906345,0.111491,6,63,0,2680.99,69.9807,48.5936,229.254,62.1768,117.927,114.381,76.089,32.0809,68.0873,40.4874,114.813,176.466,54.5924,30.4253,106.638,0.637391,0.115323,0.151468,0.283266,0.122872,0.154482,0.139763,0.254843,0.0997445,0.373334,0.0402654,0.160027,0.0394353,0.0125635,0.415409,0.0195299,-1.74436,1.15321,-34.8468,-43.4469,-41.8149,-51.1891,-42.7891,-40.2042,-57.6948,-43.5204,-40.1032,-47.7188,-52.1402,-45.2997,-36.2918,-42.9649,-47.0019,-42.4366,-40.4755,-35.7876,-46.1566,-44.4699,-35.809,-48.1653,-37.0684,-47.2825,-40.2663,-44.0287,-39.0785,-41.0907,-34.3308,-43.9065,-38.7403,-42.0366,-49.1848,-58.5098,-37.7495,-38.8031,-36.5957,-41.0287,-47.8406,-52.9325,-61.6879,-54.2573,-50.9788,-49.8244,-40.0822,-33.6124,-43.5282,-43.0996,-46.3891,-38.5945,-40.6216,-48.3295,-41.5153,-38.0517,-48.5291,-28.0613,-44.7708,-57.0113,-47.7194,-34.9882,-43.6634,-46.9475
-2669.84,0.894773,0.111491,5,31,0,2690.87,132.574,50.1605,277.18,29.6325,215.354,107.685,66.7601,28.0297,75.2458,25.6512,185.379,254.455,37.889,48.2009,75.2206,0.980829,0.0413056,0.229549,0.211648,0.516042,0.0348937,0.238268,0.293643,0.121673,0.380573,0.106528,0.0229643,0.0356258,0.109017,0.373245,0.138833,-1.05187,1.15849,-33.1837,-43.2952,-43.0025,-52.9578,-42.716,-39.8019,-56.8027,-41.8598,-39.5446,-48.7007,-49.7537,-46.0189,-34.7534,-40.639,-48.4332,-42.6641,-39.4297,-34.327,-46.5309,-46.5546,-35.186,-45.3295,-36.151,-48.5468,-42.7605,-45.5043,-38.624,-41.3351,-33.3079,-44.6956,-37.7523,-43.6247,-50.6317,-58.0254,-36.7806,-40.2101,-36.9749,-40.4222,-47.2405,-51.2927,-62.6864,-54.4295,-53.3392,-52.071,-40.243,-32.3096,-43.4828,-40.701,-45.6196,-37.053,-43.1317,-48.5589,-42.4603,-36.5666,-48.6748,-28.4267,-44.9959,-56.4069,-49.209,-33.6365,-44.4588,-48.7936
