# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 91372739
# output
#   file = output_neus_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.480496
# Diagonal elements of inverse mass matrix:
# 0.0190859, 0.0119063, 0.0494373, 0.022334, 0.0302316, 0.0146541, 0.0250282, 0.018088, 0.0106119, 0.0269224, 0.0207505, 0.0173805, 0.043622, 0.0146667, 0.129964, 0.0272058, 0.00891351
-2686.63,0.840318,0.480496,3,15,0,2692.94,59.8253,32.0708,181.587,32.5388,102.33,79.2082,59.2695,20.5295,58.1138,17.5228,87.8848,89.956,36.0273,36.4653,69.9975,0.322972,0.213298,-35.631,-42.7451,-42.7326,-50.9717,-42.2409,-40.2629,-56.6607,-43.5191,-42.7323,-45.8797,-52.54,-45.7734,-35.8138,-41.7905,-46.3633,-43.1484,-38.9363,-36.7151,-47.7642,-45.8107,-37.2811,-46.8107,-37.9651,-50.087,-42.6262,-45.2211,-37.5767,-42.1343,-33.9711,-43.537,-38.6776,-42.6785,-49.0616,-59.6487,-37.2411,-41.5604,-36.1023,-42.5337,-49.0019,-56.2456,-63.8793,-54.1245,-53.4534,-50.207,-39.5503,-33.414,-43.8096,-41.6573,-46.3551,-39.3661,-42.441,-45.2387,-41.1148,-37.8751,-50.6483,-28.7081,-46.224,-56.684,-48.7533,-35.1992,-44.4572,-47.8525
-2686.81,0.961191,0.480496,3,7,0,2694.22,51.5977,32.1403,188.036,29.8685,101.779,76.8973,57.5182,19.3102,60.9638,16.5545,90.6641,93.5095,37.0156,35.6978,64.2906,0.318908,0.220154,-35.431,-43.1602,-43.1524,-50.6242,-42.327,-39.8836,-56.4906,-43.578,-42.2807,-46.128,-52.4521,-45.9144,-35.6829,-42.0771,-46.3031,-42.98,-38.7377,-36.5935,-47.8669,-46.1505,-37.1981,-46.7161,-37.64,-51.2851,-42.2986,-45.4473,-37.8103,-42.1898,-33.3501,-43.7259,-38.8646,-42.7384,-49.4438,-59.6893,-37.1918,-40.9737,-36.0735,-42.4004,-49.1545,-56.5154,-64.0429,-53.8199,-53.342,-50.4336,-39.4645,-33.1327,-43.6329,-41.5601,-46.4345,-38.8765,-42.2911,-45.2928,-41.0711,-37.6767,-50.9552,-28.6565,-46.5536,-57.0726,-48.7841,-34.8559,-44.4789,-47.9029
-2689.34,0.834883,0.480496,3,7,0,2696.26,52.0694,31.3193,184.199,29.5568,104.009,78.7013,48.967,19.4081,61.9445,15.1266,96.3449,94.5041,39.6183,31.9359,73.8226,0.316018,0.225118,-35.2041,-43.309,-42.6917,-50.8277,-42.1472,-39.9894,-56.1437,-43.3679,-42.9182,-45.9418,-52.6863,-46.2918,-35.8542,-42.3091,-46.4479,-42.7006,-38.7775,-36.3806,-48.1166,-46.2839,-37.2659,-46.3017,-37.3901,-52.0959,-42.4858,-45.3299,-37.9811,-42.1473,-32.6032,-43.7453,-38.9219,-42.5733,-49.5352,-59.3956,-37.0826,-40.9039,-35.9728,-42.4608,-49.3658,-56.9019,-64.1993,-54.1915,-53.5399,-50.8462,-38.9549,-33.0074,-43.4763,-41.5794,-46.7258,-39.0445,-42.4573,-45.2317,-41.0452,-37.5887,-51.2121,-28.8123,-46.335,-57.4376,-49.1716,-34.659,-44.7368,-48.1914
-2685.08,0.921816,0.480496,3,7,0,2698.15,60.2987,32.6997,189.702,32.4644,124.231,74.4603,66.8187,19.1455,63.5061,20.8888,80.7062,93.4352,27.5372,27.0522,49.9754,0.321532,0.210743,-35.9913,-43.1871,-42.6671,-49.931,-42.106,-40.4525,-57.5349,-44.3472,-41.8763,-46.5786,-53.2521,-45.6323,-36.1969,-43.2138,-46.6453,-42.7843,-39.2241,-36.3,-47.8418,-45.8597,-37.0786,-47.036,-37.3316,-50.9537,-41.8646,-45.7168,-37.7638,-41.7074,-33.8134,-43.3705,-39.0425,-41.4192,-49.7322,-59.8265,-37.0177,-40.7869,-35.7631,-42.0142,-48.0854,-56.6478,-64.366,-53.7647,-52.8985,-50.2254,-39.7449,-32.982,-43.2911,-42.4482,-47.2048,-38.3882,-42.2644,-44.7829,-41.5182,-37.4298,-50.4975,-28.3481,-45.5602,-56.9264,-49.2067,-34.9985,-43.701,-47.7932
-2688.7,0.737826,0.480496,3,7,0,2695.98,52.3068,35.1088,186.287,39.0453,112.014,79.7206,57.1544,18.1548,62.3473,15.5684,87.2577,95.3459,36.0325,28.0019,92.7517,0.350682,0.176291,-35.0014,-43.1107,-42.2315,-50.6996,-42.2268,-41.2806,-56.7186,-43.6997,-43.7324,-46.5923,-53.8643,-46.2133,-36.4833,-41.7738,-46.3074,-42.9713,-39.7582,-36.8165,-48.3653,-46.0081,-37.8772,-46.8916,-38.3823,-49.8959,-42.5732,-45.3488,-37.7232,-42.3627,-34.7343,-44.09,-39.0054,-41.8841,-49.0393,-59.7007,-37.6193,-40.6789,-36.2625,-42.7033,-48.8466,-55.3766,-63.9157,-53.779,-53.3435,-49.4849,-39.3488,-33.6254,-42.7878,-42.2855,-46.5624,-40.3529,-41.7844,-44.8823,-41.37,-37.9526,-50.3947,-27.6751,-45.5034,-56.2334,-48.299,-34.794,-44.1952,-47.5311
-2685.51,0.824461,0.480496,3,7,0,2698.54,53.2852,29.4787,174.858,37.4396,98.7179,69.0539,45.2322,17.3017,57.701,28.7576,81.8832,86.4676,20.8838,30.0518,52.0211,0.258616,0.222847,-36.9788,-41.4044,-43.2454,-50.1946,-41.9274,-39.5942,-58.5528,-45.6263,-41.4199,-46.6313,-52.4929,-45.3198,-36.9889,-45.247,-46.1968,-42.1127,-38.9557,-36.1067,-47.539,-45.4058,-37.2743,-48.4902,-36.9974,-51.996,-43.0692,-45.609,-37.4499,-41.3585,-32.2471,-43.3545,-39.118,-41.5894,-49.2661,-59.723,-36.6903,-40.6529,-35.2512,-41.9364,-47.4694,-57.2653,-63.3837,-53.1546,-53.5797,-50.5084,-38.0689,-32.5511,-44.6365,-43.2533,-47.955,-38.6014,-42.5904,-45.0056,-41.1394,-36.684,-50.0558,-27.5805,-45.1161,-57.6414,-48.9675,-36.6052,-43.2538,-47.5303
