# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92968221
# output
#   file = output_cal_pl_Ka_Kgamma_EPs_11.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.167092
# Diagonal elements of inverse mass matrix:
# 0.195472, 0.0153629, 0.338378, 0.0277384, 0.222695, 0.0155291, 0.0321682, 0.0960502, 0.00709, 0.0351628, 0.0572918, 0.840564, 0.191406, 0.0182551, 0.206489, 0.667585, 0.223559, 0.230837, 0.672793, 0.847451, 0.455701, 0.456462, 0.341415, 0.287626, 0.386296, 0.44663, 0.0855029, 0.707968, 0.76557, 0.420345, 1.57266, 0.134734, 0.37896, 0.0363847, 0.0582944, 0.142673, 0.489272, 0.0424351, 0.0973477, 0.503002, 0.0989516, 0.260854, 0.262709, 0.410458, 1.13234, 0.124129, 0.392611, 1.34947, 0.0606663, 0.0909442
-2634.48,0.926278,0.167092,5,31,0,2659.8,126.272,37.2062,159.869,31.3906,123.585,80.2297,51.4167,33.9813,54.9968,42.8755,172.829,235.621,22.7579,34.8017,104.424,0.0623602,0.137886,0.203832,0.0764283,0.0614177,0.00911337,0.483063,0.078465,0.398484,0.0609251,0.0180533,0.0440866,0.0855618,0.488968,0.135359,-1.67205,1.55104,-0.249444,-2.21932,-4.00529,-4.22469,-2.03817,-4.03119,-2.30781,-1.21607,-3.06407,0.380666,0.769164,0.706325,-3.63737,-1.17447,-1.14337,2.19501,-2.54518,2.02225,0.779234,0.108683,0.018219,0.0146299,0.130267,0.0177531,0.0994791,0.296392,0.046697,1.46326,2.15796,2.02653,0.0263214,0.308984,0.318742,-32.9855,-40.9117,-42.6497,-50.921,-42.2276,-39.4117,-55.4516,-41.8432,-40.5306,-48.1287,-50.7693,-46.0171,-34.1847,-43.152,-47.1683,-42.1754,-38.2135,-34.5741,-46.5119,-41.6572,-35.0674,-45.9576,-35.5054,-49.1307,-39.9741,-43.025,-37.7432,-40.9811,-31.0406,-43.626,-37.9479,-42.4014,-49.0182,-57.1476,-37.0444,-40.0839,-35.2904,-40.6919,-47.0875,-50.0278,-58.9276,-53.4766,-52.3666,-50.664,-40.9951,-33.6241,-45.8199,-41.4283,-44.9892,-35.3948,-41.5876,-47.8365,-43.1075,-36.6161,-49.5882,-29.8883,-46.1452,-52.5836,-49.6943,-35.2188,-43.8672,-48.7015
-2640.36,0.855494,0.167092,5,31,0,2659.71,119.04,41.1064,297.626,45.2723,178.857,76.2024,63.2313,18.7715,76.8635,33.9872,184.696,277.994,77.6279,32.528,73.2932,0.0623625,0.148712,0.204046,0.227067,0.0817005,0.211263,0.0419284,0.0699328,0.291375,0.0907951,0.0994925,0.0293973,0.0739156,0.201467,0.0571686,-1.91588,0.85832,1.25726,-2.20072,2.62563,-3.09583,-1.48615,-2.52476,-2.75346,-3.38985,-1.84499,0.678953,2.47266,3.74373,1.48925,-3.77362,-2.91626,2.30319,-0.116994,2.67064,3.51577,0.110723,13.8132,0.0452374,0.226243,0.0800774,0.0637067,0.0337139,0.158027,1.97181,11.8539,42.2551,4.43376,0.0229688,0.054136,-34.8276,-41.549,-42.8731,-51.441,-41.0678,-38.9836,-55.1766,-40.6311,-39.5464,-47.3002,-50.3074,-45.9404,-34.221,-40.7681,-46.6605,-42.064,-38.1309,-34.4638,-45.326,-43.7931,-36.2253,-45.0635,-35.349,-50.2279,-42.7177,-44.292,-38.7461,-39.1778,-34.6746,-42.8242,-39.203,-41.6066,-49.5184,-58.3014,-36.8082,-39.6039,-34.9642,-40.0747,-45.8974,-52.8361,-62.5664,-52.8509,-50.9826,-52.432,-37.0874,-32.4436,-42.8816,-40.8884,-50.0532,-36.8616,-39.7829,-48.1016,-43.791,-36.6166,-46.8516,-28.0988,-46.8832,-56.1525,-48.9757,-34.1261,-43.7654,-48.7277
-2634.73,0.901455,0.167092,5,31,0,2665.32,114.145,47.0676,292.842,27.9567,191.544,104.772,46.9701,36.0299,62.6278,38.1053,159.919,254.147,28.0919,41.0232,66.9094,0.0705296,0.177925,0.190777,0.0620142,0.0880855,0.0663869,0.286725,0.0589885,0.381797,0.1159,0.0289742,0.032213,0.0430094,0.326067,0.180616,-1.69071,1.19138,-0.255834,-1.04132,1.30091,-5.36633,0.142429,-2.26734,-3.63256,0.408502,-2.69905,0.455553,0.528772,2.61227,-2.33584,-1.6819,-2.6963,2.20353,-1.1849,1.76007,0.77427,0.352987,3.67265,0.00467123,1.15307,0.103587,0.0264485,1.50456,0.0672695,1.57704,1.69685,13.6299,0.0967288,0.186021,0.0674549,-34.71,-41.4081,-43.4641,-49.3476,-42.1219,-39.5885,-55.864,-41.1701,-40.2338,-49.5905,-49.9811,-45.1361,-35.3042,-40.9916,-46.308,-41.7087,-38.0881,-34.3145,-46.7932,-42.7523,-34.7678,-45.6406,-36.4359,-47.7086,-40.3331,-43.8946,-37.8574,-40.7804,-34.798,-43.9658,-37.8105,-42.0715,-49.8306,-57.4194,-36.2788,-39.5051,-35.1926,-39.9794,-46.785,-50.2699,-60.9849,-52.93,-52.7304,-51.0576,-40.1219,-33.545,-45.4059,-41.6604,-45.9915,-37.4934,-39.4969,-48.7493,-42.3517,-36.7602,-48.2764,-28.4953,-46.1126,-54.3295,-48.3078,-34.6796,-43.3458,-47.4388
-2631.85,0.865622,0.167092,5,31,0,2668.12,114.97,39.4672,215.257,54.9929,117.432,72.0769,83.4206,24.8563,66.3808,45.3927,210.374,255.019,62.1556,42.2897,116.542,0.0823341,0.218486,0.104002,0.123804,0.0471635,0.103751,0.109462,0.159567,0.306466,0.0907668,0.0542821,0.0242693,0.0570606,0.271746,0.0632366,-1.88124,0.855342,1.16924,-2.16028,-2.32554,-2.02558,-3.48582,-3.73743,-0.0616219,-2.53446,-2.09434,2.51719,3.5822,1.24775,1.27419,-2.22803,-0.60943,2.41053,-0.861808,1.88366,3.21954,0.115293,0.0977307,0.131917,0.0306288,0.0238151,0.940238,0.0793045,0.123151,12.3938,35.9524,3.48249,3.57579,0.10774,0.543661,-34.6518,-40.0905,-42.091,-51.0255,-41.7623,-41.262,-56.243,-41.6743,-40.2642,-46.3699,-51.9979,-45.3051,-34.0309,-42.7415,-45.7165,-41.6625,-38.6453,-34.8019,-44.9078,-42.4578,-35.587,-46.4544,-35.3107,-48.4827,-42.7503,-44.482,-38.2336,-40.3227,-32.8239,-42.9698,-38.351,-41.9668,-49.0871,-56.6355,-37.0837,-40.077,-35.3694,-40.3033,-46.4345,-52.838,-60.1431,-52.6385,-50.6276,-51.7827,-37.9518,-32.4098,-44.0191,-41.1655,-47.705,-36.0867,-39.9801,-48.4749,-43.3018,-36.5233,-47.9842,-29.3087,-47.4738,-56.691,-48.4051,-35.1855,-43.9261,-47.7433
-2641.96,0.716371,0.167092,5,31,0,2661.86,83.8356,40.9014,267.68,28.6608,195.817,97.0228,50.4268,48.8965,60.8423,30.7428,162.602,250.442,24.5451,36.2601,71.0011,0.129404,0.083983,0.143664,0.155172,0.0530507,0.0423672,0.300943,0.0580349,0.352575,0.0115505,0.0693101,0.0563715,0.102273,0.162881,0.138961,-1.62384,0.971316,-1.69849,-2.36696,-1.71506,-5.75715,-0.385982,-3.38031,-4.17048,3.56313,-4.71951,-1.44657,2.6968,1.936,-3.98835,-5.73446,-4.13314,2.00281,-1.81617,2.7095,0.18296,0.0937656,0.179953,0.00316012,0.679782,0.0340369,0.0154448,35.2736,0.00891953,0.235377,14.8323,6.93097,0.0185303,0.00323262,0.0160325,-34.5121,-40.9573,-44.2778,-49.7325,-43.1009,-39.1607,-55.1524,-41.2436,-41.1499,-50.2887,-50.7639,-45.7342,-34.9802,-40.2683,-45.829,-42.154,-37.1729,-33.7847,-47.5849,-42.1828,-35.1933,-46.1236,-35.2509,-50.5517,-40.1903,-42.3865,-36.9016,-40.3484,-33.1558,-43.3868,-37.7837,-42.662,-49.0931,-57.4999,-36.1559,-39.3352,-35.1524,-40.3654,-46.6663,-51.0655,-61.1345,-52.3342,-53.2547,-50.4623,-39.0399,-32.6765,-45.6679,-41.334,-46.4545,-36.7106,-39.9273,-47.0867,-42.4612,-36.1542,-48.1402,-28.4914,-46.0824,-54.9426,-49.3877,-35.1584,-42.5221,-48.1975
-2640.75,0.832193,0.167092,5,63,0,2671.62,99.2498,41.017,224.059,46.4461,179.766,71.5347,81.769,16.5472,57.2015,41.9762,185.901,270.886,68.899,36.0628,132.416,0.0606221,0.114498,0.146167,0.0374243,0.073034,0.0940853,0.17089,0.181144,0.0491002,0.0559145,0.0591899,0.037736,0.0635976,0.130853,0.0710104,-1.99578,0.612891,-1.97406,-2.41292,-3.10437,-3.93419,-1.03314,-4.41901,-2.16129,-5.64636,-5.70018,2.46145,3.28194,2.78861,2.69041,-5.96798,-3.18192,2.12101,-4.0407,3.91763,0.138892,0.0895531,0.0448529,0.0195615,0.355887,0.0120462,0.115177,0.00353033,0.00334536,11.7217,26.6274,16.2584,14.7378,0.00255941,0.0415057,-34.7646,-40.9369,-43.6385,-48.8051,-41.6643,-39.0072,-54.9634,-41.6705,-41.3547,-48.458,-49.498,-45.87,-34.2783,-43.0297,-47.4928,-42.0404,-37.5925,-34.353,-46.5541,-42.0817,-35.6444,-46.7657,-34.9393,-49.2254,-40.8025,-42.6933,-38.1595,-39.5362,-34.0321,-42.5736,-39.308,-42.1093,-48.5163,-57.6196,-37.2736,-38.3221,-35.1034,-40.0625,-46.084,-51.5736,-58.9649,-53.4109,-52.7702,-49.7057,-38.8715,-32.5232,-43.5434,-41.3334,-46.7567,-35.7727,-39.1144,-47.3243,-44.5057,-36.7416,-48.1577,-29.4982,-47.2797,-55.2691,-50.475,-35.1153,-43.0651,-49.2798
