lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.155159
# Diagonal elements of inverse mass matrix:
# 0.0717847, 0.0175825, 0.468114, 0.0333144, 0.105394, 0.0294432, 0.0309125, 0.0228587, 0.0136989, 0.0236185, 0.0704865, 0.142793, 0.114964, 0.0189119, 0.156045, 0.581156, 0.154049, 0.154538, 0.168853, 0.343127, 0.0648129, 0.130004, 0.613093, 0.0396391, 0.5779, 0.532919, 0.153923, 1.00698, 0.116114, 0.574613, 1.24052, 0.0773848, 0.499311, 2.90228
-2660.92,0.896469,0.155159,5,31,0,2683.37,105.263,51.3866,283.468,64.916,207.689,117.553,81.1397,25.4371,84.8527,31.6397,142.799,220.149,53.1135,46.2118,125.414,0.0870958,0.199352,0.230737,0.131294,0.0295178,0.201186,0.171082,0.188614,0.368344,0.0696534,0.117878,0.0327556,0.00731419,0.423436,0.0276322,-1.67992,1.64885,1.73278,3.80903,-34.0668,-42.4706,-41.9164,-50.2663,-43.0975,-40.1466,-56.9403,-42.505,-39.5309,-49.6808,-50.2022,-44.6558,-35.524,-42.5892,-47.5897,-42.5907,-39.6942,-34.293,-45.7153,-44.3305,-35.4961,-46.8991,-36.8399,-48.1547,-41.3254,-44.5065,-38.382,-41.0962,-33.962,-43.3742,-37.644,-42.5167,-48.838,-58.2421,-36.9019,-38.7349,-36.4678,-40.2514,-47.3433,-53.6018,-65.975,-54.9383,-51.3599,-52.6297,-39.9089,-32.466,-43.043,-41.8415,-47.0651,-37.375,-39.9879,-49.5614,-41.32,-37.1316,-48.2932,-28.5761,-45.1493,-58.6372,-48.1229,-34.2865,-43.4864,-46.8231
-2665.01,0.994677,0.155159,5,31,0,2678.41,100.926,46.5141,286.336,36.3966,218.963,109.205,61.3586,36.6687,72.2265,37.3722,147.892,190.9,76.7558,33.0324,92.47,0.0679474,0.120127,0.152635,0.325304,0.0141573,0.183753,0.42364,0.0245429,0.46925,0.0206903,0.00551532,0.0536891,0.0890064,0.38386,0.00621625,-1.87434,1.95899,1.40361,4.4514,-33.4874,-41.7204,-42.1531,-52.8792,-41.5944,-39.2562,-56.2191,-42.0459,-39.3674,-50.6108,-51.3846,-46.5385,-36.0404,-41.8472,-46.8917,-42.3398,-38.8074,-34.5368,-45.5601,-44.4529,-35.1125,-45.556,-36.684,-50.8196,-41.1267,-42.8349,-38.5316,-39.9242,-33.959,-44.2708,-38.3192,-42.9752,-49.7834,-56.8952,-36.4035,-39.3226,-36.4219,-40.8354,-47.2683,-50.9952,-63.266,-53.1779,-51.5338,-52.5879,-40.773,-32.3319,-43.4814,-41.356,-47.5647,-36.8406,-41.182,-48.7285,-43.4865,-37.0302,-47.7131,-29.0543,-46.5337,-56.4946,-49.2963,-34.5888,-43.7618,-48.4632
-2664.9,0.779296,0.155159,5,31,0,2685.31,106.163,46.4645,222.33,51.4981,169.503,130.544,77.5649,33.9396,72.4856,39.007,149.011,223.021,41.7051,42.5308,136.17,0.0122421,0.180147,0.302881,0.144678,0.162375,0.119788,0.259356,0.0984453,0.403939,0.0564925,0.0866512,0.0240843,0.000710178,0.397547,0.0459819,-1.93907,2.02743,1.29672,4.08993,-35.4758,-41.823,-41.9948,-51.2187,-42.1279,-39.7364,-56.8149,-41.8855,-39.8869,-49.4239,-50.0969,-45.5406,-35.7422,-42.0728,-47.4105,-42.4699,-39.26,-34.714,-45.2827,-43.7084,-35.4841,-47.0584,-36.9512,-47.9641,-39.7022,-43.753,-38.4262,-42.1805,-32.6921,-43.3619,-38.6062,-43.2643,-50.1667,-57.8928,-37.5148,-39.0024,-35.8884,-40.3187,-48.0699,-51.3179,-60.3876,-54.5188,-51.523,-51.3472,-42.6269,-33.3822,-44.1728,-41.9861,-45.486,-38.7125,-40.9715,-48.7598,-42.0642,-37.7001,-48.7082,-29.7826,-46.0832,-56.1823,-48.7367,-34.7379,-43.9291,-47.6773
-2659.13,0.997844,0.155159,5,31,0,2678.29,120.252,46.7392,282.584,52.5807,165.897,102.732,62.9877,24.9626,67.2904,34.2986,144.062,210.14,92.3422,35.6993,66.4632,0.0296493,0.140488,0.132633,0.283132,0.0793592,0.200852,0.368423,0.1576,0.476809,0.0488566,0.0131321,0.0343593,0.0198426,0.461953,0.125415,-1.98016,1.3519,2.4241,4.74921,-34.083,-41.2291,-42.4719,-53.6307,-43.7522,-39.751,-57.079,-41.656,-40.5795,-49.7967,-51.062,-46.1147,-35.3529,-39.9349,-47.8587,-42.5678,-39.212,-34.6346,-45.468,-44.8523,-35.375,-45.8182,-36.7337,-48.4933,-42.3517,-42.6918,-39.11,-39.6165,-34.5556,-44.033,-38.454,-43.4746,-50.3844,-57.2554,-36.9032,-39.4425,-36.7545,-40.7045,-46.7513,-50.8967,-61.1584,-53.5541,-51.097,-51.8386,-38.8001,-32.6648,-43.2011,-41.1344,-47.5493,-37.1086,-41.6335,-49.2359,-43.0434,-36.6617,-47.6418,-27.8187,-44.4512,-56.4979,-48.8261,-34.9104,-43.8577,-48.6743
-2660.73,0.950473,0.155159,5,31,0,2676.71,88.8702,46.2309,238.638,53.8881,161.607,124.157,84.6828,38.4789,78.8103,34.6815,121.855,213.656,25.0187,40.4448,128.052,0.206969,0.20639,0.274792,0.283603,0.0994011,0.145136,0.293048,0.0397637,0.354012,0.0942977,0.146221,0.0378275,0.410318,0.320736,0.0952688,-1.87937,0.897981,2.13898,4.73064,-34.9002,-42.7292,-41.6102,-53.7472,-42.013,-40.1307,-56.5457,-42.3945,-40.3228,-49.1474,-50.4645,-45.1684,-35.8974,-42.8232,-47.0495,-43.8803,-39.3036,-34.9877,-46.2433,-43.9582,-35.9911,-46.3904,-37.0774,-48.9806,-41.0561,-45.0096,-37.9911,-40.8196,-33.1419,-43.5471,-37.726,-42.05,-49.2475,-59.4124,-37.1443,-40.1054,-36.0117,-40.3983,-46.6315,-52.3078,-64.4777,-53.2059,-51.4887,-51.4238,-40.8042,-32.7385,-42.7058,-41.1468,-47.4592,-38.1799,-42.5223,-47.8509,-42.8322,-37.9658,-47.6519,-28.0475,-45.3464,-56.6723,-48.9481,-34.6882,-43.8193,-47.172
-2670.27,0.98124,0.155159,5,31,0,2688.07,99.4042,42.7748,262.386,39.4025,172.701,84.7844,66.7745,19.6181,68.0297,31.7227,112.399,203.306,70.6288,33.8551,51.0799,0.0437419,0.164422,0.167759,0.415155,0.130162,0.270787,0.147193,0.225167,0.371529,0.0376501,0.0275658,0.0388669,0.00806558,0.381266,0.106401,-1.98749,2.39733,0.556437,2.63044,-34.1992,-42.4423,-42.9576,-53.1382,-42.9568,-39.5296,-56.9441,-42.0522,-39.4272,-49.6553,-50.8201,-45.4936,-34.9764,-40.8543,-47.294,-43.3086,-38.9285,-35.2845,-45.3022,-44.6184,-37.1126,-46.2284,-37.4383,-49.5736,-43.7957,-43.0882,-38.5388,-40.7254,-33.9387,-43.271,-38.1688,-42.9392,-50.8504,-58.7323,-37.826,-40.8156,-36.8476,-40.6863,-46.7955,-51.3702,-60.448,-53.6358,-51.4968,-51.8933,-38.1493,-32.6672,-43.9211,-40.9012,-46.3415,-37.6306,-42.1748,-47.1769,-42.591,-37.4059,-48.1856,-27.7571,-43.7667,-56.8301,-48.8892,-34.4469,-43.4605,-48.4209
-2660.34,0.92704,0.155159,5,31,0,2690.1,64.2365,33.9136,207.617,39.8202,115.407,91.5153,62.7878,27.7883,61.5693,30.0984,112.78,161.12,32.8677,37.3011,56.4266,0.0731053,0.15015,0.251257,0.185316,0.091852,0.166693,0.301588,0.0406435,0.433211,0.0595755,0.0296403,0.0198355,0.0110087,0.424992,0.0396826,-1.74076,1.0775,0.215608,2.05596,-33.9306,-41.9672,-43.4668,-50.075,-43.6165,-38.9804,-57.8971,-43.5652,-39.2675,-50.2987,-50.1803,-45.7462,-34.9942,-40.6097,-47.3458,-42.3445,-39.0655,-35.0335,-46.5038,-43.6815,-35.5084,-47.8515,-36.5774,-47.1833,-40.6084,-42.9213,-39.0691,-41.9108,-31.2833,-43.8973,-38.4878,-43.8403,-49.8486,-58.6808,-37.411,-39.3527,-35.8434,-41.3455,-47.8775,-51.4006,-60.3209,-53.9161,-52.1491,-50.585,-40.8442,-32.3298,-44.8914,-41.865,-44.9101,-36.6488,-39.8785,-48.0319,-40.9992,-36.8246,-48.6006,-28.493,-45.2772,-56.3881,-48.3356,-35.7391,-43.7761,-48.5079
-2661.66,0.953475,0.155159,4,31,0,2676.17,82.9093,39.1568,227.991,44.2667,137.732,85.7506,65.9788,27.5921,58.5132,31.7571,99.7937,132.341,48.3112,34.4031,94.5008,0.0835102,0.254563,0.227855,0.260664,0.0339316,0.211114,0.189656,0.0394511,0.404874,0.0683974,0.129818,0.0258519,0.164255,0.376408,0.156282,-1.88307,1.87812,0.49765,2.89951,-34.1086,-42.4644,-42.2397,-52.3376,-42.0813,-39.6705,-57.1,-42.8817,-41.2522,-47.3175,-50.9988,-45.3678,-35.6431,-42.6079,-47.5454,-42.5137,-39.4991,-35.5395,-46.1071,-45.0073,-36.0254,-47.9057,-36.6584,-45.8948,-41.5721,-45.072,-39.4602,-40.2394,-33.5017,-44.2652,-38.1303,-41.9773,-48.4691,-58.5112,-36.8826,-40.2738,-36.04,-41.5322,-47.5347,-53.6798,-62.967,-53.4899,-53.0018,-49.7727,-38.0092,-32.5289,-43.7361,-41.569,-47.116,-36.8019,-40.5943,-48.1451,-42.6652,-37.4534,-47.7879,-27.5473,-45.2368,-56.069,-47.4424,-35.7614,-44.6657,-47.0059
-2667.07,0.978533,0.155159,5,63,0,2688.49,91.6104,48.923,275.682,31.4878,204.252,116.824,76.1767,29.1525,77.3294,39.8879,157.66,176.455,46.5955,34.6903,69.5095,0.0795391,0.0724414,0.145708,0.316312,0.12339,0.145712,0.138349,0.196049,0.356834,0.0343879,0.0566422,0.0676339,0.0172129,0.526306,0.13244,-1.87476,0.950189,0.364188,2.56152,-35.7757,-40.8467,-42.9863,-51.2017,-41.9549,-39.8304,-56.9757,-41.8506,-40.3307,-49.3697,-50.8754,-45.7605,-35.8502,-43.1617,-46.2019,-40.8776,-38.5158,-34.6212,-46.042,-43.864,-35.6567,-46.5705,-36.4898,-51.9688,-41.7993,-43.1772,-37.7103,-41.0035,-34.366,-42.6909,-39.113,-43.1432,-50.2441,-56.8043,-36.5989,-39.5522,-35.4613,-40.2651,-47.0662,-53.5764,-62.2722,-54.2156,-51.5543,-52.0074,-41.1307,-32.9073,-44.0865,-41.8041,-47.669,-38.3161,-41.3379,-47.1615,-43.0401,-36.9761,-48.4529,-30.0202,-45.9704,-56.4869,-49.7121,-34.9793,-43.5041,-48.5562
-2658.14,0.965353,0.155159,5,31,0,2686.69,72.6593,46.1416,242.991,48.8362,167.28,103.374,77.2631,31.6128,75.9781,38.5083,122.599,198.618,64.5779,32.4368,79.0636,0.182606,0.185724,0.17341,0.277126,0.049975,0.173795,0.22868,0.0420405,0.332556,0.0787083,0.0216377,0.0208774,0.0592054,0.274526,0.0977886,-1.73529,1.54632,0.82813,4.0769,-34.3643,-41.1797,-41.9461,-52.7099,-41.7811,-40.6908,-57.0228,-42.0917,-40.3007,-49.9899,-52.2671,-45.329,-36.2439,-42.9513,-45.696,-43.0351,-39.2845,-34.9842,-44.8604,-44.0801,-36.3636,-46.661,-37.4523,-49.9443,-42.0964,-43.7344,-38.5554,-40.6455,-33.5263,-43.7199,-38.4755,-41.9339,-49.4968,-57.7207,-37.4704,-40.3672,-35.589,-40.3347,-46.6382,-51.3926,-64.8962,-52.9403,-51.008,-51.9689,-40.2846,-32.7304,-42.9323,-41.3312,-47.0515,-38.6168,-40.1706,-47.0912,-42.7104,-37.5672,-46.9798,-28.1952,-45.4539,-55.2523,-48.3316,-35.44,-43.7258,-47.7835
