# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92683320
# output
#   file = output_cal_g_Kpsi_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.164674
# Diagonal elements of inverse mass matrix:
# 0.111774, 0.00935934, 0.141769, 0.0552978, 0.216231, 0.00834962, 0.0246869, 0.054283, 0.0149526, 0.0397252, 0.0847503, 0.152549, 0.0887228, 0.0152926, 0.183146, 0.0396234, 1.01224, 0.156497, 0.0736887, 0.98518, 0.995604, 0.607933, 0.0892297, 0.58679, 0.20045, 0.404663, 1.0236, 0.463117, 0.912649, 0.0515791, 0.684739, 0.137701, 0.0904668
-2662.22,0.947286,0.164674,4,15,0,2676.74,67.3906,26.7921,204.517,34.8336,114.351,67.4312,57.0594,22.773,59.9836,30.0137,108.983,104.176,17.4863,30.6662,84.1956,0.193935,-1.21536,-1.78849,-1.31598,-1.75709,-1.17976,-2.03083,-1.40456,-1.18273,-1.54468,-0.62822,-0.983179,-1.32221,-1.2932,-1.29193,-1.30025,-1.44867,0.329147,0.296603,0.167213,0.268213,0.172546,0.307352,0.131227,0.245476,0.306442,0.21338,0.533541,0.37412,0.266545,0.27439,0.274741,0.272463,-34.4403,-42.2384,-43.1313,-49.0973,-41.1126,-40.847,-56.4925,-44.1878,-41.9163,-46.4532,-52.7996,-45.3275,-36.1568,-44.7719,-45.7778,-42.0592,-38.6462,-36.152,-47.7341,-43.7968,-36.9032,-46.9695,-35.5221,-52.9202,-41.7831,-44.4966,-36.6591,-40.7266,-32.2398,-42.5446,-39.6741,-41.3737,-48.1401,-59.4034,-36.5327,-39.7854,-34.5193,-41.4005,-46.7992,-56.7525,-62.3336,-53.8743,-53.5969,-51.8493,-39.1376,-32.565,-45.1777,-42.2743,-47.9199,-36.5303,-42.4452,-44.8961,-41.3807,-35.9992,-50.3072,-28.7661,-45.5509,-56.2896,-50.2664,-35.1248,-42.8972,-47.7295
-2660.15,0.999745,0.164674,5,31,0,2671.09,55.518,31.967,197.457,32.1211,93.4498,68.0688,65.005,19.0382,60.1682,21.4117,106.945,105.315,22.4557,29.1158,60.3777,0.172321,-1.36944,-1.49765,-1.30089,-1.39292,-1.55093,-1.72013,-1.19088,-1.32781,-1.46615,-0.851719,-0.942449,-1.25926,-1.7162,-1.47328,-1.58918,-1.31438,0.287954,0.25425,0.223656,0.27229,0.24835,0.21205,0.179043,0.303953,0.265056,0.230812,0.426681,0.389673,0.283864,0.179747,0.229172,0.204094,-34.4886,-42.2035,-43.5232,-48.9726,-41.5889,-40.5893,-55.9159,-43.4019,-41.6339,-46.2531,-53.0123,-45.6413,-35.7094,-42.6163,-45.6454,-42.4446,-38.35,-36.0623,-47.3721,-44.9859,-36.6577,-46.7907,-35.9247,-52.1961,-41.9633,-44.7094,-37.0073,-41.6475,-33.1456,-42.8702,-39.8805,-41.8053,-48.5481,-58.7642,-37.1087,-40.3263,-35.2132,-41.4013,-48.1029,-56.3398,-64.0769,-53.4845,-53.4554,-50.8817,-39.5054,-33.3366,-43.8779,-41.4612,-47.4278,-38.3636,-41.3553,-44.9026,-41.5153,-36.9138,-50.1221,-28.5236,-46.3537,-55.9019,-49.1729,-34.6902,-43.2812,-48.1086
-2667.53,0.902857,0.164674,5,31,0,2675.51,65.4538,26.6142,184.446,30.6816,110.124,56.6079,41.6518,18.7552,52.5733,30.3048,159.108,127.772,36.105,27.2497,110.514,0.141014,-0.938881,-1.85991,-1.42513,-1.94707,-1.18241,-2.25597,-1.73298,-1.40369,-1.66797,-0.29513,-0.0247634,-0.946288,-1.40853,-1.47798,-0.587559,-1.25704,0.627424,0.391065,0.155687,0.240478,0.142691,0.30654,0.104771,0.176758,0.245688,0.188629,0.744434,0.975541,0.388179,0.244502,0.228097,0.555682,-33.7958,-41.9736,-44.9745,-49.2913,-41.5072,-39.8607,-55.8366,-43.0992,-41.7238,-44.1421,-53.8673,-46.7617,-35.5436,-43.4985,-45.1855,-42.288,-38.1664,-36.7586,-46.7384,-44.1229,-37.5342,-46.1786,-35.329,-52.3079,-41.7106,-43.6573,-37.1686,-40.378,-32.6931,-43.419,-40.8661,-41.8254,-48.4829,-58.2739,-37.4553,-39.8486,-35.1287,-42.092,-47.3794,-55.5626,-59.5794,-52.5455,-53.7506,-50.7136,-38.0223,-32.7084,-45.2039,-42.1366,-47.4325,-36.5833,-40.8763,-45.4041,-42.8845,-36.4592,-49.8952,-28.8955,-47.0796,-55.7947,-50.0741,-34.7727,-43.2037,-49.038
-2671.48,0.894554,0.164674,5,31,0,2686.43,47.5269,29.6541,193.659,55.0939,164.966,68.3925,53.438,30.8969,52.5164,31.9019,97.8751,146.457,33.9774,35.208,151.668,0.126667,-1.81086,-1.75663,-1.5659,-0.980278,-0.743332,-2.08073,-1.2164,-0.204575,-1.70578,-0.520483,-0.943996,-0.797593,-0.192698,-1.67413,-0.166667,-1.14187,0.629693,0.163514,0.172626,0.208901,0.375207,0.475527,0.124839,0.296296,0.814994,0.18163,0.594233,0.38907,0.450412,0.824731,0.187472,0.846481,-35.4756,-40.5966,-42.9956,-49.5699,-41.9635,-41.6082,-56.8389,-43.3237,-42.0056,-46.8148,-53.3878,-45.6878,-35.5686,-42.6078,-45.4143,-42.5497,-38.9349,-36.7844,-46.3791,-43.4088,-38.3586,-48.1897,-36.3468,-52.8521,-41.317,-43.4836,-36.6883,-41.224,-32.0516,-42.4314,-39.7593,-42.2239,-47.3551,-58.8564,-37.6132,-39.5486,-35.5225,-41.8182,-47.4171,-54.4,-60.3928,-53.2108,-53.7251,-51.615,-38.6503,-33.4814,-45.6455,-42.4737,-47.3687,-37.8715,-41.6215,-45.6594,-41.9882,-36.8989,-50.2772,-28.1506,-46.4005,-56.4378,-49.0422,-35.347,-43.2079,-47.5377
-2674.25,0.959745,0.164674,5,31,0,2687.98,85.9088,27.8923,188.121,32.6691,101.977,56.3838,48.8646,16.099,52.12,29.1209,117.158,116.111,34.2768,27.5877,30.4993,0.132067,-0.131643,-1.7439,-1.36764,-1.88995,-1.51867,-2.21468,-1.78544,-1.68547,-1.6337,-0.224036,-0.171948,-1.04115,-0.116737,-1.38086,-1.77234,-1.08973,1.01878,0.876654,0.174836,0.254709,0.151079,0.219004,0.109188,0.167724,0.185357,0.195207,0.799287,0.842023,0.353048,0.889819,0.251362,0.169936,-33.2365,-41.6882,-44.6997,-48.774,-42.6403,-40.6674,-56.7277,-44.1445,-40.2645,-45.7325,-53.7442,-45.8783,-35.323,-42.3093,-45.4258,-43.0189,-38.5077,-36.6329,-47.087,-43.9023,-37.289,-46.7027,-36.0423,-50.6987,-42.7129,-44.1037,-37.1883,-40.9362,-34.5175,-43.1431,-40.5849,-41.3523,-49.04,-59.1369,-37.6046,-41.0151,-35.4602,-41.7475,-46.7462,-55.0383,-60.0349,-52.9944,-53.4518,-50.3219,-38.6172,-33.3356,-45.2103,-42.2046,-46.962,-36.4891,-40.7954,-44.8462,-42.3687,-36.7366,-49.5846,-28.2048,-46.2199,-55.6225,-49.2374,-34.7178,-42.6475,-49.3581
-2671.64,0.980737,0.164674,5,31,0,2687.67,56.0059,29.5164,184.982,47.9297,102.306,61.4747,63.9721,22.8548,56.6009,22.1703,129.159,124.973,26.9789,32.4496,125.94,0.180354,-1.70526,-1.71094,-1.56392,-1.31998,-1.64397,-2.14372,-1.35912,-1.19637,-1.79329,0.0928987,-0.196417,-1.03423,-1.89065,-1.4689,0.129164,-1.18996,0.723344,0.181725,0.180696,0.209313,0.26714,0.193212,0.117218,0.256887,0.302291,0.166412,1.09735,0.821669,0.355502,0.150973,0.230179,1.13788,-34.3404,-42.1459,-43.2595,-50.2961,-41.8111,-40.6137,-55.3958,-42.9495,-42.7845,-45.8465,-53.6859,-46.6064,-35.3048,-43.8113,-45.6375,-43.0941,-38.1044,-35.8249,-46.0584,-44.3646,-37.1261,-46.2149,-35.5516,-54.4822,-41.4098,-43.9172,-37.0257,-40.0867,-32.3417,-42.3722,-40.5992,-41.9242,-47.9285,-58.5269,-36.6697,-39.8944,-35.0708,-41.6139,-46.6161,-56.8252,-61.7167,-53.2842,-53.2827,-52.4489,-36.7424,-32.8495,-44.1597,-41.006,-48.9521,-36.2078,-41.7762,-44.8178,-42.6383,-35.8582,-49.4067,-28.4597,-46.7232,-56.5052,-50.8129,-34.4853,-43.5031,-49.0425
