# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92684210
# output
#   file = output_cal_g_Kgamma_EPs_5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_gamma,sigma_gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2663.97,1,0.135173,5,31,0,2677.98,84.6452,60.6009,248.439,43.5899,159.795,111.192,62.7597,41.8026,75.6438,31.7969,137.599,247.179,58.5752,32.486,103.803,0.829512,0.150964,0.0880667,0.196488,0.36549,0.176354,0.198939,0.375274,0.0380925,0.409023,0.107741,0.0565222,0.0306051,0.0244876,0.456473,0.161908,-1.84918,1.19807,-34.8719,-41.9326,-41.8001,-54.3422,-42.7562,-40.3624,-56.9412,-41.3602,-40.9902,-49.8264,-50.9021,-46.0708,-35.7121,-41.514,-47.6215,-43.3278,-39.8381,-34.5987,-45.5437,-44.9831,-36.0708,-45.8551,-37.2845,-50.4374,-41.9167,-43.1694,-38.998,-40.8432,-34.1215,-44.0886,-38.2764,-43.1597,-51.1497,-57.8989,-37.2518,-40.2793,-37.2496,-40.2843,-46.3621,-50.4667,-60.3048,-54.8584,-50.9919,-51.9713,-39.1288,-33.5433,-43.1528,-41.4394,-47.0696,-38.1883,-42.3619,-47.8024,-42.0962,-37.204,-47.4593,-27.7191,-43.8088,-55.3549,-48.6846,-34.6783,-44.0572,-48.3137
-2659.92,1,0.135173,5,31,0,2672.93,105.911,49.5889,278.608,40.3688,180.438,109.924,72.7656,28.3433,69.9745,28.427,164.781,231.002,76.5726,34.948,91.7437,0.741015,0.0549387,0.0956653,0.195396,0.244014,0.0769849,0.173391,0.294978,0.140193,0.374785,0.0547256,0.0191023,0.0330631,0.0631965,0.463577,0.0754592,-1.97793,1.13495,-34.1353,-43.1551,-43.0735,-52.0623,-42.932,-39.0242,-56.4449,-41.7892,-40.051,-48.4479,-50.5509,-46.575,-35.6354,-41.1226,-47.2261,-42.5042,-38.9874,-35.0022,-46.0565,-44.7869,-35.4914,-45.6325,-36.7204,-48.2863,-41.4602,-42.4272,-38.8338,-41.1574,-34.7804,-43.9176,-38.7188,-43.9203,-50.6027,-57.7171,-37.4631,-39.5337,-36.4267,-40.286,-48.291,-49.9296,-60.5187,-53.3426,-51.1549,-50.2303,-41.4115,-33.094,-43.0437,-40.8862,-45.0755,-38.8243,-41.4352,-47.6135,-43.004,-37.9606,-48.5644,-29.1372,-45.6243,-55.862,-49.2751,-34.3367,-44.0928,-48.8102
-2657.48,0.983262,0.135173,5,31,0,2675.63,100.768,44.8838,290.125,44.4053,194.272,104.583,70.5925,35.1159,69.0234,40.676,153.978,202.846,38.7332,45.5045,96.8691,0.64064,0.0712442,0.201684,0.173115,0.188739,0.120026,0.180013,0.322941,0.0640382,0.421254,0.0629326,0.106632,0.0492568,0.0775217,0.326352,0.0632144,-1.95439,0.865756,-35.3078,-41.5982,-42.1146,-51.3773,-42.0878,-39.4313,-57.1591,-42.3104,-39.2901,-47.9642,-50.3317,-45.6792,-35.1482,-41.5957,-46.7932,-42.2678,-39.1518,-34.9971,-45.5061,-44.9295,-35.077,-46.5791,-36.1937,-48.2842,-40.7808,-44.9498,-38.323,-41.3327,-34.2534,-44.1146,-38.5941,-43.1431,-50.7577,-58.0177,-36.8254,-39.5694,-36.3329,-40.081,-47.6779,-53.1232,-60.7536,-53.06,-50.9698,-50.6001,-42.2209,-32.1394,-43.5761,-42.1205,-46.0489,-37.2375,-41.9936,-48.4704,-42.9329,-37.2194,-48.8621,-29.3015,-46.531,-58.4567,-49.2127,-34.2746,-43.3244,-47.4345
-2665.13,0.969102,0.135173,4,15,0,2676.74,112.552,37.5537,282.109,49.728,166.904,116.604,74.1596,37.9396,62.7992,41.71,148.788,205.716,34.3656,43.526,151.026,0.932019,0.0437217,0.266933,0.148662,0.188024,0.170961,0.17122,0.308906,0.0759571,0.464131,0.0406406,0.067176,0.0451033,0.110721,0.298644,0.222385,-1.91484,0.844977,-35.3924,-41.5098,-41.196,-52.4389,-42.5226,-40.9578,-57.3187,-42.1485,-43.6041,-48.3983,-50.7348,-46.064,-36.0011,-40.4274,-47.6998,-42.5226,-40.1982,-35.4496,-46.1892,-45.0961,-35.0814,-46.7226,-36.148,-46.5736,-39.4254,-44.7571,-39.008,-41.2427,-33.5545,-44.21,-38.5536,-43.1457,-50.4571,-58.2601,-37.2783,-39.2016,-36.7816,-40.7723,-47.698,-51.0325,-57.4978,-54.5399,-52.2308,-51.3629,-41.2985,-32.0827,-43.687,-42.0899,-45.3161,-36.7502,-42.475,-49.1829,-42.7818,-37.152,-49.3841,-29.8159,-46.1148,-57.0808,-49.3464,-34.9034,-44.6747,-47.7633
-2660.36,0.942208,0.135173,4,15,0,2681.45,100.615,43.6132,270.712,60.5176,164.785,107.67,70.7022,28.3501,66.529,33.1587,128.236,177.184,56.0053,34.4695,112.809,0.505342,0.0395503,0.237176,0.12877,0.212673,0.11912,0.138796,0.289582,0.0370788,0.50965,0.0737391,0.0649969,0.0297955,0.128369,0.354827,0.031802,-1.6708,1.58067,-35.1914,-40.6799,-41.7477,-53.2653,-41.7872,-40.909,-56.917,-42.2721,-40.2549,-50.4835,-51.632,-45.7493,-36.0519,-40.9928,-47.3778,-42.378,-39.6674,-34.6928,-44.9922,-44.912,-35.3792,-46.8917,-37.1241,-47.7184,-41.3454,-44.5336,-38.6925,-39.9725,-34.5701,-44.4039,-38.4576,-42.0643,-49.4959,-57.6576,-36.3477,-38.781,-35.775,-41.1426,-46.9686,-52.5244,-63.0936,-52.4889,-51.0574,-50.8922,-39.3342,-32.3898,-42.9718,-41.7399,-48.7629,-37.9584,-40.8589,-49.5731,-43.7792,-37.0781,-47.3569,-27.6346,-45.9556,-57.6138,-48.08,-34.9998,-43.6338,-46.9702
-2661.62,0.992471,0.135173,5,31,0,2675.44,109.836,42.3493,222.799,49.9899,164.597,114.907,81.367,32.6089,66.3286,24.8675,114.814,192.973,43.374,35.2023,112.01,0.564811,0.00922766,0.141357,0.242979,0.154703,0.0892097,0.129119,0.288237,0.106741,0.40263,0.0916268,0.12531,0.0456855,0.0404045,0.385309,0.0390265,-1.67783,1.79209,-34.5791,-42.6135,-42.3054,-51.4029,-42.5171,-40.2842,-57.0295,-42.4002,-40.424,-48.8674,-50.8432,-45.939,-35.8967,-41.0401,-47.5994,-43.3353,-39.6891,-34.9993,-45.7563,-44.0515,-35.7203,-46.6141,-37.2852,-47.332,-39.6977,-43.0865,-38.0599,-41.9115,-33.8488,-43.3132,-38.5348,-43.0216,-49.4417,-58.8478,-37.3106,-39.5549,-35.9757,-40.8926,-48.2634,-51.4469,-60.992,-54.1954,-51.8168,-50.1765,-42.0704,-33.4083,-43.665,-41.6586,-45.4025,-38.8753,-41.5754,-47.1878,-41.643,-37.7892,-48.995,-29.0255,-45.0596,-56.4166,-48.836,-34.5978,-43.525,-47.724
-2660.4,0.997694,0.135173,5,31,0,2674.22,55.8257,45.3343,283.369,38.6912,153.157,93.1151,75.7257,29.3456,71.047,42.7114,150.608,187.74,47.179,43.8034,91.1046,0.519095,0.168601,0.231187,0.188381,0.337314,0.153859,0.24947,0.33974,0.0780418,0.37842,0.0622403,0.0537436,0.038708,0.0442353,0.435907,0.0941705,-1.16602,1.15376,-34.8947,-41.9985,-42.603,-51.9438,-42.924,-39.2608,-57.2119,-42.7027,-39.1805,-48.386,-50.1691,-45.0944,-34.8703,-41.547,-46.0469,-42.272,-39.3177,-35.4943,-45.9177,-45.4147,-35.5886,-47.6731,-36.2986,-49.8021,-41.5578,-45.2483,-38.8437,-40.7888,-34.0396,-44.3067,-38.2987,-43.3532,-50.117,-58.5278,-37.4147,-38.9572,-36.1293,-40.3116,-46.9569,-52.5723,-61.416,-53.5511,-51.2964,-51.2975,-41.704,-32.0154,-43.9582,-42.2885,-46.9173,-37.2333,-41.0461,-48.6529,-42.4577,-36.8987,-47.8982,-28.1802,-45.8323,-57.0123,-47.5924,-35.0894,-43.8141,-46.8761
-2655.77,0.86655,0.135173,5,31,0,2675.21,117.984,46.6465,262.584,44.6762,168.517,107.365,62.8923,29.3947,71.5339,34.3095,154.84,194.109,63.8848,42.5836,73.8012,0.545326,0.0921594,0.153522,0.256482,0.293091,0.110212,0.21473,0.242691,0.100149,0.43678,0.0311937,0.0334308,0.0575487,0.0946884,0.439625,0.102076,-1.85459,0.891543,-34.3013,-43.2365,-42.5963,-52.7202,-42.8148,-38.363,-56.4886,-42.1789,-39.9041,-49.284,-50.4014,-45.6032,-34.9514,-41.2865,-47.122,-42.1152,-38.5311,-34.3019,-45.7666,-44.3458,-35.0587,-45.9241,-36.8132,-49.8485,-43.0928,-43.2521,-38.116,-40.243,-33.93,-43.4193,-37.7954,-43.3604,-49.8487,-57.1767,-36.2609,-40.503,-36.428,-40.2757,-47.1649,-51.7327,-63.0894,-53.4635,-50.9062,-51.7931,-38.8232,-32.673,-43.6166,-41.1797,-47.3652,-37.8494,-42.3451,-48.7871,-43.1696,-37.2893,-47.8355,-28.7556,-45.5816,-56.8361,-49.4726,-34.496,-43.7091,-48.2628
-2656.69,0.961483,0.135173,5,31,0,2673.47,96.6972,46.6672,262.556,56.6867,167.893,111.595,67.5428,32.1756,73.8329,28.1056,132.819,206.683,55.6174,37.0519,110.034,0.579398,0.0366902,0.182837,0.226536,0.236676,0.118054,0.150435,0.263655,0.0545267,0.390443,0.0194214,0.0656238,0.025134,0.0351234,0.425331,0.0682366,-1.0556,1.67034,-34.459,-42.6202,-42.7314,-52.4248,-42.6939,-39.5777,-56.7063,-42.317,-40.2676,-49.7279,-51.1997,-45.417,-36.0607,-41.4555,-47.0726,-42.4545,-39.2984,-34.6409,-45.3506,-44.5359,-35.8773,-46.6505,-37.1884,-48.1757,-41.6151,-43.892,-38.666,-40.713,-34.0672,-43.7869,-38.1759,-42.6067,-49.8339,-58.1826,-36.8368,-39.3575,-35.9754,-40.6318,-47.2216,-51.4817,-62.1821,-53.0165,-51.3415,-50.3226,-39.2677,-32.7427,-43.1489,-41.6452,-47.5366,-38.9554,-41.1107,-48.1828,-42.5385,-37.1879,-47.5365,-27.3349,-44.5128,-57.053,-47.8453,-34.1538,-43.4522,-46.9257
-2669.31,0.876499,0.135173,4,15,0,2676.01,116.538,40.5715,276.85,45.6874,145.485,90.8009,79.5533,22.7153,74.8527,49.9571,130.26,223.803,42.691,33.7137,84.5531,0.703393,0.0261642,0.285725,0.197812,0.213931,0.154209,0.274192,0.280815,0.163651,0.349985,0.0843683,0.0923521,0.00851374,0.0229745,0.498092,0.0824135,-1.93628,1.15619,-34.9603,-42.116,-41.5683,-50.4558,-43.1844,-40.0976,-58.2723,-42.941,-39.3698,-47.9165,-49.9521,-44.681,-34.9757,-41.7642,-49.3858,-42.9442,-40.3424,-35.7564,-45.693,-45.0645,-35.4898,-47.8922,-35.8186,-45.1943,-40.452,-45.0412,-40.5397,-41.0999,-33.6978,-43.4624,-38.0842,-42.528,-50.0701,-59.3367,-38.2903,-38.8551,-36.8311,-40.3625,-47.5529,-52.1406,-60.8516,-55.0885,-51.0165,-52.3926,-40.9301,-32.1585,-43.5066,-42.8728,-45.7919,-36.3219,-40.9805,-49.8645,-42.0033,-37.8674,-49.1334,-28.5333,-44.8812,-57.9402,-48.3247,-35.2797,-44.7314,-47.3123
-2663.2,0.985599,0.135173,5,31,0,2680.6,66.1752,40.9751,227.024,36.748,143.375,100.862,56.9126,32.8169,61.0221,19.9419,116.313,173.403,43.5815,40.6181,86.688,0.520539,0.204784,0.144953,0.232002,0.313885,0.0720027,0.131238,0.393856,0.0778208,0.451127,0.0336355,0.0303124,0.0644798,0.0522007,0.272638,0.109144,-1.67178,1.1336,-33.9334,-43.3147,-43.5632,-52.7458,-42.7781,-39.2519,-56.8255,-42.6309,-40.5335,-50.1053,-51.7323,-46.467,-35.8796,-40.3472,-46.2325,-43.2726,-38.9123,-35.0502,-46.3052,-45.1677,-35.7642,-46.454,-37.6777,-49.4961,-41.4545,-43.6443,-38.0877,-41.7219,-33.0165,-44.4698,-38.5274,-43.6448,-49.8128,-58.6223,-36.9932,-40.3682,-36.6225,-41.3401,-47.7777,-50.851,-61.3046,-52.5882,-52.3304,-49.3822,-40.4433,-33.0327,-44.4738,-41.1765,-45.6949,-38.2321,-41.9108,-47.0154,-41.9919,-37.1862,-48.5968,-27.8115,-45.0054,-55.799,-49.2952,-34.3519,-43.5859,-47.8101
-2662.97,0.787828,0.135173,5,31,0,2676.78,61.957,40.7617,216.273,43.8622,138.433,93.5432,59.651,25.4184,59.2441,22.6712,118.384,162.177,49.0819,42.1812,86.0598,0.42935,0.178213,0.155652,0.287565,0.313034,0.0823243,0.155198,0.39471,0.0782528,0.387112,0.0362276,0.0360144,0.0425802,0.0284893,0.250658,0.114512,-1.81223,1.16061,-33.8033,-43.4856,-43.4054,-53.0093,-42.2588,-38.5822,-56.636,-42.6781,-40.3238,-49.0358,-51.5077,-45.8783,-35.5135,-41.0411,-45.6042,-43.3172,-38.6228,-35.3472,-46.0556,-44.7365,-36.3701,-47.0949,-38.0651,-48.9941,-42.7501,-43.6692,-38.1486,-41.6099,-33.6563,-44.4555,-38.3806,-43.3483,-49.7785,-59.1543,-37.4563,-40.623,-36.0329,-41.1192,-47.605,-51.232,-61.8352,-52.3834,-52.0238,-49.0128,-41.2612,-33.4073,-44.6066,-41.5587,-46.4165,-39.4272,-41.5299,-47.0397,-42.4367,-37.32,-47.7849,-27.0519,-44.8817,-55.4753,-48.0588,-34.447,-43.7457,-47.3333
-2662.33,0.932156,0.135173,5,31,0,2678.92,73.4986,33.5265,208.058,28.7232,139.715,81.2411,53.4018,25.9097,62.4427,29.8776,101.788,151.856,61.6047,39.6653,75.8656,0.401642,0.111575,0.136419,0.228167,0.436931,0.0552228,0.255484,0.36789,0.0495499,0.499294,0.0581299,0.0912523,0.0258677,0.0481386,0.317965,0.159151,-1.88584,1.28919,-33.7798,-42.5812,-43.4121,-52.192,-42.7555,-38.5241,-57.1073,-42.2104,-40.3606,-49.2258,-50.0662,-46.2129,-34.9242,-39.8843,-47.6439,-43.4693,-38.8661,-35.0599,-46.1456,-44.5357,-35.6119,-47.1343,-37.1229,-47.6645,-41.4498,-42.8033,-39.3411,-40.9844,-32.1419,-44.558,-38.3511,-44.4895,-50.5595,-58.0547,-37.0954,-40.2101,-37.1954,-41.847,-47.3563,-50.8529,-61.279,-53.55,-51.9227,-52.9424,-38.7626,-32.5429,-44.8309,-41.6472,-47.2276,-35.8282,-39.723,-49.7953,-41.9195,-36.8403,-47.3758,-27.9106,-45.9272,-56.218,-47.9888,-35.7389,-44.9431,-48.4488
-2665.67,0.730816,0.135173,5,31,0,2685.58,75.1528,45.6368,266.387,42.1587,167.454,101.142,64.3445,30.2486,67.1931,25.5257,127.945,199.108,46.4437,34.2018,35.3689,0.496736,0.0746483,0.18875,0.104351,0.306119,0.0739451,0.150842,0.390138,0.103291,0.382273,0.0386228,0.0649579,0.0229375,0.0529235,0.268582,0.211179,-1.98782,1.00768,-33.7629,-40.8791,-43.4592,-52.7749,-42.9926,-40.9685,-57.5457,-42.0888,-40.542,-49.19,-53.3398,-45.7129,-36.0498,-40.4015,-45.9797,-43.0937,-39.2394,-35.0729,-45.1411,-45.0784,-36.0845,-46.1131,-37.3514,-48.3707,-42.3963,-44.2543,-38.3568,-41.5188,-34.6277,-43.9178,-38.6097,-42.4376,-50.8411,-58.4978,-37.3199,-40.7518,-35.7694,-40.4531,-47.2848,-52.5106,-62.6948,-52.5259,-51.7975,-49.6591,-42.1202,-32.6142,-43.1301,-41.2638,-46.26,-39.3956,-41.043,-46.6856,-42.2074,-37.4294,-47.5717,-27.6006,-44.9133,-56.6079,-47.6642,-34.0779,-43.3215,-48.0783
