# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 91372472
# output
#   file = output_neus_9.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,psi,gamma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2690.05,0.882448,0.531522,3,7,0,2695.43,68.5244,34.1668,191.659,43.1238,107.463,86.4972,64.0471,19.3754,76.4836,28.0656,97.8937,110.041,24.9252,29.3627,44.8273,0.299849,0.187979,-35.8067,-41.7521,-42.2055,-49.5518,-42.2079,-40.9501,-57.9952,-44.5025,-42.0843,-47.6892,-53.8434,-45.2586,-36.488,-43.8574,-45.9104,-42.1353,-39.1439,-35.6342,-47.9128,-45.5211,-36.5413,-47.0652,-37.1756,-52.976,-42.7145,-45.7631,-37.1592,-41.289,-33.5493,-43.3583,-39.5946,-41.5361,-49.9716,-58.8045,-36.3949,-40.422,-34.9153,-41.3078,-47.2089,-57.1228,-68.0546,-53.8352,-52.1403,-52.7431,-39.1703,-32.7737,-42.9075,-43.1254,-49.1695,-39.2476,-42.1673,-45.1471,-41.3353,-36.8832,-49.7363,-28.3245,-45.7989,-57.8914,-49.8335,-35.506,-43.2684,-48.2196
-2687.35,0.928118,0.531522,3,7,0,2698.7,58.1488,33.9703,214.478,40.6862,127.478,71.2379,53.5415,22.6237,67.687,18.0143,84.0076,96.0563,32.9915,35.4277,82.9131,0.343751,0.20645,-36.4677,-43.6434,-43.122,-51.1029,-42.2864,-39.7393,-56.6566,-43.7233,-42.7823,-46.9836,-52.7617,-45.9199,-35.7181,-42.991,-46.1728,-43.102,-38.7038,-36.2759,-47.8751,-46.5672,-37.5514,-47.0117,-37.9466,-51.1979,-42.9543,-46.2428,-37.6699,-41.5536,-34.2278,-43.7861,-39.097,-42.1696,-49.7644,-59.9565,-36.723,-41.2137,-36.1187,-42.2041,-48.2226,-56.6575,-63.9965,-52.3334,-52.7757,-49.4146,-38.2968,-32.575,-43.3394,-42.3414,-47.9923,-38.9281,-42.4075,-45.1927,-41.9365,-37.3544,-50.1546,-27.6611,-45.9711,-58.3644,-48.9614,-34.7741,-43.4202,-46.971
-2684.13,0.855707,0.531522,3,7,0,2697.8,56.425,32.4257,192.726,39.6443,95.2793,70.0026,55.4994,18.5558,65.2778,27.3379,77.6285,93.3173,24.5373,30.1343,55.3058,0.295636,0.186755,-36.2867,-42.0844,-43.2552,-49.7394,-42.1668,-39.9946,-58.2133,-44.9966,-41.7087,-47.2833,-53.0495,-45.3743,-36.3508,-43.7562,-46.0498,-42.6333,-39.1619,-36.3312,-47.6722,-45.8173,-37.0675,-48.2635,-37.6155,-50.6302,-42.5718,-45.9028,-37.4735,-41.5474,-34.0079,-43.7145,-39.5182,-41.7119,-49.3753,-59.6652,-36.8791,-40.5923,-35.6719,-41.8941,-47.6286,-56.0104,-64.75,-52.5313,-52.7181,-50.0853,-38.4762,-32.7578,-43.6718,-43.3081,-48.0067,-38.9359,-41.7199,-45.1845,-41.5099,-37.2848,-49.6884,-27.3543,-45.7239,-57.3317,-48.8308,-36.0649,-43.0184,-47.2654
-2688.96,0.708544,0.531522,3,7,0,2693.29,61.6989,33.392,172.975,43.1024,119.752,68.1478,53.0907,18.1922,56.7544,26.7887,84.1164,104.512,25.9106,33.2008,59.3249,0.257956,0.207232,-36.9791,-40.5925,-43.2375,-51.7472,-41.4461,-39.6891,-57.4502,-44.1877,-41.3162,-47.1397,-52.4063,-45.5279,-36.1585,-43.8969,-46.3235,-43.1906,-38.2653,-36.3811,-46.2934,-45.4609,-38.1094,-47.6162,-37.5994,-53.9092,-43.8581,-45.54,-37.2999,-41.5866,-33.2126,-43.2042,-39.4633,-41.6597,-49.4448,-59.5069,-37.0115,-41.595,-35.1708,-41.6111,-47.2791,-57.0155,-63.4652,-52.5069,-53.0956,-50.219,-39.0885,-33.5132,-44.498,-42.1312,-47.7262,-39.9425,-44.1485,-44.1241,-42.2729,-37.0084,-50.4518,-28.1115,-45.6145,-56.9842,-49.9865,-35.9166,-43.275,-47.5636
-2689.57,0.526703,0.531522,3,7,0,2707.8,58.4133,39.8049,193.949,42.3852,116.813,77.079,66.2854,23.127,67.6949,20.0329,98.8028,93.7162,30.5858,32.975,83.0184,0.346667,0.180352,-36.0132,-42.6262,-42.3524,-50.9133,-41.7292,-41.1453,-57.0183,-43.7286,-43.485,-46.2466,-54.3043,-45.7016,-36.2713,-42.9286,-45.9305,-42.6151,-39.4997,-36.1604,-47.9282,-46.6783,-37.1166,-47.0576,-38.0179,-50.2692,-43.1011,-46.852,-37.4041,-41.9086,-35.3813,-44.007,-39.6065,-41.6794,-49.1842,-59.1381,-36.8971,-41.2219,-36.0246,-42.0172,-48.0396,-57.0959,-65.4297,-53.0888,-53.0177,-49.261,-39.6142,-33.4427,-42.6252,-42.608,-48.4439,-39.6751,-41.8216,-45.2382,-41.8227,-37.2885,-49.2739,-27.7971,-46.2699,-56.8654,-48.1476,-34.9919,-43.4924,-47.1729
-2691.32,0.902341,0.531522,3,7,0,2696.57,57.4552,29.424,209.582,49.0296,101.234,87.0606,49.1885,16.6353,65.3143,22.1396,86.9884,117.75,28.0485,30.3819,70.5779,0.307278,0.21463,-34.8427,-42.7112,-42.0751,-51.1349,-42.4234,-39.9372,-56.8205,-44.0399,-42.1169,-48.3839,-52.0608,-45.4279,-35.94,-43.198,-46.3777,-43.0452,-38.8258,-36.9769,-47.8918,-44.4795,-38.1731,-46.9883,-37.8505,-54.9634,-43.3777,-44.0811,-37.7652,-41.5244,-33.3288,-43.2408,-38.182,-41.812,-49.4006,-60.3152,-37.1931,-40.3229,-35.223,-41.9542,-47.8923,-55.7371,-64.932,-53.7472,-52.6923,-51.7675,-38.4149,-33.1318,-44.0185,-42.4417,-46.97,-40.9594,-45.0335,-44.1875,-40.8855,-37.5246,-51.7947,-27.7941,-44.2831,-58.4247,-50.2507,-34.9585,-43.7871,-47.4739
-2688.64,1,0.531522,3,7,0,2700.77,56.0518,35.6338,199.235,41.0042,126.732,80.1414,51.2184,20.2948,65.85,20.108,106.96,115.067,27.4126,36.5132,62.4243,0.268771,0.179067,-35.5566,-41.1644,-43.353,-50.6559,-41.369,-39.714,-56.252,-43.1194,-41.5753,-47.7438,-52.8618,-45.7399,-35.4622,-42.8907,-45.4665,-42.6964,-37.782,-36.0611,-46.9089,-45.8221,-37.9998,-46.6204,-37.8164,-54.3239,-44.0796,-45.592,-36.6865,-42.4074,-33.5295,-43.4174,-39.7071,-42.1932,-49.9118,-59.1643,-36.9293,-41.3981,-34.9903,-41.64,-48.183,-57.3711,-65.2191,-52.8292,-53.1232,-50.7319,-40.3863,-33.1746,-43.8059,-41.7226,-48.0621,-41.0494,-42.7507,-44.5073,-41.7993,-37.0112,-50.4036,-28.5727,-46.4544,-58.2597,-49.4018,-34.5033,-43.1692,-47.807
-2686.28,0.994027,0.531522,3,7,0,2693.62,68.7163,32.5888,213.294,39.214,115.835,81.0519,56.2225,19.0282,67.6891,26.6901,84.767,93.8859,28.226,28.1221,87.7889,0.283967,0.220187,-36.5694,-43.0851,-42.1441,-49.8507,-41.4185,-39.8563,-57.3367,-44.8194,-42.8666,-47.3566,-52.635,-45.1098,-36.8057,-46.0284,-46.135,-42.458,-38.8858,-35.9253,-47.9522,-45.4242,-36.9714,-47.7363,-37.2579,-52.1207,-42.3649,-45.5374,-37.1618,-40.8329,-33.8215,-42.9262,-38.7084,-41.076,-48.7482,-59.7837,-36.3398,-40.219,-35.2252,-41.8121,-47.6382,-57.1673,-65.8369,-53.7402,-53.0842,-51.3019,-38.4987,-32.3959,-43.9358,-43.1258,-49.0458,-39.0081,-42.2116,-45.16,-41.5227,-37.2742,-49.9291,-27.9548,-45.1738,-58.0303,-49.4433,-35.8189,-43.2697,-46.9254
-2687.8,0.969177,0.531522,3,7,0,2693.97,63.4897,34.3602,185.498,34.698,99.2211,79.9957,62.473,22.3533,64.5079,18.5688,89.4809,112.335,33.4303,35.4475,53.1224,0.337654,0.182737,-35.1247,-42.2707,-42.9838,-50.7092,-42.4533,-40.5405,-56.8342,-43.3233,-42.1675,-46.8928,-53.2078,-45.7444,-35.5481,-41.0578,-46.4466,-43.4213,-38.7873,-36.8653,-47.3191,-45.6912,-37.4179,-46.4416,-38.18,-51.3933,-42.7322,-45.1182,-37.5926,-42.6259,-34.2718,-43.5056,-39.06,-42.5407,-49.5781,-59.4128,-37.4331,-41.8646,-36.0282,-42.0378,-48.7801,-55.3641,-64.7231,-53.3591,-52.5844,-50.2256,-40.0171,-33.7693,-43.3227,-41.5307,-45.7158,-40.1432,-43.2429,-44.545,-41.1569,-38.0918,-51.073,-28.843,-46.3224,-56.4819,-49.5569,-34.8822,-43.9703,-47.9998
-2692.27,0.746445,0.531522,3,7,0,2702.45,57.6493,30.9093,203.668,38.2777,89.5423,80.4577,65.7403,22.4181,63.9951,20.5959,96.3229,93.1784,35.6958,33.5217,149.87,0.332412,0.186527,-35.6971,-43.4499,-42.3219,-50.5232,-41.8002,-40.3718,-56.5326,-43.8551,-45.0378,-46.2498,-52.7416,-45.9614,-36.3572,-43.0034,-46.0698,-42.7784,-39.332,-36.8522,-48.5569,-45.9398,-37.1113,-47.4714,-37.8833,-49.8258,-41.8991,-45.287,-37.6245,-41.9168,-34.8736,-43.9697,-39.4825,-42.7048,-48.7863,-59.6596,-37.2969,-40.4411,-35.8799,-42.5385,-48.8938,-55.4088,-64.1559,-53.5831,-53.3212,-49.9724,-39.6816,-32.9843,-43.5353,-42.5897,-47.4846,-39.9597,-41.8851,-45.6099,-41.5597,-37.7634,-50.2471,-28.5178,-46.4822,-57.3329,-48.9979,-35.7129,-44.2615,-47.1873
-2701.42,0.60971,0.531522,3,7,0,2711.21,59.5276,26.3506,177.583,30.833,100.93,66.3158,50.1715,20.9042,67.8842,25.6082,105.144,92.7915,34.6121,41.4004,116.638,0.338419,0.206493,-37.5795,-42.6588,-43.4717,-50.6236,-42.5105,-39.3534,-57.3829,-44.0278,-43.8612,-45.11,-51.6279,-46.8037,-36.1452,-42.475,-46.5575,-42.3203,-38.8667,-36.3316,-48.5939,-46.8003,-36.4291,-47.4024,-36.8325,-50.6354,-41.9431,-46.3433,-38.6013,-41.867,-32.1738,-44.7682,-40.4871,-44.1903,-50.8753,-58.7337,-37.0131,-40.6403,-36.3421,-42.1621,-48.8248,-56.1993,-63.4276,-52.3703,-52.6208,-51.4839,-38.7277,-32.3532,-43.7963,-43.0768,-48.1227,-37.1582,-42.129,-47.1153,-42.6328,-37.0496,-50.7422,-29.1289,-48.1489,-59.0485,-50.2677,-36.2686,-44.8498,-48.2314
-2696.21,1,0.531522,3,7,0,2705.25,58.4078,36.8762,187.077,49.5615,124.633,87.1818,59.8963,19.0867,67.235,19.8493,67.4569,107.078,25.2745,23.255,46.4384,0.269353,0.193006,-34.7759,-42.0827,-41.8895,-51.1766,-42.3918,-41.9363,-57.0173,-44.1905,-42.3761,-49.5558,-54.8106,-45.3632,-36.6029,-43.651,-46.119,-43.7325,-39.226,-36.2321,-47.476,-45.2857,-38.522,-46.9376,-38.5406,-54.0453,-43.2349,-45.1591,-36.9247,-41.6223,-34.2228,-42.6785,-38.8852,-40.5087,-48.5703,-60.306,-37.0939,-41.1093,-35.1045,-42.1687,-47.3793,-56.5875,-66.5213,-55.0094,-53.5566,-51.9495,-38.6228,-33.7369,-43.4025,-42.288,-48.5385,-41.1358,-42.7697,-43.6362,-40.8374,-37.5265,-49.998,-27.6419,-44.0943,-56.2157,-48.9947,-34.9633,-43.1795,-47.7735
-2689.77,0.994986,0.531522,3,7,0,2706.84,59.8225,28.4426,200.724,41.9393,112.871,71.2852,62.5167,21.8364,61.2397,20.6078,83.4667,100.301,35.872,27.4998,54.1293,0.253331,0.150044,-35.8129,-42.2426,-44.257,-49.9618,-42.0676,-39.4092,-57.0275,-43.9346,-41.7879,-47.6807,-53.3416,-46.3576,-35.9968,-43.4054,-45.7369,-43.1125,-38.0604,-36.4565,-47.0431,-45.756,-38.2398,-47.6087,-38.007,-51.2146,-43.2363,-44.2453,-37.1396,-41.6233,-34.5212,-43.261,-40.6881,-42.1412,-49.8164,-59.5566,-37.2332,-41.5366,-34.8019,-42.4333,-48.13,-55.6511,-63.935,-52.4339,-52.6535,-49.6209,-39.7874,-32.6212,-43.8107,-42.079,-48.2053,-41.137,-41.0113,-44.391,-42.4628,-37.3493,-49.6665,-28.6297,-46.1155,-58.0209,-49.8247,-35.6862,-42.8228,-48.6258
-2686.32,0.58046,0.531522,3,7,0,2705.87,55.9797,29.8913,190.153,40.5264,119.285,81.4736,52.3447,19.4111,57.409,20.3932,76.4881,98.3545,36.5117,26.3928,42.4624,0.277978,0.169498,-35.1953,-42.0646,-43.0522,-50.3817,-42.5019,-40.3096,-57.2434,-44.1186,-41.7157,-47.4821,-53.6338,-45.8287,-36.4526,-42.792,-45.7724,-43.2247,-38.7039,-37.0232,-47.2916,-44.7315,-38.6121,-47.1795,-38.4588,-50.9391,-43.4008,-43.723,-36.9788,-41.9702,-34.3037,-43.0798,-38.8933,-41.5821,-49.4266,-59.782,-37.6935,-41.7165,-35.4319,-42.735,-48.5357,-55.3001,-63.5837,-53.623,-53.0747,-49.964,-39.498,-33.3757,-43.838,-42.0409,-46.5151,-41.5169,-41.6835,-44.2226,-41.2888,-38.0916,-50.3249,-28.2776,-45.0383,-56.9146,-48.646,-35.4539,-43.3397,-48.1587
-2684.03,0.92535,0.531522,3,7,0,2693.74,51.3237,27.6828,167.075,34.413,93.0943,63.0962,50.0161,17.203,53.451,22.3356,80.9931,86.3475,25.3367,28.7955,111.518,0.28531,0.200614,-36.1592,-42.2284,-42.8954,-50.5646,-41.6448,-39.8205,-57.2523,-44.4355,-43.4287,-46.0039,-52.0481,-46.1845,-36.2947,-42.73,-46.6782,-42.6399,-39.139,-36.7296,-47.9544,-45.8523,-37.5497,-48.0309,-37.3714,-50.3766,-42.1183,-45.3115,-37.9919,-42.0615,-32.9037,-43.9549,-39.6766,-42.3544,-49.0083,-59.8492,-37.4305,-40.3922,-35.785,-42.4252,-48.3757,-55.3312,-61.4519,-52.9111,-53.6574,-49.259,-38.8588,-32.9463,-44.2537,-42.8103,-46.7553,-38.9788,-42.5503,-45.0274,-41.7771,-37.2551,-50.6948,-27.9077,-45.7046,-56.7532,-49.3511,-36.0536,-44.056,-47.3627
-2684.2,0.785563,0.531522,3,7,0,2690.92,53.1131,31.0776,183.823,35.984,116.043,73.6603,49.8203,21.6158,59.1962,18.619,79.5154,88.5529,27.6344,28.1007,36.0806,0.259174,0.201107,-35.6993,-42.2124,-43.5551,-50.3892,-42.2132,-39.9375,-57.241,-44.3485,-41.5596,-47.1122,-53.7059,-45.7743,-36.0991,-43.5563,-45.9296,-42.6921,-38.38,-36.0236,-47.3495,-45.7907,-37.8396,-47.156,-37.6155,-51.6908,-43.3929,-45.194,-37.0688,-41.7266,-32.9362,-42.9512,-39.2535,-41.5064,-49.4427,-59.7272,-36.7498,-41.7671,-35.1223,-42.3554,-48.1677,-57.3881,-63.8995,-53.6721,-53.7185,-49.9916,-38.6778,-32.7115,-44.011,-42.0204,-47.8313,-39.661,-41.5508,-44.419,-41.0509,-37.024,-49.8931,-28.1997,-45.3311,-57.5861,-48.6336,-35.2458,-43.177,-48.1999
-2684.14,0.917166,0.531522,3,7,0,2689.16,47.771,29.8304,182.524,38.0766,113.925,72.5828,54.3108,21.104,55.6634,22.8891,92.6744,91.4642,32.7884,29.0257,49.8007,0.275831,0.199607,-36.2423,-41.9931,-43.23,-50.8979,-41.8881,-39.6249,-57.4066,-44.3224,-41.621,-45.9511,-53.1703,-45.8728,-36.4738,-43.9848,-45.5867,-42.3222,-38.6266,-36.5241,-47.2166,-45.567,-37.8294,-47.4047,-37.3192,-51.9777,-43.3208,-44.9457,-37.3379,-41.6055,-33.2913,-43.4697,-39.562,-41.7803,-49.8204,-59.2733,-37.2006,-41.2747,-35.1806,-42.2293,-48.2487,-56.9385,-62.6475,-53.0059,-53.2358,-49.3954,-39.4329,-32.9057,-43.9443,-42.2377,-47.5184,-39.9916,-42.2076,-44.506,-41.6185,-37.0642,-50.0385,-28.4952,-45.8134,-57.4874,-48.6083,-35.7404,-43.3833,-48.0064
-2685.47,0.844073,0.531522,3,7,0,2692.01,61.9276,30.0937,191.143,33.883,106.634,68.3552,49.1625,16.4586,58.3738,19.5074,69.4656,96.5153,27.3725,28.4965,95.5149,0.305247,0.195293,-35.5909,-42.9587,-42.8859,-50.194,-41.919,-39.862,-56.8684,-44.0555,-42.7912,-47.336,-52.0397,-45.9824,-35.8226,-42.2182,-47.0293,-43.4409,-38.9225,-36.9496,-47.8597,-45.625,-37.8987,-47.5342,-38.0675,-50.4797,-42.1398,-45.0793,-37.8649,-42.2535,-33.8179,-43.6078,-38.8931,-42.034,-48.9964,-60.4207,-37.4598,-40.7722,-36.1459,-42.4461,-48.6018,-54.8095,-62.7747,-53.0086,-53.2986,-49.5199,-38.8717,-33.188,-44.0969,-42.5014,-46.1233,-39.5016,-42.8684,-44.6924,-41.7218,-38.084,-51.2683,-27.7014,-45.258,-56.8579,-49.7781,-35.2261,-43.8497,-47.1078
