# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246139
# output
#   file = output_cal_pl_Ka_EPs_0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2632.09,0.30174,0.133157,6,63,0,2649.45,55.5529,40.6457,192.588,29.8204,127.235,65.4366,64.8038,20.6088,51.1356,32.1735,179.664,256.291,44.6954,38.7665,69.8687,0.0422706,-2.86607,-3.42441,-4.31772,-6.28698,-3.56032,-5.33167,-2.57715,-4.19275,-5.98278,0.617109,2.14378,3.16046,-1.60014,-5.054,-2.68359,2.00536,-2.47464,2.20736,0.0569221,0.0325685,0.0133303,0.00186037,0.0284296,0.00483599,0.07599,0.0151048,0.0025218,1.85356,8.53164,23.5814,0.201869,0.00638377,0.0683176,-33.9318,-41.1014,-44.7899,-49.7491,-41.3917,-39.2107,-55.4932,-42.34,-39.1839,-47.4102,-51.2597,-46.0436,-34.2665,-43.0336,-45.7573,-42.0181,-37.9323,-34.5766,-45.9737,-42.5229,-36.1728,-46.9747,-35.6038,-49.4694,-42.0547,-43.9749,-37.4488,-40.8087,-32.5165,-43.2396,-38.9194,-42.4035,-49.1377,-57.2598,-37.2311,-40.0884,-35.6864,-40.7877,-46.7001,-51.7,-57.0971,-52.945,-54.4605,-48.5469,-36.9393,-32.6248,-44.621,-41.0517,-46.4193,-35.3253,-39.2603,-46.1784,-43.3951,-36.1659,-47.0245,-28.9467,-47.304,-54.6728,-48.6039,-34.5784,-42.8439,-49.7631
-2632.23,0.953733,0.133157,5,31,0,2651.91,127.769,38.5185,262.733,36.0679,110.333,87.6812,54.9081,32.1863,57.8058,44.4592,167.537,256.335,26.0669,28.4288,96.4262,0.0710865,1.91559,-4.06611,-2.15262,-4.95331,-3.83314,-3.42489,-3.46529,-1.25573,-6.18317,3.3356,2.8273,0.914947,-4.63508,-4.67595,1.19991,2.01513,-1.79396,3.38108,6.79094,0.017144,0.116179,0.00706001,0.0216416,0.032553,0.0312639,0.284868,0.00206387,28.0953,16.8997,2.49664,0.00970529,0.00931664,3.31982,-33.8922,-40.3614,-43.0873,-49.32,-41.3034,-40.1896,-54.8863,-41.7637,-39.4419,-49.3386,-53.2338,-46.0474,-34.0771,-41.1713,-45.4071,-42.1574,-37.5528,-34.8064,-45.1925,-42.4945,-35.6112,-44.9013,-35.1393,-52.4105,-40.1844,-44.6888,-36.8393,-40.0609,-33.3876,-43.5277,-39.1802,-40.7748,-48.8038,-57.5294,-36.8707,-39.0889,-34.8116,-40.2633,-46.2339,-53.0516,-60.4205,-52.527,-53.8838,-49.0939,-37.6084,-31.9698,-42.9917,-41.2228,-46.2366,-37.5006,-41.3614,-45.418,-43.4658,-37.0389,-48.6345,-29.1706,-46.4242,-55.2882,-51.0135,-34.0648,-41.9066,-49.5998
-2634.04,0.872601,0.133157,5,31,0,2650.33,107.942,32.7668,289.649,38.9477,182.794,76.4911,58.1495,32.6109,54.5379,37.9043,174.683,229.091,38.1688,35.5769,108.985,0.0636538,0.0930889,-2.99311,-1.91595,-6.68352,-0.352856,-5.2254,-4.15999,-1.00133,-5.67289,-1.04601,2.22189,4.12425,-2.45153,-5.29357,-3.4432,2.01583,-1.57319,2.81095,1.09756,0.0501315,0.147202,0.00125137,0.702678,0.0053782,0.0156078,0.367392,0.00343792,0.351335,9.22473,61.8214,0.0861615,0.0050238,0.0319622,-34.2909,-40.4786,-42.2946,-49.416,-41.7527,-39.8816,-55.8463,-41.491,-41.0908,-47.6954,-49.8665,-46.0562,-34.5038,-40.9168,-45.462,-41.7286,-38.5453,-34.8057,-47.4689,-41.5389,-36.2921,-47.0182,-35.5973,-50.267,-42.3595,-41.7712,-36.9169,-38.9513,-35.748,-43.2637,-38.4027,-42.7552,-48.452,-57.7355,-36.5987,-39.749,-34.8305,-40.5253,-45.8818,-51.7694,-58.1894,-53.1038,-53.9167,-50.7808,-36.9689,-31.7281,-45.2082,-42.609,-47.2522,-36.817,-40.2552,-46.5101,-43.0536,-35.5711,-47.0264,-28.4501,-45.4243,-56.9835,-49.7381,-35.9701,-42.5784,-49.2474
-2636.77,0.98407,0.133157,5,31,0,2653.86,122.705,38.6969,183.126,33.4192,166.092,62.5679,41.3036,32.0907,51.2014,41.4055,178.43,252.876,26.3303,29.6887,110.295,0.0415078,1.43421,-2.47021,-4.83664,-4.40848,-2.20239,-6.03936,-5.71246,-1.06639,-6.73204,3.56571,3.87774,2.95743,-4.28469,-5.38849,3.07192,2.03647,-2.96601,3.89518,4.19631,0.0845668,0.00793368,0.0121737,0.110538,0.00238309,0.00330453,0.344251,0.0011921,35.3645,48.3149,19.2484,0.0137779,0.00456887,21.5832,-33.0089,-40.4665,-43.2914,-49.1703,-41.627,-38.0445,-55.4917,-42.8739,-38.8639,-47.8877,-51.2703,-46.4985,-34.009,-43.7322,-47.0365,-41.7088,-37.9554,-34.4795,-46.6189,-41.8472,-35.8523,-46.3619,-35.6637,-49.533,-40.7331,-42.6781,-37.8912,-40.744,-32.5377,-43.9504,-38.4837,-42.0378,-49.8631,-57.0714,-37.3946,-39.7775,-35.6015,-40.6297,-46.6929,-51.023,-56.1902,-53.7393,-53.3287,-49.6829,-38.5038,-32.6621,-44.268,-42.0623,-46.0765,-34.744,-39.5809,-47.6521,-43.3789,-36.5393,-48.1669,-29.6368,-46.9455,-55.2398,-49.1673,-34.5747,-43.3248,-49.8744
-2628.7,0.89395,0.133157,5,31,0,2651.27,86.3372,36.0296,278.375,32.3605,148.925,76.8124,45.2345,20.924,60.1889,40.4806,189.926,268.328,46.5547,27.8128,119.567,0.0618902,-1.47186,-3.9647,-2.42378,-5.82331,-2.97422,-4.4813,-4.75296,-3.83955,-6.2631,1.21769,2.43723,1.38413,-0.100468,-4.63078,-1.48483,2.00609,-2.50219,2.64804,0.229498,0.0189737,0.0885861,0.00295779,0.0510871,0.0113187,0.00862609,0.0215033,0.00190533,3.37937,11.4413,3.99134,0.904414,0.00974715,0.22654,-33.1259,-40.7193,-42.6568,-48.7104,-40.6025,-39.4058,-54.802,-41.6659,-39.5415,-49.4787,-51.9243,-46.6198,-34.0621,-42.6016,-46.0467,-41.6105,-37.7014,-34.655,-45.614,-42.2778,-35.8932,-45.5015,-34.803,-52.4425,-40.4793,-44.0411,-36.9308,-40.1467,-32.9025,-43.2987,-39.0659,-41.0879,-48.9573,-57.7648,-36.7641,-37.9097,-34.8767,-40.3492,-46.3268,-52.6417,-58.7051,-52.5405,-53.9905,-49.5223,-38.1458,-31.1446,-43.8562,-42.5439,-47.0154,-35.9361,-40.2297,-46.0108,-44.0459,-36.2726,-48.487,-29.056,-46.5928,-56.7747,-51.0948,-33.5015,-41.8309,-49.6175
-2631,0.960038,0.133157,4,31,0,2646.58,94.5541,36.3198,291.165,35.3684,143.907,84.0238,45.6653,22.1996,61.1568,36.579,204.477,251.732,49.6748,28.2386,103.955,0.0556982,-2.39528,-4.28154,-2.36086,-6.00988,-2.59648,-4.43718,-5.49772,-3.74441,-5.6871,1.6285,1.73395,2.18327,-2.02667,-4.83748,-0.784227,2.00706,-2.43406,3.07438,0.0911468,0.0138213,0.0943392,0.00245439,0.0745352,0.0118293,0.00409611,0.0236496,0.00338941,5.09624,5.66297,8.87531,0.131774,0.00792701,0.456473,-33.0503,-40.9882,-42.6619,-48.4811,-40.9097,-39.447,-54.7445,-41.6108,-40.0979,-48.1207,-53.0259,-46.5902,-34.1783,-42.7112,-46.07,-41.177,-37.6042,-34.6089,-45.7352,-42.4678,-35.5156,-45.0423,-34.6134,-50.6844,-41.438,-43.9917,-37.0884,-39.0651,-34.1014,-42.9204,-38.7101,-40.7696,-48.3293,-57.0886,-36.3606,-38.6557,-34.5396,-40.5593,-46.1395,-54.0827,-62.0543,-52.66,-53.9917,-49.4597,-37.9153,-31.3027,-43.7179,-42.2307,-47.9098,-36.802,-39.5784,-46.4192,-44.0516,-35.9213,-47.7151,-28.6835,-46.0432,-57.0627,-50.8991,-33.7306,-42.1184,-50.1234
-2629.55,0.957992,0.133157,5,31,0,2647.22,120.152,42.7244,225.698,36.489,120.12,81.4863,48.4522,24.7557,60.639,39.9468,177.869,260.637,26.3853,36.2941,72.1519,0.0490298,0.354376,-2.73222,-3.64892,-6.35825,-3.55109,-5.7925,-5.39012,-2.63251,-6.2412,1.81449,0.81746,2.06212,-3.12244,-7.89567,-4.47926,2.02641,-2.63836,2.57679,1.42529,0.0650747,0.0260193,0.00173239,0.0286934,0.00305034,0.00456141,0.0718977,0.00194752,6.13792,2.26474,7.86265,0.0440494,0.000372354,0.0113418,-32.8075,-40.5835,-44.4739,-49.0071,-43.1005,-39.8455,-55.4554,-42.1412,-40.8628,-49.4226,-49.7005,-45.4134,-34.2726,-39.6765,-46.4162,-41.3433,-38.3982,-34.0118,-48.3598,-41.1133,-35.1458,-46.5129,-35.4166,-50.7618,-42.1479,-42.4372,-37.1619,-39.7757,-33.7368,-42.9423,-37.7895,-42.4729,-48.8215,-57.016,-36.4738,-39.4355,-34.947,-40.0575,-45.6705,-51.0814,-57.4994,-54.9237,-53.8827,-51.8858,-36.8123,-32.4055,-45.5854,-42.1953,-47.4872,-35.3041,-39.7166,-47.3986,-42.2729,-35.695,-46.4719,-28.6342,-45.553,-55.6906,-49.0206,-35.1767,-43.1023,-49.2809
-2638.03,0.989403,0.133157,5,31,0,2652.7,98.3586,38.6433,210.805,31.7193,157.364,78.3657,53.5482,26.1262,49.0692,46.8333,154.086,256.081,37.884,24.4171,88.4987,0.0386696,0.132866,-3.12451,-4.42317,-7.18362,-1.46156,-3.64061,-3.36452,-1.56002,-5.84886,4.24768,-0.297581,2.4692,-0.835943,-5.49324,-2.09612,2.0195,-2.67844,3.26491,1.1421,0.0439584,0.0119961,0.000758913,0.231873,0.0262362,0.0345787,0.210131,0.00288318,69.9429,0.742612,11.813,0.433465,0.00411449,0.122933,-33.4419,-41.2979,-45.4442,-49.6539,-40.5588,-38.2759,-56.225,-43.4266,-38.4812,-47.7532,-51.1024,-46.3364,-34.9739,-45.22,-45.8265,-41.2366,-38.1974,-34.8989,-46.191,-42.4954,-36.4302,-47.9078,-36.2226,-49.8176,-41.6376,-43.1202,-37.936,-39.9988,-33.3727,-44.388,-39.6599,-41.2886,-49.5112,-57.3368,-37.6182,-39.2408,-34.9674,-40.4715,-46.301,-50.7803,-57.7838,-52.3068,-54.8287,-46.7067,-37.6952,-32.6518,-44.4294,-42.4784,-48.1193,-37.4425,-40.2804,-45.7764,-44.0479,-36.9232,-47.0241,-28.0005,-45.5381,-55.149,-49.8844,-33.9998,-41.973,-49.4921
-2638.13,0.987281,0.133157,5,31,0,2653.3,132.581,37.3086,287.779,26.9373,204.326,77.4938,52.3528,24.4902,58.6854,34.9809,214.908,244.345,47.9232,41.2351,75.8283,0.076143,1.24394,-3.29831,-2.05425,-7.78032,0.0844963,-5.00087,-4.9227,-2.86813,-6.50651,5.4044,1.60088,1.7777,-1.81011,-3.18027,-2.80776,2.01315,-1.87847,3.6353,3.46926,0.0369457,0.128188,0.000417879,1.08817,0.0067321,0.00727942,0.056805,0.00149369,222.384,4.95738,5.91625,0.163636,0.0415745,0.0603397,-33.8851,-41.7496,-43.0975,-48.8569,-40.8762,-39.4246,-54.723,-41.2615,-40.3963,-47.6979,-52.0236,-46.0463,-34.2086,-42.3608,-45.6128,-41.4,-37.551,-33.9962,-46.6731,-42.1941,-35.0099,-44.7441,-35.2992,-52.1198,-42.4525,-43.2175,-36.3416,-39.6883,-34.2944,-43.8404,-38.4336,-42.3402,-49.6707,-56.6396,-35.9594,-39.5306,-35.2422,-40.2327,-46.436,-53.5071,-59.7451,-52.3299,-53.6281,-50.5775,-38.4607,-31.1867,-44.3487,-41.65,-48.2899,-34.7867,-40.1713,-46.9202,-43.5317,-35.419,-46.3467,-29.372,-47.4851,-57.474,-50.4828,-33.8056,-42.511,-49.6681
-2634.44,0.902824,0.133157,5,31,0,2653.1,76.7622,39.6283,192.206,37.6184,274.618,89.0197,55.7226,24.8302,50.881,46.3122,151.672,256.7,30.1393,24.3843,93.3152,0.0441142,-1.89023,-2.97359,-4.95103,-6.58115,1.99017,-4.21549,-3.39247,-2.29387,-6.09352,3.14658,2.3255,2.32444,-2.70555,-7.96716,-2.67052,2.01109,-2.31586,3.28872,0.151037,0.0511194,0.00707609,0.00138625,7.31676,0.014765,0.0336255,0.100875,0.00225744,23.2563,10.2318,10.221,0.0668332,0.000346661,0.0692161,-33.3821,-40.6927,-44.1237,-50.2304,-41.2768,-39.4325,-55.5554,-42.2591,-39.0018,-48.5089,-50.3377,-45.7288,-35.0077,-42.4905,-45.9649,-42.022,-38.3468,-34.8794,-46.5641,-41.4338,-37.2634,-47.0878,-36.2773,-50.4043,-40.9734,-42.0484,-37.7024,-39.7029,-32.8801,-43.2366,-38.5917,-41.29,-48.3481,-57.5086,-37.7922,-39.4798,-35.0538,-40.6334,-46.1456,-50.0997,-58.046,-54.3536,-54.5758,-49.18,-37.0606,-33.4863,-44.7806,-41.9952,-47.2823,-37.2312,-40.3205,-46.1699,-43.2326,-36.8503,-47.2752,-28.5037,-44.5787,-53.8036,-49.2193,-34.3479,-42.6593,-49.2427
-2642.43,0.826386,0.133157,5,63,0,2655.91,111.959,40.5575,283.781,26.7531,240.327,78.1366,56.5306,27.3693,57.3014,34.0439,218.117,277.66,24.9433,35.4904,62.6451,0.0625612,-0.851193,-2.9912,-2.60406,-7.73748,0.489444,-5.12264,-5.80861,-2.81181,-7.32466,4.48007,2.46401,3.34553,-3.38794,-7.04776,-3.09505,2.00259,-3.39874,4.02144,0.426905,0.0502271,0.0739727,0.000436168,1.63141,0.00596024,0.00300161,0.0600958,0.000659081,88.2409,11.7519,28.3756,0.0337783,0.000869354,0.0452726,-33.8448,-41.0679,-45.0183,-48.488,-42.2699,-39.2539,-54.7927,-41.6067,-39.8118,-48.6089,-50.3859,-45.6674,-33.9026,-40.7738,-46.3935,-41.0956,-37.162,-33.7186,-47.4643,-42.0244,-35.2525,-45.2535,-35.5166,-52.0025,-41.5936,-42.9385,-36.4708,-39.8996,-34.0149,-43.236,-38.1233,-42.463,-49.6651,-57.0719,-36.3278,-39.2735,-34.6604,-39.8008,-46.3037,-53.2369,-59.1538,-52.8957,-54.0064,-49.2748,-39.8389,-31.1418,-44.8479,-41.4752,-49.1202,-35.532,-40.8141,-47.0525,-43.3633,-35.4309,-46.1431,-29.4549,-46.1828,-57.2333,-50.407,-33.9212,-41.8535,-49.418
