# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246324
# output
#   file = output_cal_pl_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,a,b,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
-2677.54,0.989059,0.195541,4,15,0,2684.21,51.3579,31.9582,193.422,35.1853,92.1901,76.867,58.941,19.3866,59.9794,15.9852,72.5677,88.198,28.288,26.5197,91.1776,0.150214,0.0588302,2.04253,-34.4299,-42.8202,-42.3914,-49.7175,-42.1264,-40.3777,-56.2961,-44.2292,-43.1055,-47.9109,-52.9228,-46.8438,-36.2836,-44.4185,-46.984,-42.9301,-39.0946,-36.2621,-48.445,-44.9431,-37.3934,-47.2434,-37.4536,-49.0072,-41.1488,-44.647,-37.6464,-41.7668,-33.1419,-43.3338,-38.9976,-41.7098,-47.6068,-60.2762,-37.2859,-40.0137,-35.671,-42.707,-48.3901,-55.4794,-62.3817,-54.6009,-54.8026,-49.5391,-38.3085,-32.7321,-43.7051,-41.5391,-45.2136,-38.0895,-40.5816,-44.4521,-40.9608,-36.9833,-50.4175,-28.1288,-45.0705,-55.6003,-49.8129,-35.225,-43.9516,-48.9373
-2671.25,0.981965,0.195541,4,15,0,2686.48,50.7911,32.5398,194.707,41.5043,105.936,76.3875,50.4738,22.6075,54.8672,23.1715,87.3849,99.2925,31.8261,34.3865,95.154,0.106966,0.0782304,2.37473,-35.5017,-40.774,-42.9901,-50.4478,-41.6512,-39.591,-56.3984,-43.7319,-42.1493,-47.5079,-52.5127,-46.9264,-36.1899,-44.7671,-45.7398,-42.9692,-38.2175,-36.437,-47.2766,-44.143,-37.9992,-47.6719,-37.8158,-49.2074,-42.4977,-44.2464,-37.122,-41.7749,-33.6774,-43.4771,-39.363,-42.219,-48.0499,-59.1947,-37.5109,-40.9017,-35.5666,-42.3708,-47.9919,-54.9815,-60.7331,-52.9315,-54.5057,-48.5462,-39.2476,-33.0612,-44.3577,-41.3377,-44.859,-39.939,-40.6929,-44.4724,-41.7832,-36.8053,-49.932,-28.707,-45.8194,-56.2259,-49.5904,-35.9473,-43.138,-49.1542
-2675.02,0.958079,0.195541,4,15,0,2683.2,58.8965,30.8191,189.156,34.1791,117.321,74.8514,44.0675,21.8938,59.9607,28.7405,83.8426,87.5957,27.6744,32.9215,32.7248,0.157679,0.0968738,2.45809,-36.6872,-40.9857,-43.3586,-49.6253,-42.4412,-39.3095,-58.2911,-45.4026,-40.6432,-46.6189,-52.5933,-46.4011,-36.6889,-46.0633,-46.1759,-41.9788,-38.3895,-35.886,-47.4146,-44.5308,-37.0183,-47.7446,-36.8234,-49.3769,-42.6535,-45.0989,-37.2797,-41.1108,-32.0799,-43.3588,-38.9419,-41.7697,-49.5592,-59.0147,-36.7248,-41.4776,-35.4252,-41.9479,-47.5808,-57.1391,-62.3598,-53.3193,-54.024,-50.0161,-37.9511,-32.2968,-44.2218,-42.1878,-45.8572,-37.2794,-40.6198,-44.9891,-41.5076,-36.6113,-49.7467,-28.5832,-45.6693,-57.3567,-49.6102,-36.3681,-43.1951,-49.4775
-2671.17,0.992317,0.195541,4,15,0,2681.5,49.878,35.3964,207.382,46.9267,127.193,85.54,57.422,18.3871,62.0842,21.7373,91.1817,106.63,38.4394,33.0809,79.0961,0.128583,0.0606751,2.10616,-35.0841,-41.135,-42.3604,-50.5985,-41.751,-39.9052,-56.0713,-43.5974,-41.6586,-48.0633,-52.5543,-46.8032,-36.2991,-45.1807,-45.54,-42.814,-38.3197,-36.16,-47.2187,-44.0475,-38.0041,-46.8924,-37.6679,-51.0462,-42.5286,-44.2403,-36.8805,-41.138,-33.7197,-43.4643,-38.9842,-41.7223,-48.4242,-59.1672,-37.2687,-40.0618,-35.2457,-42.1002,-47.6425,-55.8073,-62.6649,-53.488,-53.9449,-50.1046,-38.8844,-33.0051,-43.5408,-41.1476,-45.6527,-39.643,-40.6774,-44.3366,-41.9005,-36.6181,-49.8401,-28.3563,-45.6015,-56.315,-49.6362,-35.1,-43.3594,-49.2538
-2676.3,0.888039,0.195541,4,15,0,2682.18,72.6447,36.8943,212.932,39.2906,110.883,74.5015,53.1105,24.9552,61.1079,23.8773,93.3528,101.762,18.3144,36.4168,64.259,0.148168,0.0878632,2.0953,-35.9522,-41.4182,-42.9334,-49.9177,-41.4241,-39.599,-57.2685,-44.3175,-41.563,-47.097,-52.4508,-45.8496,-35.5531,-44.713,-46.7738,-42.5704,-38.4258,-35.9648,-47.3499,-45.0064,-37.0532,-47.4545,-37.3178,-49.3499,-43.1212,-46.0469,-36.9908,-41.9327,-34.1086,-43.2475,-38.9292,-41.5374,-48.7001,-59.5492,-36.7085,-41.82,-35.6423,-41.5916,-47.4668,-57.207,-62.9152,-52.7291,-54.218,-48.1138,-39.3128,-32.9144,-44.1408,-42.0286,-45.7525,-38.734,-42.5838,-44.2311,-41.6157,-36.7973,-50.1972,-28.1949,-45.2834,-57.4998,-50.252,-35.2018,-42.5927,-48.0753
-2674.9,0.959891,0.195541,4,15,0,2686.14,59.9579,29.8165,189.521,48.6085,104.125,78.8205,54.248,18.1544,65.9521,24.8887,82.3865,106.911,22.4407,32.3521,62.1776,0.13207,0.0590532,2.03201,-35.151,-40.9033,-42.3698,-50.0632,-42.4142,-40.0876,-57.2991,-44.3655,-41.3551,-48.6158,-51.8333,-46.9949,-35.9598,-43.804,-46.5175,-42.5832,-38.6337,-35.9751,-47.6266,-43.9351,-37.4366,-47.3794,-37.3197,-50.4529,-42.3101,-44.2027,-37.2266,-41.247,-32.6038,-43.3231,-39.4564,-42.1284,-48.8792,-59.5793,-36.9405,-40.1633,-35.1306,-41.9598,-46.9888,-55.3339,-62.9389,-53.5836,-53.3162,-50.9365,-38.0678,-32.5572,-43.7164,-42.2069,-45.526,-38.4649,-41.4702,-44.3734,-41.7686,-36.3255,-50.0954,-28.1711,-45.1374,-57.049,-51.1855,-35.549,-43.1977,-49.9395
-2677.22,0.836514,0.195541,4,15,0,2686.05,51.7118,31.5447,174.363,29.1194,112.704,69.7749,42.6689,20.7568,57.3737,19.457,82.0185,77.876,35.8911,30.6072,66.2163,0.0996417,0.0594062,2.34961,-35.6065,-41.2594,-43.3626,-49.6596,-41.991,-39.5844,-56.499,-43.8651,-42.0883,-46.8271,-53.178,-47.9021,-36.233,-44.662,-46.3498,-42.3049,-38.2167,-35.8017,-47.8919,-45.0733,-37.2044,-47.3041,-37.3229,-47.7157,-41.8653,-45.2054,-38.1103,-41.6919,-32.175,-43.8795,-39.8101,-42.3284,-48.5699,-59.0007,-37.0137,-41.0543,-35.5813,-42.6516,-48.6819,-56.1567,-61.7274,-53.8531,-55.2003,-49.2858,-38.1537,-32.4296,-43.8933,-41.54,-45.8625,-37.5083,-38.6501,-45.6867,-42.3201,-36.6541,-49.7128,-28.9351,-46.6214,-55.985,-49.7016,-35.8515,-44.1001,-50.5301
-2674.45,0.998889,0.195541,4,15,0,2684.98,54.1494,29.3282,188.632,42.3089,116.228,77.2908,50.6857,17.4239,55.4412,20.8319,84.5954,98.4673,25.6238,31.4971,66.5768,0.0653823,0.0276822,2.03101,-34.5421,-40.5109,-42.792,-49.8872,-42.0278,-39.5789,-56.6014,-43.871,-41.1328,-48.6418,-52.0087,-47.8961,-35.8043,-44.5262,-46.1457,-42.7468,-38.102,-35.94,-47.5908,-43.3555,-37.7845,-47.5005,-37.6562,-48.3868,-42.2797,-43.7241,-37.2742,-41.5618,-32.9633,-43.4051,-39.5005,-42.1943,-48.4049,-59.468,-37.2648,-40.3727,-35.1121,-42.4289,-47.7419,-55.3117,-61.4246,-53.7578,-54.7388,-49.0992,-39.1746,-32.5278,-44.4281,-41.3185,-44.3962,-39.6149,-39.8819,-44.6151,-42.3154,-36.2153,-50.2129,-28.9926,-45.3721,-56.7265,-51.0287,-35.3341,-43.1954,-51.419
-2675.87,0.987041,0.195541,5,31,0,2680.82,42.8527,29.5695,182.804,36.4569,110.071,76.2399,46.1245,20.4509,56.8875,23.1865,78.314,94.2778,25.4136,33.8655,79.8205,0.198165,0.0973753,2.23945,-35.946,-41.8499,-42.3511,-50.9512,-42.399,-39.8485,-56.9295,-44.4573,-42.1651,-47.0385,-51.6901,-46.3945,-36.4915,-44.5734,-46.625,-42.4909,-38.8446,-36.5705,-48.0703,-44.7611,-37.7725,-47.4085,-37.0197,-51.5798,-41.5813,-44.8674,-37.8673,-41.5724,-31.477,-43.6249,-38.5363,-42.2281,-48.847,-59.9382,-37.3122,-40.0732,-35.8009,-42.2825,-47.867,-55.7823,-59.9926,-54.1029,-54.4768,-50.4899,-37.9315,-32.8621,-44.4707,-41.8669,-44.831,-37.5458,-42.5912,-44.4518,-40.7268,-36.6534,-51.0868,-28.4518,-45.1277,-56.379,-49.3579,-35.8056,-44.1038,-48.2713
-2677.68,0.963004,0.195541,5,47,0,2687.06,59.9043,33.3491,193.114,43.6382,90.6096,73.9717,56.0353,17.4786,55.3503,23.9819,90.049,85.925,22.2482,34.9959,36.3897,0.0874106,0.0311282,2.05764,-35.205,-40.3479,-43.4878,-49.3144,-42.007,-39.3042,-57.876,-45.1235,-40.7279,-47.7578,-52.6088,-46.5399,-35.7008,-45.4876,-46.2593,-42.3114,-38.3625,-35.8334,-47.595,-43.9249,-36.8113,-48.1775,-37.357,-47.6104,-43.4492,-45.094,-37.3855,-41.2022,-34.0385,-43.6544,-39.1747,-41.6312,-48.5797,-59.4098,-36.8045,-41.2159,-35.1702,-42.1042,-47.2999,-57.5765,-63.9716,-53.1898,-54.9485,-48.2363,-38.6214,-32.5739,-44.2547,-41.5657,-45.9065,-38.8011,-40.2999,-45.0183,-41.8324,-36.0554,-49.287,-27.8795,-45.2161,-57.331,-50.1322,-35.7529,-42.9236,-50.4545
-2679.29,0.897744,0.195541,4,15,0,2694.54,49.1198,29.0983,176.329,38.5598,107.372,69.2526,46.0772,15.245,52.3756,27.4048,71.1381,88.3265,34.7549,32.909,97.9628,0.0678798,0.0352156,2.10961,-36.0128,-40.2222,-43.1928,-50.09,-41.9562,-39.5207,-57.3437,-44.6639,-41.8891,-47.8623,-51.7352,-47.9057,-36.8588,-45.1698,-46.0689,-43.0225,-38.5508,-36.5903,-47.7582,-43.6866,-37.8818,-48.7969,-37.9761,-47.2192,-41.5884,-43.9252,-37.932,-41.4854,-33.0702,-43.9804,-39.7935,-42.599,-48.1561,-59.3922,-37.7649,-39.9661,-35.8948,-42.7872,-48.1262,-53.9093,-60.0565,-53.1401,-54.615,-49.184,-38.4632,-32.8242,-44.6981,-41.9215,-44.3044,-38.7488,-39.2441,-45.47,-42.7745,-36.9119,-49.9535,-28.5423,-46.1427,-55.5909,-50.1902,-36.9047,-43.7482,-50.5833
-2674.37,0.956064,0.195541,4,15,0,2688.61,61.5085,31.605,194.56,38.8399,102.046,77.4168,52.2454,24.289,65.2128,20.3597,90.4827,88.9085,18.7049,29.3457,73.9508,0.129916,0.0614129,2.22698,-35.124,-41.6733,-42.358,-49.3016,-41.6976,-40.0368,-56.8498,-44.4227,-42.499,-47.9486,-53.0153,-47.0148,-36.0561,-45.4968,-46.6857,-41.9065,-38.5601,-35.2968,-48.2621,-44.7744,-36.6945,-47.3026,-36.7996,-49.3621,-41.9864,-45.4169,-37.3263,-41.3978,-32.4509,-43.0994,-39.5415,-41.6349,-48.1991,-59.4769,-36.2623,-40.6286,-34.8038,-42.0171,-47.4776,-57.2417,-63.4658,-54.3207,-54.8008,-49.7759,-38.1755,-31.9232,-43.7736,-42.1382,-46.6998,-37.7572,-40.3656,-44.6849,-41.3985,-35.9337,-49.6438,-28.6155,-45.3434,-57.2786,-50.7335,-35.4223,-43.1573,-49.7664
-2671.56,0.982011,0.195541,4,15,0,2680.42,48.3076,32.0335,192.403,46.1283,104.527,81.3229,49.0169,19.518,54.0441,20.0613,80.9913,96.7536,26.3133,32.9783,53.5044,0.152667,0.115828,2.76273,-34.8091,-41.1024,-42.7031,-50.8187,-42.2808,-39.8884,-56.6822,-44.1519,-41.3714,-47.9993,-52.5638,-46.2374,-35.9494,-44.5395,-45.9854,-42.9579,-38.4286,-36.3813,-47.4653,-43.9894,-38.2596,-47.3032,-37.7071,-50.8375,-43.3616,-44.1836,-36.8124,-41.4497,-33.0395,-43.172,-38.4153,-41.6778,-48.2011,-59.9584,-37.2525,-41.0345,-35.1983,-42.379,-47.5736,-56.4463,-61.9851,-53.867,-54.7375,-49.484,-38.3535,-33.1195,-44.5944,-41.2171,-45.1949,-39.8042,-41.8778,-43.8898,-40.7341,-36.5417,-50.2295,-27.9349,-44.4063,-56.7943,-49.3161,-35.3407,-43.1586,-48.9191
-2674.47,0.754071,0.195541,4,15,0,2680.08,58.1998,34.961,191.464,41.0457,102.527,71.0147,54.2489,22.049,65.5825,18.3413,90.4742,89.3653,25.3585,30.6237,54.2056,0.173078,0.105735,2.63144,-35.4763,-41.9122,-42.8887,-50.2783,-41.7275,-39.5967,-56.4581,-44.1527,-41.9381,-47.6872,-53.2312,-46.6504,-35.6577,-45.4074,-46.706,-42.2376,-38.1956,-35.1941,-47.5728,-45.775,-36.9287,-46.7451,-36.7907,-51.1864,-42.9512,-46.2474,-37.2689,-40.9333,-32.3651,-43.352,-39.5604,-41.3318,-48.6034,-59.5843,-36.1675,-40.9526,-34.9726,-41.9739,-47.227,-58.7487,-64.736,-53.4955,-54.4627,-49.799,-37.3801,-32.0218,-43.3162,-41.5082,-47.7818,-37.2604,-40.959,-44.5302,-41.5953,-35.8478,-49.2805,-27.9257,-45.5245,-57.3209,-50.3486,-34.8849,-43.1013,-49.3504
-2674.73,0.98468,0.195541,4,31,0,2683.98,53.849,36.3106,219.268,38.3554,121.869,93.9235,51.7324,23.5348,61.6429,23.8175,89.0012,109.388,23.2884,43.7803,50.6429,0.151887,0.0648858,2.2517,-35.4462,-40.7393,-43.0289,-50.207,-42.1655,-39.8146,-56.7203,-44.0933,-40.7686,-48.662,-51.9291,-45.7063,-35.8106,-45.6999,-45.6065,-42.8469,-37.9822,-35.9889,-47.4063,-43.5948,-37.5906,-47.359,-37.5194,-51.7373,-42.4553,-44.7664,-36.1853,-41.7504,-32.9645,-42.7367,-37.7845,-42.1484,-48.178,-59.5694,-36.7326,-40.984,-35.1709,-41.6186,-47.7125,-56.9715,-63.011,-54.5002,-54.9026,-50.8661,-39.513,-33.0605,-45.2724,-40.9536,-44.6786,-39.1877,-41.826,-44.2452,-40.3898,-36.5492,-50.6962,-29.1872,-45.5521,-57.1621,-49.4216,-35.4059,-43.1507,-48.7148
-2681.29,0.949141,0.195541,4,15,0,2688.89,84.9526,35.9184,232.944,51.3488,122.339,80.2476,52.511,23.2579,72.4652,32.9639,89.8358,98.3607,37.1314,35.2406,80.3049,0.154462,0.197875,3.06944,-37.5816,-41.4572,-42.8028,-50.2045,-41.4128,-39.1262,-57.5944,-44.9087,-42.2112,-47.5516,-52.6007,-46.0049,-36.8361,-47.7058,-45.9354,-42.6265,-38.1969,-35.6433,-47.1562,-44.877,-36.9504,-47.9822,-37.4583,-50.215,-43.5491,-45.4899,-37.0106,-39.9706,-34.579,-43.1368,-39.3107,-41.3257,-48.7784,-58.8988,-36.1247,-41.3819,-35.2318,-41.5541,-46.7452,-57.2615,-65.6631,-52.1906,-52.8658,-50.5444,-37.2668,-32.2232,-43.5619,-42.695,-48.8109,-38.5621,-41.0215,-45.4655,-42.868,-36.8825,-48.6548,-27.8081,-45.7856,-58.4251,-50.4931,-36.5597,-42.5914,-48.234
-2680.11,0.7007,0.195541,4,15,0,2691.58,47.0248,38.1385,222.001,42.3518,141.716,100.802,67.0925,22.5295,76.2578,20.4741,108.293,124.996,28.5441,38.3121,78.8067,0.159853,0.0724622,2.23924,-34.8852,-41.3768,-42.0222,-50.4466,-41.6315,-40.4911,-55.5162,-43.1788,-41.6597,-49.5815,-52.4122,-46.7017,-36.0818,-45.98,-45.5227,-42.3494,-38.094,-35.4034,-47.5154,-44.1396,-37.432,-46.0752,-36.968,-55.183,-41.4291,-44.9208,-36.4406,-41.4453,-32.3785,-42.876,-38.9295,-42.1048,-48.6005,-59.1247,-36.4862,-39.2071,-34.523,-41.3775,-47.572,-57.4355,-64.7893,-55.3872,-54.1587,-53.3048,-39.9397,-32.689,-43.7037,-40.9468,-46.3638,-38.6556,-41.3279,-44.2342,-41.199,-35.8417,-50.6087,-29.8506,-46.6503,-57.0855,-50.5718,-34.387,-43.7816,-49.6818
-2674.07,0.997263,0.195541,4,31,0,2685.75,70.7066,34.882,230.084,50.8207,124.613,80.1148,64.4056,19.2002,65.1018,20.6687,101.48,102.778,30.4964,37.5268,65.7548,0.15131,0.0655149,2.1494,-35.794,-41.7097,-43.1526,-50.2145,-41.397,-38.8029,-56.3591,-43.9416,-41.396,-47.8256,-51.8775,-46.2234,-35.4675,-45.8659,-46.1662,-42.5433,-37.7633,-35.571,-47.339,-44.5059,-37.2775,-46.9598,-37.2066,-50.8987,-43.644,-45.095,-36.6573,-40.5182,-34.3779,-43.2655,-38.9516,-41.5845,-49.0134,-59.5362,-36.3794,-40.9148,-34.7708,-41.6669,-46.8919,-58.2008,-64.9833,-52.6486,-53.6277,-49.4895,-38.6453,-32.2617,-43.5981,-41.2239,-47.4409,-38.9479,-41.6545,-44.4734,-42.4317,-36.061,-49.4482,-27.9003,-45.2835,-58.6512,-50.7988,-34.6923,-42.711,-49.004
