# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_pl_Ka_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 94246357
# output
#   file = output_cal_pl_Ka_EPs_6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,gamma,log_a.1,log_a.2,log_a.3,log_a.4,log_a.5,log_a.6,log_a.7,log_a.8,log_a.9,log_a.10,log_a.11,log_a.12,log_a.13,log_a.14,log_a.15,b,mu_a,sigma_a,a.1,a.2,a.3,a.4,a.5,a.6,a.7,a.8,a.9,a.10,a.11,a.12,a.13,a.14,a.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.12802
# Diagonal elements of inverse mass matrix:
# 0.123081, 0.0170942, 0.83931, 0.0444503, 0.672322, 0.0202828, 0.0342389, 0.0747664, 0.0123086, 0.0271642, 0.0635247, 2.25993, 0.186082, 0.019581, 0.252422, 0.068765, 0.348938, 0.0248337, 0.0435144, 0.209516, 0.394122, 0.103233, 0.124225, 0.32367, 0.0513299, 0.355371, 0.461915, 0.284532, 0.566998, 1.47863, 0.67911, 1.41944, 0.0533747, 0.0481374
-2639.12,0.971671,0.12802,5,31,0,2658.27,113.53,35.4597,214.883,42.4515,145.263,74.2524,50.5472,30.7493,48.1417,40.7027,186.278,282.911,51.0571,34.4097,86.3202,0.0580896,1.0145,-3.99174,-3.69967,-5.59315,-2.60469,-5.46467,-4.10695,-2.42863,-6.4311,4.59493,5.04905,3.129,-1.943,-6.94714,5.48059,2.02175,-3.09956,4.84485,2.75799,0.0184675,0.0247317,0.0037233,0.0739264,0.00423376,0.0164579,0.0881575,0.00161068,98.9814,155.874,22.8511,0.143273,0.000961383,239.989,-32.9992,-40.3096,-44.3403,-50.8921,-42.9197,-39.4187,-55.1882,-42.0229,-39.1225,-47.4287,-51.9109,-45.6762,-33.4749,-40.7687,-45.4327,-42.1153,-37.6223,-35.1055,-45.7547,-42.0443,-36.9805,-45.8441,-35.0797,-52.1162,-42.0563,-43.0407,-36.7623,-39.3923,-32.7288,-43.5037,-38.052,-42.1926,-49.3406,-57.3193,-37.6241,-40.6769,-34.677,-40.576,-45.8832,-52.6061,-57.7483,-52.8605,-54.02,-49.2687,-36.9658,-31.917,-44.9814,-40.7153,-46.1441,-37.2507,-41.6437,-45.3991,-42.7883,-36.5193,-47.6992,-29.392,-45.2745,-55.7069,-49.5481,-34.531,-42.2408,-49.5717
-2650.61,0.903882,0.12802,5,47,0,2665.66,118.072,35.9983,258.74,39.3936,125.633,85.5546,67.8203,19.0024,56.9409,44.0172,187.317,289.616,69.7541,34.0106,175.886,0.0431897,0.559354,-4.03021,-4.1978,-7.30722,-2.93791,-5.17906,-2.25788,-4.91004,-5.77148,-1.2133,6.15603,0.973332,4.94674,-7.99857,3.66651,2.01245,-0.335226,4.81587,1.74954,0.0177707,0.0150285,0.00067068,0.0529763,0.00563332,0.104572,0.00737217,0.00311516,0.297214,471.551,2.64675,140.715,0.000335942,39.1152,-33.4098,-40.5083,-45.1342,-49.514,-41.1837,-38.5515,-56.1478,-42.6452,-38.2439,-48.9297,-49.6439,-45.2321,-33.4989,-42.5749,-45.6716,-42.6663,-38.2489,-34.9875,-46.1396,-41.4162,-36.9973,-48.7426,-36.6595,-51.0968,-42.466,-42.3421,-36.9445,-39.842,-33.3929,-42.709,-37.9867,-42.1878,-48.2536,-58.5124,-37.8419,-39.0854,-34.8667,-40.4295,-46.328,-50.9032,-58.9435,-53.0579,-54.203,-49.6227,-36.643,-32.1076,-45.6777,-41.8699,-48.1074,-38.0835,-40.4643,-46.2935,-43.1487,-37.1177,-47.0357,-28.5242,-45.0067,-56.1894,-49.8211,-35.3179,-42.1119,-49.0229
-2643.12,1,0.12802,5,31,0,2665.68,102.245,41.3775,231.976,33.6327,116.405,88.3259,59.8552,25.4077,66.9821,39.9939,201.738,244.097,65.109,30.0155,120.107,0.067795,-1.65745,-3.37887,-4.83912,-4.60605,-2.83574,-4.38949,-4.40344,-3.63364,-5.192,2.55306,6.14772,2.46835,2.93124,-7.31747,2.04261,2.01175,-1.93312,4.17892,0.190625,0.034086,0.00791399,0.00999122,0.0586752,0.012407,0.0122352,0.0264197,0.00556088,12.8463,467.651,11.8029,18.7509,0.000663842,7.71072,-33.5417,-41.1325,-44.8697,-47.9261,-40.8229,-37.9312,-55.5891,-43.1057,-39.3727,-47.9199,-51.4358,-45.9612,-33.8408,-45.3422,-46.6085,-41.226,-37.6766,-34.3441,-46.1119,-42.3429,-34.7264,-47.0753,-34.443,-51.3514,-39.9391,-43.4307,-37.1362,-39.7068,-33.6049,-42.1426,-38.9626,-41.0292,-47.614,-56.3421,-36.4484,-38.4744,-34.7716,-40.3608,-46.8287,-53.4231,-62.4187,-54.4673,-53.3124,-49.4855,-38.1613,-32.5022,-43.8011,-42.286,-47.7863,-35.8432,-39.6149,-46.4082,-43.6117,-36.409,-48.6594,-29.8398,-47.3398,-55.28,-50.9322,-34.0831,-42.4162,-50.1907
-2634.79,0.999325,0.12802,5,31,0,2651.8,85.9568,39.7531,251.843,36.2057,193.182,87.5209,55.9216,22.4706,55.2418,49.4033,182.139,294.066,71.8574,29.8073,114.429,0.0440416,-2.11902,-3.23622,-3.17746,-7.29142,-0.921579,-3.90929,-3.72721,-4.29935,-6.48496,1.08852,5.77894,1.76878,0.28553,-7.67995,1.40986,2.05193,-1.23993,3.84131,0.120149,0.0393121,0.0416914,0.000681362,0.39789,0.0200547,0.0240598,0.0135774,0.00152622,2.96988,323.416,5.86369,1.33047,0.000461999,4.09539,-33.5467,-40.2691,-45.6517,-50.3908,-42.04,-39.114,-55.025,-41.5424,-38.6884,-49.1274,-51.2096,-45.7568,-33.9324,-40.2371,-45.6449,-42.2032,-36.9841,-34.5455,-45.4295,-41.746,-36.5615,-46.1916,-36.3615,-51.5201,-41.432,-42.1837,-37.2209,-39.1518,-33.5922,-43.1727,-39.0423,-41.9667,-49.203,-57.2705,-37.3707,-38.9639,-34.7468,-40.0701,-45.9557,-51.0848,-59.5464,-52.1737,-54.0599,-48.5365,-37.2046,-32.383,-44.3427,-41.4616,-49.3535,-37.4494,-40.1701,-46.3903,-44.3559,-36.9692,-46.0154,-28.7174,-45.4766,-55.6956,-50.316,-34.3177,-41.649,-49.5436
-2635.99,0.921127,0.12802,5,31,0,2657.43,83.7852,36.8686,266.091,39.1582,154.212,88.2229,53.6576,22.7189,59.3707,53.1769,183.761,294.172,59.2211,30.9383,103.893,0.048439,-1.85137,-3.46863,-3.45392,-6.61019,-1.48271,-4.35868,-4.38489,-4.53096,-6.39463,2.08453,5.73147,1.2032,0.151056,-4.53792,2.07198,2.02589,-1.48539,4.14161,0.157023,0.0311597,0.0316215,0.00134658,0.227021,0.0127952,0.0124643,0.0107703,0.0016705,8.04082,308.422,3.33076,1.16306,0.0106956,7.94054,-32.8579,-40.8268,-44.2472,-49.5556,-41.3385,-38.6846,-55.4553,-42.5301,-38.4347,-49.7607,-52.0838,-45.8869,-34.1797,-45.132,-45.1821,-42.3855,-37.4128,-34.6856,-45.0639,-41.0135,-36.0942,-46.5428,-35.7378,-52.1775,-41.1336,-42.204,-36.7471,-39.4703,-33.4182,-43.0622,-38.6499,-41.6145,-49.3643,-57.351,-37.1563,-38.6454,-34.7586,-39.9907,-45.9152,-50.9734,-59.3048,-52.2453,-53.8519,-49.4666,-37.5084,-31.8744,-44.4401,-42.0361,-47.7943,-36.709,-40.2538,-46.2533,-43.4878,-36.6246,-46.7917,-28.7878,-45.8701,-57.1253,-50.5461,-34.2341,-41.5081,-49.7349
-2632.8,0.99456,0.12802,5,31,0,2649.43,136.967,39.236,246.489,41.0011,107.43,79.5079,62.1609,23.6189,56.9151,34.7584,198.889,273.862,73.2646,30.6821,111.44,0.0599399,1.21115,-3.09031,-4.21649,-5.36778,-3.46108,-5.07681,-2.90347,-2.32282,-5.96938,-0.419643,4.34987,4.44939,2.65021,-6.64189,-1.4014,2.00369,-1.57529,3.75595,3.35735,0.0454878,0.0147504,0.00466449,0.0313957,0.00623976,0.0548325,0.0979964,0.00255584,0.657282,77.4686,85.5748,14.1571,0.00130455,0.246252,-33.1495,-41.0992,-44.1569,-48.7336,-40.7827,-38.0789,-55.5596,-42.8743,-39.1855,-48.2021,-50.2449,-45.6322,-33.5974,-44.7276,-46.0987,-41.9349,-37.9014,-34.3189,-46.1019,-41.8986,-35.775,-47.2833,-35.104,-51.2954,-42.1622,-41.9599,-36.7588,-39.5068,-34.0378,-43.0621,-38.3291,-41.622,-48.7587,-57.1807,-36.6422,-39.5565,-34.7543,-40.2964,-46.1818,-52.0141,-59.7464,-52.9594,-53.0711,-49.0905,-36.3521,-32.1018,-44.2598,-41.7413,-46.7502,-37.3524,-40.7586,-45.8811,-43.2684,-36.4928,-48.1431,-28.646,-45.6046,-56.5055,-50.6155,-34.33,-42.0528,-49.3266
