# stan_version_major = 2
# stan_version_minor = 16
# stan_version_patch = 0
# model = cal_g_Kpsi_Kgamma_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 200
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = elicitation_neus_certainty_median.dump
# init = 2 (Default)
# random
#   seed = 92686002
# output
#   file = output_cal_g_Kpsi_Kgamma_EPs_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,log_psi.13,log_psi.14,log_psi.15,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15,mu_psi,sigma_psi,mu_gamma,sigma_gamma,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,psi.13,psi.14,psi.15,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62
# Adaptation terminated
# Step size = 0.173
# Diagonal elements of inverse mass matrix:
# 0.269734, 0.0215198, 0.18693, 0.0687604, 0.262584, 0.0174419, 0.0228449, 0.0720577, 0.0228507, 0.0369255, 0.0890695, 0.783274, 0.165684, 0.0340614, 0.154338, 1.51208, 0.223569, 0.101262, 0.66569, 0.589827, 0.941404, 0.0850223, 0.778876, 0.146342, 1.37588, 0.555918, 0.371244, 1.31387, 1.49366, 0.771748, 0.77885, 0.212937, 0.175758, 0.21956, 0.327702, 0.293001, 0.24195, 0.37504, 0.0595339, 0.204078, 0.419179, 0.138458, 0.576274, 0.177374, 1.57684, 0.0867104, 0.0680535, 1.63464, 0.0798356
-2653.52,0.896582,0.173,5,31,0,2680.23,43.777,32.796,221.885,39.7207,80.721,64.7206,53.7107,22.7998,59.9939,34.5162,179.051,241.336,26.6856,41.9116,81.5889,-1.95234,-1.60777,-1.14344,-1.31192,-2.25521,-1.87851,-1.17791,-1.50527,-1.4728,-0.121436,-0.320044,-0.275161,-1.779,-1.11493,-0.26407,0.0907499,0.283643,0.184455,0.221086,0.0531491,0.296026,0.176437,0.070105,0.346645,0.0883035,0.0541135,0.0490262,0.013683,0.280742,0.108802,-0.826701,0.744604,-1.75451,0.885923,0.141941,0.200333,0.31872,0.269304,0.104851,0.152818,0.307921,0.221958,0.229282,0.885648,0.726117,0.75945,0.168806,0.327938,0.76792,-32.6616,-40.6962,-43.07,-50.2107,-41.6659,-40.2276,-55.4922,-41.4217,-39.9423,-48.3095,-52.5745,-44.8269,-34.1063,-40.6756,-45.1222,-42.0365,-38.2235,-35.6606,-44.7333,-43.9056,-36.0833,-45.5759,-35.9053,-51.12,-42.5652,-45.0723,-37.4463,-41.2239,-31.8435,-42.833,-38.3319,-41.9101,-49.0375,-58.1613,-36.9009,-40.3344,-35.5946,-41.0483,-47.155,-53.3102,-61.6711,-53.318,-52.0968,-52.0113,-38.0774,-32.7484,-44.3918,-40.9076,-47.7386,-36.3656,-40.699,-46.9495,-41.4656,-36.447,-48.2331,-28.7688,-46.8497,-55.7666,-48.1125,-34.2827,-43.1745,-47.3111
-2656.07,0.924419,0.173,5,31,0,2678.56,127.725,32.4324,206.03,41.9478,75.631,66.6233,51.4187,35.7538,67.908,45.9543,154.127,278.602,50.7251,29.7438,114.923,-0.179478,-1.57204,-1.38437,-0.883824,-2.04434,-2.21114,-1.68198,0.0563661,-1.01078,-0.253438,0.43464,-0.0619085,-1.04263,-1.23912,-1.90643,0.0530142,0.215734,0.30318,0.296167,0.231236,0.0589477,0.220879,0.102438,0.370302,0.0390171,0.0581845,0.0221439,0.049874,0.444467,0.0569281,-1.4357,0.696865,-1.84998,1.48552,0.835706,0.207622,0.25048,0.4132,0.129466,0.109576,0.186005,1.05798,0.363936,0.776128,1.54441,0.939969,0.352525,0.289638,0.14861,-33.6405,-42.136,-41.7016,-51.9022,-42.0887,-39.2293,-54.4453,-41.1947,-40.8562,-47.8626,-51.3009,-44.9283,-34.7071,-42.8703,-46.0407,-42.9232,-37.781,-35.4558,-46.2351,-42.1566,-35.9712,-46.5952,-35.9651,-48.127,-40.9036,-42.4377,-38.4606,-40.3803,-33.007,-43.0992,-38.9203,-42.1923,-49.319,-58.7017,-37.7607,-39.7419,-35.8871,-40.4451,-47.0708,-50.3701,-61.0515,-51.7202,-50.7252,-50.1994,-37.8382,-34.4721,-45.2327,-41.8664,-47.653,-35.6708,-40.9226,-47.8318,-43.5512,-37.8483,-48.2688,-28.0518,-45.2574,-53.5399,-48.8302,-34.7784,-43.69,-47.3618
-2670.94,0.830454,0.173,5,31,0,2695.86,93.1588,30.7439,233.77,32.2693,280.309,72.7517,60.2949,27.5966,55.5252,29.6951,160.432,239.904,34.5958,46.3156,51.9942,-0.289575,-1.1985,-1.12092,-1.66677,0.489668,-1.43204,-1.11578,-0.72823,-1.48521,-0.0150532,0.0146887,0.563289,-2.16147,-0.235231,0.35313,0.0712425,0.110388,0.139662,0.220704,0.0885968,0.256905,0.253652,0.0640283,0.47827,0.142862,0.0106476,0.0611345,0.242261,0.345205,0.150149,-0.369414,0.89595,-1.46477,1.74205,0.748582,0.301645,0.325979,0.188856,1.63177,0.238821,0.327661,0.482763,0.226455,0.98506,1.0148,1.75644,0.115156,0.790388,1.42352,-35.1609,-41.6386,-45.98,-50.9813,-43.3532,-39.4916,-56.3399,-41.9253,-39.0581,-49.5096,-50.4881,-46.3474,-35.5674,-41.0955,-45.3156,-42.4169,-38.0048,-34.6477,-46.2354,-42.6946,-35.9626,-45.3213,-36.3663,-50.3857,-42.0793,-42.4479,-37.083,-40.2849,-33.6859,-43.9525,-37.7128,-43.1653,-51.6866,-56.8166,-36.2762,-40.0289,-35.8213,-40.5211,-47.5821,-50.5766,-59.3074,-53.2796,-51.6457,-52.0009,-39.2575,-32.7407,-44.6523,-40.6331,-47.1617,-36.1139,-40.1553,-47.3276,-42.9173,-36.6214,-48.5997,-29.3546,-47.1193,-56.6865,-48.724,-35.1887,-43.3421,-49.0299
-2661.56,0.921547,0.173,5,31,0,2694.52,129.161,30.626,230.485,45.3933,242.635,65.4758,60.3039,24.3812,63.4459,36.0473,211.812,281.312,20.4539,39.6673,90.1233,0.344996,-1.99186,-1.35596,-0.812047,0.0585041,-2.10308,-1.36384,-1.01895,-1.35309,-0.221188,0.49762,0.38789,-1.20559,-0.515948,-1.77113,0.0312209,0.237809,0.1233,0.177409,0.0439657,0.137878,0.312869,0.030786,0.359762,0.0560693,0.025029,0.0336807,0.0307551,0.416962,0.107494,-0.392215,1.28555,-1.86818,0.86397,1.41198,0.136441,0.257699,0.443948,1.06025,0.12208,0.255678,0.360975,0.258441,0.801566,1.6448,1.47387,0.299516,0.596934,0.170141,-32.8489,-39.8131,-41.5058,-49.1152,-41.344,-41.2903,-55.3407,-41.2883,-40.7807,-48.4297,-51.9295,-45.1569,-34.8828,-42.0375,-46.1294,-41.4688,-38.6682,-35.1452,-45.9646,-43.1013,-36.1394,-46.1371,-34.9442,-49.2209,-40.5095,-45.051,-37.392,-41.2289,-31.5099,-44.0434,-38.4815,-41.7553,-49.1428,-58.4583,-36.6972,-38.8027,-34.9047,-40.8149,-47.2039,-52.4338,-62.9142,-53.0981,-52.5223,-50.1902,-41.9635,-32.4348,-44.5258,-42.5445,-47.8057,-34.5103,-40.1247,-47.0977,-43.1667,-35.9025,-49.3458,-28.5776,-46.2188,-54.8673,-49.5614,-33.3493,-43.0067,-47.4565
-2654.89,0.985691,0.173,5,31,0,2685.68,78.9806,33.877,191.63,35.341,168.097,67.0331,57.0726,15.6432,54.9514,40.7743,162.055,227.735,31.8863,47.1697,86.3318,-0.465742,-1.07315,-1.6914,-0.901598,-0.759763,-2.23685,-1.22426,-1.82488,-1.4438,-0.231825,0.542992,-0.283815,-1.82878,-0.162041,-1.08276,0.0954994,0.184768,0.10653,0.271653,0.0743406,0.152242,0.205434,0.15912,0.431202,0.0210548,0.0642408,0.0511007,0.115813,0.463735,0.0604727,-1.36161,0.850811,-1.62874,1.52673,0.627669,0.34193,0.184261,0.40592,0.467777,0.106794,0.293977,0.161237,0.236029,0.793085,1.72115,0.752906,0.16061,0.850406,0.338658,-33.0284,-40.7932,-43.733,-50.7894,-44.6954,-40.5968,-55.5905,-42.603,-39.2286,-47.3502,-50.3185,-45.462,-35.0851,-41.773,-45.1959,-42.4211,-38.267,-35.3879,-46.4424,-41.8085,-36.3961,-46.611,-36.314,-49.659,-40.4039,-41.7345,-37.4827,-41.0207,-32.7896,-43.5735,-38.1693,-44.0485,-49.3964,-57.4978,-37.6133,-38.4691,-36.3558,-40.8559,-47.4517,-50.357,-58.6432,-53.3901,-51.6141,-52.4089,-39.1549,-33.0459,-45.2694,-41.2323,-46.2161,-33.3537,-39.7366,-47.6646,-42.5475,-37.0581,-49.3172,-29.0549,-45.9841,-57.3304,-48.3477,-35.1786,-44.0181,-47.4424
-2656,0.96753,0.173,5,31,0,2683.65,141.775,28.0091,190.709,44.4908,124.79,73.0246,60.3735,17.0896,68.9892,45.4549,214.337,241.12,16.6218,37.0744,122.152,0.270504,-1.89132,-1.50287,-0.725676,-1.14144,-2.18943,-1.3618,-1.21256,-1.26079,-0.448463,0.056211,-0.233905,-2.17665,-1.57665,-0.99224,0.0541555,0.268381,0.305041,0.239945,0.122644,0.242838,0.224937,0.240879,0.295321,0.0481172,0.0091937,0.0397088,0.0842775,0.401362,0.0817924,-1.10243,0.9205,-1.74833,1.01331,1.31063,0.150873,0.222491,0.483997,0.319357,0.11198,0.2562,0.297435,0.28343,0.638609,1.05782,0.791437,0.113421,0.206667,0.370745,-33.3862,-40.9698,-41.591,-49.8056,-41.1356,-39.8638,-55.8067,-41.9159,-39.9661,-47.259,-50.4404,-45.0084,-33.619,-41.1916,-46.5671,-40.8978,-38.5909,-35.5583,-46.8778,-42.4227,-36.1417,-46.7844,-34.6952,-50.1785,-40.2188,-43.9173,-38.2767,-40.5611,-30.5569,-42.38,-38.1528,-42.8645,-47.5722,-58.5573,-37.3692,-37.9764,-35.0272,-41.089,-46.8758,-51.4307,-62.6374,-54.8361,-51.7102,-54.2611,-39.63,-32.6301,-45.265,-42.4216,-48.1401,-34.8336,-40.7709,-49.028,-42.57,-36.3976,-49.0477,-29.4525,-46.828,-54.6831,-49.4216,-35.0164,-45.0727,-47.8673
